"rownum","HideoutNPCsKey","Order","AddMod","Cost_BaseItemTypes","Cost_Values","RequiredLevel","Name","CraftingBenchCustomAction","ItemClasses","Links","SocketColours","Sockets","ItemQuantity","[i32]","Description","IsDisabled","IsAreaOption","RecipeIds","Tier","CraftingItemClassCategories","i32","UnlockCategory","UnveilsRequired","UnveilsRequired2","[rid]","[rid]","i32","i32","rid","AddEnchantment","SortCategory","rid","bool","i32","rid","rid","rid","MapDevice","[rid]","Tags"
270,3,179,18175,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[179],3,"[0,2]",1,"",0,0,[],[10420],1470,1470,"","",1,154,1,0,"","","","",[],"[1178,1189]"
271,3,180,18179,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[176],1,"[9,10,7]",1,"",0,0,[],[10409],1470,1470,"","",1,5,1,0,"","","","",[],[1189]
272,3,181,18180,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[178],2,"[9,10]",1,"",0,0,[],[10413],1470,1470,"","",1,5,1,0,"","","","",[],[1189]
273,3,182,18186,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[158],1,"[1,3]",1,"",0,0,[],[10409],1470,1470,"","",1,45,1,0,"","","","",[],[]
274,3,183,18187,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[159],2,"[1,3]",1,"",0,0,[],[10413],1470,1470,"","",1,45,1,0,"","","","",[],[]
275,3,184,18188,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[160],3,"[1,3]",1,"",0,0,[],[10420],1470,1470,"","",1,45,1,0,"","","","",[],[1178]
276,3,185,18183,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[158],1,"[0,2]",1,"",0,0,[],[10409],1470,1470,"","",1,45,1,0,"","","","",[],[]
277,3,186,18184,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[159],2,"[0,2]",1,"",0,0,[],[10413],1470,1470,"","",1,45,1,0,"","","","",[],[]
278,3,187,18185,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[160],3,"[0,2]",1,"",0,0,[],[10420],1470,1470,"","",1,45,1,0,"","","","",[],[1178]
279,3,188,18189,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[158],1,"[9,10,13,7]",1,"",0,0,[],[10409],1470,1470,"","",1,16,1,0,"","","","",[],[]
280,3,189,18190,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[159],2,"[9,10,13]",1,"",0,0,[],[10420],1470,1470,"","",1,16,1,0,"","","","",[],[1178]
281,3,190,18191,[10],[6],0,"",7,[],0,"",0,0,[],"","","",[180],1,"[9,10,13,7]",1,"",0,0,[],[10409],1470,1470,"","",1,399,1,0,"","","","",[],[1192]
282,3,191,18192,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[181],2,"[9,10,13]",1,"",0,0,[],[10420],1470,1470,"","",1,399,1,0,"","","","",[],"[1178,1192]"
283,3,192,18196,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[170],1,[1],1,"",0,0,[],[10409],1470,1470,"","",1,2690,1,0,"","","","",[],[1190]
284,3,193,18197,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[171],2,[1],1,"",0,0,[],[10413],1470,1470,"","",1,2690,1,0,"","","","",[],[1190]
285,3,194,18198,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[172],3,[1],1,"",0,0,[],[10420],1470,1470,"","",1,2690,1,0,"","","","",[],"[1178,1190]"
286,3,195,18193,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[170],1,"[0,2]",1,"",0,0,[],[10409],1470,1470,"","",1,2690,1,0,"","","","",[],[1190]
287,3,196,18194,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[171],2,"[0,2]",1,"",0,0,[],[10413],1470,1470,"","",1,2690,1,0,"","","","",[],[1190]
288,3,197,18195,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[172],3,"[0,2]",1,"",0,0,[],[10420],1470,1470,"","",1,2690,1,0,"","","","",[],"[1178,1190]"
289,3,198,18202,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[173],1,[1],1,"",0,0,[],[10409],1470,1470,"","",1,2692,1,0,"","","","",[],[1191]
290,3,199,18203,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[174],2,[1],1,"",0,0,[],[10413],1470,1470,"","",1,2692,1,0,"","","","",[],[1191]
291,3,200,18204,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[175],3,[1],1,"",0,0,[],[10420],1470,1470,"","",1,2692,1,0,"","","","",[],"[1178,1191]"
292,3,201,18199,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[173],1,"[0,2]",1,"",0,0,[],[10409],1470,1470,"","",1,2692,1,0,"","","","",[],[1191]
293,3,202,18200,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[174],2,"[0,2]",1,"",0,0,[],[10413],1470,1470,"","",1,2692,1,0,"","","","",[],[1191]
294,3,203,18201,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[175],3,"[0,2]",1,"",0,0,[],[10420],1470,1470,"","",1,2692,1,0,"","","","",[],"[1178,1191]"
295,3,204,18208,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[176],1,[1],1,"",0,0,[],[10409],1470,1470,"","",1,2694,1,0,"","","","",[],[1189]
296,3,205,18209,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[178],2,[1],1,"",0,0,[],[10413],1470,1470,"","",1,2694,1,0,"","","","",[],[1189]
297,3,206,18210,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[179],3,[1],1,"",0,0,[],[10420],1470,1470,"","",1,2694,1,0,"","","","",[],"[1178,1189]"
298,3,207,18205,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[176],1,"[0,2]",1,"",0,0,[],[10409],1470,1470,"","",1,2694,1,0,"","","","",[],[1189]
299,3,208,18206,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[178],2,"[0,2]",1,"",0,0,[],[10413],1470,1470,"","",1,2694,1,0,"","","","",[],[1189]
300,3,209,18207,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[179],3,"[0,2]",1,"",0,0,[],[10420],1470,1470,"","",1,2694,1,0,"","","","",[],"[1178,1189]"
301,3,210,18211,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[190],1,"[0,1,2,3]",1,"",0,0,[],[10411],1470,1470,"","",2,291,1,0,"","","","",[],[]
302,3,211,18212,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[191],2,"[0,1,2,3]",1,"",0,0,[],[10413],1470,1470,"","",2,291,1,0,"","","","",[],[]
303,3,212,18213,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[254],3,"[0,1,2,3]",1,"",0,0,[],[10420],1470,1470,"","",2,291,1,0,"","","","",[],[1178]
304,3,213,18214,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[190],1,"[0,1,2,3]",1,"",0,0,[],[10411],1470,1470,"","",2,223,1,0,"","","","",[],[]
305,3,214,18215,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[191],2,"[0,1,2,3]",1,"",0,0,[],[10413],1470,1470,"","",2,223,1,0,"","","","",[],[]
306,3,215,18216,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[254],3,"[0,1,2,3]",1,"",0,0,[],[10420],1470,1470,"","",2,223,1,0,"","","","",[],[1178]
307,3,216,18219,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[190],1,[1],1,"",0,0,[],[10411],1470,1470,"","",2,225,1,0,"","","","",[],[]
308,3,217,18220,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[191],2,[1],1,"",0,0,[],[10420],1470,1470,"","",2,225,1,0,"","","","",[],[1178]
309,3,218,18217,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[190],1,"[0,2]",1,"",0,0,[],[10411],1470,1470,"","",2,225,1,0,"","","","",[],[]
310,3,219,18218,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[191],2,"[0,2]",1,"",0,0,[],[10420],1470,1470,"","",2,225,1,0,"","","","",[],[1178]
311,3,220,18221,[11],[9],0,"",7,[],0,"",0,0,[],"","","",[190],1,"[13,10]",1,"",0,0,[],[10411],1470,1470,"","",2,215,1,0,"","","","",[],[]
312,3,221,18222,[2],[1],0,"",7,[],0,"",0,0,[],"","","",[191],2,"[13,10]",1,"",0,0,[],[10420],1470,1470,"","",2,215,1,0,"","","","",[],[1178]
313,3,222,18223,[17],[2],0,"",7,[],0,"",0,0,[],"","","",[192],1,[11],1,"",0,0,[],[10110],1470,1470,"","",2,474,1,0,"","","","",[],[]
314,3,223,18224,[17],[4],0,"",7,[],0,"",0,0,[],"","","",[193],2,[11],1,"",0,0,[],[10110],1470,1470,"","",2,474,1,0,"","","","",[],[]
315,3,224,18225,[14],[1],0,"",7,[],0,"",0,0,[],"","","",[194],1,"[5,7]",1,"",0,0,[],[10419],1470,1470,"","",2,2204,1,0,"","","","",[],[]
316,3,225,18226,[14],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,"[5,7]",1,"",0,0,[],[10419],1470,1470,"","",2,2204,1,0,"","","","",[],[]
317,3,226,18227,[2],[1],0,"",7,[],0,"",0,0,[],"","","",[194],1,"[8,4]",1,"",0,0,[],[10420],1470,1470,"","",2,2312,1,0,"","","","",[],[1178]
318,3,227,18228,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,"[8,4]",1,"",0,0,[],[10420],1470,1470,"","",2,2312,1,0,"","","","",[],[1178]
319,3,228,18229,[2],[1],0,"",7,[],0,"",0,0,[],"","","",[194],1,"[8,7]",1,"",0,0,[],[10420],1470,1470,"","",2,8328,1,0,"","","","",[],[1178]
320,3,229,18230,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,"[8,7]",1,"",0,0,[],[10420],1470,1470,"","",2,8328,1,0,"","","","",[],[1178]
321,3,230,18235,[11],[9],0,"",7,[],0,"",0,0,[],"","","",[196],1,[4],1,"",0,0,[],[10411],1470,1470,"","",1,1710,1,0,"","","","",[],[]
322,3,231,18236,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[197],2,[4],1,"",0,0,[],[10420],1470,1470,"","",1,1710,1,0,"","","","",[],[1178]
323,3,232,18237,[7],[4],0,"",7,[],0,"",0,0,[],"","","",[196],1,[4],1,"",0,0,[],[10412],1470,1470,"","",1,1711,1,0,"","","","",[],[]
324,3,233,18238,[14],[3],0,"",7,[],0,"",0,0,[],"","","",[197],2,[4],1,"",0,0,[],[10419],1470,1470,"","",1,1711,1,0,"","","","",[],[]
325,3,234,18239,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[198],1,"[5,7,8]",1,"",0,0,[],[10413],1470,1470,"","",2,1575,1,0,"","","","",[],[]
326,3,235,18240,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[199],2,"[5,7,8]",1,"",0,0,[],[10420],1470,1470,"","",2,1575,1,0,"","","","",[],[1178]
327,3,236,18241,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[198],1,"[6,4]",1,"",0,0,[],[10413],1470,1470,"","",2,3831,1,0,"","","","",[],[]
328,3,237,18242,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[199],2,"[6,4]",1,"",0,0,[],[10420],1470,1470,"","",2,3831,1,0,"","","","",[],[1178]
329,3,238,18243,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[198],1,"[5,7,8]",1,"",0,0,[],[10413],1470,1470,"","",2,1572,1,0,"","","","",[],[]
330,3,239,18244,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[199],2,"[5,7,8]",1,"",0,0,[],[10420],1470,1470,"","",2,1572,1,0,"","","","",[],[1178]
331,3,240,18245,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[198],1,"[6,4]",1,"",0,0,[],[10413],1470,1470,"","",2,1572,1,0,"","","","",[],[]
332,3,241,18246,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[199],2,"[6,4]",1,"",0,0,[],[10420],1470,1470,"","",2,1572,1,0,"","","","",[],[1178]
333,3,242,18247,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[198],1,"[5,7,8]",1,"",0,0,[],[10413],1470,1470,"","",2,109,1,0,"","","","",[],[]
334,3,243,18248,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[199],2,"[5,7,8]",1,"",0,0,[],[10420],1470,1470,"","",2,109,1,0,"","","","",[],[1178]
335,3,244,18249,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[198],1,"[6,4]",1,"",0,0,[],[10413],1470,1470,"","",2,133,1,0,"","","","",[],[]
336,3,245,18250,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[199],2,"[6,4]",1,"",0,0,[],[10420],1470,1470,"","",2,133,1,0,"","","","",[],[1178]
337,3,246,18253,[14],[2],0,"",7,[],0,"",0,0,[],"","","",[226],0,[4],1,"",0,0,[],[10419],1470,1470,"","",2,2202,1,0,"","","","",[],[]
338,3,247,18254,[2],[1],0,"",7,[],0,"",0,0,[],"","","",[227],0,[6],1,"",0,0,[],[10420],1470,1470,"","",1,2161,1,0,"","","","",[],[1178]
339,3,248,18255,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[227],0,"[5,9]",1,"",0,0,[],[10420],1470,1470,"","",2,2162,1,0,"","","","",[],[1178]
340,3,249,18256,[15],[4],0,"",7,[],0,"",0,0,[],"","","",[228],1,"[4,9]",1,"",0,0,[],[10410],1470,1470,"","",2,424,1,0,"","","","",[],[]
341,3,250,18257,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[229],2,[4],1,"",0,0,[],[10413],1470,1470,"","",2,424,1,0,"","","","",[],[]
342,3,251,18258,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[228],0,[7],1,"",0,0,[],[10420],1470,1470,"","",1,426,1,0,"","","","",[],[1178]
343,3,252,18259,[15],[4],0,"",7,[],0,"",0,0,[],"","","",[228],1,"[9,10]",1,"",0,0,[],[10410],1470,1470,"","",2,423,1,0,"","","","",[],[]
344,3,253,18260,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[229],2,"[9,10]",1,"",0,0,[],[10413],1470,1470,"","",2,423,1,0,"","","","",[],[]
345,3,254,18264,[15],[4],0,"",7,[],0,"",0,0,[],"","","",[228],1,"[1,3]",1,"",0,0,[],[10410],1470,1470,"","",1,436,1,0,"","","","",[],[]
346,3,255,18265,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[229],2,"[1,3]",1,"",0,0,[],[10413],1470,1470,"","",1,436,1,0,"","","","",[],[]
347,3,256,18266,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[255],3,"[1,3]",1,"",0,0,[],[10420],1470,1470,"","",1,436,1,0,"","","","",[],[1178]
348,3,257,18261,[15],[4],0,"",7,[],0,"",0,0,[],"","","",[228],1,"[0,2]",1,"",0,0,[],[10410],1470,1470,"","",1,436,1,0,"","","","",[],[]
349,3,258,18262,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[229],2,"[0,2]",1,"",0,0,[],[10413],1470,1470,"","",1,436,1,0,"","","","",[],[]
350,3,259,18263,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[255],3,"[0,2]",1,"",0,0,[],[10420],1470,1470,"","",1,436,1,0,"","","","",[],[1178]
351,3,260,18269,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[1,3]",1,"",0,0,[],[10413],1470,1470,"","",1,1370,1,0,"","","","",[],[]
352,3,261,18270,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[1,3]",1,"",0,0,[],[10420],1470,1470,"","",1,1370,1,0,"","","","",[],[1178]
353,3,262,18267,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[0,2]",1,"",0,0,[],[10413],1470,1470,"","",1,1370,1,0,"","","","",[],[]
354,3,263,18268,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[0,2]",1,"",0,0,[],[10420],1470,1470,"","",1,1370,1,0,"","","","",[],[1178]
355,3,264,18273,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[1,3]",1,"",0,0,[],[10413],1470,1470,"","",1,1371,1,0,"","","","",[],[]
356,3,265,18274,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[1,3]",1,"",0,0,[],[10420],1470,1470,"","",1,1371,1,0,"","","","",[],[1178]
357,3,266,18271,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[0,2]",1,"",0,0,[],[10413],1470,1470,"","",1,1371,1,0,"","","","",[],[]
358,3,267,18272,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[0,2]",1,"",0,0,[],[10420],1470,1470,"","",1,1371,1,0,"","","","",[],[1178]
359,3,268,18277,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[1,3]",1,"",0,0,[],[10410],1470,1470,"","",2,1372,1,0,"","","","",[],[]
360,3,269,18278,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[1,3]",1,"",0,0,[],[10413],1470,1470,"","",2,1372,1,0,"","","","",[],[]
361,3,270,18275,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[0,2]",1,"",0,0,[],[10410],1470,1470,"","",2,1372,1,0,"","","","",[],[]
362,3,271,18276,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[0,2]",1,"",0,0,[],[10413],1470,1470,"","",2,1372,1,0,"","","","",[],[]
363,3,272,18281,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[1,3]",1,"",0,0,[],[10410],1470,1470,"","",2,1373,1,0,"","","","",[],[]
364,3,273,18282,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[1,3]",1,"",0,0,[],[10413],1470,1470,"","",2,1373,1,0,"","","","",[],[]
365,3,274,18279,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[0,2]",1,"",0,0,[],[10410],1470,1470,"","",2,1373,1,0,"","","","",[],[]
366,3,275,18280,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[0,2]",1,"",0,0,[],[10413],1470,1470,"","",2,1373,1,0,"","","","",[],[]
367,3,276,18073,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[168],0,[9],1,"",0,0,[],[10413],1470,1470,"","",2,99,1,0,"","","","",[],[]
368,3,277,18075,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[168],1,"[4,10]",1,"",0,0,[],[10411],1470,1470,"","",2,96,1,0,"","","","",[],[]
369,3,278,18081,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[168],0,[10],1,"",0,0,[],[10411],1470,1470,"","",2,8297,1,0,"","","","",[],[1188]
370,3,279,22964,[6],[1],0,"",7,[],0,"",0,0,[],"","","",[147],0,"[9,10,11]",1,"",0,0,[],[10413],1470,1470,"","",2,8400,1,0,"","","","",[],[]
371,3,280,"","[4040,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1470,1470,"",25493,4,"",1,0,"","","","",[],"[1178,1174]"
372,3,281,"","[4040,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1470,1470,"",25494,4,"",1,0,"","","","",[],"[1178,1174]"
373,3,282,"","[4040,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1470,1470,"",25495,4,"",1,0,"","","","",[],"[1178,1174]"
374,3,283,"","[4040,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1470,1470,"",25496,4,"",1,0,"","","","",[],"[1178,1174]"
375,3,284,"","[4040,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1470,1470,"",25497,4,"",1,0,"","","","",[],"[1178,1174]"
376,3,285,"","[4040,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1470,1470,"",25499,4,"",1,0,"","","","",[],"[1178,1174]"
377,3,286,"","[4040,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1470,1470,"",25500,4,"",1,0,"","","","",[],"[1178,1174]"
378,3,287,"","[4040,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1470,1470,"",25501,4,"",1,0,"","","","",[],"[1178,1174]"
379,3,288,"","[4040,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1470,1470,"",25502,4,"",1,0,"","","","",[],"[1178,1174]"
380,3,289,"","[4040,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1470,1470,"",25503,4,"",1,0,"","","","",[],"[1178,1174]"
381,3,290,"","[4040,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1470,1470,"",25504,4,"",1,0,"","","","",[],"[1178,1174]"
382,3,291,"","[4040,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1470,1470,"",25505,4,"",1,0,"","","","",[],"[1178,1174]"
383,3,292,"","[4040,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1470,1470,"",25506,4,"",1,0,"","","","",[],"[1178,1174]"
384,3,293,"","[4040,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1470,1470,"",25507,4,"",1,0,"","","","",[],"[1178,1174]"
385,3,294,"","[4040,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1470,1470,"",25508,4,"",1,0,"","","","",[],"[1178,1174]"
386,3,295,"",[12],[3],0,"Remove Enchantments",1,[],0,"",0,0,[],"","","",[],0,"[12,0,1,2,3,6,7,8,5,4,11,10,9,13]",0,"",0,0,[],[10414],1470,1470,"","",3,"","",0,"","","","",[],"[1178,1169,1174]"
387,3,296,18283,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[194],0,"[4,13]",1,"",0,0,[],[10420],1470,1470,"","",2,3649,1,0,"","","","",[],[1178]
388,3,297,18284,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[226],1,[11],1,"",0,0,[],[10411],1470,1470,"","",2,6493,1,0,"","","","",[],[]
389,3,298,18285,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[226],2,[11],1,"",0,0,[],[10420],1470,1470,"","",2,6493,1,0,"","","","",[],[1178]
390,3,299,18286,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[194],1,[8],1,"",0,0,[],[10411],1470,1470,"","",2,5272,1,0,"","","","",[],[]
391,3,300,18287,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,[8],1,"",0,0,[],[10420],1470,1470,"","",2,5272,1,0,"","","","",[],[1178]
392,3,301,18288,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[194],1,[9],1,"",0,0,[],[10411],1470,1470,"","",2,5463,1,0,"","","","",[],[]
393,3,302,18289,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,[9],1,"",0,0,[],[10420],1470,1470,"","",2,5463,1,0,"","","","",[],[1178]
394,3,303,18290,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[194],1,[9],1,"",0,0,[],[10411],1470,1470,"","",2,2198,1,0,"","","","",[],[]
395,3,304,18291,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,[9],1,"",0,0,[],[10420],1470,1470,"","",2,2198,1,0,"","","","",[],[1178]
396,3,305,18292,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[194],1,[9],1,"",0,0,[],[10411],1470,1470,"","",2,8326,1,0,"","","","",[],[]
397,3,306,18293,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,[9],1,"",0,0,[],[10420],1470,1470,"","",2,8326,1,0,"","","","",[],[1178]
398,3,307,18294,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[194],1,[9],1,"",0,0,[],[10411],1470,1470,"","",2,1139,1,0,"","","","",[],[]
399,3,308,18295,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,[9],1,"",0,0,[],[10420],1470,1470,"","",2,1139,1,0,"","","","",[],[1178]
400,3,309,18296,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[194],1,[5],1,"",0,0,[],[10411],1470,1470,"","",2,9679,1,0,"","","","",[],[]
401,3,310,18297,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,[5],1,"",0,0,[],[10420],1470,1470,"","",2,9679,1,0,"","","","",[],[1178]
402,3,311,18161,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[170],1,[13],1,"",0,0,[],[10409],1470,1470,"","",1,1,1,0,"","","","",[],[1190]
403,3,312,18162,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[171],2,[13],1,"",0,0,[],[10413],1470,1470,"","",1,1,1,0,"","","","",[],[1190]
404,3,313,18171,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[173],1,[13],1,"",0,0,[],[10409],1470,1470,"","",1,4,1,0,"","","","",[],[1191]
405,3,314,18172,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[174],2,[13],1,"",0,0,[],[10413],1470,1470,"","",1,4,1,0,"","","","",[],[1191]
406,3,315,18181,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[176],1,[13],1,"",0,0,[],[10409],1470,1470,"","",1,5,1,0,"","","","",[],[1189]
407,3,316,18182,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[178],2,[13],1,"",0,0,[],[10413],1470,1470,"","",1,5,1,0,"","","","",[],[1189]
408,3,317,18298,[38],[1],0,"",7,[],0,"",0,0,[],"","","",[213],1,[7],1,"",0,0,[],[10110],1470,1470,"","",1,2602,1,0,"","","","",[],[]
409,3,318,18299,[6],[1],0,"",7,[],0,"",0,0,[],"","","",[214],1,[10],1,"",0,0,[],[10413],1470,1470,"","",2,110,1,0,"","","","",[],[]
410,3,319,18300,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[223],0,"[0,2,1,3]",1,"",0,0,[],[10420],1470,1470,"","",2,6699,1,0,"","","","",[],[]
411,5,0,16813,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,1,2,3]",0,68,1,1,[],[10413],1470,1470,17776,"",1,6528,1,0,"","","","",[],[1176]
412,5,1,16814,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1,2,3]",0,68,1,1,[],[10420],1470,1470,17776,"",1,6528,1,0,"","","","",[],"[1178,1176]"
413,5,2,16815,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,1,2,3]",0,68,1,1,[],[10420],1470,1470,17776,"",1,6528,1,0,"","","","",[],"[1178,1176]"
414,5,3,16816,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,1,2,3]",0,66,1,1,[],[10413],1470,1470,17777,"",1,6529,1,0,"","","","",[],[1176]
415,5,4,16817,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1,2,3]",0,66,1,1,[],[10420],1470,1470,17777,"",1,6529,1,0,"","","","",[],"[1178,1176]"
416,5,5,16818,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,1,2,3]",0,66,1,1,[],[10420],1470,1470,17777,"",1,6529,1,0,"","","","",[],"[1178,1176]"
417,5,6,16819,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,1,2,3]",0,67,1,1,[],[10413],1470,1470,17778,"",1,6530,1,0,"","","","",[],[1176]
