"rownum","Id","i32_8","IsSummoned","Armour","Evasion","EnergyShieldFromLife","DamageSpread","MonsterResistancesKey","IsLargeAbyssMonster","IsSmallAbyssMonster","bool_47"
1756,"BreachHalfSkeletonRangedChaos",100,"",0,50,0,20,8,"","",1
1757,"BreachHalfSkeletonRangedChaosMap",100,"",0,50,0,20,8,"","",1
1758,"BreachHalfSkeletonRangedChaosMapSpectre",100,"",0,50,0,20,8,"","",1
1759,"BreachHalfSkeletonRangedChaosAvatar",100,"",0,50,0,20,8,"","",1
1760,"BreachHalfSkeletonRangedChaosSpawner",100,"",0,50,0,20,8,"","",1
1761,"AvariusCasticus",100,"",100,0,100,20,39,"","",""
1762,"AvariusCasticusMap",100,"",100,0,100,20,35,"","",""
1763,"AvariusCasticusWickerman",100,"",100,0,100,20,39,"","",""
1764,"AvariusCasticusWickermanMap",100,"",100,0,100,20,35,"","",""
1765,"AvariusCasticusDivine",100,"",100,0,100,20,39,"","",""
1766,"AvariusCasticusDivineMap",100,"",100,0,100,20,35,"","",""
1767,"BruteTower",100,"",100,0,0,20,39,"","",""
1768,"BruteTowerMap",100,"",100,0,0,20,35,"","",""
1769,"BruteTowerMapSentinel",100,"",100,0,0,20,35,"","",""
1770,"ShavronneTower",100,"",0,0,100,20,39,"","",""
1771,"ShavronneTowerMap",100,"",0,0,100,20,35,"","",""
1772,"ShavronneTowerMapUber",100,"",0,0,100,20,36,"","",""
1773,"BrineKing",100,"",75,20,0,20,39,"","",""
1774,"BrineKingMap",100,"",75,20,0,5,35,"","",""
1775,"BrineKingMinion",100,"",50,50,0,20,0,"","",""
1776,"BrineKingMinionBleached",100,"",50,50,0,20,2,"","",""
1777,"Vendigo",100,"",0,50,0,20,19,"","",1
1778,"Vendigo2",100,"",0,50,0,20,19,"","",1
1779,"VendigoBoss",100,"",0,50,0,20,27,"","",1
1780,"VendigoAbyss",100,"",0,50,0,20,2,"",1,1
1781,"VendigoAbyssDelve",100,"",0,50,0,20,2,"",1,1
1782,"VendigoAbyssLarge",100,"",0,50,0,20,37,1,"",1
1783,"VendigoAbyssLargeClone",100,"",0,50,0,20,37,1,"",1
1784,"BlackguardJaegerMelee",100,"",25,10,0,20,2,"","",1
1785,"BlackguardJaegerRanged",100,"",25,20,0,20,2,"","",1
1786,"BlackguardJaegerZombie",100,"",25,0,0,20,2,"","",1
1787,"KitavaDemon",100,"",50,40,0,20,24,"","",""
1788,"KitavaDemonPlaguewing",100,"",50,40,0,20,24,"","",""
1789,"KitavaDemonPlaguewingMap",100,"",50,40,0,20,35,"","",""
1790,"KitavaDemonPlaguewingMapAtlasUber",100,"",50,40,0,20,35,"","",""
1791,"KitavaDemonMinion",100,"",50,40,0,20,24,"","",""
1792,"CageSpider",100,"",75,0,0,20,11,"","",""
1793,"CageSpider2",100,"",75,0,0,20,11,"","",""
1794,"CageSpider2AtlasUber",100,"",75,0,0,20,11,"","",""
1795,"CageSpiderSpectre",100,"",75,0,0,20,11,"","",""
1796,"CageSpider2Spectre",100,"",75,0,0,20,11,"","",""
1797,"DoedreSewers",100,"",0,0,100,20,39,"","",""
1798,"DoedreSewersMap",100,"",0,0,100,20,35,"","",""
1799,"DoedreSewersMapUber",100,"",0,0,100,20,36,"","",""
1800,"OriathanCitizen",100,"",0,0,0,20,10,"","",""
1801,"OriathanCitizenFast",100,"",0,0,0,20,10,"","",""
1802,"OriathanCitizenBoss",100,"",0,0,0,20,27,"","",""
1803,"IndoctrinatedConvert",100,"",0,50,0,20,13,"","",""
1804,"BlackguardTorturer",100,"",0,50,0,20,10,"","",""
1805,"BlackguardTorturerAtlasUber",100,"",0,50,0,20,10,"","",""
1806,"Figurehead",100,"",50,0,50,20,2,"","",""
1807,"FigureheadChestBoss",100,"",50,0,50,20,32,"","",""
1808,"CorpseWheel",100,"",25,0,50,20,20,"","",""
1809,"CorpseWheelBoss",100,"",25,0,50,20,28,"","",""
1810,"CorpseWheelBossLake",100,"",25,0,50,20,38,"","",""
1811,"Mauler",100,"",25,30,0,20,8,"","",""
1812,"MaulerBoss",100,"",25,30,0,20,8,"","",""
1813,"HolyFireElemental",100,"",25,0,25,20,18,"","",""
1814,"HolyFireElementalAtlasUber",100,"",25,0,25,20,18,"","",""
1815,"HolyFireElementalSolaris",100,"",25,0,25,20,18,"","",""
1816,"HolyFireElementalSolaris2",100,"",25,0,25,20,18,"","",""
1817,"HolyFireElementalSolarisChampion",100,"",25,0,25,20,18,"","",""
1818,"HolyFireElementalAvarius",100,"",25,0,25,20,17,"","",""
1819,"TemplarJudge",100,"",0,0,25,20,11,"","",""
1820,"TemplarJudgeCultist",100,"",0,0,25,20,11,"","",""
1821,"TemplarJudgeAvarius",100,"",50,0,50,20,9,"","",""
1822,"AbsolutionTemplarJudge",100,1,0,0,50,20,42,"","",""
1823,"AbsolutionTemplarJudgeVaal",100,1,0,0,50,20,42,"","",""
1824,"OriathBlackguard",100,"",75,30,0,20,17,"","",""
1825,"OriathBlackguard2",100,"",75,10,0,20,17,"","",""
1826,"Lunaris",100,"",0,100,0,20,39,"","",""
1827,"LunarisMap",100,"",0,100,0,20,35,"","",""
1828,"LunarisUniqueMap",100,"",0,100,0,20,35,"","",""
1829,"LunarisCelestialForm",100,"",0,0,0,20,39,"","",""
1830,"LunarisCelestialFormUniqueMap",100,"",0,0,0,20,35,"","",""
1831,"LunarisGuard",100,"",75,50,25,20,39,"","",""
1832,"LunarisGuardMap",100,"",75,50,25,20,35,"","",""
1833,"LunarisGuardUniqueMap",100,"",75,50,25,20,35,"","",""
1834,"Solaris",100,"",100,0,0,20,39,"","",""
1835,"SolarisMap",100,"",100,0,0,20,35,"","",""
1836,"SolarisUniqueMap",100,"",100,0,0,20,35,"","",""
1837,"SolarisCelestialForm",100,"",0,0,0,20,39,"","",""
1838,"SolarisCelestialFormUniqueMap",100,"",0,0,0,20,35,"","",""
1839,"SolarisGuard",100,"",75,0,25,20,39,"","",""
1840,"SolarisGuardMap",100,"",75,0,25,20,35,"","",""
1841,"SolarisGuardUniqueMap",100,"",75,0,25,20,35,"","",""
1842,"Maligaro2",100,"",0,35,35,20,39,"","",""
1843,"Maligaro2Map",100,"",0,35,35,20,35,"","",""
1844,"SpiderBossMaligaro",100,"",50,0,50,20,39,"","",""
1845,"SpiderBossMaligaroMap",100,"",50,0,50,20,35,"","",""
1846,"FourLeggedDemonMaligaro",100,"",25,20,0,20,39,"","",1
1847,"FourLeggedDemonMaligaroMap",100,"",25,20,0,20,35,"","",1
1848,"RalakeshGreust",100,"",0,25,0,20,39,"","",""
1849,"RalakeshGreustMap",100,"",0,25,0,20,35,"","",""
1850,"RalakeshOak",100,"",0,25,0,20,39,"","",""
1851,"RalakeshAlira",100,"",0,0,100,20,39,"","",""
1852,"RalakeshKraityn",120,"",25,50,0,20,39,"","",""
1853,"Arakaali",100,"",50,0,0,20,39,"","",""
1854,"ArakaaliStandalone",100,"",50,0,0,20,39,"","",""
1855,"ArakaaliMap",100,"",50,0,0,20,35,"","",""
1856,"ArakaaliMapStandalone",100,"",50,0,0,20,35,"","",""
1857,"Kitava",100,"",0,0,0,5,39,"","",""
1858,"KitavaMap",100,"",0,0,0,5,35,"","",""
1859,"KitavaMapStandalone",100,"",0,0,0,5,35,"","",""
1860,"KitavaFinal",100,"",0,0,0,5,39,"","",""
1861,"KitavaFinalStandalone",100,"",0,0,0,5,39,"","",""
1862,"KitavaFinalMap",100,"",0,0,0,5,35,"","",""
1863,"KitavaFinalMapStandalone",100,"",0,0,0,5,35,"","",""
1864,"KitavaHeart",100,"",0,0,0,0,39,"","",""
1865,"KitavaHeartMap",100,"",0,0,0,0,35,"","",""
1866,"KitavaHeartFinal",100,"",0,0,0,0,39,"","",""
1867,"KitavaHeartFinalMap",100,"",0,0,0,0,35,"","",""
1868,"KitavaHeartMapSupporter",100,"",0,0,0,0,35,"","",""
1869,"SinKitava",100,"",0,0,0,0,"","","",""
1870,"InnocenceKitava",100,"",0,0,0,0,"","","",""
1871,"BlacksmithGolem",100,"",100,0,0,20,26,"","",""
1872,"BlacksmithGolemMap",100,"",100,0,0,20,35,"","",""
1873,"BlacksmithGolemMapAtlasUber",100,"",100,0,0,20,35,"","",""
1874,"TukohamaTotem",100,"",0,0,0,20,40,"","",""
1875,"LeagueAvatarNormal",100,"",0,0,0,0,0,"","",""
1876,"LeagueAvatarStrong",100,"",0,0,0,0,0,"","",""
1877,"HarbingerTotem",100,"",100,0,0,0,0,"","",""
1878,"HarbingerTotemUber",100,"",100,0,0,0,0,"","",""
1879,"HarbingerTotemScarab",100,"",100,0,0,0,0,"","",""
1880,"KaruiSlave",100,"",0,0,0,20,0,"","",""
1881,"KaruiElder1",100,"",0,0,0,20,26,"","",""
1882,"KaruiElder1AtlasUber",100,"",0,0,0,20,26,"","",""
1883,"KaruiElderBossLake",100,"",0,0,0,20,38,"","",""
1884,"KaruiElderMapBoss",100,"",0,0,0,20,35,"","",""
1885,"KaruiElderMapBoss2",100,"",0,0,0,20,35,"","",""
1886,"OriathCivilianMale",100,"",0,0,0,20,0,"","",""
1887,"OriathCivilianFemale",100,"",0,0,0,20,0,"","",""
1888,"OriathCivilianFemaleGhost",100,"",0,0,40,20,0,"","",""
1889,"OriathCivilianMaleGhost",100,"",0,0,40,20,0,"","",""
1890,"OriathCivilianMaleGhostRanged",100,"",0,0,40,20,0,"","",""
1891,"KitavaCultist",100,"",25,40,0,20,11,"","",""
1892,"KitavaCultistSpear",100,"",25,40,0,20,11,"","",""
1893,"KitavaCultistAtlasUber",100,"",25,40,0,20,11,"","",""
1894,"KitavaCultistSpearAtlasUber",100,"",25,40,0,20,11,"","",""
1895,"KitavaCultistEvent",100,"",25,40,0,20,11,"","",""
1896,"KitavaCultistSpearEvent",100,"",25,40,0,20,11,"","",""
1897,"KitavaCultistSpearBoss",100,"",25,40,0,20,11,"","",""
1898,"WarHero1",100,"",0,20,0,20,10,"","",""
1899,"WarHero1AtlasUber",100,"",0,20,0,20,10,"","",""
1900,"WarHero1AtlasUber1",100,"",0,20,0,20,10,"","",""
1901,"WarHeroDuelistBoss",100,"",0,20,0,20,27,"","",""
1902,"WarHero2",100,"",0,20,0,20,11,"","",""
1903,"WarHero3",100,"",0,20,0,20,9,"","",""
1904,"EnlightenedScion",100,"",0,0,0,20,9,"","",""
1905,"EnlightenedScionIncinerate",100,"",0,0,50,20,9,"","",""
1906,"EnlightenedDuelist",100,"",0,0,50,20,9,"","",""
1907,"NessaCrab",100,"",100,0,0,20,27,"","",""
1908,"NessaCrabAtlasUber",100,"",100,0,0,20,27,"","",""
1909,"NessaCrabMob",100,"",100,0,0,20,9,"","",""
1910,"Abberath",100,"",0,0,0,20,39,"","",""
1911,"AbberathMap",100,"",0,0,0,20,35,"","",""
1912,"Banshee",100,"",0,25,25,20,2,"","",""
1913,"BansheeMapBoss",100,"",0,25,25,20,35,"","",""
1914,"DespairBear",100,"",0,5,0,20,39,"","",""
1915,"DespairBearMap",100,"",0,5,0,20,35,"","",""
1916,"SpectralPauper",100,"",0,20,40,20,2,"","",""
1917,"VaalSideAreaBossConvert",100,"",0,50,0,20,38,"","",""
1918,"VaalSideAreaBossBlackguardScout",100,"",25,50,0,20,38,"","",""
1919,"KitavaMinionBoss1",100,"",100,33,33,20,24,"","",""
1920,"KitavaMinionBoss2",100,"",100,33,33,20,24,"","",""
1921,"KitavaGuardian",100,"",100,33,0,20,24,"","",""
1922,"VaalSideAreaBossVendigo",100,"",0,50,0,20,38,"","",1
1923,"VaalSideAreaBossBlessedSister",100,"",0,50,0,20,38,"","",""
1924,"VaalSideAreaBossReligiousTemplar",100,"",75,50,0,20,38,"","",""
1925,"VaalSideAreaBossPurgeHound",100,"",0,50,0,20,38,"","",""
1926,"VaalSideAreaBossBlackguardTorturer",100,"",0,50,0,20,38,"","",""
1927,"VaalSideAreaBossBanshee",100,"",0,50,0,20,38,"","",""
1928,"VaalSideAreaBossHolyFireElemental",100,"",25,50,0,20,38,"","",""
1929,"SpiderlingEggSpawner",100,"",0,0,0,20,8,"","",""
1930,"FireFox",100,"",0,0,0,0,0,"","",""
1931,"SkeletonCannon",100,"",25,25,0,20,20,"","",""
1932,"SkeletonCannonAtlasUber",100,"",25,25,0,20,20,"","",""
1933,"SkeletonCannonSupporter",100,"",25,25,0,20,20,"","",""
1934,"HectorTitucius",100,"",100,25,0,20,34,"","",""
1935,"HectorTituciusMapBoss",100,"",100,25,0,20,35,"","",""
1936,"MarakethBird",100,"",0,50,0,20,3,"","",""
1937,"MarakethBirdDelve",100,"",0,50,0,20,3,"","",""
1938,"MarakethBirdSpiritBossMinion",100,"",0,50,0,20,3,"","",""
1939,"MarakethBirdSmallFast",100,"",0,50,0,20,3,"","",""
1940,"MarakethBirdSmallFastDelve",100,"",0,50,0,20,3,"","",""
1941,"MarakethBirdArmoured",100,"",50,25,0,20,20,"","",""
1942,"Garukhan",100,"",0,100,0,20,39,"","",""
1943,"GarukhanMap",100,"",0,100,0,20,35,"","",""
1944,"Kira",100,"",0,0,0,20,39,"","",""
1945,"KiraMap",100,"",0,0,0,20,35,"","",""
1946,"KiraMapDesert",100,"",0,0,0,20,35,"","",""
1947,"GarukhanMinionSmall",100,"",50,50,0,20,8,"","",""
1948,"GarukhanMinionDelve",100,"",50,50,0,20,8,"",1,""
1949,"GarukhanMinionLarge",100,"",100,0,0,20,24,"","",""
1950,"GarukhanMinionLargeDelve",100,"",100,0,0,20,24,"",1,""
1951,"GarukhanMinionSmallEvent",100,"",50,50,0,20,8,"","",""
1952,"SandWarrior",100,"",50,50,0,20,8,"","",""
1953,"GarukhanMinionLargeEvent",100,"",100,0,0,20,8,"","",""
1954,"RaisedMummyEvent",100,"",0,0,0,40,8,"","",""
1955,"Scorpion",100,"",50,0,0,20,5,"","",""
1956,"ScorpionLarge",100,"",50,0,0,20,5,"","",""
1957,"ScorpionLargeBoss",100,"",50,0,0,20,35,"","",""
1958,"DoedreSoul",100,"",0,0,100,20,39,"","",""
1959,"DoedreSoulMap",100,"",0,0,100,20,35,"","",""
1960,"DoedreSoulMapUber",100,"",0,0,100,20,36,"","",""
1961,"ShavronneSoul",100,"",0,0,35,20,39,"","",""
1962,"ShavronneSoulMap",100,"",0,0,35,20,35,"","",""
1963,"ShavronneSoulMapUber",100,"",0,0,35,20,36,"","",""
1964,"MaligaroSoul",100,"",0,50,50,20,39,"","",""
1965,"MaligaroSoulMap",100,"",0,50,50,20,35,"","",""
1966,"MaligaroSoulMapUber",100,"",0,50,50,20,36,"","",""
1967,"MaligaroSoulClone",100,"",0,50,50,20,39,"","",""
1968,"MaligaroSoulCloneMap",100,"",0,50,50,20,35,"","",""
1969,"UnholyTrio",100,"",0,0,0,20,39,"","",""
1970,"UnholyTrioMap",100,"",0,0,0,20,35,"","",""
1971,"UnholyTrioMapUber",100,"",0,50,100,20,36,"","",""
1972,"UnholyTrioMapUberStandalone",100,"",0,50,100,20,36,"","",""
1973,"BoneStalker",100,"",0,25,0,20,20,"","",""
1974,"GeneralAdus",100,"",100,0,0,20,39,"","",""
1975,"GeneralAdusGauntlet",100,"",100,0,0,20,39,"","",""
1976,"GeneralAdusMap",100,"",100,0,0,20,35,"","",""
1977,"GeneralAdusMapAtlasUber",100,"",100,0,0,20,35,"","",""
1978,"DoedreStonePillar",100,"",0,0,0,0,39,"","",""
1979,"DoedreStonePillarUber",100,"",0,0,0,0,39,"","",""
1980,"Lynx",100,"",0,100,0,20,2,"","",""
1981,"LightningOrb",100,"",0,0,200,20,8,"","",""
1982,"LightningOrbLakeBoss",100,"",0,0,200,20,38,"","",""
1983,"LightningTentacles",100,"",0,0,200,20,8,"","",""
1984,"TentacleFiend",100,"",0,0,200,20,24,"","",""
1985,"TentacleFiendElder",100,"",0,0,200,20,24,"","",""
1986,"MarakethRider",100,"",50,50,0,20,8,"","",""
1987,"MarakethRiderSpear",100,"",50,50,0,20,8,"","",""
1988,"HarbingerPortal",100,"",0,0,0,20,39,"","",""
1989,"HarbingerPortalDelve",100,"",0,0,0,20,39,"","",""
1990,"HarbingerTiger",100,"",0,50,0,20,1,"","",""
1991,"Shakari",100,"",50,100,0,20,39,"","",""
1992,"ShakariMap",100,"",50,100,0,20,35,"","",""
1993,"ReliquaryMonster",100,"",0,0,75,0,6,"","",""
1994,"ReliquaryMonsterEmerge",100,"",0,0,75,0,6,"","",""
1995,"ReliquaryMonsterBoss",100,"",0,0,75,0,6,"","",""
1996,"CauldronSpawner",100,"",0,0,0,0,0,"","",""
1997,"Droolmaw",100,"",50,0,0,20,34,"","",""
1998,"DroolmawBossLake",100,"",50,0,0,20,38,"","",""
1999,"SkeletonMeleeBlackAbyss",100,"",15,0,0,30,3,"",1,""
2000,"FlamebearerAbyss",100,"",0,0,0,20,1,"",1,1
2001,"ParasiticSquidAbyss",100,"",0,50,50,20,2,"",1,""
2002,"ParasiticSquidDelve",100,"",0,50,50,20,2,"",1,""
2003,"MineBatAbyss",100,"",0,20,0,20,3,"",1,1
2004,"MineBatAbyssDelve",100,"",0,20,0,20,3,"",1,1
2005,"MineBatDelve",100,"",0,20,0,20,3,"",1,1
2006,"SkeletonCannonAbyss",100,"",25,25,0,20,37,1,"",""
2007,"BoneStalkerAbyss",100,"",75,25,0,20,37,1,"",""
2008,"AbyssLichBoss2",100,"",100,0,20,20,35,"","",""
2009,"AbyssLichBoss",100,"",100,0,20,20,35,"","",""
2010,"AbyssLichBoss3",100,"",100,0,20,20,35,"","",""
2011,"AbyssLichBoss1Map",100,"",100,0,20,20,36,"","",""
2012,"AbyssLichBoss2Map",100,"",100,0,20,20,36,"","",""
2013,"AbyssLichBoss3Map",100,"",100,0,20,20,36,"","",""
2014,"ElderGuardian1",100,"",75,33,33,20,36,"","",""
2015,"ElderGuardian2",100,"",0,33,33,20,36,"","",""
2016,"ElderGuardian3",100,"",100,33,33,20,36,"","",""
2017,"ElderGuardian3Clone",100,"",100,33,33,20,36,"","",""
2018,"ElderGuardian4",100,"",75,33,33,20,36,"","",""
2019,"PurifierBossSanctum",100,"",100,33,33,20,35,"","",""
2020,"PurifierBossSanctumAtlasUber",100,"",100,33,33,20,35,"","",""
2021,"TheElder",100,"",0,33,2000,20,36,"","",""
2022,"TheElderUnstable",100,"",0,33,2000,20,36,"","",""
2023,"TheElderUber",100,"",0,33,2000,20,36,"","",""
2024,"HuhuGrubStationary",100,"",50,0,0,0,19,"",1,""
2025,"HuhuGrubStationaryDelve",100,"",50,0,0,0,19,"",1,""
2026,"HuhuGrubMobile",100,"",0,50,0,0,2,"",1,""
2027,"TentaclePortal",100,"",0,0,0,20,48,"","",""
2028,"TentaclePortalElder",100,"",0,0,0,20,37,"","",""
2029,"ElderTentacleMinionLarge",100,"",0,0,50,20,37,"","",""
2030,"ElderTentacleMinionLargeSpores",100,"",0,0,50,20,37,"","",""
2031,"ElderTentacleMinionLargeSporesUber",100,"",0,0,50,20,37,"","",""
2032,"ElderTentacleMinionSmall",100,"",0,0,25,20,8,"","",""
2033,"ElderTentacleMinionLargeInfluence",100,"",0,0,50,20,37,"","",""
2034,"ElderTentacleMinionSmallInfluence",100,"",0,0,25,20,8,"","",""
2035,"RhoaSpiritBestiaryBoss",100,"",25,0,0,20,2,1,"",""
2036,"MarakethBirdBestiary",100,"",0,50,0,20,49,1,"",""
2037,"MarakethBirdBestiaryMinion",100,"",0,50,0,20,3,"",1,""
2038,"MarakethBirdBestiaryMinion2",100,"",0,50,0,20,3,"",1,""
2039,"MarakethBirdBestiarySpiritBoss",100,"",0,50,0,20,35,1,"",""
2040,"RhoaBestiary",100,"",25,0,0,20,49,1,"",""
2041,"RhoaBestiaryMinion",100,"",25,0,0,20,2,"",1,""
2042,"RhoaBestiaryMinion2",100,"",25,0,0,20,2,"",1,""
2043,"VultureBestiary",100,"",0,0,0,20,49,1,"",""
2044,"VultureBestiaryMinion",100,"",0,0,0,20,7,"",1,""
2045,"VultureBestiaryMinion2",100,"",0,0,0,20,7,"",1,""
2046,"KiwethBestiary",100,"",0,20,50,20,49,1,"",""
2047,"KiwethBestiaryMinion",100,"",0,20,50,20,2,"",1,""
2048,"KiwethBestiaryMinion2",100,"",0,20,50,20,2,"",1,""
2049,"KiwethBestiarySpiritBoss",100,"",0,20,50,20,35,"","",""
2050,"Snake1Bestiary",100,"",0,15,0,20,49,1,"",1
2051,"Snake1BestiaryMinion",100,"",0,15,0,20,5,"",1,1
2052,"Snake1BestiaryMinion2",100,"",0,15,0,20,5,"",1,1
2053,"SnakeBestiarySpiritBoss",100,"",0,15,0,20,35,"","",1
2054,"SnakeBestiarySpiritBossClone",100,"",0,15,0,20,35,"","",1
2055,"Snake2Bestiary",100,"",0,15,0,20,49,1,"",1
2056,"Snake2BestiaryMinion",100,"",0,15,0,20,5,"",1,1
2057,"Snake2BestiaryMinion2",100,"",0,15,0,20,5,"",1,1
2058,"IguanaBestiary",100,"",0,20,50,20,49,1,"",1
2059,"IguanaBestiaryMinion",100,"",0,20,50,20,22,"",1,1
2060,"IguanaBestiaryMinion2",100,"",0,20,50,20,22,"",1,1
2061,"ChimeraBestiarySpiritBoss",100,"",0,20,50,20,35,"","",""
2062,"HellionBestiary",100,"",0,25,0,20,49,1,"",""
2063,"HellionBestiaryMinion",100,"",0,25,0,20,1,"",1,""
2064,"HellionBestiaryMinion2",100,"",0,25,0,20,1,"",1,""
2065,"LynxBestiary",100,"",0,75,0,20,49,1,"",""
2066,"LynxBestiaryBossMinion",100,"",0,75,0,20,39,1,"",""
2067,"LynxBestiaryMinion",100,"",0,75,0,20,2,"",1,""
2068,"LynxBestiaryMinion2",100,"",0,75,0,20,2,"",1,""
2069,"TigerBestiary",100,"",0,50,0,20,49,1,"",""
2070,"TigerBestiaryStandalone",100,"",0,50,0,20,49,1,"",""
2071,"TigerBestiaryBossMinion",100,"",0,50,0,20,39,1,"",""
2072,"TigerBestiaryMinion",100,"",0,50,0,20,1,"",1,""
2073,"TigerBestiaryMinionStandalone",100,"",0,50,0,20,1,"",1,""
2074,"TigerBestiaryMinion2",100,"",0,50,0,20,1,"",1,""
2075,"TigerBestiarySpiritBoss",100,"",0,50,0,20,35,"","",""
2076,"WolfBestiary",100,"",0,10,0,20,49,1,"",""
2077,"WolfBestiaryBossMinion",100,"",0,10,0,20,39,1,"",""
2078,"WolfBestiaryMinion",100,"",0,10,0,20,2,"",1,""
2079,"WolfBestiaryMinion2",100,"",0,10,0,20,2,"",1,""
2080,"NessaCrabSpiritBoss",100,"",100,50,0,20,35,"","",""
2081,"InsectSpawnerBestiary",100,"",0,0,0,20,49,1,"",1
2082,"InsectSpawnerBestiaryMinion",100,"",0,0,0,20,0,"",1,1
2083,"InsectSpawnerBestiaryMinion2",100,"",0,0,0,20,0,"",1,1
2084,"SandLeaperBestiary",100,"",0,50,0,20,49,1,"",1
2085,"SandLeaperBestiaryMinion",100,"",0,50,0,20,3,"",1,1
2086,"SandLeaperBestiaryMinion2",100,"",0,50,0,20,3,"",1,1
2087,"RootSpiderBestiary",100,"",0,0,0,20,49,1,"",1
2088,"RootSpiderBestiaryMinion",100,"",0,0,0,20,19,"",1,1
2089,"RootSpiderBestiaryMinion2",100,"",0,0,0,20,19,"",1,1
2090,"RootSpiderBestiarySpiritBoss",100,"",0,0,0,20,35,"","",1
2091,"ScorpionBestiary",100,"",50,0,0,20,49,1,"",""
2092,"ScorpionBestiaryMinion",100,"",50,0,0,20,5,"",1,""
2093,"ScorpionBestiaryMinion2",100,"",50,0,0,20,5,"",1,""
2094,"ScorpionBestiarySpiritBoss",100,"",0,0,0,20,35,"","",""
2095,"SpiderPlagueBestiary",100,"",0,0,0,20,49,1,"",""
2096,"SpiderPlagueBestiaryMinion",100,"",0,0,0,20,12,"",1,""
2097,"SpiderPlagueBestiaryMinion2",100,"",0,0,0,20,12,"",1,""
2098,"SpiderPlatedBestiary",100,"",0,0,0,20,49,1,"",""
2099,"SpiderPlatedBestiaryMinion",100,"",0,0,0,20,14,"",1,""
2100,"SpiderPlatedBestiaryMinion2",100,"",0,0,0,20,14,"",1,""
2101,"SpiderPlatedBestiarySpiritBoss",100,"",0,0,0,20,35,1,"",""
2102,"Spider5Bestiary",100,"",0,0,0,20,49,1,"",""
2103,"Spider5BestiaryMinion",100,"",0,0,0,20,11,"",1,""
2104,"Spider5BestiaryMinion2",100,"",0,0,0,20,11,"",1,""
2105,"SpikerBestiary",100,"",25,15,0,20,49,1,"",1
2106,"SpikerBestiaryBossMinion",100,"",25,15,0,20,39,1,"",1
2107,"SpikerBestiaryMinion",100,"",25,15,0,20,2,"",1,1
2108,"SpikerBestiaryMinion2",100,"",25,15,0,20,2,"",1,1
2109,"BullBestiary",100,"",0,0,0,20,49,1,"",1
2110,"BullBestiaryMinion",100,"",0,0,0,20,2,"",1,1
2111,"BullBestiaryMinion2",100,"",0,0,0,20,2,"",1,1
2112,"BeastBestiary",100,"",0,0,0,20,49,1,"",""
2113,"BeastBestiaryBossMinion",100,"",0,0,0,20,39,1,"",""
2114,"BeastBestiaryMinion",100,"",0,0,0,20,0,"",1,""
2115,"BeastBestiaryMinion2",100,"",0,0,0,20,0,"",1,""
2116,"DropBearBestiary",100,"",0,50,0,20,49,1,"",1
2117,"DropBearBestiaryMinion",100,"",0,50,0,20,1,"",1,1
2118,"DropBearBestiaryMinion2",100,"",0,50,0,20,1,"",1,1
2119,"ChieftainBestiary",100,"",20,0,0,20,18,"","",""
2120,"BloodChieftainBestiary",100,"",0,0,0,20,49,1,"",""
2121,"BloodChieftainBestiaryBossMinion",100,"",0,0,0,20,39,1,"",""
2122,"BloodChieftainBestiaryMinion",100,"",0,0,0,20,18,"",1,""
2123,"BloodChieftainBestiaryMinion2",100,"",0,0,0,20,18,"",1,""
2124,"BloodMonkeyBestiary",100,"",0,15,0,20,49,1,"",""
2125,"BloodMonkeyBestiaryMinion",100,"",0,15,0,20,1,"",1,""
2126,"BloodMonkeyBestiaryMinion2",100,"",0,15,0,20,1,"",1,""
2127,"GoatmanBestiary",100,"",0,5,0,20,49,1,"",""
2128,"GoatmanBestiaryMinion",100,"",0,5,0,20,1,"",1,""
2129,"GoatmanBestiaryMinion2",100,"",0,5,0,20,1,"",1,""
2130,"HoundBestiary",100,"",0,10,0,20,49,1,"",1
2131,"HoundBestiaryMinion",100,"",0,10,0,20,1,"",1,1
2132,"HoundBestiaryMinion2",100,"",0,10,0,20,1,"",1,1
2133,"PitbullBestiary",100,"",25,60,0,20,49,1,"",1
2134,"PitbullBestiaryMinion",100,"",25,60,0,20,1,"",1,1
2135,"PitbullBestiaryMinion2",100,"",25,60,0,20,1,"",1,1
2136,"PurgeHoundBestiary",100,"",0,50,0,20,49,"","",""
2137,"PurgeHoundBestiaryMinion",100,"",0,50,0,20,17,"","",""
2138,"PurgeHoundBestiaryMinion2",100,"",0,50,0,20,17,"","",""
2139,"SandSpitterBestiary",100,"",0,0,0,20,49,1,"",1
2140,"SandSpitterBestiaryMinion",100,"",0,0,0,20,3,"",1,1
2141,"SandSpitterBestiaryMinion2",100,"",0,0,0,20,3,"",1,1
2142,"ShieldCrabBestiary",100,"",25,0,0,20,49,1,"",1
2143,"ShieldCrabBestiaryMinion",100,"",25,0,0,20,1,"",1,1
2144,"ShieldCrabBestiaryMinion2",100,"",25,0,0,20,1,"",1,1
2145,"CrabParasiteLargeBestiary",100,"",50,0,0,20,49,1,"",1
2146,"CrabParasiteLargeBestiaryMinion",100,"",50,0,0,20,0,"",1,1
2147,"CrabParasiteLargeBestiaryMinion2",100,"",50,0,0,20,0,"",1,1
2148,"CrabSpiderBestiary",100,"",50,0,0,20,49,1,"",""
2149,"CrabSpiderBestiaryMinion",100,"",50,0,0,20,1,"",1,""
