"rownum","Id","bool_8","bool_9","Mainhand_AnimationKey","Offhand_AnimationKey","bool_26","Stat","AnimationStart","bool_51","AnimationEnd","[row]_60","bool_76","i32_77","bool_81","row_82","[row]_90"
775,"FrenziedLunge","","","","","","","","","",[776],"",7,"","",[]
776,"FrenziedLungeMoving","","","","","","","","","",[],"",7,"","",[]
777,"ShapeshiftTreeToHuman","","",780,"","","","","","",[],"",7,"","",[]
778,"TreeWhip","","","","","","","","","",[779],"",7,"","",[]
779,"ShapeshiftTreeWhip","","",780,"","","","","","",[],"",7,"","",[]
780,"ShapeshiftFallback","","",0,"","","","","","",[],"",7,"","",[]
781,"WyvernSwipe","","","","","","","","","","[783,785,787,789,791,793,795]","",7,"",782,[]
782,"ShapeshiftWyvernSwipe","","",780,"","","","","","",[],"",7,"","",[]
783,"WyvernEmpoweredSwipe","","","","","","","","","",[],"",7,"",784,[]
784,"ShapeshiftWyvernEmpoweredSwipe","","",780,"","","","","","",[],"",7,"","",[]
785,"WyvernSwipeMoving","","","","","","","","","",[],"",7,"",786,[]
786,"ShapeshiftWyvernSwipeMoving","","",780,"","","","","","",[],"",7,"","",[]
787,"WyvernEmpoweredSwipeMoving","","","","","","","","","",[],"",7,"",788,[]
788,"ShapeshiftWyvernEmpoweredSwipeMoving","","",780,"","","","","","",[],"",7,"","",[]
789,"WyvernSwipeFar","","","","","","","","","",[],"",7,"",790,[]
790,"ShapeshiftWyvernSwipeFar","","",780,"","","","","","",[],"",7,"","",[]
791,"WyvernEmpoweredSwipeFar","","","","","","","","","",[],"",7,"",792,[]
792,"ShapeshiftWyvernEmpoweredSwipeFar","","",780,"","","","","","",[],"",7,"","",[]
793,"WyvernSwipeMovingFar","","","","","","","","","",[],"",7,"",794,[]
794,"ShapeshiftWyvernSwipeMovingFar","","",780,"","","","","","",[],"",7,"","",[]
795,"WyvernEmpoweredSwipeMovingFar","","","","","","","","","",[],"",7,"",796,[]
796,"ShapeshiftWyvernEmpoweredSwipeMovingFar","","",780,"","","","","","",[],"",7,"","",[]
797,"ElectricSpit","","","","",1,"","","","",[837],"",7,"",798,[]
798,"ShapeshiftElectricSpit","","",780,"",1,"","","","",[],"",7,"","",[]
799,"DodgeRollSprint","","","","","","","","","",[],"",7,"","",[]
800,"WyvernFlameBreathStart","","",282,"","","","","","",[],"",7,"",801,[]
801,"ShapeshiftWyvernFlameBreathStart","","",780,"","","","","","",[],"",7,"","",[]
802,"WyvernFlameBreathAttack",1,"",93,"",1,"",800,"",803,[835],"",7,"",804,[]
803,"WyvernFlameBreathEnd","","",116,"","","","","","",[],"",7,"","",[]
804,"ShapeshiftWyvernFlameBreathAttack",1,"",780,"",1,"",801,"",803,[],"",7,"","",[]
805,"ShapeshiftWyvernFlameBreathAttackEmpowered",1,"",780,"",1,"",834,"",836,[],"",7,"","",[]
806,"WardingSteel","","",47,"",1,"","","","",[],"",7,"","",[]
807,"FixedRunLayerBaseForward",1,"",4,"","","","","","",[],"",3,"","",[]
808,"FixedRunLayerBaseBackward",1,"",4,"","","","","","",[],"",3,"","",[]
809,"DodgeRollBackSprint","","",799,"","","","","","",[],"",7,"","",[]
810,"BearFuryOfTheMountainStart","","",282,"","","","","","",[],"",7,"",815,[]
811,"BearFuryOfTheMountainStartMoving","","","","","","","","","",[],"",7,"",816,[]
812,"BearFuryOfTheMountainLoop",1,"",93,"","","",810,"","",[],"",7,"",817,[]
813,"BearFuryOfTheMountainEndLeft","","",116,"","","","","","",[],"",7,"","",[]
814,"BearFuryOfTheMountainEndRight","","",116,"","","","","","",[],"",7,"","",[]
815,"ShapeshiftBearFuryOfTheMountainStart","","",780,"","","","","","",[],"",7,"","",[]
816,"ShapeshiftBearFuryOfTheMountainStartMoving","","","","","","","","","",[],"",7,"","",[]
817,"ShapeshiftBearFuryOfTheMountainLoop",1,"",780,"","","",815,"","",[],"",7,"","",[]
818,"RapidShotRequiem","","","","",1,"","","","",[],"",7,"","",[]
819,"ChangeAmmoRequiem","","","","",1,"","","","","[820,821,822]","",7,"","",[]
820,"ChangeAmmoRequiemMoving","","","","",1,"","","","",[],"",7,"","",[]
821,"ChangeAmmoAfterFireRequiem","","","","",1,"","","","",[],"",7,"","",[]
822,"ChangeAmmoAfterFireRequiemMoving","","","","",1,"","","","",[],"",7,"","",[]
823,"Entangle","","","","",1,"","","","",[],"",7,"","",[]
824,"ElementalPower","","",553,"",1,"","","","",[],"",7,"","",[]
825,"WyvernDevour","","","","",1,"","","","","[827,829,831]","",7,"",826,[]
826,"ShapeshiftWyvernDevour","","",780,"",1,"","","","",[],"",7,"","",[]
827,"WyvernDevourMid","","","","",1,"","","","",[],"",7,"",828,[]
828,"ShapeshiftWyvernDevourMid","","",780,"",1,"","","","",[],"",7,"","",[]
829,"WyvernDevourFar","","","","",1,"","","","",[],"",7,"",830,[]
830,"ShapeshiftWyvernDevourFar","","",780,"",1,"","","","",[],"",7,"","",[]
831,"WyvernDevourEnd","","","","",1,"","","","",[],"",7,"","",[]
832,"AwakenedForest","","","","",1,"","","","",[],"",7,"","",[]
833,"WyvernFlameBreathStartEmpowered","","",282,"","","","","","",[],"",7,"",834,[]
834,"ShapeshiftWyvernFlameBreathStartEmpowered","","",780,"","","","","","",[],"",7,"","",[]
835,"WyvernFlameBreathAttackEmpowered",1,"",93,"",1,"",833,"",836,[],"",7,"",805,[]
836,"WyvernFlameBreathEndEmpowered","","",116,"","","","","","",[],"",7,"","",[]
837,"ElectricSpitEmpowered","","","","",1,"","","","",[],"",7,"",838,[]
838,"ShapeshiftElectricSpitEmpowered","","",780,"",1,"","","","",[],"",7,"","",[]
839,"FrozenClaws","","","","","","","","","",[851],"",7,"",840,[]
840,"ShapeshiftFrozenClaws","","",780,"","","","","","",[],"",7,"","",[]
841,"LunarAssault","","","","","","","","","",[],"",7,"",842,[]
842,"ShapeshiftLunarAssault","","",780,"","","","","","",[],"",7,"","",[]
843,"CrossSlash","","","","","","","","","",[],"",7,"",844,[]
844,"ShapeshiftCrossSlash","","",780,"","","","","","",[],"",7,"","",[]
845,"LunarBlessing","","","","","","","","","",[],"",7,"",846,[]
846,"ShapeshiftLunarBlessing","","",780,"","","","","","",[],"",7,"","",[]
847,"TurnaroundLeft","","","","",1,"","","","",[],"",7,"","",[]
848,"TurnaroundRight","","","","",1,"","","","",[],"",7,"","",[]
849,"TundraHunter","","","","",1,"","","","",[],"",7,"",850,[]
850,"ShapeshiftTundraHunter","","",780,"",1,"","","","",[],"",7,"","",[]
851,"FrozenClawsDash","","","","","","","","","",[],"",7,"",852,[839]
852,"ShapeshiftFrozenClawsDash","","",780,"","","","","","",[],"",7,"","","[839,851]"
853,"FlameLink","","","","",1,"","","","",[],"",7,"","",[]
854,"SoulLink","","","","",1,"","","","",[],"",7,"","",[]
855,"ForgeHammer","","","","",1,"","","","",[856],"",7,"","",[]
856,"ForgeHammerRecall","","","","",1,"","","","",[],"",7,"","",[]
857,"GrimFeastResummon","","",47,"",1,"","","","",[],"",7,"","",[]
858,"FeastOfFlesh","","","","",1,"","","","",[],"",7,"","",[]
859,"InteractSit",1,"","","","","","","","",[],"",7,"","",[]
860,"ShearingBolts","","","","",1,"","","","",[],"",7,"","",[]
861,"ResurrectAbyssForward","","","","","","","","","",[],"",5,"","",[]
862,"ResurrectAbyssBackward","","","","","","","","","",[],"",5,"","",[]
863,"ResurrectAbyssLeft","","","","","","","","","",[],"",5,"","",[]
864,"ResurrectAbyssRight","","","","","","","","","",[],"",5,"","",[]
865,"CannonDodgeRoll","","","","","","","","","","[866,867,868]","",7,"","",[]
866,"CannonDodgeRollBack","","","","","","","","","",[],"",7,"","",[]
867,"CannonFloatDodgeRoll","","","","","","","","","",[],"",7,"","",[]
868,"CannonFloatDodgeRollBack","","","","","","","","","",[],"",7,"","",[]
869,"AbyssThrowItems","","","","","","","","","",[],"",7,"","",[]
870,"AbyssJump","","","","","","","","","",[],"",7,"","",[]
871,"AbyssJumpShort","","","","","","","","","",[],"",7,"","",[]
872,"Sprint",1,"",195,"","","","","","","[874,875,881,882]","",3,"","",[]
873,"DealersHandDraw","","","","",1,"","","","",[],"",7,"","",[]
874,"SprintEnd","","","","","","","","","",[],"",3,"","",[]
875,"SprintEndBonk","","","","","","","","","",[],"",3,"","",[]
876,"ChannelRunicTempering",1,"","","","","","","",877,[],"",7,"","",[]
877,"ChannelRunicTemperingEnd","","","","","","","","","",[],"",7,"","",[]
878,"FloatDodgeRollSprint","","","","","","","","","",[],"",7,"","",[]
879,"FloatDodgeRollBackSprint","","","","","","","","","",[],"",7,"","",[]
880,"FloatSprint",1,"","","","","","","","",[],"",3,"","",[]
881,"FloatSprintEnd","","","","","","","","","",[],"",3,"","",[]
882,"FloatSprintEndBonk","","","","","","","","","",[],"",3,"","",[]
883,"HeavyStunForesight","",1,233,"","","","","","",[],1,7,"","",[]
884,"FrostDart","","","","",1,"","","","",[],"",7,"","",[]
885,"CommandSkeletalBrute","","",525,"",1,"","","","",[],"",7,"","",[]
886,"RavenousSwarmAttackAggro","","","","","","","","","",[],"",7,"","",[]
887,"TeleportSprintStart","","","","","","","","","",[],"",7,"","",[]
888,"TeleportBackSprintStart","","","","","","","","","",[],"",7,"","",[]
889,"ElementalWeakness","","","","",1,"","","","",[],"",7,"","",[]
890,"InteractLeanWellStart","","","","","","","","","",[],"",7,"","",[]
891,"InteractLeanWell",1,"","","","","","","","",[],"",7,"","",[]
892,"InteractLeanWellEnd","","","","","","","","","",[],"",7,"","",[]
893,"InteractPresentObject","","","","","","","","","",[],"",7,"","",[]
894,"FloatTeleportSprintStart","","","","","","","","","",[],"",7,"","",[]
895,"FloatTeleportBackSprintStart","","","","","","","","","",[],"",7,"","",[]
896,"InteractPresentObjectAbyss","","","","","","","","","",[],"",7,"","",[]
897,"PlayerKnockedDownIdle",1,"","","","","","","",898,[],"",7,"","",[]
898,"PlayerKnockedDownGetUp","","","","","","","","","",[],"",7,"","",[]
899,"InteractKneelWorship","","","","","","","","","",[],"",7,"","",[]
900,"KnockdownAltStart","","","","","","","","","",[],"",7,"","",[]
901,"KnockdownAltLoop",1,"","","","","",900,"",902,[],"",7,"","",[]
902,"KnockdownAltEnd","","","","","","","","","",[],"",7,"","",[]
903,"AbyssDive","","","","","","","","","",[],"",7,"","",[]
904,"FloatTeleportForward","","","","","","","","","",[],"",7,"","",[]
905,"FloatTeleportBackward","","","","","","","","","",[],"",7,"","",[]
906,"BodyLookLeft","","","","",1,"","","","",[],"",7,"","",[]
907,"BodyLookRight","","","","",1,"","","","",[],"",7,"","",[]
908,"Landslide","","","","","","","","","",[],"",7,"",909,[]
909,"ShapeshiftLandslide","","",780,"","","","","","",[],"",7,"","",[]
910,"WolfPounce","","","","","","","","","",[],"",7,"",911,[]
911,"ShapeshiftWolfPounce","","",780,"","","","","","",[],"",7,"","",[]
912,"PrimalAvatarAction","","",780,"","","","","","",[],"",7,"","",[]
913,"Commanded","","","","",1,"","","","",[],"",7,"","",[]
914,"ShapeshiftToBear","","",780,"","","","","","",[],"",7,"","",[]
915,"ShapeshiftToBearStanding","","",780,"","","","","","",[],"",7,"","",[]
916,"ShapeshiftToWolf","","",780,"","","","","","",[],"",7,"","",[]
917,"ShapeshiftToWyvern","","",780,"","","","","","",[],"",7,"","",[]
918,"ElectricSpitStart","","","","","","","","","","[919,920]","",7,"","",[]
919,"ElectricSpitStartForward","","","","","","","","","",[],"",7,"","",[]
920,"ElectricSpitStartBackward","","","","","","","","","",[],"",7,"","",[]
921,"ShapeshiftElectricSpitStart","","",780,"","","","","","","[922,923]","",7,"","",[]
922,"ShapeshiftElectricSpitStartForward","","",780,"","","","","","",[],"",7,"","",[]
923,"ShapeshiftElectricSpitStartBackward","","",780,"","","","","","",[],"",7,"","",[]
924,"ElectricSpitLoop",1,"","","","","",918,"",925,[932],"",7,"",935,[]
925,"ElectricSpitEnd","","","","","","","","","",[],"",7,"","",[]
926,"ElectricSpitStartEmpowered","","","","","","","","","","[927,928]","",7,"","",[]
927,"ElectricSpitStartForwardEmpowered","","","","","","","","","",[],"",7,"","",[]
928,"ElectricSpitStartBackwardEmpowered","","","","","","","","","",[],"",7,"","",[]
929,"ShapeshiftElectricSpitStartEmpowered","","","","","","","","","","[930,931]","",7,"","",[]
930,"ShapeshiftElectricSpitStartForwardEmpowered","","","","","","","","","",[],"",7,"","",[]
931,"ShapeshiftElectricSpitStartBackwardEmpowered","","","","","","","","","",[],"",7,"","",[]
932,"ElectricSpitLoopEmpowered",1,"","","","","",926,"",933,[],"",7,"",936,[]
933,"ElectricSpitEndEmpowered","","","","","","","","","",[],"",7,"","",[]
934,"WildBeast","","","","","","","","","","[939,940,941]","",7,"","",[]
935,"ShapeshiftElectricSpitLoop",1,"",780,"","","",921,"",925,[932],"",7,"","",[]
936,"ShapeshiftElectricSpitLoopEmpowered",1,"",780,"","","",929,"",933,[],"",7,"","",[]
937,"MeleeDashAttack","","","","","","","","","",[],"",7,"","",[]
938,"BiteLungeMelee","","","","","","","","","",[],"",7,"","",[]
939,"WildBeastBear","","","","","","","","","",[],"",7,"",318,[]
940,"WildBeastWolf","","","","","","","","","",[],"",7,"",326,[]
941,"WildBeastWyvern","","","","","","","","","",[],"",7,"",782,[]
942,"BearWarcry","","","","","","","","","",[],"",7,"",324,[]
943,"AnimatedMove",1,"","","","","",944,"",945,[],"",7,"","",[]
944,"AnimatedMoveStart","","","","","","","","","",[],"",7,"","",[]
945,"AnimatedMoveEnd","","","","","","","","","",[],"",7,"","",[]
946,"RipFromTime","","",47,"",1,"","","","",[],"",7,"","",[]
947,"PlaceTotemStompMoving","","","","","","","","","",[],"",7,"","",[]
948,"OperationBenchStart","","","","","","","","","",[],"",7,"","",[]
949,"OperationBenchLoop",1,"","","","","",948,"",950,[],"",7,"","",[]
950,"OperationBenchEnd","","","","","","","","","",[],"",7,"","",[]
951,"UnleashTheElements","","",150,"",1,"","","","",[],"",7,"","",[]
952,"WalkingCalamity","","","","","","","","","",[],"",7,"",953,[]
953,"ShapeshiftWalkingCalamity","","",780,"","","","","","",[],"",7,"","",[]
954,"FallOfVerisium","","",246,"",1,"","","","",[],"",7,"","",[]
955,"FallOfVerisiumStationary","","",246,"","","","","","",[954],"",7,"","",[]
956,"InteractAtziriTreasure","","","","","","","","","",[],"",7,"","",[]
957,"EmoteWave","","","","","","","","","",[],"",6,"","",[]
958,"EmoteLaugh","","","","","","","","","",[],"",6,"","",[]
959,"EmoteClap","","","","","","","","","",[],"",6,"","",[]
960,"EmoteBow","","","","","","","","","",[],"",6,"","",[]
961,"EmoteDisrespect","","","","","","","","","",[],"",6,"","",[]
962,"EmoteThreaten","","","","","","","","","",[],"",6,"","",[]
963,"SavageFury","","",47,"",1,"","","","",[],"",7,"",964,[]
964,"ShapeshiftSavageFury","","",780,"",1,"","","","",[],"",7,"","",[]
965,"ShapeshiftToHumanStandalone","","",780,"","","","","","",[],"",7,"","",[]
966,"BearDodgeRolyPoly","","","","","","","","","",[],"",7,"","",[]
967,"InteractMapToss","","","","","","","","","",[],"",7,"","",[]
968,"DarkEffigy","","","","",1,"","","","",[],"",7,"","",[]
969,"PackleaderGreatHunt","","","","","","","","","",[],"",7,"","",[]
970,"CommandPackleader","","",525,"",1,"","","","",[],"",7,"","",[]
971,"CommandMistRaven","","",525,"",1,"","","","",[],"",7,"","",[]
972,"CommandMadFlight","","",525,"",1,"","","","",[],"",7,"","",[]
973,"LadderClimbUp","","","","","","","","","",[],"",7,"","",[]
974,"LadderClimbDown","","","","","","","","","",[],"",7,"","",[]
975,"GravityKnockupStart","","","","","","","","","",[],"",7,"","",[]
976,"GravityKnockupLoop",1,"","","","","",975,"",977,[],"",7,"","",[]
977,"GravityKnockupEnd","","","","","","","","","",[],"",7,"","",[]
978,"MantraOfIllusions",1,"",93,"",1,"",979,1,980,[],"",7,"","",[]
979,"MantraOfIllusionsStart","","",282,"",1,"","","","",[],"",7,"","",[]
980,"MantraOfIllusionsEnd","","",116,"",1,"","","","",[],"",7,"","",[]
981,"ExpeditionCarveRemnant","","","","","","","","","",[],"",7,"","",[]
982,"Expire","","",6,"","","","","","",[],"",7,"","",[]
983,"ArchonOfChayula","","",150,"",1,"","","","",[],"",7,"","",[]
984,"InteractTriskelion","","","","","","","","","",[],"",7,"","",[]
985,"InteractWendigoEntrance","","","","","","","","","",[],"",7,"","",[]
986,"InteractMegaMirror","","","","","","","","","",[],"",7,"","",[]
987,"ChayulaTruth","","","","","","","","","",[],"",7,"","",[]
988,"PlayerYeeted","","","","","","","","","",[],"",7,"","",[]
989,"RuneDoorOpen","","","","","","","","","",[],"",7,"","",[]
990,"ElevatorStumble","","","","","","","","","",[],"",7,"","",[]
991,"InteractDivinitySocketSeed","","","","","","","","","",[],"",7,"","",[]
992,"HazardousHoldoutLoop",1,"","","",1,"","",1,993,[],"",7,"","",[]
993,"HazardousHoldoutEnd","","","","",1,"","","","",[],"",7,"","",[]
994,"HollowShell","","",47,"",1,"","","","",[],"",7,"","",[]
995,"ChayulaAscend",1,"",93,"","","","",1,996,[],"",7,"","",[]
996,"ChayulaAscendEnd","","",116,"","","","","","",[],"",7,"","",[]
997,"CatchBody","","","","","","","","","",[],"",7,"","",[]
998,"VerisiumInfusion","","","","",1,"","","","",[],"",7,"","",[]
999,"TriskelionCascade","","",47,"",1,"","","","",[],"",7,"","",[]
1000,"RepulsionMark","","","","",1,"","","","",[1001],"",7,"","",[]
1001,"RepulsionMarkFlipped","","","","",1,"","","","",[],"",7,"","",[]
1002,"FrostfireNova","","",49,"",1,"","","","",[],"",7,"","",[]
1003,"VerisiumComet","","",246,"",1,"","","","",[],"",7,"","",[]
1004,"VerisiumCometStationary","","",246,"","","","","","",[1003],"",7,"","",[]
1005,"RunicFortress","","",47,"",1,"","","","",[],"",7,"","",[]
1006,"DetonateLiving","","","","",1,"","","","",[],"",7,"","",[]
1007,"AnimusExchange","","",47,"",1,"","","","",[],"",7,"","",[]
1008,"IceFragmentVolcano","","",47,"",1,"","","","",[],"",7,"","",[]
1009,"BitterDead","","","","",1,"","","","",[],"",7,"","",[]
1010,"RuneHazard","","",47,"",1,"","","","",[],"",7,"","",[]
1011,"KalguuranWardStart","","","","",1,"","","","",[],"",7,"","",[]
1012,"KalguuranWard",1,"","","",1,"",1011,1,1013,[],"",7,"","",[]
1013,"KalguuranWardEnd","","","","",1,"","","","",[],"",7,"","",[]
1014,"InteractMegaMirrorStart","","","","","","","","","",[],"",7,"","",[]
1015,"InteractMegaMirrorLoop",1,"","","","","",1014,"",1016,[],"",7,"","",[]
1016,"InteractMegaMirrorEnd","","","","","","","","","",[],"",7,"","",[]
1017,"GrimPillars","","",47,"",1,"","","","",[],"",7,"","",[]
1018,"ConvertRuneseekerQuestRune",1,"",93,"","","","",1,1019,[],"",7,"","",[]
1019,"ConvertRuneseekerQuestRuneEnd","","",116,"","","","","","",[],"",7,"","",[]
1020,"BossAttack1","","","","","","","","","",[],"",7,"","",[]
1021,"BossAttack2","","","","","","","","","",[],"",7,"","",[]
1022,"BossAttack3","","","","","","","","","",[],"",7,"","",[]
1023,"BossAttack4","","","","","","","","","",[],"",7,"","",[]
1024,"BossAttack5","","","","","","","","","",[],"",7,"","",[]
1025,"BossAttack6","","","","","","","","","",[],"",7,"","",[]
1026,"BossAttack7","","","","","","","","","",[],"",7,"","",[]
1027,"BossAttack8","","","","","","","","","",[],"",7,"","",[]
1028,"BossAttack9","","","","","","","","","",[],"",7,"","",[]
1029,"BossAttack10","","","","","","","","","",[],"",7,"","",[]
1030,"BossCombo1","","","","","","","","","",[],"",7,"","",[]
1031,"BossCombo2","","","","","","","","","",[],"",7,"","",[]
1032,"BossCombo3","","","","","","","","","",[],"",7,"","",[]
1033,"BossCombo4","","","","","","","","","",[],"",7,"","",[]
1034,"BossCombo5","","","","","","","","","",[],"",7,"","",[]
1035,"BossCombo6","","","","","","","","","",[],"",7,"","",[]
1036,"BossCombo7","","","","","","","","","",[],"",7,"","",[]
1037,"BossCombo8","","","","","","","","","",[],"",7,"","",[]
1038,"BossCombo9","","","","","","","","","",[],"",7,"","",[]
1039,"BossCombo10","","","","","","","","","",[],"",7,"","",[]
1040,"BossProjectile1","","","","","","","","","",[],"",7,"","",[]
1041,"BossProjectile2","","","","","","","","","",[],"",7,"","",[]
1042,"BossProjectile3","","","","","","","","","",[],"",7,"","",[]
1043,"BossProjectile4","","","","","","","","","",[],"",7,"","",[]
1044,"BossProjectile5","","","","","","","","","",[],"",7,"","",[]
1045,"BossProjectile6","","","","","","","","","",[],"",7,"","",[]
1046,"BossProjectile7","","","","","","","","","",[],"",7,"","",[]
1047,"BossProjectile8","","","","","","","","","",[],"",7,"","",[]
1048,"BossProjectile9","","","","","","","","","",[],"",7,"","",[]
1049,"BossProjectile10","","","","","","","","","",[],"",7,"","",[]
1050,"BossSpell1","","","","","","","","","",[],"",7,"","",[]
1051,"BossSpell2","","","","","","","","","",[],"",7,"","",[]
1052,"BossSpell3","","","","","","","","","",[],"",7,"","",[]
1053,"BossSpell4","","","","","","","","","",[],"",7,"","",[]
1054,"BossSpell5","","","","","","","","","",[],"",7,"","",[]
1055,"BossSpell6","","","","","","","","","",[],"",7,"","",[]
1056,"BossSpell7","","","","","","","","","",[],"",7,"","",[]
1057,"BossSpell8","","","","","","","","","",[],"",7,"","",[]
1058,"BossSpell9","","","","","","","","","",[],"",7,"","",[]
1059,"BossSpell10","","","","","","","","","",[],"",7,"","",[]
1060,"BossBuff1","","","","","","","","","",[],"",7,"","",[]
1061,"BossBuff2","","","","","","","","","",[],"",7,"","",[]
1062,"BossBuff3","","","","","","","","","",[],"",7,"","",[]
1063,"BossBuff4","","","","","","","","","",[],"",7,"","",[]
1064,"BossBuff5","","","","","","","","","",[],"",7,"","",[]
1065,"BossBuff6","","","","","","","","","",[],"",7,"","",[]
1066,"BossBuff7","","","","","","","","","",[],"",7,"","",[]
1067,"BossBuff8","","","","","","","","","",[],"",7,"","",[]
1068,"BossBuff9","","","","","","","","","",[],"",7,"","",[]
1069,"BossBuff10","","","","","","","","","",[],"",7,"","",[]
1070,"BossMovement1","","","","","","","","","",[],"",7,"","",[]
1071,"BossMovement2","","","","","","","","","",[],"",7,"","",[]
1072,"BossMovement3","","","","","","","","","",[],"",7,"","",[]
1073,"BossMovement4","","","","","","","","","",[],"",7,"","",[]
1074,"BossMovement5","","","","","","","","","",[],"",7,"","",[]
1075,"BossMovement6","","","","","","","","","",[],"",7,"","",[]
1076,"BossMovement7","","","","","","","","","",[],"",7,"","",[]
1077,"BossMovement8","","","","","","","","","",[],"",7,"","",[]
1078,"BossMovement9","","","","","","","","","",[],"",7,"","",[]
1079,"BossMovement10","","","","","","","","","",[],"",7,"","",[]
1080,"InteractWendigoArenaExit","","","","","","","","","",[],"",7,"","",[]
1081,"WardboundMinions","","",153,"",1,"","","","",[],"",7,"","",[]
1082,"VoltaicBarrier","","","","",1,"","","","",[],"",7,"","",[]
1083,"RainOfBlades","","",47,"",1,"","","","",[],"",7,"","",[]
1084,"ChamberInteract","","","","","","","","","",[],"",7,"","",[]
1085,"ChamberIdle",1,"","","","","",1084,"","",[],"",7,"","",[]
