"rownum","Type","HASH32","DDSFile","Category","[i32]_32","i32_48","[i32]_52","bool_68"
3417,3449,3017950167,"Art/2DItems/Effects/Character/MercurialCharacterEffect2.dds",16,[12],0,[15],""
3418,3450,2986128966,"Art/2DItems/Effects/Character/MercurialCharacterEffect3.dds",16,[12],0,[15],""
3419,3451,4039213348,"Art/2DItems/Effects/Hats/HarmoniousHood.dds",6,[4],0,[7],""
3420,3452,155925926,"Art/2DItems/Effects/Hats/HarmoniousHelmet.dds",6,[4],0,[7],""
3421,3453,2450482548,"Art/2DItems/Effects/shoes/HarmoniousBoots.dds",9,[9],0,[12],""
3422,3454,2256495412,"Art/2DItems/Effects/gloves/HarmoniousGloves.dds",8,[8],0,[11],""
3423,3455,2154897579,"Art/2DItems/Effects/BodyArmour/HarmoniousBody.dds",4,[6],0,[9],""
3424,3456,4032038327,"Art/2DItems/Effects/Weapon/HarmoniousWeaponSkin.dds",0,[1],0,"[1,4,36,39,42,45]",""
3425,3457,2334910643,"Art/2DItems/Effects/Weapon/weapon_HarmoniousWeaponEffect.dds",2,[2],0,"[2,5,37,40,43,46]",""
3426,3458,4075259343,"Art/2DItems/Effects/Hats/HarmoniousHelmetAttachment.dds",7,[5],0,"[8,21]",""
3427,3459,3645063085,"Art/2DItems/Effects/HarmoniousEarthquakeEffect.dds",17,[28],0,[55],""
3428,3460,1772071135,"Art/2DItems/Effects/HarmoniousHydrosphereEffect.dds",17,[28],0,[55],""
3429,3461,2496878744,"Art/2DItems/Effects/Consumerables/LovelyFireworks.dds",19,[],0,[],""
3430,3462,3142952279,"Art/2DItems/Effects/Portals/ThunderingPortalEffect.dds",11,[16],0,[20],""
3431,3463,4244561623,"Art/2DItems/Effects/DivineMoltenShellEffect.dds",17,[28],0,[55],""
3432,3464,3238631671,"Art/2DItems/Effects/PurpleFirestormEffect.dds",17,[28],0,[55],""
3433,3465,595953580,"Art/2DItems/Effects/DemonicSummonRagingSpirits.dds",17,[28],0,[55],""
3434,3466,17068866,"Art/2DItems/Effects/DemonicRaiseZombie.dds",17,[28],0,[55],""
3435,3467,3587845562,"Art/2DItems/Effects/DemonicSummonSkeletons.dds",17,[28],0,[55],""
3436,3468,3525952638,"Art/2DItems/Hideout/HideoutPlaceholder.dds",17,[28],0,[55],""
3437,3469,833437722,"Art/2DItems/Hideout/HideoutPlaceholder.dds",17,[28],0,[55],""
3438,3470,3249328104,"Art/2DItems/Effects/DemonicPoisonousConcoctionEffect.dds",17,[28],0,[55],""
3439,3471,763610551,"Art/2DItems/Hideout/HideoutPlaceholder.dds",0,[1],0,"[1,4,36,39,42,45]",""
3440,3472,3932423502,"Art/2DItems/Effects/Shields/MadcapShield.dds",0,[1],0,"[1,4,36,39,42,45]",""
3441,3473,3107578129,"Art/2DItems/Effects/Shields/HuntsmanShield.dds",0,[1],0,"[1,4,36,39,42,45]",""
3442,3474,3490258012,"Art/2DItems/Effects/AstralStormCallEffect.dds",17,[28],0,[55],""
3443,3475,3474828152,"Art/2DItems/Hideout/HideoutPlaceholder.dds",0,[1],0,"[1,4,36,39,42,45]",""
3444,3476,2265987331,"Art/2DItems/Effects/Wings/CelestialEmperorWings.dds",5,[7],0,[10],""
3445,3477,325940386,"Art/2DItems/Effects/CelestialEnergyBladeEffect.dds",17,[28],0,[55],""
3446,3478,3125712953,"Art/2DItems/Hideout/HideoutPlaceholder.dds",11,[16],0,[20],""
3447,3479,2530057730,"Art/2DItems/Effects/Hats/KnightlordHelmet.dds",6,[4],0,[7],""
3448,3480,388009610,"Art/2DItems/Effects/shoes/KnightlordBoots.dds",9,[9],0,[12],""
3449,3481,1164314174,"Art/2DItems/Effects/gloves/KnightlordGloves.dds",8,[8],0,[11],""
3450,3482,1589881192,"Art/2DItems/Effects/BodyArmour/KnightlordBody.dds",4,[6],0,[9],""
3451,3483,2359405623,"Art/2DItems/Hideout/HideoutPlaceholder.dds",6,[4],0,[7],""
3452,3484,87389201,"Art/2DItems/Effects/Wings/BloodscouringCloak.dds",5,[7],0,[10],""
3453,3485,1242818896,"Art/2DItems/Effects/Jewellery/KnightmasterRing.dds",28,[22],0,"[31,32]",""
3454,3486,2875228588,"Art/2DItems/Effects/Portals/WarlordsLieutenantPortal.dds",11,[16],0,[20],""
3455,3487,1082862040,"Art/2DItems/Hideout/HideoutPlaceholder.dds",2,[2],0,"[2,5,37,40,43,46]",""
3456,3488,1899339348,"Art/2DItems/Weapons/OneHandWeapons/OneHandMaces/ArchnemesisMjolner.dds",0,[1],0,"[1,4,36,39,42,45]",""
3457,3489,3643752013,"Art/2DItems/Armours/Microtransactions/ArchnemesisHotHT.dds",8,[8],0,[11],""
3458,3490,3055814846,"Art/2DItems/Armours/Microtransactions/ArchnemesisAegisAurora.dds",0,[1],0,"[1,4,36,39,42,45]",""
3459,3491,3539983715,"Art/2DItems/Jewels/AlernateWatchersEyeLarge.dds",27,[27],0,[54],""
3460,3492,467062483,"Art/2DItems/Weapons/OneHandWeapons/Rapiers/ArchnemesisParadoxica.dds",0,[1],0,"[1,4,36,39,42,45]",""
3461,3493,950188483,"Art/2DItems/Flasks/ArchnemesisDyingSun.dds",26,[21],1,"[26,27,28,29,30]",""
3462,3494,3299132869,"Art/2DItems/Belts/ArchnemesisHeadhunter.dds",25,[19],0,[24],""
3463,3495,2424089724,"Art/2DItems/Flasks/ArchnemesisBottledFaith.dds",26,[21],1,"[26,27,28,29,30]",""
3464,3496,3928566402,"Art/2DItems/Amulets/GodslayerAmuletMTX.dds",24,[20],0,[25],""
3465,3497,1863065008,"Art/2DItems/Effects/Character/FlaskLifeEffect.dds",26,[21],0,"[26,27,28,29,30]",""
3466,3498,2684899370,"Art/2DItems/Effects/Character/FlaskManaEffect.dds",26,[21],0,"[26,27,28,29,30]",""
3467,3499,356936063,"Art/2DItems/Effects/Character/FlaskHybridEffect.dds",26,[21],0,"[26,27,28,29,30]",""
3468,3500,3405003633,"Art/2DItems/Effects/Character/FlaskUtilityEffect.dds",26,[21],0,"[26,27,28,29,30]",""
3469,3501,3590004672,"Art/2DItems/Effects/CelestialCatForbiddenRite.dds",17,[28],0,[55],""
3470,3502,3221815079,"Art/2DItems/Effects/CelestialPlagueBearerEffect.dds",17,[28],0,[55],""
3471,3503,1287902906,"Art/2DItems/Effects/ApollyonShockwaveEffect.dds",17,[28],0,[55],""
3472,3504,855896645,"Art/2DItems/Effects/MadcapCastOnDamageTakenEffect.dds",17,[28],0,[55],""
3473,3505,2135918864,"Art/2DItems/Effects/StygianSeismicTrapEffect.dds",17,[28],0,[55],""
3474,3506,1360019143,"Art/2DItems/Effects/DivineLightningArrowEffect.dds",17,[28],0,[55],""
3475,3507,559329663,"Art/2DItems/Effects/Shields/PurpleChaosSpellsShield.dds",0,[1],0,"[1,4,36,39,42,45]",""
3476,3508,2181869864,"Art/2DItems/Effects/Hats/IridescentEmperorHelmetAttachment.dds",7,[5],0,"[8,21]",""
3477,3509,2339783187,"Art/2DItems/Effects/Weapon/weapon_IridescentEmperor.dds",2,[2],0,"[2,5,37,40,43,46]",""
3478,3510,939094499,"Art/2DItems/Effects/Frames/ArcanistSocialFrames.dds",12,[14],0,[17],""
3479,3511,3454634361,"Art/2DItems/Effects/Wings/IridescentMonarchWings.dds",5,[7],0,[10],""
3480,3512,2130108942,"Art/2DItems/Effects/Frames/EsteemedArcanistSocialFrames.dds",12,[14],0,[17],""
3481,3513,2301947251,"Art/2DItems/Effects/Character/IridescentEmperorCharacterEffect.dds",16,[12],0,[15],""
3482,3514,3909799390,"Art/2DItems/Effects/Frames/GrandArcanistSocialFrames.dds",12,[14],0,[17],""
3483,3515,2043883804,"Art/2DItems/Hideout/HideoutPlaceholder.dds",2,[2],0,"[2,5,37,40,43,46]",""
3484,3516,2711955156,"Art/2DItems/Effects/Wings/ReaperCloak.dds",5,[7],0,[10],""
3485,3517,2908925181,"Art/2DItems/Effects/Frames/ReaperSocialFrames.dds",12,[14],0,[17],""
3486,3518,2123596060,"Art/2DItems/Effects/Portals/UnderworldPortalEffect.dds",11,[16],0,[20],""
3487,3519,3663344615,"Art/2DItems/Effects/Frames/SavageReaperSocialFrames.dds",12,[14],0,[17],""
3488,3520,4073624706,"Art/2DItems/Effects/Character/GrimReaperApparitionEffect.dds",15,[11],0,[14],""
3489,3521,1959444580,"Art/2DItems/Effects/Frames/SanguineReaperSocialFrames.dds",12,[14],0,[17],""
3490,3522,3602867126,"Art/2DItems/Effects/Character/OozeCharacterEffect.dds",16,[12],0,[15],""
3491,3523,2260960558,"Art/2DItems/Effects/Hats/BigBrainHelmet.dds",6,[4],0,[7],""
3492,3524,1196719958,"Art/2DItems/Armours/BodyArmours/MaroiderBodyArmour.dds",4,[6],0,[9],""
3493,3525,2918511145,"Art/2DItems/Effects/Weapon/SorcererWandSkin.dds",0,[1],0,"[1,4,36,39,42,45]",""
3494,3526,412880389,"Art/2DItems/Effects/Weapon/GhostflameSummonersWand.dds",0,[1],0,"[1,4,36,39,42,45]",""
3495,3527,508432026,"Art/2DItems/Effects/PandemoniumExplosiveArrowSkillEffect.dds",17,[28],0,[55],""
3496,3528,3867578787,"Art/2DItems/Effects/shoes/AutomatonStormstriderBoots.dds",9,[9],0,[12],""
3497,3529,876659456,"Art/2DItems/Effects/shoes/VulcanStormstriderBoots.dds",9,[9],0,[12],""
3498,3530,1979531863,"Art/2DItems/Effects/shoes/RadiantStormstriderBoots.dds",9,[9],0,[12],""
3499,3531,4269938712,"Art/2DItems/Effects/shoes/StormstriderBoots.dds",9,[9],0,[12],""
3500,3532,2488263630,"Art/2DItems/Effects/shoes/AstralStormstriderBoots.dds",9,[9],0,[12],""
3501,3533,1929679640,"Art/2DItems/Effects/Hats/FirePhoenixHelmet.dds",6,[4],0,[7],""
3502,3534,1756663973,"Art/2DItems/Effects/Hats/StygianFirePhoenixHelmet.dds",6,[4],0,[7],""
3503,3535,4061794428,"Art/2DItems/Effects/Hats/PurplePyreFirePhoenixHelmet.dds",6,[4],0,[7],""
3504,3536,1510634492,"Art/2DItems/Effects/Hats/DemonicFirePhoenixHelmet.dds",6,[4],0,[7],""
3505,3537,3321896480,"Art/2DItems/Effects/ArmourSet/CrystallisedAmberBodyArmour.dds",4,[6],0,[9],""
3506,3538,917263307,"Art/2DItems/Effects/ArmourSet/CrystallisedJadeBodyArmour.dds",4,[6],0,[9],""
3507,3539,3343185874,"Art/2DItems/Effects/ArmourSet/CrystallisedLapisBodyArmour.dds",4,[6],0,[9],""
3508,3540,1047313867,"Art/2DItems/Effects/ArmourSet/CrystallisedQuartzBodyArmour.dds",4,[6],0,[9],""
3509,3541,1323310409,"Art/2DItems/Hideout/HideoutPlaceholder.dds",4,[6],0,[9],""
3510,3542,1107472882,"Art/2DItems/Effects/gloves/AutomatonThunderstrikeGloves.dds",8,[8],0,[11],""
3511,3543,2148258124,"Art/2DItems/Effects/gloves/VulcanThunderstrikeGloves.dds",8,[8],0,[11],""
3512,3544,2997106037,"Art/2DItems/Effects/gloves/RadiantThunderstrikeGloves.dds",8,[8],0,[11],""
3513,3545,3579679149,"Art/2DItems/Effects/gloves/ThunderstrikeGloves.dds",8,[8],0,[11],""
3514,3546,4033734533,"Art/2DItems/Effects/gloves/AstralThunderstrikeGloves.dds",8,[8],0,[11],""
3515,3547,2155978050,"Art/2DItems/Effects/BodyArmour/SanguineNgamahuBodyArmour.dds",4,[6],0,[9],""
3516,3548,3198077380,"Art/2DItems/Effects/BodyArmour/VerdantNgamahuBodyArmour.dds",4,[6],0,[9],""
3517,3549,2794545884,"Art/2DItems/Effects/BodyArmour/MoltenNgamahuBodyArmour.dds",4,[6],0,[9],""
3518,3550,2739982672,"Art/2DItems/Effects/GoldTreasureHunterWeaponeffect.dds",2,[2],0,"[2,5,37,40,43,46]",""
3519,3551,919006894,"Art/2DItems/Effects/SilverTreasureHunterWeaponeffect.dds",2,[2],0,"[2,5,37,40,43,46]",""
3520,3552,3743100283,"Art/2DItems/Effects/BronzeTreasureHunterWeaponeffect.dds",2,[2],0,"[2,5,37,40,43,46]",""
3521,3553,2664894558,"Art/2DItems/Effects/GhostflameTreasureHunterWeaponeffect.dds",2,[2],0,"[2,5,37,40,43,46]",""
3522,3554,1955111217,"Art/2DItems/Effects/Character/AmberFlareCharacterEffect.dds",16,[12],0,[15],""
3523,3555,4051084188,"Art/2DItems/Effects/Character/DivineFlareCharacterEffect.dds",16,[12],0,[15],""
3524,3556,1403357087,"Art/2DItems/Effects/Character/CeruleanFlareCharacterEffect.dds",16,[12],0,[15],""
3525,3557,2358059592,"Art/2DItems/Effects/Character/VioletFlareCharacterEffect.dds",16,[12],0,[15],""
3526,3558,2460592029,"Art/2DItems/Effects/Weapon/ArcaneDeathnotchBow.dds",0,[1],0,"[1,4,36,39,42,45]",""
3527,3559,736737857,"Art/2DItems/Effects/Weapon/AutomatonDeathnotchBow.dds",0,[1],0,"[1,4,36,39,42,45]",""
3528,3560,3288796293,"Art/2DItems/Effects/Weapon/ShadowDeathnotchBow.dds",0,[1],0,"[1,4,36,39,42,45]",""
3529,3561,2510308627,"Art/2DItems/Effects/Weapon/SpectralDeathnotchBow.dds",0,[1],0,"[1,4,36,39,42,45]",""
3530,3562,2981397237,"Art/2DItems/Effects/Wings/ManaTank.dds",5,[7],0,[10],""
3531,3563,2148887975,"Art/2DItems/Effects/Wings/CelestialManaTank.dds",5,[7],0,[10],""
3532,3564,569644291,"Art/2DItems/Effects/Wings/FrostedManaTank.dds",5,[7],0,[10],""
3533,3565,280470075,"Art/2DItems/Effects/Wings/NecroticManaTank.dds",5,[7],0,[10],""
3534,3566,3585468444,"Art/2DItems/Effects/Wings/SteampunkManaTank.dds",5,[7],0,[10],""
3535,3567,1222715339,"Art/2DItems/Effects/Wings/PureManaTank.dds",5,[7],0,[10],""
3536,3568,3359692227,"Art/2DItems/Hideout/HideoutPlaceholder.dds",25,[19],0,[24],""
3537,3569,924850646,"Art/2DItems/Hideout/HideoutPlaceholder.dds",6,[4],0,[7],""
3538,3570,4189329581,"Art/2DItems/Effects/Hats/EmeraldShardcrown.dds",6,[4],0,[7],""
3539,3571,652012092,"Art/2DItems/Effects/Hats/QuartzShardcrown.dds",6,[4],0,[7],""
3540,3572,4079719982,"Art/2DItems/Effects/Hats/TopazShardcrown.dds",6,[4],0,[7],""
3541,3573,1854074915,"Art/2DItems/Effects/Hats/RubyShardcrown.dds",6,[4],0,[7],""
3542,3574,41293701,"Art/2DItems/Effects/Jewellery/TurquoisePendantOfWillpower.dds",24,[20],0,[25],""
3543,3575,3176190291,"Art/2DItems/Effects/Jewellery/SunprismPendantOfWillpower.dds",24,[20],0,[25],""
3544,3576,1350513461,"Art/2DItems/Effects/Jewellery/PurePendantOfWillpower.dds",24,[20],0,[25],""
3545,3577,1523765295,"Art/2DItems/Effects/Jewellery/PurplePendantOfWillpower.dds",24,[20],0,[25],""
3546,3578,3729878115,"Art/2DItems/Effects/Shields/DiamondSplinteringShield.dds",0,[1],0,"[1,4,36,39,42,45]",""
3547,3579,2022971369,"Art/2DItems/Effects/Shields/SapphireSplinteringShield.dds",0,[1],0,"[1,4,36,39,42,45]",""
3548,3580,3410843089,"Art/2DItems/Effects/Shields/RubySplinteringShield.dds",0,[1],0,"[1,4,36,39,42,45]",""
3549,3581,1876652352,"Art/2DItems/Effects/Shields/EmeraldSplinteringShield.dds",0,[1],0,"[1,4,36,39,42,45]",""
3550,3582,218786835,"Art/2DItems/Hideout/HideoutPlaceholder.dds",0,[1],0,"[1,4,36,39,42,45]",""
3551,3583,2635794712,"Art/2DItems/Effects/StygianCrystallineCharge.dds",30,[24],0,[34],""
3552,3584,1627058019,"Art/2DItems/Effects/InfernalCrystallineCharge.dds",30,[24],0,[34],""
3553,3585,1288826128,"Art/2DItems/Effects/GhostflameCrystallineCharge.dds",30,[24],0,[34],""
3554,3586,1278027210,"Art/2DItems/Effects/BodyArmour/RubyScintillationBodyArmour.dds",4,[6],0,[9],""
3555,3587,2305299673,"Art/2DItems/Effects/BodyArmour/SapphireScintillationBodyArmour.dds",4,[6],0,[9],""
3556,3588,1899852071,"Art/2DItems/Effects/BodyArmour/TopazScintillationBodyArmour.dds",4,[6],0,[9],""
3557,3589,3289118458,"Art/2DItems/Effects/BodyArmour/PrismaticScintillationBodyArmour.dds",4,[6],0,[9],""
3558,3590,778118853,"Art/2DItems/Weapons/OneHandWeapons/Daggers/BloodArakaalisFang.dds",0,[1],0,"[1,4,36,39,42,45]",""
3559,3591,2789797112,"Art/2DItems/Amulets/CelestialAshesOfTheStars.dds",24,[20],0,[25],""
3560,3592,1603638883,"Art/2DItems/Jewels/DeadReckoningLarge.dds",27,[27],0,[54],""
3561,3593,3552885518,"Art/2DItems/Armours/Helmets/EldritchDevouringDiadem.dds",6,[4],0,[7],""
3562,3594,3408098194,"Art/2DItems/Belts/ArcaneMageblood.dds",25,[19],0,[24],""
3563,3595,258985533,"Art/2DItems/Armours/BodyArmours/IceKaruiHyrrisIre.dds",4,[6],0,[9],""
3564,3596,829559883,"Art/2DItems/Flasks/BullRumisConcoction.dds",26,[21],1,"[26,27,28,29,30]",""
3565,3597,1213132454,"Art/2DItems/Weapons/OneHandWeapons/Wands/EldritchVoidBattery.dds",0,[1],0,"[1,4,36,39,42,45]",""
3566,3598,2945921299,"Art/2DItems/Effects/Hats/SentinelChallengeHelmet.dds",6,[4],0,[7],""
3567,3599,605424749,"Art/2DItems/Effects/shoes/SentinelChallengeBoots.dds",9,[9],0,[12],""
3568,3600,2265133584,"Art/2DItems/Effects/gloves/SentinelChallengeGloves.dds",8,[8],0,[11],""
3569,3601,1937976444,"Art/2DItems/Effects/BodyArmour/SentinelChallengeBody.dds",4,[6],0,[9],""
3570,3602,825180739,"Art/2DItems/Effects/Wings/SentinelChallengeWings.dds",5,[7],0,[10],""
3571,3603,2856106220,"Art/2DItems/Effects/Hats/SentinelChallengeGlowHelmet.dds",6,[4],0,[7],""
3572,3604,868414886,"Art/2DItems/Effects/shoes/SentinelChallengeGlowBoots.dds",9,[9],0,[12],""
3573,3605,582922575,"Art/2DItems/Effects/gloves/SentinelChallengeGlowGloves.dds",8,[8],0,[11],""
3574,3606,4003195771,"Art/2DItems/Effects/BodyArmour/SentinelChallengeGlowBody.dds",4,[6],0,[9],""
3575,3607,213843981,"Art/2DItems/Effects/Wings/SentinelChallengeGlowWings.dds",5,[7],0,[10],""
3576,3608,3560040764,"Art/2DItems/Hideout/HideoutPlaceholder.dds",17,[28],0,[55],""
3577,3609,3544139421,"Art/2DItems/Hideout/HideoutPlaceholder.dds",17,[28],0,[55],""
3578,3610,2598073457,"Art/2DItems/Hideout/HideoutPlaceholder.dds",17,[28],0,[55],""
3579,3611,2679436942,"Art/2DItems/Hideout/HideoutPlaceholder.dds",17,[28],0,[55],""
3580,3612,2622540592,"Art/2DItems/Hideout/HideoutPlaceholder.dds",17,[28],0,[55],""
3581,3613,1881034715,"Art/2DItems/Effects/MagmaticMoltenShellSkillEffect.dds",17,[28],0,[55],""
3582,3614,4088044223,"Art/2DItems/Effects/MoltenEarthshatterSkillEffect.dds",17,[28],0,[55],""
3583,3615,1667142101,"Art/2DItems/Effects/Portals/DevourerApparitionPortal.dds",11,[16],0,[20],""
3584,3616,4022087750,"Art/2DItems/Effects/Portals/DevourerApparitionPortal.dds",11,[16],0,[20],""
3585,3617,2861485968,"Art/2DItems/Effects/Portals/DevourerApparitionPortal.dds",11,[16],0,[20],""
3586,3618,3548249359,"Art/2DItems/Effects/Portals/DevourerApparitionPortal.dds",11,[16],0,[20],""
3587,3619,3138746432,"Art/2DItems/Hideout/HideoutPlaceholder.dds",2,[2],0,"[2,5,37,40,43,46]",""
3588,3620,979358572,"Art/2DItems/Hideout/HideoutPlaceholder.dds",11,[16],0,[20],""
3589,3621,3169539039,"Art/2DItems/Hideout/HideoutPlaceholder.dds",17,[28],0,[55],""
3590,3622,802600198,"Art/2DItems/Hideout/HideoutPlaceholder.dds",2,[2],0,"[2,5,37,40,43,46]",""
3591,3623,1683269490,"Art/2DItems/Effects/Portals/CrowstormPortalEffect.dds",11,[16],0,[20],""
3592,3624,1821408162,"Art/2DItems/Effects/Portals/AzureShardboundPortalEffect.dds",11,[16],0,[20],""
3593,3625,2562258567,"Art/2DItems/Effects/Portals/DivineShardboundPortalEffect.dds",11,[16],0,[20],""
3594,3626,3166145861,"Art/2DItems/Effects/Portals/DemonicShardboundPortalEffect.dds",11,[16],0,[20],""
3595,3627,879959626,"Art/2DItems/Effects/Portals/RegalShardboundPortalEffect.dds",11,[16],0,[20],""
3596,3628,31721951,"Art/2DItems/Hideout/HideoutPlaceholder.dds",5,[7],0,[10],""
3597,3629,1481600486,"Art/2DItems/Effects/Wings/NethermancerCloak.dds",5,[7],0,[10],""
3598,3630,3527947647,"Art/2DItems/Effects/Auras/CelestialNovaAuraEffect1.dds",17,[28],0,[55],""
3599,3631,570374943,"Art/2DItems/Effects/Auras/CelestialNovaAuraEffect2.dds",17,[28],0,[55],""
3600,3632,485918149,"Art/2DItems/Effects/Auras/CelestialNovaAuraEffect3.dds",17,[28],0,[55],""
3601,3633,2190173585,"Art/2DItems/Flasks/mercuryFire.dds",26,[21],1,"[26,27,28,29,30]",""
3602,3634,3845306257,"Art/2DItems/Effects/Jewellery/RingoftheBlackstar.dds",28,[22],0,"[31,32]",""
3603,3635,682190044,"Art/2DItems/Effects/Jewellery/RingoftheExorcist.dds",28,[22],0,"[31,32]",""
3604,3636,3731222286,"Art/2DItems/Effects/Belts/BeltoftheHiveQueen.dds",25,[19],0,[24],""
3605,3637,1417749680,"Art/2DItems/Effects/Belts/ShavronnesTomeHipAttachment.dds",29,[23],0,[33],""
3606,3638,960908455,"Art/2DItems/Effects/Wings/CloakOfElements.dds",5,[7],0,[10],""
3607,3639,2429282221,"Art/2DItems/Effects/Weapon/weapon_soulstunning.dds",2,[2],0,"[2,5,37,40,43,46]",""
3608,3640,291348815,"Art/2DItems/Effects/VoidEmperorIceSpearEffect.dds",17,[28],0,[55],""
3609,3641,593785215,"Art/2DItems/Effects/OblivionFireTrapEffect.dds",17,[28],0,[55],""
3610,3642,1513990629,"Art/2DItems/Hideout/HideoutPlaceholder.dds",16,[12],0,[15],""
3611,3643,2694829411,"Art/2DItems/Effects/Hats/RogueStalkerHelmet.dds",6,[4],0,[7],""
3612,3644,3863975814,"Art/2DItems/Effects/shoes/RogueStalkerBoots.dds",9,[9],0,[12],""
3613,3645,2579803486,"Art/2DItems/Effects/gloves/RogueStalkerGloves.dds",8,[8],0,[11],""
3614,3646,4173440945,"Art/2DItems/Effects/BodyArmour/RogueStalkerBody.dds",4,[6],0,[9],""
3615,3647,2263667037,"Art/2DItems/Effects/Footprints/CorpsebloomFootprints.dds",10,[10],0,[13],""
3616,3648,209345109,"Art/2DItems/Hideout/HideoutPlaceholder.dds",11,[16],0,[20],""
3617,3649,657566578,"Art/2DItems/Effects/Jewellery/UndertakersAmulet.dds",24,[20],0,[25],""
3618,3650,75226045,"Art/2DItems/Flasks/IchorManaFlask.dds",26,[21],1,"[26,27,28,29,30]",""
3619,3651,3994153971,"Art/2DItems/Effects/Wings/UnstableExplosivesBackAttachments.dds",5,[7],0,[10],""
3620,3652,636308268,"Art/2DItems/Effects/Wings/UnstableExplosivesBackAttachments.dds",5,[7],0,[10],""
3621,3653,4085445571,"Art/2DItems/Effects/Shields/CollectorSerpentShield.dds",0,[1],0,"[1,4,36,39,42,45]",""
3622,3654,1060393707,"Art/2DItems/Effects/Frames/Rogue.dds",12,[14],0,[17],""
3623,3655,743522658,"Art/2DItems/Effects/Frames/RogueStalker.dds",12,[14],0,[17],""
3624,3656,1062432897,"Art/2DItems/Effects/Frames/RogueOverseer.dds",12,[14],0,[17],""
3625,3657,3522982160,"Art/2DItems/Effects/Frames/Knight.dds",12,[14],0,[17],""
3626,3658,4007858990,"Art/2DItems/Effects/Frames/Knightmaster.dds",12,[14],0,[17],""
3627,3659,26143769,"Art/2DItems/Effects/Frames/Knightlord.dds",12,[14],0,[17],""
3628,3660,560147247,"Art/2DItems/Belts/DarknessEnthronedV2.dds",25,[19],0,[24],""
3629,3661,2272301236,"Art/2DItems/Armours/BodyArmours/PredatoryFarrulsFur.dds",4,[6],0,[9],""
3630,3662,351498662,"Art/2DItems/Effects/Character/BloodsoakedCharacterEffect.dds",16,[12],0,[15],""
3631,3663,2262229139,"Art/2DItems/Weapons/OneHandWeapons/OneHandSwords/CosprisMaliceIce.dds",0,[1],0,"[1,4,36,39,42,45]",""
3632,3664,3272543776,"Art/2DItems/Weapons/OneHandWeapons/Daggers/ColdIronPointLiquid.dds",0,[1],0,"[1,4,36,39,42,45]",""
3633,3665,3247584164,"Art/2DItems/Jewels/TimelessJewelMaraketh.dds",27,[27],0,[54],""
3634,3666,1284730096,"Art/2DItems/Jewels/TimelessJewelVaal.dds",27,[27],0,[54],""
3635,3667,2157609202,"Art/2DItems/Jewels/TimelessJewelKarui.dds",27,[27],0,[54],""
3636,3668,3826220723,"Art/2DItems/Jewels/TimelessJewelTemplar.dds",27,[27],0,[54],""
3637,3669,3374492038,"Art/2DItems/Jewels/TimelessJewelEternal.dds",27,[27],0,[54],""
3638,3670,216329892,"Art/2DItems/Armours/Boots/CometLegacyOfFury.dds",9,[9],0,[12],""
3639,3671,4097452186,"Art/2DItems/Armours/Gloves/GrippingGravebind.dds",8,[8],0,[11],""
3640,3672,2494149411,"Art/2DItems/Armours/Microtransactions/ZenithMagnaEclipsis.dds",0,[1],0,"[1,4,36,39,42,45]",""
3641,3673,3870946693,"Art/2DItems/Effects/Hats/PrimalOshabisHeaddress.dds",6,[4],0,[7],""
3642,3674,2080706573,"Art/2DItems/Effects/Hats/VividOshabisHeaddress.dds",6,[4],0,[7],""
3643,3675,3992626578,"Art/2DItems/Effects/Hats/WildOshabisHeaddress.dds",6,[4],0,[7],""
3644,3676,785609956,"Art/2DItems/Amulets/Gold_MetalMinionAmulet.dds",24,[20],0,[25],""
3645,3677,3727414060,"Art/2DItems/Amulets/Silver_MetalMinionAmulet.dds",24,[20],0,[25],""
3646,3678,3280773077,"Art/2DItems/Amulets/Bronze_MetalMinionAmulet.dds",24,[20],0,[25],""
3647,3679,4260664980,"Art/2DItems/Amulets/Bismuth_MetalMinionAmulet.dds",24,[20],0,[25],""
3648,3680,3376913287,"Art/2DItems/Effects/Hats/GoldTreasureHunterHelmet.dds",6,[4],0,[7],""
3649,3681,2912550970,"Art/2DItems/Effects/Hats/SilverTreasureHunterHelmet.dds",6,[4],0,[7],""
3650,3682,1810266648,"Art/2DItems/Effects/Hats/BronzeTreasureHunterHelmet.dds",6,[4],0,[7],""
3651,3683,1074315859,"Art/2DItems/Effects/Hats/BismuthTreasureHunterHelmet.dds",6,[4],0,[7],""
3652,3684,2500410061,"Art/2DItems/Effects/Jewellery/AlternateBuffVisualMadcap.dds",28,[22],0,"[31,32]",""
3653,3685,607489475,"Art/2DItems/Effects/Jewellery/AlternateBuffVisualVoidEmperor.dds",28,[22],0,"[31,32]",""
3654,3686,702952273,"Art/2DItems/Effects/Jewellery/AlternateBuffVisualSunprism.dds",28,[22],0,"[31,32]",""
3655,3687,3689522497,"Art/2DItems/Effects/Jewellery/AlternateBuffVisualMyrmidon.dds",28,[22],0,"[31,32]",""
3656,3688,2859971024,"Art/2DItems/Effects/Weapon/weapon_BloodcrazedPyromaniacWeaponEffect.dds",2,[2],0,"[2,5,37,40,43,46]",""
3657,3689,2278615003,"Art/2DItems/Effects/Weapon/weapon_AberrantPyromaniacWeaponEffect.dds",2,[2],0,"[2,5,37,40,43,46]",""
3658,3690,2285280999,"Art/2DItems/Effects/Weapon/weapon_PyromaniacWeaponEffect.dds",2,[2],0,"[2,5,37,40,43,46]",""
