"rownum","MonsterVariety","f32_16","MonsterHeightBracket","i32_36","i32_40"
1903,389,141.58,2,0,0
1904,390,141.58,2,0,0
1905,442,179,2,0,0
1906,443,179,2,0,0
1907,575,116.64,2,0,0
1908,610,188.96,2,0,0
1909,616,228.47,4,0,0
1910,617,228.47,4,0,0
1911,644,148.04,2,0,0
1912,646,148.04,2,0,0
1913,648,148.04,2,0,0
1914,649,148.04,3,0,0
1915,668,217.36,3,0,0
1916,681,189.97,2,0,0
1917,683,189.97,2,0,0
1918,719,223.04,3,0,0
1919,786,272.21,3,0,0
1920,787,272.21,3,0,0
1921,818,184.56,3,0,0
1922,843,210.8,2,0,0
1923,891,270.79,3,0,0
1924,892,284.96,3,0,0
1925,893,284.96,3,0,0
1926,894,284.96,3,0,0
1927,896,89.15,2,0,0
1928,906,173.39,2,0,0
1929,941,212.38,3,0,0
1930,942,212.38,3,0,0
1931,949,168.02,2,0,0
1932,951,281.97,3,0,0
1933,952,281.97,3,0,0
1934,957,281.97,3,0,0
1935,990,197.72,2,0,0
1936,991,197.72,2,0,0
1937,992,197.72,2,0,0
1938,1086,142.26,2,0,0
1939,1087,203.41,2,0,0
1940,1088,188.63,2,0,0
1941,1105,176.75,2,0,0
1942,1143,223.06,2,0,0
1943,1148,190.39,2,0,0
1944,1160,182.79,4,0,0
1945,1182,181.06,2,0,0
1946,1207,189.21,2,0,0
1947,1227,191.49,3,0,0
1948,1243,181.27,2,0,0
1949,1250,183.41,2,0,0
1950,1277,275.31,4,0,0
1951,1306,179.67,2,0,0
1952,1309,88.06,7,0,0
1953,1311,143.44,2,0,0
1954,1312,143.44,2,0,0
1955,1314,299.81,3,0,0
1956,1316,182.17,2,0,0
1957,1317,182.17,2,0,0
1958,1318,182.17,2,0,0
1959,1320,202.11,2,0,0
1960,1321,202.11,2,0,0
1961,1322,202.11,2,0,0
1962,1324,202.11,2,0,0
1963,1325,202.11,2,0,0
1964,1327,221.6,2,0,0
1965,1328,221.6,2,0,0
1966,1329,221.6,2,0,0
1967,1330,209.12,2,0,0
1968,1331,259.01,4,0,0
1969,1332,204.21,2,0,0
1970,1333,184.82,2,0,0
1971,1334,186.63,2,0,0
1972,1335,106,0,0,0
1973,1336,208.3,2,0,0
1974,1337,89.5,7,0,0
1975,1338,213,2,0,0
1976,1339,143.63,2,0,0
1977,1346,201.56,2,0,0
1978,1347,201.56,2,0,0
1979,1354,205.3,2,0,0
1980,1366,209.04,2,0,0
1981,1381,190.05,2,0,0
1982,1386,250.3,3,0,0
1983,1387,371.14,5,0,0
1984,1391,197.14,2,0,0
1985,1413,183.01,2,0,0
1986,1414,183.01,2,0,0
1987,1415,176.61,2,0,0
1988,1416,183.01,2,0,0
1989,1417,183.01,2,0,0
1990,1418,183.01,2,0,0
1991,1419,183.01,2,0,0
1992,1421,183.65,3,0,0
1993,1422,0,8,0,0
1994,1423,183.85,2,0,0
1995,1426,202.98,2,0,0
1996,1428,242.97,3,0,0
1997,1430,212.2,2,0,0
1998,1461,482.57,5,0,0
1999,1470,105.06,7,0,0
2000,1472,218.07,2,0,0
2001,1550,156.4,2,0,0
2002,1551,156.17,2,0,0
2003,1552,230.1,2,0,0
2004,1590,199.2,2,0,0
2005,1596,211.62,2,0,0
2006,1599,284.36,3,0,0
2007,1605,389.26,4,0,0
2008,1606,389.26,4,0,0
2009,1607,389.26,4,0,0
2010,1621,325.87,5,0,0
2011,1622,269,5,0,0
2012,1950,18.52,8,0,0
2013,1960,0,8,0,0
2014,1961,1568.92,5,0,0
2015,1964,14.35,8,0,0
2016,1995,0,8,0,0
2017,1996,0,8,0,0
2018,1997,0,8,0,0
2019,1998,0,8,0,0
2020,1999,0,8,0,0
2021,2000,0,8,0,0
2022,2001,0,8,0,0
2023,2002,0,8,0,0
2024,2003,0,8,0,0
2025,2030,469.76,4,0,0
2026,2032,332.6,4,0,0
2027,2047,0,8,0,0
2028,2048,199.79,2,0,0
2029,2049,176.8,2,0,0
2030,2050,0,8,0,0
2031,2051,0,8,0,0
2032,2052,0,8,0,0
2033,2053,320.62,2,0,0
2034,2054,203.95,3,0,0
2035,2056,218.91,3,0,0
2036,2057,218.91,3,0,0
2037,2058,192.05,2,0,0
2038,2059,0,8,0,0
2039,2060,196.93,3,0,0
2040,2062,0,8,0,0
2041,2063,284.4,3,0,0
2042,2065,0,8,0,0
2043,2066,54.76,8,0,0
2044,2067,244.9,4,0,0
2045,2069,1568.92,5,0,0
2046,2070,1568.92,5,0,0
2047,2071,80.79,0,0,0
2048,2072,229.72,3,0,0
2049,2074,229.72,3,0,0
2050,2075,286.75,3,0,0
2051,2077,106,0,0,0
2052,2078,683.82,5,0,0
2053,2079,199.3,2,0,0
2054,2081,517.71,5,0,0
2055,2082,172.21,2,0,0
2056,2085,187.41,2,0,0
2057,2086,187.41,2,0,0
2058,2089,140.32,2,0,0
2059,2091,198.06,3,0,0
2060,2092,198.06,3,0,0
2061,2094,141.53,2,0,0
2062,2095,141.53,2,0,0
2063,2097,170.86,2,0,0
2064,2099,214.85,2,0,0
2065,2100,214.85,2,0,0
2066,2102,210.94,2,0,0
2067,2105,190.24,2,0,0
2068,2106,189.88,2,0,0
2069,2107,189.88,2,0,0
2070,2108,189.88,2,0,0
2071,2109,190.24,2,0,0
2072,2110,214.02,5,0,0
2073,2112,144.75,2,0,0
2074,2113,105.38,0,0,0
2075,2114,281.48,3,0,0
2076,2115,231.87,3,0,0
2077,2116,341.92,4,0,0
2078,2117,17.01,8,0,0
2079,2118,156.86,2,0,0
2080,2119,180.07,2,0,0
2081,2122,171.96,2,0,0
2082,2125,65.95,8,0,0
2083,2127,65.95,7,0,0
2084,2128,65.95,7,0,0
2085,2130,0,8,0,0
2086,2131,186.23,0,0,0
2087,2133,177.07,4,0,0
2088,2134,177.07,4,0,0
2089,2137,187.7,2,0,0
2090,2138,179.52,2,0,0
2091,2141,25.93,8,0,0
2092,2142,25.93,8,0,0
2093,2144,187.7,5,0,0
2094,2145,25.93,8,0,0
2095,2146,166.26,0,0,0
2096,2149,137.09,0,0,0
2097,2152,137.09,2,0,0
2098,2154,0,8,0,0
2099,2155,0,8,0,0
2100,2156,0,8,0,0
2101,2157,0,8,0,0
2102,2160,0,8,0,0
2103,2161,0,8,0,0
2104,2162,0,8,0,0
2105,2163,0,8,0,0
2106,2164,0,8,0,0
2107,2165,0,8,0,0
2108,2166,0,8,0,0
2109,2167,0,8,0,0
2110,2168,0,8,0,0
2111,2169,237.25,2,0,0
2112,2170,0,8,0,0
2113,2179,0,8,0,0
2114,2181,0,8,0,0
2115,2182,217.53,2,0,0
2116,2183,217.53,2,0,0
2117,2184,217.53,2,0,0
2118,2185,217.53,2,0,0
2119,2186,232.64,4,0,0
2120,2187,323.54,4,0,0
2121,2188,103.88,0,0,0
2122,2189,87.99,7,0,0
2123,2190,168.32,2,0,0
2124,2191,177.51,2,0,0
2125,2192,220.71,2,0,0
