"rownum","GrantedEffect","Level","CostMultiplier","StoredUses","Cooldown","CooldownBypassType","VaalSouls","VaalStoredUses","CooldownGroup","PvPDamageMultiplier","SoulGainPreventionDuration","AttackSpeedMultiplier","i32_60","i32_64","i32_68","i32_72","i32_76","AttackTime","Reservation","i32_88","CostAmounts","ActorLevel","EffectOnPlayer"
16110,466,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[78],201.212,100
16111,466,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[81],211.307,100
16112,466,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[85],221.628,100
16113,466,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[88],232.175,100
16114,466,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[92],242.948,100
16115,466,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[96],253.947,100
16116,466,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[100],265.172,100
16117,466,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[104],276.623,100
16118,466,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[108],288.3,100
16119,467,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16120,467,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],3.452,100
16121,467,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],6.767,100
16122,467,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],10.308,100
16123,467,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],14.075,100
16124,467,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],18.068,100
16125,467,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],22.287,100
16126,467,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],26.732,100
16127,467,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],31.403,100
16128,467,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],36.3,100
16129,467,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],41.423,100
16130,467,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],46.772,100
16131,467,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],52.347,100
16132,467,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],58.148,100
16133,467,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],64.175,100
16134,467,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],70.428,100
16135,467,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],76.907,100
16136,467,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],83.612,100
16137,467,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],90.543,100
16138,467,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],97.7,100
16139,467,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],105.083,100
16140,467,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],112.692,100
16141,467,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],120.527,100
16142,467,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],128.588,100
16143,467,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],136.875,100
16144,467,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],145.388,100
16145,467,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],154.127,100
16146,467,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],163.092,100
16147,467,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],172.283,100
16148,467,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],181.7,100
16149,467,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],191.343,100
16150,467,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],201.212,100
16151,467,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],211.307,100
16152,467,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],221.628,100
16153,467,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],232.175,100
16154,467,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],242.948,100
16155,467,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],253.947,100
16156,467,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],265.172,100
16157,467,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],276.623,100
16158,467,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],288.3,100
16159,468,1,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16160,468,2,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],3.452,100
16161,468,3,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],6.767,100
16162,468,4,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],10.308,100
16163,468,5,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],14.075,100
16164,468,6,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],18.068,100
16165,468,7,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],22.287,100
16166,468,8,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],26.732,100
16167,468,9,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],31.403,100
16168,468,10,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],36.3,100
16169,468,11,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],41.423,100
16170,468,12,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],46.772,100
16171,468,13,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],52.347,100
16172,468,14,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],58.148,100
16173,468,15,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],64.175,100
16174,468,16,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],70.428,100
16175,468,17,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],76.907,100
16176,468,18,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],83.612,100
16177,468,19,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],90.543,100
16178,468,20,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],97.7,100
16179,468,21,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],105.083,100
16180,468,22,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],112.692,100
16181,468,23,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],120.527,100
16182,468,24,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],128.588,100
16183,468,25,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],136.875,100
16184,468,26,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],145.388,100
16185,468,27,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],154.127,100
16186,468,28,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],163.092,100
16187,468,29,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],172.283,100
16188,468,30,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],181.7,100
16189,468,31,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],191.343,100
16190,468,32,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],201.212,100
16191,468,33,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],211.307,100
16192,468,34,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],221.628,100
16193,468,35,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],232.175,100
16194,468,36,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],242.948,100
16195,468,37,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],253.947,100
16196,468,38,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],265.172,100
16197,468,39,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],276.623,100
16198,468,40,100,1,400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],288.3,100
16199,469,1,100,1,4000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16200,7456,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16201,470,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16202,470,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],3.452,100
16203,470,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],6.767,100
16204,470,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],10.308,100
16205,470,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],14.075,100
16206,470,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],18.068,100
16207,470,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],22.287,100
16208,470,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],26.732,100
16209,470,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],31.403,100
16210,470,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],36.3,100
16211,470,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],41.423,100
16212,470,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],46.772,100
16213,470,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],52.347,100
16214,470,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],58.148,100
16215,470,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],64.175,100
16216,470,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],70.428,100
16217,470,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],76.907,100
16218,470,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],83.612,100
16219,470,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],90.543,100
16220,470,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],97.7,100
16221,470,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],105.083,100
16222,470,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],112.692,100
16223,470,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],120.527,100
16224,470,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],128.588,100
16225,470,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],136.875,100
16226,470,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],145.388,100
16227,470,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],154.127,100
16228,470,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],163.092,100
16229,470,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],172.283,100
16230,470,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],181.7,100
16231,470,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],191.343,100
16232,470,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],201.212,100
16233,470,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],211.307,100
16234,470,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],221.628,100
16235,470,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],232.175,100
16236,470,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],242.948,100
16237,470,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],253.947,100
16238,470,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],265.172,100
16239,470,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],276.623,100
16240,470,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],288.3,100
16241,471,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],1,100
16242,471,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],3.452,100
16243,471,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],6.767,100
16244,471,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],10.308,100
16245,471,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],14.075,100
16246,471,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],18.068,100
16247,471,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],22.287,100
16248,471,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],26.732,100
16249,471,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],31.403,100
16250,471,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],36.3,100
16251,471,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],41.423,100
16252,471,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],46.772,100
16253,471,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],52.347,100
16254,471,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],58.148,100
16255,471,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],64.175,100
16256,471,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],70.428,100
16257,471,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],76.907,100
16258,471,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],83.612,100
16259,471,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],90.543,100
16260,471,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],97.7,100
16261,471,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],105.083,100
16262,471,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],112.692,100
16263,471,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],120.527,100
16264,471,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],128.588,100
16265,471,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],136.875,100
16266,471,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],145.388,100
16267,471,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],154.127,100
16268,471,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],163.092,100
16269,471,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],172.283,100
16270,471,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],181.7,100
16271,471,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],191.343,100
16272,471,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],201.212,100
16273,471,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],211.307,100
16274,471,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],221.628,100
16275,471,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],232.175,100
16276,471,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],242.948,100
16277,471,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],253.947,100
16278,471,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],265.172,100
16279,471,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],276.623,100
16280,471,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],288.3,100
16281,472,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[5],1,100
16282,472,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[6],3.452,100
16283,472,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[8],6.767,100
16284,472,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[9],10.308,100
16285,472,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],14.075,100
16286,472,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[12],18.068,100
16287,472,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[14],22.287,100
16288,472,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[16],26.732,100
16289,472,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[18],31.403,100
16290,472,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[20],36.3,100
16291,472,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[22],41.423,100
16292,472,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[25],46.772,100
16293,472,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[28],52.347,100
16294,472,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[32],58.148,100
16295,472,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[35],64.175,100
16296,472,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[39],70.428,100
16297,472,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[44],76.907,100
16298,472,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[48],83.612,100
16299,472,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[53],90.543,100
16300,472,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[59],97.7,100
16301,472,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[65],105.083,100
16302,472,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[72],112.692,100
16303,472,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[79],120.527,100
16304,472,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[87],128.588,100
16305,472,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[96],136.875,100
16306,472,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[105],145.388,100
16307,472,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[115],154.127,100
16308,472,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[126],163.092,100
16309,472,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[138],172.283,100
16310,472,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[151],181.7,100
16311,472,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[165],191.343,100
16312,472,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[181],201.212,100
16313,472,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[197],211.307,100
16314,472,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[215],221.628,100
16315,472,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[235],232.175,100
16316,472,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[256],242.948,100
16317,472,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[279],253.947,100
16318,472,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[303],265.172,100
16319,472,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[330],276.623,100
16320,472,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[359],288.3,100
16321,473,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16322,473,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],3.452,100
16323,473,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],6.767,100
16324,473,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],10.308,100
16325,473,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],14.075,100
16326,473,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],18.068,100
16327,473,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],22.287,100
16328,473,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],26.732,100
16329,473,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],31.403,100
16330,473,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],36.3,100
16331,473,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],41.423,100
16332,473,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],46.772,100
16333,473,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],52.347,100
16334,473,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],58.148,100
16335,473,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],64.175,100
16336,473,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],70.428,100
16337,473,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],76.907,100
16338,473,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],83.612,100
16339,473,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],90.543,100
16340,473,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],97.7,100
16341,473,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],105.083,100
16342,473,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],112.692,100
16343,473,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],120.527,100
16344,473,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],128.588,100
16345,473,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],136.875,100
16346,473,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],145.388,100
16347,473,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],154.127,100
16348,473,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],163.092,100
16349,473,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],172.283,100
16350,473,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],181.7,100
16351,473,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],191.343,100
16352,473,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],201.212,100
16353,473,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],211.307,100
16354,473,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],221.628,100
16355,473,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],232.175,100
16356,473,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],242.948,100
16357,473,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],253.947,100
16358,473,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],265.172,100
16359,473,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],276.623,100
16360,473,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],288.3,100
16361,474,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[22],1,100
16362,474,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[25],3.452,100
16363,474,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[28],6.767,100
16364,474,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[32],10.308,100
16365,474,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[35],14.075,100
16366,474,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[38],18.068,100
16367,474,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[42],22.287,100
16368,474,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[45],26.732,100
16369,474,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[49],31.403,100
16370,474,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[53],36.3,100
16371,474,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[57],41.423,100
16372,474,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[61],46.772,100
16373,474,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[65],52.347,100
16374,474,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[70],58.148,100
16375,474,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[74],64.175,100
16376,474,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[79],70.428,100
16377,474,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[84],76.907,100
16378,474,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[89],83.612,100
16379,474,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[94],90.543,100
