"rownum","Id","AOFile","PreloadGroupsKeys","EffectCategory","i32_36","HASH32"
5383,"RustKingHurricaneAxe1","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/rustKingBeam_02.ao",[],4,0,2367451288
5384,"RustKingHurricaneSword1","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/rustKingBeam_03.ao",[],4,0,2947499149
5385,"RustKingHurricaneSword2","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/rustKingBeam_04.ao",[],4,0,1488906325
5386,"RustKingHurricaneShard1","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/rustKingBeam_05.ao",[],4,0,2475607761
5387,"BitterGuyWifeSlam","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/BitterGuy_Boss/slam_01.ao",[],4,150,3052504927
5388,"BitterGuyChildLandLeft","Metadata/Monsters/BitterGuy/BitterGuyChildGhost1.ao",[],4,200,1331805157
5389,"BitterGuyChildLandRight","Metadata/Monsters/BitterGuy/BitterGuyChildGhost2.ao",[],4,200,2848645533
5390,"BitterGuyChildImpact","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/BitterGuy_Boss/childNovaImpact.ao",[],4,275,987275881
5391,"CrowbellGroundSlamWave","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/CrowBell/crowbell_slam.ao",[],4,750,3922377594
5392,"RedValeQuestMonsterSpawnIn","Metadata/Effects/Spells/desecrate/corpselight.ao",[],4,0,1047841855
5393,"BloodCourtesanPierce","Metadata/Effects/Spells/monsters_effects/Gallows/Act1/BloodCourtesan/pierce.ao",[],4,0,3018867900
5394,"BloodCourtesanBurstBeam","Metadata/Effects/Spells/monsters_effects/Gallows/Act1/BloodCourtesan/bloodbeam.ao",[],4,517,3458419181
5395,"BloodCourtesanProjectileImpact","Metadata/Effects/Spells/monsters_effects/Gallows/Act1/BloodCourtesan/bloodimpact.ao",[],4,155,250395627
5396,"MudBurrowerGoopMortarImpact","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/MudBurrower/goop_secondary_impact.ao",[],4,80,2968571501
5397,"MudBurrowerGoopImpact","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/MudBurrower/goopImpact.ao",[],4,225,1955094518
5398,"MudBurrowerHeadSlamImpact","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/MudBurrower/bite_vomit.ao",[],4,200,199318892
5399,"BitterGuyStomp","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/BitterGuy_Boss/BitterGuy_stomp.ao",[],4,140,3683144392
5400,"EinharCrowbellMortarImpact","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/CrowBell/bellAttack_01.ao",[],4,300,1514810725
5401,"EinharCrowbellBeamImpact","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/CrowBell/calmingBeamImpact.ao",[],4,0,888751738
5402,"EinharCrowbellBeam","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/BitterGuy_Boss/bitterGuy_onHitCircleAoE.ao",[],4,0,1634586362
5403,"EinharCrowbellHarpoonBeam","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/CrowBell/EinharHarpoonBeam.ao",[],4,0,2994152922
5404,"PitCrawlerRevive","Metadata/Effects/Spells/monsters_effects/Gallows/Act1/ReliquaryMonster/revive.ao",[],4,200,2394153520
5405,"MudBurrowerTailSlamFar","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/MudBurrower/bloodCascade.ao",[],4,750,3723217536
5406,"MudBurrowerTailSlamFarAcidic","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/MudBurrower/poisonCascade.ao",[],4,0,1326276110
5407,"GhoulCommanderVomit","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/The_Crypt/GhoulCommander/blood_vomit.ao",[],4,300,1376574331
5408,"RustKingUnearthedWeaponImpact","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/MudBurrower/poisonCascade.ao",[],4,0,1287558220
5409,"RustKingUnearthedWeaponMarker","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/MudBurrower/poisonCascade.ao",[],4,0,25741221
5410,"RustKingComboSpear400","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/ComboSpear_400.ao",[],4,0,1160171262
5411,"RustKingComboSpear600","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/ComboSpear_600.ao",[],4,0,4109026356
5412,"RustKingComboSpear800","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/ComboSpear_800.ao",[],4,0,2475635959
5413,"RustKingComboSpear1000","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/ComboSpear_1000.ao",[],4,0,1768601546
5414,"RustKingComboAxe400","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/ComboAxe_400.ao",[],4,0,2518804071
5415,"RustKingComboAxe600","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/ComboAxe_600.ao",[],4,0,2681142097
5416,"RustKingComboAxe800","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/ComboAxe_800.ao",[],4,0,1624759707
5417,"RustKingComboAxe1000","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/ComboAxe_1000.ao",[],4,0,4111040181
5418,"RustKingComboSword400","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/ComboSword1_400.ao",[],4,0,3726978668
5419,"RustKingComboSword600","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/ComboSword1_600.ao",[],4,0,1967963343
5420,"RustKingComboSword800","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/ComboSword1_800.ao",[],4,0,2301853122
5421,"RustKingComboSword1000","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/ComboSword1_1000.ao",[],4,0,42503009
5422,"RustKingComboDagger400","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/ComboDagger_400.ao",[],4,0,720895377
5423,"RustKingComboDagger600","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/ComboDagger_600.ao",[],4,0,2804905032
5424,"RustKingComboDagger800","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/ComboAxe_800.ao",[],4,0,3928330284
5425,"RustKingComboDagger1000","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/ComboAxe_1000.ao",[],4,0,3899787796
5426,"RustKingCascadeSpear400","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/CascadeSpear_400.ao",[],4,0,1633287169
5427,"RustKingCascadeSpear600","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/CascadeSpear_600.ao",[],4,0,2237957536
5428,"RustKingCascadeSpear800","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/CascadeSpear_800.ao",[],4,0,1389046702
5429,"RustKingCascadeSpear1000","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/CascadeSpear_1000.ao",[],4,0,1478565207
5430,"RustKingCascadeAxe400","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/CascadeAxe_400.ao",[],4,0,1600040061
5431,"RustKingCascadeAxe600","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/CascadeAxe_600.ao",[],4,0,2174411949
5432,"RustKingCascadeAxe800","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/CascadeAxe_800.ao",[],4,0,1164138929
5433,"RustKingCascadeAxe1000","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/CascadeAxe_1000.ao",[],4,0,2328682008
5434,"RustKingCascadeSword400","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/CascadeSword1_400.ao",[],4,0,2534512903
5435,"RustKingCascadeSword600","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/CascadeSword1_600.ao",[],4,0,2781976687
5436,"RustKingCascadeSword800","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/CascadeSword1_800.ao",[],4,0,4009705084
5437,"RustKingCascadeSword1000","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/CascadeSword1_1000.ao",[],4,0,2474921901
5438,"RustKingCascadeDagger400","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/CascadeDagger_400.ao",[],4,0,2130126448
5439,"RustKingCascadeDagger600","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/CascadeDagger_600.ao",[],4,0,779664135
5440,"RustKingCascadeDagger800","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/CascadeDagger_800.ao",[],4,0,3705363200
5441,"RustKingCascadeDagger1000","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/CascadeDagger_1000.ao",[],4,0,969188215
5442,"BearerOfPenitenceSlam","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Graveyard/bearer_of_pen/penitence_slam.ao",[],4,100,402441598
5443,"RustKingComboSwordTwo400","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/ComboSword2_400.ao",[],4,0,903642946
5444,"RustKingComboSwordTwo600","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/ComboSword2_600.ao",[],4,0,1227677771
5445,"RustKingComboSwordTwo800","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/ComboSword2_800.ao",[],4,0,390601010
5446,"RustKingComboSwordTwo1000","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/ComboSword2_1000.ao",[],4,0,2086357259
5447,"RustKingCascadeSwordTwo400","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/CascadeSword2_400.ao",[],4,0,2088657021
5448,"RustKingCascadeSwordTwo600","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/CascadeSword2_600.ao",[],4,0,517570193
5449,"RustKingCascadeSwordTwo800","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/CascadeSword2_800.ao",[],4,0,1033865618
5450,"RustKingCascadeSwordTwo1000","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/EmergingWeapons/CascadeSword2_1000.ao",[],4,0,1759121392
5451,"CrowBellUltimateSpinAttack","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/CrowBell/bellultimate.ao",[],4,425,2361319259
5452,"ShapeshiftWolfHowlAudio","Metadata/Effects/Spells/shapeshift/wolf/HowlAudio.ao",[],4,0,3136577203
5453,"BitterGuyGhostOnHitEffect","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/BitterGuy_Boss/bitterGuy_onHit.ao",[],4,0,2240884214
5454,"GemLevelEffectRootStr","Metadata/Effects/Spells/level_up_02/gem/Level_STR.ao",[],3,0,3260648355
5455,"GemLevelEffectRootDex","Metadata/Effects/Spells/level_up_02/gem/Level_DEX.ao",[],3,0,1684547648
5456,"GemLevelEffectRootInt","Metadata/Effects/Spells/level_up_02/gem/Level_INT.ao",[],3,0,2464182920
5457,"GemLevelEffect","Metadata/Effects/Spells/level_up_02/gem/Gem_Level.ao",[],3,0,2657636887
5458,"FireSpearFlame","Metadata/Effects/Spells/Fire_Spear/burning_ground.ao",[],4,652,3508277573
5459,"LightningSpearBeam","Metadata/Effects/Spells/elemental_strike/lightning/lightning_bolt.ao",[],4,0,466711928
5460,"BaronBloodBeam","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/bloodBeam_01.ao",[],4,0,3975730510
5461,"BaronSiphonExplosion","Metadata/Effects/Spells/elemental_strike/lightning/lightning_bolt.ao",[],4,0,800423949
5462,"BaronDashWake","Metadata/Effects/Spells/elemental_strike/lightning/lightning_bolt.ao",[],4,0,1707243839
5463,"BaronProjectileImpact","Metadata/Effects/Spells/elemental_strike/lightning/lightning_bolt.ao",[],4,0,1860310145
5464,"MultistabSpearEffect","Metadata/Effects/Spells/spear_rapidassault/rapid_stab.ao",[],4,400,1692039568
5465,"MultistabSpearEffectFinal","Metadata/Effects/Spells/spear_rapidassault/rapid_stab_final.ao",[],4,400,2321096856
5466,"BaronBloodSlash1","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/blood_slash.ao",[],4,550,2790646246
5467,"BaronBloodSlash2","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/blood_slash_02.ao",[],4,700,1918688359
5468,"BaronBloodBeam2","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/bloodBeam_02.ao",[],4,0,3221746708
5469,"BaronBloodBeam3","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/bloodBeam_03.ao",[],4,0,4031710333
5470,"BaronBloodBeam4","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/bloodBeam_04.ao",[],4,0,560826547
5471,"BaronBloodBeam5","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/bloodBeam_05.ao",[],4,0,3194964396
5472,"BaronBloodSpikeStatic","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/blood_spike_01.ao",[],4,0,3066447887
5473,"BaronBloodSpikeStatic2","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/blood_spike_02.ao",[],4,0,1231065937
5474,"BaronBloodSpikeStatic3","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/blood_spike_03.ao",[],4,0,1483491841
5475,"BaronBloodSpikeStatic4","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/blood_spike_04.ao",[],4,0,3227530286
5476,"BaronBloodSpikeStatic5","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/blood_spike_05.ao",[],4,0,1197357049
5477,"RamGiantWheelThrowImpact","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/RamGiant/wheel_impact.ao",[],4,100,1673148960
5478,"FireSpearPierce","Metadata/Effects/Spells/Fire_Spear/pierce.ao",[],4,0,233936386
5479,"BaronBloodSpikeImpact","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/spikeImpact.ao",[],4,100,1874338629
5480,"BaronBloodWallMortarImpactSmall","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/wallMortar_impact.ao",[],4,300,3110736160
5481,"BaronBloodWallMortarImpactMedium","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/wallMortar_impact.ao",[],4,200,2647579317
5482,"BaronBloodWallMortarImpactLarge","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/wallMortar_impact.ao",[],4,100,1041632603
5483,"SwiftspadeBonesCoffinBeam","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/bloodBeam_04.ao",[],4,0,3160171692
5484,"SwiftspadeBonesCoffinImpact","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/wallMortar_impact.ao",[],4,0,663158549
5485,"CaravanPlankBridge_01","Metadata/Terrain/Desert/ArduraCaravan/CaravanRigged/attachments/PlankBridge01.ao",[],4,0,2674835195
5486,"CaravanPlankBridge_02","Metadata/Terrain/Desert/ArduraCaravan/CaravanRigged/attachments/PlankBridge02.ao",[],4,0,295015274
5487,"CaravanPlankBridge_03","Metadata/Terrain/Desert/ArduraCaravan/CaravanRigged/attachments/PlankBridge03.ao",[],4,0,3608242337
5488,"CaravanPlankBridge_04","Metadata/Terrain/Desert/ArduraCaravan/CaravanRigged/attachments/PlankBridge04.ao",[],4,0,4075128571
5489,"CaravanPlankBridge_05","Metadata/Terrain/Desert/ArduraCaravan/CaravanRigged/attachments/PlankBridge05.ao",[],4,0,3438220226
5490,"CaravanTowChain_01","Metadata/Terrain/Desert/ArduraCaravan/CaravanRigged/attachments/TowChain01.ao",[],4,0,3576515667
5491,"CaravanTowChain_02","Metadata/Terrain/Desert/ArduraCaravan/CaravanRigged/attachments/TowChain02.ao",[],4,0,3174654065
5492,"CaravanSinnersRope","Metadata/Terrain/Desert/ArduraCaravan/CaravanRigged/attachments/SinnersRope.ao",[],4,0,831189562
5493,"RisenArbalestBurningArrowHit","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/RisenArbalest/burning_hit.ao",[],4,0,3710341707
5494,"BlackStriderWebMortarImpact","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/BlackStrider/webimpact.ao",[],4,100,404736065
5495,"BlackStriderMassMortarImpact","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/BlackStrider/sprayMortarImpact.ao",[],4,125,1723010064
5496,"BalbalaDetonateDeadAreaBlast","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/Balbala/blast.ao",[],4,200,53269369
5497,"BalbalaDetonateDeadAreaBlastScalable","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/Balbala/blast_scalable.ao",[],4,250,707534450
5498,"GASabreSpiderLacerateRight","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/SabreSpider/lacerate_R.ao",[],4,350,379110352
5499,"GASabreSpiderLacerateLeft","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/SabreSpider/lacerate.ao",[],4,350,4156073196
5500,"SandstormSwipeSandstorm","Metadata/Effects/Spells/spear_whirlingslash/whirlingSlash_AoE.ao",[],4,280,3553839252
5501,"SandstormSwipeNova","Metadata/Effects/Spells/spear_whirlingslash/detonation_AoE.ao",[],4,435,2024929657
5502,"WindstormSpawn","Metadata/Effects/Spells/spear_whirlingslash/spawnWhirlwind.ao",[],4,0,3123410449
5503,"EtchedScarabLightningBurst","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/EtchedBeetle/burst.ao",[],4,130,2236419461
5504,"BanditGirlSlam","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/MutewindBanditGirl/coneslam.ao",[],4,425,1013167295
5505,"GuardedAssaultGuardBubble","Metadata/Effects/Spells/spear_guarded/guarding.ao",[],4,150,2362448857
5506,"SaltGolemEarthquakeImpactSmall","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/SaltGolem/impact_small.ao",[],4,70,1757376038
5507,"SaltGolemEarthquakeImpactLarge","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/SaltGolem/impact_big.ao",[],4,130,4075738077
5508,"SaltGolemMelee","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/SaltGolem/impact_melee.ao",[],4,70,649774667
5509,"BoneCultSavageWhip","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/BoneCultistSavage/whip_cone.ao",[],4,550,2210826574
5510,"BoneCultNecroBolt","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/BoneCultists/projectile.ao",[],4,0,979450825
5511,"BoneCultNecroSpawn","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/BoneCultists/spawn_01.ao",[],4,0,373370770
5512,"BoneCultistLightningStorm","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/BoneCultistsZealots/lightningStorm.ao",[],4,200,58337573
5513,"DemonSpiderWebBeam","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/MeleeSpider/beam_web.ao",[],4,0,3512000483
5514,"AdvancingStrikeWeaponEffect","Metadata/Effects/Spells/spear_dash/spear_dash.ao",[],4,0,1197206619
5515,"RetreatingThrowWeaponEffect","Metadata/Effects/Spells/spear_backstep/spear_backstep.ao",[],4,0,791779119
5516,"RetractingThrowImpact","Metadata/Effects/Spells/spear_backstep/spear_backstep_impact.ao",[],4,0,2586713512
5517,"ShellMonsterDeathMortarImpact","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/ShellMonster/plasma_mortar_impact.ao",[],4,60,1318493215
5518,"SpearWallSpear","Metadata/Effects/Spells/spear_spearfield/spearField_SpearObject.ao",[],4,0,1113529917
5519,"SpearWallExplode","Metadata/Effects/Spells/spear_spearfield/spearExplosion.ao",[],4,150,3238031222
5520,"BoneCultistReviveEffect","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/BoneCultists/revive_01.ao",[],4,100,3589100812
5521,"SandstormSwipeWeaponEffect","Metadata/Effects/Spells/spear_whirlwind/spear_fx.ao",[],4,0,4210445008
5522,"SandstormSwipeCleaveEffect","Metadata/Effects/Spells/spear_whirlwind/whirlwind_cleave.ao",[],4,200,1949998925
5523,"ComboSpearDetonation","Metadata/Effects/Spells/spear_shrapnel/shard_explode.ao",[],4,150,3449217486
5524,"SandGolemSlam","Metadata/Monsters/MudGolem/Effects/Ao/sand_slamimpact.ao",[],4,75,2344816805
5525,"ForsakenLacerate","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/ForsakenSon/ao/forsaken_lacerate_phys.ao",[],4,700,3935318207
5526,"SerpentClanSpellNova","Metadata/Monsters/SerpentClanMonster/Effects/Ao/cursespell_impact.ao",[],4,100,3419835406
5527,"SpearWallWeaponChannellingEffect","Metadata/Effects/Spells/spear_wall/weapon_channeling.ao",[],4,0,1125270507
5528,"MastodonSlam","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/MastadonBoss/ao/cone_slam.ao",[],4,0,2452103972
5529,"SerpentClanAcid","Metadata/Monsters/SerpentClanMonster/Effects/Ao/acidspit.ao",[],4,0,2584472056
5530,"BeetleSunder","Metadata/Monsters/EtchedBeetles/Effects/Ao/sunder.ao",[],4,300,1613660327
5531,"BeetleChargedSunder","Metadata/Monsters/EtchedBeetles/Effects/Ao/sundercharge.ao",[],4,330,2714212659
5532,"GuardedAssaultBubbleImpact","Metadata/Effects/Spells/spear_guarded/guarding_hit.ao",[],4,0,1950957053
5533,"CragLeaperLeapSlam","Metadata/Monsters/SandLeaper02/Effects/Ao/leapslam.ao",[],4,50,4057678670
5534,"DjinnDebris","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/WaterDjinn/debris_drop_04.ao",[],4,0,69173485
5535,"DjinnDebrisTelegraph","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/WaterDjinn/WaterDjinn_sandfall.ao",[],4,0,3586368740
5536,"MarAcolyteSlam","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/MarAcolyte/impact.ao",[],4,0,2448359658
5537,"MarAcolyteMortarImpact","Metadata/Monsters/MarAcolyte/Effects/Ao/mortarimpact.ao",[],4,0,1411592639
5538,"BalbalaDeathShockwave","Metadata/Terrain/Desert/Maraketh/TraitorsPassage/Deathshockwave.ao",[],4,0,2707052561
5539,"GuardedAssaultPowerUp","Metadata/Effects/Spells/spear_guarded/sper_buff_got.ao",[],4,0,186512554
5540,"CultistGolemLeapSlam","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/BoneCultistGolem/leap_slam.ao",[],4,200,3917189883
5541,"CultistBoneGolemCascadeEffect","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/BoneCultistGolem/cascade.ao",[],4,0,1848955125
5542,"MutewindWomanLeapSlamSlash","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/MutewindBanditWoman/chop.ao",[],4,0,100646800
5543,"MutewindWomanSpearBlast1","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/MutewindBanditWoman/chop_short.ao",[],4,0,3680598557
5544,"MutewindWomanSpearBlast2","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/MutewindBanditWoman/stab.ao",[],4,0,2632977690
5545,"DemonVineTotemBombArrowImpact","Metadata/Monsters/Totems/DemonVine/Effects/Ao/BombArrowLand.ao",[],4,200,93385461
5546,"DemonVineTotemLightingStrike","Metadata/Monsters/Totems/DemonVine/Effects/Ao/LightingStrike.ao",[],4,0,974978308
5547,"AdvancingStrikeWeaponEffectEmpowered","Metadata/Effects/Spells/spear_dash/spear_dash.ao",[],4,0,2272063246
5548,"RetreatingThrowWeaponEffectEmpowered","Metadata/Effects/Spells/spear_backstep/spear_backstep.ao",[],4,0,1383503601
5549,"MagiMortarImpact","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/MundaneMagi/censer_mortar_impact.ao",[],4,0,2758758293
5550,"MagiWaveBlast","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/MundaneMagi/censer_wave_blast.ao",[],4,0,2778873141
5551,"ShellMonsterGodzillaBeam","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/ShellMonster/plasma_beam.ao",[],4,540,459485959
5552,"ShellMonsterGodzillaBeamImpact","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/ShellMonster/plasma_beam_impact.ao",[],4,0,2316438137
5553,"PitifulSkullMortar","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/PitifulFabrications/impact.ao",[],4,100,3601182282
5554,"MundaneMagiNova","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/MundaneMagi/censer_ashes_burst.ao",[],4,500,2878212866
5555,"RathbreakerShield","Metadata/Monsters/HyenaMonster/Effects/Ao/Rathbreaker_attack.ao",[],4,0,2778173326
5556,"RathbreakerGround","Metadata/Monsters/HyenaMonster/Effects/Ao/charge_dust.ao",[],4,0,3693024600
5557,"GuardedAssaultImpactExplode","Metadata/Effects/Spells/spear_guarded/spear_projectile_aoe.ao",[],4,150,3518080151
5558,"PitifulFabricationBuffAOE","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/PitifulFabrications/buff.ao",[],4,0,3486235610
5559,"DjinnWaterSlam","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/WaterDjinn/slam.ao",[],4,0,2049085403
5560,"CragLeaperSlam","Metadata/Monsters/SandLeaper02/Effects/Ao/leapslam.ao",[],4,50,4065909400
5561,"SerpentTailSweepKnockback","Metadata/Monsters/SerpentClanMonster/Effects/Ao/knockback.ao",[],4,0,3740304820
5562,"ComboSpearShatterShard1","Metadata/Effects/Spells/spear_shrapnel/shards/shard01.ao",[],4,0,3849731108
5563,"ComboSpearShatterShard2","Metadata/Effects/Spells/spear_shrapnel/shards/shard02.ao",[],4,0,2217143548
5564,"ComboSpearShatterShard3","Metadata/Effects/Spells/spear_shrapnel/shards/shard03.ao",[],4,0,1349363169
5565,"ComboSpearShatterShard4","Metadata/Effects/Spells/spear_shrapnel/shards/shard04.ao",[],4,0,2585280529
5566,"ComboSpearShatterShard5","Metadata/Effects/Spells/spear_shrapnel/shards/shard05.ao",[],4,0,746900898
5567,"ComboSpearShatterShard6","Metadata/Effects/Spells/spear_shrapnel/shards/shard06.ao",[],4,0,821896041
5568,"ComboSpearShatterShard7","Metadata/Effects/Spells/spear_shrapnel/shards/shard07.ao",[],4,0,3707368939
5569,"ComboSpearShatterShard8","Metadata/Effects/Spells/spear_shrapnel/shards/shard08.ao",[],4,0,1884776748
5570,"ComboSpearImpact","Metadata/Effects/Spells/spear_shrapnel/spear_impact.ao",[],4,0,1958318924
5571,"GuardedAssaultHitEffect","Metadata/Effects/Spells/spear_guarded/spear_projectile_impact.ao",[],4,0,2237901986
5572,"WebEnsnaringArrowStuckInGround","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/MeleeSpider/snare_decal.ao",[],4,0,1580931098
5573,"WebEnsnaringArrowTetheringBeam","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/MeleeSpider/snare.ao",[],4,0,830250906
5574,"MeleeSpiderDeathPuddle","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/MeleeSpider/puddle.ao",[],4,0,1258937129
