"rownum","Id","SoundFile","SoundFile_2D","bool_24","string_25"
725,"FourQuestFrostCore","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act3/FrostCore/FrostCore_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act3/FrostCore/FrostCore_Move.ogg2d","",""
726,"FourQuestGoldIdol","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/GoblinLipDisk/GoblinGiantLipDisk_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/GoblinLipDisk/GoblinGiantLipDisk_Move.ogg2d","",""
727,"FourQuestPrisonKey","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/PrisonKey/PrisonKey_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/PrisonKey/PrisonKey_Move.ogg2d","",""
728,"FourQuestPrecursorCore","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/PrecursorWeapon/PrecursorCore_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/PrecursorWeapon/PrecursorCore_Move.ogg2d","",""
729,"FourQuestPrecursorStaff","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/PrecursorWeapon/PrecursorStaff_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/PrecursorWeapon/PrecursorStaff_Move.ogg2d","",""
730,"FourQuestPrecursorBlade","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/PrecursorWeapon/PrecursorBlade_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/PrecursorWeapon/PrecursorBlade_Move.ogg2d","",""
731,"MobileMapExploreButtonDown","","Audio/Sound Effects/UI/Mobile/RewardScreen/MapExplore.ogg2d","",""
732,"FourSkillGem","Audio/Sound Effects/ItemSounds/4.0/SkillGems/FourSkillGemDrop.ogg","Audio/Sound Effects/ItemSounds/4.0/SkillGems/FourSkillGemMove.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/SkillGems/FourSkillGemEquip.ogg2d"
733,"FourSupportGem","Audio/Sound Effects/ItemSounds/4.0/SkillGems/FourSupportGemDrop.ogg","Audio/Sound Effects/ItemSounds/4.0/SkillGems/FourSupportGemMove.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/SkillGems/FourSupportGemEquip.ogg2d"
734,"FlaskQualityOrbDrop","Audio/Sound Effects/ItemSounds/4.0/Currency/Orbs/OrbDrop_Glassblower_FlaskQualitySG","Audio/Sound Effects/ItemSounds/4.0/Currency/Orbs/OrbInteract.ogg2d","",""
735,"RerollSocketOrbDrop","Audio/Sound Effects/ItemSounds/4.0/Currency/Orbs/OrbDrop_Chromatic_RerollSocketSG","Audio/Sound Effects/ItemSounds/4.0/Currency/Orbs/OrbInteract.ogg2d","",""
736,"FlaskQualityOrbUse","","Audio/Sound Effects/ItemSounds/4.0/Currency/Orbs/OrbUse_Glassblower_FlaskQuality.ogg2d","",""
737,"RerollSocketOrbUse","","Audio/Sound Effects/ItemSounds/4.0/Currency/Orbs/OrbUse_Chromatic_RerollSocket.ogg2d","",""
738,"FourWoodFlail","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Flails/FlailWood_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Flails/FlailWood_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Flails/FlailWood_Equip.ogg2d"
739,"FourMetalFlail","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Flails/FlailMetal_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Flails/FlailMetal_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Flails/FlailMetal_Equip.ogg2d"
740,"FourQuestSoulCoreConsumableUse","","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act3/VaalBloodGems/VaalSoulCoreConsumable_Use.ogg2d","",""
741,"MobileQuestRewardDefacedMap","Audio/Sound Effects/ItemSounds/Mobile/QuestItem/MapDrop_ValdoLetter.ogg","Audio/Sound Effects/ItemSounds/Mobile/QuestItem/Map_ValdoLetter.ogg","",""
742,"MobileQuestRewardGraveyardKey","Audio/Sound Effects/ItemSounds/Mobile/QuestItem/Graveyard_KeyDrop.ogg","Audio/Sound Effects/ItemSounds/Mobile/QuestItem/Graveyard_Key.ogg","",""
743,"MobileQuestRewardTemplarSeal","Audio/Sound Effects/ItemSounds/Mobile/QuestItem/Templar_SealDrop.ogg","Audio/Sound Effects/ItemSounds/Mobile/QuestItem/Templar_Seal.ogg","",""
744,"MobileQuestRewardStarForgedBlade","Audio/Sound Effects/ItemSounds/Mobile/QuestItem/StarForged_BladeDrop.ogg","Audio/Sound Effects/ItemSounds/Mobile/QuestItem/StarForged_Blade.ogg","",""
745,"FourQuestRattlecageHeartUse","","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/BurningHeart/RattleCageBurningHeart_Use.ogg2d","",""
746,"FourQuestFinnsPotionDrop","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/FinnsPotion/FinnsPotion_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/FinnsPotion/FinnsPotion_Move.ogg2d","",""
747,"FourQuestFinnsPotionUse","","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/FinnsPotion/FinnsPotion_Use.ogg2d","",""
748,"FourQuestDigestedSulphitePotionUse","","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/VoltaxicPotion/VoltaxicPotion_Use.ogg2d","",""
749,"FourQuestSnakeLadyPotionConsumableUse","","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act3/SnakeLadyPotion/SnakeLadyPotion_Use.ogg2d","",""
750,"FourQuestCroneWolfHeadDrop","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/CroneWolfHead/CroneWolfHead_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/CroneWolfHead/CroneWolfHead_Move.ogg2d","",""
751,"FourQuestCroneWolfHeadUse","","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/CroneWolfHead/CroneWolfHead_Use.ogg2d","",""
752,"FourQuestManorGargoyleEggDrop","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/MudBurrowerEgg/MudBurrowerEgg_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/MudBurrowerEgg/MudBurrowerEgg_Move.ogg2d","",""
753,"FourQuestAncientGateKeyDrop","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/AncientGateKey/AncientGateKey_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/AncientGateKey/AncientGateKey_Move.ogg2d","",""
754,"FourQuestDjinnFlaskEmpty","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/DjinnFlask/DjinnFlaskEmpty_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/DjinnFlask/DjinnFlaskEmpty_Move.ogg2d","",""
755,"FourQuestDjinnFlaskFull","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/DjinnFlask/DjinnFlaskFull_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/DjinnFlask/DjinnFlaskFull_Move.ogg2d","",""
756,"FourQuestIceTusks","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Interlude/P3/YetiHorns/YetiHorns_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Interlude/P3/YetiHorns/YetiTusks_Move.ogg2d","",""
757,"FourQuestMaggotHusk","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/MaggotHusk/MaggotHusk_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/MaggotHusk/MaggotHusk_Move.ogg2d","",""
758,"FourQuestMastodonTusks","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/MastodonTusks/MastodonTusks_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/MastodonTusks/MastodonTusks_Move.ogg2d","",""
759,"FourQuestAncestralSteel","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/AncestralSteel/AncestralSteel_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/AncestralSteel/AncestralSteel_Move.ogg2d","",""
760,"FourQuestRunedHelm","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/RunedArmour/RunedHelm_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/RunedArmour/RunedHelm_Move.ogg2d","",""
761,"FourQuestRunedBelt","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/RunedArmour/RunedBelt_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/RunedArmour/RunedBelt_Move.ogg2d","",""
762,"FourQuestRunedSword","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/RunedArmour/RunedSword_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/RunedArmour/RunedSword_Move.ogg2d","",""
763,"FourQuestObsidianMortar","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/ObsidianMortar/ObsidianMortar_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/ObsidianMortar/ObsidianMortar_Move.ogg2d","",""
764,"FourQuestSpiritDraught","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/SpiritDraughtSkull/SpiritDraughtSkull_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/SpiritDraughtSkull/SpiritDraughtSkull_Move.ogg2d","",""
765,"FourQuestSpiritDraughtUse","","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/SpiritDraughtSkull/SpiritDraughtSkull_Use.ogg2d","",""
766,"FourQuestCraftingBenchTools","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/RenlysTools/RenlysTools_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/RenlysTools/RenlysTools_Move.ogg2d","",""
767,"RerollRareOrbUse","","Audio/Sound Effects/ItemSounds/4.0/Currency/Orbs/OrbUse_Chaos_RerollRare.ogg2d","",""
768,"FourQuestBileSoakedTomeUse","","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/BlindBeastBook/BlindBeastBileBook_Use.ogg2d","",""
769,"FourQuestManorGargoyleEggUse","","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/MudBurrowerEgg/MudBurrowerEgg_Use.ogg2d","",""
770,"IdentifyAll","Audio/Sound Effects/Gameplay/4.0/IdentifyAll/IdentifyAll.ogg","Audio/Sound Effects/Gameplay/4.0/IdentifyAll/IdentifyAll.ogg","",""
771,"IdentifyAllClick","Audio/Sound Effects/Gameplay/4.0/IdentifyAll/IdentifyAllClick.ogg","Audio/Sound Effects/Gameplay/4.0/IdentifyAll/IdentifyAllClick.ogg","",""
772,"FourUncutSkillGem","Audio/Sound Effects/ItemSounds/4.0/SkillGems/FourUncutSkillGemDrop.ogg","Audio/Sound Effects/ItemSounds/4.0/SkillGems/FourUncutSkillGemMove.ogg2d","",""
773,"MobileBossLifeBarHeavyStun","","Audio/Sound Effects/Gameplay/Mobile/BossLifeBar/MHeavyStun.ogg2d","",""
774,"MobileBossLifeBarFreeze","","Audio/Sound Effects/Gameplay/Mobile/BossLifeBar/MFreeze.ogg2d","",""
775,"MobileBossLifeBarElectrocute","","Audio/Sound Effects/Gameplay/Mobile/BossLifeBar/MElectrocute.ogg2d","",""
776,"MobileBossLifeBarImmobilize","","Audio/Sound Effects/Gameplay/Mobile/BossLifeBar/MImmobilize.ogg2d","",""
777,"MobilePanelSlideAdvanceGemInfo","","Audio/Sound Effects/UI/Mobile/PanelTab/Inventory/PanelSlideSkill.ogg2d","",""
778,"FourCharCreateButton","","Audio/Sound Effects/UI/4.0/CharacterCreation/CreateButton_Down.ogg","",""
779,"FourCharDeleteButton","","Audio/Sound Effects/UI/4.0/CharacterCreation/DeleteButton_Down.ogg","",""
780,"FourCrossbowLauncher","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Bows/CrossbowAttachments/CrossbowLauncher_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Bows/CrossbowAttachments/CrossbowLauncher_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Bows/CrossbowAttachments/CrossbowLauncher_Equip.ogg2d"
781,"FourCharCreateConfirm","","Audio/Sound Effects/UI/4.0/CharacterCreation/CharCreateConfirm.ogg","",""
782,"FourUISkillGemCraftingEngrave","","Audio/Sound Effects/UI/4.0/Crafting/SkillGems/Engrave.ogg2d","",""
783,"FourUISkillGemCraftingOpenCraftMenu","","Audio/Sound Effects/UI/4.0/Crafting/SkillGems/OpenCraftMenu.ogg2d","",""
784,"FourUISkillGemCraftingSelectSkill","","Audio/Sound Effects/UI/4.0/Crafting/SkillGems/SelectSkill.ogg2d","",""
785,"FourUISkillGemCraftingSelectTab","","Audio/Sound Effects/UI/4.0/Crafting/SkillGems/SelectTab.ogg2d","",""
786,"FourUISkillGemCraftingSelectTabAllGems","","Audio/Sound Effects/UI/4.0/Crafting/SkillGems/SelectTabAllGems.ogg2d","",""
787,"ConsoleShopPurchase","","Audio/Sound Effects/UI/Console/Shop/ShopPurchase.ogg","",""
788,"ConsoleShopSell","","Audio/Sound Effects/UI/Console/Shop/ShopSell.ogg","",""
789,"GoldCoinShop","","Audio/Sound Effects/ItemSounds/4.0/General/GoldCoin/GoldCoinShop.ogg2d","",""
790,"ConsoleSkillBind1","","Audio/Sound Effects/UI/Console/Cursor/SkillBind_Assign.ogg","",""
791,"ConsoleSkillBind2","","Audio/Sound Effects/UI/Console/Cursor/SkillBind_Active.ogg","",""
792,"ConsoleSkillBind3","","Audio/Sound Effects/UI/Console/Cursor/SkillBind_Empty.ogg","",""
793,"ConsoleInventory1","","Audio/Sound Effects/UI/Console/Cursor/Inventory_ClickA.ogg","",""
794,"ConsoleWeaponSet","","Audio/Sound Effects/UI/Console/Cursor/Inventory_WeaponSet.ogg","",""
795,"ConsoleCraftGemOpen","","Audio/Sound Effects/UI/Console/Cursor/GemCraft_Open.ogg","",""
796,"ConsoleCraftGemClose","","Audio/Sound Effects/UI/Console/Cursor/GemCraft_Close.ogg","",""
797,"ConsoleCraftGemClassBrowse","","Audio/Sound Effects/UI/Console/Cursor/GemCraft_ClassBrowse.ogg","",""
798,"ConsoleCraftGemSkillBrowse","","Audio/Sound Effects/UI/Console/Cursor/GemCraft_SkillBrowse.ogg","",""
799,"ConsoleCraftGemConfirmFrame","","Audio/Sound Effects/UI/Console/Cursor/GemCraft_ConfirmFrame.ogg","",""
800,"ConsoleCraftGemConfirmCancel","","Audio/Sound Effects/UI/Console/Cursor/GemCraft_ConfirmFrame.ogg","",""
801,"ConsolePrepareToUse","","Audio/Sound Effects/UI/Console/Cursor/Currency_PrepareToUse.ogg","",""
802,"PlayerLowLife","","Audio/Sound Effects/Combat/Life/PlayerLife_Low.ogg2d",1,""
803,"ConsolePressHold","","Audio/Sound Effects/UI/Console/Cursor/PressHold.ogg","",""
804,"FourUseFlaskEmpty","","Audio/Sound Effects/ItemSounds/Console/FlaskDrinkEmpty_Console.ogg","",""
805,"ConsolePrepareToUseCancel","","Audio/Sound Effects/UI/Console/Cursor/Currency_PrepareToUseCancel.ogg","",""
806,"ConsoleSkillBind4","","Audio/Sound Effects/UI/Console/Cursor/SkillBind_Unassign.ogg","",""
807,"ConsoleGambleOpen","","Audio/Sound Effects/UI/Console/Cursor/Gamble_ScreenOpen.ogg","",""
808,"ConsoleGambleClose","","Audio/Sound Effects/UI/Console/Cursor/Gamble_ScreenClose.ogg","",""
809,"ConsoleCraftSupportConfirmFrame","","Audio/Sound Effects/UI/Console/Cursor/GemCraft_ConfirmSupportFrame.ogg","",""
810,"FourPassiveAcceptRefund","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_AcceptRefund.ogg","",""
811,"FourPassiveAllocate","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_Allocate.ogg","",""
812,"FourPassiveAllocateKeystone","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_AllocateKeystone.ogg","",""
813,"FourPassiveAllocateNotable","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_AllocateNotable.ogg","",""
814,"FourPassiveDeselect","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_Deselect.ogg","",""
815,"FourPassiveDeselectKeystone","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_DeselectKeystone.ogg","",""
816,"FourPassiveDeselectNotable","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_DeselectNotable.ogg","",""
817,"FourPassiveJewelAllocate","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_JewelAllocate.ogg","",""
818,"FourPassiveJewelDeselect","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_JewelDeselect.ogg","",""
819,"FourPassiveJewelSelect","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_JewelSelect.ogg","",""
820,"FourPassiveJewelInsert","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_JewelInsert.ogg","",""
821,"FourPassiveSelect","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_Select.ogg","",""
822,"FourPassiveSelectKeystone","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_SelectKeystone.ogg","",""
823,"FourPassiveSelectNotable","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_SelectNotable.ogg","",""
824,"FourPassiveSelectRefund","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_SelectRefund.ogg","",""
825,"FourPassiveTravel","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_Travel.ogg","",""
826,"FourPassiveTreeClose","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_TreeClose.ogg","",""
827,"FourPassiveTreeOpen","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_TreeOpen.ogg","",""
828,"FourPassiveAttributeWindow","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_AttributeWindow.ogg","",""
829,"FourPassiveClickDown","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_ClickDown.ogg","",""
830,"FourPassiveGenericFail","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_GenericFail.ogg","",""
831,"FourPassiveTreeEnvironment","","Audio/Environment/4.0/Part1/PassiveTree.ogg","",""
832,"FourPassiveApplyPointsDown","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_ApplyPointsDown.ogg","",""
833,"FourPassiveApplyPointsUp","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_ApplyPointsUp.ogg","",""
834,"FourPassiveTravelEnd","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_TravelEnd.ogg","",""
835,"FourPassiveQuickAllocate","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_QuickAllocate.ogg","",""
836,"FourPassiveQuickAllocateNotable","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_QuickAllocateKeystone.ogg","",""
837,"FourPassiveQuickAllocateKeystone","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_QuickAllocateNotable.ogg","",""
838,"ConsoleCoopJoin","","Audio/Sound Effects/UI/Console/CharCreationScene/PlayerJoins.ogg","",""
839,"ConsoleCoopLeave","","Audio/Sound Effects/UI/Console/CharCreationScene/PlayerLeaves.ogg","",""
840,"ConsoleConfirmCharSelectOption","","Audio/Sound Effects/UI/Console/CharCreationScene/ConfirmCharSelection.ogg","",""
841,"ConsolePlayer2CreateCharTurn","","Audio/Sound Effects/UI/Console/CharCreationScene/P2CreateCharTurn.ogg","",""
842,"ConsoleCharDeleteConfirm","","Audio/Sound Effects/UI/Console/CharCreationScene/DeleteConfirm.ogg","",""
843,"ConsoleCharLeagueSelect","","Audio/Sound Effects/UI/Console/CharCreationScene/LeagueSelect.ogg","",""
844,"ConsoleP2Scroll2","","Audio/Sound Effects/UI/Console/CharCreationScene/P2Scroll2.ogg","",""
845,"ConsoleP2ConfirmCharSelectOption","","Audio/Sound Effects/UI/Console/CharCreationScene/P2ConfirmCharSelection.ogg","",""
846,"ConsoleClassVariantSelect","","Audio/Sound Effects/UI/Console/CharCreationScene/ClassVariantSelect.ogg","",""
847,"ConsolePlayGame","","Audio/Sound Effects/UI/Console/CharCreationScene/PlayGame.ogg","",""
848,"ConsoleClick1","","Audio/Sound Effects/UI/Console/Cursor/Click1.ogg","",""
849,"ConsoleClick2","","Audio/Sound Effects/UI/Console/Cursor/Click2.ogg","",""
850,"ConsoleClick3","","Audio/Sound Effects/UI/Console/Cursor/Click3.ogg","",""
851,"ConsoleSpiritBindClick","","Audio/Sound Effects/UI/Console/Cursor/SpiritBind_Clicks.ogg","",""
852,"ConsoleSpiritBindScroll","","Audio/Sound Effects/UI/Console/Cursor/SpiritBind_Scroll.ogg","",""
853,"ConsoleSpiritBindEmpty","","Audio/Sound Effects/UI/Console/Cursor/SpiritBind_Empty.ogg","",""
854,"HotbarClick","","Audio/Sound Effects/UI/4.0/PlayerSkills/Hotbar_Click.ogg","",""
855,"HotbarSkillSelect","","Audio/Sound Effects/UI/4.0/PlayerSkills/Hotbar_SkillSelect.ogg","",""
856,"HotbarMenuCancel","","Audio/Sound Effects/UI/4.0/PlayerSkills/Hotbar_MenuCancel.ogg","",""
857,"SkillMenuSelect","","Audio/Sound Effects/UI/4.0/PlayerSkills/SkillMenu_SelectSkill.ogg","",""
858,"SkillMenuOnCursorLoop","","Audio/Sound Effects/UI/4.0/PlayerSkills/SkillMenu_SkillOnCursorLoop.ogg","",""
859,"SkillMenuReservationActivate","","Audio/Sound Effects/UI/4.0/PlayerSkills/SkillMenu_ReservationActivate.ogg","",""
860,"SkillMenuReservationDeactivate","","Audio/Sound Effects/UI/4.0/PlayerSkills/SkillMenu_ReservationDeactivate.ogg","",""
861,"SkillMenuOpen","","Audio/Sound Effects/UI/4.0/PlayerSkills/SkillMenu_Open.ogg","",""
862,"SkillMenuClose","","Audio/Sound Effects/UI/4.0/PlayerSkills/SkillMenu_Close.ogg","",""
863,"ConsoleOptionComboBoxPress","","Audio/Sound Effects/UI/Console/Cursor/OptionsComboBoxPress.ogg","",""
864,"ConsoleOptionCheckBoxPress","","Audio/Sound Effects/UI/Console/Cursor/OptionsCheckBoxPress.ogg","",""
865,"ConsoleOptionSliderPress","","Audio/Sound Effects/UI/Console/Cursor/OptionsSliderPress.ogg","",""
866,"ConsoleOptionTabsScroll","","Audio/Sound Effects/UI/Console/Cursor/OptionsTabsLTRTScroll.ogg","",""
867,"FourWorldMapDown","","Audio/Sound Effects/UI/4.0/WorldMap/ActClickDown.ogg","",""
868,"FourWorldMapUp","","Audio/Sound Effects/UI/4.0/WorldMap/ActClickUp.ogg","",""
869,"FourWaypointError","","Audio/Sound Effects/UI/Waypoint/TravelError.ogg","",""
870,"FourWorldAreaTransition","","Audio/Sound Effects/Gameplay/4.0/WorldAreaTransition/WorldAreaTransition.ogg","",""
871,"FourJewelDex","Audio/Sound Effects/ItemSounds/4.0/Leagues/Sanctum/Jewels/Emerald/Jewel_Drop_Dex.ogg","Audio/Sound Effects/ItemSounds/4.0/Leagues/Sanctum/Jewels/Emerald/Jewel_Move_Dex.ogg2d","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_JewelInsert.ogg"
872,"FourJewelInt","Audio/Sound Effects/ItemSounds/4.0/Leagues/Sanctum/Jewels/Sapphire/Jewel_Drop_Int.ogg","Audio/Sound Effects/ItemSounds/4.0/Leagues/Sanctum/Jewels/Sapphire/Jewel_Move_Int.ogg2d","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_JewelInsert.ogg"
873,"FourJewelStr","Audio/Sound Effects/ItemSounds/4.0/Leagues/Sanctum/Jewels/Ruby/Jewel_Drop_Str.ogg","Audio/Sound Effects/ItemSounds/4.0/Leagues/Sanctum/Jewels/Ruby/Jewel_Move_Str.ogg2d","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_JewelInsert.ogg"
874,"FourJewelDiamond","Audio/Sound Effects/ItemSounds/4.0/Leagues/Sanctum/Jewels/Diamond/Jewel_Drop_Diamond.ogg","Audio/Sound Effects/ItemSounds/4.0/Leagues/Sanctum/Jewels/Diamond/Jewel_Move_Diamond.ogg2d","",""
875,"FourTutorialGeneralClick","","Audio/Sound Effects/UI/4.0/Tutorials/General_Click.ogg","",""
876,"FourTutorialGeneralMouseover","","Audio/Sound Effects/UI/4.0/Tutorials/General_Mouseover.ogg","",""
877,"FourTutorialPopup","","Audio/Sound Effects/UI/4.0/Tutorials/Tutorial_Popup.ogg","",""
878,"FourSocialWhisperReceive","","Audio/Sound Effects/UI/4.0/Social/Whisper/Whisper.ogg","",""
879,"FourSocialWhisperSend","","Audio/Sound Effects/UI/4.0/Social/Whisper/WhisperSend.ogg","",""
880,"FourSocialPartyAccept","","Audio/Sound Effects/UI/4.0/Social/Party/Party_Accept.ogg","",""
881,"FourSocialPartyDecline","","Audio/Sound Effects/UI/4.0/Social/Party/Party_Decline.ogg","",""
882,"FourSocialPartyLeave","","Audio/Sound Effects/UI/4.0/Social/Party/Party_Leave.ogg","",""
883,"FourSocialPartyReceive","","Audio/Sound Effects/UI/4.0/Social/Party/Party_Receive.ogg","",""
884,"FourSocialPartySend","","Audio/Sound Effects/UI/4.0/Social/Party/Party_Send.ogg","",""
885,"FourSocialPartyTeleportStart","","Audio/Sound Effects/UI/4.0/Social/Party/TeleportToParty_Start.ogg","",""
886,"FourSocialPartyTeleportEnd","","Audio/Sound Effects/UI/4.0/Social/Party/TeleportToParty_End.ogg","",""
887,"FourSocialTradeWindowOpen","","Audio/Sound Effects/UI/4.0/Social/Trade/Trade_WindowOpen.ogg","",""
888,"FourSocialTradeWindowClose","","Audio/Sound Effects/UI/4.0/Social/Trade/Trade_WindowClose.ogg","",""
889,"FourSocialTradeInvite","","Audio/Sound Effects/UI/4.0/Social/Trade/Trade_Invite.ogg","",""
890,"FourSocialTradeTradeComplete","","Audio/Sound Effects/UI/4.0/Social/Trade/Trade_Complete.ogg","",""
891,"FourSocialTradeWhisperReceive","","Audio/Sound Effects/UI/4.0/Social/Trade/Whisper_Trade.ogg","",""
892,"FourSocialTradeWhisperSend","","Audio/Sound Effects/UI/4.0/Social/Trade/Whisper_TradeSend.ogg","",""
893,"FourSocialFriendRequest","","Audio/Sound Effects/UI/4.0/Social/Friend/Friend_Request.ogg","",""
894,"FourSocialFriendAccept","","Audio/Sound Effects/UI/4.0/Social/Friend/Friend_Accept.ogg","",""
895,"FourSocialFriendRemove","","Audio/Sound Effects/UI/4.0/Social/Friend/Friend_Remove.ogg","",""
896,"FourSocialFriendBlock","","Audio/Sound Effects/UI/4.0/Social/Friend/Friend_Block.ogg","",""
897,"FourSocialTextInput","","Audio/Sound Effects/UI/4.0/Social/General/TextInput.ogg","",""
898,"FourPanelClose","","Audio/Sound Effects/UI/4.0/Clicks/FourPanelClose.ogg","",""
899,"FourPanelOpen","","Audio/Sound Effects/UI/4.0/Clicks/FourPanelOpen.ogg","",""
