"rownum","Id","Animation","i32_24","i32_28","Stats"
1125,"virulent_arrow_roots",[2273],1,0,""
1126,"virulent_arrow_roots",[2280],1,1,""
1127,"virulent_arrow_roots",[6297],1,2,""
1128,"virulent_arrow_roots",[6390],1,3,""
1129,"virulent_arrow_on_max_charges_sound",[2274],1,0,""
1130,"virulent_arrow_on_max_charges_sound",[2274],1,1,""
1131,"virulent_arrow_on_max_charges_sound",[2274],1,2,""
1132,"virulent_arrow_on_max_charges_sound",[2274],1,3,""
1133,"virulent_arrow_channel_effect",[2269],1,0,""
1134,"virulent_arrow_channel_effect",[2281],1,1,""
1135,"virulent_arrow_channel_effect",[6298],1,2,""
1136,"virulent_arrow_channel_effect",[6391],1,3,""
1137,"blight_channel_cone",[1087],1,0,""
1138,"blight_channel_cone",[3324],1,1,""
1139,"blight_channel_cone",[5280],1,2,""
1140,"blight_channel_cone",[5284],1,3,""
1141,"blight_channel_cone",[5700],1,4,""
1142,"blight_channel_cone_attach",[3325],1,1,""
1143,"blight_channel_hand",[847],1,0,""
1144,"blight_channel_hand",[5279],1,2,""
1145,"blight_channel_hand",[5283],1,3,""
1146,"blight_channel_hand",[5699],1,4,""
1147,"blight_channel_particles",[1089],1,0,""
1148,"blight_channel_particles",[5281],1,2,""
1149,"blight_channel_particles",[5285],1,3,""
1150,"blight_channel_particles",[5737],1,4,""
1151,"blight_channel_horror",[846],3,0,""
1152,"blight_channel_horror",[3354],3,1,""
1153,"blight_channel_horror",[5282],3,2,""
1154,"blight_channel_horror",[5286],3,3,""
1155,"blight_channel_horror",[5701],3,4,""
1156,"vaal_blight_area",[2040],1,0,""
1157,"vaal_blight_area",[3326],1,1,""
1158,"vaal_blight_area",[2041],1,2,""
1159,"vaal_blight_area",[2043],1,3,""
1160,"vaal_blight_area",[2042],1,4,""
1161,"tempest_shield_start_sound",[233],1,0,""
1162,"tempest_shield_start_sound",[6466],1,1,""
1163,"tempest_shield_beam_hit_sound",[151],1,0,""
1164,"tempest_shield_beam_hit_sound",[6467],1,1,""
1165,"tempest_shield_beam_hit",[606],1,0,""
1166,"tempest_shield_beam_hit",[6403],1,1,""
1167,"tempest_shield_shield_for_snake_MTX",[6981],1,0,""
1168,"tempest_shield_shield_for_snake_MTX",[6381],1,1,""
1169,"wither_channelled",[725],1,0,""
1170,"wither_channelled",[805],1,1,""
1171,"wither_channelled",[3319],1,2,""
1172,"wither_channelled",[5287],1,3,""
1173,"wither_channelled",[5289],1,4,""
1174,"wither_channelled",[725],1,5,""
1175,"wither_channelled",[5702],1,6,""
1176,"wither_channelled_surge",[726],1,0,""
1177,"wither_channelled_surge",[808],1,1,""
1178,"wither_channelled_surge",[3329],1,2,""
1179,"wither_channelled_surge",[5288],1,3,""
1180,"wither_channelled_surge",[5290],1,4,""
1181,"wither_channelled_surge",[726],1,5,""
1182,"wither_channelled_surge",[5703],1,6,""
1183,"soul_link_broken_source",[6259],1,0,""
1184,"soul_link_broken_target",[6260],1,0,""
1185,"storm_blade_turn_off_one_hand",[6261],1,0,""
1186,"storm_blade_turn_off_one_hand",[6791],1,1,""
1187,"storm_blade_turn_off_two_hand",[6262],1,0,""
1188,"storm_blade_turn_off_two_hand",[6792],1,1,""
1189,"flame_link_broken_source",[6264],1,0,""
1190,"flame_link_broken_target",[6265],1,0,""
1191,"remora_link_broken_source",[6267],1,0,""
1192,"remora_link_broken_target",[6268],1,0,""
1193,"bulwark_link_broken_source",[6270],1,0,""
1194,"bulwark_link_broken_target",[6271],1,0,""
1195,"trigger_link_broken_source",[6273],1,0,""
1196,"trigger_link_broken_target",[6274],1,0,""
1197,"critical_link_broken_source",[6276],1,0,""
1198,"critical_link_broken_target",[6277],1,0,""
1199,"brand_surge_nova",[4203],1,0,""
1200,"brand_surge_detonate_fire",[4198],1,0,""
1201,"brand_surge_detonate_cold",[4199],1,0,""
1202,"brand_surge_detonate_lightning",[4200],1,0,""
1203,"brand_surge_detonate_chaos",[4201],1,0,""
1204,"brand_surge_detonate_physical",[4197],1,0,""
1205,"brand_surge_nova",[4203],1,1,""
1206,"brand_surge_detonate_fire",[4198],1,1,""
1207,"brand_surge_detonate_cold",[4199],1,1,""
1208,"brand_surge_detonate_lightning",[4200],1,1,""
1209,"brand_surge_detonate_chaos",[4201],1,1,""
1210,"brand_surge_detonate_physical",[4197],1,1,""
1211,"brand_surge_nova",[4203],1,2,""
1212,"brand_surge_detonate_fire",[6285],1,2,""
1213,"brand_surge_detonate_cold",[6286],1,2,""
1214,"brand_surge_detonate_lightning",[6287],1,2,""
1215,"brand_surge_detonate_chaos",[6288],1,2,""
1216,"brand_surge_detonate_physical",[6289],1,2,""
1217,"lightning_arrow_beam",[183],1,0,""
1218,"lightning_arrow_beam",[115],1,1,""
1219,"lightning_arrow_beam",[183],1,2,""
1220,"lightning_arrow_beam",[6878],1,3,""
1221,"lightning_arrow_beam",[9150],1,8,""
1222,"lightning_arrow_hit",[111],1,0,""
1223,"lightning_arrow_hit",[114],1,1,""
1224,"lightning_arrow_hit",[5887],1,2,""
1225,"lightning_arrow_hit",[6879],1,3,""
1226,"lightning_arrow_hit",[9151],1,8,""
1227,"elemental_storm",[9613],3,0,""
1228,"elemental_storm",[6452],3,1,""
1229,"tornado_shot_impact",[398],1,0,""
1230,"tornado_shot_impact",[1099],1,1,""
1231,"tornado_shot_impact",[1570],1,2,""
1232,"tornado_shot_impact",[6304],1,3,""
1233,"tornado_shot_impact",[6536],1,4,""
1234,"tornado_shot_impact_lite",[3704],1,0,""
1235,"tornado_shot_impact_lite",[1099],1,1,""
1236,"tornado_shot_impact_lite",[1570],1,2,""
1237,"tornado_shot_impact_lite",[6304],1,3,""
1238,"tornado_shot_impact_lite",[6536],1,4,""
1239,"tornado_absorption_end",[6314],3,0,""
1240,"tornado_absorption_end",[6453],3,1,""
1241,"tornado_absorption_end_cold",[6315],3,0,""
1242,"tornado_absorption_end_cold",[6454],3,1,""
1243,"tornado_absorption_end_fire",[6316],3,0,""
1244,"tornado_absorption_end_fire",[6455],3,1,""
1245,"tornado_absorption_end_lightning",[6317],3,0,""
1246,"tornado_absorption_end_lightning",[6456],3,1,""
1247,"tornado_absorption_end_chaos",[6318],3,0,""
1248,"tornado_absorption_end_chaos",[6457],3,1,""
1249,"tornado_hit_phys",[6308],1,0,""
1250,"tornado_hit_phys",[6458],1,1,""
1251,"tornado_hit_fire",[6309],1,0,""
1252,"tornado_hit_fire",[6459],1,1,""
1253,"tornado_hit_cold",[6310],1,0,""
1254,"tornado_hit_cold",[6460],1,1,""
1255,"tornado_hit_lightning",[6311],1,0,""
1256,"tornado_hit_lightning",[6461],1,1,""
1257,"tornado_hit_chaos",[6312],1,0,""
1258,"tornado_hit_chaos",[6462],1,1,""
1259,"fireball_standard",[156],1,0,""
1260,"fireball_standard",[158],1,2,""
1261,"fireball_standard",[994],1,5,""
1262,"fireball_standard",[1364],1,9,""
1263,"fireball_standard",[1498],1,10,""
1264,"fireball_standard",[1499],1,11,""
1265,"fireball_standard",[1999],1,14,""
1266,"fireball_standard",[2000],1,15,""
1267,"fireball_standard",[2035],1,16,""
1268,"fireball_standard",[2237],1,17,""
1269,"fireball_standard",[2240],1,18,""
1270,"fireball_standard",[3378],1,19,""
1271,"fireball_standard",[3474],1,20,""
1272,"fireball_standard",[3476],1,21,""
1273,"fireball_standard",[159],1,22,""
1274,"fireball_standard",[5982],1,23,""
1275,"fireball_standard",[6319],1,24,""
1276,"fireball_standard",[6379],1,25,""
1277,"fireball_standard",[6380],1,26,""
1278,"fireball_standard",[6777],1,27,""
1279,"fireball_standard",[9129],1,28,""
1280,"fireball_large",[157],1,0,""
1281,"fireball_large",[9130],1,28,""
1282,"expanding_fire_cone_long",[6323],1,0,""
1283,"expanding_fire_cone_wide",[6324],1,0,""
1284,"expanding_fire_cone_wave",[6325],1,0,""
1285,"expanding_fire_cone_stage_4",[6326],1,0,""
1286,"expanding_fire_cone_stage_8",[6327],1,0,""
1287,"expanding_fire_cone_hand",[6328],1,0,""
1288,"expanding_fire_cone_long",[6329],1,1,""
1289,"expanding_fire_cone_wide",[6330],1,1,""
1290,"expanding_fire_cone_wave",[6331],1,1,""
1291,"expanding_fire_cone_stage_4",[6332],1,1,""
1292,"expanding_fire_cone_stage_8",[6333],1,1,""
1293,"expanding_fire_cone_long",[6334],1,2,""
1294,"expanding_fire_cone_wide",[6335],1,2,""
1295,"expanding_fire_cone_wave",[6336],1,2,""
1296,"expanding_fire_cone_stage_4",[6337],1,2,""
1297,"expanding_fire_cone_stage_8",[6338],1,2,""
1298,"expanding_fire_cone_hand",[6339],1,2,""
1299,"crackling_lance_beam_hit_wall",[4673],1,0,""
1300,"crackling_lance_beam_hit_wall",[4898],1,1,""
1301,"crackling_lance_beam_hit_wall",[6360],1,2,""
1302,"crackling_lance_final_beam_character",[4468],1,0,""
1303,"crackling_lance_final_beam_character",[4897],1,1,""
1304,"crackling_lance_final_beam_character",[6359],1,2,""
1305,"crackling_lance_final_beam_hit_wall",[4469],1,0,""
1306,"crackling_lance_final_beam_hit_wall",[4898],1,1,""
1307,"crackling_lance_final_beam_hit_wall",[6360],1,2,""
1308,"crackling_lance_sparkle_hands",[4675],1,0,""
1309,"crackling_lance_sparkle_hands",[4900],1,1,""
1310,"crackling_lance_sparkle_hands",[6362],1,2,""
1311,"ice_shot_hit",[141],1,0,""
1312,"ice_shot_wide",[3670],1,0,""
1313,"ice_shot_very_wide",[3671],1,0,""
1314,"ice_shot_hit",[141],1,1,""
1315,"ice_shot_wide",[3670],1,1,""
1316,"ice_shot_very_wide",[3671],1,1,""
1317,"ice_shot_hit",[521],1,2,""
1318,"ice_shot_wide",[521],1,2,""
1319,"ice_shot_very_wide",[521],1,2,""
1320,"ice_shot_hit",[142],1,3,""
1321,"ice_shot_wide",[143],1,3,""
1322,"ice_shot_very_wide",[144],1,3,""
1323,"ice_shot_hit",[6365],1,4,""
1324,"ice_shot_wide",[6366],1,4,""
1325,"ice_shot_very_wide",[6367],1,4,""
1326,"expanding_rain_of_arrows_arrow",[70],1,0,""
1327,"expanding_rain_of_arrows_arrow",[92],1,1,""
1328,"expanding_rain_of_arrows_arrow",[339],1,2,""
1329,"expanding_rain_of_arrows_arrow",[762],1,3,""
1330,"expanding_rain_of_arrows_arrow",[3011],1,4,""
1331,"expanding_rain_of_arrows_arrow",[3212],1,5,""
1332,"expanding_rain_of_arrows_arrow",[3310],1,6,""
1333,"expanding_rain_of_arrows_arrow",[6372],1,7,""
1334,"expanding_rain_of_arrows_arrow",[6375],1,8,""
1335,"expanding_rain_of_arrows_arrow",[6773],1,9,""
1336,"expanding_rain_of_arrows_explosion",[2073],1,0,""
1337,"expanding_rain_of_arrows_explosion",[2074],1,1,""
1338,"expanding_rain_of_arrows_explosion",[2073],1,2,""
1339,"expanding_rain_of_arrows_explosion",[2073],1,3,""
1340,"expanding_rain_of_arrows_explosion",[3247],1,5,""
1341,"expanding_rain_of_arrows_explosion",[3311],1,6,""
1342,"expanding_rain_of_arrows_explosion",[6373],1,7,""
1343,"expanding_rain_of_arrows_explosion",[6376],1,8,""
1344,"expanding_rain_of_arrows_explosion",[6779],1,9,""
1345,"expanding_rain_of_arrows_up",[3566],1,0,""
1346,"expanding_rain_of_arrows_up",[3585],1,1,""
1347,"expanding_rain_of_arrows_up",[3628],1,3,""
1348,"expanding_rain_of_arrows_up",[3630],1,4,""
1349,"expanding_rain_of_arrows_up",[3631],1,5,""
1350,"expanding_rain_of_arrows_up",[3586],1,6,""
1351,"expanding_rain_of_arrows_up",[6374],1,7,""
1352,"expanding_rain_of_arrows_up",[6377],1,8,""
1353,"expanding_rain_of_arrows_up",[6780],1,9,""
1354,"toxic_rain_explode",[2289],3,0,""
1355,"toxic_rain_explode",[2293],3,1,""
1356,"toxic_rain_explode",[3662],3,2,""
1357,"toxic_rain_explode",[2300],3,3,""
1358,"toxic_rain_explode",[5180],3,4,""
1359,"toxic_rain_explode",[5269],3,5,""
1360,"toxic_rain_explode",[6481],3,6,""
1361,"toxic_rain_explode",[6566],3,7,""
1362,"toxic_rain_explode",[8437],3,1000,""
1363,"toxic_rain_place",[2291],1,0,""
1364,"toxic_rain_place",[2295],1,1,""
1365,"toxic_rain_place",[3661],1,2,""
1366,"toxic_rain_place",[2299],1,3,""
1367,"toxic_rain_place",[5271],1,5,""
1368,"toxic_rain_place",[6482],1,6,""
1369,"toxic_rain_place",[6567],1,7,""
1370,"toxic_rain_place",[8436],1,1000,""
1371,"toxic_rain_projectile",[3588],1,0,""
1372,"toxic_rain_projectile",[3589],1,1,""
1373,"toxic_rain_projectile",[3658],1,2,""
1374,"toxic_rain_projectile",[3591],1,3,""
1375,"toxic_rain_projectile",[5181],1,4,""
1376,"toxic_rain_projectile",[5266],1,5,""
1377,"toxic_rain_projectile",[6483],1,6,""
1378,"toxic_rain_projectile",[6568],1,7,""
1379,"toxic_rain_projectile",[3590],1,1000,""
1380,"toxic_rain_arrow_up",[2290],1,0,""
1381,"toxic_rain_arrow_up",[2294],1,1,""
1382,"toxic_rain_arrow_up",[3659],1,2,""
1383,"toxic_rain_arrow_up",[2297],1,3,""
1384,"toxic_rain_arrow_up",[5178],1,4,""
1385,"toxic_rain_arrow_up",[5267],1,5,""
1386,"toxic_rain_arrow_up",[6484],1,6,""
1387,"toxic_rain_arrow_up",[6569],1,7,""
1388,"toxic_rain_arrow_up",[8539],1,1000,""
1389,"toxic_rain_arrow_down",[2292],1,0,""
1390,"toxic_rain_arrow_down",[2296],1,1,""
1391,"toxic_rain_arrow_down",[3660],1,2,""
1392,"toxic_rain_arrow_down",[2298],1,3,""
1393,"toxic_rain_arrow_down",[5179],1,4,""
1394,"toxic_rain_arrow_down",[5268],1,5,""
1395,"toxic_rain_arrow_down",[6485],1,6,""
1396,"toxic_rain_arrow_down",[6570],1,7,""
1397,"toxic_rain_arrow_down",[2296],1,1000,""
1398,"bubble_shield_shield",[6498],1,0,""
1399,"bubble_shield_explode",[6499],1,0,""
1400,"molten_shell",[93],1,0,""
1401,"molten_shell",[160],1,1,""
1402,"molten_shell",[93],1,2,""
1403,"molten_shell",[3961],1,3,""
1404,"molten_shell",[4924],1,4,""
1405,"molten_shell",[6505],1,5,""
1406,"molten_shell",[6901],1,6,""
1407,"molten_shell_explode",[1171],3,0,""
1408,"molten_shell_explode",[1171],3,1,""
1409,"molten_shell_explode",[1171],3,2,""
1410,"molten_shell_explode",[3963],3,3,""
1411,"molten_shell_explode",[4925],3,4,""
1412,"molten_shell_explode",[6506],3,5,""
1413,"molten_shell_explode",[6902],3,6,""
1414,"vaal_molten_shell",[3293],1,0,2092
1415,"vaal_molten_shell",[160],1,1,2092
1416,"vaal_molten_shell",[93],1,2,2092
1417,"vaal_molten_shell",[3973],1,3,2092
1418,"vaal_molten_shell",[4924],1,4,2092
1419,"vaal_molten_shell",[6507],1,5,2092
1420,"vaal_molten_shell",[6903],1,6,2092
1421,"hydrosphere_nova_shock",[4907],1,0,""
1422,"hydrosphere_nova_shock",[6615],1,1,""
1423,"hydrosphere_nova_ice",[4908],1,0,""
1424,"hydrosphere_nova_ice",[6616],1,1,""
1425,"hydrosphere_nova_water",[4936],1,0,""
1426,"hydrosphere_nova_water",[6617],1,1,""
1427,"hydrosphere_nova_interpolated",[5043],1,0,""
1428,"hydrosphere_nova_interpolated",[6618],1,1,""
1429,"hydrosphere_nova_combined",[5106],1,0,""
1430,"hydrosphere_nova_combined",[6619],1,1,""
1431,"hydrosphere_nova_shock_lite",[5149],1,0,""
1432,"hydrosphere_nova_shock_lite",[6620],1,1,""
1433,"hydrosphere_nova_ice_lite",[5150],1,0,""
1434,"hydrosphere_nova_ice_lite",[6621],1,1,""
1435,"hydrosphere_nova_combined_lite",[5151],1,0,""
1436,"hydrosphere_nova_combined_lite",[6622],1,1,""
1437,"hydrosphere_impact_lightning",[4922],1,0,""
1438,"hydrosphere_impact_lightning",[6623],1,1,""
1439,"hydrosphere_impact_ice",[4921],1,0,""
1440,"hydrosphere_impact_ice",[6624],1,1,""
1441,"hydrosphere_impact_water",[4938],1,0,""
1442,"hydrosphere_impact_water",[6625],1,1,""
1443,"hydrosphere_travel_beam",[4937],1,0,""
1444,"hydrosphere_travel_beam",[6626],1,1,""
1445,"hydrosphere_travel_pulse",[5041],1,0,""
1446,"hydrosphere_travel_pulse",[6627],1,1,""
1447,"hydrosphere_water_aura",[4909],1,0,""
1448,"hydrosphere_water_aura",[6632],1,1,""
1449,"storm_call_loop",[4931],1,0,""
1450,"storm_call_loop",[325],1,1,""
1451,"storm_call_loop",[302],1,2,""
1452,"storm_call_loop",[308],1,3,""
1453,"storm_call_loop",[311],1,4,""
1454,"storm_call_loop",[314],1,5,""
1455,"storm_call_loop",[610],1,6,""
1456,"storm_call_loop",[613],1,7,""
1457,"storm_call_loop",[1205],1,8,""
1458,"storm_call_loop",[1301],1,9,""
1459,"storm_call_loop",[1474],1,10,""
1460,"storm_call_loop",[1551],1,11,""
1461,"storm_call_loop",[1657],1,12,""
1462,"storm_call_loop",[1681],1,13,""
1463,"storm_call_loop",[305],1,14,""
1464,"storm_call_loop",[1304],1,15,""
1465,"storm_call_loop",[5926],1,16,""
1466,"storm_call_loop",[298],1,17,""
1467,"storm_call_loop",[6634],1,18,""
1468,"storm_call_pulse",[4932],1,0,""
1469,"storm_call_pulse",[326],1,1,""
1470,"storm_call_pulse",[303],1,2,""
1471,"storm_call_pulse",[309],1,3,""
1472,"storm_call_pulse",[312],1,4,""
1473,"storm_call_pulse",[315],1,5,""
1474,"storm_call_pulse",[611],1,6,""
1475,"storm_call_pulse",[315],1,7,""
1476,"storm_call_pulse",[1204],1,8,""
1477,"storm_call_pulse",[1300],1,9,""
1478,"storm_call_pulse",[1475],1,10,""
1479,"storm_call_pulse",[1552],1,11,""
1480,"storm_call_pulse",[1658],1,12,""
1481,"storm_call_pulse",[1682],1,13,""
1482,"storm_call_pulse",[306],1,14,""
1483,"storm_call_pulse",[1303],1,15,""
1484,"storm_call_pulse",[299],1,16,""
1485,"storm_call_pulse",[299],1,17,""
1486,"storm_call_pulse",[6635],1,18,""
1487,"storm_call_impact",[4930],1,0,""
1488,"storm_call_impact",[324],1,1,""
1489,"storm_call_impact",[301],1,2,""
1490,"storm_call_impact",[307],1,3,""
1491,"storm_call_impact",[310],1,4,""
1492,"storm_call_impact",[313],1,5,""
1493,"storm_call_impact",[609],1,6,""
1494,"storm_call_impact",[508],1,7,""
1495,"storm_call_impact",[1206],1,8,""
1496,"storm_call_impact",[1302],1,9,""
1497,"storm_call_impact",[1473],1,10,""
1498,"storm_call_impact",[1553],1,11,""
1499,"storm_call_impact",[1656],1,12,""
1500,"storm_call_impact",[1680],1,13,""
1501,"storm_call_impact",[304],1,14,""
1502,"storm_call_impact",[1305],1,15,""
1503,"storm_call_impact",[3357],1,16,""
1504,"storm_call_impact",[297],1,17,""
1505,"storm_call_impact",[6633],1,18,""
1506,"storm_call_single_impact",[4933],1,0,""
1507,"storm_call_single_impact",[327],1,1,""
1508,"storm_call_single_impact",[301],1,2,""
1509,"storm_call_single_impact",[307],1,3,""
1510,"storm_call_single_impact",[644],1,4,""
1511,"storm_call_single_impact",[313],1,5,""
1512,"storm_call_single_impact",[4933],1,6,""
1513,"storm_call_single_impact",[4933],1,7,""
1514,"storm_call_single_impact",[4933],1,8,""
1515,"storm_call_single_impact",[1660],1,9,""
1516,"storm_call_single_impact",[4933],1,10,""
1517,"storm_call_single_impact",[1554],1,11,""
1518,"storm_call_single_impact",[1659],1,12,""
1519,"storm_call_single_impact",[1683],1,13,""
1520,"storm_call_single_impact",[304],1,14,""
1521,"storm_call_single_impact",[1660],1,15,""
1522,"storm_call_single_impact",[4933],1,16,""
1523,"storm_call_single_impact",[300],1,17,""
1524,"storm_call_single_impact",[6636],1,18,""
1525,"explosive_arrow_explosion",[3481],1,0,""
1526,"explosive_arrow_explosion",[3709],1,1,""
1527,"explosive_arrow_explosion",[4646],1,2,""
1528,"explosive_arrow_explosion",[6613],1,3,""
1529,"explosive_arrow_explosion","[6795,6796,6797,6798]",1,4,""
1530,"fire_storm_effect",[73],1,0,""
1531,"fire_storm_effect",[4822],1,1,""
1532,"fire_storm_effect",[181],1,2,""
1533,"fire_storm_effect",[232],1,3,""
1534,"fire_storm_effect",[337],1,4,""
1535,"fire_storm_effect",[362],1,5,""
1536,"fire_storm_effect",[387],1,6,""
1537,"fire_storm_effect","[134,135,136,137]",1,7,""
1538,"fire_storm_effect",[713],1,8,""
1539,"fire_storm_effect","[1145,1146,1147]",1,9,""
1540,"fire_storm_effect","[1311,1312,1313,1314]",1,10,""
1541,"fire_storm_effect","[1488,1489,1490]",1,11,""
1542,"fire_storm_effect","[1491,1492,1493]",1,12,""
1543,"fire_storm_effect","[1624,1625,1626]",1,13,""
1544,"fire_storm_effect","[1734,1735]",1,14,""
1545,"fire_storm_effect",[713],1,15,""
1546,"fire_storm_effect","[1909,1910]",1,16,""
1547,"fire_storm_effect","[1955,1956,1957,1958]",1,17,""
1548,"fire_storm_effect","[2010,2011,2012,2013]",1,18,""
1549,"fire_storm_effect",[2058],1,19,""
1550,"fire_storm_effect","[2153,2154,2155,2156]",1,20,""
1551,"fire_storm_effect","[2329,2330]",1,21,""
1552,"fire_storm_effect",[2531],1,22,""
1553,"fire_storm_effect","[2890,2896,2897]",1,23,""
1554,"fire_storm_effect","[3409,3410,3411]",1,24,""
1555,"fire_storm_effect",[3372],1,25,""
1556,"fire_storm_effect",[3373],1,26,""
1557,"fire_storm_effect",[3438],1,27,""
1558,"fire_storm_effect",[1079],1,28,""
1559,"fire_storm_effect",[3835],1,29,""
1560,"fire_storm_effect",[4477],1,30,""
1561,"fire_storm_effect",[4853],1,31,""
1562,"fire_storm_effect",[5197],1,32,""
1563,"fire_storm_effect",[6237],1,34,""
1564,"fire_storm_effect",[6235],1,35,""
1565,"fire_storm_effect",[6640],1,36,""
1566,"fire_storm_effect","[7496,7497]",1,37,""
1567,"fire_storm_effect","[7499,7500,7501]",1,38,""
1568,"fire_storm_effect",[7411],1,1000,""
1569,"fire_storm_effect",[7510],1,40,""
1570,"fire_storm_effect",[8553],1,1005,""
1571,"fire_storm_effect",[8554],1,1006,""
1572,"fire_storm_effect",[9133],1,39,""
1573,"fire_storm_impact",[3223],1,0,""
1574,"fire_storm_impact",[4821],1,1,""
1575,"fire_storm_impact",[4667],1,4,""
1576,"fire_storm_impact",[714],1,8,""
1577,"fire_storm_impact",[1627],1,13,""
1578,"fire_storm_impact",[1750],1,15,""
1579,"fire_storm_impact",[1913],1,16,""
1580,"fire_storm_impact",[2059],1,19,""
1581,"fire_storm_impact",[2532],1,22,""
1582,"fire_storm_impact","[2920,2921,2922]",1,23,""
1583,"fire_storm_impact",[3412],1,24,""
1584,"fire_storm_impact",[3374],1,25,""
1585,"fire_storm_impact",[3439],1,27,""
1586,"fire_storm_impact",[3836],1,29,""
1587,"fire_storm_impact",[4476],1,30,""
1588,"fire_storm_impact",[4852],1,31,""
1589,"fire_storm_impact",[5201],1,32,""
1590,"fire_storm_impact",[5219],1,33,""
1591,"fire_storm_impact",[6238],1,34,""
1592,"fire_storm_impact",[6236],1,35,""
1593,"fire_storm_impact",[6644],1,36,""
1594,"fire_storm_impact",[7502],1,38,""
1595,"fire_storm_impact",[7511],1,40,""
1596,"fire_storm_impact",[9134],1,39,""
1597,"fire_storm_big_meteor",[4818],1,1,""
1598,"fire_storm_big_meteor",[338],1,4,""
1599,"fire_storm_big_meteor",[4466],1,30,""
1600,"fire_storm_big_meteor",[4850],1,31,""
1601,"fire_storm_big_meteor",[5196],1,32,""
1602,"fire_storm_big_meteor",[6237],1,34,""
1603,"fire_storm_big_meteor",[6639],1,36,""
1604,"fire_storm_big_meteor",[7510],1,40,""
1605,"fire_storm_big_impact",[4819],1,1,""
1606,"fire_storm_big_impact",[4467],1,4,""
1607,"fire_storm_big_impact",[4467],1,30,""
1608,"fire_storm_big_impact",[4851],1,31,""
1609,"fire_storm_big_impact",[5198],1,32,""
1610,"fire_storm_big_impact",[5218],1,33,""
1611,"fire_storm_big_impact",[6238],1,34,""
1612,"fire_storm_big_impact",[6641],1,36,""
1613,"fire_storm_big_impact",[7511],1,40,""
1614,"fire_storm_marker",[2336],1,21,""
1615,"fire_storm_marker",[3413],1,24,""
1616,"fire_storm_marker",[3940],1,29,""
1617,"fire_storm_impact_lite",[4824],1,1,""
1618,"fire_storm_impact_lite",[4751],1,30,""
1619,"fire_storm_impact_lite",[5199],1,32,""
1620,"fire_storm_impact_lite",[6642],1,36,""
1621,"fire_storm_impact_lite",[9410],1,39,""
1622,"fire_storm_big_meteor_lite",[4823],1,1,""
1623,"fire_storm_big_meteor_lite",[4621],1,4,""
1624,"fire_storm_big_meteor_lite",[4621],1,30,""
1625,"fire_storm_big_meteor_lite",[5195],1,32,""
1626,"fire_storm_big_meteor_lite",[6638],1,36,""
1627,"fire_storm_big_impact_lite",[4820],1,1,""
1628,"fire_storm_big_impact_lite",[4475],1,4,""
1629,"fire_storm_big_impact_lite",[4475],1,30,""
1630,"fire_storm_big_impact_lite",[5200],1,32,""
1631,"fire_storm_big_impact_lite",[6643],1,36,""
1632,"triggered_summon_spider",[2547],1,0,""
1633,"triggered_summon_spider",[6808],1,1,""
1634,"cast_on_damage_taken",[6781],1,1,15139
1635,"shockwave_support_explosion",[2975],1,0,""
1636,"shockwave_support_explosion",[4029],1,1,""
1637,"shockwave_support_explosion",[6789],1,2,""
1638,"viper_strike_effect",[33],1,0,""
1639,"viper_strike_effect",[2566],1,1,""
1640,"viper_strike_effect",[6793],1,2,""
1641,"viper_strike_effect",[6793],1,3,""
1642,"vaal_ground_slam_spiked_unscaled",[2108],1,0,""
1643,"vaal_ground_slam_spiked_unscaled",[2108],1,1,""
1644,"vaal_ground_slam_spiked_unscaled",[2108],1,2,""
1645,"vaal_ground_slam_spiked_unscaled",[2108],1,3,""
1646,"vaal_ground_slam_spiked_unscaled",[2108],1,4,""
1647,"vaal_ground_slam_spiked_unscaled",[2108],1,5,""
1648,"vaal_ground_slam_spiked_unscaled",[2108],1,6,""
1649,"vaal_ground_slam_spiked_scaled",[2107],1,0,""
1650,"vaal_ground_slam_spiked_scaled",[2107],1,1,""
1651,"vaal_ground_slam_spiked_scaled",[2107],1,2,""
1652,"vaal_ground_slam_spiked_scaled",[2107],1,3,""
1653,"vaal_ground_slam_spiked_scaled",[2107],1,4,""
1654,"vaal_ground_slam_spiked_scaled",[2107],1,5,""
1655,"vaal_ground_slam_spiked_scaled",[2107],1,6,""
1656,"vaal_ground_slam_spiked_scaled",[5750],1,7,""
1657,"vaal_ground_slam_spiked_scaled",[6412],1,9,""
1658,"vaal_ground_slam_spiked_scaled",[6428],1,10,""
1659,"vaal_ground_slam_spiked_cluster","[2180,2181,2182,2183,2184]",1,0,""
1660,"vaal_ground_slam_spiked_cluster","[5751,5752,5753,5754]",1,7,""
1661,"vaal_ground_slam_spiked_cluster","[6413,6414,6415,6416]",1,9,""
1662,"vaal_ground_slam_spiked_cluster","[6429,6430,6431,6432]",1,10,""
1663,"vaal_ground_slam_spiked_spikes","[375,376,377]",1,1,""
1664,"vaal_ground_slam_spiked_spikes","[553,554,555]",1,2,""
1665,"vaal_ground_slam_spiked_spikes","[1120,1121,1122]",1,3,""
1666,"vaal_ground_slam_spiked_spikes","[1199,1200,1201]",1,4,""
1667,"vaal_ground_slam_spiked_spikes","[1274,1275,1276,1277,1278]",1,5,""
1668,"vaal_ground_slam_spiked_spikes","[369,370,371]",1,6,""
1669,"feast_of_flesh_owner",[2570],1,0,""
1670,"feast_of_flesh_owner",[6803],1,1,""
1671,"feast_of_flesh_corpse",[2571],1,0,""
