"rownum","Id","MonsterPacksKey","Flag","Weight","MonsterVarietiesKey","string_45"
1654,"1693",914,1,80,2019,""
1655,"1694",915,1,66,2018,""
1656,"1695",915,1,34,2015,""
1657,"1696",916,1,100,2020,""
1658,"1697",917,1,100,2017,""
1659,"1698",919,1,40,315,""
1660,"1699",919,1,40,309,""
1661,"1700",919,1,20,375,""
1662,"1701",920,1,100,223,""
1663,"1702",921,1,100,228,""
1664,"1703",922,1,50,201,""
1665,"1704",922,1,50,200,""
1666,"1705",923,1,100,558,""
1667,"1706",918,1,50,2021,""
1668,"1707",918,1,50,2022,""
1669,"1708",924,1,50,863,""
1670,"1709",924,1,50,864,""
1671,"1710",925,1,100,864,""
1672,"1711",926,1,25,866,""
1673,"1712",926,1,75,863,""
1674,"1713",927,1,34,969,""
1675,"1714",927,1,33,970,""
1676,"1715",927,1,33,971,""
1677,"1716",928,1,100,954,""
1678,"1717",929,1,100,958,""
1679,"1718",930,1,100,746,""
1680,"1719",931,1,15,783,""
1681,"1720",931,1,85,777,""
1682,"1721",932,1,100,420,""
1683,"1722",933,1,85,617,""
1684,"1723",933,1,15,621,""
1685,"1724",934,1,100,793,""
1686,"1725",935,1,20,1483,""
1687,"1726",935,1,40,1486,""
1688,"1727",935,1,40,1488,""
1689,"1728",936,1,10,298,""
1690,"1729",936,1,10,299,""
1691,"1730",936,1,10,300,""
1692,"1731",936,1,10,301,""
1693,"1732",936,1,10,302,""
1694,"1733",936,1,10,303,""
1695,"1734",936,1,10,304,""
1696,"1735",936,1,15,307,""
1697,"1736",936,1,15,308,""
1698,"1737",937,1,100,593,""
1699,"1738",938,1,100,161,""
1700,"1739",939,1,60,1499,""
1701,"1740",939,1,40,1502,""
1702,"1741",940,1,100,1512,""
1703,"1742",941,1,17,732,""
1704,"1743",941,1,33,734,""
1705,"1744",941,1,33,736,""
1706,"1745",941,1,17,738,""
1707,"1746",845,1,40,1806,""
1708,"1747",845,1,60,1808,""
1709,"1748",846,1,50,1808,""
1710,"1749",846,1,50,1810,""
1711,"1750",847,1,40,1806,""
1712,"1751",847,1,60,1810,""
1713,"1752",848,1,50,1806,""
1714,"1753",848,1,50,1808,""
1715,"1754",849,1,50,1806,""
1716,"1755",849,1,50,1810,""
1717,"1756",850,1,50,1817,""
1718,"1757",850,1,50,1819,""
1719,"1758",851,1,50,1821,""
1720,"1759",851,1,50,1823,""
1721,"1760",852,1,50,1817,""
1722,"1761",852,1,50,1821,""
1723,"1762",853,1,50,1817,""
1724,"1763",853,1,50,1819,""
1725,"1764",854,1,50,1821,""
1726,"1765",854,1,50,1823,""
1727,"1766",855,1,50,1817,""
1728,"1767",855,1,50,1821,""
1729,"1768",856,1,50,1832,""
1730,"1769",856,1,50,1834,""
1731,"1770",857,1,50,1834,""
1732,"1771",857,1,50,1836,""
1733,"1772",858,1,50,1832,""
1734,"1773",858,1,50,1836,""
1735,"1774",859,1,50,1832,""
1736,"1775",859,1,50,1834,""
1737,"1776",860,1,50,1832,""
1738,"1777",860,1,50,1836,""
1739,"1778",912,1,50,1402,""
1740,"1779",912,1,50,1406,""
1741,"1780",913,1,33,789,""
1742,"1781",913,1,33,1389,""
1743,"1782",913,1,34,1449,""
1744,"1783",942,1,40,2101,""
1745,"1784",942,1,20,2102,""
1746,"1785",942,1,40,2103,""
1747,"1788",943,1,100,"",""
1748,"1836",944,1,25,2067,""
1749,"1860",944,1,50,2070,""
1750,"1859",944,1,25,2077,""
1751,"1858",945,1,50,2073,""
1752,"1837",945,1,50,2079,""
1753,"1857",946,1,50,2085,""
1754,"1856",946,1,50,2090,""
1755,"1854",947,1,50,2082,""
1756,"1853",947,1,50,2087,""
1757,"1852",948,1,30,2133,""
1758,"1851",948,1,30,2136,""
1759,"1850",948,1,20,2139,""
1760,"1849",948,1,20,2118,""
1761,"1848",949,1,50,2120,""
1762,"1847",949,1,50,2128,""
1763,"192099",950,1,25,2067,""
1764,"1920",950,1,50,2070,""
1765,"1919",950,1,25,2077,""
1766,"JOhuL-iW",951,1,25,2067,""
1767,"5lxrQP5G",951,1,50,2070,""
1768,"S_xwUHnn",951,1,25,2077,""
1769,"19349",952,1,100,2085,""
1770,"gRipbUM1",953,1,100,2085,""
1771,"19359",954,1,100,2090,""
1772,"zNJZvv9W",955,1,100,2090,""
1773,"19379",956,1,40,2133,""
1774,"19389",956,1,40,2136,""
1775,"1941",956,1,20,2139,""
1776,"oMJifJac",957,1,40,2133,""
1777,"edYgho1t",957,1,40,2136,""
1778,"fDLW1Fky",957,1,20,2139,""
1779,"1940",958,1,50,2118,""
1780,"1942",958,1,50,2133,""
1781,"AQ9kDnT7",959,1,50,2118,""
1782,"Up4gGXrz",959,1,50,2133,""
1783,"19399",960,1,34,2106,""
1784,"19409",960,1,33,2125,""
1785,"19419",960,1,33,2109,""
1786,"19429",961,1,60,2070,""
1787,"19439",961,1,40,2067,""
1788,"19449",962,1,65,2085,""
1789,"19459",962,1,35,2090,""
1790,"19469",963,1,100,2118,""
1791,"19479",964,1,100,674,""
1792,"19489",965,1,100,701,""
1793,"19499",966,1,100,2077,""
1794,"19500",967,1,80,2112,""
1795,"19501",967,1,20,2114,""
1796,"bQuui4P3",968,1,10,2122,""
1797,"PCBhjeR7",968,1,10,2130,""
1798,"CX2--XtA",968,1,40,2134,""
1799,"osfTtCuV",968,1,40,2137,""
1800,"19502",969,1,100,1288,""
1801,"19503",970,1,100,1288,""
1802,"19504",971,1,30,1296,""
1803,"19505",971,1,20,1299,""
1804,"19506",971,1,25,1302,""
1805,"19507",971,1,25,1305,""
1806,"19508",972,1,30,1299,""
1807,"19509",972,1,40,1302,""
1808,"19510",972,1,40,1305,""
1809,"19511",973,1,30,1299,""
1810,"19512",973,1,40,1302,""
1811,"19513",973,1,40,1305,""
1812,"Yj3b4USr",974,1,30,2253,""
1813,"YXNx1rBr",974,1,30,2255,""
1814,"8N9Xw0DX",974,1,40,2257,""
1815,"X0ZB6QE2",976,1,50,2212,""
1816,"qgc8XivU",976,1,50,2208,""
1817,"75F6Z8vw",977,1,50,2206,""
1818,"j7-g6AlU",977,1,50,2207,""
1819,"8vPXU0N0",978,1,100,2209,""
1820,"XQo20DIt",979,1,100,2224,""
1821,"okqjBOeQ",980,1,40,2229,""
1822,"QUyKYqbi",980,1,60,2224,""
1823,"DNF71xxN",981,1,40,2234,""
1824,"dTq5VI9c",981,1,60,2224,""
1825,"kP8mtbtn",982,1,100,2227,""
1826,"zII8cW1W",983,1,40,2232,""
1827,"xwJeFIXQ",983,1,60,2227,""
1828,"mM7aUFff",984,1,40,2237,""
1829,"8S4fajfQ",984,1,60,2227,""
1830,"pNcCZfqV",985,1,100,2226,""
1831,"-Ch4H7a2",986,1,50,2231,""
1832,"_W9LTJnF",986,1,50,2226,""
1833,"-QmYnytV",987,1,50,2236,""
1834,"xoGciRSy",987,1,50,2226,""
1835,"5pEeqA1p",988,1,100,2228,""
1836,"7fHJMo-v",989,1,50,2233,""
1837,"ym2rmgvO",989,1,50,2228,""
1838,"ZyoxBymP",990,1,50,2238,""
1839,"wJsKlMWr",990,1,50,2228,""
1840,"dyz0e6kE",991,1,100,2225,""
1841,"kLACHNkM",992,1,50,2230,""
1842,"Ssa4UneV",992,1,50,2225,""
1843,"XNSDcDIE",993,1,50,2235,""
1844,"mKZotnse",993,1,50,2225,""
1845,"CanessAL",998,1,100,2275,""
1846,"uEL18W1y",998,1,0,2272,""
1847,"CTs3DVi3",999,1,65,2278,""
1848,"iWTc0hHW",999,1,35,2274,""
1849,"WyeWf8ZQ",1000,1,100,2279,""
1850,"4w3tWl63",1001,1,100,2277,""
1851,"BVQ5zofo",1001,1,0,2273,""
1852,"vL-9ATCw",1002,1,40,2274,""
1853,"cef2Lnll",1002,1,60,2276,""
1854,"EgxUWZ8h",1003,1,100,2270,""
1855,"0dVvyQSo",1004,1,50,2282,""
1856,"hYpEliCv",1004,1,50,2284,""
1857,"3MQG5ZNB",1005,1,50,2286,""
1858,"XSeKbk-x",1005,1,50,2280,""
1859,"dUEoFFkX",1006,1,50,2293,""
1860,"zwumidlY",1006,1,50,2300,""
1861,"-a32Pwf0",1007,1,100,2301,""
1862,"7YJZpMX7",1008,1,50,2297,""
1863,"UOeaSaa8",1008,1,50,2299,""
1864,"aomGwoQg",1009,1,50,2302,""
1865,"qqndms0B",1009,1,50,2309,""
1866,"cLrEIiBk",1010,1,100,2305,""
1867,"GM5z_ivK",1011,1,50,2306,""
1868,"Dl3lJ3kf",1011,1,50,2308,""
1869,"QL_a_GRC",1012,1,70,2252,""
1870,"6lZXizZB",1012,1,30,2254,""
1871,"vd_kPhCc",1013,1,70,2256,""
1872,"Gk42RTqr",1013,1,30,2254,""
1873,"4aQUhGuX",1014,1,70,2261,""
1874,"VmHGeRCs",1014,1,30,2263,""
1875,"WtlYiHtD",1015,1,30,2263,""
1876,"Z0OVQV3U",1015,1,70,2262,""
1877,"-hRfCN96",1016,1,70,2337,""
1878,"XscjR5gH",1016,1,30,2338,""
1879,"9ha_CSAh",1017,1,100,2339,""
1880,"ylTLhRh2",1018,1,50,2337,""
1881,"t7fz8AGl",1018,1,50,2338,""
1882,"rMngMucI",1019,1,100,1135,""
1883,"zduHuOtA",1020,1,20,2342,""
1884,"9OYZHMfa",1020,1,15,2343,""
1885,"FHsIZoZb",1020,1,15,2344,""
1886,"T9CvCC-9",1020,1,15,2345,""
1887,"0buTGM8n",1020,1,20,2346,""
1888,"jCW01NCA",1020,1,15,2347,""
1889,"fWXnIlFj",1021,1,30,2314,""
1890,"qklGTTBL",1021,1,70,2312,""
1891,"NyonJ_iq",1022,1,70,2313,""
1892,"tt4J3SfT",1022,1,30,2315,""
1893,"OkdFp4HV",975,1,30,2261,""
1894,"HErzseis",975,1,40,2262,""
1895,"eCpv_lhA",975,1,30,2263,""
1896,"t0B0lz1q",994,1,15,2239,""
1897,"d_2eYuDj",994,1,15,2240,""
1898,"fQSrVVq6",994,1,20,2241,""
1899,"K0B9IMEw",994,1,15,2242,""
1900,"OAK8Y023",994,1,15,2243,""
1901,"Ey3Ej9UJ",994,1,15,2244,""
1902,"QBc9PuhO",995,1,35,2245,""
1903,"QzRfRdlX",995,1,35,2246,""
1904,"OJ2PUd6n",995,1,30,2248,""
1905,"gGitfpqr",996,1,60,2245,""
1906,"ikXTJ5nD",996,1,40,2248,""
1907,"7S7E_0rQ",997,1,70,2246,""
1908,"6Tzrput2",997,1,30,2247,""
1909,"S17kXDzM",1023,1,70,2316,""
1910,"rxCK9OOC",1023,1,30,2317,""
1911,"mOfPRnH0",1024,1,50,2316,""
1912,"DvxBBABc",1024,1,50,2318,""
1913,"oBkCAyy_",1025,1,50,2319,""
1914,"gMaJXQmJ",1025,1,50,2320,""
1915,"OTSjv28b",1026,1,50,2321,""
1916,"sr_bH3Cd",1026,1,50,2322,""
1917,"qL7zKtPf",1027,1,38,2324,""
1918,"A1Rt4flK",1027,1,62,2323,""
