"rownum","Id","i32","IsSummoned","Armour","Evasion","EnergyShieldFromLife","DamageSpread","i32","i32","[rid]","bool","i32"
658,"SkeletonArcherPlayerSummoned",95224,"",1677721600,16777216,0,0,0,30,[0],1,0
659,"SkeletonFrostMagePlayerSummoned",95472,"",1677721600,16777216,0,0,15,30,[18],1,0
660,"SkeletonStormMagePlayerSummoned",95732,"",1677721600,16777216,0,0,15,30,[17],1,0
661,"SkeletonArsonistPlayerSummoned",95990,"",1677721600,16777216,0,0,10,30,[19],1,0
662,"SkeletonClericPlayerSummoned",96240,"",1677721600,16777216,0,0,15,30,[0],1,0
663,"ZombiePlayerSummoned",96466,"",1677721600,16777216,0,0,0,30,[0],1,0
664,"OfferingSpike",96644,"",1677721600,16777216,0,0,0,0,[0],"",0
665,"OfferingSpikeWeak",96644,"",1677721600,16777216,0,0,0,0,[0],"",0
666,"ExplosivePig",96842,"",1677721600,0,0,0,0,20,[5],1,0
667,"FarudinCrawler",96980,"",1677721600,0,30,20,0,20,[0],1,0
668,"DrudgeBedrockBlaster",97128,"",1677721600,0,0,0,0,20,[5],1,0
669,"DrudgePickaxeMiner",97296,"",1677721600,0,0,0,0,20,[5],1,0
670,"DrudgeMinerHammer",97458,"",1677721600,0,0,0,0,20,[5],1,0
671,"ManorGargoyleBoss",97618,"",1677721600,0,70,0,0,20,"[5,1]",1,0
672,"ManorGargoyleBossCRUEL",97822,"",1677721600,0,70,0,0,20,"[5,1]",1,0
673,"ManorGargoyleBossMap",98032,"",1677721600,0,70,0,0,20,"[5,1]",1,0
674,"ManorGargoyleBossSTANDALONE",98032,"",1677721600,0,70,0,0,20,"[5,1]",1,0
675,"WifeMonster",98312,"",1677721600,0,75,0,20,20,[1],1,0
676,"WifeMonsterCRUEL",98312,"",1677721600,0,75,0,20,20,[1],1,0
677,"WifeMonsterSTANDALONE",98312,"",1677721600,0,75,0,20,20,[1],1,0
678,"WifeMonsterBoneWall",98576,"",1677721600,0,0,0,0,0,[0],1,0
679,"TitanWalker",98704,"",1677721600,0,0,0,0,20,[0],1,0
680,"TitanWalkerSanctumTrial",98704,"",1677721600,0,0,0,0,20,[0],1,0
681,"SkeletalKnight",98910,"",1677721600,0,80,0,0,20,[0],1,0
682,"SkeletalReaper",99062,"",1677721600,0,60,0,0,20,[9],1,0
683,"TwoHeadedTitan",99214,"",1677721600,0,0,0,0,20,"[6,3]",1,0
684,"TwoHeadedTitanSanctumTrial",99214,"",1677721600,0,0,0,0,20,"[6,3]",1,0
685,"MutewindWomanSpearElite",99488,"",1677721600,0,50,70,0,20,[0],1,0
686,"AncestralWarriorSpirit",99660,"",1677721600,16777216,0,0,0,0,[0],"",0
687,"ShockwaveTotem",99842,"",1677721600,16777216,0,0,0,0,[0],"",0
688,"RhoaPlayerSummoned",100016,"",1677721600,16777216,50,50,0,20,[0],1,0
689,"RhoaPlayerSummonedHonourGuard",100210,"",1677721600,16777216,50,50,0,20,[0],1,0
690,"RhoaPlayerSummonedRitual",100448,"",1677721600,16777216,50,50,0,20,[0],1,0
691,"VaseMonster",100640,"",1677721600,0,35,0,0,20,[1],1,0
692,"VaseMonsterSanctumTrial",100640,"",1677721600,0,35,0,0,20,[1],1,0
693,"UndeadMarakethPriest",100858,"",1677721600,0,0,35,20,20,[1],1,0
694,"UndeadMarakethPriestSanctumTrial",100858,"",1677721600,0,0,35,20,20,[1],1,0
695,"GiantUglyToadExplode",101130,"",1677721600,0,10,0,0,20,[7],1,0
696,"AlvaSunkenCityPast",101286,"",-201326592,1,0,50,8,20,[0],1,0
697,"CourtGuardZombie",101428,"",1677721600,0,50,0,0,20,[1],1,0
698,"FungusBehemoth",101594,"",1677721600,0,0,0,5,20,[0],1,0
699,"FungusBehemothCRUEL",101758,"",1677721600,0,0,0,10,20,[0],1,0
700,"FungusBehemothMap",101758,"",1677721600,0,0,0,10,20,[0],1,0
701,"FungusBehemothSTANDALONE",101758,"",1677721600,0,0,0,10,20,[0],1,0
702,"FungusBehemothVine",102052,"",1677721600,0,0,0,0,20,[0],1,0
703,"CarnivorousPlantEaterOldForest",102248,"",1677721600,0,50,0,0,20,"[8,1]",1,0
704,"CarnivorousPlantEaterOldForestCRUEL",102506,"",1677721600,0,50,0,0,20,"[8,1]",1,0
705,"CarnivorousPlantEaterOldForestMap",102506,"",1677721600,0,50,0,0,20,"[8,1]",1,0
706,"CarnivorousPlantEaterOldForestSTANDALONE",102506,"",1677721600,0,50,0,0,20,"[8,1]",1,0
707,"CarnivorousPlantEaterOldForestKotMMinion",102506,"",1677721600,0,50,0,0,20,"[8,1]",1,0
708,"CarnivorousVineOldForest",103086,"",1677721600,0,0,0,0,20,[0],1,0
709,"CarnivorousVineOldForestCRUEL",103086,"",1677721600,0,0,0,0,20,[7],1,0
710,"CarnivorousPlantEaterTreeVolatile",103380,"",1677721600,0,0,0,0,0,[0],1,0
711,"MonsterModVolatilePlantsVolatile",103598,"",1677721600,0,0,0,0,0,[0],1,0
712,"HellscapeFleshBloodOrb",103786,"",1677721600,0,0,0,0,0,[0],1,0
713,"MushroomVolatile",103982,"",1677721600,0,0,0,0,0,[0],1,0
714,"WitchHutBanshee",104140,"",1677721600,0,0,0,5,20,[0],1,0
715,"RagingSpirit",104294,"",1677721600,0,0,0,0,20,[5],1,0
716,"VoodooKingRitualPillar",104466,"",1677721600,0,0,0,33,20,[20],1,0
717,"VoodooKingDeathEffigy",104620,"",1677721600,0,0,0,0,20,[0],1,0
718,"VoodooKingBoss2",104788,"",1677721600,0,20,40,10,20,[21],1,0
719,"VoodooKingBoss2Map",104788,"",1677721600,0,20,40,10,20,[0],1,0
720,"VoodooKingBoss3",104992,"",1677721600,0,65,0,10,20,[21],1,0
721,"VoodooKingBoss3Map",104992,"",1677721600,0,65,0,10,20,[0],1,0
722,"VoodooKingBoss3Map2",104992,"",1677721600,0,65,0,10,20,[0],1,0
723,"DarkEffigyTotem",105254,"",1677721600,16777216,0,0,0,0,[0],"",0
724,"ChaosGodRangedFodder",105436,"",1677721600,0,11,11,0,20,"[7,1]",1,0
725,"ChaosGodJaguar",105628,"",1677721600,0,0,33,0,20,"[7,1]",1,0
726,"ChaosGodTri-headBat",105806,"",1677721600,0,0,33,11,20,[1],1,0
727,"ChaosGodGorilla",105978,"",1677721600,0,66,0,0,20,[0],1,0
728,"ChaosGodTriceratops",106144,"",1677721600,0,100,0,0,20,[9],1,0
729,"ChaosGodOwlBoss",106318,"",1677721600,0,0,22,11,20,"[10,7]",1,0
730,"ChaosGodOwlBossMap",106318,"",1677721600,0,0,22,11,20,"[10,7]",1,0
731,"WingedRhoa",106554,"",1677721600,0,0,50,0,20,[7],1,0
732,"Hydra",106676,"",1409286144,16777217,0,0,0,0,[0],"",0
733,"TheTrialmaster",106814,"",1677721600,0,50,0,0,20,[14],1,0
734,"ShakariSanctum",106960,"",1677721600,0,70,0,0,20,"[5,9,3]",1,0
735,"ShakariMap2",107162,"",1677721600,0,70,0,0,20,"[5,9,3]",1,0
736,"SanctumDartLauncher",107386,"",1677721600,0,0,0,0,20,[0],1,0
737,"HellhoundPlayerSummoned",107608,"",1677721600,16777216,50,50,0,30,[19],1,0
738,"DeliriumMonsterBossWildPhys",107806,"",1677721600,0,0,0,0,20,[13],1,0
739,"DeliriumMonsterBossPhys",108020,"",1677721600,0,0,0,0,20,[13],1,0
740,"DeliriumMonsterBossWild",108226,"",1677721600,0,0,0,10,20,[13],1,0
741,"DeliriumMonsterBoss",108426,"",1677721600,0,0,0,10,20,[13],1,0
742,"DeliriumMonster",108610,"",1677721600,0,0,0,0,20,[0],1,0
743,"DeliriumMinion1",108800,"",1677721600,0,0,0,0,20,[0],1,0
744,"DeliriumMinion2",108972,"",1677721600,0,0,0,15,20,[9],1,0
745,"DeliriumMinion3",109144,"",1677721600,0,0,0,0,20,[0],1,0
746,"DeliriumMinion4",109316,"",1677721600,0,0,50,0,20,[0],1,0
747,"DeliriumMinion5",109488,"",1677721600,0,0,0,0,20,[0],1,0
748,"DeliriumMinion6",109660,"",1677721600,0,0,0,0,20,[0],1,0
749,"DeliriumDaemon",109830,"",1677721600,16777216,0,0,0,20,[0],1,0
750,"BreachEliteFallenLunarisMonster",110026,"",1677721600,0,0,0,8,20,[0],1,0
751,"BreachEliteCorruptedEliteBloater",110262,"",1677721600,0,50,0,0,20,[0],1,0
752,"BreachEliteCorruptedEliteGuard",110506,"",1677721600,0,0,0,20,20,"[2,11]",1,0
753,"BreachElitePaleElite1",110728,"",1677721600,0,0,15,25,20,"[6,3]",1,0
754,"BreachElitePaleElite2",110962,"",1677721600,0,0,33,0,20,"[10,7]",1,0
755,"BreachFodderHellscapePaleFodder2",111218,"",1677721600,0,20,50,0,20,"[1,11]",1,0
756,"BreachFodderHellscapeDemonElite2",111478,"",1677721600,0,0,0,30,20,"[5,3]",1,0
757,"BreachFodderCorruptedEliteRanger",111738,"",1677721600,0,0,75,0,20,[0],1,0
758,"BreachFodderCorruptedEliteToothy",111982,"",1677721600,0,20,40,0,20,[0],1,0
759,"BreachFodderDemonicSpikeThrower",112224,"",1677721600,0,0,0,0,20,[9],1,0
760,"FingerDemon",112428,"",1677721600,0,0,25,0,20,[0],1,0
761,"HandSpider",112592,"",1677721600,0,0,25,0,20,[0],1,0
762,"FingersBat",112752,"",1677721600,0,0,25,0,20,[0],1,0
763,"ItThatReturned",112920,"",1677721600,0,0,0,5,20,[14],1,0
764,"TulCorpse",113084,"",1677721600,0,0,0,0,20,[0],1,0
765,"EshCorpse",113254,"",1677721600,0,0,0,0,20,[0],1,0
766,"HandSlam",113422,"",1677721600,0,0,0,0,20,[0],1,0
767,"HandPortal",113588,"",1677721600,0,0,0,0,20,[0],1,0
768,"BreachBossSpider",113768,"",1677721600,0,0,25,0,20,[0],1,0
769,"DemonClawBoss",113946,"",1677721600,0,20,0,0,20,[14],1,0
770,"ChaosGodTriHeadLizard",114132,"",1677721600,0,0,0,22,20,[0],1,0
771,"GrimdropGrappleclaw",114322,"",1677721600,0,20,0,0,20,[13],1,0
772,"HellscapeDemonFodder1",114496,"",1677721600,0,0,30,10,20,[5],1,0
773,"HellscapeDemonFodder2",114704,"",1677721600,0,0,40,0,20,[5],1,0
774,"HellscapeDemonFodder3",114912,"",1677721600,0,0,0,0,20,[1],1,0
775,"HellscapeDemonElite1",115118,"",1677721600,0,0,33,0,20,[6],1,0
776,"HellscapeDemonElite2",115322,"",1677721600,0,0,0,33,20,[6],1,0
777,"HellscapeDemonBoss",115522,"",1677721600,0,80,0,0,20,[6],1,0
778,"HellscapeFleshFodder1",115724,"",1677721600,0,30,0,0,20,[0],1,0
779,"HellscapeFleshFodder2",115932,"",1677721600,0,40,0,0,20,[0],1,0
780,"HellscapeFleshFodder3",116140,"",1677721600,0,0,40,0,20,[1],1,0
781,"HellscapeFleshFodder4",116348,"",1677721600,0,0,0,15,20,[9],1,0
782,"HellscapeFleshElite1",116554,"",1677721600,0,0,0,7,20,[0],1,0
783,"HellscapeFleshElite2",116758,"",1677721600,0,60,0,0,20,[0],1,0
784,"HellscapeFleshBoss",116958,"",1677721600,0,60,0,0,20,[0],1,0
785,"HellscapePaleFodder1",117158,"",1677721600,0,0,0,10,20,[1],1,0
786,"HellscapePaleFodder2",117360,"",1677721600,0,0,40,0,20,[9],1,0
787,"HellscapePaleFodder3",117562,"",1677721600,0,0,50,0,20,[1],1,0
788,"HellscapePaleElite1",117762,"",1677721600,0,0,0,30,20,[10],1,0
789,"HellscapePaleElite2",117960,"",1677721600,0,25,25,0,20,[10],1,0
790,"HellscapePaleBoss",118154,"",1677721600,0,0,30,10,20,[10],1,0
791,"VaalZealotDaggerBloodUltimatium",118372,"",1677721600,0,0,30,0,20,[5],1,0
792,"VaalZealotDaggerChaosUltimatium",118372,"",1677721600,0,0,30,0,20,[9],1,0
793,"VaalZealotDaggerColdUltimatium",118372,"",1677721600,0,0,30,0,20,[1],1,0
794,"VaalZealotDaggerFireUltimatium",118372,"",1677721600,0,0,30,0,20,[5],1,0
795,"VaalZealotDaggerLightningUltimatium",118372,"",1677721600,0,0,30,0,20,[9],1,0
796,"VaalZealotKnifestickBloodUltimatium",118934,"",1677721600,0,0,40,0,20,[5],1,0
797,"VaalZealotKnifestickChaosUltimatium",118934,"",1677721600,0,0,40,0,20,[9],1,0
798,"VaalZealotKnifestickColdUltimatium",118934,"",1677721600,0,0,40,0,20,[1],1,0
799,"VaalZealotKnifestickFireUltimatium",118934,"",1677721600,0,0,40,0,20,[5],1,0
800,"VaalZealotKnifestickLightningUltimatium",118934,"",1677721600,0,0,40,0,20,[9],1,0
801,"VaalZealotSpearBloodUltimatium",119534,"",1677721600,0,0,40,20,20,[5],1,0
802,"VaalZealotSpearChaosUltimatium",119534,"",1677721600,0,0,40,20,20,[9],1,0
803,"VaalZealotSpearColdUltimatium",119534,"",1677721600,0,0,40,20,20,[1],1,0
804,"VaalZealotSpearFireUltimatium",119534,"",1677721600,0,0,40,20,20,[5],1,0
805,"VaalZealotSpearLightningUltimatium",119534,"",1677721600,0,0,40,20,20,[9],1,0
806,"BloodBatherDualWieldUltimatium",68718,"",1677721600,0,0,25,0,20,[5],1,0
807,"BloodBatherMaceUltimatium",68922,"",1677721600,0,35,0,0,20,[5],1,0
808,"BloodBatherShieldUltimatium",69110,"",1677721600,0,35,15,0,20,[5],1,0
809,"BloodBatherFlailUltimatium",69304,"",1677721600,0,0,15,5,20,[5],1,0
810,"BloodBatherSpearUltimatium",69494,"",1677721600,0,0,25,0,20,[5],1,0
811,"BloodBatherSwordUltimatium",69684,"",1677721600,0,0,25,0,20,[5],1,0
812,"BloodBatherMageUltimatium",70078,"",1677721600,0,0,0,20,20,[5],1,0
813,"ChaosEssenceVine",120556,"",1677721600,0,0,0,0,20,[0],1,0
814,"EssenceSkeletonCaster",120766,"",1677721600,0,0,0,0,20,[5],1,0
815,"EssenceBoneWall",120940,"",1677721600,0,0,0,0,20,[0],1,4
816,"HellscapeFleshGiantTentacleSlam",121172,"",1677721600,0,0,0,0,20,[0],1,0
817,"RagingFireSpirit",121390,"",1677721600,0,0,0,0,20,[0],1,0
818,"RagingTimeSpirit",121558,"",1677721600,0,0,0,0,20,[0],1,0
819,"RitualWispDaemon",2722,"",1677721600,0,0,0,0,0,[0],"",0
820,"ExileMarauder1",121774,"",1677721600,0,50,0,0,20,[0],1,0
821,"ExileWarrior1",121926,"",1677721600,0,50,0,0,20,[0],1,0
822,"ExileWarrior2",122076,"",1677721600,0,75,0,0,20,[0],1,0
823,"ExileRanger1",122224,"",1677721600,0,0,50,0,20,[0],1,0
824,"ExileRanger2",122370,"",1677721600,0,0,70,0,20,[0],1,0
825,"ExileHuntress1",122520,"",1677721600,0,0,50,0,20,[0],1,0
826,"ExileHuntress2",122674,"",1677721600,0,0,50,0,20,[0],1,0
827,"ExileWitch1",122822,"",1677721600,0,0,0,65,20,[0],1,0
828,"ExileWitch2",122964,"",1677721600,0,0,0,65,20,[0],1,0
829,"ExileSorceress1",123114,"",1677721600,0,0,0,45,20,[0],1,0
830,"ExileSorceress2",123272,"",1677721600,0,0,0,60,20,[0],1,0
831,"ExileDuelist1",123426,"",1677721600,0,30,30,0,20,[0],1,0
832,"ExileMercenary1",123586,"",1677721600,0,30,30,0,20,[0],1,0
833,"ExileMercenary2",123750,"",1677721600,0,30,30,0,20,[0],1,0
834,"ExileTemplar1",123910,"",1677721600,0,30,0,30,20,[0],1,0
835,"ExileDruid1",124062,"",1677721600,0,30,0,30,20,[0],1,0
836,"ExileMonk1",124208,"",1677721600,0,0,30,30,20,[0],1,0
837,"ExileMonk2",124352,"",1677721600,0,0,30,30,20,[0],1,0
838,"TormentedSpirit",124506,"",1677721600,0,0,0,0,20,[0],1,0
839,"TormentedSpiritDaemon",124678,"",1677721600,0,0,0,0,20,[0],1,0
840,"PrimateChieftain",124862,"",1677721600,0,0,0,0,20,[9],1,0
841,"PrimateSpirit",125038,"",1677721600,0,0,0,0,20,[9],1,0
842,"SpiritStag",125202,"",1677721600,0,0,0,0,20,[0],1,0
843,"BearSpirit",125352,"",1677721600,0,0,0,0,20,[0],1,0
844,"OwlSpirit",125538,"",1677721600,0,0,0,0,20,[0],1,0
845,"ExplodingSpiritBoar",125722,"",1677721600,0,0,0,0,20,[0],1,0
846,"ChargingOx",125890,"",1677721600,0,0,0,0,20,[0],1,0
847,"SanctifiedMonstrosity",126058,"",1677721600,0,0,0,0,20,[0],1,0
848,"SanctifiedScythe",126244,"",1677721600,0,75,0,0,20,[0],1,0
849,"SanctifiedSnake",126408,"",1677721600,0,50,0,0,20,[0],1,0
850,"SanctifiedSpider",126570,"",1677721600,0,25,0,0,20,[0],1,0
851,"SanctifiedTentacle",126740,"",1677721600,0,25,50,0,20,[0],1,0
852,"SanctifiedTriClaw",126916,"",1677721600,0,50,0,0,20,[0],1,0
853,"SanctifiedWrithing",127090,"",1677721600,0,0,75,0,20,[0],1,0
854,"SanctifiedFloppy",127264,"",1677721600,0,0,50,0,0,"[1,7]",1,0
855,"SanctifiedFloppyBig",127264,"",1677721600,0,0,25,0,0,"[1,7]",1,0
856,"SpiritOfTheCat",127516,"",1677721600,0,0,0,0,20,[0],1,0
857,"EssenceHorrorReaper",127690,"",1677721600,0,0,0,0,20,[0],1,0
858,"TormentNPC",127888,"",1677721600,0,0,0,0,20,[0],1,0
859,"AnimatedWeaponPlayerSummoned",128054,"",1677721600,16777216,0,0,0,0,[0],1,0
