"rownum","Id","CharactersKey","Text","Mono_AudioFile","Stereo_AudioFile","HasStereo","bool","Video","i32","i32","i32","[rid]","rid"
2776,"JorginReplyToBetrayalAcceptedFive","","Ah, ya fool Mutewind. I was framed and exiled here. Strange how quickly the Syndicate snapped me up once I arrived, yes?\t","Audio/Dialogue/NPC/BetrayalLeague/Thane/TJ_108.ogg","","","","",5,0,1,[360],""
2777,"JorginReplyToBetrayalAcceptedSix","","Thus the weak seek to undermine the mighty.","Audio/Dialogue/NPC/BetrayalLeague/Thane/TJ_109.ogg","","","","",5,0,1,[360],""
2778,"JorginInterrogatedZero","","I've nothin' to hide. Only strength matters.","Audio/Dialogue/NPC/BetrayalLeague/Thane/TJ_110.ogg","","","","",5,0,1,[360],""
2779,"JorginInterrogatedOne","","You can starve the beast, but you will not break it.","Audio/Dialogue/NPC/BetrayalLeague/Thane/TJ_111.ogg","","","","",5,0,1,[360],""
2780,"JorginInterrogatedTwo","","Exile, exile, ya really must learn!","Audio/Dialogue/NPC/BetrayalLeague/Thane/TJ_112.ogg","","","","",5,0,1,[360],""
2781,"JorginReplyToExecutionZero","","The weak deserve death.","Audio/Dialogue/NPC/BetrayalLeague/Thane/TJ_113.ogg","","","","",5,0,1,[360],""
2782,"JorginReplyToExecutionOne","","So it must be.","Audio/Dialogue/NPC/BetrayalLeague/Thane/TJ_114.ogg","","","","",5,0,1,[360],""
2783,"JorginReplyToExecutionTwo","","Aye, the strong climb on the backs of the weak.","Audio/Dialogue/NPC/BetrayalLeague/Thane/TJ_115.ogg","","","","",5,0,1,[360],""
2784,"JorginSafehouseLeaderDefeatedZero","","Good, exile. The strongest wins. I knew one day it would not be me.","Audio/Dialogue/NPC/BetrayalLeague/Thane/TJ_116.ogg","","","","",10,0,1,[360],""
2785,"JunVeiledMods","","I've spent some time around powerful magical objects. There are some whose magical properties are obscured and tangled, trapped and restricted by a curse placed upon it. I cannot restore such items to their original glory, but I can at least break the curse and release some of its power, if you bring it to me.","Audio/Dialogue/NPC/JunOrtoi/JO2_01.ogg","","","","",0,0,1,"[341,346,343]",""
2786,"JunCatarinaEncounterOne","","It can't be! This... this... it's the Forbidden Vault!","Audio/Dialogue/NPC/JunOrtoi/JO2_02.ogg","","","","",0,0,1,[346],""
2787,"JunZombiesRaisedOne","","No! Why...? My - my family! Please, no!","Audio/Dialogue/NPC/JunOrtoi/JO2_03.ogg","","","","",0,0,1,[346],""
2788,"JunZombiesRaisedTwo","","No more games, Catarina. I'm going to kill you.","Audio/Dialogue/NPC/JunOrtoi/JO2_04.ogg","","","","",0,0,1,[346],""
2789,"JunZombiesRaisedThree","","We can't let her escape!","Audio/Dialogue/NPC/JunOrtoi/JO2_05.ogg","","","","",0,0,1,[346],""
2790,"JunCatarinaGauntletOne","","Ignore her, exile. We need to get closer. We need to stop her!","Audio/Dialogue/NPC/JunOrtoi/JO2_06.ogg","","","","",0,0,1,[346],""
2791,"JunCatarinaGauntletTwo","","I would rather die than join her.","Audio/Dialogue/NPC/JunOrtoi/JO2_07.ogg","","","","",0,0,1,[346],""
2792,"JunCatarinaEncounterTwo","","I wouldn't be here if I didn't.","Audio/Dialogue/NPC/JunOrtoi/JO2_08.ogg","","","","",0,0,1,[346],""
2793,"JunCatarinaEncounterPOne","","You're no immortal. You're a thief. Nothing more.","Audio/Dialogue/NPC/JunOrtoi/JO2_09.ogg","","","","",0,0,1,[346],""
2794,"JunCatarinaEncounterPTwo","","We must persevere! Too much hinges on this!","Audio/Dialogue/NPC/JunOrtoi/JO2_10.ogg","","","","",0,0,1,[346],""
2795,"JunCatarinaEncounterPThree","","My cause fuels me!","Audio/Dialogue/NPC/JunOrtoi/JO2_11.ogg","","","","",0,0,1,[346],""
2796,"JunCatarinaEncounterPFour","","Then come, take it from me.","Audio/Dialogue/NPC/JunOrtoi/JO2_12.ogg","","","","",0,0,1,[346],""
2797,"JunOnKillingCatarinaOne","","Shut up.","Audio/Dialogue/NPC/JunOrtoi/JO2_13.ogg","","","","",0,0,1,[346],""
2798,"JunOnKillingCatarinaTwo","","They wouldn't want that... not if it took the life of another.","Audio/Dialogue/NPC/JunOrtoi/JO2_14.ogg","","","","",0,0,1,[346],""
2799,"JunOnKillingCatarinaThree","","No deal.","Audio/Dialogue/NPC/JunOrtoi/JO2_15.ogg","","","","",0,0,1,[346],""
2800,"JunTalkAfterKillingCatarina","","Then... it is done. Catarina is dead. The Syndicate is fractured. My <i>{akhara} can at last find peace.\r\n\r\nThe road to justice is long and bloody, exile, and is best travelled with friends. I am glad we travelled this road together. \r\n\r\nFrom the bottom of my heart... for all that you've done... thank you.","Audio/Dialogue/NPC/JunOrtoi/JO2_16.ogg","","","","",0,0,1,[368],""
2801,"JunAct9TownIntro","","I am Jun Ortoi, of the sun-scorched plains of Vastiri. I am investigating the disappearance of several prominent exiles. I have surreptitiously been observing your movements for some time. The way you slew the monster beneath this mountain tells me you are suitable for what I must ask of you. \r\n\r\nWraeclast is lawless, but it is not without justice, and some here are more deserving of death than others. The missing were good people. Capable fighters doing what they could to bring light to a situation mired in darkness. I believe they were taken by a group calling themselves the Immortal Syndicate, and I fear they will not be the last.","Audio/Dialogue/NPC/JunOrtoi/JO2_17.ogg","","","","",0,0,1,[341],""
2802,"JunAct9QuestIntro","","Scattered across the plains and mountains are small fortifications I believe to be Immortal Syndicate outposts. They have posted guards along their perimeters, so we must be cautious. Seek one out. I will meet you there, and together we will infiltrate it.","Audio/Dialogue/NPC/JunOrtoi/JO2_18.ogg","","","","",0,0,1,[341],""
2803,"JunPetarusAndVanja","","I am not overly fond of relic hunters. Some things should stay buried.","Audio/Dialogue/NPC/JunOrtoi/JO2_19.ogg","","","","",0,0,1,[346],""
2804,"JunSiegeHealersRandom","","Something is healing them!","Audio/Dialogue/NPC/JunOrtoi/JO2_20_A.ogg","","","","",0,0,1,[346],""
2805,"JunSiegeHealersOne","","Something is healing them!","Audio/Dialogue/NPC/JunOrtoi/JO2_20_B.ogg","","","","",0,0,1,[346],""
2806,"JunSiegeHealersTwo","","Something is healing them!","Audio/Dialogue/NPC/JunOrtoi/JO2_20_C.ogg","","","","",0,0,1,[346],""
2807,"JunSiegeHealersThree","","We must destroy whatever is healing them!","Audio/Dialogue/NPC/JunOrtoi/JO2_21_A.ogg","","","","",0,0,1,[346],""
2808,"JunSiegeHealersFour","","We must destroy whatever is healing them!","Audio/Dialogue/NPC/JunOrtoi/JO2_21_B.ogg","","","","",0,0,1,[346],""
2809,"JunSiegeHealersFive","","We must destroy whatever is healing them!","Audio/Dialogue/NPC/JunOrtoi/JO2_21_C.ogg","","","","",0,0,1,[346],""
2810,"JunSiegeHealersSix","","Destroy the source of the healing, exile!","Audio/Dialogue/NPC/JunOrtoi/JO2_22_A.ogg","","","","",0,0,1,[346],""
2811,"JunSiegeHealersSeven","","Destroy the source of the healing, exile!","Audio/Dialogue/NPC/JunOrtoi/JO2_22_B.ogg","","","","",0,0,1,[346],""
2812,"JunSiegeHealersEight","","Destroy the source of the healing, exile!","Audio/Dialogue/NPC/JunOrtoi/JO2_22_C.ogg","","","","",0,0,1,[346],""
2813,"JunUndergroundLabHintRandom","","We must hurry! They're destroying vital evidence!","Audio/Dialogue/NPC/JunOrtoi/JO2_23_A.ogg","","","","",0,0,1,[346],""
2814,"JunUndergroundLabHintOne","","We must hurry! They're destroying vital evidence!","Audio/Dialogue/NPC/JunOrtoi/JO2_23_B.ogg","","","","",0,0,1,[346],""
2815,"JunUndergroundLabHintTwo","","We must hurry! They're destroying vital evidence!","Audio/Dialogue/NPC/JunOrtoi/JO2_23_C.ogg","","","","",0,0,1,[346],""
2816,"JunUndergroundLabHintThree","","Quickly, we must stop them from destroying evidence!","Audio/Dialogue/NPC/JunOrtoi/JO2_24_A.ogg","","","","",0,0,1,[346],""
2817,"JunUndergroundLabHintFour","","Quickly, we must stop them from destroying evidence!","Audio/Dialogue/NPC/JunOrtoi/JO2_24_B.ogg","","","","",0,0,1,[346],""
2818,"JunUndergroundLabHintFive","","Quickly, we must stop them from destroying evidence!","Audio/Dialogue/NPC/JunOrtoi/JO2_24_C.ogg","","","","",0,0,1,[346],""
2819,"JunCatarinaBeforeVault","","The picture is at last clear. Catarina has obtained an artefact capable of shifting the very energies of life freely. She sought power, not just magical, but political power. To be able to grant immortality is a powerful bargaining tool indeed. \r\n\r\nWraeclast is fractured. Many little societies separated by vast tracts of land. But it will not always be so, and Catarina knows this. She is playing the long game. She sees herself as an immortal Queen just biding her time. \r\n\r\nHer subordinates dare not cross her, for she has the power to gift them immortality, but also to take it away. \r\n\r\nShe is a tyrant in the making, and the longer we let her accumulate power, the harder it will be to depose her.","Audio/Dialogue/NPC/JunOrtoi/JO2_25.ogg","","","","",0,0,1,"[341,343]",""
2820,"BetrayalAlvaIntro","","Thank the gods! You're no saint, I can see that. Though who am I to question what form divine providence comes in?\r\n\r\nI am the great Alva Valai, Reliquarian extraordinaire! A seeker of mysteries, explorer of the unknown, lover of all things that glitter - and I need your help.\r\n\r\nThe lost Temple of Atzoatl; Halls lined with finery, boxes stuffed with glimmering riches and relics touched by insurmountable power! For eons lost to history... until now. ","Audio/Dialogue/NPC/BetrayalLeague/Alva/AV_00.ogg","","","","",0,0,1,"[347,332]",""
2821,"BetrayalAlvaPreSilkTown","","I believe the secret of its location lies in the Vaal City which, until very recently, was submerged and completely unreachable. But with all that's going on, the city has risen from the depths, and... well, it's still completely unreachable. It seems the only way to get even close is across the river, and the only crossing is overrun with bandits. I've a plan that could make both of us unbelievably wealthy, but... perhaps one day....","Audio/Dialogue/NPC/BetrayalLeague/Alva/AV_01.ogg","","","","",0,0,1,[347],""
2822,"BetrayalAlvaTown","","I believe the secret of its location lies in the Vaal City which, until very recently, was submerged and completely unreachable. It's a tale that beggars belief - some devil coated the land in darkness, but a hero banished it and raised the city from the riverbed! Then some bandits swept in, claiming invaluable artefacts and blocking the only entrance until an even mightier hero sent them packing. If they were around I'd ask them to help me achieve unfathomable wealth, but... you'll do I suppose.","Audio/Dialogue/NPC/BetrayalLeague/Alva/AV_02.ogg","","","","",0,0,1,[347],""
2823,"BetrayalAlvaWild","","I believe the secret of its location lies here in the Vaal City which, until very recently, was submerged and completely unreachable. It's a tale that beggars belief - some devil coated the land in darkness, but a hero banished it and raised the city from the riverbed! Then some bandits swept in, claiming invaluable artefacts and blocking the only entrance until an even mightier hero sent them packing. If they were around I'd ask them to help me achieve unfathomable wealth, but... you'll do I suppose.","Audio/Dialogue/NPC/BetrayalLeague/Alva/AV_03.ogg","","","","",0,0,1,[332],""
2824,"BetrayalAlvaQuest","","I've found a way to blaze a trail to the legendary Temple of Atzoatl. A spell cast upon these ancient waystones, triggered by the blood of the Vaal. I've got some in me, you see. This spell will take you into days past. Once there, keep the portal open by slitting a few deserving throats. The longer you stay, the more I learn about the location of the present day temple. \r\n\r\nOnce we find it, we'll have all the time in the world to collect its many treasures. That's why we need to find the temple in the here and now. Be careful what you do while you're there, however. Any move you make ripples through time, changing things in this day and age. Well, what are you waiting for? Go make history!","Audio/Dialogue/NPC/BetrayalLeague/Alva/AV_04.ogg","","","","",0,0,1,"[332,333,334,347]",""
2825,"BetrayalAlvaTempleFoundRandom","","We should be quite close, exile.","Audio/Dialogue/NPC/BetrayalLeague/Alva/AV_05_A.ogg","","","","",0,0,1,"[332,333,334,347]",""
2826,"BetrayalAlvaTempleFound1","","We should be quite close, exile.","Audio/Dialogue/NPC/BetrayalLeague/Alva/AV_05_B.ogg","","","","",0,0,1,"[332,333,334,347]",""
2827,"BetrayalAlvaTempleFound2","","We should be quite close, exile.","Audio/Dialogue/NPC/BetrayalLeague/Alva/AV_05_C.ogg","","","","",0,0,1,"[332,333,334,347]",""
2828,"BetrayalAlvaTempleFound3","","I believe if we follow this path, it will take us where we need to be.","Audio/Dialogue/NPC/BetrayalLeague/Alva/AV_06_A.ogg","","","","",0,0,1,"[332,333,334,347]",""
2829,"BetrayalAlvaTempleFound4","","I believe if we follow this path, it will take us where we need to be.","Audio/Dialogue/NPC/BetrayalLeague/Alva/AV_06_B.ogg","","","","",0,0,1,"[332,333,334,347]",""
2830,"BetrayalAlvaTempleFound5","","Hmm... must be around here somewhere.","Audio/Dialogue/NPC/BetrayalLeague/Alva/AV_07_A.ogg","","","","",0,0,1,"[332,333,334,347]",""
2831,"BetrayalAlvaTempleFound6","","Hmm... must be around here somewhere.","Audio/Dialogue/NPC/BetrayalLeague/Alva/AV_07_B.ogg","","","","",0,0,1,"[332,333,334,347]",""
2832,"BetrayalAlvaTempleFound7","","Hmm... must be around here somewhere.","Audio/Dialogue/NPC/BetrayalLeague/Alva/AV_07_C.ogg","","","","",0,0,1,"[332,333,334,347]",""
2833,"BetrayalAlvaTempleFound8","","Not far now! Lead the way, exile.","Audio/Dialogue/NPC/BetrayalLeague/Alva/AV_08_A.ogg","","","","",0,0,1,"[332,333,334,347]",""
2834,"BetrayalAlvaTempleFound9","","Not far now! Lead the way, exile.","Audio/Dialogue/NPC/BetrayalLeague/Alva/AV_08_B.ogg","","","","",0,0,1,"[332,333,334,347]",""
2835,"BetrayalAlvaTempleFound10","","Not far now! Lead the way, exile.","Audio/Dialogue/NPC/BetrayalLeague/Alva/AV_08_C.ogg","","","","",0,0,1,"[332,333,334,347]",""
2836,"BetrayalAlvaAboutNiko","","Niko's a bit of an... oddball... yes, but if you can put up with his quirks, he's not without his uses. The mine he so passionately guards is simply filled to the brim with glittering goodies. I've been trying to cozy up to him in the hopes that when he hits the motherlode, I'll be right there next to him.","Audio/Dialogue/NPC/BetrayalLeague/Alva/AV_17.ogg","","","","",0,0,1,[333],""
2837,"BetrayalAlvaAboutEinhar","","Einhar would have fit into Atziri's empire quite nicely. The man's no stranger to ritual sacrifice, though thankfully he limits his bloodletting to beasts. He doesn't seem to have much of an interest in opulence, which is great news for me. As long as Einhar sticks to what he's best at, we'll get along fine.","Audio/Dialogue/NPC/BetrayalLeague/Alva/AV_18.ogg","","","","",0,0,1,[333],""
2838,"BetrayalAlvaAboutNavali","","I've not spoken to Navali about it yet, but I have to wonder how our little forays into the past affect her visions of the future. I also wonder why she isn't using that little power of hers to make us all unbelievably wealthy. Imagine all the Grand Arena matches we could bet on! I'd much rather watch some disemboweling than do the disemboweling myself, if it's all the same to her. I guess, when you really think about it, all that Vaal blood is on her conscience!","Audio/Dialogue/NPC/BetrayalLeague/Alva/AV_19.ogg","","","","",0,0,1,[333],""
2839,"BetrayalAlvaAboutHelena","","What a lovely woman she is. Had a few run-ins with her back in Oriath but I don't think she remembers... probably best, since I was hawking some forged heirlooms at the time, and she's got a knack for spotting forgeries. Now that I'm running an above-board operation - more or less - I'm looking forward to getting to know her.","Audio/Dialogue/NPC/BetrayalLeague/Alva/AV_20.ogg","","","","",0,0,1,[333],""
2840,"BetrayalAlvaAboutZana","","I've never met anyone as protective of their creations as Zana. It's not like her astrolabe thing can send us back in time... wait, can it? What does that thing do, anyway? I've seen the places it takes her. Some of them are truly horrifying! They make the Vaal look tame as kittens. Not Zana though... she's a lion with a kitten's face.","Audio/Dialogue/NPC/BetrayalLeague/Alva/AV_21.ogg","","","","",0,0,1,[333],""
2841,"BetrayalAlvaAboutJun","","I'm trying to stay on Jun's good side. She's not aggressive or anything - not to me anyway - but I've seen her polishing daggers, staring off into the distance. That's a look I recognise from my days around some less-than-reputable treasure-hunters. A killer's look. She's out for someone's blood.","Audio/Dialogue/NPC/BetrayalLeague/Alva/AV_22.ogg","","","","",0,0,1,[333],""
2842,"BetrayalAlvaOrderOfTheDjinn","","So Jun's people snuck about history stashing powerful artefacts, did they? Do you happen to know if any such artefacts were stashed in the Temple of Atzoatl at any point... no? Fine. Just a thought.","Audio/Dialogue/NPC/BetrayalLeague/Alva/AV_23.ogg","","","","",0,0,1,[333],""
2843,"JorginPrimaryDefenderStartsFightEighteen","","Watch yourself exile... this one's feral. ","Audio/Dialogue/NPC/JunOrtoi/JO2_35.ogg","","","","",1,0,1,[346],""
2844,"JorginDefeatedEleven","","Where are your First Ones now, Ezomyte?","Audio/Dialogue/NPC/JunOrtoi/JO2_54.ogg","","","","",9,0,1,[346],""
2845,"JorginEscapeThree","","How brave, Thane. How brave.","Audio/Dialogue/NPC/JunOrtoi/JO2_72.ogg","","","","",4,0,1,[346],""
2846,"JorginInterrogatedThree","","I wonder how much more of an animal you will be when we're through...","Audio/Dialogue/NPC/JunOrtoi/JO2_92.ogg","","","","",5,0,1,[346],""
2847,"JorginDefeatedTwelve","","You're not the strongest here. We are. Tell us what we want to know.","Audio/Dialogue/NPC/JunOrtoi/JO2_110.ogg","","","","",9,0,1,[346],""
2848,"JorginSecondaryDefenderArrivalThirtyOne","","You are nothing but a wild animal, Thane.","Audio/Dialogue/NPC/JunOrtoi/JO_68.ogg","","","","",2,0,1,[346],""
2849,"JorginSecondaryDefenderArrivalThirtyTwo","","Ezomyte, test your strength against your own allies!","Audio/Dialogue/NPC/JunOrtoi/JO2_126.ogg","","","","",2,0,1,[346],""
2850,"JorginReplyToSecondaryDefenderArrivalTwenty","","Ezomyte, they don't care about your code!","Audio/Dialogue/NPC/JunOrtoi/JO2_143.ogg","","","","",2,0,1,[346],""
2851,"JorginReplyToSecondaryDefenderArrivalTwentyOne","","We'll take your test of strength, Ezomyte, and surpass you.","Audio/Dialogue/NPC/JunOrtoi/JO2_177.ogg","","","","",2,0,1,[346],""
2852,"JorginReplyToSecondaryDefenderArrivalTwentyTwo","","It's not a true test of strength now, is it, Ezomyte?","Audio/Dialogue/NPC/JunOrtoi/JO2_160.ogg","","","","",2,0,1,[346],""
2853,"JorginReplyToBetrayalAcceptedSeven","","Brave, Ezomyte. Brave and foolish.","","","","","",0,0,1,[346],""
2854,"AislingPrimaryDefenderStartsFightZero","","By the time we're through, no one will be able to tell you were even human.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_01.ogg","","","","",1,0,1,[364],""
2855,"AislingPrimaryDefenderStartsFightOne","","Do you know what happens to the lamb that wanders into the lion's den?","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_02.ogg","","","","",1,0,1,[364],""
2856,"AislingPrimaryDefenderStartsFightTwo","","Keep the cargo rolling. I'll be back soon enough.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_03.ogg","","","","",1,0,1,[364],""
2857,"AislingPrimaryDefenderStartsFightThree","","No one will find your body down here, exile. No one.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_04.ogg","","","","",1,0,1,[364],""
2858,"AislingPrimaryDefenderStartsFightFour","","Savour these last breaths!","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_05.ogg","","","","",1,0,1,[364],""
2859,"AislingPrimaryDefenderStartsFightFive","","I spent every moment behind those bars picturing what I'd do to you when I got out.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_06.ogg","","","","",1,0,1,[364],""
2860,"AislingPrimaryDefenderStartsFightSix","","This time it'll be you beggin' for your life.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_07.ogg","","","","",1,0,1,[364],""
2861,"AislingPrimaryDefenderStartsFightSeven","","Don't think it'll be like the last time, exile. No one's coming to save you.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_08.ogg","","","","",1,0,1,[364],""
2862,"AislingPrimaryDefenderStartsFightEight","","My death was quick. Yours won't be.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_09.ogg","","","","",1,0,1,[364],""
2863,"AislingPrimaryDefenderStartsFightNine","","You really don't get it, do you? I'm faster. I'm stronger.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_10.ogg","","","","",1,0,1,[364],""
2864,"AislingPrimaryDefenderStartsFightTen","","I have never felt so free, exile. Can you say the same?","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_11.ogg","","","","",1,0,1,[364],""
2865,"AislingPrimaryDefenderStartsFightEleven","","Nothing is quite so invigorating as carnage.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_12.ogg","","","","",1,0,1,[364],""
2866,"AislingPrimaryDefenderStartsFightTwelve","","Breathe deep the aromas of death.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_13.ogg","","","","",1,0,1,[364],""
2867,"AislingPrimaryDefenderStartsFightThirteen","","I usually prefer to work alone, but my pack is hungry.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_14.ogg","","","","",1,0,1,[364],""
2868,"AislingPrimaryDefenderStartsFightFourteen","","Feel the cold creep of death, exile? Give in to it!","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_15.ogg","","","","",1,0,1,[364],""
2869,"AislingSafehouseLeaderIntroZero","","Look around you! This is the end of your journey, exile. The final stop!","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_16.ogg","","","","",1,0,1,[364],""
2870,"AislingSecondaryDefenderArrivalZero","","Keep 'em busy. Don't let them escape!","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_17.ogg","","","","",2,0,1,[364],""
2871,"AislingSecondaryDefenderArrivalOne","","You should've just minded your own business!","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_18.ogg","","","","",2,0,1,[364],""
2872,"AislingSecondaryDefenderArrivalTwo","","You aren't leaving here alive.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_19.ogg","","","","",2,0,1,[364],""
2873,"AislingSecondaryDefenderArrivalThree","","You're only delaying the inevitable, exile.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_20.ogg","","","","",2,0,1,[364],""
2874,"AislingSecondaryDefenderArrivalFour","","I've been looking for someone to kill.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_21.ogg","","","","",2,0,1,[364],""
2875,"AislingSecondaryDefenderArrivalFive","","Shall we carve some fountains of blood to wet this thirsty ground, Vorici?","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_22.ogg","","","","",2,0,1,[364],""
2876,"AislingSecondaryDefenderArrivalSix","","Show me what beautiful cruelty your kind are capable of, demon!","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_23.ogg","","","","",2,0,1,[364],""
2877,"AislingSecondaryDefenderArrivalSeven","","What I can do, dear General, will make you question your faith.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_24.ogg","","","","",2,0,1,[364],""
2878,"AislingSecondaryDefenderArrivalEight","","The quickest way to this woman's heart, Korell, is by carving out another's.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_25.ogg","","","","",2,0,1,[364],""
2879,"AislingSecondaryDefenderArrivalNine","","So clumsy, Cameria, but I love your enthusiasm.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_26.ogg","","","","",2,0,1,[364],""
2880,"AislingSecondaryDefenderArrivalTen","","Watch carefully. You might learn a thing or two.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_27.ogg","","","","",2,0,1,[364],""
2881,"AislingSecondaryDefenderArrivalEleven","","Sorry exile. End of the road.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_28.ogg","","","","",2,0,1,[364],""
2882,"AislingSecondaryDefenderArrivalTwelve","","Now that everyone's here, the real fun can begin.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_29.ogg","","","","",2,0,1,[364],""
2883,"AislingSecondaryDefenderArrivalThirteen","","Not so fast. I'm taking over.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_30.ogg","","","","",2,0,1,[364],""
2884,"AislingSecondaryDefenderArrivalFourteen","","When this is over, there won't be any bodies left to revive.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_31.ogg","","","","",2,0,1,[364],""
2885,"AislingSecondaryDefenderArrivalFifteen","","Sorry, but I'm the only one leaving here alive.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_32.ogg","","","","",2,0,1,[364],""
2886,"AislingSecondaryDefenderArrivalSixteen","","I think I'll preserve your skin, Haku. Wouldn't want to waste those tattoos.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_33.ogg","","","","",2,0,1,[364],""
2887,"AislingSecondaryDefenderArrivalSeventeen","","Your scars are so beautiful, Redmane. Allow me to add a few.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_34.ogg","","","","",2,0,1,[364],""
2888,"AislingSecondaryDefenderArrivalEighteen","","You're simply too hideous to live, aberration.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_35.ogg","","","","",2,0,1,[364],""
2889,"AislingSecondaryDefenderArrivalNineteen","","Such a large canvas to work upon, Hillock. I must thank you in advance.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_36.ogg","","","","",2,0,1,[364],""
2890,"AislingSecondaryDefenderArrivalTwenty","","You had your chance to impress me, Cameria. You didn't. ","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_37.ogg","","","","",2,0,1,[364],""
2891,"AislingSecondaryDefenderArrivalTwentyOne","","Don't you know? You should never anger an assassin.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_38.ogg","","","","",2,0,1,[364],""
2892,"AislingReplyToSecondaryDefenderArrivalZero","","Spineless, slimy coward. I'll paint the walls red with your blood.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_39.ogg","","","","",2,0,1,[364],""
2893,"AislingReplyToSecondaryDefenderArrivalOne","","Ah, I've been looking for a reason to kill you. Thanks.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_40.ogg","","","","",2,0,1,[364],""
2894,"AislingReplyToSecondaryDefenderArrivalTwo","","So be it. You can join the other cadavers.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_41.ogg","","","","",2,0,1,[364],""
2895,"AislingReplyToSecondaryDefenderArrivalThree","","I'm gonna tear you apart and feed you to the wolves.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_42.ogg","","","","",2,0,1,[364],""
2896,"AislingReplyToSecondaryDefenderArrivalFour","","None of my subjects have ever objected, Vorici. Neither will you.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_43.ogg","","","","",2,0,1,[364],""
2897,"AislingReplyToSecondaryDefenderArrivalFive","","At least I wait until they're dead to defile the body.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_44.ogg","","","","",2,0,1,[364],""
2898,"AislingReplyToSecondaryDefenderArrivalSix","","Then why just witness? Be my next muse.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_45.ogg","","","","",2,0,1,[364],""
2899,"AislingReplyToSecondaryDefenderArrivalSeven","","Ha! Jealous?","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_46.ogg","","","","",2,0,1,[364],""
2900,"AislingReplyToSecondaryDefenderArrivalEight","","At least you recognize greatness when you see it.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_47.ogg","","","","",2,0,1,[364],""
2901,"AislingReplyToSecondaryDefenderArrivalNine","","Even I feel ill at the thought of what I plan to do to you.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_48.ogg","","","","",2,0,1,[364],""
2902,"AislingSecondaryDefenderArrivalTwentyTwo","","I love watching the hope fade from your eyes.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_49.ogg","","","","",2,0,1,[364],""
2903,"AislingSecondaryDefenderArrivalTwentyThree","","Did you really think it would be that easy?","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_50.ogg","","","","",2,0,1,[364],""
2904,"AislingSecondaryDefenderArrivalTwentyFour","","And just like that, your fate is sealed.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_51.ogg","","","","",2,0,1,[364],""
2905,"AislingSecondaryDefenderArrivalTwentyFive","","Don't be sad, exile. Your death will be very entertaining.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_52.ogg","","","","",2,0,1,[364],""
