"rownum","Id","i32","IsSummoned","Armour","Evasion","EnergyShieldFromLife","DamageSpread","TagsKeys","MonsterResistancesKey","IsLargeAbyssMonster","IsSmallAbyssMonster"
701,"SnakeSlitherBossSideArea",100,"",20,10,0,20,"[72,50]",37,"",""
702,"SnakeSlitherDexMissionBoss",100,"",20,10,0,20,"[72,50]",30,"",""
703,"SnakeProphecyBossSummoned",100,"",15,15,0,20,"[72,50]",5,"",""
704,"SnakeProphecyBossSummonedMap",100,"",15,15,0,20,"[72,50]",5,"",""
705,"SnakeUniqueSummoned",340,1,15,15,0,20,"[72,50]",41,"",""
706,"Undying",100,"",0,25,0,20,"[56,77]",3,"",""
707,"UndyingChampion",100,"",0,25,0,20,"[56,77]",3,"",""
708,"IntMissionUndying",100,"",0,25,0,20,"[56,77]",23,"",""
709,"UndyingBoss",100,"",0,25,0,20,"[56,77]",27,"",""
710,"UndyingBossDescent",100,"",0,25,0,20,"[56,77]",0,"",""
711,"UndyingBossInvasion",100,"",0,25,0,20,"[56,77]",37,"",""
712,"UndyingBossEndlessLedge",100,"",0,25,0,20,"[56,77]",27,"",""
713,"UndyingMapBoss",100,"",0,25,0,20,"[56,77]",34,"",""
714,"UndyingPerandus",100,"",0,25,0,20,"[56,77,53]",3,"",""
715,"Grappler",100,"",0,0,25,20,"[56,77]",20,"",""
716,"GrapplerBossInvasion",100,"",0,0,25,20,"[56,77]",37,"",""
717,"GrapplerBossSideArea",100,"",0,0,25,20,"[56,77]",37,"",""
718,"Totem",100,1,100,0,0,0,[74],39,"",""
719,"AncestorTotem",100,1,100,0,0,0,[74],39,"",""
720,"VaalAncestorTotem",100,1,100,0,0,0,[74],39,"",""
721,"TauntTotem",100,1,100,0,0,0,[74],39,"",""
722,"HolyFlameTotem",100,1,100,0,0,0,[74],39,"",""
723,"SummonedMonsterTotem",100,1,100,0,0,0,[74],39,"",""
724,"SummonedMonsterTauntTotem",100,1,100,0,0,0,[74],39,"",""
725,"SummonedMonsterTotemBlight",100,1,100,0,0,0,[74],39,"",""
726,"MonsterTotem",100,"",100,0,0,0,[74],0,"",""
727,"MonsterTotemTough",100,"",100,0,0,0,[74],0,"",""
728,"MonsterTotemBelly",100,"",100,0,0,0,[74],0,"",""
729,"MonsterTotemRanged",100,"",100,0,0,0,[74],0,"",""
730,"MonsterTotemRangedBoss",100,"",100,0,0,0,[74],39,"",""
731,"MonsterBetrayalHealingTotem",100,"",100,0,0,0,[74],0,"",1
732,"SilverPoolTurret",100,"",0,0,0,0,[74],0,"",""
733,"MonsterTotemHighHealth",100,"",100,0,0,0,[74],0,"",""
734,"MonsterTotemSuperHighHealth",100,"",100,0,0,0,[74],0,"",""
735,"MonsterTotemSextant",100,"",100,0,0,0,[74],0,"",""
736,"LabyrinthMonsterTotem",100,"",100,0,0,0,[74],0,"",""
737,"PopUpMapMossMonsterBoss2",100,"",100,0,0,0,[74],0,"",""
738,"MonsterTotemHeiTiki",100,"",100,0,0,20,"[74,139]",0,"",""
739,"MonsterTotemHeiTikiBoss",100,"",100,0,0,20,"[74,139]",0,"",""
740,"MonsterTotemHeiTikiMapBoss",100,"",100,0,0,20,"[74,139]",34,"",""
741,"MonsterTotemPuiTotem",100,"",100,0,0,0,"[74,139]",0,"",""
742,"MonsterTotemPuiTotemBoss",100,"",100,0,0,0,"[74,139]",0,"",""
743,"MonsterTotemPuiTotemMapBoss",100,"",100,0,0,0,"[74,139]",34,"",""
744,"MonsterTotemPuiTotemMinion",100,"",100,0,0,0,"[74,139]",0,"",""
745,"MonsterTotemPuiTotemMapBossMinion",100,"",100,0,0,0,"[74,139]",23,"",""
746,"MonsterTotemPuiTotemMapBossMinionMinion",100,"",100,0,0,0,"[74,139]",8,"",""
747,"MonsterTotemKaoms",100,"",100,0,0,0,"[74,139]",0,"",""
748,"MonsterTotemBossKuduku",100,"",100,0,0,0,[74],0,"",""
749,"TotemMapBossCold",100,"",50,0,50,0,[74],34,"",""
750,"TotemMapBossLightning",100,"",50,0,50,0,[74],34,"",""
751,"TotemMapBossColdPlateau",100,"",50,0,50,0,[74],34,"",""
752,"TotemMapBossLightningPlateau",100,"",50,0,50,0,[74],34,"",""
753,"BreachTotemCold",100,"",50,0,50,0,[74],8,"",""
754,"BreachBossTotemCold",100,"",50,0,50,0,[74],8,"",""
755,"GuardianArenaReefColdTotem",100,"",50,0,50,0,[74],8,"",""
756,"MonsterTotemBossInvasion",100,"",100,0,0,0,[74],0,"",""
757,"MonsterTotemBossStrMission",100,"",100,0,0,0,[74],0,"",""
758,"MonsterTotemBossSideArea",100,"",100,0,0,0,[74],0,"",""
759,"MonsterTotemBossDescent2",100,"",100,0,0,0,[74],0,"",""
760,"MonsterTotemBossEndlessLedge",100,"",100,0,0,0,[74],0,"",""
761,"MonsterTotemMapBoss",100,"",100,0,0,0,[74],34,"",""
762,"MonsterTotemMapBossLegends",100,"",100,0,0,0,[74],34,"",""
763,"MonsterTotemMapMidBossLegends",100,"",100,0,0,0,[74],34,"",""
764,"MonsterTotemMapSubBossLegends",100,"",80,0,0,0,[74],34,"",""
765,"MonsterTotemStrMission",100,"",100,0,0,0,[74],0,"",""
766,"MonsterTotemBloodlinesGhostTotem",100,"",100,0,0,0,[74],0,"",""
767,"MonsterTotemBeacon",100,"",100,0,0,0,[74],0,"",""
768,"MonsterTotemAbyss",100,"",100,0,0,0,[74],34,"",""
769,"MonsterTotemAbyssDelve",100,"",100,0,0,0,[74],34,1,""
770,"MonsterTotemAbyssLich",100,"",100,0,0,0,[74],34,"",""
771,"MonsterTotemAbyssFragile",100,"",100,0,0,0,[74],34,"",""
772,"MonsterTotemShockAndHorror",100,"",100,0,0,0,[74],39,"",""
773,"MonsterTotemRitualBleed",100,"",100,0,0,0,[74],39,1,""
774,"MonsterTotemRitualBleedUber",100,"",100,0,0,0,[74],39,1,""
775,"MonsterTotemRitualFortify",100,"",100,0,0,0,[74],39,1,""
776,"UltimatumTotem",100,"",100,0,0,0,[74],39,1,""
777,"Effigy",100,"",100,0,0,0,[74],0,"",""
778,"EssenceTotem",100,"",100,0,0,0,[74],8,"",""
779,"Pope",100,"",30,20,50,24,"[71,48]",38,"",""
780,"PopeMapBoss",100,"",30,20,50,24,"[71,48]",34,"",""
781,"DominusDemon",100,"",80,20,0,30,"[56,141]",38,"",""
782,"DominusDemonMapBoss",100,"",80,20,0,30,"[56,141]",34,"",""
783,"InsectMinion",100,"",0,0,0,20,"[72,75]",0,"",""
784,"InsectWild2",100,"",0,0,0,20,"[72,75]",0,"",""
785,"InsectWildBurrow",100,"",0,0,0,20,"[72,75]",0,"",""
786,"InsectMinionDescent",100,"",0,0,0,20,"[72,75]",0,"",""
787,"InsectWildChampion",100,"",0,0,0,20,"[72,75]",0,"",""
788,"InsectSpawner",100,"",0,0,0,20,"[72,75,141]",0,"",""
789,"Ryslatha",100,"",0,0,0,20,"[72,75,141]",38,"",""
790,"RyslathaMap",100,"",0,0,0,20,"[72,75,141]",34,"",""
791,"InsectSpawnerDexMissionBoss",100,"",0,0,0,20,"[72,75,141]",37,"",""
792,"InsectSpawnerBossInvasion",100,"",0,0,0,20,"[72,75,141]",37,"",""
793,"InsectSpawnerBossSideArea",100,"",0,0,0,20,"[72,75,141]",37,"",""
794,"InsectWild",100,"",0,0,0,20,"[72,75]",0,"",""
795,"ProphecyInsectSpawner",100,"",0,0,0,20,"[72,75,141]",0,"",""
796,"ProphecyInsectMinion",100,"",0,0,0,20,"[72,75]",0,"",""
797,"InsectTest",100,"",0,0,0,0,"[72,75]",0,"",""
798,"InsectTestLoot",100,"",0,0,0,0,"[72,75]",0,"",""
799,"Necromancer",100,"",0,0,100,20,[56],20,"",""
800,"NecromancerBoss",100,"",0,0,100,20,[56],27,"",""
801,"Necromancer2",100,"",0,0,100,20,[56],20,"",""
802,"NecromancerWhite",100,"",0,0,100,20,[56],20,"",""
803,"NecromancerKadavrus",100,"",0,0,100,20,[56],20,"",""
804,"NecromancerSawbones",100,"",0,0,100,20,[56],20,"",""
805,"NecromancerBossDescent",100,"",0,0,100,20,[56],0,"",""
806,"NecromancerMapBoss",100,"",0,0,100,20,[56],34,"",""
807,"NecromancerMapBossActon",100,"",0,0,100,20,[56],34,"",""
808,"NecromancerMapBossTrial",100,"",0,0,100,20,[56],34,"",""
809,"NecromancerBossInvasion",100,"",0,0,100,20,[56],37,"",""
810,"NecromancerBossStrMission",100,"",0,0,100,20,[56],0,"",""
811,"NecromancerRaisedSkeleton",100,"",0,0,0,20,[56],8,"",""
812,"NecromancerRaisedZombie",100,"",50,0,0,20,"[73,52]",8,"",""
813,"NecromancerRaisedZombieProject",100,"",50,0,0,20,"[73,52]",2,"",""
814,"ZombieCauldronZerg",100,"",50,0,0,20,"[73,52]",8,"",""
815,"NecromancerRaisedZombieMapBoss",100,"",50,0,0,20,[73],34,"",""
816,"NecromancerRaisedZombieSewerBoss",100,"",50,0,0,20,[73],23,"",""
817,"NecromancerRaisedZombiePack",100,"",50,0,0,20,[73],8,"",""
818,"Statue",100,"",50,0,0,20,[74],0,"",""
819,"AvariusStatue",100,"",50,0,0,20,[74],0,"",""
820,"TemplarLegionStatue",100,"",50,0,0,20,[74],0,"",""
821,"StatueMapBoss",100,"",50,0,0,20,[74],34,"",""
822,"StatueMapBossVastiri",100,"",50,0,0,20,[74],34,"",""
823,"TormentStatue",100,"",50,0,0,20,[74],0,"",""
824,"StatueMerveil",100,"",50,0,0,20,[74],0,"",""
825,"StatueBrittle",100,"",50,0,0,20,[74],0,"",""
826,"StatueBow",100,"",20,10,0,20,[74],0,"",""
827,"StatueBowBrittle",100,"",20,10,0,20,[74],0,"",""
828,"StatueLarge",100,"",100,0,0,20,[74],0,"",""
829,"StatueLargeGuardian",100,"",100,0,0,20,[74],47,"",""
830,"StatueBoss",100,"",100,0,0,20,[74],0,"",""
831,"StatueBossMarketplace",100,"",100,0,0,20,[74],0,"",""
832,"StatueBossDescent",100,"",100,0,0,20,[74],0,"",""
833,"StatueLion",100,"",50,50,0,10,[74],0,"",""
834,"StatueLionSolaris",100,"",50,50,0,10,[74],1,"",""
835,"IzaroGargoyle",100,"",100,0,0,20,[74],0,"",""
836,"IzaroGargoylePhase2",100,"",100,0,0,20,[74],0,"",""
837,"Gargoyle",100,"",100,0,0,20,[74],2,"",""
838,"MossMonsterStanding",100,"",50,0,0,20,"[74,79,54,141]",0,"",""
839,"RubbleGolem",100,"",50,0,0,20,"[74,79,54,141]",0,"",""
840,"MossMonsterMapBoss",100,"",50,0,0,20,"[74,79,54,141]",34,"",""
841,"MossMonsterBossInvasion",100,"",50,0,0,20,"[74,79,54,141]",37,"",""
842,"FireMonster",100,"",50,0,0,20,"[74,79,54,141]",1,"",""
843,"MossMonsterMapBossFire",100,"",50,0,0,20,"[74,79,54,141]",34,"",""
844,"MossMonsterMapBossCold",100,"",50,0,0,20,"[74,79,54,141]",34,"",""
845,"MossMonsterMapBossChaos",100,"",50,0,0,20,"[74,79,54,141]",34,"",""
846,"FireMonsterBoss",100,"",50,0,0,20,"[74,79,54,141]",25,"",""
847,"FireMonsterBossInvasion",100,"",50,0,0,20,"[74,79,54,141]",37,"",""
848,"FireMonsterBossDescent2",100,"",50,0,0,20,"[74,79,54,141]",37,"",""
849,"FireMonsterMapBoss",100,"",50,0,0,20,"[74,79,54,141]",34,"",""
850,"FireMonsterBossEndlessLedge",100,"",50,0,0,20,"[74,79,54,141]",0,"",""
851,"UndeadRhoa",100,"",20,0,0,20,[73],2,"",""
852,"UndeadRhoaDelve",100,"",20,0,0,20,[73],2,"",""
853,"UndeadRhoaDelveSmall",100,"",20,0,0,20,[73],2,"",""
854,"UndeadRhoaDelveLarge",100,"",20,0,0,20,[73],19,"",""
855,"UndeadRhoaMap",100,"",20,0,0,20,[73],2,"",""
856,"IntMissionUndeadRhoa",100,"",20,0,0,20,[73],23,"",""
857,"UndeadRhoaWeak",100,"",0,0,0,20,[73],2,"",""
858,"UndeadRhoaBoss",100,"",20,0,0,20,[73],2,"",""
859,"UndeadRhoaBossInvasion",100,"",20,0,0,20,[73],2,"",""
860,"UndeadRhoaMapBoss",100,"",20,0,0,20,[73],34,"",""
861,"UndeadRhoaTalisman",100,"",20,0,0,20,[],2,"",""
862,"BoneRhoaTalisman",100,"",20,0,0,20,[],2,"",""
863,"Frog",100,"",0,20,0,20,[72],3,"",""
864,"FrogRyslathaMinion",100,"",0,20,0,20,[72],3,"",""
865,"FrogUntaintedBoss",100,"",0,20,0,20,[72],34,"",""
866,"FrogTalisman",100,"",0,20,0,20,[],3,"",""
867,"FrogBossInvasion",100,"",0,20,0,20,[72],37,"",""
868,"FrogBossDexMission",100,"",0,20,0,20,[72],27,"",""
869,"FrogBossSewers",100,"",0,20,0,20,[72],27,"",""
870,"SilverFrog",100,"",50,50,0,20,[72],38,"",""
871,"SilverFrogMap",100,"",50,50,0,20,[72],34,"",""
872,"SilverFrogImage",100,"",50,50,0,20,[72],38,"",""
873,"SilverFrogImageMap",100,"",50,50,0,20,[72],34,"",""
874,"SilverOrb",100,"",0,0,0,20,[74],0,"",""
875,"SilverOrbMap",100,"",0,0,0,20,[74],0,"",""
876,"Iguana",100,"",0,20,50,20,"[72,50]",22,"",""
877,"IguanaFire",100,"",0,20,50,20,"[72,50]",5,"",""
878,"IguanaChrometouched",100,"",0,20,50,20,"[72,50]",22,"",""
879,"IguanaChrome",100,"",0,20,50,20,"[72,50]",22,"",""
880,"IguanaUntaintedBoss",100,"",0,20,50,20,"[72,50]",34,"",""
881,"IguanaTalisman",100,"",0,20,50,20,[],22,"",""
882,"IguanaBoss",100,"",0,20,50,20,"[72,50]",29,"",""
883,"IguanaBossInvasion",100,"",0,20,50,20,"[72,50]",37,"",""
884,"IguanaBossDexMission",100,"",0,20,50,20,"[72,50]",37,"",""
885,"IguanaMapBoss",100,"",0,20,50,20,"[72,50]",34,"",""
886,"IguanaPhoenixBoss",100,"",0,20,50,20,"[72,50]",38,"",""
887,"IguanaPhoenixBossMap",100,"",0,20,50,20,"[72,50]",34,"",""
888,"IguanaPerandus",100,"",0,20,50,20,"[72,50,53]",22,"",""
889,"GemFrog",100,"",0,50,0,20,"[72,50]",6,"",""
890,"GemFrogChrometouched",100,"",0,50,0,20,"[72,50]",6,"",""
891,"GemFrogChrome",100,"",0,50,0,20,"[72,50]",6,"",""
892,"GemFrogMaps",100,"",0,50,0,20,"[72,50]",6,"",""
893,"GemFrogBossInvasion",100,"",0,50,0,20,"[72,50]",37,"",""
894,"GemFrogBossDexMission",100,"",0,50,0,20,"[72,50]",37,"",""
895,"GemFrogPerandus",100,"",0,50,0,20,"[72,50,53]",6,"",""
896,"PietyBoss",100,"",0,0,100,20,"[71,48]",38,"",""
897,"PietyBossMap",100,"",0,0,100,20,"[71,48]",34,"",""
898,"PietyEscape",100,"",0,0,100,20,"[71,48]",38,"",""
899,"PietyEscapeMapBoss",100,"",0,0,100,20,"[71,48]",34,"",""
900,"PietyFormChangePortal",100,"",0,0,0,0,[],0,"",""
901,"PietyFireBoss",100,"",0,0,100,20,"[71,48]",38,"",""
902,"PietyBeastBoss",100,"",0,0,100,20,"[71,48,56]",38,"",""
903,"PietyBeastBossMalachaiConverted",100,"",0,0,100,20,"[71,48,56]",38,"",""
904,"PietyBeastMapBoss",100,"",0,0,100,20,"[71,48,56]",34,"",""
905,"ExileRanger1",100,"",0,100,0,20,"[71,48]",36,"",""
906,"ExileRanger1MapBoss",100,"",0,100,0,20,"[71,48]",34,"",""
907,"ExileRanger2",100,"",20,80,0,20,"[71,48]",36,"",""
908,"ExileRanger2MapBoss",100,"",20,80,0,20,"[71,48]",34,"",""
909,"ExileRanger3",100,"",0,100,0,20,"[71,48]",36,"",""
910,"ExileRanger4",100,"",0,100,0,20,"[71,48]",36,"",""
911,"ExileRanger5",100,"",0,100,0,20,"[71,48]",36,"",""
912,"ExileRanger5Clone",100,"",0,100,0,20,"[71,48]",36,"",""
913,"ExileDuelist1",100,"",60,40,0,20,"[71,48]",36,"",""
914,"ExileDuelist1MapBoss",100,"",60,40,0,20,"[71,48]",34,"",""
915,"ExileDuelist2",100,"",50,50,0,20,"[71,48]",36,"",""
916,"ExileDuelist3",100,"",50,50,0,20,"[71,48]",36,"",""
917,"ExileDuelist4",100,"",50,50,0,20,"[71,48]",36,"",""
918,"ExileDuelist5",100,"",50,50,0,20,"[71,48]",36,"",""
919,"ExileDuelist5Clone",100,"",50,50,0,20,"[71,48]",36,"",""
920,"ExileDuelist6",100,"",50,50,0,20,"[71,48]",36,"",""
921,"ExileWitch1",100,"",0,0,100,20,"[71,48]",36,"",""
922,"ExileWitch2",100,"",10,0,100,20,"[71,48]",36,"",""
923,"ExileWitch2MapBoss",100,"",10,0,100,20,"[71,48]",34,"",""
924,"ExileWitch3",100,"",0,0,100,20,"[71,48]",36,"",""
925,"ExileWitch4",100,"",0,0,100,20,"[71,48]",36,"",""
926,"ExileWitch5",100,"",0,0,100,20,"[71,48]",36,"",""
927,"ExileWitch6",100,"",0,0,100,20,"[71,48]",36,"",""
928,"ExileWitch7",100,"",0,0,100,20,"[71,48]",36,"",""
929,"ExileMarauder1",100,"",80,20,0,20,"[71,48]",36,"",""
930,"ExileMarauder2",100,"",100,0,0,20,"[71,48]",36,"",""
931,"ExileMarauder2MapBoss",100,"",100,0,0,20,"[71,48]",34,"",""
932,"ExileMarauder3",100,"",100,0,0,20,"[71,48]",36,"",""
933,"ExileMarauder4",100,"",100,0,0,20,"[71,48]",36,"",""
934,"ExileMarauder5",100,"",100,0,0,20,"[71,48]",36,"",""
935,"ExileMarauder6",100,"",100,0,0,20,"[71,48]",36,"",""
936,"ExileMarauder6MapBoss",100,"",100,0,0,20,"[71,48]",34,"",""
937,"ExileMarauder7",100,"",100,0,0,20,"[71,48]",36,"",""
938,"ExileMarauder8",100,"",100,0,0,20,"[71,48]",36,"",""
939,"ExileTemplar1",100,"",50,20,30,20,"[71,48]",36,"",""
940,"ExileTemplar1MapBoss",100,"",50,20,30,20,"[71,48]",34,"",""
941,"ExileTemplar2",100,"",60,0,40,20,"[71,48]",36,"",""
942,"ExileTemplar3",100,"",50,0,50,20,"[71,48]",36,"",""
943,"ExileTemplar4",100,"",50,0,50,20,"[71,48]",36,"",""
944,"ExileTemplar5",100,"",50,0,50,20,"[71,48]",36,"",""
945,"ExileTemplar6",100,"",50,0,50,20,"[71,48]",36,"",""
946,"ExileShadow1",100,"",0,60,40,20,"[71,48]",36,"",""
947,"ExileShadow1MapBoss",100,"",0,60,40,20,"[71,48]",34,"",""
948,"ExileShadow2",100,"",0,40,60,20,"[71,48]",36,"",""
949,"ExileShadow3",100,"",0,40,60,20,"[71,48]",36,"",""
950,"ExileShadow4",100,"",0,40,60,20,"[71,48]",36,"",""
951,"ExileShadow4MapBoss",100,"",0,40,60,20,"[71,48]",34,"",""
952,"ExileShadow5",100,"",0,40,60,20,"[71,48]",36,"",""
953,"ExileShadow6",100,"",0,40,60,20,"[71,48]",36,"",""
954,"ExileScion1",100,"",33,33,34,20,"[71,48]",36,"",""
955,"ExileScion2",100,"",33,33,34,20,"[71,48]",36,"",""
956,"ExileScion2MapBoss",100,"",33,33,34,20,"[71,48]",34,"",""
957,"ExileScion3",100,"",33,33,34,20,"[71,48]",36,"",""
958,"ExileScion4",100,"",33,33,34,20,"[71,48]",36,"",""
959,"ExileDuelistDelve1",100,"",60,40,0,20,"[71,48]",36,"",""
960,"ExileWitchDelve1",100,"",0,0,100,20,"[71,48]",36,"",""
961,"ExileMarauderDelve1",100,"",80,20,0,20,"[71,48]",36,"",""
962,"ExileRangerDelve1",100,"",0,100,0,20,"[71,48]",36,"",""
963,"ExileShadowDelve1",100,"",0,60,40,20,"[71,48]",36,"",""
964,"ExileTemplarDelve1",100,"",50,20,30,20,"[71,48]",36,"",""
965,"ScionProphecy",100,"",33,33,34,20,"[71,48]",23,"",""
966,"WitchProphecy",100,"",0,0,100,20,"[71,48]",23,"",""
967,"RangerProphecy",100,"",0,100,0,20,"[71,48]",23,"",""
968,"TemplarProphecy",100,"",50,0,50,20,"[71,48]",23,"",""
969,"UniqueMapExileScion",100,"",33,33,34,20,"[71,48]",34,"",""
970,"UniqueMapExileTwin",100,"",33,33,34,20,"[71,48]",34,"",""
971,"UniqueMapExileTwinBow",100,"",33,33,34,20,"[71,48]",34,"",""
972,"WolfKingTalisman",100,"",50,50,0,20,"[71,48,141]",38,"",""
973,"WolfKingTalismanMapBoss",100,"",50,50,0,20,"[71,48,141]",34,"",""
974,"WolfKingTalismanWolfForm",100,"",50,50,0,20,"[49,72,141]",0,"",""
975,"WolfKingTalismanWolfFormMapBoss",100,"",50,50,0,20,"[49,72,141]",0,"",""
976,"WbLightningGrunt",100,"",50,0,50,20,"[71,48]",3,"",""
977,"WbLightningSupport",100,"",0,0,100,20,"[71,48]",3,"",""
978,"WbLightningElite",100,"",33,33,33,20,"[71,48]",20,"",""
979,"WbLightningLeader",100,"",33,33,33,20,"[71,48]",34,"",""
980,"WbColdLeaderClone1",100,"",33,33,34,20,"[71,48]",34,"",""
981,"WbFireGrunt",100,"",100,0,0,20,"[71,48]",1,"",""
982,"WbFireGruntPhysical",100,"",100,0,0,20,"[71,48]",1,"",""
983,"WbFireSupport",100,"",50,0,50,20,"[71,48]",1,"",""
984,"WbFireElite",100,"",33,33,33,20,"[71,48]",18,"",""
985,"WbFireEliteGroundSlammer",100,"",33,33,33,20,"[71,48]",18,"",""
986,"WbFireLeader",100,"",33,33,33,20,"[71,48]",34,"",""
987,"WbFireLeader1",100,"",33,33,33,20,"[71,48]",34,"",""
988,"WbColdGrunt",100,"",0,100,0,20,"[71,48]",2,"",""
989,"WbColdLynx",100,"",0,100,0,20,"[72,49]",2,"",""
990,"WbColdSupport",100,"",0,50,50,20,"[71,48]",2,"",""
991,"WbColdElite",100,"",33,33,33,20,"[71,48]",19,"",""
992,"WbColdLeader",100,"",33,33,33,20,"[71,48]",34,"",""
993,"WbChaosLeader",100,"",33,33,33,20,"[71,48]",34,"",""
994,"WbChaosLeader1",100,"",33,33,33,20,"[71,48]",34,"",""
995,"WbChaosLeader2",100,"",33,33,33,20,"[71,48]",34,"",""
996,"WbChaosSkeleton",100,"",33,33,33,20,"[73,51]",34,"",""
997,"WbChaosLeader4",100,"",33,33,33,20,"[71,48]",34,"",""
998,"WbChaosLeader4Minion",100,"",33,33,33,20,"[71,48]",34,"",""
999,"WbChaosLeader5",100,"",33,33,33,20,"[71,48]",34,"",""
1000,"WbChaosLeader6",100,"",33,33,33,20,"[71,48]",34,"",""
1001,"WbChaosLeader7",100,"",33,33,33,20,"[71,48]",34,"",""
1002,"WbChaosLeader8",100,"",33,33,33,20,"[71,48]",34,"",""
1003,"DarkExileScion1",100,"",33,33,34,20,"[71,48]",34,"",""
1004,"DarkExileTemplar1",100,"",50,0,50,20,"[71,48]",34,"",""
1005,"DarkExileShadow1",100,"",0,50,50,20,"[71,48]",34,"",""
1006,"DarkExileMarauder1",100,"",100,0,0,20,"[71,48]",34,"",""
1007,"DarkExileRanger1",100,"",0,100,0,20,"[71,48]",34,"",""
1008,"DarkExileWitch1",100,"",0,0,100,20,"[71,48]",34,"",""
1009,"DarkExileDuelist1",100,"",50,50,0,20,"[71,48]",34,"",""
1010,"PerandusLieutenant1",100,"",33,33,33,20,"[71,48]",36,"",""
1011,"PerandusLieutenant2",100,"",33,33,33,20,"[71,48]",36,"",""
1012,"PerandusLieutenant3",100,"",33,33,33,20,"[71,48]",36,"",""
1013,"PerandusLieutenant4",100,"",33,33,33,20,"[71,48]",36,"",""
1014,"PerandusLieutenant5",100,"",33,33,33,20,"[71,48]",36,"",""
1015,"PerandusLieutenant6",100,"",33,33,33,20,"[71,48]",36,"",""
1016,"PerandusLieutenant7",100,"",33,33,33,20,"[71,48]",36,"",""
1017,"PerandusMapBoss1",100,"",33,33,33,20,"[71,48]",34,"",""
1018,"PerandusMapBoss2",100,"",33,33,33,20,"[71,48]",34,"",""
1019,"PerandusMapBoss3",100,"",33,33,33,20,"[71,48]",34,"",""
1020,"PerandusMapBoss4",100,"",33,33,33,20,"[71,48]",34,"",""
1021,"PerandusMapBoss5",100,"",33,33,33,20,"[71,48]",34,"",""
1022,"PerandusMapBoss6",100,"",33,33,33,20,"[71,48]",34,"",""
1023,"PerandusMapBoss7",100,"",33,33,33,20,"[71,48]",34,"",""
1024,"PerandusUniqueMapBoss1",100,"",33,33,33,20,"[71,48]",34,"",""
1025,"PerandusUniqueMapBoss2",100,"",33,33,33,20,"[71,48]",34,"",""
1026,"PerandusUniqueMapBoss3",100,"",33,33,33,20,"[71,48]",34,"",""
1027,"PerandusUniqueMapBoss4",100,"",33,33,33,20,"[71,48]",34,"",""
1028,"PerandusUniqueMapBoss5",100,"",33,33,33,20,"[71,48]",34,"",""
1029,"PerandusUniqueMapBoss6",100,"",33,33,33,20,"[71,48]",34,"",""
1030,"PerandusUniqueMapBoss7",100,"",33,33,33,20,"[71,48]",34,"",""
1031,"PerandusGruntGuard",100,"",33,33,33,20,"[71,48]",8,"",""
1032,"PerandusSupportGuard",100,"",33,33,33,20,"[71,48]",23,"",""
1033,"PerandusSecondaryBoss",100,"",0,0,0,20,"[71,48]",8,"",""
1034,"VinktarSquareBoss1",100,"",0,0,0,20,"[71,48]",34,"",""
1035,"VinktarSquareBoss2",100,"",0,0,0,20,"[71,48]",34,"",""
1036,"VinktarSquareBoss3",100,"",0,0,0,20,"[71,48]",34,"",""
1037,"VinktarSquareBoss4",100,"",0,0,0,20,"[71,48]",34,"",""
1038,"VinktarSquareBoss1Revived",100,"",0,0,0,20,"[71,48]",34,"",""
1039,"VinktarSquareBoss2Revived",100,"",0,0,0,20,"[71,48]",34,"",""
1040,"VinktarSquareBoss3Revived",100,"",0,0,0,20,"[71,48]",34,"",""
1041,"VinktarSquareBoss4Revived",100,"",0,0,0,20,"[71,48]",34,"",""
1042,"Kiweth",100,"",0,20,50,20,[56],2,"",""
1043,"KiwethTalisman",100,"",0,20,50,20,[56],2,"",""
1044,"KiwethBossStrIntMission",100,"",0,20,50,20,[56],26,"",""
1045,"KiwethBossTalisman",100,"",0,20,50,20,[56],33,"",""
1046,"KiwethBossMinion",100,"",0,20,50,20,[56],2,"",""
1047,"KiwethBossInvasion",100,"",0,20,50,20,[56],37,"",""
1048,"KiwethBossSideArea",100,"",0,20,50,20,[56],37,"",""
1049,"KiwethCoves",100,"",0,20,30,20,[56],2,"",""
1050,"KiwethLocustCallersCold",100,"",0,20,50,20,[56],23,"",""
1051,"KiwethLocustCallersFire",100,"",0,20,50,20,[56],23,"",""
1052,"KiwethLocustCallersLightning",100,"",0,20,50,20,[56],23,"",""
1053,"LocustSwarm",100,"",0,0,0,0,[75],0,"",""
1054,"LocustSwarmHarmless",100,"",0,0,0,0,[75],0,"",""
1055,"Cannibal",100,"",0,15,0,20,"[71,48]",0,"",""
1056,"Cannibal2",100,"",0,15,0,20,"[71,48]",7,"",""
1057,"Cannibal2Cold",100,"",0,15,0,20,"[71,48]",7,"",""
1058,"Cannibal2Lightning",100,"",0,15,0,20,"[71,48]",12,"",""
1059,"Cannibal2Champion",100,"",0,15,0,20,"[71,48]",7,"",""
1060,"CannibalProphecy",100,"",0,15,0,20,"[71,48]",4,"",""
1061,"CannibalChampion",100,"",0,15,0,20,"[71,48]",0,"",""
1062,"CannibalBossFireFury",100,"",0,15,0,20,"[71,48]",0,"",""
1063,"CannibalFemaleBossInvasion",100,"",0,15,0,20,"[71,48]",37,"",""
1064,"CannibalBossFireFuryEndlessLedge",100,"",0,15,0,20,"[71,48]",0,"",""
1065,"CannibalBossHailrake",100,"",0,15,0,20,"[71,48]",0,"",""
