"rownum","Id","Base_ENVFile","Corrupted_ENVFile","i32","i32","i32","i32","string","rid","rid"
464,"EndGameGraveyardBoss","Metadata/EnvironmentSettings/EndGameGraveyardBoss.env","",2387,2387,0,0,"NoMusic","",""
465,"EndGameAct3church","Metadata/EnvironmentSettings/EndGameAct3church.env","",2387,2387,0,0,"NoMusic","",""
466,"EndGameAct3church_synthesis","Metadata/EnvironmentSettings/EndGameAct3church_synthesis.env","",2387,2387,0,0,"NoMusic","",""
467,"EndGameJail","Metadata/EnvironmentSettings/EndGameJail.env","",2387,2387,0,0,"NoMusic","",""
468,"EndGameWaterfallCave","Metadata/EnvironmentSettings/EndGameWaterfallCave.env","",2387,2387,0,0,"NoMusic","",""
469,"EndGameWaterfallCave_synthesis","Metadata/EnvironmentSettings/EndGameWaterfallCave_synthesis.env","",2387,2387,0,0,"NoMusic","",""
470,"EndGameThicket","Metadata/EnvironmentSettings/EndGameThicket.env","",2387,2387,0,0,"NoMusic","",""
471,"EndGameThicket_synthesis","Metadata/EnvironmentSettings/EndGameThicket_synthesis.env","",2387,2387,0,0,"NoMusic","",""
472,"EndGamePoolsStreams","Metadata/EnvironmentSettings/EndGamePoolsStreams.env","",2387,2387,0,0,"NoMusic","",""
473,"EndGamePoolsStreams_synthesis","Metadata/EnvironmentSettings/EndGamePoolsStreams_synthesis.env","",2387,2387,0,0,"NoMusic","",""
474,"EndGameShipGraveyard","Metadata/EnvironmentSettings/EndGameShipGraveyard.env","",2387,2387,0,0,"NoMusic","",""
475,"EndGameDunes","Metadata/EnvironmentSettings/EndGameTerraces.env","",2387,2387,0,0,"NoMusic","",""
476,"EndGameDryForest","Metadata/EnvironmentSettings/EndGameDryForest.env","",2387,2387,0,0,"NoMusic","",""
477,"EndGameAct2Church","Metadata/EnvironmentSettings/EndGameAct2Church.env","",2387,2387,0,0,"NoMusic","",""
478,"EndGameAct2ChurchBoss","Metadata/EnvironmentSettings/EndGameAct2ChurchBoss.env","",2387,2387,0,0,"NoMusic","",""
479,"EndGameSaltFlats","Metadata/EnvironmentSettings/EndGameSaltFlats.env","",2387,2387,0,0,"NoMusic","",""
480,"EndGameDarkForest","Metadata/EnvironmentSettings/EndGameDarkForest.env","",2387,2387,0,0,"NoMusic","",""
481,"EndGameDarkForest_synthesis","Metadata/EnvironmentSettings/EndGameDarkForest_synthesis.env","",2387,2387,0,0,"NoMusic","",""
482,"EndGameSpiderGrove","Metadata/EnvironmentSettings/EndGameSpiderGrove.env","",2387,2387,0,0,"NoMusic","",""
483,"EndGameSpiderGrove_synthesis","Metadata/EnvironmentSettings/EndGameSpiderGrove_synthesis.env","",2387,2387,0,0,"NoMusic","",""
484,"EndGameSpiderLair","Metadata/EnvironmentSettings/EndGameSpiderLair.env","",2387,2387,0,0,"NoMusic","",""
485,"EndGameSpiderLair_synthesis","Metadata/EnvironmentSettings/EndGameSpiderLair_synthesis.env","",2387,2387,0,0,"NoMusic","",""
486,"EndGameSewers","Metadata/EnvironmentSettings/EndGameSewers.env","",2387,2387,0,0,"NoMusic","",""
487,"EndGameSewers_synthesis","Metadata/EnvironmentSettings/EndGameSewers_synthesis.env","",2387,2387,0,0,"NoMusic","",""
488,"EndGameBeachStrand","Metadata/EnvironmentSettings/EndGameBeachStrand.env","",2387,2387,0,0,"NoMusic","",""
489,"EndGameIndustrialDocks","Metadata/EnvironmentSettings/EndGameIndustrialDocks.env","",2387,2387,0,0,"NoMusic","",""
490,"EndGameColonnade","Metadata/EnvironmentSettings/EndGameColonnade.env","",2387,2387,0,0,"NoMusic","",""
491,"EndGameDam","Metadata/EnvironmentSettings/EndGameDam.env","",2387,2387,0,0,"NoMusic","",""
492,"EndGameWaterfallCaveSea","Metadata/EnvironmentSettings/EndGameWaterfallCaveSea.env","",2387,2387,0,0,"NoMusic","",""
493,"EndGameCaveMine","Metadata/EnvironmentSettings/EndGameCaveMine.env","",2387,2387,0,0,"NoMusic","",""
494,"EndGameCaveMine_synthesis","Metadata/EnvironmentSettings/EndGameCaveMine_synthesis.env","",2387,2387,0,0,"NoMusic","",""
495,"EndGameCemetery","Metadata/EnvironmentSettings/EndGameCemetery.env","",2387,2387,0,0,"NoMusic","",""
496,"EndGameCemetary_Prophecy","Metadata/EnvironmentSettings/EndGameCemetery_prophecy.env","",2387,2387,0,0,"NoMusic","",""
497,"EndGameCemeteryIndoors","Metadata/EnvironmentSettings/EndGameCemeteryIndoors.env","",2387,2387,0,0,"NoMusic","",""
498,"EndGameCemeteryIndoorsSilent","Metadata/EnvironmentSettings/no_music.env","",2387,2387,0,0,"NoMusic","",""
499,"EndGameAshenWood","Metadata/EnvironmentSettings/EndGameDryForest2.env","",2387,2387,0,0,"NoMusic","",""
500,"EndGameAshenWood_synthesis","Metadata/EnvironmentSettings/EndGameDryForest2_synthesis.env","",2387,2387,0,0,"NoMusic","",""
501,"EndGameSewers2","Metadata/EnvironmentSettings/EndGameSewers.env","",2387,2387,0,0,"NoMusic","",""
502,"EndGameSewers2Boss","Metadata/EnvironmentSettings/EndGameSewers2Boss.env","",2387,2387,0,0,"NoMusic","",""
503,"EndGameForest2","Metadata/EnvironmentSettings/EndGameForest.env","",2387,2387,0,0,"NoMusic","",""
504,"EndGameSpiderForest","Metadata/EnvironmentSettings/EndGameDarkForest.env","",2387,2387,0,0,"NoMusic","",""
505,"EndGamePrison2","Metadata/EnvironmentSettings/EndGamePrison2.env","",2387,2387,0,0,"NoMusic","",""
506,"EndGamePrison2_synthesis","Metadata/EnvironmentSettings/EndGamePrison2_synthesis.env","",2387,2387,0,0,"NoMusic","",""
507,"EndGamePrimevalCity","Metadata/EnvironmentSettings/EndGamePrimevalCity.env","",2387,2387,0,0,"NoMusic","",""
508,"EndGamePrimevalCityBoss","Metadata/EnvironmentSettings/EndGamePrimevalCityBoss.env","",2387,2387,0,0,"NoMusic","",""
509,"EndGameJail2","Metadata/EnvironmentSettings/EndGameJail2.env","",2387,2387,0,0,"NoMusic","",""
510,"EndGameIncaMaze","Metadata/EnvironmentSettings/EndGameIncaMaze.env","",2387,2387,0,0,"NoMusic","",""
511,"EndGameIncaMaze_synthesis","Metadata/EnvironmentSettings/EndGameIncaMaze_synthesis.env","",2387,2387,0,0,"NoMusic","",""
512,"EndGameAct2ChurchNecropolis","Metadata/EnvironmentSettings/EndGameAct2Church.env","",2387,2387,0,0,"NoMusic","",""
513,"EndGameRuinedTempleForest2","Metadata/EnvironmentSettings/EndGameRuinedTempleForest.env","",2387,2387,0,0,"NoMusic","",""
514,"EndGameRuinedTempleForest2_synthesis","Metadata/EnvironmentSettings/EndGameRuinedTempleForest2_synthesis.env","",2387,2387,0,0,"NoMusic","",""
515,"EndGameRuinedTempleForest2_maligaro","Metadata/EnvironmentSettings/EndGameRuinedTempleForest_maligaro.env","",2387,2387,0,0,"NoMusic","",""
516,"EndGameRockyClimb2","Metadata/EnvironmentSettings/EndGameRockyClimb.env","",2387,2387,0,0,"NoMusic","",""
517,"EndGameWarehouses","Metadata/EnvironmentSettings/EndGameWarehouses.env","",2387,2387,0,0,"NoMusic","",""
518,"EndGameWarehousesBoss","Metadata/EnvironmentSettings/EndGameWarehousesBoss.env","",2387,2387,0,0,"NoMusic","",""
519,"EndGameMarketArcade","Metadata/EnvironmentSettings/EndGameMarketArcade.env","",2387,2387,0,0,"NoMusic","",""
520,"EndGameSlumPrecinct","Metadata/EnvironmentSettings/EndGameSlumsPrecinct.env","",2387,2387,0,0,"NoMusic","",""
521,"EndGameSlumPrecinct_synthesis","Metadata/EnvironmentSettings/EndGameSlumsPrecinct_synthesis.env","",2387,2387,0,0,"NoMusic","",""
522,"EndGameSlumGhetto","Metadata/EnvironmentSettings/EndGameSlumGhetto.env","",2387,2387,0,0,"NoMusic","",""
523,"EndGameMarketBazaar","Metadata/EnvironmentSettings/EndGameMarketBazaar.env","",2387,2387,0,0,"NoMusic","",""
524,"EndGameMarketBazaar_synthesis","Metadata/EnvironmentSettings/EndGameMarketBazaar_synthesis.env","",2387,2387,0,0,"NoMusic","",""
525,"EndGameMarketBazaarBoss","Metadata/EnvironmentSettings/EndGameMarketBazaarBoss.env","",2387,2387,0,0,"NoMusic","",""
526,"EndGameSolaris","Metadata/EnvironmentSettings/EndGameSolaris.env","",2387,2387,0,0,"NoMusic","",""
527,"EndGameSolaris_synthesis","Metadata/EnvironmentSettings/EndGameSolaris_synthesis.env","",2387,2387,0,0,"NoMusic","",""
528,"EndGameLunaris","Metadata/EnvironmentSettings/EndGameLunaris.env","",2387,2387,0,0,"NoMusic","",""
529,"EndGameLunaris_boss","Metadata/EnvironmentSettings/EndGameLunarisBoss.env","",2387,2387,0,0,"NoMusic","",""
530,"EndGameIndustrialDocks2","Metadata/EnvironmentSettings/EndGameIndustrialDocks2.env","",2387,2387,0,0,"NoMusic","",""
531,"EndGamePier","Metadata/EnvironmentSettings/EndGamePier.env","",2387,2387,0,0,"NoMusic","",""
532,"EndGamePier_synthesis","Metadata/EnvironmentSettings/EndGamePier_synthesis.env","",2387,2387,0,0,"NoMusic","",""
533,"EndGameMalformation","Metadata/EnvironmentSettings/EndGameMalformation.env","",2387,2387,0,0,"NoMusic","",""
534,"EndGamePhantasmagoria","Metadata/EnvironmentSettings/EndGamePhantasmagoria.env","",2387,2387,0,0,"NoMusic","",""
535,"EndGamePhantasmagoria_synthesis","Metadata/EnvironmentSettings/EndGamePhantasmagoria_synthesis.env","",2387,2387,0,0,"NoMusic","",""
536,"EndGameCore","Metadata/EnvironmentSettings/EndGameCore.env","",2387,2387,0,0,"NoMusic","",""
537,"EndGameCore_boss1","Metadata/EnvironmentSettings/EndGameCore_boss1.env","",2387,2387,0,0,"NoMusic","",""
538,"EndGameCore_boss2","Metadata/EnvironmentSettings/EndGameCore_boss2.env","",2387,2387,0,0,"NoMusic","",""
539,"EndGameHarvest","Metadata/EnvironmentSettings/EndGameHarvest.env","",2387,2387,0,0,"NoMusic","",""
540,"EndGameMaelstromOfChaos","Metadata/EnvironmentSettings/EndGameMaelstromOfChaos.env","",2387,2387,0,0,"NoMusic","",""
541,"EndGameMaelstromOfChaosInside","Metadata/EnvironmentSettings/EndGameMaelstromOfChaosInside.env","",2387,2387,0,0,"NoMusic","",""
542,"EndGameMusicBox","Metadata/EnvironmentSettings/EndGameMusicBox.env","",2387,2387,0,0,"NoMusic","",""
543,"EndGameMusicBox2","Metadata/EnvironmentSettings/no_music.env","",2387,2387,0,0,"NoMusic","",""
544,"EndGamePromenade","Metadata/EnvironmentSettings/EndGamePromenade.env","",2387,2387,0,0,"NoMusic","",""
545,"EndGameUndeadSiege","Metadata/EnvironmentSettings/EndGameUndeadSiege.env","",2387,2387,0,0,"NoMusic","",""
546,"EndGameCowardsTrial","Metadata/EnvironmentSettings/EndGameCowardsTrial.env","",2387,2387,0,0,"NoMusic","",""
547,"EndGameCowardsTrial_Abyssal","Metadata/EnvironmentSettings/EndGameCowardsTrial_Abyssal.env","",2387,2387,0,0,"NoMusic","",""
548,"EndGameCowardsTrial_Crypt","Metadata/EnvironmentSettings/EndGameCowardsTrial_Crypt.env","",2387,2387,0,0,"NoMusic","",""
549,"EndGameCowardsTrial_Vaal","Metadata/EnvironmentSettings/EndGameCowardsTrial_Vaal.env","",2387,2387,0,0,"NoMusic","",""
550,"EndGameAsylum","Metadata/EnvironmentSettings/EndGameAsylum.env","",2387,2387,0,0,"NoMusic","",""
551,"EndGameChurchFire","Metadata/EnvironmentSettings/EndGameChurchFire.env","",2387,2387,0,0,"NoMusic","",""
552,"EndGameTreasureIsland","Metadata/EnvironmentSettings/EndGameTreasureIsland.env","",2387,2387,0,0,"NoMusic","",""
553,"EndGameAqueduct","Metadata/EnvironmentSettings/EndGameAqueduct.env","",2387,2387,0,0,"NoMusic","",""
554,"EndGameChannel","Metadata/EnvironmentSettings/EndGameChannel.env","",2387,2387,0,0,"NoMusic","",""
555,"EndGamePantheon","Metadata/EnvironmentSettings/EndGamePantheon.env","",2387,2387,0,0,"NoMusic","",""
556,"EndGameOba1","Metadata/EnvironmentSettings/EndGameOba1.env","",2387,2387,0,0,"NoMusic","",""
557,"EndGameOba2","Metadata/EnvironmentSettings/EndGameOba2.env","",2387,2387,0,0,"NoMusic","",""
558,"EndGameOba3","Metadata/EnvironmentSettings/EndGameOba3.env","",2387,2387,0,0,"NoMusic","",""
559,"EndGameLegends","Metadata/EnvironmentSettings/EndGameIncaLegends.env","",2387,2387,0,0,"NoMusic","",""
560,"EndGameParadise","Metadata/EnvironmentSettings/EndGameParadise.env","",2387,2387,0,0,"NoMusic","",""
561,"EndGameParadiseInside","Metadata/EnvironmentSettings/EndGameParadiseInside.env","",2387,2387,0,0,"NoMusic","",""
562,"EndGameBlackguard","Metadata/EnvironmentSettings/EndGameBlackguard.env","",2387,2387,0,0,"NoMusic","",""
563,"EndGameKaomVolcano","Metadata/EnvironmentSettings/EndGameKaomVolcano.env","",2387,2387,0,0,"NoMusic","",""
564,"EndGameKaomAbyss_outside","Metadata/EnvironmentSettings/EndGameKaomAbyss_outside.env","",2387,2387,0,0,"NoMusic","",""
565,"EndGameKaomAbyss_synthesis","Metadata/EnvironmentSettings/EndGameKaomAbyss_synthesis.env","",2387,2387,0,0,"NoMusic","",""
566,"EndGameKaomAbyss_boss","Metadata/EnvironmentSettings/EndGameKaomAbyss_boss.env","",2387,2387,0,0,"NoMusic","",""
567,"EndGameKaomAbyss_outside_silent","Metadata/EnvironmentSettings/EndGameKaomAbyss_outside.env","",2387,2387,0,0,"NoMusic","",""
568,"EndGameKaomAbyss_boss_silent","Metadata/EnvironmentSettings/no_music.env","",2387,2387,0,0,"NoMusic","",""
569,"EndGameLavaFissure","Metadata/EnvironmentSettings/EndGameLavaFissure.env","",2387,2387,0,0,"NoMusic","",""
570,"EndGameLavaFissure_synthesis","Metadata/EnvironmentSettings/EndGameLavaFissure_synthesis.env","",2387,2387,0,0,"NoMusic","",""
571,"EndGamePit","Metadata/EnvironmentSettings/EndGamePit.env","",2387,2387,0,0,"NoMusic","",""
572,"EndGamePits_unique_outside","Metadata/EnvironmentSettings/EndGamePits_Unique_Outside.env","",2387,2387,0,0,"NoMusic","",""
573,"EndGamePits_unique_inside","Metadata/EnvironmentSettings/EndGamePits_Unique_Inside.env","",2387,2387,0,0,"NoMusic","",""
574,"EndGameColosseum_outside","Metadata/EnvironmentSettings/EndGameColosseum_Outside.env","",2387,2387,0,0,"NoMusic","",""
575,"EndGameColosseum_synthesis","Metadata/EnvironmentSettings/EndGameColosseum_synthesis.env","",2387,2387,0,0,"NoMusic","",""
576,"EndGameColosseum_outside_silent","Metadata/EnvironmentSettings/EndGameColosseum_OutsideSilent.env","",2387,2387,0,0,"NoMusic","",""
577,"EndGameColosseum_boss","Metadata/EnvironmentSettings/EndGameColosseum_Boss.env","",2387,2387,0,0,"NoMusic","",""
578,"EndGameColosseum_boss_silent","Metadata/EnvironmentSettings/boss_silent.env","",2387,2387,0,0,"NoMusic","",""
579,"EndGameColosseum_mumble","Metadata/EnvironmentSettings/EndGameColosseum_BossMumble.env","",2387,2387,0,0,"NoMusic","",""
580,"EndGameVillageRuins","Metadata/EnvironmentSettings/EndGameVillageRuins.env","",2387,2387,0,0,"NoMusic","",""
581,"EndGameWolf","Metadata/EnvironmentSettings/EndGameWolf.env","",2387,2387,0,0,"NoMusic","",""
582,"EndGameHallowedGrounds","Metadata/EnvironmentSettings/EndGameHallowedGrounds.env","",2387,2387,0,0,"NoMusic","",""
583,"EndGameHighGardens","Metadata/EnvironmentSettings/EndGameHighGardens.env","",2387,2387,0,0,"NoMusic","",""
584,"EndGameHighGardens_boss","Metadata/EnvironmentSettings/EndGameHighGardens_boss.env","",2387,2387,0,0,"NoMusic","",""
585,"EndGameHighGardens_boss_silent","Metadata/EnvironmentSettings/no_music.env","",2387,2387,0,0,"NoMusic","",""
586,"EndGameMineralPools","Metadata/EnvironmentSettings/EndGameMineralPools.env","",2387,2387,0,0,"NoMusic","",""
587,"EndGameScriptorium1","Metadata/EnvironmentSettings/EndGameScriptorium.env","",2387,2387,0,0,"NoMusic","",""
588,"EndGameScriptorium2","Metadata/EnvironmentSettings/EndGameScriptorium2.env","",2387,2387,0,0,"NoMusic","",""
589,"EndGameEstuary","Metadata/EnvironmentSettings/EndGameEstuary.env","",2387,2387,0,0,"NoMusic","",""
590,"EndGameArmory","Metadata/EnvironmentSettings/EndGameArmory.env","",2387,2387,0,0,"NoMusic","",""
591,"EndGameSulphurWastes","Metadata/EnvironmentSettings/EndGameSulphurWastes.env","",2387,2387,0,0,"NoMusic","",""
592,"EndGameMarshes","Metadata/EnvironmentSettings/EndGameMarshes.env","",2387,2387,0,0,"NoMusic","",""
593,"EndGameBarrows","Metadata/EnvironmentSettings/EndGameBarrows.env","",2387,2387,0,0,"NoMusic","",""
594,"EndGameBarrows2","Metadata/EnvironmentSettings/EndGameBarrows2.env","",2387,2387,0,0,"NoMusic","",""
595,"EndGameTower","Metadata/EnvironmentSettings/EndGameTower1.env","",2387,2387,0,0,"NoMusic","",""
596,"EndGameTower2","Metadata/EnvironmentSettings/EndGameTower2.env","",2387,2387,0,0,"NoMusic","",""
597,"EndGameBurialChambers1","Metadata/EnvironmentSettings/EndGameBurialChambers1.env","",2387,2387,0,0,"NoMusic","",""
598,"EndGameBurialChambers2","Metadata/EnvironmentSettings/EndGameBurialChambers2.env","",2387,2387,0,0,"NoMusic","",""
599,"EndGameBurialChambers2_boss","Metadata/EnvironmentSettings/EndGameBurialChambers2_boss.env","",2387,2387,0,0,"NoMusic","",""
600,"EndGameInnerTemple","Metadata/EnvironmentSettings/EndGameInnerTemple.env","",2387,2387,0,0,"NoMusic","",""
601,"EndGameVault","Metadata/EnvironmentSettings/EndGameVault.env","",2387,2387,0,0,"NoMusic","",""
602,"EndGameLighthouse","Metadata/EnvironmentSettings/EndGameLighthouse.env","",2387,2387,0,0,"NoMusic","",""
603,"EndGameMountainCity","Metadata/EnvironmentSettings/EndGameMountainCity.env","",2387,2387,0,0,"NoMusic","",""
604,"EndGameFactory","Metadata/EnvironmentSettings/EndGameFactory1.env","",2387,2387,0,0,"NoMusic","",""
605,"EndGameFactoryBoss","Metadata/EnvironmentSettings/EndGameFactoryBoss.env","",2387,2387,0,0,"NoMusic","",""
606,"EndGameArachnidTomb","Metadata/EnvironmentSettings/EndGameArachnidTomb.env","",2387,2387,0,0,"NoMusic","",""
607,"EndGameArachnidTombBasement","Metadata/EnvironmentSettings/EndGameArachnidTombBasement.env","",2387,2387,0,0,"NoMusic","",""
608,"EndGameRacecourse","Metadata/EnvironmentSettings/EndGameRacecourse.env","",2387,2387,0,0,"NoMusic","",""
609,"EndGameMesa","Metadata/EnvironmentSettings/EndGameMesa.env","",2387,2387,0,0,"NoMusic","",""
610,"EndGameMesa_synthesis","Metadata/EnvironmentSettings/EndGameMesa_synthesis.env","",2387,2387,0,0,"NoMusic","",""
611,"EndGameBeach","Metadata/EnvironmentSettings/EndGameBeach.env","",2387,2387,0,0,"NoMusic","",""
612,"EndGameBeach_synthesis","Metadata/EnvironmentSettings/EndGameBeach_synthesis.env","",2387,2387,0,0,"NoMusic","",""
613,"PetFlats","Metadata/EnvironmentSettings/PetFlats.env","",2387,2387,0,0,"NoMusic","",""
614,"EndGameMine1","Metadata/EnvironmentSettings/EndGameMineExcavation.env","",2387,2387,0,0,"NoMusic","",""
615,"EndGameMine1_synthesis","Metadata/EnvironmentSettings/EndGameMineExcavation_synthesis.env","",2387,2387,0,0,"NoMusic","",""
616,"EndGameMine2","Metadata/EnvironmentSettings/EndGameMineQuarry.env","",2387,2387,0,0,"NoMusic","",""
617,"EndGameMine2_indoor","Metadata/EnvironmentSettings/EndGameMineQuarry_Inside.env","",2387,2387,0,0,"NoMusic","",""
618,"EndGameRamparts","Metadata/EnvironmentSettings/EndGameRamparts.env","",2387,2387,0,0,"NoMusic","",""
619,"EndGameRamparts_Boss","Metadata/EnvironmentSettings/EndGameRamparts_Boss.env","",2387,2387,0,0,"NoMusic","",""
620,"EndGameBreachBossRoomPhysical","Metadata/EnvironmentSettings/EndGameBreachBoss1.env","",2387,2387,0,0,"NoMusic","",""
621,"EndGameBreachBossRoomChaos","Metadata/EnvironmentSettings/EndGameBreachBoss2.env","",2387,2387,0,0,"NoMusic","",""
622,"EndGameBreachBossRoomFire","Metadata/EnvironmentSettings/EndGameBreachBoss3.env","",2387,2387,0,0,"NoMusic","",""
623,"EndGameBreachBossRoomCold","Metadata/EnvironmentSettings/EndGameBreachBoss4.env","",2387,2387,0,0,"NoMusic","",""
624,"EndGameBreachBossRoomLightning","Metadata/EnvironmentSettings/EndGameBreachBoss5.env","",2387,2387,0,0,"NoMusic","",""
625,"EndGameBreachBossEvent","Metadata/EnvironmentSettings/EndGameBreachBossEventOverride.env","",2387,2387,0,0,"NoMusic","",""
626,"EndGameBreachBossPhysical","Metadata/EnvironmentSettings/EndGameBreachBossPhysical.env","",2387,2387,0,0,"NoMusic","",""
627,"EndGameBreachBossChaos","Metadata/EnvironmentSettings/EndGameBreachBossChaos.env","",2387,2387,0,0,"NoMusic","",""
628,"EndGameBreachBossFire","Metadata/EnvironmentSettings/EndGameBreachBossFire.env","",2387,2387,0,0,"NoMusic","",""
629,"EndGameBreachBossCold","Metadata/EnvironmentSettings/EndGameBreachBossCold.env","",2387,2387,0,0,"NoMusic","",""
630,"EndGameBreachBossLightning","Metadata/EnvironmentSettings/EndGameBreachBossLightning.env","",2387,2387,0,0,"NoMusic","",""
631,"EndGameHarbinger","Metadata/EnvironmentSettings/EndGameHarbinger.env","",2387,2387,0,0,"NoMusic","",""
632,"EndGameHarbingerBoss","Metadata/EnvironmentSettings/EndGameHarbingerBoss.env","",2387,2387,0,0,"NoMusic","",""
633,"EndGameCorpseTrench1","Metadata/EnvironmentSettings/EndgameCorpseTrench1.env","",2387,2387,0,0,"NoMusic","",""
634,"EndGameCorpseTrench2","Metadata/EnvironmentSettings/EndGameCorpseTrench_KitavaArena.env","",2387,2387,0,0,"NoMusic","",""
635,"EndGameSummit1","Metadata/EnvironmentSettings/EndGameSummit1.env","",2387,2387,0,0,"NoMusic","",""
636,"EndGameSummit_boss","Metadata/EnvironmentSettings/EndGameSummit1.env","",2387,2387,0,0,"NoMusic","",""
637,"EndGameSummit_silent","Metadata/EnvironmentSettings/no_music.env","",2387,2387,0,0,"NoMusic","",""
638,"EndGameSunkenCity1","Metadata/EnvironmentSettings/EndGameSunkenCity1.env","",2387,2387,0,0,"NoMusic","",""
639,"EndGameSunkenCity_boss","Metadata/EnvironmentSettings/EndGameSunkenCity_boss.env","",2387,2387,0,0,"NoMusic","",""
640,"EndGameSunkenCity_silent","Metadata/EnvironmentSettings/no_music.env","",2387,2387,0,0,"NoMusic","",""
641,"EndGameTribunal","Metadata/EnvironmentSettings/MapTribunal1.env","",2387,2387,0,0,"NoMusic","",""
642,"EndGameTribunalBoss","Metadata/EnvironmentSettings/MapTribunal2.env","",2387,2387,0,0,"NoMusic","",""
643,"EndGameSchism","Metadata/EnvironmentSettings/EndGameSchismSolaris.env","Metadata/EnvironmentSettings/EndGameSchismLunaris.env",2387,2387,0,0,"NoMusic",0,""
644,"EndGameSchismLunaris","Metadata/EnvironmentSettings/EndGameSchismLunaris.env","",2387,2387,0,0,"NoMusic","",""
645,"EndGameSchismSolaris","Metadata/EnvironmentSettings/EndGameSchismSolaris.env","",2387,2387,0,0,"NoMusic","",""
646,"EndGameCarcass1","Metadata/EnvironmentSettings/EndGameCarcass_Zone1.env","",2387,2387,0,0,"NoMusic","",""
647,"EndGameCarcass2","Metadata/EnvironmentSettings/EndGameCarcass_Zone2.env","",2387,2387,0,0,"NoMusic","",""
648,"EndGameCarcass3","Metadata/EnvironmentSettings/EndGameCarcass_Zone3.env","",2387,2387,0,0,"NoMusic","",""
649,"EndGameCopse","Metadata/EnvironmentSettings/EndGameCopse.env","",2387,2387,0,0,"NoMusic","",""
650,"EndGameAlleyways","Metadata/EnvironmentSettings/EndGameAlleyways.env","",2387,2387,0,0,"NoMusic","",""
651,"EndGameCorrosion1","Metadata/EnvironmentSettings/EndGameCorrosion1.env","",2387,2387,0,0,"NoMusic","",""
652,"EndGamePen1","Metadata/EnvironmentSettings/EndGamePen1.env","",2387,2387,0,0,"NoMusic","",""
653,"EndGameBelfry","Metadata/EnvironmentSettings/EndGameBellfry.env","",2387,2387,0,0,"NoMusic","",""
654,"EndGameBelfry_boss","Metadata/EnvironmentSettings/EndGameBelfryBoss.env","",2387,2387,0,0,"NoMusic","",""
655,"EndGameMachinarium","Metadata/EnvironmentSettings/EndGameMachinarium.env","",2387,2387,0,0,"NoMusic","",""
656,"EndGamePillars","Metadata/EnvironmentSettings/EndGamePillars.env","",2387,2387,0,0,"NoMusic","",""
657,"EndGameBaths","Metadata/EnvironmentSettings/EndGameBaths.env","",2387,2387,0,0,"NoMusic","",""
658,"EndGameBaths_synthesis","Metadata/EnvironmentSettings/EndGameBaths_synthesis.env","",2387,2387,0,0,"NoMusic","",""
659,"EndGameBasilica","Metadata/EnvironmentSettings/EndGameBasilica.env","",2387,2387,0,0,"NoMusic","",""
660,"EndGameBasilica_boss","Metadata/EnvironmentSettings/EndGameBasilica_boss.env","",2387,2387,0,0,"NoMusic","",""
661,"EndGameCitySquare","Metadata/EnvironmentSettings/EndGameCitySquare.env","",2387,2387,0,0,"NoMusic","",""
662,"EndGameCourthouse","Metadata/EnvironmentSettings/EndGameCourthouse.env","",2387,2387,0,0,"NoMusic","",""
663,"EndGameDefiledCathedral","Metadata/EnvironmentSettings/EndGameDefiledCathedral.env","",2387,2387,0,0,"NoMusic","",""
664,"EndGameDefiledCathedral_boss","Metadata/EnvironmentSettings/EndGameDefiledCathedral_boss.env","",2387,2387,0,0,"NoMusic","",""
665,"EndGameDig","Metadata/EnvironmentSettings/EndGameDig.env","",2387,2387,0,0,"NoMusic","",""
666,"EndGameIceberg","Metadata/EnvironmentSettings/EndGameIceberg.env","",2387,2387,0,0,"NoMusic","",""
667,"EndGameIceberg_synthesis","Metadata/EnvironmentSettings/EndGameIceberg_synthesis.env","",2387,2387,0,0,"NoMusic","",""
668,"EndGameLaboratory","Metadata/EnvironmentSettings/EndGameLaboratory.env","",2387,2387,0,0,"NoMusic","",""
669,"EndGameLookout","Metadata/EnvironmentSettings/EndGameLookout.env","",2387,2387,0,0,"NoMusic","",""
670,"EndGameSanctuary","Metadata/EnvironmentSettings/EndGameSanctuary.env","",2387,2387,0,0,"NoMusic","",""
671,"EndGameSanctuary_synthesis","Metadata/EnvironmentSettings/EndGameSanctuary_synthesis.env","",2387,2387,0,0,"NoMusic","",""
672,"EndGameSanctuaryBoss","Metadata/EnvironmentSettings/EndGameSanctuaryBoss.env","",2387,2387,0,0,"NoMusic","",""
673,"EndGameSepulchre","Metadata/EnvironmentSettings/EndGameSepulchre.env","",2387,2387,0,0,"NoMusic","",""
674,"EndGameSepulchre_synthesis","Metadata/EnvironmentSettings/EndGameSepulchre_synthesis.env","",2387,2387,0,0,"NoMusic","",""
675,"EndGameSepulchre_doedre","Metadata/EnvironmentSettings/EndGameSepluchre_doedre.env","",2387,2387,0,0,"NoMusic","",""
676,"EndGameHaunt","Metadata/EnvironmentSettings/EndGameHaunt.env","",2387,2387,0,0,"NoMusic","",""
677,"EndGameHaunt_synthesis","Metadata/EnvironmentSettings/EndGameHaunt_synthesis.env","",2387,2387,0,0,"NoMusic","",""
678,"EndGameHauntBoss","Metadata/EnvironmentSettings/EndGameHauntBoss.env","",2387,2387,0,0,"NoMusic","",""
679,"EndGameMausoleum","Metadata/EnvironmentSettings/EndGameMausoleum.env","",2387,2387,0,0,"NoMusic","",""
