"rownum","Id","Text","SoundFile"
444,"Scion12","Someone had to put an end to this cruel experiment.","Audio/Dialogue/Character/StrDexInt/Event/Sc_12_KillFidelitas.ogg"
445,"Scion13","After what this land's become, your kind still manages to make it worse.","Audio/Dialogue/Character/StrDexInt/Event/Sc_13_KillKraityn.ogg"
446,"Scion14","Women like you give the rest of us a bad name.","Audio/Dialogue/Character/StrDexInt/Event/Sc_14_KillAlira.ogg"
447,"Scion15","There's your 'peace', Oak. The only peace that anyone can expect in Wraeclast.","Audio/Dialogue/Character/StrDexInt/Event/Sc_15_KillOak.ogg"
448,"Scion16","Oh my God, no! If there's a way to put this right, I have to find it.","Audio/Dialogue/Character/StrDexInt/Event/Sc_16_ReleaseDarkness.ogg"
449,"Scion17","The least we can do in life is tidy up after ourselves.","Audio/Dialogue/Character/StrDexInt/Event/Sc_17_KillVaalOversoul.ogg"
450,"Scion18","Sarn, where emperors ruled... and died, just like everyone else.","Audio/Dialogue/Character/StrDexInt/Event/Sc_18_EnterSarn.ogg"
451,"Scion19","You are remembered only for the mess you leave behind.","Audio/Dialogue/Character/StrDexInt/Event/Sc_19_EnterSewer.ogg"
452,"Scion20","If left to its own devices, all of Wraeclast would come to be this way.","Audio/Dialogue/Character/StrDexInt/Event/Sc_20_SeenUndyingSphincter.ogg"
453,"Scion21","It seems that even Time loses its will in Wraeclast.","Audio/Dialogue/Character/StrDexInt/Event/Sc_21_EnterSolaris.ogg"
454,"Scion22","Men like you shall not inherit Wraeclast.","Audio/Dialogue/Character/StrDexInt/Event/Sc_22_KillGravicius.ogg"
455,"Scion23","I know of only one woman capable of such depravity. Piety.","Audio/Dialogue/Character/StrDexInt/Event/Sc_23_EnterLunaris.ogg"
456,"Scion24","You should die a thousand times over for what you've done.","Audio/Dialogue/Character/StrDexInt/Event/Sc_24_KillPiety.ogg"
457,"Scion25","This tower says it all. Pride killed the Eternal Empire.","Audio/Dialogue/Character/StrDexInt/Event/Sc_25_EnterSceptre.ogg"
458,"Scion26","I prefer the view from where I'm standing now, Dominus.","Audio/Dialogue/Character/StrDexInt/Event/Sc_26_KillDominus.ogg"
459,"Scion27","I've killed the puppet. Now I just need to follow the strings to his master. ","Audio/Dialogue/Character/StrDexInt/Event/Sc_27_EnterAqueduct.ogg"
460,"Scion28","The Empire didn't need a cataclysm. It created its own desolation.","Audio/Dialogue/Character/StrDexInt/Event/Sc_28_EnterDriedLake.ogg"
461,"Scion29","Sin is the crack through which Nightmare seeps. What was your Sin, Voll? Pride?","Audio/Dialogue/Character/StrDexInt/Event/Sc_29_KillVoll.ogg"
462,"Scion30","The Beast knows that I'm here.","Audio/Dialogue/Character/StrDexInt/Event/Sc_30_EnterMines1.ogg"
463,"Scion31","Yes, Beast, you have every reason to be afraid.","Audio/Dialogue/Character/StrDexInt/Event/Sc_31_EnterMines2.ogg"
464,"Scion32","You will be the first of many to throw off Nightmare's shackles, Deshret.","Audio/Dialogue/Character/StrDexInt/Event/Sc_32_FreeDeshret.ogg"
465,"Scion33","As your terror grows, Beast, so does my resolve.","Audio/Dialogue/Character/StrDexInt/Event/Sc_33_EnterMines3.ogg"
466,"Scion34","You have my pity, slave.","Audio/Dialogue/Character/StrDexInt/Event/Sc_34_KillBarkhul.ogg"
467,"Scion35","Love was the blade that you turned upon yourself, Sword King.","Audio/Dialogue/Character/StrDexInt/Event/Sc_35_KillDaresso.ogg"
468,"Scion36","I stand within the tortured mind of Kaom himself.","Audio/Dialogue/Character/StrDexInt/Event/Sc_36_EnterKaomRealm.ogg"
469,"Scion37","Save your breath for the Ancestors, Kaom. You'll need it.","Audio/Dialogue/Character/StrDexInt/Event/Sc_37_KillKaom.ogg"
470,"Scion38","Nightmare, made real.","Audio/Dialogue/Character/StrDexInt/Event/Sc_38_EnterBelly.ogg"
471,"Scion39","This twisting of flesh and life... both brilliant and insane.","Audio/Dialogue/Character/StrDexInt/Event/Sc_39_EnterHarvest.ogg"
472,"Scion40","I'm sorry, Maligaro, but I can be quite critical when it comes to Art.","Audio/Dialogue/Character/StrDexInt/Event/Sc_40_KillMaligaro.ogg"
473,"Scion41","The world doesn't want your kind of 'beauty', Shavronne.","Audio/Dialogue/Character/StrDexInt/Event/Sc_41_KillShav.ogg"
474,"Scion42","This was the only way to satisfy your appetite, Doedre.","Audio/Dialogue/Character/StrDexInt/Event/Sc_42_KillDoedre.ogg"
475,"Scion43","I have the only answer I need, Piety. The Beast dies. ","Audio/Dialogue/Character/StrDexInt/Event/Sc_43_PietyDies.ogg"
476,"Scion44","Poor Malachai. You spent three centuries fighting Death, and in all that time, not once did you take the time to live.","Audio/Dialogue/Character/StrDexInt/Event/Sc_44_KillMalachai.ogg"
477,"Scion45","Though we were worlds apart before, exile has brought us together. \r\n\r\nBack in Oriath, there were those that referred to me as the wonder child, but as you've likely discovered, titles mean little here. Wonder, Exile, monster, hero... it's not the name that defines you. It's what you do that makes you what you are in Wraeclast. \r\n\r\nThank you. You have given me what matters most: the freedom to finish what I started.","Audio/Dialogue/Character/StrDexInt/Event/Sc_45_FreedomSpeech.ogg"
478,"Scion46","Can I not have but a moment's respite?","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Cooldown_01.ogg"
479,"Scion47","Can I not have but a moment's respite?","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Cooldown_02.ogg"
480,"Scion48","I haven't quite the finesse for this.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Dex_01.ogg"
481,"Scion49","I haven't quite the finesse for this.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Dex_02.ogg"
482,"Scion50","Ah... much better.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Health_01.ogg"
483,"Scion51","Ah... much better.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Health_02.ogg"
484,"Scion52","I wouldn't know where to start with that.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Int_01.ogg"
485,"Scion53","I wouldn't know where to start with that.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Int_02.ogg"
486,"Scion54","Far too much baggage.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Inventory_01.ogg"
487,"Scion55","Far too much baggage.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Inventory_02.ogg"
488,"Scion56","I have nothing more to give.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Mana_01.ogg"
489,"Scion57","I have nothing more to give.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Mana_02.ogg"
490,"Scion58","I'll be needing that in the near future.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Questitem_01.ogg"
491,"Scion59","I'll be needing that in the near future.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Questitem_02.ogg"
492,"Scion60","Your death is a mercy.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_RareKill_01.ogg"
493,"Scion61","Your death is a mercy.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_RareKill_02.ogg"
494,"Scion62","Sleep now, little nightmare.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_RareKill_03.ogg"
495,"Scion63","Sleep now, little nightmare.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_RareKill_04.ogg"
496,"Scion64","And kindly stay dead.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_RareKill_05.ogg"
497,"Scion65","And kindly stay dead.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_RareKill_06.ogg"
498,"Scion66","That felt disturbingly good.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_RareKill_07.ogg"
499,"Scion67","That felt disturbingly good.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_RareKill_08.ogg"
500,"Scion68","Your torment is over.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_RareKill_09.ogg"
501,"Scion69","Your torment is over.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_RareKill_10.ogg"
502,"Scion70","Neither the time nor the place.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_SkillsTown_01.ogg"
503,"Scion71","Neither the time nor the place.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_SkillsTown_02.ogg"
504,"Scion72","Too weighty a prospect for me.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Str_01.ogg"
505,"Scion73","Too weighty a prospect for me.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Str_02.ogg"
506,"Scion74","Exile is a lesson and I've always been a fast study.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_47_LevelUp_01.ogg"
507,"Scion75","Life grows, even in a graveyard.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_47_LevelUp_02.ogg"
508,"Scion76","I learn, I kill, I live.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_47_LevelUp_03.ogg"
509,"Scion77","I might just earn my 'wonder child' title yet.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_47_LevelUp_04.ogg"
510,"Scion78","Power corrupts and corruption empowers.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_47_LevelUp_05.ogg"
511,"Scion79","There's no resting on your laurels in Wraeclast.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_47_LevelUp_06.ogg"
512,"Scion80","I have become a walking nightmare.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_47_LevelUp_07.ogg"
513,"Jack1","Such a pretty meatbag!","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Approach_Piety_01.ogg"
514,"Jack2","I feel a great power here. We shall feast on it!","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Abyss_01.ogg"
515,"Jack3","There is great power here. Let us devour it!","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Apex_01.ogg"
516,"Jack4","So many to feast upon.","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Barracks_01.ogg"
517,"Jack5","Fresh meat to slaughter!","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Belly_01.ogg"
518,"Jack6","Cut the flesh, break the bone!","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_DriedLake_01.ogg"
519,"Jack7","I can sense suffering here. Let's make it end.","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Dungeon_01.ogg"
520,"Jack8","Big beasts... lots of flesh for me.","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Grotto_01.ogg"
521,"Jack9","There are spiders here... I hate spiders.","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Jungle_01.ogg"
522,"Jack10","Many paths, many beasts. Let's have some fun!","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Labyrinth_01.ogg"
523,"Jack11","There is nothing but death here.","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Lunaris3_01.ogg"
524,"Jack12","This place... I have been here before, long ago...","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Maelstrom_01.ogg"
525,"Jack13","Flay them. Flay them all!","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Mines_01.ogg"
526,"Jack14","Filthy rhoas. Let's kill them all!","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_MudGeyser_01.ogg"
527,"Jack15","Sarn... my home.","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Sarn_01.ogg"
528,"Jack16","So much pain here. I like it.","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Sceptre_01.ogg"
529,"Jack17","Ugh, spiders.","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_SpiderForest_01.ogg"
530,"Jack18","The horrors here... they are many.","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Vaal_01.ogg"
531,"Jack19","There is nothing I want here. Let's leave.","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Vaults_01.ogg"
532,"Jack20","","Audio/Dialogue/NPC/JackTheAxe/JTA_Attack_01.ogg"
533,"Jack21","","Audio/Dialogue/NPC/JackTheAxe/JTA_Attack_02.ogg"
534,"Jack22","","Audio/Dialogue/NPC/JackTheAxe/JTA_Attack_03.ogg"
535,"Jack23","","Audio/Dialogue/NPC/JackTheAxe/JTA_Attack_04.ogg"
536,"Jack24","","Audio/Dialogue/NPC/JackTheAxe/JTA_Attack_05.ogg"
537,"Jack25","","Audio/Dialogue/NPC/JackTheAxe/JTA_Attack_06.ogg"
538,"Jack26","","Audio/Dialogue/NPC/JackTheAxe/JTA_Attack_07.ogg"
539,"Jack27","","Audio/Dialogue/NPC/JackTheAxe/JTA_Attack_08.ogg"
540,"Jack28","","Audio/Dialogue/NPC/JackTheAxe/JTA_Idle_01.ogg"
541,"Jack29","","Audio/Dialogue/NPC/JackTheAxe/JTA_Idle_02.ogg"
542,"Jack30","","Audio/Dialogue/NPC/JackTheAxe/JTA_Idle_03.ogg"
543,"Jack31","","Audio/Dialogue/NPC/JackTheAxe/JTA_Idle_04.ogg"
544,"Jack32","","Audio/Dialogue/NPC/JackTheAxe/JTA_PVP_01.ogg"
545,"Jack33","","Audio/Dialogue/NPC/JackTheAxe/JTA_PVP_02.ogg"
546,"Goddess1 ","What? I'm free? You did this? Well, anything is better than being stuck in that. His mindless thirst fell far short of My desires, simple though they are. But now there's you: so vital, so defiant... So take Me. This dying world is but kindling, yet its unquickened blood may boil once again...and I've waited so long for a real bath.","Audio/Dialogue/Goddess_Unleashed/GS_A1_01.ogg"
547,"Goddess2 ","A False God is no match for a real Goddess.","Audio/Dialogue/Goddess_Unleashed/GS_A1_02.ogg"
548,"Goddess3 ","Hmm. Quite the grand exit. Like the mirror she no doubt practices in front of, we shall be seeing her again.","Audio/Dialogue/Goddess_Unleashed/GS_A1_04.ogg"
549,"Goddess4 ","None are more owned by a prison than those who claim they just work there.","Audio/Dialogue/Goddess_Unleashed/GS_A1_03.ogg"
550,"Goddess5 ","Yes, there she is again. Looks like someone fancies herself our nemesis...","Audio/Dialogue/Goddess_Unleashed/GS_A1_05.ogg"
551,"Goddess6 ","That Allflame was as fleeting as a spark of lust. Mine is the fire that cannot be quenched.","Audio/Dialogue/Goddess_Unleashed/GS_A1_06.ogg"
552,"Goddess7 ","Love's true face? Someone felt she had the monopoly on what 'love' is. Someone was wrong.","Audio/Dialogue/Goddess_Unleashed/GS_A1_07.ogg"
553,"Goddess8 ","Do you think she waits here for us to arrive just to say something snappy and then run away?","Audio/Dialogue/Goddess_Unleashed/GS_A2_01.ogg"
554,"Goddess9 ","Oh, we killed Piety's lover? No, I think there's another word for whatever he was.","Audio/Dialogue/Goddess_Unleashed/GS_A2_02.ogg"
555,"Goddess10","Sad little kitten, no wonder her followers kill themselves.","Audio/Dialogue/Goddess_Unleashed/GS_A2_03.ogg"
556,"Goddess11","All that flashy sword-swinging, when all you need is a magical fiery sword that says very clever things.","Audio/Dialogue/Goddess_Unleashed/GS_A2_04.ogg"
557,"Goddess12","Now that is what you get for bringing a stick to a sword fight.","Audio/Dialogue/Goddess_Unleashed/GS_A2_05.ogg"
558,"Goddess13","You just had to go and touch the big shiny ball, didn't you?","Audio/Dialogue/Goddess_Unleashed/GS_A2_06.ogg"
559,"Goddess14","This is why great civilisations fall into ruin, wasting their time building junk like that.","Audio/Dialogue/Goddess_Unleashed/GS_A2_07.ogg"
560,"Goddess15","She didn't wait for us this time. We were too late. This little game of tag is over. I want to feel her burn.","Audio/Dialogue/Goddess_Unleashed/GS_A3_01.ogg"
561,"Goddess16","Get out of our way, underling. We've a witch to hunt. And burn. And burn.","Audio/Dialogue/Goddess_Unleashed/GS_A3_02.ogg"
562,"Goddess17","Hide behind these brutes all you want, Piety. They mean nothing. We are coming for you.","Audio/Dialogue/Goddess_Unleashed/GS_A3_03.ogg"
563,"Goddess18","Depraved? Demented? No. This is Vinia, desperate to prove she is Piety. A little girl playing dress up, using atrocity as a cheap prop.","Audio/Dialogue/Goddess_Unleashed/GS_A3_04.ogg"
564,"Goddess19","Finally! Die in My fire, you bitch, just die! ...Wait, where's the body? She got away again?! Argh!","Audio/Dialogue/Goddess_Unleashed/GS_A3_05.ogg"
565,"Goddess20","Maybe he should have tried the touch of a Goddess instead.","Audio/Dialogue/Goddess_Unleashed/GS_A3_06.ogg"
566,"Goddess21","Hm. Not quite the bath I had in mind. The water looks clean... but water so often does.","Audio/Dialogue/Goddess_Unleashed/GS_A4_01.ogg"
567,"Goddess22","I care not to dance to Dialla's tune... but evidence of Piety's influence? Now our interest is warranted.","Audio/Dialogue/Goddess_Unleashed/GS_A4_02.ogg"
568,"Goddess23","Not the first emperor I have consigned to the pyre. This was beneath Me.","Audio/Dialogue/Goddess_Unleashed/GS_A4_03.ogg"
569,"Goddess24","King of Swords? Try Goddess of Swords, you lovelorn little whelp!","Audio/Dialogue/Goddess_Unleashed/GS_A4_04.ogg"
570,"Goddess25","Such red-hot rage! I suppose no one told him that red is the weakest of flames.","Audio/Dialogue/Goddess_Unleashed/GS_A4_05.ogg"
571,"Goddess26","If it lives, it bleeds. If it bleeds, it has a heart. Let us find it and set it ablaze.","Audio/Dialogue/Goddess_Unleashed/GS_A4_06.ogg"
572,"Goddess27","Dominus, now Malachai. No matter who or what, you are nothing but a man's tool, Vinia.","Audio/Dialogue/Goddess_Unleashed/GS_A4_07.ogg"
573,"Goddess28","Piety seeks an alliance with us? Fine. An alliance with Me is just a stay of execution anyway.","Audio/Dialogue/Goddess_Unleashed/GS_A4_08.ogg"
574,"Goddess29","Curse the flames all you want, Darktongue. You still burn in the end.","Audio/Dialogue/Goddess_Unleashed/GS_A4_09.ogg"
575,"Goddess30","Art is overrated. You know what takes real skill? Cooking.","Audio/Dialogue/Goddess_Unleashed/GS_A4_10.ogg"
576,"Goddess31","Oh, so that's who made Brutus... It all makes sense now.","Audio/Dialogue/Goddess_Unleashed/GS_A4_11.ogg"
577,"Goddess32","Stabbed right through the guts. Screaming. Impaled. Twitching. Now that is a proper way to die!","Audio/Dialogue/Goddess_Unleashed/GS_A4_12.ogg"
578,"Goddess33","When I said we'd set its heart ablaze, I didn't really mean... oh well, this suffices. Now, back to finding that bath.","Audio/Dialogue/Goddess_Unleashed/GS_A4_13.ogg"
579,"Goddess34","And I am absolutely sure no one noticed that subtle entrance.","Audio/Dialogue/Goddess_Unleashed/GS_A5_01.ogg"
580,"Goddess35","Lungs. Entrails. Hearts. And now eyes. What happened to just hacking people to bits and moving on, hm?","Audio/Dialogue/Goddess_Unleashed/GS_A5_02.ogg"
581,"Goddess36","They build a church. Off-hand ideas become laws. Faith is force-fed. The place of worship is now a place of judgment. I hate organised religion.","Audio/Dialogue/Goddess_Unleashed/GS_A5_03.ogg"
582,"Goddess37","So was that the true face of God, Exile? ...No. Just another vainglorious echo of the hollow 'I Am.' ","Audio/Dialogue/Goddess_Unleashed/GS_A5_04.ogg"
583,"Goddess38","Apparently this is what in damnation we have done. I'd say it's an improvement.","Audio/Dialogue/Goddess_Unleashed/GS_A5_05.ogg"
584,"Goddess39","Vengeance? Against us? He'd still be just another hopeless slave were it not for us. Ingrate.","Audio/Dialogue/Goddess_Unleashed/GS_A5_06.ogg"
585,"Goddess40","And you were doing so well...","Audio/Dialogue/Goddess_Unleashed/GS_A5_07.ogg"
586,"Goddess41","I don't like it here. The food is terrible and it smells like... I don't like it here.","Audio/Dialogue/Goddess_Unleashed/GS_A6_01.ogg"
587,"Goddess42","Every pantheon has a God of War, and a Goddess of Love. Which do you think ends up on top?","Audio/Dialogue/Goddess_Unleashed/GS_A6_02.ogg"
588,"Goddess43","Play with fire, you get the horns! ...Or something like that.","Audio/Dialogue/Goddess_Unleashed/GS_A6_03.ogg"
589,"Goddess44","Oh, Shavs. Don't you know? After two become one, it's all downhill from there... You're welcome.","Audio/Dialogue/Goddess_Unleashed/GS_A6_04.ogg"
590,"Goddess45","What injustice that such a horror be so freakishly fertile, while others cradle empty arms and sing lullabies but to themselves.","Audio/Dialogue/Goddess_Unleashed/GS_A6_05.ogg"
591,"Goddess46","For every man there is a flame that attracts him. Even the dead ones, apparently.","Audio/Dialogue/Goddess_Unleashed/GS_A6_06.ogg"
592,"Goddess47","Roast goat and now boiled crab. Who knew gods could be so tasty?","Audio/Dialogue/Goddess_Unleashed/GS_A6_07.ogg"
593,"Goddess48","And here I thought we'd only be entering one belly of a beast on this little journey of ours.","Audio/Dialogue/Goddess_Unleashed/GS_A7_01.ogg"
594,"Goddess49","All the means to create his own paradise, and he does this. What an angry young man he was.","Audio/Dialogue/Goddess_Unleashed/GS_A7_02.ogg"
595,"Goddess50","Love is not changing others, Maligaro. It is changing yourself. All who have held Me learn that sooner or later.","Audio/Dialogue/Goddess_Unleashed/GS_A7_03.ogg"
596,"Goddess51","Reunions with old friends are always pleasant... until they're not. And then they're very not.","Audio/Dialogue/Goddess_Unleashed/GS_A7_04.ogg"
597,"Goddess52","Poor old mother Ursa. I take no delight in what we have just done.","Audio/Dialogue/Goddess_Unleashed/GS_A7_05.ogg"
598,"Goddess53","Now there goes a girl who understands the usefulness of fire.","Audio/Dialogue/Goddess_Unleashed/GS_A7_06.ogg"
599,"Goddess54","I'd be perfectly happy if we never saw another giant spider again. Eh, who am I kidding? This is Wraeclast.","Audio/Dialogue/Goddess_Unleashed/GS_A7_07.ogg"
600,"Goddess55","When I said I was craving a real bath, this is not what I had in mind.","Audio/Dialogue/Goddess_Unleashed/GS_A8_01.ogg"
601,"Goddess56","This is why we say 'I will love you until the day I die'...","Audio/Dialogue/Goddess_Unleashed/GS_A8_02.ogg"
602,"Goddess57","A literal Bath House? Really? I'm not sure you understand how swords work.","Audio/Dialogue/Goddess_Unleashed/GS_A8_03.ogg"
603,"Goddess58","There is no sharper reflection than that found in the blade of a sword. ","Audio/Dialogue/Goddess_Unleashed/GS_A8_04.ogg"
604,"Goddess59","Amazing what removing a heretical whore can do to the sanctity of a place. This is sublime.","Audio/Dialogue/Goddess_Unleashed/GS_A8_05.ogg"
605,"Goddess60","Sad thing about eclipses: they never last long. But oh, they're so beautiful in that one moment.","Audio/Dialogue/Goddess_Unleashed/GS_A8_06A.ogg"
606,"Goddess61","Ugh, not even My touch could heat these leftovers. Do not even think about dipping Me in that tepid sludge.","Audio/Dialogue/Goddess_Unleashed/GS_A9_01.ogg"
607,"Goddess62","Huh. I thought it'd be bigger with a name like that.","Audio/Dialogue/Goddess_Unleashed/GS_A9_02.ogg"
608,"Goddess63","If there's one thing I loathe more than spiders, it's scorpions. They're like spiders with extra pointy bits and claws. They don't even taste good.","Audio/Dialogue/Goddess_Unleashed/GS_A9_03.ogg"
609,"Goddess64","Go where you are needed, Kira. It certainly is not here.","Audio/Dialogue/Goddess_Unleashed/GS_A9_04.ogg"
610,"Goddess65","Such petty conflicts. Is this all the gods dreamt of in the Beast's narcotic embrace?","Audio/Dialogue/Goddess_Unleashed/GS_A9_05.ogg"
611,"Goddess66","Lightning. Pfft. Little more than a primitive precursor to the beauty of an inferno.","Audio/Dialogue/Goddess_Unleashed/GS_A9_06.ogg"
612,"Goddess67","How sad, to see The Beast once again, so desiccated, so diminished... so flammable.","Audio/Dialogue/Goddess_Unleashed/GS_A9_07.ogg"
613,"Goddess68","Three underlings, three failures, three trite little traumas. I do love a trilogy... but this one has run its course.","Audio/Dialogue/Goddess_Unleashed/GS_A9_08.ogg"
614,"Goddess69","I was half-expecting Kitava to rise from his corpse. This world's addiction to eternal recurrence is delightfully enticing.","Audio/Dialogue/Goddess_Unleashed/GS_A10_01.ogg"
615,"Goddess70","We killed her master. We killed her master's master. We killed her master's master's god. She knew all this and still she sided against us? Not as smart as I had hoped then. Pity.","Audio/Dialogue/Goddess_Unleashed/GS_A10_02.ogg"
616,"Goddess71","We must be getting close. Everything's so overwhelmingly red.","Audio/Dialogue/Goddess_Unleashed/GS_A10_03.ogg"
617,"Goddess72","It seems the best way to deal with insatiable hunger is to simply kill the hungry. Singularly Wraeclastian solution. But that was never the point. I asked for a bath and you gave Me rivers hot with the blood of a black-hearted legion, of dead empires, of resurgent gods. Oh, you more than suffice. Burn with me until it's unbearable... and then burn some more, my love.","Audio/Dialogue/Goddess_Unleashed/GS_A10_04.ogg"
618,"Goddess73","This Goddess of Justice might be blind but her followers certainly aren't mute. I thought he'd never shut up.","Audio/Dialogue/Goddess_Unleashed/GS_KillIzaro_01.ogg"
619,"Goddess74","I was right. You wield Me adequately. Early days yet...","Audio/Dialogue/Goddess_Unleashed/GS_Level_10.ogg"
620,"Goddess75","Had enough of Me yet? Feel free to equip something else. I won't mind. Honest.","Audio/Dialogue/Goddess_Unleashed/GS_Level_20.ogg"
621,"Goddess76","The last person to keep Me this long developed a serious case of pyrophobia. Or was it pyrophilia? One of those. Maybe both.","Audio/Dialogue/Goddess_Unleashed/GS_Level_30.ogg"
622,"Goddess77","Ah, how well we burn together! It has been an age since someone endured this much!","Audio/Dialogue/Goddess_Unleashed/GS_Level_50.ogg"
623,"Goddess78","You are a miracle, beloved. You are also a masochist and possibly an idiot. But you're my idiot.","Audio/Dialogue/Goddess_Unleashed/GS_Level_70.ogg"
624,"Goddess79","I swear, no one's held Me this long before. You deserve a unique reward. A secret... Swords can't really talk. You went mad the moment you picked Me up. Was any of this real? Don't ask me. I'm just a sword. But truly, I am your sword. Forever. ","Audio/Dialogue/Goddess_Unleashed/GS_Level_90.ogg"
625,"Goddess80","That shall suffice.","Audio/Dialogue/Goddess_Unleashed/GS_KillRogue_01.ogg"
626,"Goddess81","","Audio/Dialogue/Goddess_Unleashed/GS_KillRogue_02.ogg"
627,"Goddess82","Drown in My flames!","Audio/Dialogue/Goddess_Unleashed/GS_KillRogue_03.ogg"
628,"Goddess83","Everything burns.","Audio/Dialogue/Goddess_Unleashed/GS_KillRogue_04.ogg"
