"rownum","rid","f32","rid","i32","i32"
1862,2065,153.583,1,0,0
1863,2066,153.583,2,0,0
1864,2067,153.583,1,0,0
1865,2068,153.583,1,0,0
1866,2069,171.613,2,0,0
1867,2070,171.613,2,0,1065353216
1868,2071,171.613,2,0,0
1869,2072,171.613,2,0,0
1870,2073,171.613,2,0,1066192077
1871,2074,171.613,2,0,0
1872,2075,171.613,1,0,0
1873,2076,181.364,2,0,0
1874,2077,182.732,2,0,0
1875,2078,182.732,2,0,0
1876,2079,182.732,1,0,0
1877,2080,182.732,1,0,0
1878,2081,182.732,1,0,0
1879,2082,182.732,2,0,0
1880,2083,182.732,2,0,0
1881,2084,182.732,2,0,0
1882,2085,120.322,0,0,0
1883,2086,120.322,0,0,0
1884,2087,120.322,0,0,0
1885,2088,120.322,0,0,0
1886,2089,94.1447,1,0,0
1887,2090,94.1447,1,-7,1058642330
1888,2091,94.1447,1,0,0
1889,2092,94.1447,1,0,0
1890,2093,94.1447,1,0,0
1891,2094,94.1447,1,-7,1058642330
1892,2095,94.1447,1,0,0
1893,2096,94.1447,2,0,0
1894,2097,190.994,2,0,0
1895,2098,190.994,2,0,0
1896,2099,190.994,2,0,0
1897,2100,191.96,2,0,0
1898,2101,191.96,2,0,0
1899,2102,191.96,2,0,0
1900,2103,190.994,2,0,0
1901,2104,433.494,5,0,0
1902,2105,433.494,5,0,0
1903,2106,433.494,5,0,0
1904,2107,433.494,5,0,0
1905,2108,433.494,5,0,0
1906,2109,433.494,5,0,0
1907,2110,164.992,2,0,0
1908,2111,192.515,2,0,0
1909,2112,192.515,2,0,0
1910,2113,192.515,2,0,0
1911,2114,192.515,2,0,0
1912,2115,219.917,3,0,0
1913,2116,219.917,3,0,0
1914,2117,219.917,3,0,0
1915,2118,219.917,3,0,0
1916,2119,219.917,3,0,0
1917,2120,219.917,3,0,0
1918,2121,219.917,3,0,0
1919,2122,40.515,8,0,0
1920,2123,123.358,1,0,0
1921,2124,123.358,1,0,1065688760
1922,2125,123.358,1,0,0
1923,2126,255.245,3,0,0
1924,2127,271.469,3,0,0
1925,2128,271.469,3,0,1061997773
1926,2129,271.469,3,0,0
1927,2130,289.895,4,0,0
1928,2131,289.895,4,0,0
1929,2132,289.895,4,0,0
1930,2133,62.354,7,0,0
1931,2134,62.354,7,-4,0
1932,2135,62.354,7,0,0
1933,2136,188.145,2,0,0
1934,2137,188.145,2,0,0
1935,2138,188.145,2,0,0
1936,2139,161.376,1,0,0
1937,2140,161.376,1,0,0
1938,2141,161.376,1,0,0
1939,2142,162.335,2,0,0
1940,2143,162.335,1,0,0
1941,2144,162.335,1,0,1067576197
1942,2145,162.335,1,0,0
1943,2146,162.335,1,0,0
1944,2147,162.335,2,0,0
1945,2148,224.547,3,0,0
1946,2149,146.23,2,0,0
1947,2150,245.743,3,0,0
1948,2151,245.743,3,0,0
1949,2152,245.743,3,0,0
1950,2153,297.978,3,0,0
1951,2154,0,8,0,0
1952,2155,0,8,0,0
1953,2156,172.075,2,0,0
1954,2157,172.075,2,0,1066611507
1955,2158,172.075,2,0,0
1956,2159,172.075,2,0,0
1957,2160,194.767,2,0,0
1958,2161,194.767,2,0,1067093852
1959,2162,194.767,2,0,0
1960,2163,194.767,2,0,0
1961,2164,194.767,2,0,1067093852
1962,2165,194.767,2,0,0
1963,2166,194.767,2,0,0
1964,2167,194.767,2,0,0
1965,2168,194.767,2,0,0
1966,2169,162.335,1,0,0
1967,2170,162.335,1,0,1067030938
1968,2171,162.335,1,0,0
1969,2172,162.335,1,0,0
1970,2173,162.335,1,0,0
1971,2174,172.008,4,0,0
1972,2175,161.948,3,0,0
1973,2176,40.515,8,0,0
1974,2177,88.569,1,0,0
1975,2178,88.569,1,-7,1061158912
1976,2179,88.569,1,0,0
1977,2180,88.569,1,0,0
1978,2181,88.569,1,-7,1061158912
1979,2182,88.569,1,0,0
1980,2183,172.008,2,0,0
1981,2184,208.003,3,0,0
1982,2185,208.004,2,0,0
1983,2186,208.004,2,0,0
1984,2187,208.004,2,0,0
1985,2188,208.004,2,0,0
1986,2189,208.004,2,0,0
1987,2190,208.004,2,0,0
1988,2191,208.004,2,0,0
1989,2192,176.525,1,0,0
1990,2193,131.073,0,0,0
1991,2194,131.073,0,0,0
1992,2195,131.073,0,0,0
1993,2196,131.073,0,0,0
1994,2197,131.073,0,0,0
1995,2198,131.073,0,0,0
1996,2199,131.073,0,0,0
1997,2200,131.073,0,0,0
1998,2201,131.073,0,0,0
1999,2202,131.073,0,0,0
2000,2203,131.073,0,0,0
2001,2204,131.073,0,0,0
2002,2205,131.073,0,0,0
2003,2206,131.073,0,0,0
2004,2207,130.928,0,0,0
2005,2208,71.525,7,0,0
2006,2209,152.307,2,0,0
2007,2210,130.938,0,0,0
2008,2211,130.938,0,0,0
2009,2212,130.938,0,0,0
2010,2213,130.938,0,0,0
2011,2214,130.938,0,0,0
2012,2215,130.938,0,0,0
2013,2216,130.938,0,0,0
2014,2217,152.307,2,0,0
2015,2218,139.157,0,0,0
2016,2219,254.932,3,0,0
2017,2220,254.932,3,0,0
2018,2223,156.733,2,0,0
2019,2224,156.733,1,0,0
2020,2225,156.733,1,0,1068540887
2021,2226,156.733,1,0,0
2022,2227,156.733,2,0,0
2023,2228,156.733,1,0,0
2024,2229,156.733,1,0,1067450368
2025,2230,156.733,1,0,0
2026,2231,156.733,2,0,0
2027,2232,156.733,2,0,0
2028,2233,156.733,2,0,0
2029,2234,156.733,2,0,0
2030,2235,191.459,2,0,0
2031,2236,191.459,2,0,0
2032,2237,191.459,2,0,0
2033,2238,191.459,2,0,0
2034,2239,191.459,2,0,0
2035,2240,191.459,2,0,0
2036,2241,191.459,2,0,0
2037,2242,191.459,2,0,0
2038,2243,191.459,2,0,0
2039,2245,161.12,2,0,0
2040,2246,161.12,2,0,0
2041,2247,161.12,1,0,0
2042,2248,161.12,1,0,1067576197
2043,2249,161.12,2,0,0
2044,2250,161.12,2,0,0
2045,2251,161.12,2,0,0
2046,2252,161.12,2,0,0
2047,2253,190.753,2,0,0
2048,2254,190.753,2,0,0
2049,2255,190.753,2,0,0
2050,2256,190.753,2,0,0
2051,2257,190.753,2,0,0
2052,2258,190.753,2,0,0
2053,2259,190.753,2,0,0
2054,2260,190.753,2,0,0
2055,2261,190.753,2,0,0
2056,2262,190.753,2,0,0
2057,2263,190.753,2,0,0
2058,2264,190.753,2,0,0
2059,2265,190.753,2,0,0
2060,2267,184.766,2,0,0
2061,2268,184.766,1,0,0
2062,2269,184.766,1,0,1067576197
2063,2270,184.766,2,0,0
2064,2271,184.766,2,0,0
2065,2272,184.766,2,0,0
2066,2273,184.766,2,0,0
2067,2274,184.766,2,0,0
2068,2275,170.598,2,0,0
2069,2276,170.598,1,0,0
2070,2277,170.598,1,0,1068540887
2071,2278,170.598,1,0,0
2072,2279,170.598,2,0,0
2073,2280,170.598,2,0,0
2074,2281,170.598,2,0,0
2075,2282,170.598,1,0,0
2076,2283,170.598,1,0,1068540887
2077,2284,170.598,2,0,0
2078,2285,170.598,2,0,0
2079,2286,159.923,2,0,0
2080,2287,159.923,2,0,0
2081,2288,159.923,1,0,0
2082,2289,159.923,1,0,1068540887
2083,2290,159.923,2,0,0
2084,2291,159.923,2,0,0
2085,2292,191.459,2,0,0
2086,2293,190.753,2,0,0
2087,2294,156.733,2,0,0
2088,2295,170.598,2,0,0
2089,2296,184.766,2,0,0
2090,2297,161.12,2,0,0
2091,2298,159.923,2,0,0
2092,2299,184.766,2,0,0
2093,2300,191.459,2,0,0
2094,2301,190.753,2,0,0
2095,2302,170.598,2,0,0
2096,2303,161.12,2,0,0
2097,2304,156.733,2,0,0
2098,2305,159.923,2,0,0
2099,2306,159.923,2,0,0
2100,2307,159.923,2,0,0
2101,2308,159.923,2,0,0
2102,2309,159.923,2,0,0
2103,2310,170.598,2,0,0
2104,2311,170.598,2,0,0
2105,2312,170.598,2,0,0
2106,2313,170.598,2,0,0
2107,2314,170.598,2,0,0
2108,2315,170.598,2,0,0
2109,2316,170.598,2,0,0
2110,2317,170.598,2,0,0
2111,2318,153.583,2,0,0
2112,2319,174.865,2,0,0
2113,2320,245.054,3,0,0
2114,2321,174.865,2,0,0
2115,2322,174.865,7,0,0
2116,2323,174.865,2,0,0
2117,2324,174.865,2,0,0
2118,2325,174.865,2,0,0
2119,2327,245.054,3,0,0
2120,2328,174.865,2,0,0
2121,2330,174.865,2,0,0
2122,2332,174.865,2,0,0
2123,2334,174.865,2,0,0
2124,2335,174.865,2,0,0
2125,2336,174.865,2,0,0
2126,2337,174.865,0,0,0
2127,2338,174.865,1,0,0
2128,2339,174.865,2,0,0
2129,2340,174.865,2,0,0
2130,2341,174.865,2,0,0
2131,2342,174.865,2,-4,1061158912
2132,2343,174.865,2,0,0
2133,2344,174.865,2,0,0
2134,2346,174.865,2,0,0
2135,2347,159.256,2,0,0
2136,2348,159.256,2,0,0
2137,2349,159.256,2,0,0
2138,2350,159.256,2,0,0
2139,2351,159.256,2,0,0
2140,2352,159.256,2,0,0
2141,2353,159.256,2,0,0
2142,2354,159.256,2,0,0
2143,2356,159.256,2,0,0
2144,2358,159.256,2,0,0
2145,2360,159.256,2,0,0
2146,2362,159.256,2,0,0
2147,2364,159.256,2,0,0
2148,2366,159.256,2,0,0
2149,2368,159.256,2,0,0
2150,2370,159.256,2,0,0
2151,2371,159.256,2,0,0
2152,2372,159.256,2,0,0
2153,2373,159.256,2,0,0
2154,2374,159.256,2,0,0
2155,2375,159.256,2,0,0
2156,2376,159.256,2,0,0
2157,2377,159.256,2,0,0
2158,2378,159.256,2,0,0
2159,2379,159.256,2,0,0
2160,2380,159.256,2,0,0
2161,2381,159.256,2,0,0
2162,2382,159.256,2,0,0
2163,2383,159.256,2,0,0
2164,2384,183.357,2,0,0
2165,2385,183.357,2,0,0
2166,2386,183.357,2,0,0
2167,2387,183.357,2,0,0
2168,2388,183.357,2,0,0
2169,2389,183.357,2,0,0
2170,2391,183.357,2,0,0
2171,2392,182.177,2,0,0
2172,2394,182.177,2,0,0
2173,2396,182.177,2,0,0
2174,2398,182.177,2,0,0
2175,2400,182.177,2,0,0
2176,2402,182.177,2,0,0
2177,2404,182.177,2,0,0
2178,2406,182.177,2,0,0
2179,2408,182.177,2,0,0
2180,2410,183.357,2,0,0
2181,2411,183.357,2,0,0
2182,2412,183.357,2,0,0
2183,2413,183.357,2,0,0
2184,2414,183.357,2,0,0
2185,2415,0,8,0,0
2186,2416,0,8,0,0
2187,2417,0,8,0,0
2188,2418,0,8,0,0
2189,2419,0,8,0,0
2190,2420,0,8,0,0
2191,2421,0,8,0,0
2192,2422,0,8,0,0
2193,2423,0,8,0,0
2194,2424,0,8,0,0
2195,2425,0,8,0,0
2196,2426,0,8,0,0
2197,2427,0,8,0,0
2198,2428,0,8,0,0
2199,2429,0,8,0,0
2200,2430,0,8,0,0
2201,2431,0,8,0,0
2202,2432,0,8,0,0
2203,2433,0,8,0,0
2204,2434,0,8,0,0
2205,2435,0,8,0,0
2206,2436,0,8,0,0
2207,2437,0,8,0,0
2208,2438,0,8,0,0
2209,2439,0,8,0,0
2210,2440,10,8,0,0
2211,2441,0,8,0,0
2212,2442,0,8,0,0
2213,2443,0,8,0,0
2214,2444,0,8,0,0
2215,2445,0,8,0,0
2216,2446,0,8,0,0
2217,2447,0,8,0,0
2218,2448,0,8,0,0
2219,2449,0,8,0,0
2220,2450,0,8,0,0
2221,2451,0,8,0,0
2222,2452,0,8,0,0
2223,2453,0,8,0,0
2224,2454,0,8,0,0
2225,2455,0,8,0,0
2226,2456,0,8,0,0
2227,2457,0,8,0,0
2228,2458,0,8,0,0
2229,2459,0,8,0,0
2230,2460,0,8,0,0
2231,2461,0,8,0,0
2232,2462,0,8,0,0
2233,2463,0,8,0,0
2234,2464,0,8,0,0
2235,2465,0,8,0,0
2236,2466,0,8,0,0
2237,2467,0,8,0,0
2238,2468,0,8,0,0
2239,2469,0,8,0,0
2240,2470,0,8,0,0
2241,2471,0,8,0,0
2242,2472,0,8,0,0
2243,2473,0,8,0,0
2244,2474,0,8,0,0
2245,2475,0,8,0,0
2246,2476,0,8,0,0
2247,2477,0,8,0,0
2248,2478,0,8,0,0
2249,2479,0,8,0,0
2250,2480,0,8,0,0
2251,2481,0,8,0,0
2252,2482,0,8,0,0
2253,2483,0,8,0,0
2254,2484,0,8,0,0
2255,2485,0,8,0,0
2256,2486,0,8,0,0
2257,2487,0,8,0,0
2258,2488,0,8,0,0
2259,2489,0,8,0,0
2260,2490,0,8,0,0
2261,2491,0,8,0,0
2262,2492,0,8,0,0
2263,2493,0,8,0,0
2264,2494,0,8,0,0
2265,2495,0,8,0,0
2266,2496,0,8,0,0
2267,2497,0,8,0,0
2268,2498,0,8,0,0
2269,2499,0,8,0,0
2270,2500,0,8,0,0
2271,2501,0,8,0,0
2272,2502,0,8,0,0
2273,2503,0,8,0,0
2274,2504,0,8,0,0
2275,2505,0,8,0,0
2276,2506,0,8,0,0
2277,2507,0,8,0,0
2278,2508,0,8,0,0
2279,2509,0,8,0,0
2280,2510,0,8,0,0
2281,2511,0,8,0,0
2282,2512,0,8,0,0
2283,2513,0,8,0,0
2284,2514,0,8,0,0
2285,2515,0,8,0,0
2286,2516,0,8,0,0
2287,2517,0,8,0,0
2288,2518,0,8,0,0
2289,2519,0,8,0,0
2290,2520,0,8,0,0
2291,2521,0,8,0,0
2292,2522,0,8,0,0
2293,2523,0,8,0,0
2294,2524,0,8,0,0
2295,2525,0,8,0,0
2296,2526,0,8,0,0
2297,2527,0,8,0,0
2298,2528,0,8,0,0
2299,2529,0,8,0,0
2300,2530,0,8,0,0
2301,2531,0,8,0,0
2302,2532,0,8,0,0
2303,2533,0,8,0,0
2304,2534,0,8,0,0
2305,2535,0,8,0,0
2306,2536,0,8,0,0
2307,2537,0,8,0,0
2308,2538,0,8,0,0
2309,2539,0,8,0,0
2310,2540,0,8,0,0
2311,2541,0,8,0,0
2312,2542,0,8,0,0
2313,2543,0,8,0,0
2314,2544,0,8,0,0
2315,2545,0,8,0,0
2316,2546,0,8,0,0
2317,2547,0,8,0,0
2318,2548,0,8,0,0
2319,2549,0,8,0,0
2320,2550,0,8,0,0
2321,2551,0,8,0,0
2322,2552,0,8,0,0
2323,2553,0,8,0,0
2324,2554,0,8,0,0
2325,2555,0,8,0,0
2326,2556,0,8,0,0
2327,2557,0,8,0,0
2328,2558,0,8,0,0
2329,2559,0,8,0,0
2330,2560,0,8,0,0
2331,2561,0,8,0,0
2332,2562,0,8,0,0
2333,2563,0,8,0,0
2334,2564,0,8,0,0
2335,2565,0,8,0,0
2336,2566,0,8,0,0
2337,2567,0,8,0,0
2338,2568,0,8,0,0
2339,2569,0,8,0,0
2340,2570,0,8,0,0
2341,2571,0,8,0,0
2342,2572,0,8,0,0
2343,2573,0,8,0,0
2344,2574,0,8,0,0
2345,2575,0,8,0,0
2346,2576,0,8,0,0
2347,2577,0,8,0,0
2348,2578,0,8,0,0
2349,2579,0,8,0,0
2350,2580,0,8,0,0
2351,2581,0,8,0,0
2352,2582,0,8,0,0
2353,2583,0,8,0,0
2354,2584,0,8,0,0
2355,2585,0,8,0,0
2356,2586,0,8,0,0
2357,2587,0,8,0,0
2358,2588,0,8,0,0
2359,2589,0,8,0,0
2360,2590,0,8,0,0
2361,2591,0,8,0,0
2362,2592,0,8,0,0
2363,2593,0,8,0,0
2364,2594,0,8,0,0
2365,2595,0,8,0,0
2366,2596,0,8,0,0
2367,2597,0,8,0,0
2368,2598,0,8,0,0
2369,2599,0,8,0,0
2370,2600,0,8,0,0
2371,2601,0,8,0,0
2372,2602,0,8,0,0
2373,2603,0,8,0,0
2374,2604,0,8,0,0
2375,2605,0,8,0,0
2376,2606,0,8,0,0
2377,2607,0,8,0,0
2378,2608,0,8,0,0
2379,2609,0,8,0,0
2380,2610,0,8,0,0
2381,2611,199.4,2,0,0
2382,2612,199.4,2,0,0
2383,2613,184.602,2,0,0
2384,2614,184.602,2,0,0
2385,2615,184.602,2,0,0
2386,2616,184.602,2,0,0
2387,2617,184.602,2,0,0
2388,2618,184.602,2,0,0
2389,2619,184.602,2,0,0
2390,2620,184.602,2,0,0
2391,2621,184.602,2,0,0
2392,2622,184.602,2,0,0
2393,2623,184.602,2,0,0
2394,2624,184.602,2,0,0
2395,2625,184.602,2,0,0
2396,2626,184.602,2,0,0
2397,2627,184.602,2,0,0
2398,2628,184.602,2,0,0
2399,2629,184.602,2,0,0
2400,2630,184.602,2,0,0
2401,2631,184.602,2,0,0
2402,2632,184.602,2,0,0
2403,2633,184.602,2,0,0
2404,2634,184.602,3,0,0
2405,2635,184.602,3,8,1064262697
2406,2636,184.602,3,0,0
2407,2637,184.602,1,0,0
2408,2638,184.602,1,0,0
2409,2639,184.602,1,0,0
2410,2640,184.602,1,0,0
2411,2641,184.602,1,0,0
2412,2647,184.602,2,0,0
2413,2648,184.602,2,0,0
2414,2649,184.602,2,0,0
2415,2650,184.602,2,0,0
2416,2651,184.602,2,0,0
2417,2652,214.324,2,0,0
2418,2653,128.048,0,0,0
2419,2654,184.602,2,0,0
2420,2655,184.602,2,0,0
2421,2657,184.602,2,0,0
2422,2659,184.602,2,0,0
2423,2661,184.602,2,0,0
2424,2663,184.602,2,0,0
2425,2665,184.602,2,0,0
2426,2667,184.602,2,0,0
2427,2668,184.602,2,0,0
2428,2669,184.602,2,0,0
2429,2670,184.602,2,0,0
2430,2671,184.602,2,0,0
2431,2672,184.602,2,0,0
2432,2673,184.602,2,0,0
2433,2674,184.602,2,0,0
2434,2675,184.602,2,0,0
2435,2676,184.602,2,0,0
2436,2677,184.602,2,0,0
2437,2678,184.602,2,0,0
2438,2679,184.602,2,0,0
2439,2680,184.602,2,0,0
2440,2681,184.602,2,0,0
2441,2682,184.602,2,0,0
2442,2683,184.602,2,0,0
2443,2684,184.602,2,0,0
2444,2685,184.602,2,0,0
2445,2686,184.602,2,0,0
2446,2687,184.602,2,0,0
2447,2688,184.602,2,0,0
2448,2689,184.602,2,0,0
2449,2690,184.602,2,0,0
2450,2691,184.602,2,0,0
2451,2692,184.602,2,0,0
2452,2693,184.602,2,0,0
2453,2694,184.602,2,0,0
2454,2695,0,8,0,0
2455,2696,0,8,0,0
2456,2697,0,8,0,0
2457,2698,0,8,0,0
2458,2699,0,8,0,0
2459,2700,0,8,0,0
2460,2701,0,8,0,0
2461,2702,0,8,0,0
2462,2703,0,8,0,0
2463,2704,0,8,0,0
2464,2705,0,8,0,0
2465,2706,0,8,0,0
2466,2707,0,8,0,0
2467,2708,0,8,0,0
2468,2709,0,8,0,0
2469,2710,0,8,0,0
2470,2711,0,8,0,0
2471,2712,0,8,0,0
2472,2713,0,8,0,0
2473,2714,0,8,0,0
2474,2715,0,8,0,0
2475,2716,0,8,0,0
2476,2717,0,8,0,0
2477,2718,0,8,0,0
2478,2719,0,8,0,0
2479,2720,0,8,0,0
2480,2721,227.45,2,0,0
2481,2722,203.36,2,0,0
2482,2723,227.45,2,0,0
2483,2724,227.45,2,0,0
2484,2725,227.45,2,0,0
2485,2726,0,8,0,0
2486,2727,0,8,0,0
2487,2728,0,8,0,0
2488,2729,0,8,0,0
2489,2730,55.6153,8,0,0
2490,2731,55.6153,8,0,0
2491,2732,28.3454,8,0,0
2492,2733,28.3454,8,0,0
2493,2734,160.318,2,0,0
2494,2736,28.3454,8,0,0
2495,2737,28.3454,8,0,0
2496,2738,55.6153,8,0,0
2497,2739,55.6153,8,0,0
2498,2740,55.6153,8,0,0
2499,2741,28.3454,8,0,0
2500,2742,28.3454,8,0,0
2501,2743,160.318,2,0,0
2502,2744,28.3454,8,0,0
2503,2745,55.6153,8,0,0
2504,2746,55.6153,8,0,0
2505,2747,28.3454,8,0,0
2506,2748,0,8,0,0
2507,2749,0,8,0,0
2508,2750,0,8,0,0
2509,2751,0,8,0,0
2510,2752,0,8,0,0
2511,2753,0,8,0,0
2512,2754,0,8,0,0
2513,2755,0,8,0,0
2514,2756,0,8,0,0
2515,2757,0,8,0,0
2516,2758,0,8,0,0
2517,2759,0,8,0,0
2518,2760,0,8,0,0
2519,2761,0,8,0,0
2520,2762,0,8,0,0
2521,2763,449.702,5,0,0
2522,2764,458.792,5,0,0
2523,2765,458.792,5,0,0
2524,2766,0,8,0,0
2525,2767,0,8,0,0
2526,2768,0,8,0,0
2527,2769,0,8,0,0
2528,2773,164.992,2,0,0
2529,2774,164.992,2,0,0
2530,2775,74.306,7,0,0
2531,2777,74.306,7,0,0
2532,2778,91.9185,7,0,0
2533,2779,91.9185,7,0,0
2534,2780,74.306,7,0,0
2535,2782,74.306,7,0,0
2536,2783,74.306,7,0,0
2537,2785,74.306,7,0,0
2538,2787,74.306,7,0,0
2539,2789,74.306,7,0,0
2540,2790,74.306,7,0,0
2541,2791,74.306,7,0,0
2542,2792,74.306,7,0,0
2543,2793,74.306,7,0,0
2544,2795,74.306,7,0,0
2545,2796,74.306,7,0,0
2546,2798,74.306,7,0,0
2547,2800,74.306,7,0,0
2548,2802,74.306,7,0,0
2549,2803,74.555,0,0,0
2550,2804,74.555,2,0,0
2551,2805,74.306,7,0,0
2552,2806,74.555,0,0,0
2553,2807,74.555,0,0,0
2554,2808,74.555,0,0,0
2555,2809,74.306,7,0,0
2556,2811,74.306,7,0,0
2557,2812,74.306,7,0,0
2558,2813,74.306,7,0,0
2559,2814,74.306,7,0,0
2560,2815,74.306,7,0,0
2561,2816,0,8,0,0
2562,2817,0,8,0,0
2563,2818,0,8,0,0
2564,2819,0,8,0,0
2565,2820,0,8,0,0
2566,2821,0,8,0,0
2567,2822,0,8,0,0
2568,2823,0,8,0,0
2569,2824,0,8,0,0
2570,2825,0,8,0,0
2571,2826,0,8,0,0
2572,2827,0,8,0,0
2573,2828,0,8,0,0
2574,2829,0,8,0,0
2575,2830,0,8,0,0
2576,2831,0,8,0,0
2577,2832,0,8,0,0
2578,2833,0,8,0,0
2579,2834,0,8,0,0
2580,2835,0,8,0,0
2581,2836,0,8,0,0
2582,2837,0,8,0,0
2583,2838,0,8,0,0
2584,2839,0,8,0,0
2585,2840,0,8,0,0
2586,2841,0,8,0,0
2587,2842,0,8,0,0
2588,2843,0,8,0,0
2589,2844,0,8,0,0
2590,2845,0,8,0,0
2591,2846,0,8,0,0
2592,2847,0,8,0,0
2593,2848,0,8,0,0
2594,2849,0,8,0,0
2595,2850,0,8,0,0
2596,2851,0,8,0,0
2597,2852,0,8,0,0
2598,2853,0,8,0,0
2599,2854,0,8,0,0
2600,2855,0,8,0,0
2601,2856,0,8,0,0
2602,2857,0,8,0,0
2603,2858,0,8,0,0
2604,2859,0,8,0,0
2605,2860,0,8,0,0
2606,2861,0,8,0,0
2607,2862,0,8,0,0
2608,2863,0,8,0,0
2609,2864,0,8,0,0
2610,2865,0,8,0,0
2611,2866,0,8,0,0
2612,2867,0,8,0,0
2613,2868,0,8,0,0
2614,2869,0,8,0,0
2615,2870,0,8,0,0
2616,2871,0,8,0,0
2617,2872,0,8,0,0
2618,2873,0,8,0,0
2619,2874,0,8,0,0
2620,2875,0,8,0,0
2621,2876,0,8,0,0
2622,2877,0,8,0,0
2623,2878,0,8,0,0
2624,2879,0,8,0,0
2625,2880,131.073,2,0,0
2626,2881,131.073,2,0,0
2627,2882,131.073,2,0,0
2628,2883,131.073,2,0,0
2629,2884,180.649,2,0,0
2630,2885,196.467,3,0,0
2631,2886,148.82,2,0,0
2632,2887,180.649,2,0,0
2633,2888,180.649,2,0,1063675494
2634,2889,180.649,2,0,0
2635,2890,196.467,3,0,0
2636,2891,196.467,3,0,1065353216
2637,2892,196.467,3,0,0
2638,2893,148.82,1,0,0
2639,2894,148.82,1,0,0
2640,2895,148.82,1,0,0
2641,2896,40.515,8,0,0
2642,2897,165.082,2,0,0
2643,2898,165.082,2,0,0
2644,2899,176.525,2,0,0
2645,2900,176.525,2,0,0
2646,2901,190.801,2,0,0
2647,2902,190.801,2,0,0
2648,2903,190.801,2,0,0
2649,2904,146.23,2,0,0
2650,2905,172.075,2,0,0
2651,2906,172.075,2,0,0
2652,2907,433.494,5,0,0
2653,2908,317.239,4,0,0
2654,2909,59.3298,8,0,0
2655,2910,433.494,5,0,0
2656,2911,167.041,2,0,0
2657,2912,167.041,2,0,0
2658,2913,167.041,2,0,0
2659,2914,164.992,2,0,0
2660,2915,164.992,2,0,0
2661,2916,164.992,2,0,0
2662,2917,212.265,4,0,0
2663,2918,212.265,4,0,0
2664,2919,212.265,4,0,0
2665,2920,212.265,4,0,0
2666,2921,212.265,4,0,0
2667,2922,212.265,4,0,0
2668,2923,203.36,4,0,0
2669,2924,227.45,4,0,0
2670,2925,203.36,4,0,0
2671,2926,182.149,3,0,0
2672,2927,182.149,3,0,0
2673,2928,182.149,3,0,0
2674,2929,184.329,3,0,0
2675,2930,184.329,3,0,0
2676,2931,184.329,3,0,0
2677,2932,190.801,3,0,0
2678,2933,190.801,3,0,0
2679,2934,171.126,2,0,0
2680,2935,171.126,2,0,0
2681,2936,171.126,2,0,0
2682,2937,263.988,3,0,0
2683,2938,263.988,3,0,0
2684,2939,174.865,3,0,0
2685,2940,174.865,3,0,0
2686,2941,210.629,4,0,0
2687,2942,210.629,4,0,0
2688,2943,167.041,3,0,0
2689,2944,167.041,3,0,0
2690,2945,40.515,7,0,0
2691,2946,40.515,7,0,0
2692,2947,172.075,2,0,0
2693,2948,172.075,2,0,0
2694,2949,186.942,4,0,0
2695,2950,186.942,4,0,0
2696,2951,219.917,3,0,0
2697,2952,219.917,3,0,0
2698,2953,120.322,0,0,0
2699,2954,316.766,4,0,0
2700,2955,316.766,4,0,0
2701,2956,131.073,2,0,0
2702,2957,131.073,2,0,0
2703,2958,88.569,2,0,0
2704,2959,88.569,2,0,0
2705,2960,40.515,8,0,0
2706,2961,40.515,8,0,0
2707,2962,183.357,2,0,0
2708,2963,183.357,2,0,0
2709,2964,183.357,2,0,0
2710,2965,168.451,3,0,0
2711,2966,168.451,3,0,0
2712,2967,168.451,3,0,0
2713,2968,168.451,3,0,0
2714,2969,196.145,3,0,0
2715,2970,196.145,3,0,0
2716,2971,180.649,2,0,0
2717,2972,180.649,2,0,0
2718,2973,196.467,3,0,0
2719,2974,196.467,3,0,0
2720,2975,148.82,2,0,0
2721,2976,148.82,2,0,0
2722,2977,54.637,7,0,0
2723,2978,54.637,7,0,0
2724,2979,54.637,7,0,0
2725,2980,54.637,7,0,0
2726,2981,153.583,2,0,0
2727,2982,153.583,2,0,0
2728,2983,153.471,2,0,0
2729,2984,181.8,2,0,0
2730,2985,181.8,2,0,0
2731,2986,48.934,7,0,0
2732,2987,48.839,7,0,0
2733,2988,48.839,7,0,0
2734,2989,195.995,2,0,0
2735,2990,164.992,2,0,0
2736,2991,164.992,2,0,0
2737,2992,167.042,2,0,0
2738,2993,40.515,8,0,0
2739,2994,165.082,2,0,0
2740,2995,161.376,2,0,0
2741,2996,192.052,3,0,0
2742,2997,180.971,2,0,0
2743,2998,192.052,3,0,0
2744,3000,192.052,3,0,0
2745,3001,192.052,3,0,0
2746,3002,192.052,3,0,0
2747,3003,192.052,3,0,0
2748,3004,182.732,2,0,0
2749,3005,182.732,2,0,0
2750,3006,182.732,2,0,0
2751,3007,224.085,4,0,0
2752,3008,125.47,2,0,0
2753,3009,219.917,3,0,0
2754,3010,192.809,3,0,0
2755,3011,120.322,2,0,0
2756,3012,120.322,2,0,0
2757,3013,183.357,2,0,0
2758,3014,159.256,2,0,0
2759,3015,164.304,3,0,0
2760,3016,145.515,2,0,0
2761,3017,172.075,2,0,0
2762,3018,190.801,3,0,0
2763,3019,176.525,2,0,0
2764,3020,255.245,4,0,0
2765,3021,146.23,2,0,0
2766,3022,167.042,2,0,0
2767,3023,116.033,2,0,0
