"rownum","BaseItemTypesKey","GrantedEffectsKey","Str","Dex","Int","GemTagsKeys","VaalVariant_BaseItemTypesKey","IsVaalVariant","Description","Consumed_ModsKey","GrantedEffectsKey2","MinionGlobalSkillLevelStat","SupportSkillName","bool","bool","AwakenedVariant","RegularVariant"
498,5077,8752,0,40,60,"[11,16,5,4]","","","Supports projectile spells you cast yourself. Cannot support triggered skills, Vaal skills, instant skills, channelling skills, skills with a reservation or which create minions, or skills used by totems, traps, or mines.",21661,"","","",1,1,"",""
499,5078,8910,0,100,0,"[10,25,13,5,14,15,0,6]","","","","","","","",1,1,"",""
500,5079,8911,0,0,100,"[11,25,4,14,15,1,44,2,33]","","","","","","","",1,1,"",""
501,5080,8912,0,40,60,"[11,16]","","","Supports skills that hit enemies, causing them to gain bonuses while you have resonance of all three elements, and to grant resonance of elements other than the highest one in a hit. There is a maximum of 50 Resonance for each Element. Cannot support triggered skills, instant skills, orb skills, brands, skills with a reservation, or skills used by totems, traps, or mines. Cannot modify the skills of minions.",21804,"","","",1,1,"",""
502,5081,5502,0,0,0,"[25,4,14,12,3]","","","","","","","",1,1,"",""
503,5082,5165,0,0,100,"[11,25,4,14,12,3]","","","","","","","",1,1,"",""
504,5083,3994,0,0,0,"[25,24,4,14,15,12]","",1,"","","","","",1,1,"",""
505,5084,7243,0,0,0,"[25,4,14,12]","","","","","","","",1,1,"",""
506,5085,9023,60,0,40,"[9,25,4,18,33,15]","","","","","","","",1,1,"",""
507,5086,9029,100,0,0,"[9,25,4,15,33]","","","","","","","",1,1,"",""
508,5087,9034,100,0,0,"[13,33,9,16]","","","Supports attack skills. Cannot support triggered skills, skills which create minions, or skills used by totems, traps or mines.",12357,"","","",1,1,"",""
509,5088,9048,60,0,40,"[9,25,4,33,14,15]","","","","","","","",1,1,"",""
510,5089,9079,100,0,0,"[9,25,4]","","","","","","","",1,1,"",""
511,5090,9080,60,0,40,"[9,16,15]","","","Supports any skill that hits enemies.",12358,"","","",1,1,"",""
512,5091,9094,100,0,0,"[9,16,15]","","","Supports any skill. Minions cannot gain the Lifetap buff.",12359,"","","",1,1,"",""
