"rownum","Id","MonsterPacksKey","bool","i32","MonsterVarietiesKey"
1374,"ProxyKey860",660,1,100,347
1375,"ProxyKey859",660,"",1,339
1376,"ProxyKey861",661,"",1,567
1377,"ProxyKey862",661,1,20,671
1378,"ProxyKey922",661,1,20,669
1379,"ProxyKey863",661,1,60,568
1380,"ProxyKey864",662,"",1,551
1381,"ProxyKey865",662,1,20,671
1382,"ProxyKey923",662,1,20,669
1383,"ProxyKey866",662,1,60,568
1384,"ProxyKey867",663,1,50,657
1385,"ProxyKey868",663,1,50,639
1386,"ProxyKey869",663,"",2,501
1387,"ProxyKey870",664,1,100,568
1388,"ProxyKey871",665,1,100,1746
1389,"ProxyKey872",666,1,50,1629
1390,"ProxyKey873",666,1,50,1681
1391,"ProxyKey877",666,"",1,1367
1392,"ProxyKey874",667,"",1,1739
1393,"ProxyKey875",667,1,50,1629
1394,"ProxyKey876",667,1,50,1681
1395,"ProxyKey880",668,1,100,1292
1396,"ProxyKey878",669,"",1,1284
1397,"ProxyKey879",669,"",2,1286
1398,"ProxyKey905",670,1,85,568
1399,"ProxyKey907",670,1,15,492
1400,"ProxyKey906",671,1,85,745
1401,"ProxyKey908",671,1,15,461
1402,"ProxyKey881",672,"",2,1056
1403,"ProxyKey882",672,"",2,1113
1404,"ProxyKey886",672,1,100,1125
1405,"ProxyKey883",673,"",1,1058
1406,"ProxyKey884",673,"",2,1113
1407,"ProxyKey885",673,1,100,1125
1408,"ProxyKey887",674,"",2,1082
1409,"ProxyKey888",674,1,100,1125
1410,"ProxyKey894",675,1,70,1202
1411,"ProxyKey893",675,1,30,1228
1412,"ProxyKey895",675,"",1,1121
1413,"ProxyKey889",676,1,100,1187
1414,"ProxyKey890",676,"",2,1199
1415,"ProxyKey891",677,1,100,1187
1416,"ProxyKey892",677,"",2,1204
1417,"ProxyKey896",678,1,100,1211
1418,"ProxyKey897",679,"",1,1119
1419,"ProxyKey898",679,1,100,1187
1420,"ProxyKey899",680,1,100,296
1421,"ProxyKey900",681,1,100,239
1422,"ProxyKey901",682,1,100,1366
1423,"ProxyKey902",683,1,100,1356
1424,"ProxyKey903",684,1,100,547
1425,"ProxyKey904",684,"",1,551
1426,"ProxyKey933",685,1,50,2384
1427,"ProxyKey934",685,1,50,2347
1428,"ProxyKey935",686,1,40,2384
1429,"ProxyKey936",686,1,60,2347
1430,"ProxyKey937",687,1,100,573
1431,"ProxyKey938",688,1,30,492
1432,"ProxyKey939",688,1,70,573
1433,"ProxyKey940",689,1,100,492
1434,"ProxyKey1198",690,1,70,639
1435,"ProxyKey1202",690,1,30,544
1436,"ProxyKey1203",691,1,40,102
1437,"ProxyKey1204",691,1,60,802
1438,"ProxyKey1205",692,1,50,2775
1439,"ProxyKey1206",692,1,50,2777
1440,"ProxyKey1207",693,1,30,601
1441,"ProxyKey1208",693,1,30,602
1442,"ProxyKey1209",693,1,40,604
1443,"ProxyKey1210",694,1,100,322
1444,"ProxyKey1211",694,"",1,335
1445,"ProxyKey1212",695,1,100,360
1446,"ProxyKey1213",696,1,100,741
1447,"ProxyKey1214",697,1,70,782
1448,"ProxyKey1215",697,1,30,786
1449,"ProxyKey1216",698,1,100,793
1450,"ProxyKey1217",699,1,40,257
1451,"ProxyKey1218",699,1,60,669
1452,"ProxyKey1219",700,1,60,568
1453,"ProxyKey1220",700,1,40,492
1454,"ProxyKey1221",701,1,30,983
1455,"ProxyKey1222",701,1,30,985
1456,"ProxyKey1223",701,1,40,987
1457,"ProxyKey1245",702,"",1,461
1458,"ProxyKey1361",702,1,100,745
1459,"ProxyKey1362",703,1,100,420
1460,"ProxyKey1363",704,1,70,392
1461,"ProxyKey1364",704,1,30,400
1462,"ProxyKey1365",705,1,50,296
1463,"ProxyKey1366",705,1,50,300
1464,"ProxyKey1367",706,1,30,239
1465,"ProxyKey1368",706,1,70,198
1466,"ProxyKey1369",707,1,70,151
1467,"ProxyKey1370",707,1,30,162
1468,"ProxyKey1371",708,1,50,2384
1469,"ProxyKey1372",708,1,50,2347
1470,"ProxyKey1373",708,"",1,2387
1471,"ProxyKey1374",708,"",1,2352
1472,"ProxyKey1375",709,1,100,1122
1473,"ProxyKey1376",709,"",2,1056
1474,"ProxyKey1377",710,1,70,1629
1475,"ProxyKey1378",710,1,30,1701
1476,"ProxyKey1379",711,1,60,1187
1477,"ProxyKey1380",711,1,20,1228
1478,"ProxyKey1381",711,1,20,1211
1479,"ProxyKey1382",712,1,60,1750
1480,"ProxyKey1383",712,1,40,1752
1481,"ProxyKey1384",712,"",2,1347
1482,"ProxyKey1385",713,"",2,1310
1483,"ProxyKey1386",713,1,50,1319
1484,"ProxyKey1391",713,1,50,1317
1485,"ProxyKey1392",714,1,100,1292
1486,"ProxyKey1393",714,"",2,1284
1487,"ProxyKey1394",715,1,100,1746
1488,"ProxyKey1395",716,1,70,639
1489,"ProxyKey1396",716,1,30,544
1490,"ProxyKey1397",717,1,40,102
1491,"ProxyKey1398",717,1,60,802
1492,"ProxyKey1399",718,1,50,2775
1493,"ProxyKey1400",718,1,50,2777
1494,"ProxyKey1402",719,1,30,601
1495,"ProxyKey1403",719,1,30,602
1496,"ProxyKey1404",719,1,40,604
1497,"ProxyKey1407",720,1,100,322
1498,"ProxyKey1408",720,"",1,335
1499,"ProxyKey1409",721,1,100,360
1500,"ProxyKey1410",722,1,100,741
1501,"ProxyKey1411",723,1,70,782
1502,"ProxyKey1412",723,1,30,786
1503,"ProxyKey1435",724,1,100,793
1504,"ProxyKey1436",725,1,40,257
1505,"ProxyKey1441",725,1,60,669
1506,"ProxyKey1442",726,1,60,568
1507,"ProxyKey1443",726,1,40,492
1508,"ProxyKey1444",727,1,30,983
1509,"ProxyKey1445",727,1,30,985
1510,"ProxyKey1446",727,1,40,987
1511,"ProxyKey1447",728,"",1,461
1512,"ProxyKey1448",728,1,100,745
1513,"ProxyKey1449",729,1,100,420
1514,"ProxyKey1450",730,1,70,392
1515,"ProxyKey1451",730,1,30,400
1516,"ProxyKey1452",731,1,50,296
1517,"ProxyKey1453",731,1,50,300
1518,"ProxyKey1454",732,1,30,239
1519,"ProxyKey1455",732,1,70,198
1520,"ProxyKey1456",733,1,70,151
1521,"ProxyKey1457",733,1,30,162
1522,"ProxyKey1458",734,1,50,2384
1523,"ProxyKey1459",734,1,50,2347
1524,"ProxyKey1460",734,"",1,2387
1525,"ProxyKey1461",734,"",1,2352
1526,"ProxyKey536",735,"",1,1284
1527,"ProxyKey537",735,1,100,1292
1528,"ProxyKey538",736,1,100,1292
1529,"ProxyKey539",737,1,100,1410
1530,"ProxyKey540",738,1,100,1332
1531,"ProxyKey541",739,1,100,349
1532,"ProxyKey542",740,"",1,339
1533,"ProxyKey543",740,1,100,327
1534,"ProxyKey544",741,1,100,1247
1535,"ProxyKey545",742,1,100,1258
1536,"ProxyKey546",743,1,100,1319
1537,"ProxyKey547",744,1,50,1642
1538,"ProxyKey548",744,1,50,1681
1539,"ProxyKey549",745,1,50,1700
1540,"ProxyKey550",745,1,50,1629
1541,"ProxyKey823",746,1,70,632
1542,"ProxyKey964",746,1,30,527
1543,"ProxyKey967",747,1,50,557
1544,"ProxyKey971",747,1,50,658
1545,"ProxyKey552",748,1,50,2347
1546,"ProxyKey553",748,1,50,2384
1547,"ProxyKey554",749,1,60,568
1548,"ProxyKey555",749,1,40,492
1549,"ProxyKey560",750,1,70,568
1550,"ProxyKey556",750,1,30,623
1551,"ProxyKey557",751,1,100,782
1552,"ProxyKey559",752,1,100,779
1553,"ProxyKey561",753,1,100,781
1554,"ProxyKey558",754,1,50,300
1555,"ProxyKey562",754,1,50,296
1556,"ProxyKey968",755,1,100,2325
1557,"ProxyKey566",756,1,70,148
1558,"ProxyKey26",756,1,30,162
1559,"ProxyKey320",757,1,70,160
1560,"ProxyKey316",757,1,30,165
1561,"ProxyKey33",758,1,100,157
1562,"ProxyKey965",759,1,100,216
1563,"ProxyKey72",760,1,70,48
1564,"ProxyKey76",760,1,30,9
1565,"ProxyKey85",761,1,70,55
1566,"ProxyKey131",761,1,30,49
1567,"ProxyKey197",762,1,30,8
1568,"ProxyKey239",762,1,70,52
1569,"ProxyKey82",763,1,20,1366
1570,"ProxyKey243",763,1,20,1739
1571,"ProxyKey966",763,1,60,1629
1572,"ProxyKey252",764,1,33,955
1573,"ProxyKey1224",764,1,33,956
1574,"ProxyKey1225",764,1,34,957
1575,"ProxyKey261",765,1,33,980
1576,"ProxyKey1427",765,1,33,981
1577,"ProxyKey1428",765,1,34,982
1578,"ProxyKey290",766,1,33,1026
1579,"ProxyKey1430",766,1,33,1027
1580,"ProxyKey1429",766,1,34,1028
1581,"ProxyKey292",767,1,33,1032
1582,"ProxyKey1389",767,1,33,1033
1583,"ProxyKey1390",767,1,34,1034
1584,"ProxyKey315",768,1,33,1035
1585,"ProxyKey1431",768,1,33,1036
1586,"ProxyKey1432",768,1,34,1037
1587,"ProxyKey324",769,1,100,1038
1588,"ProxyKey272",770,1,100,1187
1589,"ProxyKey350",771,1,40,1211
1590,"ProxyKey564",771,1,60,1187
1591,"ProxyKey524",772,1,40,1228
1592,"ProxyKey568",772,1,60,1187
1593,"ProxyKey571",773,1,100,745
1594,"ProxyKey572",774,1,100,802
1595,"ProxyKey573",775,1,100,420
1596,"ProxyKey551",776,1,100,401
1597,"ProxyKey574",777,1,100,239
1598,"ProxyKey575",778,1,100,296
1599,"ProxyKey576",779,1,100,425
1600,"ProxyKey578",780,1,80,544
1601,"ProxyKey579",780,1,20,551
1602,"ProxyKey580",781,1,60,642
1603,"ProxyKey597",781,1,40,498
1604,"ProxyKey581",782,1,100,1202
1605,"ProxyKey582",783,1,100,1356
1606,"ProxyKey608",784,1,50,1651
1607,"ProxyKey609",784,1,50,1703
1608,"ProxyKey583",785,1,100,250
1609,"ProxyKey584",786,1,100,433
1610,"ProxyKey596",787,1,60,663
1611,"ProxyKey585",787,1,40,502
1612,"ProxyKey586",788,1,80,556
1613,"ProxyKey587",788,1,20,565
1614,"ProxyKey588",789,1,100,567
1615,"ProxyKey595",790,1,100,1204
1616,"ProxyKey593",791,1,100,438
1617,"ProxyKey598",792,1,80,527
1618,"ProxyKey599",792,1,20,535
1619,"ProxyKey600",793,1,100,634
1620,"ProxyKey601",794,1,100,889
1621,"ProxyKey602",795,1,100,1199
1622,"ProxyKey603",796,1,50,1648
1623,"ProxyKey604",796,1,50,1698
1624,"ProxyKey605",797,1,100,461
1625,"ProxyKey607",798,1,100,102
1626,"ProxyKey617",799,1,100,257
1627,"ProxyKey610",799,"",1,261
1628,"ProxyKey611",800,1,100,1286
1629,"ProxyKey612",801,"",1,1739
1630,"ProxyKey969",801,1,100,1661
1631,"ProxyKey615",802,1,100,353
1632,"ProxyKey616",803,1,100,1058
1633,"ProxyKey647",804,1,60,1122
1634,"ProxyKey648",804,1,10,1056
1635,"ProxyKey619",804,1,30,1082
1636,"ProxyKey641",805,1,100,1113
1637,"ProxyKey642",806,"",1,1119
1638,"ProxyKey643",806,1,100,1082
1639,"ProxyKey646",807,1,100,1404
1640,"ProxyKey970",808,"",1,2610
1641,"ProxyKey972",808,"",2,2616
1642,"ProxyKey973",808,"",1,2618
1643,"ProxyKey974",808,"",2,2620
1644,"ProxyKey975",808,"",1,2623
1645,"ProxyKey743a",809,1,40,2990
1646,"ProxyKey1031",809,1,30,2991
1647,"ProxyKey1040",809,1,30,2993
1648,"ProxyKey1024a",810,1,40,2992
1649,"ProxyKey1032",810,1,60,2991
1650,"ProxyKey1025a",811,1,30,2994
1651,"ProxyKey1039",811,1,50,2990
1652,"ProxyKey1033",811,1,20,2993
1653,"ProxyKey1026a",812,1,50,2992
1654,"ProxyKey1034",812,1,50,2994
1655,"ProxyKey1027a",813,1,40,2990
1656,"ProxyKey1035",813,1,30,2991
1657,"ProxyKey1041",813,1,30,2993
1658,"ProxyKey1028a",814,1,40,2992
1659,"ProxyKey1036",814,1,60,2991
1660,"ProxyKey1029",815,1,30,2994
1661,"ProxyKey1037",815,1,50,2990
1662,"ProxyKey1042",815,1,20,2993
1663,"ProxyKey1030",816,1,50,2992
1664,"ProxyKey1038",816,1,50,2994
1665,"ProxyKey1246",817,1,100,1113
1666,"ProxyKey1247",818,1,100,1187
1667,"ProxyKey1302",818,"",2,1107
1668,"ProxyKey1248",819,1,100,1083
1669,"ProxyKey1249",820,1,40,48
1670,"ProxyKey1303",820,1,60,52
1671,"ProxyKey1250",821,1,100,4
1672,"ProxyKey1251",822,1,100,115
1673,"ProxyKey1252",823,1,60,392
1674,"ProxyKey1304",823,1,40,400
1675,"ProxyKey1253",824,"",2,335
1676,"ProxyKey1305",824,1,100,322
1677,"ProxyKey1254",825,1,100,1597
1678,"ProxyKey1255",826,1,100,349
1679,"ProxyKey1256",827,1,100,2347
1680,"ProxyKey1257",828,1,100,2384
1681,"ProxyKey1306",828,"",2,2387
1682,"ProxyKey1258",829,1,50,1647
1683,"ProxyKey1307",829,1,50,1700
1684,"ProxyKey1259",830,1,50,1661
1685,"ProxyKey1308",830,1,50,1688
1686,"ProxyKey1260",831,"",2,1211
1687,"ProxyKey1309",831,1,100,1204
1688,"ProxyKey1261",832,1,100,1187
1689,"ProxyKey1262",833,"",2,1228
1690,"ProxyKey1310",833,1,100,1211
1691,"ProxyKey1263",834,1,100,1356
1692,"ProxyKey1264",835,1,100,1347
1693,"ProxyKey1265",836,1,100,257
1694,"ProxyKey1266",837,1,100,1248
1695,"ProxyKey1267",838,1,100,1271
1696,"ProxyKey1268",839,1,100,198
1697,"ProxyKey1269",840,1,100,198
1698,"ProxyKey1270",841,"",2,1739
1699,"ProxyKey1311",841,1,50,1629
1700,"ProxyKey1312",841,1,50,1681
1701,"ProxyKey1271",842,"",2,1286
1702,"ProxyKey1313",842,1,100,1292
1703,"ProxyKey1272",843,"",2,1284
1704,"ProxyKey1314",843,1,100,1292
1705,"ProxyKey1273",844,1,100,1292
1706,"ProxyKey1274",845,1,100,1258
1707,"ProxyKey1275",846,"",1,1310
1708,"ProxyKey1315",846,1,100,1319
1709,"ProxyKey1276",847,1,100,1332
1710,"ProxyKey1277",848,1,100,296
1711,"ProxyKey1278",849,1,100,351
1712,"ProxyKey1279",850,1,30,568
1713,"ProxyKey1360",850,1,70,501
1714,"ProxyKey1280",851,"",2,1366
1715,"ProxyKey1316",851,1,50,1651
1716,"ProxyKey1317",851,1,50,1703
1717,"ProxyKey1281",852,1,100,2325
1718,"ProxyKey1282",853,1,100,445
1719,"ProxyKey1283",854,"",2,454
1720,"ProxyKey1318",854,1,100,745
1721,"ProxyKey1284",855,1,100,468
1722,"ProxyKey1286",856,1,33,639
1723,"ProxyKey1319",856,1,33,632
1724,"ProxyKey1320",856,1,34,657
1725,"ProxyKey1287",857,1,100,492
1726,"ProxyKey1288",858,1,100,732
1727,"ProxyKey1289",859,1,100,1404
1728,"ProxyKey1290",860,1,100,745
1729,"ProxyKey1291",861,1,100,799
1730,"ProxyKey1292",862,1,100,1410
1731,"ProxyKey1293",863,1,100,2721
1732,"ProxyKey1294",864,1,100,568
1733,"ProxyKey1295",865,1,100,408
1734,"ProxyKey1296",866,1,100,1746
1735,"ProxyKey1297",867,1,100,898
1736,"ProxyKey1298",868,1,33,1026
1737,"ProxyKey1433",868,1,33,1027
1738,"ProxyKey1434",868,1,34,1028
1739,"ProxyKey1299",869,1,100,634
1740,"ProxyKey1301",870,1,60,669
1741,"ProxyKey1322",870,1,40,671
1742,"ProxyKey1323",871,1,100,151
1743,"ProxyKey1325",872,1,100,2721
1744,"ProxyKey1326",873,1,100,198
1745,"ProxyKey1327",874,1,100,148
1746,"ProxyKey1328",875,1,33,1199
1747,"ProxyKey1324",875,1,33,1202
1748,"ProxyKey1351",875,1,34,1204
1749,"ProxyKey1329",876,1,100,198
1750,"ProxyKey1330",877,"",2,623
1751,"ProxyKey1331",877,1,100,568
1752,"ProxyKey1353",878,1,100,2325
1753,"ProxyKey1332",879,1,100,1332
1754,"ProxyKey1333",880,1,100,257
1755,"ProxyKey1334",881,1,100,725
1756,"ProxyKey1335",882,1,100,1211
1757,"ProxyKey1336",883,"",2,1366
1758,"ProxyKey1352",883,1,50,1651
1759,"ProxyKey1359",883,1,50,1703
1760,"ProxyKey1337",884,1,100,322
1761,"ProxyKey1338",885,1,100,1319
1762,"ProxyKey1339",886,1,100,568
1763,"ProxyKey1340",887,1,100,796
1764,"ProxyKey1341",888,1,100,1404
1765,"ProxyKey1342",889,1,50,2347
1766,"ProxyKey1354",889,1,50,2384
1767,"ProxyKey1343",890,1,50,669
1768,"ProxyKey1355",890,1,50,671
1769,"ProxyKey1344",891,1,100,669
1770,"ProxyKey1345",892,1,25,2615
1771,"ProxyKey1356",892,1,25,2617
1772,"ProxyKey1358",892,1,25,2619
1773,"ProxyKey1357",892,1,25,2621
1774,"ProxyKey1346",893,1,100,1211
1775,"ProxyKey1347",894,1,100,1202
1776,"ProxyKey1348",895,1,100,1228
1777,"ProxyKey1350",896,1,100,749
1778,"ProxyKey1006",897,1,40,3220
1779,"ProxyKey1486",897,1,60,3237
1780,"ProxyKey1487",898,1,100,3221
1781,"ProxyKey1488",899,1,100,3222
1782,"ProxyKey1525",900,1,25,3227
1783,"ProxyKey1521",900,1,75,3228
1784,"ProxyKey1526",901,1,100,3229
1785,"ProxyKey1527",902,1,100,3230
1786,"ProxyKey1537",903,1,100,3231
1787,"ProxyKey1538",904,1,100,3234
1788,"ProxyKey1539",905,1,50,3235
1789,"ProxyKey1540",905,1,50,3236
1790,"ProxyKey1541",906,1,50,3238
1791,"ProxyKey1542",906,1,50,3240
1792,"ProxyKey1543",907,1,100,3241
1793,"ProxyKey1559",908,1,100,2725
1794,"ProxyKey1572",909,1,100,3242
1795,"ProxyKey1504",910,1,30,3151
1796,"ProxyKey1514",910,1,30,3152
1797,"ProxyKey1515",910,1,40,3153
1798,"ProxyKey1505",911,1,100,3154
1799,"ProxyKey1506",912,1,100,3155
1800,"ProxyKey1507",913,1,100,3156
1801,"ProxyKey1508",914,1,100,3157
1802,"ProxyKey1509",915,1,100,3158
1803,"ProxyKey1510",916,1,50,3159
1804,"ProxyKey1511",916,1,50,3160
1805,"ProxyKey1512",917,1,100,3161
1806,"ProxyKey1513",918,1,100,3162
1807,"ProxyKey1516",919,1,100,3163
1808,"ProxyKey1517",920,1,40,3164
1809,"ProxyKey1518",920,1,60,3165
1810,"ProxyKey1535",921,1,40,3167
1811,"ProxyKey1536",921,1,60,3168
1812,"ProxyKey1529",922,1,40,3166
1813,"MissionDexIntGuards3",922,1,60,3165
1814,"ProxyKey1519",923,1,50,3191
1815,"ProxyKey1522",923,1,50,3192
1816,"ProxyKey1520",924,1,50,3187
1817,"ProxyKey1523",924,1,50,3188
1818,"ProxyKey1530",925,1,50,3189
1819,"ProxyKey1531",925,1,50,3190
1820,"ProxyKey1524",926,1,25,3193
1821,"ProxyKey1528",926,1,20,3195
1822,"ProxyKey1532",926,1,15,3196
1823,"ProxyKey1533",926,1,15,3197
1824,"ProxyKey1534",926,1,15,3198
1825,"ProxyKey1544",927,1,33,3196
1826,"ProxyKey1545",927,1,33,3197
1827,"ProxyKey1546",927,1,34,3198
1828,"ProxyKey1547",928,1,40,3202
1829,"ProxyKey1548",928,1,30,3203
1830,"ProxyKey1549",928,1,30,3204
1831,"ProxyKey1550",929,1,30,3201
1832,"ProxyKey1551",929,1,70,3194
1833,"ProxyKey1552",930,1,70,3195
1834,"ProxyKey1554",930,1,30,3207
1835,"ProxyKey1553",931,1,50,3206
1836,"ProxyKey1555",931,1,50,3207
1837,"ProxyKey1556",932,1,100,3205
1838,"ProxyKey1557",933,1,100,3208
1839,"ProxyKey1558",934,1,40,3199
1840,"ProxyKey1571",934,1,60,3200
1841,"ProxyKey1560",935,1,30,3209
1842,"ProxyKey1561",935,1,70,3210
1843,"ProxyKey1562",936,1,30,3211
1844,"ProxyKey1563",936,1,70,3212
1845,"ProxyKey1564",937,1,50,3213
1846,"ProxyKey1565",937,1,50,3214
1847,"ProxyKey1566",938,1,30,3215
1848,"ProxyKey1567",938,1,70,3216
1849,"ProxyKey1568",939,1,20,3217
1850,"ProxyKey1569",939,1,40,3218
1851,"ProxyKey1570",939,1,40,3219
1852,"ProxyKey5",940,1,100,1330
1853,"ProxyKey8000",941,"",1,3891
1854,"ProxyKey10",941,"",1,3892
1855,"ProxyKey11",941,"",1,3897
1856,"ProxyKey12",941,"",1,3902
1857,"ProxyKey13",941,"",1,3905
1858,"ProxyKey87",942,"",1,3959
1859,"ProxyKey88",942,"",1,3955
1860,"ProxyKey89",942,"",1,3951
1861,"ProxyKey90",942,"",1,3945
1862,"ProxyKey91",942,"",1,3946
1863,"ProxyKey92",943,"",1,3962
1864,"ProxyKey93",943,"",1,3956
1865,"ProxyKey94",943,"",1,3952
1866,"ProxyKey95",943,"",1,3949
1867,"ProxyKey96",943,"",1,3950
1868,"ProxyKey1112",944,"",1,3964
1869,"ProxyKey1113",944,"",1,3957
1870,"ProxyKey1114",944,"",1,3953
1871,"ProxyKey1115",944,"",1,3947
1872,"ProxyKey1116",944,"",1,3948
1873,"ProxyKey1117",945,"",1,3966
1874,"ProxyKey1118",945,"",1,3958
1875,"ProxyKey1119",945,"",1,3954
1876,"ProxyKey1120",945,"",1,3945
1877,"ProxyKey1121",945,"",1,3949
1878,"ProxyKey1122",946,"",1,3955
1879,"ProxyKey1123",946,"",1,3953
1880,"ProxyKey1124",946,"",1,3946
1881,"ProxyKey1125",946,"",1,3948
1882,"ProxyKey1127",947,"",1,3956
1883,"ProxyKey1128",947,"",1,3954
1884,"ProxyKey1129",947,"",1,3950
1885,"ProxyKey1130",947,"",1,3947
1886,"ProxyKey1126",948,"",1,3957
1887,"ProxyKey1131",948,"",1,3951
1888,"ProxyKey1132",948,"",1,3945
1889,"ProxyKey1133",948,"",1,3950
1890,"ProxyKey1134",949,"",1,3958
1891,"ProxyKey1135",949,"",1,3952
1892,"ProxyKey1136",949,"",1,3949
1893,"ProxyKey1137",949,"",1,3948
1894,"ProxyKey1138",950,"",1,3951
1895,"ProxyKey1139",950,"",1,3949
1896,"ProxyKey1140",950,"",1,3947
1897,"ProxyKey1141",951,"",1,3952
1898,"ProxyKey1142",951,"",1,3946
1899,"ProxyKey1143",951,"",1,3948
1900,"ProxyKey74",952,"",1,3933
1901,"ProxyKey1048",952,"",1,3928
1902,"ProxyKey1049",952,"",1,3925
1903,"ProxyKey1050",952,"",1,3920
1904,"ProxyKey1051",952,"",1,3921
1905,"ProxyKey1052",953,"",1,3936
1906,"ProxyKey1053",953,"",1,3929
1907,"ProxyKey1054",953,"",1,3927
1908,"ProxyKey1055",953,"",1,3917
1909,"ProxyKey1056",953,"",1,3919
1910,"ProxyKey1057",954,"",1,3939
1911,"ProxyKey1058",954,"",1,3931
1912,"ProxyKey1059",954,"",1,3924
1913,"ProxyKey1060",954,"",1,3918
1914,"ProxyKey1061",954,"",1,3916
1915,"ProxyKey1062",955,"",1,3933
1916,"ProxyKey1063",955,"",1,3929
1917,"ProxyKey1064",955,"",1,3927
1918,"ProxyKey1065",955,"",1,3920
1919,"ProxyKey1066",955,"",1,3919
1920,"ProxyKey1067",956,"",1,3936
1921,"ProxyKey1068",956,"",1,3930
1922,"ProxyKey1069",956,"",1,3925
1923,"ProxyKey1070",956,"",1,3916
1924,"ProxyKey1071",956,"",1,3917
1925,"ProxyKey1072",957,"",1,3939
1926,"ProxyKey1073",957,"",1,3931
1927,"ProxyKey1074",957,"",1,3926
1928,"ProxyKey1075",957,"",1,3918
1929,"ProxyKey1076",957,"",1,3921
1930,"ProxyKey1077",958,"",1,3928
1931,"ProxyKey1078",958,"",1,3925
1932,"ProxyKey1079",958,"",1,3920
1933,"ProxyKey1080",958,"",1,3921
1934,"ProxyKey1081",959,"",1,3929
1935,"ProxyKey1082",959,"",1,3927
1936,"ProxyKey1083",959,"",1,3917
1937,"ProxyKey1084",959,"",1,3919
1938,"ProxyKey1085",960,"",1,3931
1939,"ProxyKey1086",960,"",1,3924
1940,"ProxyKey1087",960,"",1,3918
1941,"ProxyKey1088",960,"",1,3916
1942,"ProxyKey1089",961,"",1,3929
1943,"ProxyKey1090",961,"",1,3927
1944,"ProxyKey1091",961,"",1,3920
1945,"ProxyKey1092",961,"",1,3919
1946,"ProxyKey1093",962,"",1,3930
1947,"ProxyKey1094",962,"",1,3925
1948,"ProxyKey1095",962,"",1,3916
1949,"ProxyKey1096",962,"",1,3917
1950,"ProxyKey1097",963,"",1,3931
1951,"ProxyKey1098",963,"",1,3926
1952,"ProxyKey1099",963,"",1,3918
1953,"ProxyKey1100",963,"",1,3921
1954,"ProxyKey1101",101,1,60,3612
1955,"ProxyKey1102",101,1,20,3614
1956,"ProxyKey1103",101,1,20,3615
1957,"ProxyKey1144",70,1,50,3873
1958,"ProxyKey1145",70,1,50,3874
1959,"ProxyKey1146",100,1,50,516
1960,"ProxyKey1147",100,1,50,618
1961,"ProxyKey1156",964,"",5,4242
1962,"ProxyKey1157",965,"",5,4243
1963,"ProxyKey1158",966,"",5,4244
1964,"ProxyKey1159",967,"",1,4245
1965,"ProxyKey1178",968,1,35,4255
1966,"ProxyKey1181",968,1,35,4256
1967,"ProxyKey1182",968,1,30,4263
1968,"ProxyKey1179",969,1,35,4258
1969,"ProxyKey1183",969,1,35,4259
1970,"ProxyKey1184",969,1,30,4262
1971,"ProxyKey1180",970,1,35,4260
1972,"ProxyKey1185",970,1,35,4261
1973,"ProxyKey1186",970,1,30,4264
1974,"ProxyKey1187",971,"",1,4297
1975,"ProxyKey1188",972,1,35,4300
1976,"ProxyKey1190",972,1,65,4301
1977,"ProxyKey1189",973,1,100,4302
1978,"ProxyKey1191",974,1,80,4288
1979,"ProxyKey1193",974,1,20,4289
1980,"ProxyKey1192",975,1,50,4284
1981,"ProxyKey1194",975,1,50,4285
1982,"ProxyKey1195",976,"",1,4287
1983,"ProxyKey1196",977,1,50,4270
1984,"ProxyKey1197",977,1,50,4271
1985,"ProxyKey1199",978,1,25,4294
1986,"ProxyKey1200",978,1,25,4295
1987,"ProxyKey1201",978,1,50,4296
1988,"ProxyKey1462",979,1,100,4304
1989,"ProxyKey1463",980,1,100,4202
1990,"ProxyKey1464",981,1,100,4198
1991,"ProxyKey1465",982,1,100,4199
1992,"ProxyKey1466",613,1,100,280
1993,"ProxyKey1475",614,1,50,75
1994,"ProxyKey1476",614,1,50,76
1995,"ProxyKey1477",615,1,30,76
1996,"ProxyKey1478",615,1,30,75
1997,"ProxyKey1491",615,1,40,280
1998,"ProxyKey1599",616,1,30,1739
1999,"ProxyKey1600",616,1,35,1647
2000,"ProxyKey1632",616,1,35,1681
2001,"ProxyKey1637",617,1,30,1701
2002,"ProxyKey1638",617,1,30,1739
2003,"ProxyKey1639",617,1,40,1629
2004,"ProxyKey1640",618,1,35,1647
2005,"ProxyKey1641",618,1,35,1699
2006,"ProxyKey1642",618,1,30,1739
2007,"ProxyKey1643",619,"",2,1652
2008,"ProxyKey1644",619,1,100,1661
2009,"ProxyKey1645",619,"",2,1685
2010,"ProxyKey1646",619,1,100,1688
2011,"ProxyKey1647",620,1,40,1271
2012,"ProxyKey1648",620,1,30,1661
2013,"ProxyKey1649",620,1,30,1688
2014,"ProxyKey1467",983,1,100,4200
2015,"ProxyKey1468",984,1,100,4203
2016,"ProxyKey1469",985,1,100,4204
2017,"ProxyKey1470",986,1,100,4206
2018,"ProxyKey1471",987,1,100,4207
2019,"ProxyKey1472",988,1,100,4208
2020,"ProxyKey1473",989,1,100,4209
2021,"ProxyKey1474",990,1,100,4210
2022,"ProxyKey1606",1002,1,40,4463
2023,"ProxyKey1607",1002,1,20,4464
2024,"ProxyKey1608",1002,1,40,4442
2025,"ProxyKey1609",1003,1,40,4444
