"rownum","GrantedEffectsKey","SetId","StatsKeys","StatsValuesPermille","Weight","[i32]","[i32]"
1264,8569,1,[1104],[1000],100,[29],[]
1265,8569,2,[659],[1000],100,[],[]
1266,8570,0,[8618],[500],50,[],[]
1267,8570,1,[434],[500],100,[],[]
1268,8570,2,"[215,216]","[2000,-2000]",100,[],[]
1269,8571,0,[434],[500],50,[],[]
1270,8571,1,[13081],[500],20,[],[]
1271,8571,2,[13082],[1000],100,[],[]
1272,8571,3,"[13083,13084]","[3000,-3000]",100,[],[]
1273,8572,0,[3351],[500],50,[],[]
1274,8572,1,[3493],[2000],100,[],[]
1275,8572,2,[13094],[2000],50,[],[]
1276,8575,0,[434],[500],50,[],[]
1277,8575,1,"[70,24]","[-1000,3000]",100,[],[]
1278,8575,2,[12933],[500],50,[],[]
1279,8580,0,[8475],[250],50,[],[]
1280,8580,1,"[11979,11980]","[1000,-1000]",50,[],[]
1281,8580,2,[13007],[1000],100,[],[]
1282,8589,0,[3493],[500],50,[],[]
1283,8589,1,"[3351,4548]","[-1000,500]",100,[],[]
1284,8589,2,[12964],[500],5,[],[]
1285,8724,0,[434],[500],50,[],[]
1286,8724,1,[175],[2000],100,[],[]
1287,8724,2,[1505],[250],20,[42],[]
1288,8726,0,[434],[500],50,[],[]
1289,8726,1,"[215,3351]","[-2000,2000]",50,[],[]
1290,8726,2,[1105],[3000],20,[30],[]
1291,8726,3,[13057],[500],100,[],[]
1292,8728,0,[12484],[1000],50,[],[]
1293,8728,1,[434],[1000],100,[],[]
1294,8728,2,[12413],[500],50,[],[]
1295,8728,3,[13101],[600],20,[],[]
1296,8729,0,[8480],[1000],50,[],[]
1297,8729,1,[12938],[500],20,[],[]
1298,8729,2,"[434,175]","[500,1000]",100,[],[]
1299,8729,3,"[8458,24]","[-2000,2000]",50,[],[]
1300,8731,0,[434],[500],50,[],[]
1301,8731,1,"[10232,215]","[500,-1000]",100,[],[]
1302,8731,2,[216],[2000],100,[],[]
1303,8731,3,[13060],[-500],10,[],[]
1304,8727,0,[659],[500],50,[],[]
1305,8727,1,[1494],[1000],20,[42],[]
1306,8727,2,[13077],[-1000],100,[],[]
1307,8727,3,[216],[500],100,[],[]
1308,1901,0,[486],[500],50,[],[]
1309,1901,1,[6334],[500],100,[],[]
1310,8752,0,[498],[500],50,[],[]
1311,8752,1,[13077],[-1000],100,[],[]
1312,8752,2,[13077],[1000],100,[],[]
1313,8730,0,[434],[500],50,[],[]
1314,8730,1,[12430],[-50],20,[],[]
1315,8730,2,[659],[1000],100,[],[]
1316,8730,3,"[12428,25]","[-500,1000]",50,[],[]
1317,8740,0,[462],[0],50,[],[]
1318,8740,1,[8941],[-2000],100,[],[]
1319,8740,2,[462],[0],20,[],[]
1320,8741,0,[434],[500],50,[],[]
1321,8741,1,[462],[0],100,[],[]
1322,8741,2,"[9949,13235]","[50,-1250]",20,[],[]
1323,8751,0,[434],[500],50,[],[]
1324,8751,1,[216],[500],100,[],[]
1325,8751,2,"[7606,6334]","[2000,1000]",100,[],[]
1326,8751,3,[13125],[500],10,[],[]
1327,8912,0,[486],[500],50,[],[]
1328,8912,1,[13330],[750],100,[],[]
1329,8912,2,[12711],[500],20,[],[]
1330,8911,0,[13300],[500],50,[],[]
1331,8911,1,[216],[500],100,[],[]
1332,8911,2,[434],[500],100,[],[]
1333,9023,0,[215],[1000],100,[],[]
1334,9023,1,[216],[500],50,[],[]
1335,9023,2,[13918],[100],50,[],[]
1336,9048,0,[434],[500],100,[],[]
1337,9048,1,[554],[3000],50,[],[]
1338,9048,2,[14232],[100],50,[],[]
1339,9029,0,[215],[1000],100,[],[]
1340,9029,1,[14056],[-500],50,[],[]
1341,9029,2,[14230],[1000],50,[],[]
1342,9079,0,[13989],[-250],100,[],[]
1343,9079,1,"[13989,13921]","[3000,250]",50,[],[]
1344,9079,2,[14074],[-500],50,[],[]
1345,9034,0,[583],[1000],100,[],[]
1346,9034,1,[587],[250],50,[],[]
1347,9034,2,[2626],[1500],50,[],[]
1348,9080,0,[13990],[250],100,[],[]
1349,9080,1,[554],[1000],50,[],[]
1350,9080,2,[14213],[1000],50,[],[]
1351,9094,0,[24],[500],100,[],[]
1352,9094,1,[14056],[500],50,[],[]
1353,9094,2,[14133],[100000],50,[],[]
