"rownum","BaseItemTypesKey","ReqStr","ReqDex","ReqInt"
712,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe18",140,86,0
713,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe19",149,76,0
714,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeM3",156,84,0
715,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeE1",0,0,0
716,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeE2",0,0,0
717,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeE3",0,0,0
718,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword1",11,11,0
719,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword2",20,17,0
720,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword3",21,30,0
721,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword4",33,33,0
722,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword5",45,38,0
723,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword6",45,54,0
724,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword7",57,57,0
725,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordM1",62,73,0
726,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword8",69,58,0
727,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword9",57,83,0
728,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword10",77,77,0
729,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword11",91,76,0
730,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword12",80,96,0
731,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword13",93,93,0
732,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordM2",96,113,0
733,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword14",106,89,0
734,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword15",82,119,0
735,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword16",113,113,0
736,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword17",122,104,0
737,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword18",104,122,0
738,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword19",113,113,0
739,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordM3",119,131,0
740,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordE1",54,54,0
741,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordE2",86,86,0
742,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordE3",130,130,0
743,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace0",0,0,0
744,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace1",20,0,0
745,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace2",35,0,0
746,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace3",47,0,0
747,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace4",62,0,0
748,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace5",77,0,0
749,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace6",92,0,0
750,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace7",107,0,0
751,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceM1",118,0,0
752,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace8",119,0,0
753,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace9",131,0,0
754,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace10",143,0,0
755,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace11",155,0,0
756,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace12",164,0,0
757,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace13",173,0,0
758,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceM2",187,0,0
759,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace14",182,0,0
760,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace15",188,0,0
761,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace16",212,0,0
762,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace17",212,0,0
763,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace18",212,0,0
764,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace19",212,0,0
765,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceM3",220,0,0
766,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceE1",101,0,0
767,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceE2",161,0,0
768,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceE3",220,0,0
769,"Metadata/Items/Weapons/TwoHandWeapon/FishingRods/FishingRod1",8,8,0
770,"Metadata/Items/Weapons/OneHandWeapons/Daggers/EtherealBlade1",0,9,6
771,"Metadata/Items/Weapons/OneHandWeapons/test/1hdaggereffect",2,0,0
772,"Metadata/Items/Weapons/OneHandWeapons/test/1haxeeffect",2,0,0
773,"Metadata/Items/Weapons/OneHandWeapons/test/1hswordeffect",2,0,0
774,"Metadata/Items/Weapons/OneHandWeapons/test/1hwandeffect",2,0,0
775,"Metadata/Items/Weapons/TwoHandWeapons/tests/2hmauleffect",2,0,0
776,"Metadata/Items/Weapons/TwoHandWeapons/tests/2hstaffeffect",2,0,0
777,"Metadata/Items/Weapons/TwoHandWeapons/tests/2hswordeffect",2,0,0
778,"Metadata/Items/Weapons/TwoHandWeapons/tests/2haxeeffect",2,0,0
779,"Metadata/Items/Weapons/TwoHandWeapons/tests/1hmaceeffect",2,0,0
780,"Metadata/Items/Weapons/TwoHandWeapons/tests/1hclaweffect",2,0,0
781,"Metadata/Items/Weapons/TwoHandWeapons/tests/2hboweffect",2,0,0
