"rownum","Id","BaseItemTypesKey","HASH16","HASH32","i32","bool","bool","i32","i32","rid","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32"
302,"Metadata/Pet/OverseerLargeOwl/OverseerLargeOwl",4938,-477258943,686284,0,1,"",0,1842741248,0,0,0,0,1843789824,0,0,-33554432,-16843010,-16843010,-16843010,16711422
303,"Metadata/Pet/ParagonPet/ParagonPet",4939,1157963444,547761,0,1,"",0,1848508416,0,0,0,0,1849556992,0,0,-33554432,-16843010,-16843010,-16843010,16711422
304,"Metadata/Pet/EthercraftTurtle/SavageEthercraftTurtle",4940,-734198822,579559,0,1,"",0,1856634880,0,0,0,0,1857683456,0,0,-33554432,-16843010,-16843010,-16843010,16711422
305,"Metadata/Pet/EthercraftTurtleEnraged/EnragedEthercraftTurtle",4941,1263349367,550202,0,1,"",0,1865809920,0,0,0,0,1866858496,0,0,-33554432,-16843010,-16843010,-16843010,16711422
306,"Metadata/Pet/EthercraftTurtleTranquil/TranquilEthercraftTurtle",4942,-2121733282,551638,0,1,"",0,1875247104,0,0,0,0,1876295680,0,0,-33554432,-16843010,-16843010,-16843010,16711422
307,"Metadata/Pet/EthercraftTurtleChaotic/ChaoticEthercraftTurtle",4943,-1382000438,587114,0,1,"",0,1884422144,0,0,0,0,1885470720,0,0,-33554432,-16843010,-16843010,-16843010,16711422
308,"Metadata/Pet/DragonSerpent/DragonSerpent",4944,-397178833,942204,65536,1,"",0,1890975744,0,0,0,0,1892024320,0,0,-33554432,-16843010,-16843010,-16843010,16711422
309,"Metadata/Pet/DragonSerpent/DragonSerpentPremium",4945,-1097359903,926582,16777216,1,"",0,1898446848,0,0,0,0,1899495424,0,0,-33554432,-16843010,-16843010,-16843010,16711422
310,"Metadata/Pet/DragonSerpent/DragonSerpentPremiumExpired",4946,-99717295,955743,65536,1,"",0,1906835456,0,0,0,0,1907884032,0,0,-33554432,-16843010,-16843010,-16843010,16711422
311,"Metadata/Pet/JingweiBabyCrane/JingweiBabyCrane",4947,-1629099666,554891,65536,1,"",0,1914175488,0,0,0,0,1915224064,0,0,-33554432,-16843010,-16843010,-16843010,16711422
312,"Metadata/Pet/JingweiCrane/JingweiCrane",4948,264279271,957223,16777216,1,"",0,1920466944,0,0,0,0,1921515520,0,0,-33554432,-16843010,-16843010,-16843010,16711422
313,"Metadata/Pet/JingweiCrane/JingweiCraneExpired",4949,1348147187,935848,65536,1,"",0,1927675904,0,0,0,0,1928724480,0,0,-33554432,-16843010,-16843010,-16843010,16711422
314,"Metadata/Pet/BuccaneerPet/BuccaneerPet",4951,-806571731,556737,0,1,"",0,1933967360,0,0,0,0,1935015936,0,0,-33554432,-16843010,-16843010,-16843010,16711422
315,"Metadata/Pet/IntrepidDeer/IntrepidDeer",4950,-378457794,579663,0,1,"",0,1940258816,0,0,0,0,1941307392,0,0,-33554432,-16843010,-16843010,-16843010,16711422
316,"Metadata/Pet/Seagull/AtlantisSirenSeagull",4953,1339325001,538013,0,1,"",0,1946943488,0,0,0,0,1947992064,0,0,-33554432,-16843010,-16843010,-16843010,16711422
317,"Metadata/Pet/AtlantisSirenPegasus/AtlantisSirenPegasus",4954,-558893639,797462,0,1,"",0,1955332096,0,0,0,0,1956380672,0,0,-33554432,-16843010,-16843010,-16843010,16711422
318,"Metadata/Pet/Frog/Deepwater",4955,1460654438,558697,0,1,"",0,1960181760,0,0,0,0,1961230336,0,0,-33554432,-16843010,-16843010,-16843010,16711422
319,"Metadata/Pet/FishMine/FishMine",4956,-1472581467,563359,0,1,"",0,1965424640,0,0,0,0,1966473216,0,0,-33554432,-16843010,-16843010,-16843010,16711422
320,"Metadata/Pet/HellscapePet/HellscapePet",4957,-137079098,696594,0,1,"",0,1971716096,0,0,0,0,1972764672,0,0,-33554432,-16843010,-16843010,-16843010,16711422
321,"Metadata/Pet/Skadi/Skadi",4958,-1921815068,712855,65536,1,"",0,1976172544,0,0,0,0,1977221120,0,0,-33554432,-16843010,-16843010,-16843010,16711422
322,"Metadata/Pet/Skadi/SkadiPremium",4959,-1400849633,661407,16777216,1,"",0,1981546496,0,0,0,0,1982595072,0,0,-33554432,-16843010,-16843010,-16843010,16711422
323,"Metadata/Pet/Skadi/SkadiPremiumExpired",4960,160065354,683712,65536,1,"",0,1987837952,0,0,0,0,1988886528,0,0,-33554432,-16843010,-16843010,-16843010,16711422
324,"Metadata/Pet/CelestialTurtle/CelestialTurtle",4964,-1803040565,547916,0,1,"",0,1994915840,0,0,0,0,1995964416,0,0,-33554432,-16843010,-16843010,-16843010,16711422
325,"Metadata/Pet/GryffonPets/DarkShardTencentGryffon",4961,1944219162,663032,65536,1,"",0,2002518016,0,0,0,0,2003566592,0,0,-33554432,-16843010,-16843010,-16843010,16711422
326,"Metadata/Pet/GryffonPets/DarkShardTencentGryffonPremium",4962,-778676319,689719,16777216,1,"",0,2011037696,0,0,0,0,2012086272,0,0,-33554432,-16843010,-16843010,-16843010,16711422
327,"Metadata/Pet/GryffonPets/DarkShardTencentGryffonPremiumExpired",4963,110993394,694639,65536,1,"",0,2020474880,0,0,0,0,2021523456,0,0,-33554432,-16843010,-16843010,-16843010,16711422
328,"Metadata/Pet/WyrmCall/WyrmCallPet",4952,613723347,1017927,0,1,"",0,2026110976,0,0,0,0,2027159552,0,0,-33554432,-16843010,-16843010,-16843010,16711422
329,"Metadata/Pet/Beetle/HeritageBeetle",4965,-86760852,579768,0,1,"",0,2031878144,0,0,0,0,2032926720,0,0,-33554432,-16843010,-16843010,-16843010,16711422
330,"Metadata/Pet/HummingBird/HeritageHummingBird",4966,1760391217,530652,0,1,"",0,2038956032,0,0,0,0,2040004608,0,0,-33554432,-16843010,-16843010,-16843010,16711422
331,"Metadata/Pet/HeritagePeacock/HeritagePeacock",4967,223614470,531282,0,1,"",0,2046033920,0,0,0,0,2047082496,0,0,-33554432,-16843010,-16843010,-16843010,16711422
332,"Metadata/Pet/Centipede/DivergenceCentipede",4968,-239323114,575914,0,1,"",0,2052849664,0,0,0,0,2053898240,0,0,-33554432,-16843010,-16843010,-16843010,16711422
333,"Metadata/Pet/DivergenceAnglerFish/DivergenceAnglerFish",4969,469700062,661025,0,1,"",0,2061238272,0,0,0,0,2062286848,0,0,-33554432,-16843010,-16843010,-16843010,16711422
334,"Metadata/Pet/SkadiWolfPup/SkadiWolfPup",4970,762848640,526584,65536,1,"",0,2067529728,0,0,0,0,2068578304,0,0,-33554432,-16843010,-16843010,-16843010,16711422
335,"Metadata/Pet/SkadiWolfSpirit/SkadiWolfSpirit",4971,1886500371,575074,16777216,1,"",0,2074607616,0,0,0,0,2075656192,0,0,-33554432,-16843010,-16843010,-16843010,16711422
336,"Metadata/Pet/SkadiWolfSpirit/SkadiWolfSpiritExpired",4972,-764902140,546668,65536,1,"",0,2082603008,0,0,0,0,2083651584,0,0,-33554432,-16843010,-16843010,-16843010,16711422
337,"Metadata/Pet/GodOfThunderBabyTiger/GodOfThunderBabyTiger",4973,-793887349,584997,65536,1,"",0,2091253760,0,0,0,0,2092302336,0,0,-33554432,-16843010,-16843010,-16843010,16711422
338,"Metadata/Pet/Tiger/GodofThunderPet",4974,-1752029332,569598,16777216,1,"",0,2097020928,0,0,0,0,2098069504,0,0,-33554432,-16843010,-16843010,-16843010,16711422
339,"Metadata/Pet/Tiger/GodofThunderPremiumExpiredPet",4975,1593330702,529142,65536,1,"",0,2104623104,0,0,0,0,2105671680,0,0,-33554432,-16843010,-16843010,-16843010,16711422
340,"Metadata/Pet/Tiger/HarmoniousTigerPet",4979,-1101606877,552565,0,1,"",0,2110783488,0,0,0,0,2111832064,0,0,-33554432,-16843010,-16843010,-16843010,16711422
341,"Metadata/Pet/HummingBird/HummingBird",4980,353736649,557788,0,1,"",0,2116812800,0,0,0,0,2117861376,0,0,-33554432,-16843010,-16843010,-16843010,16711422
342,"Metadata/Pet/FennecFox/FennecFox",4981,1351506644,526938,0,1,"",0,2122317824,0,0,0,0,2123366400,0,0,-33554432,-16843010,-16843010,-16843010,16711422
343,"Metadata/Pet/GiantHornet/GiantHornet",4982,1323692563,572662,0,1,"",0,2128347136,0,0,0,0,2129395712,0,0,-33554432,-16843010,-16843010,-16843010,16711422
344,"Metadata/Pet/Wolverine/Wolverine",4983,1373980882,530743,0,1,"",0,2133852160,0,0,0,0,2134900736,0,0,-33554432,-16843010,-16843010,-16843010,16711422
345,"Metadata/Pet/PoodleMoth/PoodleMoth",4984,1438685720,577496,0,1,"",0,2139619328,0,0,0,0,2140667904,0,0,-33554432,-16843010,-16843010,-16843010,16711422
346,"Metadata/Pet/FaridunLizardPet/FaridunLizardPet",4985,1371332229,560953,0,1,"",0,2146959360,0,0,0,0,-2146959360,0,0,-33554432,-16843010,-16843010,-16843010,16711422
347,"Metadata/Pet/FangtoothMoray/FangtoothMoray",4986,388925269,561275,0,1,"",0,-2141192192,0,0,0,0,-2140143616,0,0,-33554432,-16843010,-16843010,-16843010,16711422
348,"Metadata/Pet/Raccoon/Raccoon",4987,-149902080,678416,0,1,"",0,-2136211456,0,0,65536,0,-2135162880,0,0,-33554432,-16843010,-16843010,-16843010,16711422
349,"Metadata/Pet/AyeAyePet/AyeAye",4988,-1043747863,551456,0,1,"",0,-2130051072,0,0,0,0,-2129002496,0,0,-33554432,-16843010,-16843010,-16843010,16711422
350,"Metadata/Pet/Cat/AristocratCat",4989,1825524081,533950,0,1,"",0,-2124808192,0,0,0,0,-2123759616,0,0,-33554432,-16843010,-16843010,-16843010,16711422
351,"Metadata/Pet/CultDarkness/Aristocrat/Aristocrat",4990,2021090566,662897,0,1,"",0,-2117337088,0,0,0,0,-2116288512,0,0,-33554432,-16843010,-16843010,-16843010,16711422
352,"Metadata/Pet/BladeSoul/BladeSoulSword",4991,-1054009302,710919,65536,1,"",0,-2111176704,0,0,0,0,-2110128128,0,0,-33554432,-16843010,-16843010,-16843010,16711422
353,"Metadata/Pet/BladeSoul/BladeSoulCompanion",4992,-1496409232,671166,16777216,1,"",0,-2104492032,0,0,0,0,-2103443456,0,0,-33554432,-16843010,-16843010,-16843010,16711422
354,"Metadata/Pet/BladeSoul/BladeSoulCompanionExpired",4993,965641055,703185,65536,1,"",0,-2096889856,0,0,0,0,-2095841280,0,0,-33554432,-16843010,-16843010,-16843010,16711422
355,"Metadata/Pet/TencentAristocratCat/TencentAristocratCat",4994,445579920,530463,65536,1,"",0,-2088501248,0,0,0,0,-2087452672,0,0,-33554432,-16843010,-16843010,-16843010,16711422
356,"Metadata/Pet/TencentAristocratCat/TencentAristocratCatPremium",4995,-1001046570,588163,16777216,1,"",0,-2079195136,0,0,0,0,-2078146560,0,0,-33554432,-16843010,-16843010,-16843010,16711422
357,"Metadata/Pet/TencentAristocratCat/TencentAristocratCatPremiumExpired",4996,-1366324243,533858,65536,1,"",0,-2068971520,0,0,0,0,-2067922944,0,0,-33554432,-16843010,-16843010,-16843010,16711422
358,"Metadata/Pet/Battery/Mana/ManaBatteryOrb",4997,-1842541095,565236,0,1,"",0,-2062417920,0,0,0,0,-2061369344,0,0,-33554432,-16843010,-16843010,-16843010,16711422
359,"Metadata/Pet/Battery/Life/LifeBatteryOrb",4998,222605684,572464,0,1,"",0,-2055864320,0,0,0,0,-2054815744,0,0,-33554432,-16843010,-16843010,-16843010,16711422
360,"Metadata/Pet/EmberkeepVulture/EmberkeepVulture",5001,-1883292053,569812,16777216,1,"",0,-2048524288,0,0,0,0,-2047475712,0,0,-33554432,-16843010,-16843010,-16843010,16711422
361,"Metadata/Pet/GolemBall/GolemBall",4999,-690573719,555199,0,1,"",0,-2043019264,0,0,0,0,-2041970688,0,0,-33554432,-16843010,-16843010,-16843010,16711422
362,"Metadata/Pet/lightningbird/LightningBird",5002,1893236370,921162,0,1,"",0,-2036465664,0,0,0,0,-2035417088,0,0,-33554432,-16843010,-16843010,-16843010,16711422
363,"Metadata/Pet/lightningbird/LightningBirdAutomaton",5003,189116957,964952,0,1,"",0,-2028732416,0,0,0,0,-2027683840,0,0,-33554432,-16843010,-16843010,-16843010,16711422
364,"Metadata/Pet/lightningbird/LightningBirdCelestial",5004,-1257646806,942115,0,1,"",0,-2020999168,0,0,0,0,-2019950592,0,0,-33554432,-16843010,-16843010,-16843010,16711422
365,"Metadata/Pet/lightningbird/LightningBirdDivine",5005,1873599694,963426,0,1,"",0,-2013659136,0,0,0,0,-2012610560,0,0,-33554432,-16843010,-16843010,-16843010,16711422
366,"Metadata/Pet/Arachnomorph/ArachnomorphPetBone",5006,1790979741,935005,0,1,"",0,-2006450176,0,0,0,0,-2005401600,0,0,-33554432,-16843010,-16843010,-16843010,16711422
367,"Metadata/Pet/Arachnomorph/ArachnomorphPetBulb",5007,-130834952,943563,0,1,"",0,-1999241216,0,0,0,0,-1998192640,0,0,-33554432,-16843010,-16843010,-16843010,16711422
368,"Metadata/Pet/Arachnomorph/ArachnomorphPetSabre",5008,714117577,965465,0,1,"",0,-1991901184,0,0,0,0,-1990852608,0,0,-33554432,-16843010,-16843010,-16843010,16711422
369,"Metadata/Pet/Arachnomorph/ArachnomorphPetSpindly",5009,-1681705543,962170,0,1,"",0,-1984299008,0,0,0,0,-1983250432,0,0,-33554432,-16843010,-16843010,-16843010,16711422
370,"Metadata/Pet/Arachnomorph/ArachnomorphPetPlated",5010,873921783,968929,0,1,"",0,-1976827904,0,0,0,0,-1975779328,0,0,-33554432,-16843010,-16843010,-16843010,16711422
371,"Metadata/Pet/LineOfAnts/LineOfAntsLeaderFire",5011,-1343855650,117816,0,1,"",0,-1969750016,0,0,65536,0,-1968701440,0,65536,-33554432,-16843010,-16843010,-16843010,16711422
372,"Metadata/Pet/LineOfAnts/LineOfAntsLeaderGold",5012,479793990,69599,0,1,"",0,-1961623552,0,0,65536,0,-1960574976,0,65536,-33554432,-16843010,-16843010,-16843010,16711422
373,"Metadata/Pet/LineOfAnts/LineOfAntsLeaderGreen",5013,-56468257,106621,0,1,"",0,-1953366016,0,0,65536,0,-1952317440,0,65536,-33554432,-16843010,-16843010,-16843010,16711422
374,"Metadata/Pet/Blob/Blob",5014,-719590287,801130,0,1,"",0,-1948123136,0,0,0,0,-1947074560,0,0,-33554432,-16843010,-16843010,-16843010,16711422
375,"Metadata/Pet/AlchemistCompanion/AlchemistCompanion01",5015,1222432398,826962,65536,1,"",0,-1939996672,0,0,0,0,-1938948096,0,0,-33554432,-16843010,-16843010,-16843010,16711422
376,"Metadata/Pet/AlchemistCompanion/AlchemistCompanion02",5016,-554871269,821494,16777216,1,"",0,-1931870208,0,0,0,0,-1930821632,0,0,-33554432,-16843010,-16843010,-16843010,16711422
377,"Metadata/Pet/AlchemistCompanion/AlchemistCompanion03",5017,2021643938,831197,65536,1,"",0,-1923743744,0,0,0,0,-1922695168,0,0,-33554432,-16843010,-16843010,-16843010,16711422
378,"Metadata/Pet/AlchemistCompanion/AlchemistCompanion04",5018,-1431010571,796737,65536,1,"",0,-1915617280,0,0,0,0,-1914568704,0,0,-33554432,-16843010,-16843010,-16843010,16711422
379,"Metadata/Pet/Demonling/DemonlingPetGalloping",5019,554495692,577472,0,1,"",0,-1908539392,0,0,0,0,-1907490816,0,0,-33554432,-16843010,-16843010,-16843010,16711422
380,"Metadata/Pet/Demonling/DemonlingPetHeadless",5020,1648043840,542075,0,1,"",0,-1901592576,0,0,0,0,-1900544000,0,0,-33554432,-16843010,-16843010,-16843010,16711422
381,"Metadata/Pet/Demonling/DemonlingPetScuttling",5021,2080270347,791541,0,1,"",0,-1894514688,0,0,0,0,-1893466112,0,0,-33554432,-16843010,-16843010,-16843010,16711422
382,"Metadata/Pet/Demonling/DemonlingPetSpiky",5022,150298857,550940,0,1,"",0,-1887961088,0,0,0,0,-1886912512,0,0,-33554432,-16843010,-16843010,-16843010,16711422
383,"Metadata/Pet/Demonling/DemonlingPetWinged",5023,953113821,549906,0,1,"",0,-1881276416,0,0,0,0,-1880227840,0,0,-33554432,-16843010,-16843010,-16843010,16711422
384,"Metadata/Pet/BloodlordPet/Bloodlord",5024,-1738151327,946692,0,1,"",0,-1875378176,0,0,0,0,-1874329600,0,0,-33554432,-16843010,-16843010,-16843010,16711422
385,"Metadata/Pet/PetRock/PetRock",5025,-53883998,931691,0,1,"",0,-1870397440,0,0,0,0,-1869348864,0,0,-33554432,-16843010,-16843010,-16843010,16711422
386,"Metadata/Pet/PetRock/PetRockAzurite",5026,-1086801776,919464,0,1,"",0,-1864499200,0,0,0,0,-1863450624,0,0,-33554432,-16843010,-16843010,-16843010,16711422
387,"Metadata/Pet/PetRock/PetRockGold",5027,-1259062625,953963,0,1,"",0,-1858994176,0,0,0,0,-1857945600,0,0,-33554432,-16843010,-16843010,-16843010,16711422
388,"Metadata/Pet/PetRock/PetRockSandstone",5028,1090784880,937844,0,1,"",0,-1852833792,0,0,0,0,-1851785216,0,0,-33554432,-16843010,-16843010,-16843010,16711422
389,"Metadata/Pet/PetRock/PetRockStatues",5029,415823229,978357,0,1,"",0,-1846935552,0,0,0,0,-1845886976,0,0,-33554432,-16843010,-16843010,-16843010,16711422
390,"Metadata/Pet/PetRock/PetRockSulphur",5030,-492811643,960549,0,1,"",0,-1841037312,0,0,0,0,-1839988736,0,0,-33554432,-16843010,-16843010,-16843010,16711422
391,"Metadata/Pet/PetRock/PetRockVaal",5031,1975865415,927106,0,1,"",0,-1835532288,0,0,0,0,-1834483712,0,0,-33554432,-16843010,-16843010,-16843010,16711422
392,"Metadata/Pet/GoblinBand/GoblinBandLeader",5032,722930298,532845,0,1,"",0,-1828978688,0,0,0,0,-1827930112,0,65536,-33554432,-16843010,-16843010,-16843010,33488638
393,"Metadata/Pet/ScarletMacawParrot/ScarletMacawParrot",5033,-1669270969,552647,0,1,"",0,-1821114368,0,0,0,0,-1820065792,0,0,-33488896,-16843010,-16843010,-16843010,16711422
394,"Metadata/Pet/TencentLunarRabbit/TencentLunarRabbitSmall",5034,569454271,528206,65536,1,"",0,-1812594688,0,0,0,0,-1811546112,0,0,-33554432,-16843010,-16843010,-16843010,16711422
395,"Metadata/Pet/TencentLunarRabbit/TencentLunarRabbitBig",5035,-82905515,789851,16777216,1,"",0,-1804337152,0,0,0,0,-1803288576,0,0,-33554432,-16843010,-16843010,-16843010,16711422
396,"Metadata/Pet/TencentLunarRabbit/TencentLunarRabbitBigExpired",5036,277262821,827747,65536,1,"",0,-1795162112,0,0,0,0,-1794113536,0,0,-33554432,-16843010,-16843010,-16843010,16711422
397,"Metadata/Pet/SandWorm/SandWorm",5037,269585402,826347,0,1,"",0,-1789919232,0,0,0,0,-1788870656,0,0,-33554432,-16843010,-16843010,-16843010,16711422
398,"Metadata/Pet/SandWorm/SandWormRed",5038,-1210152827,802651,0,1,"",0,-1784283136,0,0,0,0,-1783234560,0,0,-33554432,-16843010,-16843010,-16843010,16711422
399,"Metadata/Pet/SandWorm/SandWormBlue",5039,833260144,834522,0,1,"",0,-1778515968,0,0,0,0,-1777467392,0,0,-33554432,-16843010,-16843010,-16843010,16711422
400,"Metadata/Pet/Bear/DelveBear",5040,1894209220,665123,0,1,"",0,-1773666304,0,0,0,0,-1772617728,0,0,-33554432,-16843010,-16843010,-16843010,16711422
401,"Metadata/Pet/PandemoniumSpider/BlackWidowSpider",5041,-638164764,571666,0,1,"",0,-1766195200,0,0,0,0,-1765146624,0,0,-33554432,-16843010,-16843010,-16843010,16711422
402,"Metadata/Pet/SurvivorHound/ArmouredHuntingDog",5042,1413104379,530113,0,1,"",0,-1758986240,0,0,262144,0,-1757937664,0,0,-33554432,-16843010,-16843010,-16843010,16711422
403,"Metadata/Pet/TencentGhostriderCompanion/TencentGhostriderCompanion_01",5043,-1677816530,792272,65536,1,"",0,-1744437248,0,0,0,0,-1743388672,0,0,-33554432,-16843010,-16843010,-16843010,16711422
404,"Metadata/Pet/TencentGhostriderCompanion/TencentGhostriderCompanion_02",5044,-95910693,818835,16777216,1,"",0,-1734082560,0,0,0,0,-1733033984,0,0,-33554432,-16843010,-16843010,-16843010,16711422
405,"Metadata/Pet/TencentGhostriderCompanion/TencentGhostriderCompanion_03",5045,-1288571278,804163,65536,1,"",0,-1723727872,0,0,0,0,-1722679296,0,0,-33554432,-16843010,-16843010,-16843010,16711422
406,"Metadata/Pet/TencentGhostriderCompanion/TencentGhostriderCompanion_04",5046,918808509,840062,16777216,1,"",0,-1713373184,0,0,0,0,-1712324608,0,0,-33554432,-16843010,-16843010,-16843010,16711422
407,"Metadata/Pet/TencentGhostriderCompanion/TencentGhostriderCompanion_05",5047,1972738391,847042,65536,1,"",0,-1703018496,0,0,0,0,-1701969920,0,0,-33554432,-16843010,-16843010,-16843010,16711422
408,"Metadata/Pet/CurrencyOrbCompainion/ChaosOrb",5048,-336911207,577394,0,1,"",0,-1696071680,0,0,0,0,-1695023104,0,0,-33554432,-16843010,-16843010,-16843010,16711422
409,"Metadata/Pet/CurrencyOrbCompainion/VaalOrb",5049,337167582,577734,0,1,"",0,-1689255936,0,0,0,0,-1688207360,0,0,-33554432,-16843010,-16843010,-16843010,16711422
410,"Metadata/Pet/CurrencyOrbCompainion/ExaltedOrb",5050,1025832503,576275,0,1,"",0,-1682046976,0,0,0,0,-1680998400,0,0,-33554432,-16843010,-16843010,-16843010,16711422
411,"Metadata/Pet/Mimic/Mimic",6712,238523489,1350230,0,1,"",0,-1677590528,0,0,65536,0,-1676541952,0,0,-33554432,-16843010,-16843010,-16843010,16711422
412,"Metadata/Pet/NecroticCat/NecroticCat",5051,1091672950,580199,65536,1,"",0,-1670512640,0,0,0,0,-1669464064,0,0,-33554432,-16843010,-16843010,-16843010,16711422
413,"Metadata/Pet/NecroticCat/NecroticPremiumCat",5052,1028628464,565951,16777216,1,"",0,-1663565824,0,0,0,0,-1662517248,0,0,-33554432,-16843010,-16843010,-16843010,16711422
414,"Metadata/Pet/NecroticCat/NecroticPremiumExpiredCat",5053,-1033706576,532946,65536,1,"",0,-1655701504,0,0,0,0,-1654652928,0,0,-33554432,-16843010,-16843010,-16843010,16711422
415,"Metadata/Pet/FlyingMorphPets/MorphingBat",5054,-1355349914,831313,0,1,"",0,-1649147904,0,0,0,0,-1648099328,0,0,-33554432,-16843010,-16843010,-16843010,16711422
416,"Metadata/Pet/FlyingMorphPets/MorphingBeetle",5055,-560038341,827557,0,1,"",0,-1642201088,0,0,0,0,-1641152512,0,0,-33554432,-16843010,-16843010,-16843010,16711422
417,"Metadata/Pet/FlyingMorphPets/MorphingEyeball",5056,174935975,542154,0,1,"",0,-1635123200,0,0,0,0,-1634074624,0,0,-33554432,-16843010,-16843010,-16843010,16711422
418,"Metadata/Pet/FlyingMorphPets/MorphingFlyingToad",5057,-291120782,669655,0,1,"",0,-1627652096,0,0,0,0,-1626603520,0,0,-33554432,-16843010,-16843010,-16843010,16711422
419,"Metadata/Pet/FlyingMorphPets/MorphingJellyfish__",5058,262134321,972206,0,1,"",0,-1620049920,0,0,0,0,-1619001344,0,0,-33554432,-16843010,-16843010,-16843010,16711422
420,"Metadata/Pet/OctopusParasite/OctopusParasiteCelestial",5059,387392463,931032,0,1,"",0,-1611792384,0,0,0,0,-1610743808,0,0,-33488896,-16843010,-16843010,-16843010,16711422
421,"Metadata/Pet/OctopusParasite/OctopusParasiteFlame",5060,-1578213821,982957,0,1,"",0,-1604059136,0,0,0,0,-1603010560,0,0,-33488896,-16843010,-16843010,-16843010,16711422
422,"Metadata/Pet/OctopusParasite/OctopusParasiteWater",5061,-1462751671,951961,0,1,"",0,-1596325888,0,0,0,0,-1595277312,0,0,-33488896,-16843010,-16843010,-16843010,16711422
423,"Metadata/Pet/DragonSerpent/red_DragonSerpent",5062,-999407157,558501,0,1,"",0,-1589248000,0,0,0,0,-1588199424,0,0,-33554432,-16843010,-16843010,-16843010,16711422
424,"Metadata/Pet/GodOfThunderBabyTiger_blue/GodOfThunderBabyTiger",4976,-1994738663,539907,65536,1,"",0,-1579941888,0,0,0,0,-1578893312,0,0,-33554432,-16843010,-16843010,-16843010,16711422
425,"Metadata/Pet/Tiger/GodofThunderPet_blue",4977,1997427548,533586,16777216,1,"",0,-1573519360,0,0,0,0,-1572470784,0,0,-33554432,-16843010,-16843010,-16843010,16711422
426,"Metadata/Pet/Tiger/GodofThunderPremiumExpiredPet_blue",4978,-1963153869,535759,65536,1,"",0,-1565261824,0,0,0,0,-1564213248,0,0,-33554432,-16843010,-16843010,-16843010,16711422
427,"Metadata/Pet/DraconicCompanion/DraconicCompanion",5063,-364951755,1092874,65536,1,"",0,-1557659648,0,0,0,0,-1556611072,0,0,-33554432,-16843010,-16843010,-16843010,16711422
428,"Metadata/Pet/DraconicCompanion/DraconicCompanionPremium",5064,563894644,1079528,16777216,1,"",0,-1549139968,0,0,0,0,-1548091392,0,0,-33554432,-16843010,-16843010,-16843010,16711422
429,"Metadata/Pet/DraconicCompanion/DraconicCompanionPremiumExpired",5065,380397384,1077732,65536,1,"",0,-1539702784,0,0,0,0,-1538654208,0,0,-33554432,-16843010,-16843010,-16843010,16711422
430,"Metadata/Pet/BabyKitava/BabyKitava",5066,1693844417,550711,0,1,"",0,-1533935616,0,0,0,0,-1532887040,0,0,-33554432,-16843010,-16843010,-16843010,16711422
431,"Metadata/Pet/BabyBossesHumans/BabyBrutus/BabyBrutus",5067,1537136486,560376,0,1,"",0,-1525940224,0,0,0,0,-1524891648,0,0,-33554432,-16843010,-16843010,-16843010,16711422
432,"Metadata/Pet/BabyBossesHumans/BabyPiety/BabyPiety",5068,-1954961960,536225,0,1,"",0,-1518206976,0,0,0,0,-1517158400,0,0,-33554432,-16843010,-16843010,-16843010,16711422
433,"Metadata/Pet/BabyBossesHumans/BabyDominus/BabyDominus",5069,551313896,540980,0,1,"",0,-1509949440,0,0,0,0,-1508900864,0,0,-33554432,-16843010,-16843010,-16843010,16711422
434,"Metadata/Pet/BabyBossesHumans/BabyHillock/BabyHillock",5070,-990626119,588365,0,1,"",0,-1501691904,0,0,0,0,-1500643328,0,0,-33554432,-16843010,-16843010,-16843010,16711422
435,"Metadata/Pet/BabyVaalOversoul/BabyVaalOversoul",5071,-1944189714,559344,0,1,"",0,-1494351872,0,0,0,0,-1493303296,0,0,-33554432,-16843010,-16843010,-16843010,16711422
436,"Metadata/Pet/LoyalCompanion/LoyalCompanion01",5072,-1798057454,542401,0,1,"",0,-1487273984,0,0,0,0,-1486225408,0,0,-33554432,-16843010,-16843010,-16843010,16711422
437,"Metadata/Pet/LoyalCompanion/LoyalCompanion02",5073,2068229856,578982,0,1,"",0,-1480196096,0,0,0,0,-1479147520,0,0,-33554432,-16843010,-16843010,-16843010,16711422
438,"Metadata/Pet/LoyalCompanion/LoyalCompanion03",5074,238674310,585663,0,1,"",0,-1473118208,0,0,0,0,-1472069632,0,0,-33554432,-16843010,-16843010,-16843010,16711422
439,"Metadata/Pet/WuzhiqiWaterMonkey/WuzhiqiWaterMonkey",5075,-1442664404,530990,0,1,"",0,-1465253888,0,0,0,0,-1464205312,0,0,-33554432,-16843010,-16843010,-16843010,16711422
440,"Metadata/Pet/WuzhiqiWaterMonkey/WuzhiqiWaterMonkeyPremium",5076,1556090179,545155,0,1,"",0,-1456472064,0,0,0,0,-1455423488,0,0,-33554432,-16843010,-16843010,-16843010,16711422
441,"Metadata/Pet/WuzhiqiWaterMonkey/WuzhiqiWaterMonkeyPremiumExpired",5077,-1001595425,530835,0,1,"",0,-1446772736,0,0,0,0,-1445724160,0,0,-33554432,-16843010,-16843010,-16843010,16711422
442,"Metadata/Pet/FledglingBellcrow/FledglingBellcrow",5078,-1925268821,538517,0,1,"",0,-1439170560,0,0,0,0,-1438121984,0,0,-33554432,-16843010,-16843010,-16843010,16711422
