"rownum","HideoutNPCsKey","Order","AddMod","Cost_BaseItemTypes","Cost_Values","RequiredLevel","Name","CraftingBenchCustomAction","ItemClasses","Links","SocketColours","Sockets","ItemQuantity","[i32]","Description","IsDisabled","IsAreaOption","RecipeIds","Tier","CraftingItemClassCategories","i32","UnlockCategory","UnveilsRequired","UnveilsRequired2","[rid]","[rid]","i32","i32","rid","AddEnchantment","SortCategory","rid","bool","i32","rid","rid","rid","MapDevice","[rid]"
282,3,210,17890,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[190],1,"[0,1,2,3]",1,"",0,0,[],[9020],1323,1323,"","",2,289,1,0,"","","","",[]
283,3,211,17891,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[191],2,"[0,1,2,3]",1,"",0,0,[],[9018],1323,1323,"","",2,289,1,0,"","","","",[]
284,3,212,17892,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[254],3,"[0,1,2,3]",1,"",0,0,[],[9017],1323,1323,"","",2,289,1,0,"","","","",[]
285,3,213,17893,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[190],1,"[0,1,2,3]",1,"",0,0,[],[9020],1323,1323,"","",2,221,1,0,"","","","",[]
286,3,214,17894,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[191],2,"[0,1,2,3]",1,"",0,0,[],[9018],1323,1323,"","",2,221,1,0,"","","","",[]
287,3,215,17895,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[254],3,"[0,1,2,3]",1,"",0,0,[],[9017],1323,1323,"","",2,221,1,0,"","","","",[]
288,3,216,17898,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[190],1,[1],1,"",0,0,[],[9020],1323,1323,"","",2,223,1,0,"","","","",[]
289,3,217,17899,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[191],2,[1],1,"",0,0,[],[9017],1323,1323,"","",2,223,1,0,"","","","",[]
290,3,218,17896,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[190],1,"[0,2]",1,"",0,0,[],[9020],1323,1323,"","",2,223,1,0,"","","","",[]
291,3,219,17897,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[191],2,"[0,2]",1,"",0,0,[],[9017],1323,1323,"","",2,223,1,0,"","","","",[]
292,3,220,17900,[11],[9],0,"",7,[],0,"",0,0,[],"","","",[190],1,"[13,10]",1,"",0,0,[],[9020],1323,1323,"","",2,213,1,0,"","","","",[]
293,3,221,17901,[2],[1],0,"",7,[],0,"",0,0,[],"","","",[191],2,"[13,10]",1,"",0,0,[],[9017],1323,1323,"","",2,213,1,0,"","","","",[]
294,3,222,17902,[17],[2],0,"",7,[],0,"",0,0,[],"","","",[192],1,[11],1,"",0,0,[],[9021],1323,1323,"","",2,470,1,0,"","","","",[]
295,3,223,17903,[17],[4],0,"",7,[],0,"",0,0,[],"","","",[193],2,[11],1,"",0,0,[],[9021],1323,1323,"","",2,470,1,0,"","","","",[]
296,3,224,17904,[14],[1],0,"",7,[],0,"",0,0,[],"","","",[194],1,"[5,7]",1,"",0,0,[],[9019],1323,1323,"","",2,2187,1,0,"","","","",[]
297,3,225,17905,[14],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,"[5,7]",1,"",0,0,[],[9019],1323,1323,"","",2,2187,1,0,"","","","",[]
298,3,226,17906,[2],[1],0,"",7,[],0,"",0,0,[],"","","",[194],1,"[8,4]",1,"",0,0,[],[9017],1323,1323,"","",2,2295,1,0,"","","","",[]
299,3,227,17907,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,"[8,4]",1,"",0,0,[],[9017],1323,1323,"","",2,2295,1,0,"","","","",[]
300,3,228,17908,[2],[1],0,"",7,[],0,"",0,0,[],"","","",[194],1,"[8,7]",1,"",0,0,[],[9017],1323,1323,"","",2,8038,1,0,"","","","",[]
301,3,229,17909,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,"[8,7]",1,"",0,0,[],[9017],1323,1323,"","",2,8038,1,0,"","","","",[]
302,3,230,17910,[11],[9],0,"",7,[],0,"",0,0,[],"","","",[196],1,[4],1,"",0,0,[],[9020],1323,1323,"","",2,35,1,0,"","","","",[]
303,3,231,17911,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[197],2,[4],1,"",0,0,[],[9017],1323,1323,"","",2,35,1,0,"","","","",[]
304,3,232,17912,[7],[4],0,"",7,[],0,"",0,0,[],"","","",[196],1,[4],1,"",0,0,[],[],1323,1323,"","",2,1695,1,0,"","","","",[]
305,3,233,17913,[14],[3],0,"",7,[],0,"",0,0,[],"","","",[197],2,[4],1,"",0,0,[],[9019],1323,1323,"","",2,1695,1,0,"","","","",[]
306,3,234,17914,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[198],1,"[5,7,8]",1,"",0,0,[],[9018],1323,1323,"","",2,1560,1,0,"","","","",[]
307,3,235,17915,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[199],2,"[5,7,8]",1,"",0,0,[],[9017],1323,1323,"","",2,1560,1,0,"","","","",[]
308,3,236,17916,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[198],1,"[6,4]",1,"",0,0,[],[9018],1323,1323,"","",2,3807,1,0,"","","","",[]
309,3,237,17917,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[199],2,"[6,4]",1,"",0,0,[],[9017],1323,1323,"","",2,3807,1,0,"","","","",[]
310,3,238,17918,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[198],1,"[5,7,8]",1,"",0,0,[],[9018],1323,1323,"","",2,1557,1,0,"","","","",[]
311,3,239,17919,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[199],2,"[5,7,8]",1,"",0,0,[],[9017],1323,1323,"","",2,1557,1,0,"","","","",[]
312,3,240,17920,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[198],1,"[6,4]",1,"",0,0,[],[9018],1323,1323,"","",2,1557,1,0,"","","","",[]
313,3,241,17921,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[199],2,"[6,4]",1,"",0,0,[],[9017],1323,1323,"","",2,1557,1,0,"","","","",[]
314,3,242,17922,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[198],1,"[5,7,8]",1,"",0,0,[],[9018],1323,1323,"","",2,109,1,0,"","","","",[]
315,3,243,17923,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[199],2,"[5,7,8]",1,"",0,0,[],[9017],1323,1323,"","",2,109,1,0,"","","","",[]
316,3,244,17924,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[198],1,"[6,4]",1,"",0,0,[],[9018],1323,1323,"","",2,132,1,0,"","","","",[]
317,3,245,17925,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[199],2,"[6,4]",1,"",0,0,[],[9017],1323,1323,"","",2,132,1,0,"","","","",[]
318,3,246,17928,[14],[2],0,"",7,[],0,"",0,0,[],"","","",[226],0,[4],1,"",0,0,[],[9019],1323,1323,"","",2,2185,1,0,"","","","",[]
319,3,247,17929,[2],[1],0,"",7,[],0,"",0,0,[],"","","",[227],0,[6],1,"",0,0,[],[9017],1323,1323,"","",1,2144,1,0,"","","","",[]
320,3,248,17930,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[227],0,"[5,9]",1,"",0,0,[],[9017],1323,1323,"","",2,2145,1,0,"","","","",[]
321,3,249,17931,[15],[4],0,"",7,[],0,"",0,0,[],"","","",[228],1,"[4,9]",1,"",0,0,[],[],1323,1323,"","",2,421,1,0,"","","","",[]
322,3,250,17932,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[229],2,[4],1,"",0,0,[],[9018],1323,1323,"","",2,421,1,0,"","","","",[]
323,3,251,17933,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[228],0,[7],1,"",0,0,[],[9017],1323,1323,"","",1,423,1,0,"","","","",[]
324,3,252,17934,[15],[4],0,"",7,[],0,"",0,0,[],"","","",[228],1,"[9,10]",1,"",0,0,[],[],1323,1323,"","",2,420,1,0,"","","","",[]
325,3,253,17935,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[229],2,"[9,10]",1,"",0,0,[],[9018],1323,1323,"","",2,420,1,0,"","","","",[]
326,3,254,17939,[15],[4],0,"",7,[],0,"",0,0,[],"","","",[228],1,"[1,3]",1,"",0,0,[],[],1323,1323,"","",1,432,1,0,"","","","",[]
327,3,255,17940,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[229],2,"[1,3]",1,"",0,0,[],[9018],1323,1323,"","",1,432,1,0,"","","","",[]
328,3,256,17941,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[255],3,"[1,3]",1,"",0,0,[],[9017],1323,1323,"","",1,432,1,0,"","","","",[]
329,3,257,17936,[15],[4],0,"",7,[],0,"",0,0,[],"","","",[228],1,"[0,2]",1,"",0,0,[],[],1323,1323,"","",1,432,1,0,"","","","",[]
330,3,258,17937,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[229],2,"[0,2]",1,"",0,0,[],[9018],1323,1323,"","",1,432,1,0,"","","","",[]
331,3,259,17938,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[255],3,"[0,2]",1,"",0,0,[],[9017],1323,1323,"","",1,432,1,0,"","","","",[]
332,3,260,17944,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[1,3]",1,"",0,0,[],[9018],1323,1323,"","",1,1355,1,0,"","","","",[]
333,3,261,17945,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[1,3]",1,"",0,0,[],[9017],1323,1323,"","",1,1355,1,0,"","","","",[]
334,3,262,17942,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[0,2]",1,"",0,0,[],[9018],1323,1323,"","",1,1355,1,0,"","","","",[]
335,3,263,17943,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[0,2]",1,"",0,0,[],[9017],1323,1323,"","",1,1355,1,0,"","","","",[]
336,3,264,17948,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[1,3]",1,"",0,0,[],[9018],1323,1323,"","",1,1356,1,0,"","","","",[]
337,3,265,17949,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[1,3]",1,"",0,0,[],[9017],1323,1323,"","",1,1356,1,0,"","","","",[]
338,3,266,17946,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[0,2]",1,"",0,0,[],[9018],1323,1323,"","",1,1356,1,0,"","","","",[]
339,3,267,17947,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[0,2]",1,"",0,0,[],[9017],1323,1323,"","",1,1356,1,0,"","","","",[]
340,3,268,17952,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[1,3]",1,"",0,0,[],[],1323,1323,"","",2,1357,1,0,"","","","",[]
341,3,269,17953,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[1,3]",1,"",0,0,[],[9018],1323,1323,"","",2,1357,1,0,"","","","",[]
342,3,270,17950,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[0,2]",1,"",0,0,[],[],1323,1323,"","",2,1357,1,0,"","","","",[]
343,3,271,17951,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[0,2]",1,"",0,0,[],[9018],1323,1323,"","",2,1357,1,0,"","","","",[]
344,3,272,17956,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[1,3]",1,"",0,0,[],[],1323,1323,"","",2,1358,1,0,"","","","",[]
345,3,273,17957,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[1,3]",1,"",0,0,[],[9018],1323,1323,"","",2,1358,1,0,"","","","",[]
346,3,274,17954,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[0,2]",1,"",0,0,[],[],1323,1323,"","",2,1358,1,0,"","","","",[]
347,3,275,17955,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[0,2]",1,"",0,0,[],[9018],1323,1323,"","",2,1358,1,0,"","","","",[]
348,3,276,17752,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[168],0,[9],1,"",0,0,[],[9018],1323,1323,"","",2,99,1,0,"","","","",[]
349,3,277,17754,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[168],1,"[4,10]",1,"",0,0,[],[9020],1323,1323,"","",2,96,1,0,"","","","",[]
350,3,278,17760,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[168],0,[10],1,"",0,0,[],[9020],1323,1323,"","",2,8007,1,0,"","","","",[]
351,3,279,22499,[6],[1],0,"",7,[],0,"",0,0,[],"","","",[147],0,"[9,10,11]",1,"",0,0,[],[9018],1323,1323,"","",2,8110,1,0,"","","","",[]
352,3,280,"","[9961,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1323,1323,"",25007,4,"",1,0,"","","","",[]
353,3,281,"","[9961,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1323,1323,"",25008,4,"",1,0,"","","","",[]
354,3,282,"","[9961,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1323,1323,"",25009,4,"",1,0,"","","","",[]
355,3,283,"","[9961,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1323,1323,"",25010,4,"",1,0,"","","","",[]
356,3,284,"","[9961,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1323,1323,"",25011,4,"",1,0,"","","","",[]
357,3,285,"","[9961,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1323,1323,"",25013,4,"",1,0,"","","","",[]
358,3,286,"","[9961,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1323,1323,"",25014,4,"",1,0,"","","","",[]
359,3,287,"","[9961,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1323,1323,"",25015,4,"",1,0,"","","","",[]
360,3,288,"","[9961,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1323,1323,"",25016,4,"",1,0,"","","","",[]
361,3,289,"","[9961,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1323,1323,"",25017,4,"",1,0,"","","","",[]
362,3,290,"","[9961,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1323,1323,"",25018,4,"",1,0,"","","","",[]
363,3,291,"","[9961,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1323,1323,"",25019,4,"",1,0,"","","","",[]
364,3,292,"","[9961,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1323,1323,"",25020,4,"",1,0,"","","","",[]
365,3,293,"","[9961,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1323,1323,"",25021,4,"",1,0,"","","","",[]
366,3,294,"","[9961,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1323,1323,"",25022,4,"",1,0,"","","","",[]
367,3,295,"",[12],[3],0,"Remove Enchantments",1,[],0,"",0,0,[],"","","",[],0,"[12,0,1,2,3,6,7,8,5,4,11,10,9,13]",0,"",0,0,[],[],1323,1323,"","",3,"","",0,"","","","",[]
368,3,296,17958,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[194],0,"[4,13]",1,"",0,0,[],[9017],1323,1323,"","",2,3625,1,0,"","","","",[]
369,3,297,17959,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[226],1,[11],1,"",0,0,[],[9020],1323,1323,"","",2,6329,1,0,"","","","",[]
370,3,298,17960,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[226],2,[11],1,"",0,0,[],[9017],1323,1323,"","",2,6329,1,0,"","","","",[]
371,3,299,17961,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[194],1,[8],1,"",0,0,[],[9020],1323,1323,"","",2,5215,1,0,"","","","",[]
372,3,300,17962,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,[8],1,"",0,0,[],[9017],1323,1323,"","",2,5215,1,0,"","","","",[]
373,3,301,17963,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[194],1,[9],1,"",0,0,[],[9020],1323,1323,"","",2,5406,1,0,"","","","",[]
374,3,302,17964,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,[9],1,"",0,0,[],[9017],1323,1323,"","",2,5406,1,0,"","","","",[]
375,3,303,17965,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[194],1,[9],1,"",0,0,[],[9020],1323,1323,"","",2,2181,1,0,"","","","",[]
376,3,304,17966,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,[9],1,"",0,0,[],[9017],1323,1323,"","",2,2181,1,0,"","","","",[]
377,3,305,17967,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[194],1,[9],1,"",0,0,[],[9020],1323,1323,"","",2,8036,1,0,"","","","",[]
378,3,306,17968,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,[9],1,"",0,0,[],[9017],1323,1323,"","",2,8036,1,0,"","","","",[]
379,3,307,17969,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[194],1,[9],1,"",0,0,[],[9020],1323,1323,"","",2,1126,1,0,"","","","",[]
380,3,308,17970,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,[9],1,"",0,0,[],[9017],1323,1323,"","",2,1126,1,0,"","","","",[]
381,3,309,17971,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[194],1,[5],1,"",0,0,[],[9020],1323,1323,"","",2,9383,1,0,"","","","",[]
382,3,310,17972,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,[5],1,"",0,0,[],[9017],1323,1323,"","",2,9383,1,0,"","","","",[]
383,3,311,17840,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[170],1,[13],1,"",0,0,[],[],1323,1323,"","",1,1,1,0,"","","","",[]
384,3,312,17841,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[171],2,[13],1,"",0,0,[],[9018],1323,1323,"","",1,1,1,0,"","","","",[]
385,3,313,17850,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[173],1,[13],1,"",0,0,[],[],1323,1323,"","",1,4,1,0,"","","","",[]
386,3,314,17851,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[174],2,[13],1,"",0,0,[],[9018],1323,1323,"","",1,4,1,0,"","","","",[]
387,3,315,17860,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[176],1,[13],1,"",0,0,[],[],1323,1323,"","",1,5,1,0,"","","","",[]
388,3,316,17861,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[178],2,[13],1,"",0,0,[],[9018],1323,1323,"","",1,5,1,0,"","","","",[]
389,5,0,16501,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,1,2,3]",0,68,1,1,[],[9018],1323,1323,17460,"",1,6364,1,0,"","","","",[]
390,5,1,16502,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1,2,3]",0,68,1,1,[],[9017],1323,1323,17460,"",1,6364,1,0,"","","","",[]
391,5,2,16503,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,1,2,3]",0,68,1,1,[],[9017],1323,1323,17460,"",1,6364,1,0,"","","","",[]
392,5,3,16504,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,1,2,3]",0,66,1,1,[],[9018],1323,1323,17461,"",1,6365,1,0,"","","","",[]
393,5,4,16505,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1,2,3]",0,66,1,1,[],[9017],1323,1323,17461,"",1,6365,1,0,"","","","",[]
394,5,5,16506,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,1,2,3]",0,66,1,1,[],[9017],1323,1323,17461,"",1,6365,1,0,"","","","",[]
395,5,6,16507,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,1,2,3]",0,67,1,1,[],[9018],1323,1323,17462,"",1,6366,1,0,"","","","",[]
396,5,7,16508,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1,2,3]",0,67,1,1,[],[9017],1323,1323,17462,"",1,6366,1,0,"","","","",[]
397,5,8,16509,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,1,2,3]",0,67,1,1,[],[9017],1323,1323,17462,"",1,6366,1,0,"","","","",[]
398,5,9,16510,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,1,2,3]",0,69,1,1,[],[9018],1323,1323,17463,"",1,6367,1,0,"","","","",[]
399,5,10,16511,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1,2,3]",0,69,1,1,[],[9017],1323,1323,17463,"",1,6367,1,0,"","","","",[]
400,5,11,16512,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,1,2,3]",0,69,1,1,[],[9017],1323,1323,17463,"",1,6367,1,0,"","","","",[]
401,5,12,16535,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,42,1,1,[],[9018],1323,1323,17472,"",1,6371,1,0,"","","","",[]
402,5,13,16536,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,42,1,1,[],[9017],1323,1323,17472,"",1,6371,1,0,"","","","",[]
403,5,14,16537,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,42,1,1,[],[9017],1323,1323,17472,"",1,6371,1,0,"","","","",[]
404,5,15,16532,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,42,1,1,[],[9018],1323,1323,17471,"",1,6371,1,0,"","","","",[]
405,5,16,16533,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,42,1,1,[],[9017],1323,1323,17471,"",1,6371,1,0,"","","","",[]
406,5,17,16534,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,42,1,1,[],[9017],1323,1323,17471,"",1,6371,1,0,"","","","",[]
407,5,18,16541,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,19,1,1,[],[9018],1323,1323,17474,"",1,6372,1,0,"","","","",[]
408,5,19,16542,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,19,1,1,[],[9017],1323,1323,17474,"",1,6372,1,0,"","","","",[]
409,5,20,16543,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,19,1,1,[],[9017],1323,1323,17474,"",1,6372,1,0,"","","","",[]
410,5,21,16538,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,19,1,1,[],[9018],1323,1323,17473,"",1,6372,1,0,"","","","",[]
411,5,22,16539,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,19,1,1,[],[9017],1323,1323,17473,"",1,6372,1,0,"","","","",[]
412,5,23,16540,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,19,1,1,[],[9017],1323,1323,17473,"",1,6372,1,0,"","","","",[]
413,5,24,16547,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,59,1,1,[],[9018],1323,1323,17476,"",1,6373,1,0,"","","","",[]
414,5,25,16548,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,59,1,1,[],[9017],1323,1323,17476,"",1,6373,1,0,"","","","",[]
415,5,26,16549,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,59,1,1,[],[9017],1323,1323,17476,"",1,6373,1,0,"","","","",[]
416,5,27,16544,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,59,1,1,[],[9018],1323,1323,17475,"",1,6373,1,0,"","","","",[]
417,5,28,16545,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,59,1,1,[],[9017],1323,1323,17475,"",1,6373,1,0,"","","","",[]
418,5,29,16546,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,59,1,1,[],[9017],1323,1323,17475,"",1,6373,1,0,"","","","",[]
419,5,30,16553,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,16,1,1,[],[9018],1323,1323,17478,"",1,6374,1,0,"","","","",[]
420,5,31,16554,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,16,1,1,[],[9017],1323,1323,17478,"",1,6374,1,0,"","","","",[]
421,5,32,16555,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,16,1,1,[],[9017],1323,1323,17478,"",1,6374,1,0,"","","","",[]
422,5,33,16550,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,16,1,1,[],[9018],1323,1323,17477,"",1,6374,1,0,"","","","",[]
423,5,34,16551,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,16,1,1,[],[9017],1323,1323,17477,"",1,6374,1,0,"","","","",[]
424,5,35,16552,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,16,1,1,[],[9017],1323,1323,17477,"",1,6374,1,0,"","","","",[]
425,5,36,16559,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,103,1,1,[],[],1323,1323,17480,"",1,6375,1,0,"","","","",[]
426,5,37,16560,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,103,1,1,[],[9017],1323,1323,17480,"",1,6375,1,0,"","","","",[]
427,5,38,16561,[2],[6],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,103,1,1,[],[9017],1323,1323,17480,"",1,6375,1,0,"","","","",[]
428,5,39,16556,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,103,1,1,[],[],1323,1323,17479,"",1,6375,1,0,"","","","",[]
429,5,40,16557,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,103,1,1,[],[9017],1323,1323,17479,"",1,6375,1,0,"","","","",[]
430,5,41,16558,[2],[6],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,103,1,1,[],[9017],1323,1323,17479,"",1,6375,1,0,"","","","",[]
431,5,42,16565,[2],[1],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,104,1,1,[],[9017],1323,1323,17482,"",1,6376,1,0,"","","","",[]
432,5,43,16566,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,104,1,1,[],[9017],1323,1323,17482,"",1,6376,1,0,"","","","",[]
433,5,44,16567,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,104,1,1,[],[9015],1323,1323,17482,"",1,6376,1,0,"","","","",[]
434,5,45,16562,[2],[1],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,104,1,1,[],[9017],1323,1323,17481,"",1,6376,1,0,"","","","",[]
435,5,46,16563,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,104,1,1,[],[9017],1323,1323,17481,"",1,6376,1,0,"","","","",[]
436,5,47,16564,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,104,1,1,[],[9015],1323,1323,17481,"",1,6376,1,0,"","","","",[]
