"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","i32"
6436,"ABTTAncestralHornBuff",[12543],"[356,659]","[20000,-90]",1,0,0
6437,"ABTTAncestralTotemMoltenShell",[12543],[659],[-80],1,0,0
6438,"ABTTTasalioTotemAttackAura",[],[],[],1,0,0
6439,"ABTTArohonguiTotemSpellAura",[],[],[],1,0,0
6440,"ABTTAncestralShockField",[],[],[],1,0,0
6441,"ABTTAncestralChannelSlow",[],[],[],1,0,0
6442,"ABTTAncestralTailwind",[],[],[],1,0,0
6443,"ABTTUltimatumChaosCloudSlow",[],[],[],1,0,0
6444,"ABTTAzmeriGoddessAura",[],[],[],5,0,1006834287
6445,"ABTTAzmeriTurtleInvulnerability",[12543],"[659,356]","[-80,2000]",1,0,0
6446,"ABTTAzmeriSpiderLeaderAura",[],[],[],2.5,0,1006834287
6447,"ABTTAzmeriTentacleMinionStormBarrier",[],[356],[4000],1,0,0
6448,"ABTTAzmeriBasaliskShroud",[],[356],[4000],3,0,1023745720
6449,"ABTTAzmeriCasterDemonCritMultiAura",[],[],[],1,0,0
6450,"ABTTAzmeriShepherdSpellDamage",[],[],[],1,0,0
6451,"ABTTAzmeriRobotArgusPhysAsExtraLightning",[],[],[],1,0,0
6452,"MeleeSpiderWebAttach","[617,498,4577,2968,7078]","[10521,10528,10529,10656,323,175,356]","[-10,-10,-10,3,35,-30,10000]",1,0,0
6453,"ExpeditionSpiderWebAttach","[617,498,4577,2968,7078]","[10521,10528,10529,10656,323,175,356]","[-10,-10,-10,3,35,-30,10000]",1,0,0
6454,"KaruiElderDropArrow","[498,617]","[356,3593,5750]","[2500,2,-35]",4,0,1028443341
6455,"KaruiElderDropArrowBlink","[498,617]","[356,3593,176,5750]","[2500,2,100,-35]",4,0,1028443341
6456,"MapKaruiElderDropArrow","[498,617]","[356,3593,5750]","[2500,2,-35]",4,0,1028443341
6457,"MapKaruiElderDropArrowBlink","[498,617]","[356,3593,176,5750]","[2500,2,100,-35]",4,0,1028443341
6458,"SpiderGodActivateLaser",[],[2693],[-50],10,0,1024685244
6459,"SpiderGodActivateLaserMap",[],[2693],[-50],6,0,1024685244
6460,"SpiderGodActivateLaserDaemon",[],[2693],[-50],7.5,0,1024685244
6461,"SpiderGodActivateLaserDaemonMap",[],[2693],[-50],4.5,0,1024685244
6462,"StormWhip",[],"[1101,173,356,779,5750,1229]","[60,7,1000,-40,30,25]",1,0,0
6463,"ArakaaliHide","[7292,7293]",[],[],1,0,0
6464,"ArakaaliHidePrepareToKill","[7292,7293]",[],[],1,0,0
6465,"ArakaaliHideKillSilk","[7292,7293]",[],[],1,0,0
6466,"SupportIgniteProliferation",[],[],[],1,0,0
6467,"SupportChanceToBleed",[],[3625],[25],0.275,0,1021933781
6468,"SupportChanceToBleedRoyale",[],"[3625,70]","[25,-15]",0.28,0,1022202216
6469,"SupportChanceToPoison",[],[3364],[40],0.2733,0,1025758986
6470,"SupportDeadlyAilments",[],[6088],[-80],1,0,0
6471,"SpellNova",[617],"[356,5884,5885]","[750,100,4000]",0.8,0,1024416809
6472,"SpellNovaRyslathaEgg",[617],"[356,5884,5885]","[750,100,4000]",1.2,0,1024416809
6473,"SpellNovaParasiteUnique",[617],"[5884,5885]","[100,4000]",0.8,0,1024416809
6474,"SpellNovaSewerGoliath","[617,12417]","[6172,1486,5750]","[100,50,-50]",2.1818,0,1011129254
6475,"SpellNovaFireRibbons",[617],"[6172,5750]","[100,-70]",3.3333,0,1022739087
6476,"SpellNovaIceRibbons",[617],"[6172,5750]","[100,-70]",2.7273,0,1022739087
6477,"SpellNovaPoison",[617],"[1780,5750]","[100,-20]",0.4,0,1024416809
6478,"SpellNovaKitava",[617],[5750],[-60],1.5,0,1024416809
6479,"SpellNovaIncursionGrenade",[617],[1099],[40],1.5,0,1024416809
6480,"SpellNovaIncursionGrenade2",[617],[],[],1,0,1024416809
6481,"SpellNovaEinharGrenade","[617,1846]",[1099],[40],2,0,1032522218
6482,"SpellNovaEinharGrenade2","[617,1846]",[1099],[40],1,0,1032522218
6483,"SpellNovaEinharGrenadeSupporter","[617,1846]",[1099],[40],2,0,1032522218
6484,"SpellNovaEinharGrenade2Supporter","[617,1846]",[1099],[40],1,0,1032522218
6485,"SpellNovaRikerClusterBomb",[617],[],[],2,0,1024416809
6486,"SpellNovaRikerClusterBomb2",[617],[],[],1.5,0,1024416809
6487,"SpellNovaAbyssMine1","[617,12417]","[1102,2693]","[15,-25]",1.5,0,1025758986
6488,"SpellNovaAbyssMine2","[617,12417]","[1102,2693]","[15,-40]",1,0,1025758986
6489,"SpellNovaDelveMonkeyMine",[617],[17346],[-67],2.75,0,1024416809
6490,"GeometrySpellSynthesisPhysical",[617],[],[],1.3,0,1024416809
6491,"GeometrySpellFireCombo","[617,195]","[7801,15056]","[100,-40]",3.3333,0,1027101164
6492,"IncursionArchitectChaosStomp",[617],[],[],0.6667,0,1027101164
6493,"IncursionPhantasmSacrificeExplode",[617],[],[],3.125,0,1027101164
6494,"IncursionSaucerFlying","[617,1927]","[1099,8010,356,2693]","[50,50,1000,-90]",0.125,0,1027101164
6495,"IncursionSaucerMinionExplode",[617],[2693],[-50],2.65,0,1027101164
6496,"IncursionArchitectMapMinionSelfDestruct","[617,196]",[],[],3.5,0,1025758986
6497,"IncursionArchitectMapMinionPulse",[617],[],[],0.6,0,1025758986
6498,"IncursionWraithExplode",[617],[],[],2.5,0,1027101164
6499,"IncursionSwordProjectileImpact",[617],[1101],[50],2,0,1023879938
6500,"IncursionAlvaProjectileFastNova",[617],[],[],1.5,0,1025758986
6501,"DelveEMPGeometrySpell","[617,196]",[],[],3.5,0,1022739087
6502,"DelveSonicPulse",[617],[1101],[50],0.6,0,1025758986
6503,"DelveBloodPulseBoss",[617],[],[],4,0,1025758986
6504,"DelveAzuriteTurretEmerge",[617],[1100],[75],2.5,0,1025758986
6505,"DelveAbyssGroundLaserSpell","[617,1927]","[1102,2693]","[15,-90]",0.4,0,1025758986
6506,"DelveTaowuFlameGeyserGeometry",[617],[],[],1.13,0,1026832728
6507,"SynthesisColdCascadeGeometry",[617],[],[],1.15,0,1026832728
6508,"BetrayalJanusGoldGeyserGeometry",[617],[],[],0.6,0,1024416809
6509,"BetrayalBreachProjectileGeometry",[617],[1102],[20],3.5,0,1025758986
6510,"ProtoVaalMapBossGeyserExplode","[617,1927]",[1101],[80],2.26,0,1026832728
6511,"ProtoVaalMapBossGeyserExplodeNoEffects","[617,1927]",[1101],[80],1.13,0,1026832728
6512,"DelveGolemBombAzurite",[617],[],[],2,0,1025758986
6513,"DelveGolemBombGeodite",[617],[],[],1.25,0,1025758986
6514,"DelveGolemBombSulphite",[617],[],[],2,0,1025758986
6515,"DelveGolemBombVaalite",[617],[],[],1.25,0,1025758986
6516,"DelveGolemBombVoidite",[617],[1102],[25],1.25,0,1025758986
6517,"DeceleratingProjectileZanaExplode",[617],[],[],1.5,0,1025758986
6518,"DeceleratingProjectileAfflictionMinionExplode","[617,196]",[],[],3.15,0,1026966946
6519,"DeceleratingProjectileAzmeriCasterDemonExplode","[617,196]",[],[],3.15,0,1026966946
6520,"DeceleratingProjectileToraExplode","[617,12417]",[1102],[20],1.75,0,1022739087
6521,"ZanaRosePodExplode",[617],[],[],1,0,1032522218
6522,"ProtoVaalMapBossVolatileExplode",[617],[],[],1.25,0,1025758986
6523,"ProtoVaalMapBossVolatileExplodeSanctum",[617],[16967],[10],0.5,0,1025758986
6524,"BetrayalScientistGrenadeExplode",[617],[5015],[100],1.5,0,1024416809
6525,"SynthesisDroneTurretSlash",[617],[],[],2.5,0,1028443341
6526,"SynthesisGuardian2ProjectileNova","[617,195]",[7801],[125],4,0,1027772252
6527,"SynthesisSoulstealer4Explode",[617],[],[],1.5,0,1024416809
6528,"SynthesisDroneTurretMegaAttack",[617],[2693],[-50],4,0,1030322389
6529,"SynthesisGuardian1FrontalBlast",[617],[],[],4,0,1030322389
6530,"SynthesisGuardian1MovingConeArea",[617],[],[],4,0,1030322389
6531,"LegionEternalEmpireSpearImpact","[617,9079]",[1101],[75],1,0,0
6532,"ExpeditionEternalEmpireSpearImpact","[617,9079]",[1101],[75],1,0,0
6533,"LegionViperVolatileCore","[617,12417]",[1102],[25],0.15,0,1027101164
6534,"LegionViperQuadCoreRectangle","[617,12417]",[1102],[25],2.25,0,1027101164
6535,"LegionViperQuadCoreRectangle2","[617,12417]",[1102],[25],2.25,0,1027101164
6536,"LegionViperQuadCoreRectangle3","[617,12417]",[1102],[25],2.25,0,1027101164
6537,"LegionViperQuadCoreRectangle4","[617,12417]",[1102],[25],2.25,0,1027101164
6538,"GeometrySpellBlightTowerFireballExplode",[617],[],[],20,0,1031127695
6539,"GeometrySpellBlightTowerFireballExplode_buff1",[617],[5750],[20],20,0,1031127695
6540,"GeometrySpellBlightTowerFireballExplode_buff2",[617],[5750],[40],20,0,1031127695
6541,"GeometrySpellBlightTowerFireballExplode_buff3",[617],[5750],[60],20,0,1031127695
6542,"GeometrySpellBlightTowerFireballExplode2",[617],[],[],30,0,1031127695
6543,"GeometrySpellBlightTowerFireballExplode2_buff1",[617],[5750],[20],30,0,1031127695
6544,"GeometrySpellBlightTowerFireballExplode2_buff2",[617],[5750],[40],30,0,1031127695
6545,"GeometrySpellBlightTowerFireballExplode2_buff3",[617],[5750],[60],30,0,1031127695
6546,"GeometrySpellBlightTowerFireballExplode3",[617],[],[],40,0,1031127695
6547,"GeometrySpellBlightTowerFireballExplode3_buff1",[617],[5750],[20],40,0,1031127695
6548,"GeometrySpellBlightTowerFireballExplode3_buff2",[617],[5750],[40],40,0,1031127695
6549,"GeometrySpellBlightTowerFireballExplode3_buff3",[617],[5750],[60],40,0,1031127695
6550,"GeometryAttackBeastBossSlam",[617],[],[],1,0,0
6551,"GeometryAttackBlightCageSkeletonSpin","[617,1927]",[1101],[50],1,0,0
6552,"GeometryAttackBlightWaterSpiralSpin",[617],[1100],[50],1,0,0
6553,"GeometryAttackDjinnSpin",[617],[1100],[50],1,0,0
6554,"GeometrySpellBlightNecroballImpact",[617],[],[],3,0,1028443341
6555,"GeometrySpellBlightNecroballImpactMini",[617],[5750],[-60],1,0,1028443341
6556,"GeometryAttackBlightGolemBossSlam",[617],[],[],1,0,0
6557,"GeometrySpellBlightIceWolfExplode",[617],[],[],2,0,1028443341
6558,"GeometryAttackBlightFireHellionBossCrack",[617],[],[],1,0,0
6559,"SynthesisGuardian4BeamGun","[617,1927]",[1101],[50],1,0,1028443341
6560,"AzmeriGuardian4BeamGun","[617,1927]",[1101],[50],1,0,1028443341
6561,"SynthesisGuardian4BeamGunGeo",[617],[1101],[50],4,0,1028443341
6562,"LegionTemplarBossHolyBlastBeam","[617,1927,9079]",[1101],[75],1,0,1028443341
6563,"DelveQiongqiSlam",[617],[],[],1,0,0
6564,"LegionTemplarShatterShieldBeam","[617,1927,9079]",[1101],[50],0.35,0,1024416809
6565,"LegionVaalSiphonField","[617,1927]",[],[],0.5,0,1027101164
6566,"BlightTowerMinionExplode",[617],[],[],4,0,1031127695
6567,"AtlasExilesCrusaderBeamImpact",[617],"[1101,6813,6814]","[50,1,100]",1,0,1028443341
6568,"AtlasExileOrionBeamBlast",[617],[],[],6,0,1028443341
6569,"AtlasExileCrusaderMageguardBombExplode",[617],[],[],1.4,0,1027101164
6570,"AtlasExileCrusaderMageguardBombExplodeSpectre",[617],[],[],2,0,1027101164
6571,"SeawitchWaveGeometrySpell",[617],[659],[-60],3.5,0,1023611503
6572,"SeawitchWaveGeometrySpellMerveil","[1325,617]",[659],[-60],5.0369,0,1024202061
6573,"SeawitchWaveGeometrySpellMerveilMap",[617],[659],[-60],1.4636,0,1025356333
6574,"SeawitchWaveGeometrySpellInvasion",[617],[659],[-60],1.4636,0,1024202061
6575,"SeawitchWaveGeometrySpellDescentBoss",[617],[659],[-60],1.4636,0,1024202061
6576,"SeawitchWaveGeometrySpellSmall",[617],[659],[-70],1.46,0,1024148374
6577,"AtlasExileCrusaderPhantasmExplode",[617],[],[],3.59,0,1028443341
6578,"AzmeriPhantasmExplode",[617],[],[],3.59,0,1028443341
6579,"AzmeriPhantasmExplodeSap",[617],[8662],[100],5,0,1028443341
6580,"AtlasBasiliskScorpionSting","[617,2300]",[1229],[15],1,0,0
6581,"AtlasExileOrionCarpetProjectileImpact",[617],[],[],2.5,0,1024202061
6582,"AtlasExileOrionCarpetVolatileExplode",[617],[],[],2.5,0,1024202061
6583,"AtlasExileBasiliskSnakeProjectileImpact","[617,2300,12417]","[1102,3360,3361]","[50,100,300]",3,0,1025758986
6584,"AtlasExileBasiliskSnakeProjectileImpactInfluence","[617,12417]",[1102],[50],1.5,0,1025758986
6585,"AtlasExileOrionSpammableBeamBlast",[617],"[1099,1101]","[30,30]",3.75,0,1025758986
6586,"AtlasExileOrionSpammableBeamBlastRepeated",[617],"[1099,1101,5750]","[30,30,25]",2.5,0,1025758986
6587,"AtlasExileOrionSpammableBeamBlastMedium",[617],"[1099,1101,5750]","[30,30,50]",3.25,0,1025758986
6588,"AtlasExileOrionSpammableBeamBlastLarge",[617],"[1099,1101,5750]","[30,30,75]",4,0,1025758986
6589,"AtlasExileOrionSpammableBeamBlastFinal",[617],"[1099,1101]","[30,30]",3.75,0,1025758986
6590,"AtlasExileOrionSpammableBeamBlastUber",[617],"[4961,4960,3875,1099,1101,5750]","[1,5000,320,30,30,50]",3.75,0,1025758986
6591,"AtlasExileOrionSpammableBeamBlastUberFinal",[617],"[4961,4960,3875,1099,1101,5750]","[1,5000,320,30,30,50]",3.75,0,1025758986
6592,"AtlasExileOrionSpammableBeamBlastRepeatedFinal",[617],"[1099,1101,5750]","[30,30,25]",2.5,0,1025758986
6593,"AtlasExileOrionSpammableBeamBlastMediumFinal",[617],"[1099,1101,5750]","[30,30,50]",3.25,0,1025758986
6594,"AtlasExileOrionSpammableBeamBlastLargeFinal",[617],"[1099,1101,5750]","[30,30,75]",4,0,1025758986
6595,"AtlasExileOrionSpammableBeamPhysical1",[617],"[4961,4960,3875]","[3,5000,320]",2.1775,0,1025758986
6596,"AtlasExileOrionSpammableBeamPhysical2",[617],"[4961,4960,3875]","[3,5000,320]",2.1775,0,1025758986
6597,"AtlasExileOrionSpammableBeamPhysical3",[617],"[4961,4960,3875]","[3,5000,320]",2.1775,0,1025758986
6598,"AtlasExileOrionSpammableBeamCold1","[617,198]","[1100,17346]","[75,200]",3.25,0,1025758986
6599,"AtlasExileOrionSpammableBeamCold2","[617,198]","[1100,17346]","[75,200]",3.25,0,1025758986
6600,"AtlasExileOrionSpammableBeamCold3","[617,198]","[1100,17346]","[75,200]",3.25,0,1025758986
6601,"AtlasExileOrionSpammableBeamFire1","[617,195]",[1099],[75],3.25,0,1025758986
6602,"AtlasExileOrionSpammableBeamFire2","[617,195]",[1099],[75],3.25,0,1025758986
6603,"AtlasExileOrionSpammableBeamFire3","[617,195]",[1099],[75],3.25,0,1025758986
6604,"AtlasExileOrionSpammableBeamLightning1","[617,196]","[1101,15059]","[75,200]",3.25,0,1025758986
6605,"AtlasExileOrionSpammableBeamLightning2","[617,196]","[1101,15059]","[75,200]",3.25,0,1025758986
6606,"AtlasExileOrionSpammableBeamLightning3","[617,196]","[1101,15059]","[75,200]",3.25,0,1025758986
6607,"AtlasExileOrionCloneBeam","[617,196]","[1101,15059]","[75,200]",3.25,0,1025758986
6608,"AtlasExileOrionGeyserImpact","[617,1927]","[1099,1101,2693]","[30,30,-50]",0.75,0,1025758986
6609,"AtlasExileOrionGeyserImpactInitial","[617,1927]","[1099,1101,2693]","[30,30,-50]",0.75,0,1025758986
6610,"AtlasExileOrionGeyserImpactInfluence","[617,1927]","[1099,1101,2693,433]","[30,30,-50,100]",0.45,0,1025758986
6611,"AtlasBasiliskSpiderNova",[617],[356],[5000],1.4636,0,1024202061
6612,"AtlasBasiliskSpiderDeathExplode",[617],[],[],2,0,1025758986
6613,"AtlasBasiliskWyvernProjectileImpact","[617,12417]",[1102],[50],1,0,0
6614,"AtlasBasiliskWyvernProjectileImpactCone","[617,12417]",[1102],[50],1,0,0
6615,"AtlasBasiliskGorgonGeoTrigger1","[617,12417]",[1102],[30],1,0,0
6616,"AtlasBasiliskGorgonGeoTrigger2","[617,12417]",[1102],[30],1,0,0
6617,"AtlasBasiliskGorgonGeoTrigger3","[617,12417]",[1102],[30],1,0,0
6618,"AtlasBasiliskDaggerSlam","[617,12417]","[1102,1229]","[30,15]",1,0,0
6619,"AtlasWarlordBannerSlam",[617],[],[],2.25,0,1025758986
6620,"AtlasWarlordGloveSlamImpact",[617],[],[],1,0,0
6621,"AtlasWarlordGloveCascadeImpact",[617],[5750],[-33],1,0,0
6622,"AtlasWarlordGloveCascadeImpactStandalone",[617],[5750],[-33],1,0,0
6623,"AtlasBasiliskComboThrust","[617,110,10668,12417]","[10655,401,1102]","[100,100,25]",1,0,0
6624,"AzmeriBasiliskComboThrust","[617,12417]","[1102,3364]","[40,40]",1,0,0
6625,"AtlasBasiliskDecapThrust","[617,110,10668,3811,12417]","[10655,1102]","[100,25]",1,0,0
6626,"AzmeriBasiliskDecapThrust","[617,3811,12417]","[1102,3364]","[40,40]",1,0,0
6627,"AtlasBasiliskComboSlam","[617,12417]",[1102],[25],1,0,0
6628,"AzmeriBasiliskComboSlam","[617,12417]","[1102,3364]","[40,40]",1,0,0
6629,"AtlasBasiliskDecapitateRightToLeft","[617,2300,12417]","[1102,3361,3360]","[25,200,350]",1,0,0
6630,"AzmeriBasiliskDecapitateRightToLeft","[617,12417]","[1102,3361,3360,3364]","[40,50,0,40]",1,0,0
6631,"AtlasBasiliskDecapitateLeftToRight","[617,2300,12417]","[1102,3361,3360]","[25,200,350]",1,0,0
6632,"AzmeriBasiliskDecapitateLeftToRight","[617,12417]","[1102,3361,3360,3364]","[40,50,0,40]",1,0,0
6633,"AtlasBasiliskDashSlash","[617,12417]",[1102],[25],1,0,0
6634,"AtlasWarlordPitbullSlash",[617],[1229],[25],1,0,0
6635,"AtlasWarlordPitbullSlam",[617],[1229],[25],1,0,0
6636,"AtlasWarlordCascadeSlam",[617],[],[],1,0,0
6637,"AtlasCrusaderFallenAngelCleave1",[617],[1101],[75],1,0,0
6638,"AtlasCrusaderFallenAngelCleave2",[617],[1101],[75],1,0,0
6639,"AtlasEyrieArcherCrystalImpact",[617],[],[],2.5,0,1025758986
6640,"AtlasEyrieBirdBreath",[617],[7409],[30],1,0,1025758986
6641,"AtlasEyrieBirdBreathNoEffects",[617],[7409],[30],1,0,1025758986
6642,"AtlasEyrieFighterSlash",[617],"[1100,1229]","[75,25]",1,0,0
6643,"AtlasWarlordSpearImpact",[617],[],[],1,0,0
6644,"AtlasBasiliskDualProjectileImpact","[617,2358,12417]",[1102],[25],1,0,0
6645,"AzmeriBasiliskDualProjectileImpact","[617,2358,12417]","[1102,3361,3364]","[40,50,60]",1,0,0
6646,"AtlasBasiliskWyvernGroundCollide","[617,12417]",[1102],[50],1,0,0
6647,"AzmeriBasiliskWyvernGroundCollide","[617,12417]","[1102,3364]","[60,40]",1,0,0
6648,"AtlasWarlordDoubleHands1",[617],[],[],1,0,0
6649,"AtlasWarlordDoubleHands2",[617],[],[],1,0,0
6650,"AtlasOrionDeathZoneShockwave","[617,110]","[10655,401]","[100,100]",0.25,0,1022739087
6651,"AtlasOrionDeathZoneShockwave2","[617,110]","[10655,401,5750]","[100,100,50]",0.25,0,1022739087
6652,"AtlasOrionDeathZoneShockwave3","[617,110]","[10655,401,5750]","[100,100,100]",0.25,0,1022739087
6653,"AtlasOrionDeathZoneShockwave4","[617,110]","[10655,401,5750]","[100,100,150]",0.25,0,1022739087
6654,"AtlasOrionDeathZoneShockwave5","[617,110]","[10655,401,5750]","[100,100,200]",0.25,0,1022739087
6655,"AtlasOrionDeathZoneShockwave6","[617,110]","[10655,401,5750]","[100,100,250]",0.25,0,1022739087
6656,"AtlasOrionDeathZoneShockwave7","[617,110]","[10655,401,5750]","[100,100,300]",0.25,0,1022739087
6657,"AtlasOrionDeathZoneShockwave8","[617,110]","[10655,401,5750]","[100,100,350]",0.25,0,1022739087
6658,"AfflictionBossPhysSprayExplode",[2968],[356],[5000],0,0,0
6659,"AfflictionDemonLeapSlamImpact",[617],[],[],1,0,0
6660,"AfflictionDemonLeapSlamImpactUnique",[617],[8411],[100],1,0,0
6661,"AfflictionMinionNoodleImpact",[617],[6813],[1],2,0,1027101164
6662,"GAHarvestSpiderLacerateRight","[617,12417]",[1102],[25],0,0,0
6663,"GAHarvestSpiderLacerateLeft","[617,12417]",[1102],[25],0,0,0
6664,"GACrucibleSpiderLacerateRight",[617],[],[],1,0,0
6665,"GACrucibleSpiderLacerateLeft",[617],[],[],1,0,0
6666,"GSHarvestPlatedScorpionSpikeCascade","[617,12417]",[1102],[20],2.2,0,1024416809
6667,"GAHarvestScorpionBigStab","[617,1112]",[1229],[30],0,0,0
6668,"GAHarvestScorpionCleave","[617,1112,12417]",[1102],[10],1,0,0
6669,"GSHarvestMonkeyMine",[617],[],[],3.5,0,1026564293
6670,"GAHarvestCrabDashSlam",[617],[1100],[50],1,0,0
6671,"GSHarvestSandLeaperSnipe",[617],[659],[-40],5,0,1027101164
6672,"GAHarvestBeastSlam1",[617],[],[],1,0,0
6673,"GAHarvestBeastSlam2",[617],[],[],1,0,0
6674,"GAHarvestWebMortarImpact","[617,12417]","[1102,356]","[15,3000]",1,0,0
6675,"GAHarvestHulkSlam",[617],[],[],1,0,0
6676,"GAHarvestRhoaChargeImpact",[617],[1100],[50],1,0,0
6677,"GAHarvestRhexDashSlash",[617],[1101],[50],1,0,0
6678,"GSHarvestRhexScreech",[617],[356],[4000],1.2,0,1025758986
6679,"GSHarvestIguanaSpikeRain","[617,1927]",[659],[-20],1.35,0,1025758986
6680,"GAHarvestDevourerSnakeBite","[617,1112]","[1229,1100]","[30,15]",1,0,0
6681,"GSHarvestGoatmanDelayedBlast",[617],[],[],3,0,1027906470
6682,"GAHarvestSabreSpiderDualStrike","[617,1112,12417]","[1229,1102]","[6,25]",1,0,0
6683,"GACrucibleSabreSpiderDualStrike","[617,1112,2358]",[1229],[6],1,0,0
6684,"GAHarvestBirddogLeapslam","[617,3811]",[],[],1,0,0
6685,"GSHarvestKitavaDemonExplosion",[617],[],[],4.5,0,1028443341
6686,"GAHarvestKitavaDemonEarthquakeSmall",[617],[1101],[50],1,0,0
6687,"GAHarvestKitavaDemonEarthquakeBig",[617],[1101],[50],1,0,0
6688,"GSHarvestSquidNoodleImpact",[617],[6813],[1],1.1,0,1025758986
6689,"GSHarvestInsectSpawnerVomit",[617],[],[],3,0,1027906470
6690,"GAHarvestVultureCleave","[617,1112]",[],[],1,0,0
6691,"GAHarvestVultureLeapSlam",[617],[],[],1,0,0
6692,"GAHarvestMinerHammerSlam","[617,1112]",[],[],1,0,0
6693,"GAHarvestChieftainMoltenStrike",[617],[1099],[50],1,0,0
6694,"GAHarvestParasiteTailWhip",[617],[],[],1,0,0
6695,"GAHarvestInsectEmergeExplosion",[617],[],[],1,0,0
6696,"GAHarvestBeastTrample","[110,197]",[],[],1,0,0
6697,"GAHarvestCatStunner",[197],[340],[200],1,0,0
6698,"GSHarvestBirdDashZap",[617],[],[],2,0,1025758986
6699,"GSAzmeriBirdDashZap",[617],[],[],2.5,0,1025758986
6700,"GAHeistPolearmDashZap",[617],[1101],[50],2,0,1025758986
6701,"GAHeistTemplarMeleeThrust",[617],[1101],[50],1,0,0
6702,"GAHeistTemplarMelee2HSlash",[617],[1101],[50],1,0,0
6703,"GAHeistTemplarMelee2HSlam","[617,1112]",[1101],[50],1,0,0
6704,"GAHeistTemplarMelee2HSlamMiniboss","[617,1112]",[1101],[50],1,0,0
6705,"GAHeistTemplarDashStab",[617],[1101],[50],1,0,0
6706,"GAHeistTemplarDashStabMiniboss",[617],[1101],[50],1,0,0
6707,"GSHeistTemplarCasterChannelledBlast",[617],[],[],3.5,0,1027101164
6708,"GAProjectZombieGroundImpact",[617],[],[],1.3,0,1026295857
6709,"GAZombieCorpseGroundImpact","[617,683]",[],[],1,0,0
6710,"TEMP_GSHeistNilesMineControlChannelled",[],[],[],1,0,0
6711,"GSHeistVinderiBarrelExplode",[617],[],[],8,0,1028443341
6712,"GSHeistVinderiBarrelExplodeChest",[617],[],[],5,0,1028443341
6713,"GSHeistRedCanisterExplode","[617,1846]",[],[],2.5,0,1026832728
6714,"GAHeistProjectZombieSlam",[617],[],[],1,0,0
6715,"GSHeistLightningVolatileExplode","[617,196,1927]","[7410,1723,356]","[20,5,2000]",5,0,1028443341
6716,"GSHeistDumpingPortalHit","[617,1927,12417]",[],[],0.35,0,1025758986
6717,"GSHeistMilitaryCasterBallLightning",[617],[6813],[1],3,0,1025758986
6718,"GSHeistLightningWaterfallHit",[617],[1723],[5],0.4,0,1025758986
6719,"GAHeistMilitaryMinibossBounce","[110,197,617]",[],[],1,0,0
6720,"GASanctumGuardBounce","[110,197,617]",[16967],[25],1,0,0
6721,"GAHeistTemplarShieldBash","[110,617,197]","[1101,10655,401]","[50,100,100]",1,0,0
6722,"GAHeistTemplarShieldBashElite","[110,617,197]","[1101,10655,401]","[50,100,100]",1,0,0
6723,"GAHeistTemplarShieldBashMiniboss","[110,617,197,1112]","[1099,10655,401,5750]","[50,100,100,100]",1,0,0
6724,"GAHeistTemplarPolearmDoubleSpin",[617],[],[],1,0,0
6725,"GAHeistTemplarSpearThrust","[617,3811]",[1101],[50],1,0,0
6726,"GAHeistTemplarHeavyStrike",[617],[1101],[50],1,0,0
6727,"GAHeistMilitaryChargeImpact",[617],[],[],1,0,0
6728,"GSHeistGoldenShowerHit","[617,1927]",[1102],[25],0.8,0,1025758986
6729,"GSHeistThugTorchBomb",[617],[5750],[-40],3.5,0,1026564293
6730,"GSSanctumThugTorchBomb",[617],"[5750,16967]","[-40,10]",1.2,0,1026564293
6731,"GSHeistRobotSpiderLaser",[617],[],[],3.2,0,1026295857
6732,"GAHeistRoboDogChargeImpact",[617],[1100],[50],1,0,0
6733,"GAHeistRoboDogSlamCircle",[617],[1100],[50],1,0,0
6734,"GAHeistRoboDogSlamRectangle",[617],[1100],[50],1,0,0
6735,"GAHeistMilitaryCrossbowSnipeImpact",[617],[1101],[50],1,0,0
6736,"GSHeistScienceSawbladeSparks",[617],[175],[25],0.35,0,1025758986
6737,"GAHeistThugMinibossSlam","[617,1112]",[],[],1,0,0
6738,"GAHeistThugMinibossLeapSlam",[617],[],[],1,0,0
6739,"GAHeistMilitaryMinibossCleave",[617],[1099],[50],1,0,0
6740,"GASanctumFireGuardCleave",[617],[16967],[15],1,0,0
6741,"GAHeistMilitarySpearThrust2",[617],[],[],1,0,0
6742,"GSHeistScienceLabradorExplosionGreen",[617],[],[],3.9,0,1025087898
6743,"GSHeistScienceLabradorExplosionYellow",[617],[1102],[25],2,0,1025087898
6744,"GSHeistSceinceMachineryBeamImpact",[617],"[6813,1723]","[1,3]",1.6,0,1025758986
6745,"GAHeistThugMelee2Slam","[617,1112]",[],[],1,0,0
6746,"GAHeistThugMelee2SlamElite","[617,1112]",[],[],1,0,0
6747,"GAHeistThugMelee3LacerateLeft",[617],"[1099,5750]","[50,-25]",1,0,0
6748,"GAHeistThugMelee3LacerateRight",[617],"[1099,5750]","[50,-25]",1,0,0
6749,"GAHeistThugRangedArrowShotgun","[617,1112]",[1099],[50],1,0,0
6750,"GSHeistThugTrapperPlacedBombExplosion",[617],[],[],3,0,1025758986
6751,"GSHeistThugTorchBombLightning",[617],[],[],3.5,0,1026564293
6752,"GAHeistSkeletonCleave",[617],[1102],[25],1,0,0
6753,"GSHeistThugTrapperLightningGridLightning",[617],[],[],3,0,1025758986
