"rownum","Id","Label","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","DamageIncrementalEffectiveness","CopiedStats","bool"
2062,"GAViperLegionnaireWhirlingBlades","",[11884],[],[],1,0.055,0,[],""
2063,"GSViperNapuatziSpinSlam","","[603,11884]",[2877],[25],15,0.1,0.0175,[],""
2064,"GAViperNapuatziGuardsAtttack","","[11884,18671,18658]",[3246],[100],1,0.055,0,[],""
2065,"GSBloodMageSacrificeBlast","","[603,11884]",[],[],6,0.1,0.0175,[],""
2066,"GAVaalCyclonerSpin","","[603,1886,2289]",[],[],1,0.055,0,[],""
2067,"GAVaalZealotLightningSlam","",[],"[1193,1067,10101]","[40,40,50]",1,0.055,0,[],""
2068,"GSVaalGoliathCrystalExplosion","","[603,488]",[],[],4,0.1,0.0175,[],""
2069,"GSBloodPriestVolatileExplode","",[603],[645],[-95],3,0.1,0.0175,[],""
2070,"GABloodPriestessGroundSlash","",[603],[],[],1,0.055,0,[],""
2071,"GABloodPriestessCloneStrike","",[603],[],[],1,0.055,0,[],""
2072,"GSCauldronCroneChaos","",[],[5552],[-35],9,0.1,0.0175,[],""
2073,"GSCauldronCronePhys","",[],[5552],[-35],9.75,0.1,0.0175,[],""
2074,"GSQueenOfFilthDebuffDamage","",[11884],[],[],3,0.1,0.0175,[],""
2075,"GSCorpseBallSplat","","[603,18672,18659,488]","[2615,17546,2877]","[-75,70,50]",1,0.055,0,[],""
2076,"GSMushroomPuff","",[603],[18257],[50],3.3,0.1,0.0175,[],""
2077,"GAQueenOfFilthDoubleSlam1","",[603],[2877],[30],1,0.055,0,[],""
2078,"GAQueenOfFilthDoubleSlam2","",[603],"[1068,2877]","[15,30]",1,0.055,0,[],""
2079,"GAQueenOfFilthRollSlam1","","[603,18672,18659]",[2877],[30],1,0.055,0,[],""
2080,"GSJellyfishLightningTendrils","","[603,11884]",[645],[-80],1,0.055,0,[],""
2081,"GSSoulBlast","","[603,488]",[],[],4,0.1,0.0175,[],""
2082,"GAFigureheadSlam","","[603,11884]",[1193],[42],1,0.055,0,[],""
2083,"GAFigureheadSlamGhostFlame","","[603,11884]","[1193,1065]","[42,40]",1,0.055,0,[],""
2084,"GAPirateCannonballImpact","","[603,488]",[1065],[60],4,0.1,0.0175,[],""
2085,"GSPirateGrenadeExplosion","","[603,488]",[1065],[60],3.65,0.1,0.0175,[],""
2086,"GSPyramidHandGenadeExplosion","","[603,488]",[],[],2,0.1,0.0175,[],""
2087,"GSShipwreckBossWaveDamage","",[603],[],[],3.5,0.1,0.0175,[],""
2088,"VaalHumanoidNapalmImpact","",[603],[],[],2.5,0.1,0.0175,[],""
2089,"GSVaalCyborgLightningArrowZap","",[],[10101],[50],0.225,0.1,0.0175,[],""
2090,"GAGullGoliathSlam","","[603,11884]",[1193],[20],1,0.055,0,[],""
2091,"GAGullGoliathLeapImpact","",[603],[],[],1,0.055,0,[],""
2092,"GSShipwreckBossWaveSmash","",[],[],[],5,0.1,0.0175,[],""
2093,"GAMutantBirdBirdStorm","",[603],[1193],[60],1,0.1,0.0175,[],""
2094,"GACaptainRothSlam","","[603,11884]","[1193,5552,1065]","[50,30,25]",1,0.055,0,[],""
2095,"GACaptainRothSlamAnchorImpact","","[603,11884]","[5552,645,1065]","[30,70,25]",1,0.055,0,[],""
2096,"GAMutantBirdSpikeImpale","","[603,11884,2289,3666]",[1193],[60],1,0.055,0,[],""
2097,"GAGullGoliathSpikeExplosion","",[603],[],[],1,0.055,0,[],""
2098,"GAGullGoliathSlamCombo","",[603],[],[],1,0.055,0,[],""
2099,"GSDoryaniHumanBossDecelCrystalExplode","","[603,488]",[18258],[50],9.5,0.1,0.0175,[],""
2100,"GAShipWheelSlice","",[603],[],[],1,0.055,0,[],""
2101,"GAPirateBarrelTossImpact","","[603,488]",[1065],[60],4.25,0.1,0.0175,[],""
2102,"GACaptainRothGhostCannonImpact","","[603,488]",[1065],[50],1,0.055,0,[],""
2103,"GSCaptainRothGhostAnchor","","[603,11884]",[1065],[25],5.5,0.1,0.0175,[],""
2104,"GAStalkerTeleportStrike","","[603,3666]",[],[],1,0.055,0,[],""
2105,"GAChattersawTriggeredSawBlade","",[603],[],[],1,0.055,0,[],""
2106,"GAChattersawBoulderImpact","","[603,488]",[],[],1,0.055,0,[],""
2107,"GAChattersawBoulderImpactWall","","[603,488]",[],[],1,0.055,0,[],""
2108,"GAPaleHulkTentacleSlam","",[603],[],[],1,0.055,0,[],""
2109,"GAPaleHulkHeadbutt","",[],[],[],1,0.055,0,[],""
2110,"GSPaleCrawlerExplode","",[603],[],[],2,0.1,0.0175,[],""
2111,"GSPaleCrawlerExplode1","",[603],[],[],2,0.1,0.0175,[],""
2112,"GSPaleCrawlerExplode2","",[603],[],[],2,0.1,0.0175,[],""
2113,"GSPaleCrawlerExplode3","",[603],[],[],2,0.1,0.0175,[],""
2114,"GSPaleCrawlerExplode4","",[603],[],[],2,0.1,0.0175,[],""
2115,"GADwellerHunkerDownSpikes","","[603,3666]",[3483],[33],1,0.055,0,[],""
2116,"GAElephantRhinoStomp","",[603],[],[],1,0.055,0,[],""
2117,"GAElephantRhinoSwipe","",[603],[],[],1,0.055,0,[],""
2118,"GAElephantRhinoCascade","",[603],[],[],1,0.055,0,[],""
2119,"GSSwarmHostDeathExplode","",[603],[],[],7,0.25,0.009,[],""
2120,"GSGoblinVoltaxicStorm","",[603],[1448],[30],4.25,0.1,0.0175,[],""
2121,"GAArenaBeastSlam","","[603,11884]","[423,1067,1068]","[35,15,15]",1,0.055,0,[],""
2122,"GAGoblinGiantBossMultiSlamImpact","",[603],[5552],[35],1,0.055,0,[],""
2123,"GAGoblinGiantBossMultiSlamImpactFinal","",[603],[5552],[75],1,0.055,0,[],""
2124,"GAGoblinGiantBossMultiStompImpact","",[603],[5552],[30],1,0.055,0,[],""
2125,"GSGoblinGiantBossSulphiteBurp","","[603,11884]",[645],[-50],4,0.1,0.0175,[],""
2126,"GAGoblinGiantBossLimbTossConeImpact","","[603,488]",[],[],1,0.055,0,[],""
2127,"GSVolcanicGolemRubblePopcorn","",[603],[5552],[-40],3.5,0.1,0.0175,[],""
2128,"GAArenaBeastBossShockwave","",[603],[],[],1,0.055,0,[],""
2129,"GSBrineMaidenScreech","",[603],[444],[20],0.6,0.1,0.0175,[],""
2130,"GAArenaBeastBossBigSlam","",[603],"[1067,1068,423]","[15,15,15]",1,0.055,0,[],""
2131,"GAArenaBeastBossPunchLeft","","[603,11884]","[423,1067,1068]","[35,15,15]",1,0.055,0,[],""
2132,"GAArenaBeastBossPunchRight","","[603,11884]","[423,1067,1068]","[35,15,15]",1,0.055,0,[],""
2133,"GAArenaBeastBossFissureDamage","",[603],[1067],[50],1,0.055,0,[],""
2134,"GAArenaBeastBossFissureExplosion","",[603],"[1067,1068]","[40,40]",1,0.055,0,[],""
2135,"GSSirenBossWaterJet","","[603,11884]",[444],[15],2.25,0.1,0.0175,[],""
2136,"GAKaruiHulkSlam","",[603],"[1193,1066]","[20,75]",1,0.055,0,[],""
2137,"GSFallenKaruiSpirits","",[2876],[],[],1,0.055,0,[],""
2138,"GSSudokuTotemArc","",[603],[],[],2.5,0.1,0.0175,[],""
2139,"GSSudokuTotemMoltenPop","",[603],[],[],2.5,0.1,0.0175,[],""
2140,"GSSudokuTotemShockNova","",[603],[],[],2.5,0.1,0.0175,[],""
2141,"GSSudokuTotemStormCall","",[603],[],[],2.5,0.1,0.0175,[],""
2142,"GASudokuTotemVolcanicCrack","",[603],[1065],[75],1,0.055,0,[],""
2143,"GAYamaJumpForwardsCleave","",[603],[1068],[50],1,0.055,0,[],""
2144,"GSYamaDelayedEyeBlast","","[603,11884]",[],[],3,0.1,0.0175,[],""
2145,"GSYamaTimeFreezeSlam","","[603,11884,12823]",[],[],10,0.1,0.0175,[],""
2146,"GSBloodFeverExplode","",[11884],[],[],2,0.1,0.0175,[],""
2147,"GABloodFeverLeapImpact","",[603],[],[],1,0.055,0,[],""
2148,"GABloodFeverAxeChop","","[603,11884]","[3483,1193]","[50,20]",1,0.055,0,[],""
2149,"GAParasiteHostBodySlam","",[603],[],[],1,0.055,0,[],""
2150,"GAParasiteHostFaceSwipe","","[603,12823]",[],[],1,0.055,0,[],""
2151,"GAParasiteHostTailSwipe","","[603,12823]",[],[],1,0.055,0,[],""
2152,"GAParasiteHostVomit","",[603],[1193],[40],1,0.055,0,[],""
2153,"GSMantarayBeam","",[603],[],[],1.5,0.1,0.0175,[],""
2154,"GSBloodFeverPustuleExplosion","",[603],[1065],[40],2.5,0.1,0.0175,[],""
2155,"GAKaruiTuataraTailSlam","",[603],"[1193,5552]","[14,50]",1,0.055,0,[],""
2156,"GAKaruiSpiritTurtleSlam","","[603,11884]",[1193],[25],1,0.055,0,[],""
2157,"GAKaruiHornSlamCleave","",[603],[1065],[50],1,0.055,0,[],""
2158,"GABagLadySlamChaos","","[603,11884,11761]","[1068,17546]","[25,9]",1,0.055,0,[],""
2159,"GABagLadySlamPhysical","","[603,11884]","[17546,18462]","[9,100]",1,0.055,0,[],""
2160,"GABloodFeverCaptainLeapImpact","",[603],[],[],1,0.055,0,[],""
2161,"GABloodFeverCaptainLeapImpactCharged","",[603],[],[],1,0.055,0,[],""
2162,"GABloodFeverCaptainHookSpin","",[603],[],[],1,0.055,0,[],""
2163,"GABloodFeverCaptainPillarRip","",[603],[],[],1,0.055,0,[],""
2164,"GABloodFeverCaptainHookSlam","",[603],[],[],1,0.055,0,[],""
2165,"GABloodFeverCaptainHookTossImpact","","[603,488]",[],[],1,0.055,0,[],""
2166,"GABloodFeverCaptainHookTossRetract","",[603],[],[],1,0.055,0,[],""
2167,"GSCreepyHagProjectileChannel","",[11884],[],[],1,0.055,0,[],""
2168,"GSScreecherScreech","","[603,11884]",[645],[-60],0.7,0.1,0.0175,[],""
2169,"GSBaronBossHumanSwordExplosion","",[603],[],[],4.35,0.1,0.0175,[],""
2170,"GABaronBossHumanSwordDangerRectangle","",[603],[],[],1,0.055,0,[],""
2171,"GABaronBossHumanImpalingSword","","[603,666,8805,1886,18672]","[349,2615]","[100,250]",1,0.055,0,[],""
2172,"GATwilightOfficerSmite","",[603],[1067],[75],1,0.055,0,[],""
2173,"GATwilightAssassinReave","",[603],[],[],1,0.055,0,[],""
2174,"GATwilightAssassinTeleport","",[],[],[],1,0.055,0,[],""
2175,"GSBaronBossHumanSwordExplosionDebuff","","[603,192]","[2019,195]","[30000,100]",4.35,0.1,0.0175,[],""
2176,"GATwilightGuardBossAxeTossImpact","","[603,488]",[],[],1,0.055,0,[],""
2177,"GATwilightGuardBossAxeTossPillarExplode","",[603],[],[],1,0.055,0,[],""
2178,"GATwilightGuardBossBoulderImpact","","[603,488]",[],[],1,0.055,0,[],""
2179,"GATwilightGuardBossLeapDelayedImpact","",[603],[],[],1,0.055,0,[],""
2180,"GATwilightGuardBossLeapImpact","",[603],[],[],1,0.055,0,[],""
2181,"GATwilightGuardBossAxeTossMiniSpike","",[603],[],[],1,0.055,0,[],""
2182,"GATwilightGuardBossAxeTossMegaSpike","",[603],[],[],1,0.055,0,[],""
2183,"GATwilightOfficerFrozenLegionTriggered","",[603],[],[],1,0.055,0,[],""
2184,"GSTwilightOrderConvertRighteousFireExplosion","","[603,11884]",[],[],2,0.1,0.0175,[],""
2185,"GATwilightKaruiVolcanicCrack","",[603],[1065],[75],1,0.055,0,[],""
2186,"GSShipwreckBossSandsword","","[603,11884]",[],[],5,0.1,0.0175,[],""
2187,"GAIceGorigatorCascadePath","",[603],[1066],[60],1,0.055,0,[],""
2188,"GAIceGorigatorCascadeFinal","",[603],"[1066,444]","[60,50]",1,0.055,0,[],""
2189,"GSIceGoblinDeath","","[603,11884]",[1066],[75],8,0.1,0.0175,[],""
2190,"GAScarecrowLeapSlam","","[603,18671]",[],[],1,0.055,0,[],""
2191,"GAScarecrowComboAttack1","","[603,18671,18658]",[],[],1,0.055,0,[],""
2192,"GAScarecrowComboAttack2","","[603,18671,18658]",[],[],1,0.055,0,[],""
2193,"GSRootedRootCascade","",[603],[],[],2,0.1,0.0175,[],""
2194,"GSRootedHeadPop","","[603,11884]",[],[],4.5,0.1,0.0175,[],""
2195,"GATwilightOrderFrozenCleave","","[603,11884]",[1066],[75],1,0.055,0,[],""
2196,"GSIceCasterIceStorm","",[603],[],[],2,0.1,0.0175,[],""
2197,"GARootedScytheCleave","","[603,11884]",[],[],1,0.055,0,[],""
2198,"GARootedWhip","","[603,11884]",[645],[-35],1,0.055,0,[],""
2199,"GAPerennialKingBeaconSpearStab","",[603],[2615],[200],1,0.055,0,[],""
2200,"GAPerennialKingBeaconSpearImpact","",[603],[2615],[200],1,0.055,0,[],""
2201,"GSPerennialKingBeaconOrbitLightningBeam","",[603],[2615],[200],3.2,0.1,0.0175,[],""
2202,"GSFireFlyVolatileExplosion","","[603,11884]",[645],[-90],1,0.055,0,[],""
2203,"GSPrimordialDischarge","","[603,11884]",[],[],1,0.055,0,[],""
2204,"GSRootedSporeProjectileImpact","","[603,11884,488]",[],[],1,0.1,0.0175,[],""
2205,"GSCocoonTendrilImpact","","[603,11884]",[6457],[1],1.8,0.1,0.0175,[],""
2206,"GAImperialGraveyardKnightFireSwordSlam1","",[603],[1065],[50],1,0.055,0,[],""
2207,"GAImperialGraveyardKnightFireSwordSlam2","",[603],[1065],[75],1,0.055,0,[],""
2208,"GAImperialGraveyardKnightLightningSwordCleave","",[603],[1067],[75],1,0.055,0,[],""
2209,"GSImperialGraveyardKnightLightningSwordCleaveExplosion","",[603],[],[],2.5,0.1,0.0175,[],""
2210,"GAImperialGraveyardKnightMinionSwordThrust","",[603],[],[],1,0.055,0,[],""
2211,"GSRootedHeadProjectileImpact","","[603,488]",[],[],3.5,0.1,0.0175,[],""
2212,"GABirdSwoopinDTT","",[603],[],[],1,0.055,0,[],""
2213,"GSWormsMaggotSpray","","[603,11884,2876]",[645],[-50],2.2,0.22,0.013,[],""
2214,"GSPrimordialHoundNova","",[603],[],[],2.5,0.1,0.0175,[],""
2215,"GSCockroachManBugRelease","","[603,11884]",[645],[-50],1,0.1,0.0175,[],""
2216,"GSPrimordialBatScreech","","[603,11884]",[645],[-75],1.5,0.1,0.0175,[],""
2217,"GSIceCasterChannel","","[603,11884]",[645],[-40],1,0.055,0,[],""
2218,"GSPrimordialMothCorpseDrain","",[11884],[],[],1,0.055,0,[],""
2219,"GAImperialGraveyardKnightTrackingSwordSlash","",[603],[],[],1,0.055,0,[],""
2220,"GAMantisRatDualStrike","",[603],[1067],[50],1,0.055,0,[],""
2221,"GAIceFusedSlam","","[603,11884]",[],[],1,0.055,0,[],""
2222,"GAIceFusedStomp","","[603,11884]",[],[],1,0.055,0,[],""
2223,"GAImperialGraveyardKnightCloneCleave","","[603,11884]",[],[],1,0.055,0,[],""
2224,"GAPrimordialMonster3Leap","","[603,11884]",[],[],1,0.055,0,[],""
2225,"GAIceWendigoTailSwipe","","[603,11884]",[],[],1,0.055,0,[],""
2226,"GAIceWendigoEmergeAttack","","[603,11884]",[],[],1,0.055,0,[],""
2227,"GSVaalStatueBossWallToBallLasers","","[603,11884]","[18258,2615]","[100,200]",11,0.1,0.0175,[],""
2228,"GSVaalStatueBossLaserImpacts","","[603,11884]",[18693],[33],2.5,0.1,0.0175,[],""
2229,"GSVaalStatueBossLaserImpactsFrequent","","[603,11884]",[18693],[33],1.6,0.1,0.0175,[],""
2230,"GAIceHoundHeadSlam","","[603,11884]",[],[],1,0.055,0,[],""
2231,"GSCocoonMortarImpact","",[603],[],[],2.5,0.1,0.0175,[],""
2232,"GSCocoonMortarImpactAir","",[603],[],[],2.5,0.1,0.0175,[],""
2233,"GSVaalStatueBossConcentratedBlast","",[603],"[645,18258,2615]","[-60,100,200]",21.25,0.1,0.0175,[],""
2234,"GAGemlingSwordsmanCleave","",[603],[],[],1,0.055,0,[],""
2235,"GAGemlingSwordsmanCleave2","",[603],[],[],1,0.055,0,[],""
2236,"GAGemlingSwordsmanPuncture","",[603],[],[],1,0.055,0,[],""
2237,"GAGemlingSwordsmanSwordSlash","",[603],[],[],1,0.055,0,[],""
2238,"GSIceWendigoColdBreath","","[603,11884]",[],[],4,0.1,0.0175,[],""
2239,"LieutenantBruteShieldCrushMain","",[603],[1193],[10],1,0.055,0,[],""
2240,"LieutenantBruteShieldCrushSecondary","",[603],[],[],1,0.055,0,[],""
2241,"GAGemlingArcherBossIceEscape","","[603,11884,488]",[],[],1,0.055,0,[],""
2242,"GSGemlingArcherBossLightningArrowWallImpact","","[603,11884,488]",[],[],1,0.055,0,[],""
2243,"GALieutenantBruteShieldCrushLong","","[603,11884]",[1193],[42],1,0.055,0,[],""
2244,"GALieutenantBruteSunder","","[603,11884]",[],[],1,0.055,0,[],""
2245,"GAScientist4IceWallShatter","","[603,11884]",[1066],[70],1,0.055,0,[],""
2246,"GAPrisonerBossSpearCleaveMega","","[603,11884]",[],[],1,0.055,0,[],""
2247,"GAPrisonerBossSpearGroundslam","","[603,11884]",[],[],1,0.055,0,[],""
2248,"GAPrisonerBossSpearLeapImpact","","[603,11884]",[],[],1,0.055,0,[],""
2249,"GAPrisonerBossSpearRendToss","","[603,11884]",[1193],[60],1,0.055,0,[],""
2250,"GAPrisonerBossUnarmedLeapImpact","","[603,11884]",[],[],1,0.055,0,[],""
2251,"GAPrisonerBossSpearGroundslamMega","","[603,11884]",[349],[6000],1,0.055,0,[],""
2252,"GSPrisonerKneel","","[11884,6896,6895]",[],[],1,0.055,0,[],""
2253,"GSScientist1LightningNova","","[603,488]",[],[],2.22,0.1,0.0175,[],""
2254,"GAScientist3Dash","",[],[],[],1,0.055,0,[],""
2255,"GSScientist3LightningSpearNova","","[603,488]",[],[],2.22,0.1,0.0175,[],""
2256,"GSScientist5ShieldBurst","",[603],[],[],1,0.055,0,[],""
2257,"GAScientist5SwordBurst","",[603],[1065],[100],1,0.055,0,[],""
2258,"GAMamaBabyBurst","","[603,488]",[1065],[40],1,0.055,0,[],""
2259,"GAMamaBabyBurstThrown","","[603,488]",[1065],[40],1,0.055,0,[],""
2260,"GSIncenseCasterIncenseWave","","[603,11884]","[645,18257]","[-50,50]",3.5,0.1,0.0175,[],""
2261,"GAForsakenSonDoubleSlam","","[603,18671]",[2615],[120],1,0.055,0,[],""
2262,"GAForsakenSonDoubleSlamFireInfused","","[603,18671]","[1065,2877,2615]","[40,35,120]",1,0.055,0,[],""
2263,"GAForsakenSonLacerate","","[603,18658,18671]","[2877,2615]","[35,80]",1,0.055,0,[],""
2264,"GAForsakenSonFireNova","",[603],[1065],[85],1,0.055,0,[],""
2265,"GSDemonicSpikerBarrage","",[11884],[645],[-37],1,0,0,[],""
2266,"GAIncenseCasterSlam","","[603,11884]","[645,1065]","[-72,50]",1,0.055,0,[],""
2267,"GAGladiatorPitbullComboSlam","","[603,11884]",[],[],1,0.055,0,[],""
2268,"GAGladiatorMinotaurTearEarthOne","","[603,11884]",[1193],[25],1,0.055,0,[],""
2269,"GAGladiatorMinotaurTearEarthTwo","",[603],[],[],1,0.055,0,[],""
2270,"GAMutantBirdVomitSplat","","[603,18671,18658,488]",[2877],[100],1,0.055,0,[],""
2271,"GAMutantBirdVomitSplat2","","[603,18671,18658,488]",[],[],3.5,0.1,0.0175,[],""
2272,"GAMutantBird180Slam","","[603,18671,18658]",[2877],[50],1,0.055,0,[],""
2273,"GAMutantBird90SwipeLeft","","[603,18671,18658]",[2877],[33],1,0.055,0,[],""
2274,"GAMutantBird90SwipeRight","","[603,18671,18658]",[2877],[33],1,0.055,0,[],""
2275,"GAVaalStatueBossSnakeBarrage","",[603],"[1067,2615]","[40,200]",1,0.055,0,[],""
2276,"GAVaalStatueBossFootStepStomps","",[603],[2615],[200],1,0.055,0,[],""
2277,"EASVaalStatueBossTurnLeft180","","[11884,12823,945,1886]",[],[],1,0.055,0,[],""
2278,"EASVaalStatueBossTurnRight180","","[11884,12823,945,1886]",[],[],1,0.055,0,[],""
2279,"GAGoblinArenaBeastHeadbutt","","[603,104]","[10042,392,17918,333]","[700,450,100,100]",1,0.055,0,[],""
2280,"GAGoblinArenaBeastHeadbuttPoEM","","[603,104]","[10042,392,17918,333]","[700,250,100,100]",1,0.055,0,[],""
2281,"GAGoblinArenaBeastGroundSlash","",[603],"[1067,1068]","[15,15]",1,0.055,0,[],""
2282,"GSMagmaHarpyFireImpact","","[603,488]",[18257],[10],3,0.1,0.0175,[],""
2283,"GAVolcanicGolemMiniSlam","",[],[1065],[50],1,0.055,0,[],""
2284,"GSDredgeShamanBossDetonateDead","","[603,11884]","[1065,2615]","[50,250]",8,0.1,0.0175,[],""
2285,"GSDredgeShamanBossVolatileDead","","[11884,5061,2876]","[645,2615]","[-40,250]",1,0.055,0,[],""
2286,"GSIgnagdukBoneSmashUpwards","",[603],[2615],[200],4.2,0.1,0.0175,[],""
2287,"GAIgnagdukDashImpactBone","",[603],[2615],[200],1,0.055,0,[],""
2288,"GAIgnagdukDashImpactFire","",[603],"[1065,2615]","[75,200]",1,0.055,0,[],""
2289,"GAChimeraBossGroundslam","","[603,11884]","[17546,2615,2877]","[25,200,100]",1,0.055,0,[],""
2290,"GAChimeraBossLeapImpact","",[603],[2615],[200],1,0.055,0,[],""
2291,"GSChimeraBossDragonBreath","","[603,1668]","[5552,349,3451,2615]","[0,8000,0,200]",25,0.1,0.0175,[],""
2292,"GSChimeraUltimatumBossDragonBreath","","[603,1668,1879]","[5552,3451,2615,349]","[0,0,200,1000000]",25,0.1,0.0175,[],""
2293,"GSChimeraWetlandsBossFireballImpactGround","","[603,488,18671,18658]",[2615],[200],9,0.1,0.0175,[],""
2294,"GSChimeraWetlandsBossFireballImpactWall","","[603,488,18671,18658]",[2615],[200],9,0.1,0.0175,[],""
2295,"GSChimeraBossLightningBreath","",[603],[2615],[200],2.5,0.1,0.0175,[],""
2296,"GSBlackJawProjectileExplosion","","[603,488,18658,18671]",[2615],[200],5,0.1,0.0175,[],""
2297,"GSIgnagdukBogWitchBurninate","",[],[],[],0.3,0.1,0.0175,[],""
2298,"GAQuadrillaBossSunder","","[603,18671,18658]","[2877,2615]","[350,150]",1,0.055,0,[],""
2299,"GAForsakenSonRubbleImpactWall","","[603,488]",[2615],[120],1,0.055,0,[],""
2300,"GAForsakenSonRubbleImpactFloor","","[603,488]",[2615],[120],1,0.055,0,[],""
2301,"GSForsakenSonFlamewallBurninate","",[603],[2615],[150],0.6,0.1,0.0175,[],""
2302,"GSVaalStatueBossComboLaser","",[11884],[2615],[200],5,0.1,0.0175,[],""
2303,"GSVaalStatueBossWallToBallLaserEG","","[11884,945]",[2615],[200],5,0.1,0.0175,[],""
2304,"GSIngagdukFireWaveFull","",[11884],"[18257,2615]","[100,100]",10,0.1,0.0175,[],""
2305,"GSIngagdukFireWaveHalf","",[11884],"[18257,2615]","[100,100]",10,0.1,0.0175,[],""
2306,"GASerpentCasterBossTailSwipeDetonation","","[6895,6896]",[2615],[200],1,0.055,0,[],""
2307,"GSSerpentCasterBossBoneBarrierEG","",[11884],[],[],1,0.055,0,[],""
2308,"GARathbreakerEnrageSlam","",[11884],[2615],[100],1,0.055,0,[],""
2309,"GSGealNecroStormcall","",[11884],[],[],1,0.055,0,[],""
2310,"GSSerpentCasterBossVulnRuneOnHit","",[603],[],[],18,0.1,0.0175,[],""
2311,"GAMastodonSlamImpact","",[603],[2615],[150],1,0.055,0,[],""
2312,"GSBoneCultistClusterBurst","",[603],[2615],[200],2.6,0.1,0.0175,[],""
2313,"GSBoneCultistVolatile","",[603],"[645,18693,14423]","[-95,100,100]",15,0.1,0.0175,[],""
2314,"GABlackJawSlamImpactCones","",[603],[2615],[200],1,0.055,0,[],""
2315,"GAMutantBirdFaceSmashImpact","","[603,18671,18658]",[2877],[50],1,0.055,0,[],""
2316,"GSMutantBirdPopHatchling","","[603,8805]",[],[],0.1,0.055,0,[],""
2317,"GSMutantBirdFlap","",[603],[],[],1,0.055,0,[],""
2318,"GAVolcanicGolemMelee","",[603],[1065],[50],1,0.055,0,[],""
2319,"GAVolcanicGolemEQSmall","",[603],[1065],[50],1,0.055,0,[],""
2320,"GAVolcanicGolemEQLarge","",[603],[1065],[50],1,0.055,0,[],""
2321,"GAVolcanicQuakeSlam","","[11884,603]",[1065],[50],1,0.055,0,[],""
2322,"GSVolcanicQuakePulse","",[603],[],[],4.5,0.1,0.0175,[],""
2323,"GSGoblinDrummerPulse","","[603,104]",[],[],1.5,0.1,0.0175,[],""
2324,"GAPrisonerBossIcePunch","","[603,11884]",[1066],[80],1,0.055,0,[],""
2325,"GAPrisonerBossDoubleFistSlam","","[603,11884]",[],[],1,0.055,0,[],""
2326,"GAPrisonerBossImpactSlam","","[603,11884]",[],[],1,0.055,0,[],""
2327,"GAPrisonerBossIceGroundPound","",[603],[1066],[60],1,0.055,0,[],""
2328,"GAPrisonerBossIceGroundPoundBig","",[603],[1066],[60],1,0.055,0,[],""
2329,"GSPrisonerBossIceCrystalExplode","",[603],[444],[100],2.5,0.1,0.0175,[],""
2330,"GAPrisonerBossTripleStabImpact","",[603],[],[],1,0.055,0,[],""
2331,"GAPrisonerBossTripleStabDeepImpact","",[603],[],[],1,0.055,0,[],""
2332,"GAPrisonerBossTripleStabExtract","",[603],[],[],1,0.055,0,[],""
2333,"GSPrisonerBossTripleStabDeathWave","",[603],[],[],7,0.1,0.0175,[],""
2334,"GSSirenArenaEmergeStalagmiteBreakEG","",[],[],[],1,0.055,0,[],""
2335,"GABloatedAnchormanAnchorSlam","","[603,11884]",[1193],[20],1,0.055,0,[],""
2336,"GSShrikeScreech","","[603,11884]",[645],[-65],0.8,0.1,0.0175,[],""
2337,"GAVultureZombieLeap","",[603],[],[],1,0.055,0,[],""
2338,"GSStarFishSpitImpact","","[603,488]",[],[],2.75,0.1,0.0175,[],""
2339,"GAHagBossIcicleCleave","",[603],[1066],[50],1,0.055,0,[],""
2340,"GSVaalStatueBossTriangleSlam","","[603,11884,945]","[1067,645,2615]","[40,-50,200]",21,0.1,0.0175,[],""
2341,"GSVaalStatueBossRectangleCascades","","[603,11884]","[1067,2615]","[40,200]",18,0.1,0.0175,[],""
2342,"GSPrisonerBossBloodTendrilImpact","",[603],[6457],[1],2.5,0.1,0.0175,[],""
2343,"GAExileLightningStrike","",[11884],[1067],[60],1,0.055,0,[],""
2344,"GATenderizerChargeEnd","",[],[],[],1,0.055,0,[],""
2345,"GSGladiatorFireHorn","",[603],[],[],0.4,0.1,0.0175,[],""
2346,"GATombStalkerConeSlam","","[603,11884,18658,18671]",[1193],[20],1,0.055,0,[],""
2347,"GAGargoyleLeapImpactPoEM","","[603,104,191]",[1065],[50],1,0.055,0,[],""
2348,"GAGargoyleLeapImpactCascadePoEM","","[603,104,191]",[1065],[50],1,0.055,0,[],""
2349,"GSGargoyleFlameBreathPoEM","","[603,1886]",[],[],0.6,0.1,0.0175,[],""
2350,"GSVaalConstructCannonImpact","","[603,488]",[1065],[40],3.5,0.1,0.0175,[],""
2351,"GSVaalConstructCannonImpactWall","","[603,488]",[1065],[40],3.5,0.1,0.0175,[],""
2352,"GAVaalConstructGolemChargeImpact","",[603],[1067],[50],1,0.055,0,[],""
2353,"GSSirenWaterJetCloseRangeImpact","",[603],[],[],1,0.055,0,[],""
2354,"GSPitifulProjectileExplode","","[603,488]",[],[],3.4,0.1,0.0175,[],""
2355,"GSCaptainHarlinWaveImpacts","","[603,488]",[],[],1.2,0.1,0.0175,[],""
2356,"GSQuillCrabColdImpact","","[603,488]",[],[],1.5,0.1,0.0175,[],""
2357,"GSBlackJawFireDonut","",[603],[2615],[200],0.7,0.1,0.0175,[],""
2358,"GSBaronBossColdBreathChannel","","[603,11884,2876]",[],[],0,0.055,0,[],""
