"rownum","MonsterVarietiesKey","[rid]","[i32]","Name"
1227,3845,"[1086,9557]","[20,10]","The Brittle Emperor"
1228,3768,[],[],"The Winged Death"
1229,4342,[],[],"Rama, The Kinslayer"
1230,4345,[],[],"Kalria, The Fallen"
1231,4354,[],[],"Invari, The Bloodshaper"
1232,4356,[],[],"Lokan, The Deceiver"
1233,4359,[],[],"Marchak, The Betrayer"
1234,4361,[],[],"Berrots, The Breaker"
1235,4363,[],[],"Vessider, The Unrivaled"
1236,4365,[],[],"Morgrants, The Deafening"
1237,4303,[],[],"Yorishi, Aurora-sage"
1238,4306,[],[],"Jeinei Yuushu"
1239,4309,[],[],"Otesha, the Giantslayer"
1240,4329,[],[],"Uruk Baleh"
1241,4332,[],[],"El'Abin, Bloodeater"
1242,4334,[],[],"Leli Goya, Daughter of Ash"
1243,4336,[],[],"Bin'aia, Crimson Rain"
1244,4275,"[1086,9557]","[30,15]","Musky \""Two-Eyes\"" Grenn"
1245,4278,[],[],"Susara, Siren of Pondium"
1246,4280,"[2091,9557]","[20,10]","Lussi \""Rotmother\"" Roth"
1247,2295,[],[],"The Blacksmith"
1248,1150,[],[],"Tolman, the Exhumer"
1249,749,[717],[50],"Volkuur's Frostguard"
1250,750,[717],[50],"Volkuur's Frostguard"
1251,762,[717],[50],"Volkuur's Flameguard"
1252,763,[717],[50],"Volkuur's Flameguard"
1253,786,[717],[50],"Volkuur's Stormguard"
1254,787,[717],[50],"Volkuur's Stormguard"
1255,4804,[717],[50],"Volkuur, the Unbreathing Queen"
1256,4830,[717],[50],"Rania Skyborne"
1257,4833,[717],[50],"Lora, the Contender"
1258,4836,[717],[50],"Terese Napora"
1259,6092,[],[],"Farrul, First of the Plains"
1260,6100,[],[],"Craiceann, First of the Deep"
1261,6128,[],[],"Fenumus, First of the Night"
1262,6047,[],[],"Saqawal, First of the Sky"
1263,8055,[],[],"Melur Thornmaul"
1264,8058,[],[],"Elida Blisterclaw"
1265,8061,[],[],"Orvi Acidbeak"
