"rownum","RewardOffer","i32","Character","Reward","RewardLevel","rid","i32","string","[rid]","RewardStack","bool","bool","[string]","i32","i32","[rid]","i32","rid","i32"
675,30,46,3,5828,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
676,30,47,5,5563,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
677,30,48,5,5562,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
678,30,49,5,5431,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
679,30,50,5,5553,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
680,30,51,5,5437,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
681,30,52,5,5727,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
682,30,53,5,5766,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
683,30,54,5,5767,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
684,30,55,5,5707,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
685,30,56,5,5715,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
686,30,57,5,5789,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
687,30,58,5,5433,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
688,30,59,5,5828,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
689,30,60,2,5563,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
690,30,61,2,5562,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
691,30,62,2,5431,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
692,30,63,2,5553,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
693,30,64,2,5437,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
694,30,65,2,5725,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
695,30,66,2,5729,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
696,30,67,2,5789,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
697,30,68,2,5433,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
698,30,69,2,5828,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
699,31,0,1,5664,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
700,31,1,1,5665,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
701,31,2,1,5666,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
702,31,3,1,5695,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
703,31,4,1,5667,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
704,31,5,1,5812,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
705,31,6,1,5895,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
706,31,7,1,5891,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
707,31,8,1,5893,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
708,31,9,1,5901,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
709,31,10,6,5664,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
710,31,11,6,5665,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
711,31,12,6,5666,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
712,31,13,6,5695,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
713,31,14,6,5667,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
714,31,15,6,5812,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
715,31,16,6,5895,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
716,31,17,6,5891,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
717,31,18,6,5893,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
718,31,19,6,5901,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
719,31,20,0,5664,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
720,31,21,0,5665,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
721,31,22,0,5666,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
722,31,23,0,5695,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
723,31,24,0,5667,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
724,31,25,0,5797,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
725,31,26,4,5664,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
726,31,27,4,5665,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
727,31,28,4,5666,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
728,31,29,4,5695,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
729,31,30,4,5667,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
730,31,31,3,5664,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
731,31,32,3,5665,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
732,31,33,3,5666,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
733,31,34,3,5695,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
734,31,35,3,5667,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
735,31,36,3,5937,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
736,31,37,5,5664,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
737,31,38,5,5665,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
738,31,39,5,5666,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
739,31,40,5,5695,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
740,31,41,5,5667,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
741,31,42,5,5936,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
742,31,43,5,5891,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
743,31,44,5,5893,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
744,31,45,5,5937,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
745,31,46,5,5921,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
746,31,47,2,5664,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
747,31,48,2,5665,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
748,31,49,2,5666,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
749,31,50,2,5695,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
750,31,51,2,5667,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
751,31,52,2,5891,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
752,31,53,2,5893,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
753,31,54,2,5939,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
754,31,55,2,5940,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
755,31,56,2,5943,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
756,32,0,"",5333,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
757,35,0,"",4648,41,2,0,"",[],1,"","",[],1211,0,[],0,"",0
758,35,1,"",4649,41,2,0,"",[],1,"","",[],1211,0,[],0,"",0
759,35,2,"",4650,41,2,0,"",[],1,"","",[],1211,0,[],0,"",0
760,35,3,"",4655,41,2,0,"",[],1,"","",[],1211,0,[],0,"",0
761,35,4,"",4656,41,2,0,"",[],1,"","",[],1211,0,[],0,"",0
762,35,5,"",4657,41,2,0,"",[],1,"","",[],1211,0,[],0,"",0
763,36,0,"",5196,42,1,0,"",[],1,"","",[],1211,0,[],0,"",0
764,36,1,"",5197,42,1,0,"",[],1,"","",[],1211,0,[],0,"",0
765,36,2,"",5198,42,1,0,"",[],1,"","",[],1211,0,[],0,"",0
766,36,3,"",5201,42,1,0,"",[],1,"","",[],1211,0,[],0,"",0
767,36,4,"",5199,42,1,0,"",[],1,"","",[],1211,0,[],0,"",0
768,36,5,"",5203,42,1,0,"",[],1,"","",[],1211,0,[],0,"",0
769,36,6,"",5195,42,1,0,"",[],1,"","",[],1211,0,[],0,"",0
770,37,0,"",5340,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
771,38,0,"",6102,42,2,0,"",[],1,"","",[],1211,0,[],0,"",0
772,38,1,"",6103,42,2,0,"",[],1,"","",[],1211,0,[],0,"",0
773,38,2,"",6104,42,2,0,"",[],1,"","",[],1211,0,[],0,"",0
774,39,0,"",6102,1,"",0,"",[],1,"","",[],1211,0,[],0,526,0
775,39,1,"",6103,1,"",0,"",[],1,"","",[],1211,0,[],0,527,0
776,39,2,"",6104,1,"",0,"",[],1,"","",[],1211,0,[],0,528,0
777,40,0,"",5341,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
778,41,0,0,4845,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
779,41,1,0,4889,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
780,41,2,0,4876,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
781,41,3,6,4845,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
782,41,4,6,4889,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
783,41,5,6,4866,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
784,41,6,1,4866,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
785,41,7,1,4903,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
786,41,8,1,4889,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
787,41,9,5,4855,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
788,41,10,5,4866,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
789,41,11,5,4903,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
790,41,12,3,4855,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
791,41,13,3,4876,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
792,41,14,3,4903,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
793,41,15,4,4845,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
794,41,16,4,4855,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
795,41,17,4,4876,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
796,41,18,2,4845,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
797,41,19,2,4855,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
798,41,20,2,4866,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
799,41,21,2,4876,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
800,41,22,2,4889,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
801,41,23,2,4903,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
802,42,0,"",5345,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
803,43,0,"",5346,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
804,45,0,"",5347,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
805,46,0,"",5348,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
806,44,0,"",4726,45,2,0,"",[],1,"","",[],1211,0,[],0,"",0
807,44,1,"",4727,45,2,0,"",[],1,"","",[],1211,0,[],0,"",0
808,44,2,"",4728,45,2,0,"",[],1,"","",[],1211,0,[],0,"",0
809,44,3,"",4729,45,2,0,"",[],1,"","",[],1211,0,[],0,"",0
810,44,4,"",4679,45,2,0,"",[],1,"","",[],1211,0,[],0,"",0
811,44,5,"",4680,45,2,0,"",[],1,"","",[],1211,0,[],0,"",0
812,44,6,"",4681,45,2,0,"",[],1,"","",[],1211,0,[],0,"",0
813,47,0,"",5362,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
814,48,0,0,5029,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
815,48,1,0,5073,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
816,48,2,0,5065,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
817,48,3,6,5029,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
818,48,4,6,5073,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
819,48,5,6,5054,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
820,48,6,1,5054,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
821,48,7,1,5082,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
822,48,8,1,5073,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
823,48,9,5,5042,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
824,48,10,5,5082,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
825,48,11,5,5054,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
826,48,12,3,5042,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
827,48,13,3,5082,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
828,48,14,3,5065,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
829,48,15,4,5029,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
830,48,16,4,5065,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
831,48,17,4,5042,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
832,48,18,2,5029,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
833,48,19,2,5042,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
834,48,20,2,5054,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
835,48,21,2,5065,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
836,48,22,2,5073,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
837,48,23,2,5082,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
838,49,0,"",5350,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
839,50,0,"",5195,54,1,0,"",[],1,"","",[],1211,0,[],0,"",0
840,50,1,"",5199,54,1,0,"",[],1,"","",[],1211,0,[],0,"",0
841,50,2,"",5203,54,1,0,"",[],1,"","",[],1211,0,[],0,"",0
842,50,3,"",5207,54,1,0,"",[],1,"","",[],1211,0,[],0,"",0
843,50,4,"",5202,54,1,0,"",[],1,"","",[],1211,0,[],0,"",0
844,50,5,"",5205,54,1,0,"",[],1,"","",[],1211,0,[],0,"",0
845,50,6,"",5211,54,1,0,"",[],1,"","",[],1211,0,[],0,"",0
846,51,0,"",5364,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
847,52,0,"",4677,57,2,0,"",[],1,"","",[],1211,0,[],0,"",0
848,52,1,"",4678,57,2,0,"",[],1,"","",[],1211,0,[],0,"",0
849,52,2,"",4679,57,2,0,"",[],1,"","",[],1211,0,[],0,"",0
850,52,3,"",4680,57,2,0,"",[],1,"","",[],1211,0,[],0,"",0
851,52,4,"",4681,57,2,0,"",[],1,"","",[],1211,0,[],0,"",0
852,53,0,"",5353,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
853,54,0,"",5365,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
854,55,0,"",4655,59,2,0,"",[],1,"","",[],1211,0,[],0,"",0
855,55,1,"",4656,59,2,0,"",[],1,"","",[],1211,0,[],0,"",0
856,55,2,"",4657,59,2,0,"",[],1,"","",[],1211,0,[],0,"",0
857,55,3,"",4658,59,2,0,"",[],1,"","",[],1211,0,[],0,"",0
858,57,0,"",6102,1,"",0,"",[],1,"","",[],1211,0,[],0,529,0
859,57,1,"",6103,1,"",0,"",[],1,"","",[],1211,0,[],0,531,0
860,57,2,"",6104,1,"",0,"",[],1,"","",[],1211,0,[],0,532,0
861,56,0,"",5370,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
862,58,0,"",5371,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
863,59,0,"",5372,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
864,60,0,"",5379,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
865,61,0,0,4390,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
866,61,1,0,4583,61,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
867,61,2,0,4473,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
868,61,3,0,4634,61,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
869,61,4,0,4420,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
870,61,5,0,4754,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
871,61,6,4,4529,61,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
872,61,7,4,4420,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
873,61,8,4,4609,61,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
874,61,9,4,4473,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
875,61,10,4,4390,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
876,61,11,4,4808,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
877,61,12,3,4529,61,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
878,61,13,3,5225,61,2,0,"",[],1,"","",[],1211,0,[],0,"",0
879,61,14,3,4447,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
880,61,15,3,4331,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
881,61,16,3,4420,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
882,61,17,3,4773,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
883,61,18,5,4361,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
884,61,19,5,4331,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
885,61,20,5,4302,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
886,61,21,5,4529,61,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
887,61,22,5,5225,61,2,0,"",[],1,"","",[],1211,0,[],0,"",0
888,61,23,5,4834,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
889,61,24,1,4302,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
890,61,25,1,4555,61,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
891,61,26,1,4501,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
892,61,27,1,4331,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
893,61,28,1,4361,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
894,61,29,1,4792,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
895,61,30,6,4555,61,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
896,61,31,6,4501,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
897,61,32,6,4473,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
898,61,33,6,4634,61,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
899,61,34,6,4302,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
900,61,35,6,4821,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
901,61,36,2,4555,61,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
902,61,37,2,4302,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
903,61,38,2,4390,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
904,61,39,2,4609,61,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
905,61,40,2,4529,61,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
906,61,41,2,5225,61,2,0,"",[],1,"","",[],1211,0,[],0,"",0
907,62,0,"",5380,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
908,63,0,"",5381,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
909,64,0,"",5378,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
910,65,0,"",5172,65,1,0,"",[],1,"","",[],1211,0,[],0,"",0
911,65,1,"",5187,65,1,0,"",[],1,"","",[],1211,0,[],0,"",0
912,65,2,"",5208,65,1,0,"",[],1,"","",[],1211,0,[],0,"",0
913,65,3,"",5207,65,1,0,"",[],1,"","",[],1211,0,[],0,"",0
914,65,4,"",5204,65,1,0,"",[],1,"","",[],1211,0,[],0,"",0
915,65,5,"",5206,65,1,0,"",[],1,"","",[],1211,0,[],0,"",0
916,65,6,"",5202,65,1,0,"",[],1,"","",[],1211,0,[],0,"",0
917,65,7,"",5205,65,1,0,"",[],1,"","",[],1211,0,[],0,"",0
918,65,8,"",5211,65,1,0,"",[],1,"","",[],1211,0,[],0,"",0
919,66,0,0,4932,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
920,66,1,0,4984,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
921,66,2,0,5000,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
922,66,3,6,4932,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
923,66,4,6,4967,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
924,66,5,6,5000,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
925,66,6,1,4967,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
926,66,7,1,5000,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
927,66,8,1,5017,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
928,66,9,5,4950,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
929,66,10,5,4967,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
930,66,11,5,5017,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
931,66,12,3,4950,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
932,66,13,3,4984,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
933,66,14,3,5017,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
934,66,15,4,4932,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
935,66,16,4,4950,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
936,66,17,4,4984,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
937,66,18,2,4932,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
938,66,19,2,4950,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
939,66,20,2,4967,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
940,66,21,2,4984,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
941,66,22,2,5000,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
942,66,23,2,5017,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
943,67,0,"",5385,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
944,68,0,"",5386,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
945,69,0,"",4726,66,2,0,"",[],1,"","",[],1211,0,[],0,"",0
946,69,1,"",4727,66,2,0,"",[],1,"","",[],1211,0,[],0,"",0
947,69,2,"",4728,66,2,0,"",[],1,"","",[],1211,0,[],0,"",0
948,69,3,"",4729,66,2,0,"",[],1,"","",[],1211,0,[],0,"",0
949,69,4,"",4730,66,2,0,"",[],1,"","",[],1211,0,[],0,"",0
950,69,5,"",4731,66,2,0,"",[],1,"","",[],1211,0,[],0,"",0
951,70,0,"",5387,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
952,71,0,"",6497,68,1,0,"",[],1,"","",[],1211,0,[],0,"",0
953,71,1,"",6448,68,1,0,"",[],1,"","",[],1211,0,[],0,"",0
954,71,2,"",6546,68,1,0,"",[],1,"","",[],1211,0,[],0,"",0
955,71,3,"",6475,68,1,0,"",[],1,"","",[],1211,0,[],0,"",0
956,34,0,"",5291,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
957,34,1,"",5289,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
958,34,2,"",5290,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
959,34,3,"",5288,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
960,17,48,6,5920,15,"",0,"",[],1,1,"","[""4""]",1211,0,[],0,"",0
961,17,49,6,5438,15,"",0,"",[],1,1,"","[""4""]",1211,0,[],0,"",0
962,17,50,6,5734,15,"",0,"",[],1,1,"","[""4""]",1211,0,[],0,"",0
963,17,51,6,5496,15,"",0,"",[],1,1,"","[""4""]",1211,0,[],0,"",0
964,33,57,6,5493,35,"",0,"",[],1,1,"","[""4""]",1211,0,[],0,"",0
965,33,58,6,5564,35,"",0,"",[],1,1,"","[""4""]",1211,0,[],0,"",0
966,33,59,6,5562,35,"",0,"",[],1,1,"","[""4""]",1211,0,[],0,"",0
967,33,60,6,5472,35,"",0,"",[],1,1,"","[""4""]",1211,0,[],0,"",0
968,33,61,6,5496,35,"",0,"",[],1,1,"","[""4""]",1211,0,[],0,"",0
969,72,0,"",8710,1,0,0,"",[],1,"","",[],1211,0,[],0,"",0
970,73,0,"",8848,1,0,0,"",[],1,"","",[],1211,0,[],0,"",0
971,74,0,"",8849,1,0,0,"",[],1,"","",[],1211,0,[],0,"",0
972,75,0,"",8851,1,0,0,"",[],1,"","",[],1211,0,[],0,"",0
973,76,0,"",8859,1,0,0,"",[],1,"","",[],1211,0,[],0,"",0
974,77,0,"",8874,1,0,0,"",[],1,"","",[],1211,0,[],0,"",0
975,78,0,"",8687,1,"",0,"",[],10000,"","",[],1211,0,[],0,"",0
976,79,0,"",8687,1,"",0,"",[],450,"","",[],1211,0,[],0,"",0
977,80,0,"",8687,1,"",0,"",[],600,"","",[],1211,0,[],0,"",0
978,81,0,"",8687,1,"",0,"",[],1000,"","",[],1211,0,[],0,"",0
979,82,0,"",8687,1,"",0,"",[],450,"","",[],1211,0,[],0,"",0
980,83,0,"",8687,1,"",0,"",[],1000,"","",[],1211,0,[],0,"",0
981,84,0,"",8687,1,"",0,"",[],600,"","",[],1211,0,[],0,"",0
982,85,0,"",8687,1,"",0,"",[],1000,"","",[],1211,0,[],0,"",0
983,86,0,"",8687,1,"",0,"",[],750,"","",[],1211,0,[],0,"",0
984,87,0,"",8687,1,"",0,"",[],1500,"","",[],1211,0,[],0,"",0
985,88,0,"",8687,1,"",0,"",[],1000,"","",[],1211,0,[],0,"",0
986,89,0,"",8687,1,"",0,"",[],3000,"","",[],1211,0,[],0,"",0
987,90,0,"",8687,1,"",0,"",[],600,"","",[],1211,0,[],0,"",0
988,91,0,"",8687,1,"",0,"",[],1000,"","",[],1211,0,[],0,"",0
989,92,0,"",8687,1,"",0,"",[],1000,"","",[],1211,0,[],0,"",0
990,93,0,"",8687,1,"",0,"",[],1500,"","",[],1211,0,[],0,"",0
991,94,0,"",8687,1,"",0,"",[],1000,"","",[],1211,0,[],0,"",0
992,95,0,"",8687,1,"",0,"",[],3000,"","",[],1211,0,[],0,"",0
993,96,0,"",8687,1,"",0,"",[],450,"","",[],1211,0,[],0,"",0
994,97,0,"",8687,1,"",0,"",[],600,"","",[],1211,0,[],0,"",0
995,98,0,"",8687,1,"",0,"",[],3000,"","",[],1211,0,[],0,"",0
996,99,0,"",8687,1,"",0,"",[],750,"","",[],1211,0,[],0,"",0
997,100,0,"",8687,1,"",0,"",[],1500,"","",[],1211,0,[],0,"",0
998,101,0,"",8687,1,"",0,"",[],3000,"","",[],1211,0,[],0,"",0
999,102,0,"",8687,1,"",0,"",[],750,"","",[],1211,0,[],0,"",0
1000,103,0,"",8687,1,"",0,"",[],1500,"","",[],1211,0,[],0,"",0
1001,104,0,"",8687,1,"",0,"",[],3000,"","",[],1211,0,[],0,"",0
1002,105,0,"",8687,1,"",0,"",[],750,"","",[],1211,0,[],0,"",0
1003,106,0,"",8687,1,"",0,"",[],1500,"","",[],1211,0,[],0,"",0
1004,107,0,"",8687,1,"",0,"",[],3000,"","",[],1211,0,[],0,"",0
1005,108,0,"",8687,1,"",0,"",[],1000,"","",[],1211,0,[],0,"",0
1006,109,0,"",8687,1,"",0,"",[],1500,"","",[],1211,0,[],0,"",0
1007,110,0,"",8687,1,"",0,"",[],1500,"","",[],1211,0,[],0,"",0
1008,111,0,"",5389,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
