"rownum","Id","Base_ENVFile","Corrupted_ENVFile","i32","i32","[rid]","EnvironmentTransitionsKey","PreloadGroup"
528,"EndGameSolaris_synthesis","Metadata/EnvironmentSettings/EndGameSolaris_synthesis.env","",2626,2626,[],"",""
529,"EndGameLunaris","Metadata/EnvironmentSettings/EndGameLunaris.env","",2626,2626,[],"",""
530,"EndGameLunaris_boss","Metadata/EnvironmentSettings/EndGameLunarisBoss.env","",2626,2626,[],"",""
531,"EndGameIndustrialDocks2","Metadata/EnvironmentSettings/EndGameIndustrialDocks2.env","",2626,2626,[],"",""
532,"EndGamePier","Metadata/EnvironmentSettings/EndGamePier.env","",2626,2626,[],"",""
533,"EndGamePier_synthesis","Metadata/EnvironmentSettings/EndGamePier_synthesis.env","",2626,2626,[],"",""
534,"EndGameMalformation","Metadata/EnvironmentSettings/EndGameMalformation.env","",2626,2626,[],"",""
535,"EndGamePhantasmagoria","Metadata/EnvironmentSettings/EndGamePhantasmagoria.env","",2626,2626,[],"",""
536,"EndGamePhantasmagoria_synthesis","Metadata/EnvironmentSettings/EndGamePhantasmagoria_synthesis.env","",2626,2626,[],"",""
537,"EndGameCore","Metadata/EnvironmentSettings/EndGameCore.env","",2626,2626,[],"",""
538,"EndGameCore_boss1","Metadata/EnvironmentSettings/EndGameCore_boss1.env","",2626,2626,[],"",""
539,"EndGameCore_boss2","Metadata/EnvironmentSettings/EndGameCore_boss2.env","",2626,2626,[],"",""
540,"EndGameHarvest","Metadata/EnvironmentSettings/EndGameHarvest.env","",2626,2626,[],"",""
541,"EndGameMaelstromOfChaos","Metadata/EnvironmentSettings/EndGameMaelstromOfChaos.env","",2626,2626,[],"",""
542,"EndGameMaelstromOfChaosInside","Metadata/EnvironmentSettings/EndGameMaelstromOfChaosInside.env","",2626,2626,[],"",""
543,"EndGameMusicBox","Metadata/EnvironmentSettings/EndGameMusicBox.env","",2626,2626,[],"",""
544,"EndGameMusicBox2","Metadata/EnvironmentSettings/no_music.env","",2626,2626,[],"",""
545,"EndGamePromenade","Metadata/EnvironmentSettings/EndGamePromenade.env","",2626,2626,[],"",""
546,"EndGameUndeadSiege","Metadata/EnvironmentSettings/EndGameUndeadSiege.env","",2626,2626,[],"",""
547,"EndGameCowardsTrial","Metadata/EnvironmentSettings/EndGameCowardsTrial.env","",2626,2626,[],"",""
548,"EndGameCowardsTrial_Abyssal","Metadata/EnvironmentSettings/EndGameCowardsTrial_Abyssal.env","",2626,2626,[],"",""
549,"EndGameCowardsTrial_Crypt","Metadata/EnvironmentSettings/EndGameCowardsTrial_Crypt.env","",2626,2626,[],"",""
550,"EndGameCowardsTrial_Vaal","Metadata/EnvironmentSettings/EndGameCowardsTrial_Vaal.env","",2626,2626,[],"",""
551,"EndGameAsylum","Metadata/EnvironmentSettings/EndGameAsylum.env","",2626,2626,[],"",""
552,"EndGameChurchFire","Metadata/EnvironmentSettings/EndGameChurchFire.env","",2626,2626,[],"",""
553,"EndGameTreasureIsland","Metadata/EnvironmentSettings/EndGameTreasureIsland.env","",2626,2626,[],"",""
554,"EndGameAqueduct","Metadata/EnvironmentSettings/EndGameAqueduct.env","",2626,2626,[],"",""
555,"EndGameChannel","Metadata/EnvironmentSettings/EndGameChannel.env","",2626,2626,[],"",""
556,"EndGamePantheon","Metadata/EnvironmentSettings/EndGamePantheon.env","",2626,2626,[],"",""
557,"EndGameOba1","Metadata/EnvironmentSettings/EndGameOba1.env","",2626,2626,[],"",""
558,"EndGameOba2","Metadata/EnvironmentSettings/EndGameOba2.env","",2626,2626,[],"",""
559,"EndGameOba3","Metadata/EnvironmentSettings/EndGameOba3.env","",2626,2626,[],"",""
560,"EndGameLegends","Metadata/EnvironmentSettings/EndGameIncaLegends.env","",2626,2626,[],"",""
561,"EndGameParadise","Metadata/EnvironmentSettings/EndGameParadise.env","",2626,2626,[],"",""
562,"EndGameParadiseInside","Metadata/EnvironmentSettings/EndGameParadiseInside.env","",2626,2626,[],"",""
563,"EndGameBlackguard","Metadata/EnvironmentSettings/EndGameBlackguard.env","",2626,2626,[],"",""
564,"EndGameKaomVolcano","Metadata/EnvironmentSettings/EndGameKaomVolcano.env","",2626,2626,[],"",""
565,"EndGameKaomAbyss_outside","Metadata/EnvironmentSettings/EndGameKaomAbyss_outside.env","",2626,2626,[],"",""
566,"EndGameKaomAbyss_synthesis","Metadata/EnvironmentSettings/EndGameKaomAbyss_synthesis.env","",2626,2626,[],"",""
567,"EndGameKaomAbyss_boss","Metadata/EnvironmentSettings/EndGameKaomAbyss_boss.env","",2626,2626,[],"",""
568,"EndGameKaomAbyss_outside_silent","Metadata/EnvironmentSettings/EndGameKaomAbyss_outside.env","",2626,2626,[],"",""
569,"EndGameKaomAbyss_boss_silent","Metadata/EnvironmentSettings/no_music.env","",2626,2626,[],"",""
570,"EndGameLavaFissure","Metadata/EnvironmentSettings/EndGameLavaFissure.env","",2626,2626,[],"",""
571,"EndGameLavaFissure_synthesis","Metadata/EnvironmentSettings/EndGameLavaFissure_synthesis.env","",2626,2626,[],"",""
572,"EndGamePit","Metadata/EnvironmentSettings/EndGamePit.env","",2626,2626,[],"",""
573,"EndGamePits_unique_outside","Metadata/EnvironmentSettings/EndGamePits_Unique_Outside.env","",2626,2626,[],"",""
574,"EndGamePits_unique_inside","Metadata/EnvironmentSettings/EndGamePits_Unique_Inside.env","",2626,2626,[],"",""
575,"EndGameColosseum_outside","Metadata/EnvironmentSettings/EndGameColosseum_Outside.env","",2626,2626,[],"",""
576,"EndGameColosseum_synthesis","Metadata/EnvironmentSettings/EndGameColosseum_synthesis.env","",2626,2626,[],"",""
577,"EndGameColosseum_outside_silent","Metadata/EnvironmentSettings/EndGameColosseum_OutsideSilent.env","",2626,2626,[],"",""
578,"EndGameColosseum_boss","Metadata/EnvironmentSettings/EndGameColosseum_Boss.env","",2626,2626,[],"",""
579,"EndGameColosseum_boss_silent","Metadata/EnvironmentSettings/boss_silent.env","",2626,2626,[],"",""
580,"EndGameColosseum_mumble","Metadata/EnvironmentSettings/EndGameColosseum_BossMumble.env","",2626,2626,[],"",""
581,"EndGameVillageRuins","Metadata/EnvironmentSettings/EndGameVillageRuins.env","",2626,2626,[],"",""
582,"EndGameWolf","Metadata/EnvironmentSettings/EndGameWolf.env","",2626,2626,[],"",""
583,"EndGameHallowedGrounds","Metadata/EnvironmentSettings/EndGameHallowedGrounds.env","",2626,2626,[],"",""
584,"EndGameHighGardens","Metadata/EnvironmentSettings/EndGameHighGardens.env","",2626,2626,[],"",""
585,"EndGameHighGardens_boss","Metadata/EnvironmentSettings/EndGameHighGardens_boss.env","",2626,2626,[],"",""
586,"EndGameHighGardens_boss_silent","Metadata/EnvironmentSettings/no_music.env","",2626,2626,[],"",""
587,"EndGameMineralPools","Metadata/EnvironmentSettings/EndGameMineralPools.env","",2626,2626,[],"",""
588,"EndGameScriptorium1","Metadata/EnvironmentSettings/EndGameScriptorium.env","",2626,2626,[],"",""
589,"EndGameScriptorium2","Metadata/EnvironmentSettings/EndGameScriptorium2.env","",2626,2626,[],"",""
590,"EndGameEstuary","Metadata/EnvironmentSettings/EndGameEstuary.env","",2626,2626,[],"",""
591,"EndGameArmory","Metadata/EnvironmentSettings/EndGameArmory.env","",2626,2626,[],"",""
592,"EndGameSulphurWastes","Metadata/EnvironmentSettings/EndGameSulphurWastes.env","",2626,2626,[],"",""
593,"EndGameMarshes","Metadata/EnvironmentSettings/EndGameMarshes.env","",2626,2626,[],"",""
594,"EndGameBarrows","Metadata/EnvironmentSettings/EndGameBarrows.env","",2626,2626,[],"",""
595,"EndGameBarrows2","Metadata/EnvironmentSettings/EndGameBarrows2.env","",2626,2626,[],"",""
596,"EndGameTower","Metadata/EnvironmentSettings/EndGameTower1.env","",2626,2626,[],"",""
597,"EndGameTower2","Metadata/EnvironmentSettings/EndGameTower2.env","",2626,2626,[],"",""
598,"EndGameBurialChambers1","Metadata/EnvironmentSettings/EndGameBurialChambers1.env","",2626,2626,[],"",""
599,"EndGameBurialChambers2","Metadata/EnvironmentSettings/EndGameBurialChambers2.env","",2626,2626,[],"",""
600,"EndGameBurialChambers2_boss","Metadata/EnvironmentSettings/EndGameBurialChambers2_boss.env","",2626,2626,[],"",""
601,"EndGameInnerTemple","Metadata/EnvironmentSettings/EndGameInnerTemple.env","",2626,2626,[],"",""
602,"EndGameVault","Metadata/EnvironmentSettings/EndGameVault.env","",2626,2626,[],"",""
603,"EndGameLighthouse","Metadata/EnvironmentSettings/EndGameLighthouse.env","",2626,2626,[],"",""
604,"EndGameMountainCity","Metadata/EnvironmentSettings/EndGameMountainCity.env","",2626,2626,[],"",""
605,"EndGameFactory","Metadata/EnvironmentSettings/EndGameFactory1.env","",2626,2626,[],"",""
606,"EndGameFactoryBoss","Metadata/EnvironmentSettings/EndGameFactoryBoss.env","",2626,2626,[],"",""
607,"EndGameArachnidTomb","Metadata/EnvironmentSettings/EndGameArachnidTomb.env","",2626,2626,[],"",""
608,"EndGameArachnidTombBasement","Metadata/EnvironmentSettings/EndGameArachnidTombBasement.env","",2626,2626,[],"",""
609,"EndGameRacecourse","Metadata/EnvironmentSettings/EndGameRacecourse.env","",2626,2626,[],"",""
610,"EndGameMesa","Metadata/EnvironmentSettings/EndGameMesa.env","",2626,2626,[],"",""
611,"EndGameMesa_synthesis","Metadata/EnvironmentSettings/EndGameMesa_synthesis.env","",2626,2626,[],"",""
612,"EndGameBeach","Metadata/EnvironmentSettings/EndGameBeach.env","",2626,2626,[],"",""
613,"EndGameBeach_synthesis","Metadata/EnvironmentSettings/EndGameBeach_synthesis.env","",2626,2626,[],"",""
614,"PetFlats","Metadata/EnvironmentSettings/PetFlats.env","",2626,2626,[],"",""
615,"EndGameMine1","Metadata/EnvironmentSettings/EndGameMineExcavation.env","",2626,2626,[],"",""
616,"EndGameMine1_synthesis","Metadata/EnvironmentSettings/EndGameMineExcavation_synthesis.env","",2626,2626,[],"",""
617,"EndGameMine2","Metadata/EnvironmentSettings/EndGameMineQuarry.env","",2626,2626,[],"",""
618,"EndGameMine2_indoor","Metadata/EnvironmentSettings/EndGameMineQuarry_Inside.env","",2626,2626,[],"",""
619,"EndGameRamparts","Metadata/EnvironmentSettings/EndGameRamparts.env","",2626,2626,[],"",""
620,"EndGameRamparts_Boss","Metadata/EnvironmentSettings/EndGameRamparts_Boss.env","",2626,2626,[],"",""
621,"EndGameBreachBossRoomPhysical","Metadata/EnvironmentSettings/EndGameBreachBoss1.env","",2626,2626,[],"",""
622,"EndGameBreachBossRoomChaos","Metadata/EnvironmentSettings/EndGameBreachBoss2.env","",2626,2626,[],"",""
623,"EndGameBreachBossRoomFire","Metadata/EnvironmentSettings/EndGameBreachBoss3.env","",2626,2626,[],"",""
624,"EndGameBreachBossRoomCold","Metadata/EnvironmentSettings/EndGameBreachBoss4.env","",2626,2626,[],"",""
625,"EndGameBreachBossRoomLightning","Metadata/EnvironmentSettings/EndGameBreachBoss5.env","",2626,2626,[],"",""
626,"EndGameBreachBossEvent","Metadata/EnvironmentSettings/EndGameBreachBossEventOverride.env","",2626,2626,[],"",""
627,"EndGameBreachBossPhysical","Metadata/EnvironmentSettings/EndGameBreachBossPhysical.env","",2626,2626,[],"",""
628,"EndGameBreachBossChaos","Metadata/EnvironmentSettings/EndGameBreachBossChaos.env","",2626,2626,[],"",""
629,"EndGameBreachBossFire","Metadata/EnvironmentSettings/EndGameBreachBossFire.env","",2626,2626,[],"",""
630,"EndGameBreachBossCold","Metadata/EnvironmentSettings/EndGameBreachBossCold.env","",2626,2626,[],"",""
631,"EndGameBreachBossLightning","Metadata/EnvironmentSettings/EndGameBreachBossLightning.env","",2626,2626,[],"",""
632,"EndGameHarbinger","Metadata/EnvironmentSettings/EndGameHarbinger.env","",2626,2626,[],"",""
633,"EndGameHarbingerBoss","Metadata/EnvironmentSettings/EndGameHarbingerBoss.env","",2626,2626,[],"",""
634,"EndGameCorpseTrench1","Metadata/EnvironmentSettings/EndgameCorpseTrench1.env","",2626,2626,[],"",""
635,"EndGameCorpseTrench2","Metadata/EnvironmentSettings/EndGameCorpseTrench_KitavaArena.env","",2626,2626,[],"",""
636,"EndGameSummit1","Metadata/EnvironmentSettings/EndGameSummit1.env","",2626,2626,[],"",""
637,"EndGameSummit_boss","Metadata/EnvironmentSettings/EndGameSummit1.env","",2626,2626,[],"",""
638,"EndGameSummit_silent","Metadata/EnvironmentSettings/no_music.env","",2626,2626,[],"",""
639,"EndGameSunkenCity1","Metadata/EnvironmentSettings/EndGameSunkenCity1.env","",2626,2626,[],"",""
640,"EndGameSunkenCity_boss","Metadata/EnvironmentSettings/EndGameSunkenCity_boss.env","",2626,2626,[],"",""
641,"EndGameSunkenCity_silent","Metadata/EnvironmentSettings/no_music.env","",2626,2626,[],"",""
642,"EndGameTribunal","Metadata/EnvironmentSettings/MapTribunal1.env","",2626,2626,[],"",""
643,"EndGameTribunalBoss","Metadata/EnvironmentSettings/MapTribunal2.env","",2626,2626,[],"",""
644,"EndGameSchism","Metadata/EnvironmentSettings/EndGameSchismSolaris.env","Metadata/EnvironmentSettings/EndGameSchismLunaris.env",2626,2626,[],0,""
645,"EndGameSchismLunaris","Metadata/EnvironmentSettings/EndGameSchismLunaris.env","",2626,2626,[],"",""
646,"EndGameSchismSolaris","Metadata/EnvironmentSettings/EndGameSchismSolaris.env","",2626,2626,[],"",""
647,"EndGameCarcass1","Metadata/EnvironmentSettings/EndGameCarcass_Zone1.env","",2626,2626,[],"",""
648,"EndGameCarcass2","Metadata/EnvironmentSettings/EndGameCarcass_Zone2.env","",2626,2626,[],"",""
649,"EndGameCarcass3","Metadata/EnvironmentSettings/EndGameCarcass_Zone3.env","",2626,2626,[],"",""
650,"EndGameCopse","Metadata/EnvironmentSettings/EndGameCopse.env","",2626,2626,[],"",""
651,"EndGameAlleyways","Metadata/EnvironmentSettings/EndGameAlleyways.env","",2626,2626,[],"",""
652,"EndGameCorrosion1","Metadata/EnvironmentSettings/EndGameCorrosion1.env","",2626,2626,[],"",""
653,"EndGamePen1","Metadata/EnvironmentSettings/EndGamePen1.env","",2626,2626,[],"",""
654,"EndGameBelfry","Metadata/EnvironmentSettings/EndGameBellfry.env","",2626,2626,[],"",""
655,"EndGameBelfry_boss","Metadata/EnvironmentSettings/EndGameBelfryBoss.env","",2626,2626,[],"",""
656,"EndGameMachinarium","Metadata/EnvironmentSettings/EndGameMachinarium.env","",2626,2626,[],"",""
657,"EndGamePillars","Metadata/EnvironmentSettings/EndGamePillars.env","",2626,2626,[],"",""
658,"EndGameBaths","Metadata/EnvironmentSettings/EndGameBaths.env","",2626,2626,[],"",""
659,"EndGameBaths_synthesis","Metadata/EnvironmentSettings/EndGameBaths_synthesis.env","",2626,2626,[],"",""
660,"EndGameBasilica","Metadata/EnvironmentSettings/EndGameBasilica.env","",2626,2626,[],"",""
661,"EndGameBasilica_boss","Metadata/EnvironmentSettings/EndGameBasilica_boss.env","",2626,2626,[],"",""
662,"EndGameCitySquare","Metadata/EnvironmentSettings/EndGameCitySquare.env","",2626,2626,[],"",""
663,"EndGameCourthouse","Metadata/EnvironmentSettings/EndGameCourthouse.env","",2626,2626,[],"",""
664,"EndGameDefiledCathedral","Metadata/EnvironmentSettings/EndGameDefiledCathedral.env","",2626,2626,[],"",""
665,"EndGameDefiledCathedral_boss","Metadata/EnvironmentSettings/EndGameDefiledCathedral_boss.env","",2626,2626,[],"",""
666,"EndGameDig","Metadata/EnvironmentSettings/EndGameDig.env","",2626,2626,[],"",""
667,"EndGameIceberg","Metadata/EnvironmentSettings/EndGameIceberg.env","",2626,2626,[],"",""
668,"EndGameIceberg_synthesis","Metadata/EnvironmentSettings/EndGameIceberg_synthesis.env","",2626,2626,[],"",""
669,"EndGameLaboratory","Metadata/EnvironmentSettings/EndGameLaboratory.env","",2626,2626,[],"",""
670,"EndGameLookout","Metadata/EnvironmentSettings/EndGameLookout.env","",2626,2626,[],"",""
671,"EndGameSanctuary","Metadata/EnvironmentSettings/EndGameSanctuary.env","",2626,2626,[],"",""
672,"EndGameSanctuary_synthesis","Metadata/EnvironmentSettings/EndGameSanctuary_synthesis.env","",2626,2626,[],"",""
673,"EndGameSanctuaryBoss","Metadata/EnvironmentSettings/EndGameSanctuaryBoss.env","",2626,2626,[],"",""
674,"EndGameSepulchre","Metadata/EnvironmentSettings/EndGameSepulchre.env","",2626,2626,[],"",""
675,"EndGameSepulchre_synthesis","Metadata/EnvironmentSettings/EndGameSepulchre_synthesis.env","",2626,2626,[],"",""
676,"EndGameSepulchre_doedre","Metadata/EnvironmentSettings/EndGameSepluchre_doedre.env","",2626,2626,[],"",""
677,"EndGameHaunt","Metadata/EnvironmentSettings/EndGameHaunt.env","",2626,2626,[],"",""
678,"EndGameHaunt_synthesis","Metadata/EnvironmentSettings/EndGameHaunt_synthesis.env","",2626,2626,[],"",""
679,"EndGameHauntBoss","Metadata/EnvironmentSettings/EndGameHauntBoss.env","",2626,2626,[],"",""
680,"EndGameMausoleum","Metadata/EnvironmentSettings/EndGameMausoleum.env","",2626,2626,[],"",""
681,"EndGameGlacier_Cave","Metadata/EnvironmentSettings/EndGameGlacier_Cave.env","",2626,2626,[],"",""
682,"EndGameGlacier_Cave_synthesis","Metadata/EnvironmentSettings/EndGameGlacier_Cave_synthesis.env","",2626,2626,[],"",""
683,"EndGameGlacier_Mountain","Metadata/EnvironmentSettings/EndGameGlacier_Mountain.env","",2626,2626,[],"",""
684,"EndGameCage","Metadata/EnvironmentSettings/EndGameCage.env","",2626,2626,[],"",""
685,"EndGameCage_synthesis","Metadata/EnvironmentSettings/EndGameCage_synthesis.env","",2626,2626,[],"",""
686,"EndGamePark","Metadata/EnvironmentSettings/EndGamePark.env","",2626,2626,[],"",""
687,"EndGamePark_synthesis","Metadata/EnvironmentSettings/EndGamePark_synthesis.env","",2626,2626,[],"",""
688,"EndGameBoulevard","Metadata/EnvironmentSettings/EndGameBoulevard.env","",2626,2626,[],"",""
689,"EndGameBoulevard_synthesis","Metadata/EnvironmentSettings/EndGameBoulevard_synthesis.env","",2626,2626,[],"",""
690,"EndGameMoonTemple","Metadata/EnvironmentSettings/EndGameMoonTemple.env","",2626,2626,[],"",""
691,"EndGameMoonTemple_synthesis","Metadata/EnvironmentSettings/EndGameMoonTemple_synthesis.env","",2626,2626,[],"",""
692,"EndGameWrackandRuin","Metadata/EnvironmentSettings/EndGameWrackandRuin_1.env","",2626,2626,[],"",""
693,"EndGameDrySea","Metadata/EnvironmentSettings/EndGameDrySea.env","",2626,2626,[],"",""
694,"EndGameSteppes","Metadata/EnvironmentSettings/EndGameSteppes.env","",2626,2626,[],"",""
695,"EndGameBrambleFall1","Metadata/EnvironmentSettings/EndGameBrambleFall1.env","",2626,2626,[],"",""
696,"EndGameBrambleFall2","Metadata/EnvironmentSettings/EndGameBrambleFall2.env","",2626,2626,[],"",""
697,"EndGameBrambleFall3","Metadata/EnvironmentSettings/EndGameBrambleFall3.env","",2626,2626,[],"",""
698,"EndGameStagnation","Metadata/EnvironmentSettings/EndGameStagnation.env","",2626,2626,[],"",""
699,"EndGameStagnationBoss","Metadata/EnvironmentSettings/EndGameStagnationBoss.env","",2626,2626,[],"",""
700,"EndGameStagnationBoss_silent","Metadata/EnvironmentSettings/boss_stopmusic.env","",2626,2626,[],"",""
701,"EndGameFrozenCabins","Metadata/EnvironmentSettings/EndGameFrozenCabins.env","",2626,2626,[],"",""
702,"EndGameFrozenCabinsBossInactive","Metadata/EnvironmentSettings/EndGameFrozenCabinsBossInactive.env","",2626,2626,[],"",""
703,"EndGameFrozenCabinsBossActive","Metadata/EnvironmentSettings/EndGameFrozenCabinsBossActive.env","",2626,2626,[],"",""
704,"EndGameHarbingerPrison","Metadata/EnvironmentSettings/EndGameHarbingerPrison.env","",2626,2626,[],"",""
705,"EndGameBurn1","Metadata/EnvironmentSettings/EndGameBurn1.env","",2626,2626,[],"",""
706,"EndGameBurn1Boss","Metadata/EnvironmentSettings/EndGameBurn1Boss.env","",2626,2626,[],"",""
707,"EndGameCrimsonTownship","Metadata/EnvironmentSettings/EndGameCrimsonTownship.env","",2626,2626,[],"",""
708,"EndGameCrimsonTownshipBoss","Metadata/EnvironmentSettings/EndGameCrimsonTownshipBoss.env","",2626,2626,[],"",""
709,"EndGameCrimsonTownshipBoss2","Metadata/EnvironmentSettings/EndGameCrimsonTownshipBoss2.env","",2626,2626,[],"",""
710,"EndGameForkingRiverLower","Metadata/EnvironmentSettings/EndGameForkingRiverLower.env","",2626,2626,[],"",""
711,"EndGameForkingRiverUpper","Metadata/EnvironmentSettings/EndGameForkingRiverUpper.env","",2626,2626,[],"",""
712,"EndGameForkingRiverArena","Metadata/EnvironmentSettings/EndGameForkingRiverArena.env","",2626,2626,[],"",""
713,"EndGameForkingRiverBossActive","Metadata/EnvironmentSettings/EndGameForkingRiverBossActive.env","",2626,2626,[],"",""
714,"EndGameThaumaturgy","Metadata/EnvironmentSettings/EndGameThaumatugy.env","",2626,2626,[],"",""
715,"EndGameThaumaturgyBoss","Metadata/EnvironmentSettings/EndGameThaumatugyBoss.env","",2626,2626,[],"",""
716,"EndGameColdRiver","Metadata/EnvironmentSettings/EndGameColdRiver.env","",2626,2626,[],"",""
717,"EndGameColdRiverDay","Metadata/EnvironmentSettings/EndGameColdRiverDay.env","",2626,2626,[],"",""
718,"EndGameColdRiverLunaris","Metadata/EnvironmentSettings/EndGameColdRiver_Lunaris.env","",2626,2626,[],"",""
719,"EndGameColdRiverSolaris","Metadata/EnvironmentSettings/EndGameColdRiver_Solaris.env","",2626,2626,[],"",""
720,"EndGameForbiddenWoods","Metadata/EnvironmentSettings/EndGameForbiddenWoods.env","",2626,2626,[],"",""
721,"EndGameForbiddenWoodsBoss","Metadata/EnvironmentSettings/EndGameForbiddenWoodsBoss.env","",2626,2626,[],"",""
722,"EndGameSilo","Metadata/EnvironmentSettings/EndGameSilo.env","",2626,2626,[],"",""
723,"EndGameSiloBoss","Metadata/EnvironmentSettings/EndGameSiloBoss.env","",2626,2626,[],"",""
724,"EndGameBeachLanding","Metadata/EnvironmentSettings/EndGameBeachLanding.env","",2626,2626,[],"",""
725,"EndGameElder_Desert","Metadata/EnvironmentSettings/EndGameElder_Desert.env","",2626,2626,[],"",""
726,"EndGameElder_Volcano","Metadata/EnvironmentSettings/EndGameElder_Volcano.env","",2626,2626,[],"",""
727,"EndGameElder_Sulphur","Metadata/EnvironmentSettings/EndGameElder_Sulphur.env","",2626,2626,[],"",""
728,"EndGameElder_Reliquary","Metadata/EnvironmentSettings/EndGameElder_Reliquary.env","",2626,2626,[],"",""
729,"EndGameElder_Temple","Metadata/EnvironmentSettings/EndGameElder_Temple.env","",2626,2626,[],"",""
730,"EndGameElder_Elegant","Metadata/EnvironmentSettings/EndGameElder_Elegant.env","",2626,2626,[],"",""
731,"EndGameElder_Sceptre","Metadata/EnvironmentSettings/EndGameElder_Sceptre.env","",2626,2626,[],"",""
732,"EndGameElder_Tower","Metadata/EnvironmentSettings/EndGameElder_Tower.env","",2626,2626,[],"",""
733,"EndGameElder_Refinery","Metadata/EnvironmentSettings/EndGameElder_Refinery.env","",2626,2626,[],"",""
734,"EndGameElder_Reef","Metadata/EnvironmentSettings/EndGameElder_Reef.env","",2626,2626,[],"",""
735,"EndGameElder_River","Metadata/EnvironmentSettings/EndGameElder_River.env","",2626,2626,[],"",""
736,"EndGameElder_Garden","Metadata/EnvironmentSettings/EndGameElder_Garden.env","",2626,2626,[],"",""
737,"EndGameElderArena","Metadata/EnvironmentSettings/EndGameElderArena.env","",2626,2626,[],"",""
738,"EndGameElderArenaEntrance","Metadata/EnvironmentSettings/EndGameElderArena_Entrance.env","",2626,2626,[],"",""
739,"EndGamePrimordialBoss1","Metadata/EnvironmentSettings/EndGamePrimordialBoss1.env","",2626,2626,[],"",""
740,"EndGamePrimordialBoss2","Metadata/EnvironmentSettings/EndGamePrimordialBoss2.env","",2626,2626,[],"",""
741,"EndGamePrimordialBoss3","Metadata/EnvironmentSettings/EndGamePrimordialBoss3.env","",2626,2626,[],"",""
742,"EndGamePrimordialBoss4","Metadata/EnvironmentSettings/EndGamePrimordialBoss4.env","",2626,2626,[],"",""
743,"ClassicLeagueTreasury","Metadata/EnvironmentSettings/ClassicLeagueTreasury.env","",2626,2626,[],"",""
744,"VaalTreasury","Metadata/EnvironmentSettings/SideInca1.env","",2626,2626,[],"",""
745,"Menagerie_Hub","Metadata/EnvironmentSettings/MenagerieHub.env","",2626,2626,[],"",""
746,"Menagerie_Hub_Battle","Metadata/EnvironmentSettings/MenagerieHub.env","",2626,2626,[],"",""
747,"Menagerie_Mammals","Metadata/EnvironmentSettings/MenagerieMammals.env","",2626,2626,[],"",""
748,"Menagerie_BirdsReptiles","Metadata/EnvironmentSettings/MenagerieBirdsReptiles.env","",2626,2626,[],"",""
749,"Menagerie_InsectsArachnids","Metadata/EnvironmentSettings/MenagerieInsectsArachnids.env","",2626,2626,[],"",""
750,"Menagerie_WaterCreatures","Metadata/EnvironmentSettings/MenagerieWaterCreatures.env","",2626,2626,[],"",""
751,"IncursionTemplePast","Metadata/EnvironmentSettings/IncursionTemplePast.env","",2626,2626,[],"",""
752,"IncursionTemplePresent","Metadata/EnvironmentSettings/IncursionOutdoorPresent.env","Metadata/EnvironmentSettings/IncursionTemplePresent.env",2626,2626,[],0,""
753,"IncursionTempleBoss","Metadata/EnvironmentSettings/IncursionTempleBoss.env","",2626,2626,[],"",""
754,"IncursionTempleIndoors","Metadata/EnvironmentSettings/IncursionTemplePresent.env","",2626,2626,[],"",""
755,"DelveMine","Metadata/EnvironmentSettings/Delve_Mine.env","",2626,2626,[],"",""
756,"DelveHub","Metadata/EnvironmentSettings/Delve_Hub.env","",2626,2626,[],"",""
757,"DelveBossVaal","Metadata/EnvironmentSettings/LeagueDelve_Boss_Vaal.env","",2626,2626,[],"",""
758,"DelveBossVaalDarkness","Metadata/EnvironmentSettings/LeagueDelve_Boss_Vaal_Darkness.env","",2626,2626,[],"",""
759,"DelveBossLich","Metadata/EnvironmentSettings/LeagueDelve_Boss_Lich.env","",2626,2626,[],"",""
760,"DelveBossLichDarkness","Metadata/EnvironmentSettings/LeagueDelve_Boss_Lich_Darknes.env","",2626,2626,[],"",""
761,"DelveBossProtoVaal","Metadata/EnvironmentSettings/LeagueDelve_Boss_ProtoVaal.env","",2626,2626,[],"",""
762,"DelveBossProtoVaalDarkness","Metadata/EnvironmentSettings/LeagueDelve_Boss_ProtoVaal_Darkness.env","",2626,2626,[],"",""
763,"BetrayalLaboratory","Metadata/EnvironmentSettings/EndGameLaboratory.env","",2626,2626,[],"",""
764,"BetrayalSafeHouseGraveyard","Metadata/EnvironmentSettings/BetrayalSafeHouseGraveyard.env","",2626,2626,[],"",""
765,"BetrayalSafeHouseShore","Metadata/EnvironmentSettings/BetrayalSafeHouseShore.env","",2626,2626,[],"",""
766,"BetrayalSafeHouseChurch","Metadata/EnvironmentSettings/BetrayalSafeHouseChurch.env","",2626,2626,[],"",""
767,"BetrayalSafeHouseDesert","Metadata/EnvironmentSettings/BetrayalSafeHouseDesert.env","",2626,2626,[],"",""
768,"BetrayalSafeHouseSlums","Metadata/EnvironmentSettings/BetrayalSafeHouseLaboratory.env","",2626,2626,[],"",""
769,"BetrayalFortCave","Metadata/EnvironmentSettings/LeagueBetrayal_FortCave.env","",2626,2626,[],"",""
770,"BetrayalMastermindVault","Metadata/EnvironmentSettings/BetrayalMastermindVault.env","",2626,2626,[],"",""
771,"BetrayalMastermindHideout","Metadata/EnvironmentSettings/BetrayalMastermindHideout.env","",2626,2626,[],"",""
772,"BetrayalMastermindArena","Metadata/EnvironmentSettings/BetrayalMastermindArena.env","",2626,2626,[],"",""
