"rownum","GrantedEffectsKey","SetId","StatsKeys","StatsValuesPermille","Weight","[i32]","[i32]"
1271,9244,2,[13033],[1000],100,[],[]
1272,9244,3,"[13034,13035]","[3000,-3000]",100,[],[]
1273,9245,0,[3341],[500],50,[],[]
1274,9245,1,[3483],[2000],100,[],[]
1275,9245,2,[13045],[2000],50,[],[]
1276,9251,0,[434],[500],50,[],[]
1277,9251,1,"[70,24]","[-1000,3000]",100,[],[]
1278,9251,2,[12884],[500],50,[],[]
1279,9257,0,[8439],[250],50,[],[]
1280,9257,1,"[11923,11924]","[1000,-1000]",50,[],[]
1281,9257,2,[12958],[1000],100,[],[]
1282,9266,0,[3483],[500],50,[],[]
1283,9266,1,"[3341,4531]","[-1000,500]",100,[],[]
1284,9266,2,[12915],[500],5,[],[]
1285,9399,0,[434],[500],50,[],[]
1286,9399,1,[175],[2000],100,[],[]
1287,9399,2,[1500],[250],20,[41],[]
1288,9403,0,[434],[500],50,[],[]
1289,9403,1,"[215,3341]","[-2000,2000]",50,[],[]
1290,9403,2,[1102],[3000],20,[29],[]
1291,9403,3,[13008],[500],100,[],[]
1292,9407,0,[12434],[1000],50,[],[]
1293,9407,1,[434],[1000],100,[],[]
1294,9407,2,[12363],[500],50,[],[]
1295,9407,3,[13052],[600],20,[],[]
1296,9408,0,[8444],[1000],50,[],[]
1297,9408,1,[12889],[500],20,[],[]
1298,9408,2,"[434,175]","[500,1000]",100,[],[]
1299,9408,3,"[8422,24]","[-2000,2000]",50,[],[]
1300,9410,0,[434],[500],50,[],[]
1301,9410,1,"[10184,215]","[500,-1000]",100,[],[]
1302,9410,2,[216],[2000],100,[],[]
1303,9410,3,[13011],[-500],10,[],[]
1304,9405,0,[659],[500],50,[],[]
1305,9405,1,[1489],[1000],20,[41],[]
1306,9405,2,[13028],[-1000],100,[],[]
1307,9405,3,[216],[500],100,[],[]
1308,2053,0,[486],[500],50,[],[]
1309,2053,1,[6308],[500],100,[],[]
1310,9433,0,[498],[500],50,[],[]
1311,9433,1,[13028],[-1000],100,[],[]
1312,9433,2,[13028],[1000],100,[],[]
1313,9409,0,[434],[500],50,[],[]
1314,9409,1,[12380],[-50],20,[],[]
1315,9409,2,[8093],[1000],100,[],[]
1316,9409,3,"[12378,25]","[-500,1000]",50,[],[]
1317,9419,0,[462],[0],50,[],[]
1318,9419,1,[8902],[-2000],100,[],[]
1319,9419,2,[462],[0],20,[],[]
1320,9421,0,[434],[500],50,[],[]
1321,9421,1,[462],[0],100,[],[]
1322,9421,2,"[9901,13186]","[50,-1250]",20,[],[]
1323,9432,0,[434],[500],50,[],[]
1324,9432,1,[216],[500],100,[],[]
1325,9432,2,"[7574,6308]","[2000,1000]",100,[],[]
1326,9432,3,[13076],[500],10,[],[]
1327,9603,0,[486],[500],100,[],[]
1328,9603,1,[1874],[250],50,[],[]
1329,9603,2,[12662],[500],20,[],[]
1330,9601,0,[13251],[500],50,[],[]
1331,9601,1,[216],[500],100,[],[]
1332,9601,2,[434],[500],100,[],[]
1333,9716,0,[215],[1000],100,[],[]
1334,9716,1,[216],[500],50,[],[]
1335,9716,2,[13861],[100],50,[],[]
1336,9741,0,[434],[500],100,[],[]
1337,9741,1,[554],[3000],50,[],[]
1338,9741,2,[14175],[100],50,[],[]
1339,9722,0,[215],[1000],100,[],[]
1340,9722,1,[13999],[-500],50,[],[]
1341,9722,2,[14173],[1000],50,[],[]
1342,9775,0,[13932],[-250],100,[],[]
1343,9775,1,"[13932,13864]","[3000,250]",50,[],[]
1344,9775,2,[14017],[-500],50,[],[]
1345,9727,0,[583],[1000],100,[],[]
1346,9727,1,[1334],[500],50,[],[]
1347,9727,2,[2616],[1500],50,[],[]
1348,9776,0,[13933],[250],100,[],[]
1349,9776,1,[554],[1000],50,[],[]
1350,9776,2,[14156],[1000],50,[],[]
1351,9791,0,[24],[500],100,[],[]
1352,9791,1,[13999],[500],50,[],[]
1353,9791,2,[14076],[100000],50,[],[]
1354,9852,0,[434],[1000],100,[],[]
1355,9852,1,[3483],[2000],50,[],[]
1356,9852,2,[13247],[500],50,[],[]
1357,9853,0,[462],[0],100,[],[]
1358,9853,1,[462],[0],50,[],[]
1359,9853,2,[462],[0],50,[],[]
1360,9860,0,[434],[500],100,[],[]
1361,9860,1,[12435],[1000],50,[],[]
1362,9860,2,[213],[500],50,[],[]
1363,9859,0,[175],[1000],100,[],[]
1364,9859,1,[14237],[100],50,[],[]
1365,9859,2,[434],[500],50,[],[]
1366,9855,0,[24],[1000],100,[],[]
1367,9855,1,[617],[1000],50,[],[]
1368,9855,2,[12114],[1000],50,[],[]
1369,9850,0,[434],[500],100,[],[]
1370,9850,1,"[24,215]","[2000,1000]",50,[],[]
1371,9850,2,[1505],[250],50,[],[]
1372,9864,0,[70],[500],100,[],[]
1373,9864,1,[175],[1000],50,[],[]
1374,9864,2,[14250],[100],50,[],[]
1375,9861,0,[554],[1500],100,[],[]
1376,9861,1,[434],[500],50,[],[]
1377,9861,2,[14580],[2000],50,[],[]
1378,9881,0,[434],[500],100,[],[]
1379,9881,1,[2661],[1000],50,[],[]
1380,9881,2,[554],[1500],50,[],[]
1381,9912,0,[49],[1000],100,[],[]
1382,9912,1,[175],[1000],50,[],[]
1383,9912,2,[14601],[-1500],50,[],[]
1384,9869,0,[1231],[100],100,[],[]
1385,9869,1,[2616],[1500],50,[],[]
1386,9869,2,[14297],[500],50,[],[]
1387,9849,0,[1934],[500],50,[],[]
1388,9849,1,"[1075,12970]","[500,-3000]",10,[],[]
1389,9849,2,[215],[1000],100,[],[]
1390,9851,0,[434],[500],50,[],[]
1391,9851,1,[14657],[2000],50,[],[]
1392,9851,2,[215],[500],50,[],[]
1393,9862,0,[434],[500],50,[],[]
1394,9862,1,[14460],[500],50,[],[]
1395,9862,2,[434],[-500],50,[],[]
1396,9863,0,[434],[500],50,[],[]
1397,9863,1,[70],[500],100,[],[]
1398,9863,2,[12625],[1000],20,[],[]
1399,9870,0,[341],[1000],50,[],[]
1400,9870,1,[108],[1000],50,[],[]
1401,9870,2,"[14658,14306]","[50,1000]",10,[],[]
1402,9865,0,[1788],[500],100,[],[]
1403,9865,1,[434],[500],50,[],[]
1404,9865,2,[166],[500],50,[],[]
1405,9854,0,[1788],[500],100,[],[]
1406,9854,1,[9670],[1000],100,[],[]
1407,9854,2,[9668],[2000],20,[],[]
1408,9866,0,[617],[1000],50,[],[]
1409,9866,1,[12631],[500],50,[],[]
1410,9866,2,[3341],[1000],100,[],[]
1411,9858,0,[3341],[500],50,[],[]
1412,9858,1,[215],[500],50,[],[]
1413,9858,2,[14286],[25000],20,[],[]
1414,9945,0,[434],[500],100,[],[]
1415,9945,1,[554],[1500],50,[],[]
1416,9945,2,[9772],[1000],50,[],[]
1417,9947,0,[3341],[500],100,[],[]
1418,9947,1,"[14705,14739]","[250,-500]",50,[],[]
1419,9947,2,[6340],[500],50,[],[]
1420,9949,0,[14991],[500],100,[],[]
1421,9949,1,[14992],[-2000],50,[],[]
1422,9949,2,[14992],[500],50,[],[]
1423,9951,0,[15363],[500],100,[],[]
1424,9951,1,[15367],[1000],50,[],[]
1425,9951,2,[15366],[1000],50,[],[]
1426,9953,0,[215],[1000],100,[],[]
1427,9953,1,[213],[250],50,[],[]
1428,9953,2,[15384],[500],50,[],[]
1429,9954,0,[215],[1000],100,[],[]
1430,9954,1,[213],[250],50,[],[]
1431,9954,2,[15385],[500],50,[],[]
1432,9957,0,[215],[1000],100,[],[]
1433,9957,1,[213],[250],50,[],[]
1434,9957,2,[462],[0],50,[],[]
1435,9958,0,[462],[0],100,[],[]
1436,9958,1,[462],[0],50,[],[]
1437,9958,2,[9317],[1000],50,[],[]
1438,9956,0,[215],[1000],100,[],[]
1439,9956,1,[4531],[500],50,[],[]
1440,9956,2,[15386],[500],50,[],[]
1441,9959,0,[215],[1000],100,[],[]
1442,9959,1,[4531],[500],50,[],[]
1443,9959,2,[15388],[500],50,[],[]
1444,9955,0,[215],[1000],100,[],[]
1445,9955,1,[4531],[500],50,[],[]
1446,9955,2,[15387],[1000],50,[],[]
1447,8540,0,[1934],[250],100,[],[]
1448,8540,1,[215],[500],50,[],[]
1449,8540,2,[213],[250],50,[],[]
1450,9960,0,[13346],[250],100,[],[]
1451,9960,1,[213],[500],50,[],[]
1452,9960,2,[13088],[250],50,[],[]
1453,9961,0,[1934],[250],100,[],[]
1454,9961,1,[434],[1000],50,[],[]
1455,9961,2,"[434,3840]","[-1000,500]",50,[],[]
1456,2364,0,[231],[5000],50,[],[]
1457,2820,0,[231],[5000],50,[],[]
1458,2612,0,[231],[5000],50,[],[]
