"rownum","BaseItemTypesKey","Stacks","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","bool","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag"
2146,1692,1,1,"grant_micro","","","Changes the appearance of any equipped One Hand Sword, Mace or Axe to the Automaton Sword.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",379
2147,1693,1,1,"grant_micro","","","Changes the appearance of any equipped Two Hand Sword, Axe or Mace to the Automaton LongSword.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,[1],379
2148,1694,1,1,"grant_micro","","","Adds the Automaton Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",379
2149,1695,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Apocalypse Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],379
2150,1696,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Apocalypse Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],379
2151,1697,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Apocalypse Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],379
2152,1698,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Apocalypse Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],379
2153,1699,1,1,"grant_micro","","","Adds the Apocalypse Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],379
2154,1700,1,1,"grant_micro","","","Adds the Apocalypse Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],379
2155,1701,1,1,"modify_portal_variation","","","This character's portals use the Apocalypse Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],379
2156,1702,1,1,"grant_micro","","","Adds the Apocalypse Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",2,[],[],[],7,"[8,21]",379
2157,1703,1,1,"grant_micro","","","Adds Apocalypse Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],379
2158,1704,1,1,"grant_micro","","","Your Lacerate becomes a Gore Effect.",[],"","Lacerate Skin","",[],[],0,"",0,"","",[],[],[],17,[36],312
2159,1705,1,1,"grant_micro","","","Your Lacerate becomes a Void Emperor Effect.",[],"","Lacerate Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],452
2160,1706,1,1,"grant_micro","","","Your Cremation becomes a Void Emperor Effect.",[],"","Cremation Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],452
2161,1707,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Ivory Chaos Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],380
2162,1708,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Ivory Chaos Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],380
2163,1709,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Ivory Chaos Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],380
2164,1710,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Ivory Chaos Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],380
2165,1711,1,1,"grant_micro","","","Adds the Ivory Chaos Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",1,[],[],[],5,[10],380
2166,1712,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Dark Seraph Shield.",[],"","Shield Skin","",[],[],0,"",0,"",1,[],[],[],0,[4],347
2167,1713,1,1,"grant_micro","","","Adds the Bear Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],336
2168,1714,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Madman Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],381
2169,1715,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Madman Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],381
2170,1716,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Madman Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],381
2171,1717,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Madman Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],381
2172,1719,1,1,"grant_micro","","","Your Tornado Shot becomes a Crystal Effect.",[],"","Tornado Shot Skin","",[],[],0,"",0,"","",[],[],[],17,[36],376
2173,1718,1,1,"modify_portal_variation","","","This character's portals use the Stygian Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",1,[],[],[],11,[20],370
2174,1720,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Stygian Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],370
2175,1721,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Stygian Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],370
2176,1722,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Stygian Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],370
2177,1723,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Stygian Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],370
2178,1724,1,1,"grant_micro","","","Adds the Stygian Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",1,[],[],[],5,[10],370
2179,1725,1,1,"grant_micro","","","Your Summoned Lightning Golem becomes imbued with mechanical energy.",[],"","Lightning Golem Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],328
2180,1726,1,1,"grant_micro","","","Attaches the Purple Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"","",[],[],[],16,[15],333
2181,1727,1,1,"grant_micro","","","Adds the Seraph Spirit Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],323
2182,1728,1,1,"grant_micro","","","Adds the Ghostflame Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],313
2183,1729,1,1,"grant_micro","","","Your Herald becomes a Celestial Effect.",[],"","Herald Skin","",[],[],0,"",0,"","",[],[],[],17,[36],331
2184,1730,1,1,"grant_micro","","","Your Arc becomes an Automaton Effect.",[],"","Arc Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],379
2185,1731,1,1,"grant_micro","","","Your Spark becomes an Automaton Effect.",[],"","Spark Skin","",[],[],0,"",0,"","",[],[],[],17,[36],379
2186,1732,1,1,"grant_micro","","","Your Spark becomes a Celestial Effect.",[],"","Spark Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],331
2187,1733,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Gryffon Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],382
2188,1734,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Gryffon Boots.",[],"","Boots Skin","",[],[],0,"",0,"",1,[],[],[],9,[12],382
2189,1735,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Gryffon Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],382
2190,1736,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Gryffon Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],382
2191,1742,1,1,"grant_micro","","","Attaches the Ebony Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",0,[],[],[],16,[15],326
2192,1737,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Gorgon Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],383
2193,1738,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Gorgon Boots.",[],"","Boots Skin","",[],[],0,"",0,"",1,[],[],[],9,[12],383
2194,1739,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Gorgon Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],383
2195,1740,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Gorgon Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],383
2196,1741,1,1,"grant_micro","","","Adds the Gorgon Snakes Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",1,[],[],[],7,"[8,21]",383
2197,1743,1,1,"grant_micro","","","Attaches the Pestilence Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",0,[],[],[],16,[15],309
2198,1744,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Ultimate Chaos Shield.",[],"","Shield Skin","",[],[],0,"",0,"",2,[],[],[],0,[4],348
2199,1745,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Blood Guard Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],388
2200,1746,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Blood Guard Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],388
2201,1747,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Blood Guard Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],388
2202,1748,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Blood Guard Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],388
2203,1749,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Faith Guard Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],388
2204,1750,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Faith Guard Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],388
2205,1751,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Faith Guard Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],388
2206,1752,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Faith Guard Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],388
2207,1753,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Oriath Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],388
2208,1754,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Oriath Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],388
2209,1755,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Oriath Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],388
2210,1756,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Oriath Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],388
2211,1757,1,1,"grant_micro","","","Adds the Blood Guard Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],388
2212,1758,1,1,"grant_micro","","","Adds the Faith Guard Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],388
2213,1759,1,1,"grant_micro","","","Adds the Oriath Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],388
2214,1760,1,1,"grant_micro","","","Adds the Blood Guard Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],388
2215,1761,1,1,"grant_micro","","","Adds the Faith Guard Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],388
2216,1762,1,1,"grant_micro","","","Adds the Oriath Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],388
2217,1763,1,1,"grant_micro","","","Adds the Blood Guard Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",388
2218,1764,1,1,"grant_micro","","","Adds the Faith Guard Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",388
2219,1765,1,1,"modify_portal_variation","","","This character's portals use the Blood Guard Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],388
2220,1766,1,1,"modify_portal_variation","","","This character's portals use the Faith Guard Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],388
2221,1767,1,1,"modify_portal_variation","","","This character's portals use the Oriath Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],388
2222,1768,1,1,"grant_micro","","","Attaches the Blood Guard Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],388
2223,1769,1,1,"grant_micro","","","Attaches the Faith Guard Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],388
2224,1770,1,1,"grant_micro","","","Your Herald becomes a Blood Guard Effect.",[],"","Herald Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],388
2225,1771,1,1,"grant_micro","","","Your Herald becomes a Faith Guard Effect.",[],"","Herald Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],388
2226,1772,1,1,"grant_micro","","","Changes the appearance of any equipped One Hand Sword, Mace or Axe to the Blood Guard Axe.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",388
2227,1773,1,1,"grant_micro","","","Changes the appearance of any equipped Bow to the Faith Guard Bow.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,[1],388
2228,1774,1,1,"grant_micro","","","Changes the appearance of any equipped Sword, Axe, Mace or Staff to the Oriath Axe.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",388
2229,1775,1,1,"grant_micro","","","Your Lightning Warp becomes a Blood Guard Effect.",[],"","Lightning Warp Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],388
2230,1776,1,1,"grant_micro","","","Your Whirling Blades become a Faith Guard Effect.",[],"","Whirling Blades Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],388
2231,1777,1,1,"grant_micro","","","Adds the Blood Guard Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",2,[],[],[],7,"[8,21]",388
2232,1778,1,1,"grant_micro","","","Adds the Faith Guard Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",2,[],[],[],7,"[8,21]",388
2233,1779,1,1,"grant_micro","","","Adds the Oriath Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",2,[],[],[],7,"[8,21]",388
2234,1780,1,1,"grant_micro","","","Adds Blood Guard Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],388
2235,1781,1,1,"grant_micro","","","Adds Faith Guard Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],388
2236,1782,1,1,"grant_micro","","","Adds Oriath Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],388
2237,1783,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Pure Light Shield.",[],"","Shield Skin","",[],[],0,"",0,"",1,[],[],[],0,[4],349
2238,1784,1,1,"grant_micro","","","Adds the Seraph Grace Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],323
2239,1785,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Sphinx Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],386
2240,1786,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Sphinx Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],386
2241,1787,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Sphinx Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],386
2242,1788,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Sphinx Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],386
2243,1789,1,1,"grant_micro","","","Adds the Forge Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",387
2244,1790,1,1,"grant_micro","","","Adds the Forge Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],387
2245,1791,1,1,"grant_micro","","","Adds the Dreadforge Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],387
2246,1792,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Dreadforge Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],387
2247,1793,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Dreadforge Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],387
2248,1794,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Dreadforge Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],387
2249,1795,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Dreadforge Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],387
2250,1796,1,1,"grant_micro","","","Adds the Stalker Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",387
2251,1797,1,1,"grant_micro","","","Adds the Stalker Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],387
2252,1798,1,1,"grant_micro","","","Adds the Stalker Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],387
2253,1799,1,1,"grant_micro","","","Adds the Shadowstalker Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],387
2254,1800,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Shadowstalker Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],387
2255,1801,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Shadowstalker Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],387
2256,1802,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Shadowstalker Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],387
2257,1803,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Shadowstalker Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],387
2258,1804,1,1,"grant_micro","","","Changes the appearance of any equipped Two Hand Sword, Axe, Mace or Staff to the PickAxe.",[],"","Weapon Skin","",[],[],0,"",0,"","",[],[],[],0,[1],387
2259,1805,1,1,"grant_micro","","","Your Scorching Ray becomes a Shaper Effect.",[],"","Scorching Ray Skin","",[],[],0,"",0,"","",[],[],[],17,[36],347
2260,1806,1,1,"modify_portal_variation","","","This character's portals use the Golden Angel Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"","",[],[],[],11,[20],332
2261,1807,1,1,"modify_portal_variation","","","This character's portals use the Delve Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],387
2262,1808,1,1,"grant_micro","","","Adds the Magma Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],308
2263,1809,1,1,"grant_micro","","","Adds the Gorgon Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",1,[],[],[],5,[10],383
2264,1810,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Blood Guard Shield.",[],"","Shield Skin","",[],[],0,"",0,"","",[],[],[],0,[4],388
2265,1811,1,1,"grant_micro","","","Your Lightning Warp becomes a Demonic Effect.",[],"","Lightning Warp Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],316
2266,1812,1,1,"grant_micro","","","Adds the Necrotic Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",1,[],[],[],5,[10],309
2267,1813,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Pyre Knight Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],389
2268,1814,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Pyre Knight Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],389
2269,1815,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Pyre Knight Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],389
2270,1816,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Pyre Knight Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],389
2271,1817,1,1,"grant_micro","","","Adds the Azurite Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],387
2272,1818,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Delve Brimmed Hat.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],387
2273,1819,1,1,"grant_micro","","","Adds the Stalker Wings Upgrade 1 back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",3,[],[],[],5,[10],387
2274,1820,1,1,"grant_micro","","","Adds the Stalker Wings Upgrade 2 back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",3,[],[],[],5,[10],387
2275,1821,1,1,"grant_micro","","","Adds the Stalker Wings Upgrade 3 back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",3,[],[],[],5,[10],387
2276,1822,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Scare Mask Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],361
2277,1823,1,1,"modify_portal_variation","","","This character's portals use the Seraph Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",1,[],[],[],11,[20],323
2278,1824,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Coliseum Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],390
2279,1825,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Coliseum Boots.",[],"","Boots Skin","",[],[],0,"",0,"",1,[],[],[],9,[12],390
2280,1826,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Coliseum Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],390
2281,1827,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Coliseum Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],390
2282,1828,1,1,"grant_micro","","","Adds the Coliseum Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",0,[],[],[],7,"[8,21]",390
2283,1829,1,1,"grant_micro","","","Adds the Aquila Crest Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"","",[],[],[],7,"[8,21]",390
2284,1830,1,1,"grant_micro","","","Adds the Swan Crest Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",0,[],[],[],7,"[8,21]",390
2285,1831,1,1,"grant_micro","","","Adds the Dragon Cloak back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],315
2286,1832,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Necrotic Hood.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],309
2287,1833,1,1,"grant_micro","","","Adds the Dragon Hunter Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"","",[],[],[],7,"[8,21]",315
2288,1834,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Dragon Hunter Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],315
2289,1835,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Dragon Hunter Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],315
2290,1836,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Dragon Hunter Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],315
2291,1837,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Dragon Hunter Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],315
2292,1838,1,1,"grant_micro","","","Changes the appearance of any equipped Bow to the Dragon Hunter Bow.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,[1],315
2293,1839,1,1,"grant_micro","","","Changes the appearance of any equipped Quiver to the Dragon Hunter Quiver.",[],"","Quiver Skin","",[],[],0,"",0,"",2,[],[],[],0,[4],315
2294,1840,1,1,"grant_micro","","","Changes the appearance of any equipped One Hand Sword, Mace or Axe to the Dragon Hunter Sword.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",315
2295,1841,1,1,"grant_micro","","","Changes the appearance of any equipped Two Hand Sword, Axe or Mace to a Dragon Hunter LongSword.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,[1],315
2296,1842,1,1,"grant_micro","","","Adds the Dragon Hunter Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],315
2297,1843,1,1,"grant_micro","","","Attaches the Dragon Hunter Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],315
2298,1844,1,1,"grant_micro","","","Adds the Dragon Hunter Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",315
2299,1845,1,1,"grant_micro","","","Adds Dragon Hunter Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],315
2300,1846,1,1,"modify_portal_variation","","","This character's portals use the Dragon Hunter Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",1,[],[],[],11,[20],315
2301,1847,1,1,"grant_micro","","","The Dragon Hunter Apparition possesses your character.",[],"","Apparition Effect","",[],[],0,"",0,"",2,[],[],[],15,[14],315
2302,1848,1,1,"grant_micro","","","Your Aura becomes a Dragon Hunter Effect.",[],"","Aura Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],315
2303,1849,1,1,"grant_micro","","","Your Barrage becomes an Arcane Effect.",[],"","Barrage Skin","",[],[],0,"",0,"","",[],[],[],17,[36],319
2304,1850,1,1,"modify_portal_variation","","","This character's portals use the Necrotic Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"","",[],[],[],11,[20],309
