"rownum","WorldAreasKey","i32","[i32]","MonsterVarietiesKeys1","MonsterVarietiesKeys2","i32","i32","i32","i32"
562,326,2,"[1,1,1,1,0]","[6549,6516,6566,6584,6586,6568,6551,6521,6524,6518]","[6609,6611,6625,6626,6610]",350,500,67,0
563,327,2,"[1,1,1,1,0]","[6549,6516,6566,6584,6586,6568,6551,6577,6521,6518]","[6609,6611,6625,6626,6610]",450,600,67,0
564,328,2,"[1,1,1,1,0]","[6549,6516,6566,6584,6586,6568,6551,6577,6555,6561,6521,6524,6518]","[6609,6611,6625,6626,6610]",550,750,67,0
565,329,2,"[1,1,1,1,0]","[6549,6516,6566,6584,6586,6568,6551,6577,6555,6561,6521,6524,6518]","[6609,6611,6625,6626,6610]",700,900,67,0
566,330,2,"[1,1,1,1,0]","[6549,6516,6566,6584,6586,6568,6551,6577,6555,6561,6521,6524,6518]","[6609,6611,6625,6626,6610]",800,1200,67,0
567,331,2,"[1,1,1,1,0]","[6549,6516,6566,6584,6586,6568,6551,6577,6555,6561,6521,6524,6518]","[6609,6611,6625,6626,6610]",800,1200,67,0
568,332,2,"[1,1,1,1,0]","[6549,6516,6566,6584,6518]","[6505,6506,6632,6514,6633]",250,400,67,0
569,333,2,"[1,1,1,1,0]","[6549,6516,6566,6584,6586,6568,6521,6518]","[6505,6506,6632,6514,6633]",300,450,67,0
570,334,2,"[1,1,1,1,0]","[6549,6516,6566,6584,6586,6568,6551,6521,6524,6518]","[6505,6506,6632,6514,6633]",350,500,67,0
571,335,2,"[1,1,1,1,0]","[6549,6516,6566,6584,6586,6568,6551,6577,6521,6518]","[6505,6506,6632,6514,6633]",450,600,67,0
572,336,2,"[1,1,1,1,0]","[6549,6516,6566,6584,6586,6568,6551,6577,6555,6561,6521,6524,6518]","[6505,6506,6632,6514,6633]",550,750,67,0
573,337,2,"[1,1,1,1,0]","[6549,6516,6566,6584,6586,6568,6551,6577,6555,6561,6521,6524,6518]","[6505,6506,6632,6514,6633]",700,900,67,0
574,338,2,"[1,1,1,1,0]","[6549,6516,6566,6584,6586,6568,6551,6577,6555,6561,6521,6524,6518]","[6505,6506,6632,6514,6633]",800,1200,67,0
575,339,2,"[1,1,1,1,0]","[6549,6516,6566,6584,6586,6568,6551,6577,6555,6561,6521,6524,6518]","[6505,6506,6632,6514,6633]",800,1200,67,0
576,340,2,"[1,1,1,1,0]","[6549,6516,6566,6584,6518]","[6590,6639,6593,6696,6591]",250,400,67,0
577,341,2,"[1,1,1,1,0]","[6549,6516,6566,6584,6586,6568,6521,6518]","[6590,6639,6593,6696,6591]",300,450,67,0
578,342,2,"[1,1,1,1,0]","[6549,6516,6566,6584,6586,6568,6551,6521,6524,6518]","[6590,6639,6593,6696,6591]",350,500,67,0
579,343,2,"[1,1,1,1,0]","[6549,6516,6566,6584,6586,6568,6551,6577,6521,6518]","[6590,6639,6593,6696,6591]",450,600,67,0
580,344,2,"[1,1,1,1,0]","[6549,6516,6566,6584,6586,6568,6551,6577,6555,6561,6521,6524,6518]","[6590,6639,6593,6696,6591]",550,750,67,0
581,345,2,"[1,1,1,1,0]","[6549,6516,6566,6584,6586,6568,6551,6577,6555,6561,6521,6524,6518]","[6590,6639,6593,6696,6591]",700,900,67,0
582,346,2,"[1,1,1,1,0]","[6549,6516,6566,6584,6586,6568,6551,6577,6555,6561,6521,6524,6518]","[6590,6639,6593,6696,6591]",800,1200,67,0
583,347,2,"[1,1,1,1,0]","[6549,6516,6566,6584,6586,6568,6551,6577,6555,6561,6521,6524,6518]","[6590,6639,6593,6696,6591]",800,1200,67,0
584,348,2,"[1,1,0,0]","[6549,6516,6566,6584,6518]","[6627,6628,6629,6630]",250,400,67,0
585,349,2,"[1,1,0,0,0]","[6549,6516,6566,6584,6586,6568,6521,6518]","[6627,6628,6629,6630,6631]",300,450,67,0
586,350,2,"[1,1,0,0,0]","[6549,6516,6566,6584,6586,6568,6551,6521,6524,6518]","[6627,6628,6629,6630,6631]",350,500,67,0
587,351,2,"[1,1,0,0,0]","[6549,6516,6566,6584,6586,6568,6551,6577,6521,6518]","[6627,6628,6629,6630,6631]",450,600,67,0
588,352,2,"[1,1,0,0,0]","[6549,6516,6566,6584,6586,6568,6551,6577,6555,6561,6521,6524,6518]","[6627,6628,6629,6630,6631]",550,750,67,0
589,353,2,"[1,1,0,0,0]","[6549,6516,6566,6584,6586,6568,6551,6577,6555,6561,6521,6524,6518]","[6627,6628,6629,6630,6631]",700,900,67,0
590,354,2,"[1,1,0,0,0]","[6549,6516,6566,6584,6586,6568,6551,6577,6555,6561,6521,6524,6518]","[6627,6628,6629,6630,6631]",800,1200,67,0
591,355,2,"[1,1,0,0,0]","[6549,6516,6566,6584,6586,6568,6551,6577,6555,6561,6521,6524,6518]","[6627,6628,6629,6630,6631]",800,1200,67,0
592,356,2,[],"[6549,6516,6566,6584,6518]","[6641,6642,6694,6695,6644,6645,6646,6643]",250,400,67,0
593,357,2,[],"[6549,6516,6566,6584,6586,6568,6521,6518]","[6641,6642,6694,6695,6644,6645,6646,6643]",300,450,67,0
594,358,2,[],"[6549,6516,6566,6584,6586,6568,6551,6521,6524,6518]","[6641,6642,6694,6695,6644,6645,6646,6643]",350,500,67,0
595,359,2,[],"[6549,6516,6566,6584,6586,6568,6551,6577,6521,6518]","[6641,6642,6694,6695,6644,6645,6646,6643]",450,600,67,0
596,360,2,[],"[6549,6516,6566,6584,6586,6568,6551,6577,6555,6561,6521,6524,6518]","[6641,6642,6694,6695,6644,6645,6646,6643]",550,750,67,0
597,361,2,[],"[6549,6516,6566,6584,6586,6568,6551,6577,6555,6561,6521,6524,6518]","[6641,6642,6694,6695,6644,6645,6646,6643]",700,900,67,0
598,362,2,[],"[6549,6516,6566,6584,6586,6568,6551,6577,6555,6561,6521,6524,6518]","[6641,6642,6694,6695,6644,6645,6646,6643]",800,1200,67,0
599,363,2,[],"[6549,6516,6566,6584,6586,6568,6551,6577,6555,6561,6521,6524,6518]","[6641,6642,6694,6695,6644,6645,6646,6643]",800,1200,67,0
600,364,0,[],"[6659,6661,6663,6665,6667,6668,6669,6670,6671,6672,6673,6674,6675,6677,6679,6681,6683,6684,6685,6686,6687,6688,6689,6690,6691,6692,6693]",[],250,400,100,0
601,365,0,[],"[6659,6661,6663,6665,6667,6668,6669,6670,6671,6672,6673,6674,6675,6677,6679,6681,6683,6684,6685,6686,6687,6688,6689,6690,6691,6692,6693]",[],300,450,100,0
602,366,0,[],"[6659,6661,6663,6665,6667,6668,6669,6670,6671,6672,6673,6674,6675,6677,6679,6681,6683,6684,6685,6686,6687,6688,6689,6690,6691,6692,6693]",[],350,500,100,0
603,367,0,[],"[6659,6661,6663,6665,6667,6668,6669,6670,6671,6672,6673,6674,6675,6677,6679,6681,6683,6684,6685,6686,6687,6688,6689,6690,6691,6692,6693]",[],450,600,100,0
604,368,0,[],"[6659,6661,6663,6665,6667,6668,6669,6670,6671,6672,6673,6674,6675,6677,6679,6681,6683,6684,6685,6686,6687,6688,6689,6690,6691,6692,6693]",[],550,750,100,0
605,369,0,[],"[6659,6661,6663,6665,6667,6668,6669,6670,6671,6672,6673,6674,6675,6677,6679,6681,6683,6684,6685,6686,6687,6688,6689,6690,6691,6692,6693]",[],700,900,100,0
606,370,0,[],"[6659,6661,6663,6665,6667,6668,6669,6670,6671,6672,6673,6674,6675,6677,6679,6681,6683,6684,6685,6686,6687,6688,6689,6690,6691,6692,6693]",[],800,1200,100,0
607,371,0,[],"[6659,6661,6663,6665,6667,6668,6669,6670,6671,6672,6673,6674,6675,6677,6679,6681,6683,6684,6685,6686,6687,6688,6689,6690,6691,6692,6693]",[],800,1200,100,0
608,372,1,"[1,0]","[6501,6502,6515,6503,6504,6511,6505,6506,6632,6509,6510,6512,6513,6507,6508,6634,6635]","[6514,6633]",250,400,85,0
609,373,1,"[1,0]","[6501,6502,6515,6503,6504,6511,6505,6506,6632,6509,6510,6512,6513,6507,6508,6634,6635]","[6514,6633]",300,450,85,0
610,374,1,"[1,0]","[6501,6502,6515,6503,6504,6511,6505,6506,6632,6509,6510,6512,6513,6507,6508,6634,6635]","[6514,6633]",350,500,85,0
611,375,1,"[1,0]","[6501,6502,6515,6503,6504,6511,6505,6506,6632,6509,6510,6512,6513,6507,6508,6634,6635]","[6514,6633]",450,600,85,0
612,376,1,"[1,0]","[6501,6502,6515,6503,6504,6511,6505,6506,6632,6509,6510,6512,6513,6507,6508,6634,6635]","[6514,6633]",550,750,85,0
613,377,1,"[1,0]","[6501,6502,6515,6503,6504,6511,6505,6506,6632,6509,6510,6512,6513,6507,6508,6634,6635]","[6514,6633]",700,900,85,0
614,378,1,"[1,0]","[6501,6502,6515,6503,6504,6511,6505,6506,6632,6509,6510,6512,6513,6507,6508,6634,6635]","[6514,6633]",800,1200,85,0
615,379,1,"[1,0]","[6501,6502,6515,6503,6504,6511,6505,6506,6632,6509,6510,6512,6513,6507,6508,6634,6635]","[6514,6633]",800,1200,85,0
616,380,1,"[1,0,0]","[6572,6573,6582,6702,6704,6549,6516,6566,6584,6586,6568,6551,6577,6555,6561,6521,6524]","[6544,6542,6543]",250,400,85,0
617,381,1,"[1,0,0]","[6572,6573,6582,6702,6704,6549,6516,6566,6584,6586,6568,6551,6577,6555,6561,6521,6524]","[6544,6542,6543]",300,450,85,0
618,382,1,"[1,0,0]","[6572,6573,6582,6702,6704,6549,6516,6566,6584,6586,6568,6551,6577,6555,6561,6521,6524]","[6544,6542,6543]",350,500,85,0
619,383,1,"[1,0,0]","[6572,6573,6582,6702,6704,6549,6516,6566,6584,6586,6568,6551,6577,6555,6561,6521,6524]","[6544,6542,6543]",450,600,85,0
620,384,1,"[1,0,0]","[6572,6573,6582,6702,6704,6549,6516,6566,6584,6586,6568,6551,6577,6555,6561,6521,6524]","[6544,6542,6543]",550,750,85,0
621,385,1,"[1,0,0]","[6572,6573,6582,6702,6704,6549,6516,6566,6584,6586,6568,6551,6577,6555,6561,6521,6524]","[6544,6542,6543]",700,900,85,0
622,386,1,"[1,0,0]","[6572,6573,6582,6702,6704,6549,6516,6566,6584,6586,6568,6551,6577,6555,6561,6521,6524]","[6544,6542,6543]",800,1200,85,0
623,387,1,"[1,0,0]","[6572,6573,6582,6702,6704,6549,6516,6566,6584,6586,6568,6551,6577,6555,6561,6521,6524]","[6544,6542,6543]",800,1200,85,0
624,396,1,[],"[6937,6940,6943,6946]","[6921,6923]",250,300,90,0
625,397,1,[],"[6937,6940,6943,6946]","[6921,6923]",250,300,90,0
626,398,1,[],"[6937,6940,6943,6946]","[6921,6923]",250,300,90,0
627,399,1,[],"[6937,6940,6943,6946]","[6921,6923]",300,450,90,0
628,400,1,[],"[6937,6940,6943,6946]","[6921,6923]",400,500,90,0
629,401,1,[],"[6937,6940,6943,6946]","[6921,6923]",450,550,90,0
630,402,1,[],"[6937,6940,6943,6946]","[6921,6923]",500,600,90,0
631,403,1,[],"[6937,6940,6943,6946]","[6921,6923]",600,900,90,0
632,404,1,[],"[6937,6940,6943,6946]","[6921,6923]",600,900,90,0
633,405,1,[],"[6937,6940,6943,6946]","[6921,6923]",600,900,90,0
