"rownum","GrantedEffect","Level","CostMultiplier","StoredUses","Cooldown","CooldownBypassType","VaalSouls","VaalStoredUses","CooldownGroup","i32","SoulGainPreventionDuration","AttackSpeedMultiplier","i32","i32","i32","i32","i32","i32","Reservation","i32","CostAmounts","f32","i32"
7521,232,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],181.7,100
7522,232,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],191.343,100
7523,232,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],201.212,100
7524,232,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],211.307,100
7525,232,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],221.628,100
7526,232,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],232.175,100
7527,232,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],242.948,100
7528,232,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],253.947,100
7529,232,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],265.172,100
7530,232,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],276.623,100
7531,232,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],288.3,100
7532,223,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],1,100
7533,223,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],3.452,100
7534,223,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],6.767,100
7535,223,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],10.308,100
7536,223,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],14.075,100
7537,223,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],18.068,100
7538,223,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],22.287,100
7539,223,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],26.732,100
7540,223,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],31.403,100
7541,223,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],36.3,100
7542,223,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],41.423,100
7543,223,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],46.772,100
7544,223,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],52.347,100
7545,223,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],58.148,100
7546,223,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],64.175,100
7547,223,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],70.428,100
7548,223,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],76.907,100
7549,223,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],83.612,100
7550,223,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],90.543,100
7551,223,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],97.7,100
7552,223,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],105.083,100
7553,223,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],112.692,100
7554,223,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],120.527,100
7555,223,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],128.588,100
7556,223,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],136.875,100
7557,223,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],145.388,100
7558,223,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],154.127,100
7559,223,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],163.092,100
7560,223,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],172.283,100
7561,223,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],181.7,100
7562,223,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],191.343,100
7563,223,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],201.212,100
7564,223,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],211.307,100
7565,223,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],221.628,100
7566,223,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],232.175,100
7567,223,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],242.948,100
7568,223,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],253.947,100
7569,223,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],265.172,100
7570,223,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],276.623,100
7571,223,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],288.3,100
7572,233,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
7573,233,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],3.452,100
7574,233,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],6.767,100
7575,233,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],10.308,100
7576,233,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],14.075,100
7577,233,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],18.068,100
7578,233,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],22.287,100
7579,233,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],26.732,100
7580,233,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],31.403,100
7581,233,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],36.3,100
7582,233,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],41.423,100
7583,233,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],46.772,100
7584,233,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],52.347,100
7585,233,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],58.148,100
7586,233,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],64.175,100
7587,233,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],70.428,100
7588,233,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],76.907,100
7589,233,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],83.612,100
7590,233,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],90.543,100
7591,233,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],97.7,100
7592,233,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],105.083,100
7593,233,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],112.692,100
7594,233,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],120.527,100
7595,233,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],128.588,100
7596,233,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],136.875,100
7597,233,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],145.388,100
7598,233,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],154.127,100
7599,233,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],163.092,100
7600,233,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],172.283,100
7601,233,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],181.7,100
7602,233,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],191.343,100
7603,233,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],201.212,100
7604,233,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],211.307,100
7605,233,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],221.628,100
7606,233,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],232.175,100
7607,233,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],242.948,100
7608,233,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],253.947,100
7609,233,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],265.172,100
7610,233,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],276.623,100
7611,233,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],288.3,100
7612,224,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],26.732,100
7613,234,8,100,1,200,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],26.732,100
7614,225,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],58.148,100
7615,235,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],58.148,100
7616,226,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],1,100
7617,226,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],3.452,100
7618,226,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],6.767,100
7619,226,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],10.308,100
7620,226,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],14.075,100
7621,226,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],18.068,100
7622,226,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],22.287,100
7623,226,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],26.732,100
7624,226,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],31.403,100
7625,226,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],36.3,100
7626,226,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],41.423,100
7627,226,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],46.772,100
7628,226,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],52.347,100
7629,226,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],58.148,100
7630,226,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],64.175,100
7631,226,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],70.428,100
7632,226,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],76.907,100
7633,226,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],83.612,100
7634,226,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],90.543,100
7635,226,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],97.7,100
7636,226,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],105.083,100
7637,226,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],112.692,100
7638,226,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],120.527,100
7639,226,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],128.588,100
7640,226,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],136.875,100
7641,226,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],145.388,100
7642,226,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],154.127,100
7643,226,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],163.092,100
7644,226,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],172.283,100
7645,226,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],181.7,100
7646,226,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],191.343,100
7647,226,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],201.212,100
7648,226,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],211.307,100
7649,226,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],221.628,100
7650,226,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],232.175,100
7651,226,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],242.948,100
7652,226,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],253.947,100
7653,226,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],265.172,100
7654,226,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],276.623,100
7655,226,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],288.3,100
7656,236,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
7657,236,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],3.452,100
7658,236,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],6.767,100
7659,236,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],10.308,100
7660,236,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],14.075,100
7661,236,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],18.068,100
7662,236,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],22.287,100
7663,236,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],26.732,100
7664,236,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],31.403,100
7665,236,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],36.3,100
7666,236,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],41.423,100
7667,236,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],46.772,100
7668,236,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],52.347,100
7669,236,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],58.148,100
7670,236,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],64.175,100
7671,236,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],70.428,100
7672,236,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],76.907,100
7673,236,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],83.612,100
7674,236,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],90.543,100
7675,236,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],97.7,100
7676,236,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],105.083,100
7677,236,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],112.692,100
7678,236,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],120.527,100
7679,236,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],128.588,100
7680,236,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],136.875,100
7681,236,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],145.388,100
7682,236,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],154.127,100
7683,236,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],163.092,100
7684,236,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],172.283,100
7685,236,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],181.7,100
7686,236,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],191.343,100
7687,236,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],201.212,100
7688,236,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],211.307,100
7689,236,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],221.628,100
7690,236,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],232.175,100
7691,236,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],242.948,100
7692,236,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],253.947,100
7693,236,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],265.172,100
7694,236,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],276.623,100
7695,236,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],288.3,100
7696,227,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],41.423,100
7697,237,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],41.423,100
7698,228,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],41.423,100
7699,238,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],41.423,100
7700,229,1,130,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
7701,230,1,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
7702,239,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],1,100
7703,239,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],3.452,100
7704,239,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],6.767,100
7705,239,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],10.308,100
7706,239,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],14.075,100
7707,239,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],18.068,100
7708,239,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],22.287,100
7709,239,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],26.732,100
7710,239,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],31.403,100
7711,239,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],36.3,100
7712,239,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],41.423,100
7713,239,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],46.772,100
7714,239,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],52.347,100
7715,239,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],58.148,100
7716,239,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],64.175,100
7717,239,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],70.428,100
7718,239,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],76.907,100
7719,239,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],83.612,100
7720,239,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],90.543,100
7721,239,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],97.7,100
7722,239,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],105.083,100
7723,239,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],112.692,100
7724,239,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],120.527,100
7725,239,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],128.588,100
7726,239,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],136.875,100
7727,239,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],145.388,100
7728,239,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],154.127,100
7729,239,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],163.092,100
7730,239,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],172.283,100
7731,239,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],181.7,100
7732,239,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],191.343,100
7733,239,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],201.212,100
7734,239,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],211.307,100
7735,239,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],221.628,100
7736,239,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],232.175,100
7737,239,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],242.948,100
7738,239,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],253.947,100
7739,239,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],265.172,100
7740,239,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],276.623,100
7741,239,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],288.3,100
7742,240,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
7743,240,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],3.452,100
7744,240,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],6.767,100
7745,240,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],10.308,100
7746,240,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],14.075,100
7747,240,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],18.068,100
7748,240,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],22.287,100
7749,240,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],26.732,100
7750,240,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],31.403,100
7751,240,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],36.3,100
7752,240,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],41.423,100
7753,240,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],46.772,100
7754,240,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],52.347,100
7755,240,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],58.148,100
7756,240,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],64.175,100
7757,240,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],70.428,100
7758,240,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],76.907,100
7759,240,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],83.612,100
7760,240,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],90.543,100
7761,240,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],97.7,100
7762,240,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],105.083,100
7763,240,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],112.692,100
7764,240,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],120.527,100
7765,240,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],128.588,100
7766,240,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],136.875,100
7767,240,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],145.388,100
7768,240,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],154.127,100
7769,240,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],163.092,100
7770,240,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],172.283,100
7771,240,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],181.7,100
7772,240,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],191.343,100
7773,240,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],201.212,100
7774,240,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],211.307,100
7775,240,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],221.628,100
7776,240,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],232.175,100
7777,240,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],242.948,100
7778,240,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],253.947,100
7779,240,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],265.172,100
7780,240,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],276.623,100
7781,240,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],288.3,100
7782,241,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],1,100
7783,241,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],3.452,100
7784,241,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],6.767,100
7785,241,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],10.308,100
7786,241,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],14.075,100
7787,241,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],18.068,100
7788,241,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],22.287,100
7789,241,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],26.732,100
7790,241,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],31.403,100
7791,241,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],36.3,100
7792,241,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],41.423,100
