"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","i32","i32","i32","i32","i32","i32","i32","string","bool","rid","bool","rid","bool","[rid]","rid","i32","i32","i32","i32","bool","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","rid","rid","i32","[rid]","i32","[rid]","bool","rid","bool","bool","rid","bool","rid","i32"
3462,"movement_speed2","Art/2DArt/SkillIcons/passives/increasedrunspeeddex.dds",[171],2,0,0,0,556566900,3,0,0,561905664,3,0,"","","","","","",[],0,561905664,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3463,"movement_speed3","Art/2DArt/SkillIcons/passives/increasedrunspeeddex.dds",[171],2,0,0,0,556591365,3,0,0,565182464,3,0,"","","","","","",[],0,565182464,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3464,"movement_speed4","Art/2DArt/SkillIcons/passives/increasedrunspeeddex.dds",[20305],3,0,0,0,-1273361049,1,0,0,568459264,3,0,"","","","","","",[],0,568459264,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3465,"movement_speed5","Art/2DArt/SkillIcons/passives/increasedrunspeeddex.dds",[20305],3,0,0,0,-1273359175,1,0,0,571736064,3,0,"","","","","","",[],0,571736064,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3466,"movement_speed6","Art/2DArt/SkillIcons/passives/increasedrunspeeddex.dds",[4601],3,0,0,0,556572053,3,0,0,575012864,3,0,"","","","","","",[],0,575012864,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3467,"movement_speed7","Art/2DArt/SkillIcons/passives/increasedrunspeeddex.dds",[171],2,0,0,0,556591763,3,0,0,578289664,3,0,"","","","","","",[],0,578289664,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3468,"movement_speed8_","Art/2DArt/SkillIcons/passives/increasedrunspeeddex.dds",[4601],3,0,0,0,556593763,3,0,0,581697536,3,0,"","","","","","",[],0,581697536,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3469,"movement_speed9","Art/2DArt/SkillIcons/passives/increasedrunspeeddex.dds","[20305,171]",10,3,0,0,586065994,3,0,0,587857920,3,16777216,"","","","","","",[],0,587857920,3,0,0,"","",570425344,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3470,"movement_speed10_","Art/2DArt/SkillIcons/passives/increasedrunspeeddex.dds",[171],4,0,0,0,591399665,3,0,0,595329024,3,16777216,"","","","","","",[],0,595329024,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3471,"movement_speed11","Art/2DArt/SkillIcons/passives/increasedrunspeeddex.dds","[4601,6739]",4,8,0,0,599802812,3,0,0,602013696,3,16777216,"","","","","","",[],0,602013696,3,0,0,"","",570425344,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3472,"movement_speed12","Art/2DArt/SkillIcons/passives/increasedrunspeeddex.dds",[171],4,0,0,0,591399043,3,0,0,605421568,3,16777216,"","","","","","",[],0,605421568,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3473,"movement_speed13","Art/2DArt/SkillIcons/passives/increasedrunspeeddex.dds",[171],2,0,0,0,556568198,3,0,0,608829440,3,0,"","","","","","",[],0,608829440,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3474,"movement_speed14","Art/2DArt/SkillIcons/passives/increasedrunspeeddex.dds",[171],2,0,0,0,556540350,3,0,0,612237312,3,0,"","","","","","",[],0,612237312,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3475,"movement_speed15","Art/2DArt/SkillIcons/passives/increasedrunspeeddex.dds",[171],2,0,0,0,556546211,3,0,0,615645184,3,0,"","","","","","",[],0,615645184,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3476,"movement_speed16","Art/2DArt/SkillIcons/passives/increasedrunspeeddex.dds",[171],2,0,0,0,556579013,3,0,0,619053056,3,0,"","","","","","",[],0,619053056,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3477,"movement_speed17","Art/2DArt/SkillIcons/passives/increasedrunspeeddex.dds",[171],2,0,0,0,556561899,3,0,0,622460928,3,0,"","","","","","",[],0,622460928,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3478,"movement_speed18","Art/2DArt/SkillIcons/passives/increasedrunspeeddex.dds",[171],2,0,0,0,556563770,3,0,0,625868800,3,0,"","","","","","",[],0,625868800,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3479,"movement_speed19","Art/2DArt/SkillIcons/passives/increasedrunspeeddex.dds",[171],2,0,0,0,556581454,3,0,0,629276672,3,0,"","","","","","",[],0,629276672,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3480,"movement_speed20","Art/2DArt/SkillIcons/passives/increasedrunspeeddex.dds",[171],2,0,0,0,556564772,3,0,0,632684544,3,0,"","","","","","",[],0,632684544,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3481,"movement_speed21","Art/2DArt/SkillIcons/passives/increasedrunspeeddex.dds",[171],2,0,0,0,556587071,3,0,0,636092416,3,0,"","","","","","",[],0,636092416,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3482,"movement_speed22","Art/2DArt/SkillIcons/passives/increasedrunspeeddex.dds",[171],2,0,0,0,556574719,3,0,0,639500288,3,0,"","","","","","",[],0,639500288,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3483,"area_attacks1","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[4733],8,0,0,0,1245717640,2,0,0,642514944,3,0,"","","","","","",[],0,642514944,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3484,"area_attacks2","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[4733],8,0,0,0,1245739583,2,0,0,645529600,3,0,"","","","","","",[],0,645529600,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3485,"area_attacks3","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[4733],8,0,0,0,1245722017,2,0,0,648544256,3,0,"","","","","","",[],0,648544256,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3486,"area_attacks4","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[4733],8,0,0,0,1245725872,2,0,0,651558912,3,0,"","","","","","",[],0,651558912,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3487,"area_attacks5_","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[4733],8,0,0,0,1245736734,2,0,0,654704640,3,0,"","","","","","",[],0,654704640,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3488,"area_attacks6__","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[19604],12,0,0,0,658022566,3,0,0,659685376,3,0,"","","","","","",[],0,659685376,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3489,"area_attacks7","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[4733],8,0,0,0,1245718762,2,0,0,662700032,3,0,"","","","","","",[],0,662700032,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3490,"area_attacks8","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[4733],8,0,0,0,1245762073,2,0,0,665714688,3,0,"","","","","","",[],0,665714688,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3491,"area_attacks9","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[19604],12,0,0,0,657991358,3,0,0,668729344,3,0,"","","","","","",[],0,668729344,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3492,"area_attacks10","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[19604],12,0,0,0,657985439,3,0,0,671875072,3,0,"","","","","","",[],0,671875072,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3493,"area_attacks11","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[4733],8,0,0,0,1245718025,2,0,0,675020800,3,0,"","","","","","",[],0,675020800,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3494,"area_attacks12","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[19604],12,0,0,0,657982610,3,0,0,678166528,3,0,"","","","","","",[],0,678166528,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3495,"area_attacks13","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[4733],8,0,0,0,1245761377,2,0,0,681312256,3,0,"","","","","","",[],0,681312256,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3496,"area_attacks14","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[19604],12,0,0,0,658040920,3,0,0,684457984,3,0,"","","","","","",[],0,684457984,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3497,"area_attacks15","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[4733],8,0,0,0,1245744810,2,0,0,687603712,3,0,"","","","","","",[],0,687603712,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3498,"area_attacks16_","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds","[19604,19394]",8,10,0,0,691966753,3,0,0,695861248,3,0,"","","","","","",[],0,695861248,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3499,"area_attacks17","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[4733],8,0,0,0,1245712865,2,0,0,699006976,3,0,"","","","","","",[],0,699006976,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3500,"area_attacks18","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds","[19604,19394]",8,10,0,0,691971498,3,0,0,703201280,3,0,"","","","","","",[],0,703201280,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3501,"area_attacks19","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[4733],8,0,0,0,1245733101,2,0,0,706347008,3,0,"","","","","","",[],0,706347008,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3502,"area_attacks20","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[4733],8,0,0,0,1245714208,2,0,0,709492736,3,0,"","","","","","",[],0,709492736,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3503,"area_attacks21","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[4733],8,0,0,0,1245760862,2,0,0,712638464,3,0,"","","","","","",[],0,712638464,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3504,"area_attacks22","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[4733],8,0,0,0,1245763766,2,0,0,715784192,3,0,"","","","","","",[],0,715784192,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3505,"area_attacks23","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[4733],8,0,0,0,1245742724,2,0,0,718929920,3,0,"","","","","","",[],0,718929920,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3506,"area_attacks24","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[4733],8,0,0,0,1245761731,2,0,0,722075648,3,0,"","","","","","",[],0,722075648,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3507,"area_attacks25_","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[4733],8,0,0,0,1245728933,2,0,0,725352448,3,0,"","","","","","",[],0,725352448,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3508,"area_attacks26","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds","[4733,4518]",10,20,0,0,729578823,3,0,0,731512832,3,16777216,"","","","","","",[],0,731512832,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3509,"area_attacks27","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds","[4733,6610]",15,15,0,0,735723762,3,0,0,737411072,3,16777216,"","","","","","",[],0,737411072,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3510,"area_attacks28","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds","[4733,19604]",15,15,0,0,741653382,3,0,0,743309312,3,16777216,"","","","","","",[],0,743309312,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3511,"area_attacks29","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds","[19604,17918]",25,20,0,0,747568059,3,0,0,749338624,3,16777216,"","","","","","",[],0,749338624,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3512,"area_attacks30","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds","[4733,3219]",20,10,0,0,753553325,3,0,0,754974720,3,16777216,"","","","","","",[],0,754974720,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3513,"area_attacks31","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds","[19604,19603]",25,25,0,0,759204763,3,0,0,761790464,3,16777216,"","","","","","",[],0,761790464,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3514,"area_attacks32","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds","[4733,19394]",16,25,0,0,766044535,3,0,0,768868352,3,16777216,"","","","","","",[],0,768868352,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3515,"area_attacks33","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[],0,0,0,0,771029993,3,0,0,774635520,3,16777216,"","","","","","",[],0,774635520,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3516,"area_attacks34","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[],0,0,0,0,770990666,3,0,0,776732672,3,16777216,"","","","","","",[],0,776732672,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3517,"area_attacks35","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[],0,0,0,0,770972456,3,0,0,778829824,3,16777216,"","","","","","",[],0,778829824,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3518,"area_attacks36","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[],0,0,0,0,770966254,3,0,0,780926976,3,16777216,"","","","","","",[],0,780926976,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3519,"area_spells1","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[8716],12,0,0,0,658026223,3,0,0,790102016,3,0,"","","","","","",[],0,790102016,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3520,"area_spells2","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[8716],8,0,0,0,793020771,3,0,0,795869184,3,0,"","","","","","",[],0,795869184,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3521,"area_spells3","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[8716],8,0,0,0,793004446,3,0,0,798752768,3,0,"","","","","","",[],0,798752768,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3522,"area_spells4_","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[8716],8,0,0,0,793008549,3,0,0,801767424,3,0,"","","","","","",[],0,801767424,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3523,"area_spells5","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[8716],8,0,0,0,793000116,3,0,0,804651008,3,0,"","","","","","",[],0,804651008,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3524,"area_spells6","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[8716],8,0,0,0,793038215,3,0,0,807534592,3,0,"","","","","","",[],0,807534592,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3525,"area_spells7","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[8716],8,0,0,0,793002707,3,0,0,810418176,3,0,"","","","","","",[],0,810418176,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3526,"area_spells8_","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[8716],8,0,0,0,793003311,3,0,0,813432832,3,0,"","","","","","",[],0,813432832,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3527,"area_spells9","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[8716],8,0,0,0,793032589,3,0,0,816316416,3,0,"","","","","","",[],0,816316416,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3528,"area_spells10","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[8716],8,0,0,0,793005513,3,0,0,819331072,3,0,"","","","","","",[],0,819331072,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3529,"area_spells11","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[8716],8,0,0,0,793018780,3,0,0,822345728,3,0,"","","","","","",[],0,822345728,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3530,"area_spells12","Art/2DArt/SkillIcons/passives/areaofeffect.dds","[8716,19474]",-5,12,0,0,792997388,3,0,0,826408960,3,0,"","","","","","",[],0,826408960,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3531,"area_spells13_","Art/2DArt/SkillIcons/passives/areaofeffect.dds","[8716,19474]",-5,12,0,0,792999955,3,0,0,830603264,3,0,"","","","","","",[],0,830603264,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3532,"area_spells14","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[8716],8,0,0,0,792990087,3,0,0,833617920,3,0,"","","","","","",[],0,833617920,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3533,"area_spells15","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[8716],8,0,0,0,793033502,3,0,0,836632576,3,0,"","","","","","",[],0,836632576,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3534,"area_spells16","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[8716],12,0,0,0,658000717,3,0,0,839647232,3,0,"","","","","","",[],0,839647232,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3535,"area_spells17","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,793017290,3,0,0,841613312,3,0,"","","","","","",[],0,841613312,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3536,"area_spells18","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,793022772,3,0,0,843579392,3,0,"","","","","","",[],0,843579392,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3537,"area_spells19","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,793016937,3,0,0,845545472,3,0,"","","","","","",[],0,845545472,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3538,"area_spells20","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,793023479,3,0,0,847511552,3,0,"","","","","","",[],0,847511552,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3539,"area_spells21","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,793044157,3,0,0,849477632,3,0,"","","","","","",[],0,849477632,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3540,"area_spells22","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,793026479,3,0,0,851443712,3,0,"","","","","","",[],0,851443712,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3541,"area_spells23","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,792986095,3,0,0,853409792,3,0,"","","","","","",[],0,853409792,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
