"rownum","WorldAreasKey","i32","[i32]","MonsterVarietiesKeys1","MonsterVarietiesKeys2","i32","i32","i32","i32"
562,335,2,"[1,1,1,1,0]","[6623,6590,6640,6658,6660,6642,6625,6595,6598,6592]","[6683,6685,6699,6700,6684]",350,500,67,0
563,336,2,"[1,1,1,1,0]","[6623,6590,6640,6658,6660,6642,6625,6651,6595,6592]","[6683,6685,6699,6700,6684]",450,600,67,0
564,337,2,"[1,1,1,1,0]","[6623,6590,6640,6658,6660,6642,6625,6651,6629,6635,6595,6598,6592]","[6683,6685,6699,6700,6684]",550,750,67,0
565,338,2,"[1,1,1,1,0]","[6623,6590,6640,6658,6660,6642,6625,6651,6629,6635,6595,6598,6592]","[6683,6685,6699,6700,6684]",700,900,67,0
566,339,2,"[1,1,1,1,0]","[6623,6590,6640,6658,6660,6642,6625,6651,6629,6635,6595,6598,6592]","[6683,6685,6699,6700,6684]",800,1200,67,0
567,340,2,"[1,1,1,1,0]","[6623,6590,6640,6658,6660,6642,6625,6651,6629,6635,6595,6598,6592]","[6683,6685,6699,6700,6684]",800,1200,67,0
568,341,2,"[1,1,1,1,0]","[6623,6590,6640,6658,6592]","[6579,6580,6706,6588,6707]",250,400,67,0
569,342,2,"[1,1,1,1,0]","[6623,6590,6640,6658,6660,6642,6595,6592]","[6579,6580,6706,6588,6707]",300,450,67,0
570,343,2,"[1,1,1,1,0]","[6623,6590,6640,6658,6660,6642,6625,6595,6598,6592]","[6579,6580,6706,6588,6707]",350,500,67,0
571,344,2,"[1,1,1,1,0]","[6623,6590,6640,6658,6660,6642,6625,6651,6595,6592]","[6579,6580,6706,6588,6707]",450,600,67,0
572,345,2,"[1,1,1,1,0]","[6623,6590,6640,6658,6660,6642,6625,6651,6629,6635,6595,6598,6592]","[6579,6580,6706,6588,6707]",550,750,67,0
573,346,2,"[1,1,1,1,0]","[6623,6590,6640,6658,6660,6642,6625,6651,6629,6635,6595,6598,6592]","[6579,6580,6706,6588,6707]",700,900,67,0
574,347,2,"[1,1,1,1,0]","[6623,6590,6640,6658,6660,6642,6625,6651,6629,6635,6595,6598,6592]","[6579,6580,6706,6588,6707]",800,1200,67,0
575,348,2,"[1,1,1,1,0]","[6623,6590,6640,6658,6660,6642,6625,6651,6629,6635,6595,6598,6592]","[6579,6580,6706,6588,6707]",800,1200,67,0
576,349,2,"[1,1,1,1,0]","[6623,6590,6640,6658,6592]","[6664,6713,6667,6770,6665]",250,400,67,0
577,350,2,"[1,1,1,1,0]","[6623,6590,6640,6658,6660,6642,6595,6592]","[6664,6713,6667,6770,6665]",300,450,67,0
578,351,2,"[1,1,1,1,0]","[6623,6590,6640,6658,6660,6642,6625,6595,6598,6592]","[6664,6713,6667,6770,6665]",350,500,67,0
579,352,2,"[1,1,1,1,0]","[6623,6590,6640,6658,6660,6642,6625,6651,6595,6592]","[6664,6713,6667,6770,6665]",450,600,67,0
580,353,2,"[1,1,1,1,0]","[6623,6590,6640,6658,6660,6642,6625,6651,6629,6635,6595,6598,6592]","[6664,6713,6667,6770,6665]",550,750,67,0
581,354,2,"[1,1,1,1,0]","[6623,6590,6640,6658,6660,6642,6625,6651,6629,6635,6595,6598,6592]","[6664,6713,6667,6770,6665]",700,900,67,0
582,355,2,"[1,1,1,1,0]","[6623,6590,6640,6658,6660,6642,6625,6651,6629,6635,6595,6598,6592]","[6664,6713,6667,6770,6665]",800,1200,67,0
583,356,2,"[1,1,1,1,0]","[6623,6590,6640,6658,6660,6642,6625,6651,6629,6635,6595,6598,6592]","[6664,6713,6667,6770,6665]",800,1200,67,0
584,357,2,"[1,1,0,0]","[6623,6590,6640,6658,6592]","[6701,6702,6703,6704]",250,400,67,0
585,358,2,"[1,1,0,0,0]","[6623,6590,6640,6658,6660,6642,6595,6592]","[6701,6702,6703,6704,6705]",300,450,67,0
586,359,2,"[1,1,0,0,0]","[6623,6590,6640,6658,6660,6642,6625,6595,6598,6592]","[6701,6702,6703,6704,6705]",350,500,67,0
587,360,2,"[1,1,0,0,0]","[6623,6590,6640,6658,6660,6642,6625,6651,6595,6592]","[6701,6702,6703,6704,6705]",450,600,67,0
588,361,2,"[1,1,0,0,0]","[6623,6590,6640,6658,6660,6642,6625,6651,6629,6635,6595,6598,6592]","[6701,6702,6703,6704,6705]",550,750,67,0
589,362,2,"[1,1,0,0,0]","[6623,6590,6640,6658,6660,6642,6625,6651,6629,6635,6595,6598,6592]","[6701,6702,6703,6704,6705]",700,900,67,0
590,363,2,"[1,1,0,0,0]","[6623,6590,6640,6658,6660,6642,6625,6651,6629,6635,6595,6598,6592]","[6701,6702,6703,6704,6705]",800,1200,67,0
591,364,2,"[1,1,0,0,0]","[6623,6590,6640,6658,6660,6642,6625,6651,6629,6635,6595,6598,6592]","[6701,6702,6703,6704,6705]",800,1200,67,0
592,365,2,[],"[6623,6590,6640,6658,6592]","[6715,6716,6768,6769,6718,6719,6720,6717]",250,400,67,0
593,366,2,[],"[6623,6590,6640,6658,6660,6642,6595,6592]","[6715,6716,6768,6769,6718,6719,6720,6717]",300,450,67,0
594,367,2,[],"[6623,6590,6640,6658,6660,6642,6625,6595,6598,6592]","[6715,6716,6768,6769,6718,6719,6720,6717]",350,500,67,0
595,368,2,[],"[6623,6590,6640,6658,6660,6642,6625,6651,6595,6592]","[6715,6716,6768,6769,6718,6719,6720,6717]",450,600,67,0
596,369,2,[],"[6623,6590,6640,6658,6660,6642,6625,6651,6629,6635,6595,6598,6592]","[6715,6716,6768,6769,6718,6719,6720,6717]",550,750,67,0
597,370,2,[],"[6623,6590,6640,6658,6660,6642,6625,6651,6629,6635,6595,6598,6592]","[6715,6716,6768,6769,6718,6719,6720,6717]",700,900,67,0
598,371,2,[],"[6623,6590,6640,6658,6660,6642,6625,6651,6629,6635,6595,6598,6592]","[6715,6716,6768,6769,6718,6719,6720,6717]",800,1200,67,0
599,372,2,[],"[6623,6590,6640,6658,6660,6642,6625,6651,6629,6635,6595,6598,6592]","[6715,6716,6768,6769,6718,6719,6720,6717]",800,1200,67,0
600,373,0,[],"[6733,6735,6737,6739,6741,6742,6743,6744,6745,6746,6747,6748,6749,6751,6753,6755,6757,6758,6759,6760,6761,6762,6763,6764,6765,6766,6767]",[],250,400,100,0
601,374,0,[],"[6733,6735,6737,6739,6741,6742,6743,6744,6745,6746,6747,6748,6749,6751,6753,6755,6757,6758,6759,6760,6761,6762,6763,6764,6765,6766,6767]",[],300,450,100,0
602,375,0,[],"[6733,6735,6737,6739,6741,6742,6743,6744,6745,6746,6747,6748,6749,6751,6753,6755,6757,6758,6759,6760,6761,6762,6763,6764,6765,6766,6767]",[],350,500,100,0
603,376,0,[],"[6733,6735,6737,6739,6741,6742,6743,6744,6745,6746,6747,6748,6749,6751,6753,6755,6757,6758,6759,6760,6761,6762,6763,6764,6765,6766,6767]",[],450,600,100,0
604,377,0,[],"[6733,6735,6737,6739,6741,6742,6743,6744,6745,6746,6747,6748,6749,6751,6753,6755,6757,6758,6759,6760,6761,6762,6763,6764,6765,6766,6767]",[],550,750,100,0
605,378,0,[],"[6733,6735,6737,6739,6741,6742,6743,6744,6745,6746,6747,6748,6749,6751,6753,6755,6757,6758,6759,6760,6761,6762,6763,6764,6765,6766,6767]",[],700,900,100,0
606,379,0,[],"[6733,6735,6737,6739,6741,6742,6743,6744,6745,6746,6747,6748,6749,6751,6753,6755,6757,6758,6759,6760,6761,6762,6763,6764,6765,6766,6767]",[],800,1200,100,0
607,380,0,[],"[6733,6735,6737,6739,6741,6742,6743,6744,6745,6746,6747,6748,6749,6751,6753,6755,6757,6758,6759,6760,6761,6762,6763,6764,6765,6766,6767]",[],800,1200,100,0
608,381,1,"[1,0]","[6575,6576,6589,6577,6578,6585,6579,6580,6706,6583,6584,6586,6587,6581,6582,6708,6709]","[6588,6707]",250,400,85,0
609,382,1,"[1,0]","[6575,6576,6589,6577,6578,6585,6579,6580,6706,6583,6584,6586,6587,6581,6582,6708,6709]","[6588,6707]",300,450,85,0
610,383,1,"[1,0]","[6575,6576,6589,6577,6578,6585,6579,6580,6706,6583,6584,6586,6587,6581,6582,6708,6709]","[6588,6707]",350,500,85,0
611,384,1,"[1,0]","[6575,6576,6589,6577,6578,6585,6579,6580,6706,6583,6584,6586,6587,6581,6582,6708,6709]","[6588,6707]",450,600,85,0
612,385,1,"[1,0]","[6575,6576,6589,6577,6578,6585,6579,6580,6706,6583,6584,6586,6587,6581,6582,6708,6709]","[6588,6707]",550,750,85,0
613,386,1,"[1,0]","[6575,6576,6589,6577,6578,6585,6579,6580,6706,6583,6584,6586,6587,6581,6582,6708,6709]","[6588,6707]",700,900,85,0
614,387,1,"[1,0]","[6575,6576,6589,6577,6578,6585,6579,6580,6706,6583,6584,6586,6587,6581,6582,6708,6709]","[6588,6707]",800,1200,85,0
615,388,1,"[1,0]","[6575,6576,6589,6577,6578,6585,6579,6580,6706,6583,6584,6586,6587,6581,6582,6708,6709]","[6588,6707]",800,1200,85,0
616,389,1,"[1,0,0]","[6646,6647,6656,6776,6778,6623,6590,6640,6658,6660,6642,6625,6651,6629,6635,6595,6598]","[6618,6616,6617]",250,400,85,0
617,390,1,"[1,0,0]","[6646,6647,6656,6776,6778,6623,6590,6640,6658,6660,6642,6625,6651,6629,6635,6595,6598]","[6618,6616,6617]",300,450,85,0
618,391,1,"[1,0,0]","[6646,6647,6656,6776,6778,6623,6590,6640,6658,6660,6642,6625,6651,6629,6635,6595,6598]","[6618,6616,6617]",350,500,85,0
619,392,1,"[1,0,0]","[6646,6647,6656,6776,6778,6623,6590,6640,6658,6660,6642,6625,6651,6629,6635,6595,6598]","[6618,6616,6617]",450,600,85,0
620,393,1,"[1,0,0]","[6646,6647,6656,6776,6778,6623,6590,6640,6658,6660,6642,6625,6651,6629,6635,6595,6598]","[6618,6616,6617]",550,750,85,0
621,394,1,"[1,0,0]","[6646,6647,6656,6776,6778,6623,6590,6640,6658,6660,6642,6625,6651,6629,6635,6595,6598]","[6618,6616,6617]",700,900,85,0
622,395,1,"[1,0,0]","[6646,6647,6656,6776,6778,6623,6590,6640,6658,6660,6642,6625,6651,6629,6635,6595,6598]","[6618,6616,6617]",800,1200,85,0
623,396,1,"[1,0,0]","[6646,6647,6656,6776,6778,6623,6590,6640,6658,6660,6642,6625,6651,6629,6635,6595,6598]","[6618,6616,6617]",800,1200,85,0
624,405,1,[],"[7013,7016,7019,7022]","[6997,6999]",250,300,90,0
625,406,1,[],"[7013,7016,7019,7022]","[6997,6999]",250,300,90,0
626,407,1,[],"[7013,7016,7019,7022]","[6997,6999]",250,300,90,0
627,408,1,[],"[7013,7016,7019,7022]","[6997,6999]",300,450,90,0
628,409,1,[],"[7013,7016,7019,7022]","[6997,6999]",400,500,90,0
629,410,1,[],"[7013,7016,7019,7022]","[6997,6999]",450,550,90,0
630,411,1,[],"[7013,7016,7019,7022]","[6997,6999]",500,600,90,0
631,412,1,[],"[7013,7016,7019,7022]","[6997,6999]",600,900,90,0
632,413,1,[],"[7013,7016,7019,7022]","[6997,6999]",600,900,90,0
633,414,1,[],"[7013,7016,7019,7022]","[6997,6999]",600,900,90,0
634,1770,0,[],"[2688,2651,2714]",[],200,600,100,0
635,1771,1,[],"[1394,1407,1427,1548]",[290],200,600,85,0
636,1772,1,[],"[6321,6327,6328,6333]","[6525,6530,6539,6544]",200,600,66,0
637,1773,0,[],"[3977,3978,3979,3980,3982]",[],200,600,100,0
638,1774,0,[],"[6,9,43]",[],200,600,100,0
639,1775,1,[],"[5260,5261,5263,5002,1356]",[5265],200,600,85,0
640,1776,0,[],"[488,481,891,889]",[],200,600,100,0
641,1777,0,[],"[4250,4233,4228,5161,6020]",[],200,600,100,0
642,1778,1,[],"[231,270,272]","[321,323]",200,600,75,0
643,1779,0,[],"[4811,4472,1065,4812]",[],200,600,100,0
644,1780,0,[],"[1250,1255,1275,1280,1315]",[],200,600,100,0
645,1781,1,[],"[593,657,744]",[1570],200,600,75,0
646,1782,1,[],"[539,636,638,775]",[405],200,600,100,0
647,1783,0,[],"[1908,1910,2027,1887]",[],200,600,100,0
648,1784,0,[],"[1990,1992,5824,1403]",[],200,600,100,0
649,1785,0,[],"[3865,3864]",[],200,600,100,0
650,1786,0,[],"[4896,5278,5007,5009]",[],200,600,100,0
651,1787,1,[],"[170,177,155,157,153]",[163],200,600,85,0
652,1788,0,[],"[339,356,344]",[],200,600,100,0
653,1789,1,[],"[546,537,641,732]",[5250],200,600,85,0
654,1790,0,[],"[560,719,4111,4103,4116,4399,562,722]",[],200,600,100,0
655,1791,0,[],"[1312,1300]",[],200,600,100,0
656,1792,0,[],"[1621,5714,673,5713,5756,5752,5759,5857,529,5858]",[],200,600,100,0
657,1793,1,[],"[416,1637,3119]",[2627],200,600,100,0
658,1794,0,[],"[444,1454,1455,445,327,107]",[],200,600,100,0
659,1795,0,[],"[1872,1873,1450]",[],200,600,100,0
660,1796,0,[],"[274,870]",[],200,600,100,0
661,1797,1,[],"[880,882]",[4205],200,600,100,0
662,1798,0,[],"[930,932,933,5352,5355]",[],200,600,100,0
663,1799,0,[],"[4712,4713]",[],40,60,100,0
664,1805,0,[],"[6822,3791,3803,3817,1077,5627,5161]",[],350,500,85,0
665,1806,0,[],"[6822,3791,3803,3817,1077,5627,5161]",[],350,500,85,0
666,1807,0,[],"[6623,6590,6640,6658,6660,6642,6625,6651,6629,6635]",[],500,800,85,0
