"rownum","Id","MonsterPacksKey","bool","i32","MonsterVarietiesKey","row"
1253,"ProxyKey763",601,"",1,579,34
1254,"ProxyKey764",601,"",1,747,34
1255,"ProxyKey765",602,"",1,623,34
1256,"ProxyKey766",602,"",1,784,34
1257,"ProxyKey1003",603,"",1,819,34
1258,"ProxyKey1004",603,"",1,791,34
1259,"ProxyKey1005",603,"",1,795,34
1260,"ProxyKey1007",604,"",1,2929,34
1261,"ProxyKey1479",604,"",1,2930,34
1262,"ProxyKey1480",604,"",1,2931,34
1263,"ProxyKey1481",604,"",1,2932,34
1264,"ProxyKey1482",604,"",1,2933,34
1265,"ProxyKey1483",604,"",1,2934,34
1266,"ProxyKey1484",604,"",1,2935,34
1267,"ProxyKey1485",604,"",1,2936,34
1268,"ProxyKey570",605,"",1,758,34
1269,"ProxyKey592",605,"",1,606,34
1270,"ProxyKey594",606,"",1,579,34
1271,"ProxyKey613",606,"",1,747,34
1272,"ProxyKey614",607,"",1,623,34
1273,"ProxyKey622",607,"",1,784,34
1274,"ProxyKey665",608,"",1,819,34
1275,"ProxyKey691",608,"",1,791,34
1276,"ProxyKey743",608,"",1,795,34
1277,"ProxyKey769",609,"",1,2929,34
1278,"ProxyKey910",609,"",1,2930,34
1279,"ProxyKey911",609,"",1,2931,34
1280,"ProxyKey912",609,"",1,2932,34
1281,"ProxyKey914",609,"",1,2933,34
1282,"ProxyKey915",609,"",1,2934,34
1283,"ProxyKey917",609,"",1,2935,34
1284,"ProxyKey941",609,"",1,2936,34
1285,"ProxyKey645",590,1,15,1649,34
1286,"ProxyKey649",590,1,15,1730,34
1287,"ProxyKey778",590,1,35,1648,34
1288,"ProxyKey797",590,1,35,1733,34
1289,"ProxyKey650",591,1,50,1985,34
1290,"ProxyKey758",591,1,50,1915,34
1291,"ProxyKey651",591,"",1,1574,34
1292,"ProxyKey652",592,1,40,432,34
1293,"ProxyKey653",592,1,60,122,34
1294,"ProxyKey654",593,"",1,400,34
1295,"ProxyKey655",593,1,20,606,34
1296,"ProxyKey664",593,1,40,747,34
1297,"ProxyKey718",593,1,40,775,34
1298,"ProxyKey656",594,1,30,1427,34
1299,"ProxyKey657",594,1,30,1397,34
1300,"ProxyKey663",594,1,40,1394,34
1301,"ProxyKey944",595,1,15,1649,34
1302,"ProxyKey945",595,1,15,1730,34
1303,"ProxyKey946",595,1,35,1648,34
1304,"ProxyKey947",595,1,35,1733,34
1305,"ProxyKey948",596,1,50,1985,34
1306,"ProxyKey954",596,1,50,1915,34
1307,"ProxyKey955",596,"",1,1574,34
1308,"ProxyKey956",597,1,40,432,34
1309,"ProxyKey957",597,1,60,122,34
1310,"ProxyKey958",598,"",1,400,34
1311,"ProxyKey959",598,1,20,606,34
1312,"ProxyKey960",598,1,40,747,34
1313,"ProxyKey961",598,1,40,775,34
1314,"ProxyKey962",599,1,30,1427,34
1315,"ProxyKey963",599,1,30,1397,34
1316,"ProxyKey1017",599,1,40,1394,34
1317,"ProxyKey1008",610,"",1,483,34
1318,"ProxyKey1009",610,1,100,886,34
1319,"ProxyKey1010",611,"",1,482,34
1320,"ProxyKey1011",611,1,100,2274,34
1321,"ProxyKey1012",612,1,100,1037,34
1322,"ProxyKey1015",613,1,100,122,34
1323,"ProxyKey1016",614,1,100,441,34
1324,"ProxyKey1013",615,1,50,1427,34
1325,"ProxyKey1014",615,1,50,1407,34
1326,"ProxyKey1018",616,"",1,483,34
1327,"ProxyKey1019",616,1,100,886,34
1328,"ProxyKey1020",617,"",1,482,34
1329,"ProxyKey1024",617,1,100,2274,34
1330,"ProxyKey1043",618,1,100,1037,34
1331,"ProxyKey1044",619,1,100,122,34
1332,"ProxyKey1045",620,1,100,441,34
1333,"ProxyKey1046",621,1,50,1427,34
1334,"ProxyKey1047",621,1,50,1407,34
1335,"ProxyKey817",641,1,100,1524,34
1336,"ProxyKey818",642,1,100,1511,34
1337,"ProxyKey819",643,1,100,873,34
1338,"ProxyKey822",644,1,100,11,34
1339,"ProxyKey824",645,1,70,55,34
1340,"ProxyKey825",645,1,30,51,34
1341,"ProxyKey826",646,1,100,122,34
1342,"ProxyKey827",647,1,100,1548,34
1343,"ProxyKey828",648,1,100,432,34
1344,"ProxyKey829",649,"",1,394,34
1345,"ProxyKey831",649,1,33,1193,34
1346,"ProxyKey1423",649,1,33,1195,34
1347,"ProxyKey1424",649,1,34,1197,34
1348,"ProxyKey830",650,"",1,405,34
1349,"ProxyKey834",650,1,100,651,34
1350,"ProxyKey832",651,1,100,537,34
1351,"ProxyKey821",652,1,40,651,34
1352,"ProxyKey820",652,1,13,1193,34
1353,"ProxyKey1425",652,1,13,1195,34
1354,"ProxyKey1426",652,1,14,1197,34
1355,"ProxyKey909",652,1,20,432,34
1356,"ProxyKey833",653,1,50,55,34
1357,"ProxyKey1176",653,1,50,51,34
1358,"ProxyKey836",654,1,50,2688,34
1359,"ProxyKey1177",654,1,50,2651,34
1360,"ProxyKey1175",654,"",1,2656,34
1361,"ProxyKey837",655,1,65,58,34
1362,"ProxyKey1174",655,1,35,4,34
1363,"ProxyKey835",656,1,100,924,34
1364,"ProxyKey838",657,1,100,929,34
1365,"ProxyKey839",658,1,100,946,34
1366,"ProxyKey840",659,1,100,940,34
1367,"ProxyKey841",660,1,50,1673,34
1368,"ProxyKey842",660,1,50,1679,34
1369,"ProxyKey851",660,"",1,1808,34
1370,"ProxyKey843",661,1,50,1679,34
1371,"ProxyKey844",661,1,50,1752,34
1372,"ProxyKey846",661,"",1,1724,34
1373,"ProxyKey847",662,1,50,1648,34
1374,"ProxyKey845",662,1,50,1647,34
1375,"ProxyKey848",663,1,50,1652,34
1376,"ProxyKey849",663,1,50,1731,34
1377,"ProxyKey850",664,1,100,1037,34
1378,"ProxyKey852",665,1,100,488,34
1379,"ProxyKey853",666,"",1,484,34
1380,"ProxyKey854",666,"",1,481,34
1381,"ProxyKey855",666,"",1,482,34
1382,"ProxyKey856",667,1,100,464,34
1383,"ProxyKey857",668,1,50,364,34
1384,"ProxyKey858",668,1,50,366,34
1385,"ProxyKey860",669,1,100,364,34
1386,"ProxyKey859",669,"",1,356,34
1387,"ProxyKey861",670,"",1,638,34
1388,"ProxyKey862",670,1,20,795,34
1389,"ProxyKey922",670,1,20,791,34
1390,"ProxyKey863",670,1,60,641,34
1391,"ProxyKey864",671,"",1,616,34
1392,"ProxyKey865",671,1,20,795,34
1393,"ProxyKey923",671,1,20,791,34
1394,"ProxyKey866",671,1,60,641,34
1395,"ProxyKey867",672,1,50,775,34
1396,"ProxyKey868",672,1,50,753,34
1397,"ProxyKey869",672,"",2,537,34
1398,"ProxyKey870",673,1,100,641,34
1399,"ProxyKey871",674,1,100,2039,34
1400,"ProxyKey872",675,1,50,1887,34
1401,"ProxyKey873",675,1,50,1956,34
1402,"ProxyKey877",675,"",1,1576,34
1403,"ProxyKey874",676,"",1,2027,34
1404,"ProxyKey875",676,1,50,1887,34
1405,"ProxyKey876",676,1,50,1956,34
1406,"ProxyKey880",677,1,100,1493,34
1407,"ProxyKey878",678,"",1,1485,34
1408,"ProxyKey879",678,"",2,1487,34
1409,"ProxyKey905",679,1,85,641,34
1410,"ProxyKey907",679,1,15,519,34
1411,"ProxyKey906",680,1,85,886,34
1412,"ProxyKey908",680,1,15,488,34
1413,"ProxyKey881",681,"",2,1243,34
1414,"ProxyKey882",681,"",2,1300,34
1415,"ProxyKey886",681,1,100,1312,34
1416,"ProxyKey883",682,"",1,1245,34
1417,"ProxyKey884",682,"",2,1300,34
1418,"ProxyKey885",682,1,100,1312,34
1419,"ProxyKey887",683,"",2,1269,34
1420,"ProxyKey888",683,1,100,1312,34
1421,"ProxyKey894",684,1,70,1394,34
1422,"ProxyKey893",684,1,30,1427,34
1423,"ProxyKey895",684,"",1,1308,34
1424,"ProxyKey889",685,1,100,1376,34
1425,"ProxyKey890",685,"",2,1390,34
1426,"ProxyKey891",686,1,100,1376,34
1427,"ProxyKey892",686,"",2,1397,34
1428,"ProxyKey896",687,1,100,1407,34
1429,"ProxyKey897",688,"",1,1306,34
1430,"ProxyKey898",688,1,100,1376,34
1431,"ProxyKey899",689,1,100,313,34
1432,"ProxyKey900",690,1,100,256,34
1433,"ProxyKey901",691,1,100,1574,34
1434,"ProxyKey902",692,1,100,1557,34
1435,"ProxyKey903",693,1,100,610,34
1436,"ProxyKey904",693,"",1,616,34
1437,"ProxyKey933",694,1,50,2688,34
1438,"ProxyKey934",694,1,50,2651,34
1439,"ProxyKey935",695,1,40,2688,34
1440,"ProxyKey936",695,1,60,2651,34
1441,"ProxyKey937",696,1,100,651,34
1442,"ProxyKey938",697,1,30,519,34
1443,"ProxyKey939",697,1,70,651,34
1444,"ProxyKey940",698,1,100,519,34
1445,"ProxyKey1198",699,1,70,753,34
1446,"ProxyKey1202",699,1,30,606,34
1447,"ProxyKey1203",700,1,40,105,34
1448,"ProxyKey1204",700,1,60,946,34
1449,"ProxyKey1205",701,1,50,3085,34
1450,"ProxyKey1206",701,1,50,3087,34
1451,"ProxyKey1207",702,1,30,699,34
1452,"ProxyKey1208",702,1,30,701,34
1453,"ProxyKey1209",702,1,40,705,34
1454,"ProxyKey1210",703,1,100,339,34
1455,"ProxyKey1211",703,"",1,352,34
1456,"ProxyKey1212",704,1,100,378,34
1457,"ProxyKey1213",705,1,100,882,34
1458,"ProxyKey1214",706,1,70,924,34
1459,"ProxyKey1215",706,1,30,929,34
1460,"ProxyKey1216",707,1,100,936,34
1461,"ProxyKey1217",708,1,40,274,34
1462,"ProxyKey1218",708,1,60,791,34
1463,"ProxyKey1219",709,1,60,641,34
1464,"ProxyKey1220",709,1,40,519,34
1465,"ProxyKey1221",710,1,30,1140,34
1466,"ProxyKey1222",710,1,30,1143,34
1467,"ProxyKey1223",710,1,40,1146,34
1468,"ProxyKey1245",711,"",1,488,34
1469,"ProxyKey1361",711,1,100,886,34
1470,"ProxyKey1362",712,1,100,446,34
1471,"ProxyKey1363",713,1,70,416,34
1472,"ProxyKey1364",713,1,30,424,34
1473,"ProxyKey1365",714,1,50,313,34
1474,"ProxyKey1366",714,1,50,317,34
1475,"ProxyKey1367",715,1,30,256,34
1476,"ProxyKey1368",715,1,70,215,34
1477,"ProxyKey1369",716,1,70,159,34
1478,"ProxyKey1370",716,1,30,174,34
1479,"ProxyKey1371",717,1,50,2688,34
1480,"ProxyKey1372",717,1,50,2651,34
1481,"ProxyKey1373",717,"",1,2691,34
1482,"ProxyKey1374",717,"",1,2656,34
1483,"ProxyKey1375",718,1,100,1309,34
1484,"ProxyKey1376",718,"",2,1243,34
1485,"ProxyKey1377",719,1,70,1887,34
1486,"ProxyKey1378",719,1,30,1985,34
1487,"ProxyKey1379",720,1,60,1376,34
1488,"ProxyKey1380",720,1,20,1427,34
1489,"ProxyKey1381",720,1,20,1407,34
1490,"ProxyKey1382",721,1,60,2046,34
1491,"ProxyKey1383",721,1,40,2050,34
1492,"ProxyKey1384",721,"",2,1548,34
1493,"ProxyKey1385",722,"",2,1511,34
1494,"ProxyKey1386",722,1,50,1520,34
1495,"ProxyKey1391",722,1,50,1518,34
1496,"ProxyKey1392",723,1,100,1493,34
1497,"ProxyKey1393",723,"",2,1485,34
1498,"ProxyKey1394",724,1,100,2039,34
1499,"ProxyKey1395",725,1,70,753,34
1500,"ProxyKey1396",725,1,30,606,34
1501,"ProxyKey1397",726,1,40,105,34
1502,"ProxyKey1398",726,1,60,946,34
1503,"ProxyKey1399",727,1,50,3085,34
1504,"ProxyKey1400",727,1,50,3087,34
1505,"ProxyKey1402",728,1,30,699,34
1506,"ProxyKey1403",728,1,30,701,34
1507,"ProxyKey1404",728,1,40,705,34
1508,"ProxyKey1407",729,1,100,339,34
1509,"ProxyKey1408",729,"",1,352,34
1510,"ProxyKey1409",730,1,100,378,34
1511,"ProxyKey1410",731,1,100,882,34
1512,"ProxyKey1411",732,1,70,924,34
1513,"ProxyKey1412",732,1,30,929,34
1514,"ProxyKey1435",733,1,100,936,34
1515,"ProxyKey1436",734,1,40,274,34
1516,"ProxyKey1441",734,1,60,791,34
1517,"ProxyKey1442",735,1,60,641,34
1518,"ProxyKey1443",735,1,40,519,34
1519,"ProxyKey1444",736,1,30,1140,34
1520,"ProxyKey1445",736,1,30,1143,34
1521,"ProxyKey1446",736,1,40,1146,34
1522,"ProxyKey1447",737,"",1,488,34
1523,"ProxyKey1448",737,1,100,886,34
1524,"ProxyKey1449",738,1,100,446,34
1525,"ProxyKey1450",739,1,70,416,34
1526,"ProxyKey1451",739,1,30,424,34
1527,"ProxyKey1452",740,1,50,313,34
1528,"ProxyKey1453",740,1,50,317,34
1529,"ProxyKey1454",741,1,30,256,34
1530,"ProxyKey1455",741,1,70,215,34
1531,"ProxyKey1456",742,1,70,159,34
1532,"ProxyKey1457",742,1,30,174,34
1533,"ProxyKey1458",743,1,50,2688,34
1534,"ProxyKey1459",743,1,50,2651,34
1535,"ProxyKey1460",743,"",1,2691,34
1536,"ProxyKey1461",743,"",1,2656,34
1537,"ProxyKey536",744,"",1,1485,34
1538,"ProxyKey537",744,1,100,1493,34
1539,"ProxyKey538",745,1,100,1493,34
1540,"ProxyKey539",746,1,100,1623,34
1541,"ProxyKey540",747,1,100,1533,34
1542,"ProxyKey541",748,1,100,366,34
1543,"ProxyKey542",749,"",1,356,34
1544,"ProxyKey543",749,1,100,344,34
1545,"ProxyKey544",750,1,100,1448,34
1546,"ProxyKey545",751,1,100,1459,34
1547,"ProxyKey546",752,1,100,1520,34
1548,"ProxyKey547",753,1,50,1902,34
1549,"ProxyKey548",753,1,50,1956,34
1550,"ProxyKey549",754,1,50,1984,34
1551,"ProxyKey550",754,1,50,1887,34
1552,"ProxyKey823",755,1,70,744,34
1553,"ProxyKey964",755,1,30,579,34
1554,"ProxyKey967",756,1,50,625,34
1555,"ProxyKey971",756,1,50,776,34
1556,"ProxyKey552",757,1,50,2651,34
1557,"ProxyKey553",757,1,50,2688,34
1558,"ProxyKey554",758,1,60,641,34
1559,"ProxyKey555",758,1,40,519,34
1560,"ProxyKey560",759,1,70,641,34
1561,"ProxyKey556",759,1,30,732,34
1562,"ProxyKey557",760,1,100,924,34
1563,"ProxyKey559",761,1,100,921,34
1564,"ProxyKey561",762,1,100,923,34
1565,"ProxyKey558",763,1,50,317,34
1566,"ProxyKey562",763,1,50,313,34
1567,"ProxyKey968",764,1,100,2628,34
1568,"ProxyKey566",765,1,70,153,34
1569,"ProxyKey26",765,1,30,174,34
1570,"ProxyKey320",766,1,70,171,34
1571,"ProxyKey316",766,1,30,178,34
1572,"ProxyKey33",767,1,100,167,34
1573,"ProxyKey965",768,1,100,233,34
1574,"ProxyKey72",769,1,70,51,34
1575,"ProxyKey76",769,1,30,10,34
1576,"ProxyKey85",770,1,70,58,34
1577,"ProxyKey131",770,1,30,52,34
1578,"ProxyKey197",771,1,30,9,34
1579,"ProxyKey239",771,1,70,55,34
1580,"ProxyKey82",772,1,20,1574,34
1581,"ProxyKey243",772,1,20,2027,34
1582,"ProxyKey966",772,1,60,1887,34
1583,"ProxyKey252",773,1,33,1103,34
1584,"ProxyKey1224",773,1,33,1105,34
1585,"ProxyKey1225",773,1,34,1107,34
1586,"ProxyKey261",774,1,33,1134,34
1587,"ProxyKey1427",774,1,33,1136,34
1588,"ProxyKey1428",774,1,34,1138,34
1589,"ProxyKey290",775,1,33,1193,34
1590,"ProxyKey1430",775,1,33,1195,34
1591,"ProxyKey1429",775,1,34,1197,34
1592,"ProxyKey292",776,1,33,1208,34
1593,"ProxyKey1389",776,1,33,1210,34
1594,"ProxyKey1390",776,1,34,1212,34
1595,"ProxyKey315",777,1,33,1214,34
1596,"ProxyKey1431",777,1,33,1215,34
1597,"ProxyKey1432",777,1,34,1216,34
1598,"ProxyKey324",778,1,100,1217,34
1599,"ProxyKey272",779,1,100,1376,34
1600,"ProxyKey350",780,1,40,1407,34
1601,"ProxyKey564",780,1,60,1376,34
1602,"ProxyKey524",781,1,40,1427,34
1603,"ProxyKey568",781,1,60,1376,34
1604,"ProxyKey571",782,1,100,886,34
1605,"ProxyKey572",783,1,100,946,34
1606,"ProxyKey573",784,1,100,446,34
1607,"ProxyKey551",785,1,100,425,34
1608,"ProxyKey574",786,1,100,256,34
1609,"ProxyKey575",787,1,100,313,34
1610,"ProxyKey576",788,1,100,451,34
1611,"ProxyKey578",789,1,80,606,34
1612,"ProxyKey579",789,1,20,616,34
1613,"ProxyKey580",790,1,60,758,34
1614,"ProxyKey597",790,1,40,532,34
1615,"ProxyKey581",791,1,100,1394,34
1616,"ProxyKey582",792,1,100,1557,34
1617,"ProxyKey608",793,1,50,1919,34
1618,"ProxyKey609",793,1,50,1989,34
1619,"ProxyKey583",794,1,100,267,34
1620,"ProxyKey584",795,1,100,459,34
1621,"ProxyKey596",796,1,60,784,34
1622,"ProxyKey585",796,1,40,539,34
1623,"ProxyKey586",797,1,80,623,34
1624,"ProxyKey587",797,1,20,636,34
1625,"ProxyKey588",798,1,100,638,34
1626,"ProxyKey595",799,1,100,1397,34
1627,"ProxyKey593",800,1,100,464,34
1628,"ProxyKey598",801,1,80,579,34
1629,"ProxyKey599",801,1,20,593,34
1630,"ProxyKey600",802,1,100,747,34
1631,"ProxyKey601",803,1,100,1037,34
1632,"ProxyKey602",804,1,100,1390,34
1633,"ProxyKey603",805,1,50,1913,34
1634,"ProxyKey604",805,1,50,1980,34
1635,"ProxyKey605",806,1,100,488,34
1636,"ProxyKey607",807,1,100,105,34
1637,"ProxyKey617",808,1,100,274,34
1638,"ProxyKey610",808,"",1,278,34
1639,"ProxyKey611",809,1,100,1487,34
1640,"ProxyKey612",810,"",1,2027,34
1641,"ProxyKey969",810,1,100,1931,34
1642,"ProxyKey615",811,1,100,370,34
1643,"ProxyKey616",812,1,100,1245,34
1644,"ProxyKey647",813,1,60,1309,34
1645,"ProxyKey648",813,1,10,1243,34
1646,"ProxyKey619",813,1,30,1269,34
1647,"ProxyKey641",814,1,100,1300,34
1648,"ProxyKey642",815,"",1,1306,34
1649,"ProxyKey643",815,1,100,1269,34
1650,"ProxyKey646",816,1,100,1617,34
1651,"ProxyKey970",817,"",1,2915,34
1652,"ProxyKey972",817,"",2,2921,34
1653,"ProxyKey973",817,"",1,2923,34
1654,"ProxyKey974",817,"",2,2925,34
1655,"ProxyKey975",817,"",1,2928,34
1656,"ProxyKey743a",818,1,40,3302,34
1657,"ProxyKey1031",818,1,30,3303,34
1658,"ProxyKey1040",818,1,30,3305,34
1659,"ProxyKey1024a",819,1,40,3304,34
1660,"ProxyKey1032",819,1,60,3303,34
1661,"ProxyKey1025a",820,1,30,3306,34
1662,"ProxyKey1039",820,1,50,3302,34
1663,"ProxyKey1033",820,1,20,3305,34
1664,"ProxyKey1026a",821,1,50,3304,34
1665,"ProxyKey1034",821,1,50,3306,34
1666,"ProxyKey1027a",822,1,40,3302,34
1667,"ProxyKey1035",822,1,30,3303,34
1668,"ProxyKey1041",822,1,30,3305,34
1669,"ProxyKey1028a",823,1,40,3304,34
1670,"ProxyKey1036",823,1,60,3303,34
1671,"ProxyKey1029",824,1,30,3306,34
1672,"ProxyKey1037",824,1,50,3302,34
1673,"ProxyKey1042",824,1,20,3305,34
1674,"ProxyKey1030",825,1,50,3304,34
1675,"ProxyKey1038",825,1,50,3306,34
1676,"ProxyKey1246",826,1,100,1300,34
1677,"ProxyKey1247",827,1,100,1376,34
1678,"ProxyKey1302",827,"",2,1294,34
1679,"ProxyKey1248",828,1,100,1270,34
1680,"ProxyKey1249",829,1,40,51,34
1681,"ProxyKey1303",829,1,60,55,34
1682,"ProxyKey1250",830,1,100,4,34
1683,"ProxyKey1251",831,1,100,118,34
1684,"ProxyKey1252",832,1,60,416,34
1685,"ProxyKey1304",832,1,40,424,34
1686,"ProxyKey1253",833,"",2,352,34
1687,"ProxyKey1305",833,1,100,339,34
1688,"ProxyKey1254",834,1,100,1849,34
1689,"ProxyKey1255",835,1,100,366,34
1690,"ProxyKey1256",836,1,100,2651,34
1691,"ProxyKey1257",837,1,100,2688,34
1692,"ProxyKey1306",837,"",2,2691,34
1693,"ProxyKey1258",838,1,50,1912,34
1694,"ProxyKey1307",838,1,50,1984,34
1695,"ProxyKey1259",839,1,50,1931,34
1696,"ProxyKey1308",839,1,50,1966,34
1697,"ProxyKey1260",840,"",2,1407,34
1698,"ProxyKey1309",840,1,100,1397,34
1699,"ProxyKey1261",841,1,100,1376,34
1700,"ProxyKey1262",842,"",2,1427,34
1701,"ProxyKey1310",842,1,100,1407,34
1702,"ProxyKey1263",843,1,100,1557,34
1703,"ProxyKey1264",844,1,100,1548,34
1704,"ProxyKey1265",845,1,100,274,34
1705,"ProxyKey1266",846,1,100,1449,34
1706,"ProxyKey1267",847,1,100,1472,34
1707,"ProxyKey1268",848,1,100,215,34
1708,"ProxyKey1269",849,1,100,215,34
1709,"ProxyKey1270",850,"",2,2027,34
1710,"ProxyKey1311",850,1,50,1887,34
1711,"ProxyKey1312",850,1,50,1956,34
1712,"ProxyKey1271",851,"",2,1487,34
1713,"ProxyKey1313",851,1,100,1493,34
1714,"ProxyKey1272",852,"",2,1485,34
1715,"ProxyKey1314",852,1,100,1493,34
1716,"ProxyKey1273",853,1,100,1493,34
1717,"ProxyKey1274",854,1,100,1459,34
1718,"ProxyKey1275",855,"",1,1511,34
1719,"ProxyKey1315",855,1,100,1520,34
1720,"ProxyKey1276",856,1,100,1533,34
1721,"ProxyKey1277",857,1,100,313,34
1722,"ProxyKey1278",858,1,100,368,34
1723,"ProxyKey1279",859,1,30,641,34
1724,"ProxyKey1360",859,1,70,537,34
1725,"ProxyKey1280",860,"",2,1574,34
1726,"ProxyKey1316",860,1,50,1919,34
1727,"ProxyKey1317",860,1,50,1989,34
1728,"ProxyKey1281",861,1,100,2628,34
1729,"ProxyKey1282",862,1,100,472,34
1730,"ProxyKey1283",863,"",2,481,34
1731,"ProxyKey1318",863,1,100,886,34
1732,"ProxyKey1284",864,1,100,495,34
1733,"ProxyKey1286",865,1,33,753,34
1734,"ProxyKey1319",865,1,33,744,34
1735,"ProxyKey1320",865,1,34,775,34
1736,"ProxyKey1287",866,1,100,519,34
1737,"ProxyKey1288",867,1,100,873,34
1738,"ProxyKey1289",868,1,100,1617,34
1739,"ProxyKey1290",869,1,100,886,34
1740,"ProxyKey1291",870,1,100,943,34
1741,"ProxyKey1292",871,1,100,1623,34
1742,"ProxyKey1293",872,1,100,3030,34
1743,"ProxyKey1294",873,1,100,641,34
1744,"ProxyKey1295",874,1,100,432,34
1745,"ProxyKey1296",875,1,100,2039,34
1746,"ProxyKey1297",876,1,100,1046,34
1747,"ProxyKey1298",877,1,33,1193,34
1748,"ProxyKey1433",877,1,33,1195,34
1749,"ProxyKey1434",877,1,34,1197,34
1750,"ProxyKey1299",878,1,100,747,34
1751,"ProxyKey1301",879,1,60,791,34
1752,"ProxyKey1322",879,1,40,795,34
1753,"ProxyKey1323",880,1,100,159,34
1754,"ProxyKey1325",881,1,100,3030,34
1755,"ProxyKey1326",882,1,100,215,34
1756,"ProxyKey1327",883,1,100,153,34
1757,"ProxyKey1328",884,1,33,1390,34
1758,"ProxyKey1324",884,1,33,1394,34
1759,"ProxyKey1351",884,1,34,1397,34
1760,"ProxyKey1329",885,1,100,215,34
1761,"ProxyKey1330",886,"",2,732,34
1762,"ProxyKey1331",886,1,100,641,34
1763,"ProxyKey1353",887,1,100,2628,34
1764,"ProxyKey1332",888,1,100,1533,34
1765,"ProxyKey1333",889,1,100,274,34
1766,"ProxyKey1334",890,1,100,866,34
1767,"ProxyKey1335",891,1,100,1407,34
1768,"ProxyKey1336",892,"",2,1574,34
1769,"ProxyKey1352",892,1,50,1919,34
1770,"ProxyKey1359",892,1,50,1989,34
1771,"ProxyKey1337",893,1,100,339,34
1772,"ProxyKey1338",894,1,100,1520,34
1773,"ProxyKey1339",895,1,100,641,34
1774,"ProxyKey1340",896,1,100,940,34
1775,"ProxyKey1341",897,1,100,1617,34
1776,"ProxyKey1342",898,1,50,2651,34
1777,"ProxyKey1354",898,1,50,2688,34
1778,"ProxyKey1343",899,1,50,791,34
1779,"ProxyKey1355",899,1,50,795,34
1780,"ProxyKey1344",900,1,100,791,34
1781,"ProxyKey1345",901,1,25,2920,34
1782,"ProxyKey1356",901,1,25,2922,34
1783,"ProxyKey1358",901,1,25,2924,34
1784,"ProxyKey1357",901,1,25,2926,34
1785,"ProxyKey1346",902,1,100,1407,34
1786,"ProxyKey1347",903,1,100,1394,34
1787,"ProxyKey1348",904,1,100,1427,34
1788,"ProxyKey1350",905,1,100,890,34
1789,"ProxyKey1006",906,1,40,3532,34
1790,"ProxyKey1486",906,1,60,3549,34
1791,"ProxyKey1487",907,1,100,3533,34
1792,"ProxyKey1488",908,1,100,3534,34
1793,"ProxyKey1525",909,1,25,3539,34
1794,"ProxyKey1521",909,1,75,3540,34
1795,"ProxyKey1526",910,1,100,3541,34
1796,"ProxyKey1527",911,1,100,3542,34
1797,"ProxyKey1537",912,1,100,3543,34
1798,"ProxyKey1538",913,1,100,3546,34
1799,"ProxyKey1539",914,1,50,3547,34
1800,"ProxyKey1540",914,1,50,3548,34
1801,"ProxyKey1541",915,1,50,3550,34
1802,"ProxyKey1542",915,1,50,3552,34
1803,"ProxyKey1543",916,1,100,3553,34
1804,"ProxyKey1559",917,1,100,3034,34
1805,"ProxyKey1572",918,1,100,3554,34
1806,"ProxyKey1504",919,1,30,3463,34
1807,"ProxyKey1514",919,1,30,3464,34
1808,"ProxyKey1515",919,1,40,3465,34
1809,"ProxyKey1505",920,1,100,3466,34
1810,"ProxyKey1506",921,1,100,3467,34
1811,"ProxyKey1507",922,1,100,3468,34
1812,"ProxyKey1508",923,1,100,3469,34
1813,"ProxyKey1509",924,1,100,3470,34
1814,"ProxyKey1510",925,1,50,3471,34
1815,"ProxyKey1511",925,1,50,3472,34
1816,"ProxyKey1512",926,1,100,3473,34
1817,"ProxyKey1513",927,1,100,3474,34
1818,"ProxyKey1516",928,1,100,3475,34
1819,"ProxyKey1517",929,1,40,3476,34
1820,"ProxyKey1518",929,1,60,3477,34
1821,"ProxyKey1535",930,1,40,3479,34
1822,"ProxyKey1536",930,1,60,3480,34
1823,"ProxyKey1529",931,1,40,3478,34
1824,"MissionDexIntGuards3",931,1,60,3477,34
1825,"ProxyKey1519",932,1,50,3503,34
1826,"ProxyKey1522",932,1,50,3504,34
1827,"ProxyKey1520",933,1,50,3499,34
1828,"ProxyKey1523",933,1,50,3500,34
1829,"ProxyKey1530",934,1,50,3501,34
1830,"ProxyKey1531",934,1,50,3502,34
1831,"ProxyKey1524",935,1,25,3505,34
1832,"ProxyKey1528",935,1,20,3507,34
1833,"ProxyKey1532",935,1,15,3508,34
1834,"ProxyKey1533",935,1,15,3509,34
1835,"ProxyKey1534",935,1,15,3510,34
1836,"ProxyKey1544",936,1,33,3508,34
1837,"ProxyKey1545",936,1,33,3509,34
1838,"ProxyKey1546",936,1,34,3510,34
1839,"ProxyKey1547",937,1,40,3514,34
1840,"ProxyKey1548",937,1,30,3515,34
1841,"ProxyKey1549",937,1,30,3516,34
1842,"ProxyKey1550",938,1,30,3513,34
1843,"ProxyKey1551",938,1,70,3506,34
1844,"ProxyKey1552",939,1,70,3507,34
1845,"ProxyKey1554",939,1,30,3519,34
1846,"ProxyKey1553",940,1,50,3518,34
1847,"ProxyKey1555",940,1,50,3519,34
1848,"ProxyKey1556",941,1,100,3517,34
1849,"ProxyKey1557",942,1,100,3520,34
1850,"ProxyKey1558",943,1,40,3511,34
1851,"ProxyKey1571",943,1,60,3512,34
1852,"ProxyKey1560",944,1,30,3521,34
1853,"ProxyKey1561",944,1,70,3522,34
1854,"ProxyKey1562",945,1,30,3523,34
