"rownum","MonsterVarietiesKey","[rid]","[i32]","Name"
1227,3849,"[1085,9553]","[20,10]","The Brittle Emperor"
1228,3772,[],[],"The Winged Death"
1229,4352,[],[],"Rama, The Kinslayer"
1230,4355,[],[],"Kalria, The Fallen"
1231,4364,[],[],"Invari, The Bloodshaper"
1232,4366,[],[],"Lokan, The Deceiver"
1233,4369,[],[],"Marchak, The Betrayer"
1234,4371,[],[],"Berrots, The Breaker"
1235,4373,[],[],"Vessider, The Unrivaled"
1236,4375,[],[],"Morgrants, The Deafening"
1237,4313,[],[],"Yorishi, Aurora-sage"
1238,4316,[],[],"Jeinei Yuushu"
1239,4319,[],[],"Otesha, the Giantslayer"
1240,4339,[],[],"Uruk Baleh"
1241,4342,[],[],"El'Abin, Bloodeater"
1242,4344,[],[],"Leli Goya, Daughter of Ash"
1243,4346,[],[],"Bin'aia, Crimson Rain"
1244,4285,"[1085,9553]","[30,15]","Musky \""Two-Eyes\"" Grenn"
1245,4288,[],[],"Susara, Siren of Pondium"
1246,4290,"[2090,9553]","[20,10]","Lussi \""Rotmother\"" Roth"
1247,2298,[],[],"The Blacksmith"
1248,1152,[],[],"Tolman, the Exhumer"
1249,749,[717],[50],"Volkuur's Frostguard"
1250,750,[717],[50],"Volkuur's Frostguard"
1251,762,[717],[50],"Volkuur's Flameguard"
1252,763,[717],[50],"Volkuur's Flameguard"
1253,786,[717],[50],"Volkuur's Stormguard"
1254,787,[717],[50],"Volkuur's Stormguard"
1255,4819,[717],[50],"Volkuur, the Unbreathing Queen"
1256,4845,[717],[50],"Rania Skyborne"
1257,4848,[717],[50],"Lora, the Contender"
1258,4851,[717],[50],"Terese Napora"
1259,6119,[],[],"Farrul, First of the Plains"
1260,6127,[],[],"Craiceann, First of the Deep"
1261,6155,[],[],"Fenumus, First of the Night"
1262,6074,[],[],"Saqawal, First of the Sky"
1263,8150,[],[],"Melur Thornmaul"
1264,8153,[],[],"Elida Blisterclaw"
1265,8156,[],[],"Orvi Acidbeak"
