"rownum","GrantedEffectsKey","SetId","StatsKeys","StatsValuesPermille","Weight","[i32]","[i32]"
1275,9488,2,"[215,216]","[2000,-2000]",100,[],[]
1276,9489,0,[434],[500],50,[],[]
1277,9489,1,[13025],[500],20,[],[]
1278,9489,2,[13026],[1000],100,[],[]
1279,9489,3,"[13027,13028]","[3000,-3000]",100,[],[]
1280,9490,0,[3338],[500],50,[],[]
1281,9490,1,[3480],[2000],100,[],[]
1282,9490,2,[13038],[2000],50,[],[]
1283,9496,0,[434],[500],50,[],[]
1284,9496,1,"[70,24]","[-1000,3000]",100,[],[]
1285,9496,2,[12877],[500],50,[],[]
1286,9502,0,[8435],[250],50,[],[]
1287,9502,1,"[11918,11919]","[1000,-1000]",50,[],[]
1288,9502,2,[12951],[1000],100,[],[]
1289,9511,0,[3480],[500],50,[],[]
1290,9511,1,"[3338,4528]","[-1000,500]",100,[],[]
1291,9511,2,[12908],[500],5,[],[]
1292,9644,0,[434],[500],50,[],[]
1293,9644,1,[175],[2000],100,[],[]
1294,9644,2,[1499],[250],20,[41],[]
1295,9648,0,[434],[500],50,[],[]
1296,9648,1,"[215,3338]","[-2000,2000]",50,[],[]
1297,9648,2,[1101],[3000],20,[29],[]
1298,9648,3,[13001],[500],100,[],[]
1299,9652,0,[12429],[1000],50,[],[]
1300,9652,1,[434],[1000],100,[],[]
1301,9652,2,[12358],[500],50,[],[]
1302,9652,3,[13045],[600],20,[],[]
1303,9653,0,[8440],[1000],50,[],[]
1304,9653,1,[12882],[500],20,[],[]
1305,9653,2,"[434,175]","[500,1000]",100,[],[]
1306,9653,3,"[8418,24]","[-2000,2000]",50,[],[]
1307,9655,0,[434],[500],50,[],[]
1308,9655,1,"[10180,215]","[500,-1000]",100,[],[]
1309,9655,2,[216],[2000],100,[],[]
1310,9655,3,[13004],[-500],10,[],[]
1311,9650,0,[659],[500],50,[],[]
1312,9650,1,[1488],[1000],20,[41],[]
1313,9650,2,[13021],[-1000],100,[],[]
1314,9650,3,[216],[500],100,[],[]
1315,2084,0,[486],[500],50,[],[]
1316,2084,1,[6304],[500],100,[],[]
1317,9678,0,[498],[500],50,[],[]
1318,9678,1,[13021],[-1000],100,[],[]
1319,9678,2,[13021],[1000],100,[],[]
1320,9654,0,[434],[500],50,[],[]
1321,9654,1,[12375],[-50],20,[],[]
1322,9654,2,[8089],[1000],100,[],[]
1323,9654,3,"[12373,25]","[-500,1000]",50,[],[]
1324,9664,0,[462],[0],50,[],[]
1325,9664,1,[8898],[-2000],100,[],[]
1326,9664,2,[462],[0],20,[],[]
1327,9666,0,[434],[500],50,[],[]
1328,9666,1,[462],[0],100,[],[]
1329,9666,2,"[9897,3338]","[50,-2000]",20,[],[]
1330,9677,0,[434],[500],50,[],[]
1331,9677,1,[216],[500],100,[],[]
1332,9677,2,"[7570,6304]","[2000,1000]",100,[],[]
1333,9677,3,[13069],[500],10,[],[]
1334,9851,0,[486],[500],100,[],[]
1335,9851,1,[1873],[250],50,[],[]
1336,9851,2,[12655],[500],20,[],[]
1337,9849,0,[13241],[500],50,[],[]
1338,9849,1,[216],[500],100,[],[]
1339,9849,2,[434],[500],100,[],[]
1340,9970,0,[215],[1000],100,[],[]
1341,9970,1,[216],[500],50,[],[]
1342,9970,2,[13853],[100],50,[],[]
1343,9995,0,[434],[500],100,[],[]
1344,9995,1,[554],[3000],50,[],[]
1345,9995,2,[14167],[100],50,[],[]
1346,9976,0,[215],[1000],100,[],[]
1347,9976,1,[13991],[-500],50,[],[]
1348,9976,2,[14165],[1000],50,[],[]
1349,10033,0,[13924],[-250],100,[],[]
1350,10033,1,"[13924,13856]","[3000,250]",50,[],[]
1351,10033,2,[14009],[-500],50,[],[]
1352,9981,0,[583],[1000],100,[],[]
1353,9981,1,[1333],[500],50,[],[]
1354,9981,2,[2614],[1500],50,[],[]
1355,10034,0,[13925],[250],100,[],[]
1356,10034,1,[554],[1000],50,[],[]
1357,10034,2,[14148],[1000],50,[],[]
1358,10050,0,[24],[500],100,[],[]
1359,10050,1,[13991],[500],50,[],[]
1360,10050,2,[14068],[100000],50,[],[]
1361,10113,0,[434],[1000],100,[],[]
1362,10113,1,[3480],[2000],50,[],[]
1363,10113,2,[13237],[500],50,[],[]
1364,10114,0,[462],[0],100,[],[]
1365,10114,1,[462],[0],50,[],[]
1366,10114,2,[462],[0],50,[],[]
1367,10121,0,[434],[500],100,[],[]
1368,10121,1,[12430],[1000],50,[],[]
1369,10121,2,[213],[500],50,[],[]
1370,10120,0,[175],[1000],100,[],[]
1371,10120,1,[14229],[100],50,[],[]
1372,10120,2,[434],[500],50,[],[]
1373,10116,0,[24],[1000],100,[],[]
1374,10116,1,[617],[1000],50,[],[]
1375,10116,2,[12109],[1000],50,[],[]
1376,10111,0,[434],[500],100,[],[]
1377,10111,1,"[24,215]","[2000,1000]",50,[],[]
1378,10111,2,[1504],[250],50,[],[]
1379,10125,0,[70],[500],100,[],[]
1380,10125,1,[175],[1000],50,[],[]
1381,10125,2,[14242],[100],50,[],[]
1382,10122,0,[554],[1500],100,[],[]
1383,10122,1,[434],[500],50,[],[]
1384,10122,2,[14572],[2000],50,[],[]
1385,10142,0,[434],[500],100,[],[]
1386,10142,1,[2659],[1000],50,[],[]
1387,10142,2,[554],[1500],50,[],[]
1388,10173,0,[49],[1000],100,[],[]
1389,10173,1,[175],[1000],50,[],[]
1390,10173,2,[14593],[-1500],50,[],[]
1391,10130,0,[1230],[100],100,[],[]
1392,10130,1,[2614],[1500],50,[],[]
1393,10130,2,[14289],[500],50,[],[]
1394,10110,0,[1933],[500],50,[],[]
1395,10110,1,"[1074,12963]","[250,-3000]",10,[],[]
1396,10110,2,[215],[1000],100,[],[]
1397,10112,0,[434],[500],50,[],[]
1398,10112,1,[14649],[2000],50,[],[]
1399,10112,2,[215],[500],50,[],[]
1400,10123,0,[434],[500],50,[],[]
1401,10123,1,[14452],[500],50,[],[]
1402,10123,2,[434],[-500],50,[],[]
1403,10124,0,[434],[500],50,[],[]
1404,10124,1,[70],[500],100,[],[]
1405,10124,2,[12618],[1000],20,[],[]
1406,10131,0,[341],[1000],50,[],[]
1407,10131,1,[108],[1000],50,[],[]
1408,10131,2,"[14650,14298]","[50,1000]",10,[],[]
1409,10126,0,[1787],[500],100,[],[]
1410,10126,1,[434],[500],50,[],[]
1411,10126,2,[166],[500],50,[],[]
1412,10115,0,[1787],[500],100,[],[]
1413,10115,1,[9666],[1000],100,[],[]
1414,10115,2,[9664],[2000],20,[],[]
1415,10127,0,[617],[1000],50,[],[]
1416,10127,1,[12624],[500],50,[],[]
1417,10127,2,[3338],[1000],100,[],[]
1418,10119,0,[3338],[500],50,[],[]
1419,10119,1,[215],[500],50,[],[]
1420,10119,2,[14278],[25000],20,[],[]
1421,10206,0,[434],[500],100,[],[]
1422,10206,1,[554],[1500],50,[],[]
1423,10206,2,[9768],[1000],50,[],[]
1424,10208,0,[3338],[500],100,[],[]
1425,10208,1,"[14697,14731]","[250,-500]",50,[],[]
1426,10208,2,[6336],[500],50,[],[]
1427,10210,0,[14982],[500],100,[],[]
1428,10210,1,[14983],[-2000],50,[],[]
1429,10210,2,[14983],[500],50,[],[]
1430,10212,0,[15353],[500],100,[],[]
1431,10212,1,[15357],[1000],50,[],[]
1432,10212,2,[15356],[1000],50,[],[]
1433,10214,0,[215],[1000],100,[],[]
1434,10214,1,[213],[250],50,[],[]
1435,10214,2,[15374],[500],50,[],[]
1436,10215,0,[215],[1000],100,[],[]
1437,10215,1,[213],[250],50,[],[]
1438,10215,2,[15375],[500],50,[],[]
1439,10218,0,[215],[1000],100,[],[]
1440,10218,1,[213],[250],50,[],[]
1441,10218,2,[462],[0],50,[],[]
1442,10219,0,[462],[0],100,[],[]
1443,10219,1,[462],[0],50,[],[]
1444,10219,2,[9313],[1000],50,[],[]
1445,10217,0,[215],[1000],100,[],[]
1446,10217,1,[4528],[500],50,[],[]
1447,10217,2,[15376],[500],50,[],[]
1448,10220,0,[215],[1000],100,[],[]
1449,10220,1,[4528],[500],50,[],[]
1450,10220,2,[15378],[500],50,[],[]
1451,10216,0,[215],[1000],100,[],[]
1452,10216,1,[4528],[500],50,[],[]
1453,10216,2,[15377],[1000],50,[],[]
1454,8778,0,[1933],[250],100,[],[]
1455,8778,1,[215],[500],50,[],[]
1456,8778,2,[213],[250],50,[],[]
1457,10221,0,[13337],[250],100,[],[]
1458,10221,1,[213],[500],50,[],[]
1459,10221,2,[13079],[250],50,[],[]
1460,10222,0,[1933],[250],100,[],[]
1461,10222,1,[434],[1000],50,[],[]
1462,10222,2,"[434,3837]","[-1000,500]",50,[],[]
1463,2398,0,[231],[5000],50,[],[]
1464,2857,0,[231],[5000],50,[],[]
1465,2648,0,[231],[5000],50,[],[]
1466,10281,0,[200],[1500],100,[],[]
1467,10281,1,[11001],[1000],50,[],[]
1468,10281,2,[554],[2000],50,[],[]
1469,10285,0,[434],[500],50,[],[]
1470,10285,1,[216],[500],50,[],[]
1471,10285,2,[215],[1500],20,[],[]
1472,10284,0,[16712],[1500],50,[],[]
1473,10284,1,[8089],[1000],50,[],[]
1474,10284,2,"[172,3883]","[50,-1500]",10,[],[]
1475,10284,3,[16710],[50],20,[],[]
1476,10282,0,[24],[1000],50,[],[]
1477,10282,1,[95],[500],50,[],[]
1478,10282,2,[12938],[5000],10,[],[]
1479,10300,0,[434],[500],50,[],[]
1480,10300,1,[462],[0],50,[],[]
1481,10300,2,[462],[0],50,[],[]
1482,10299,0,[462],[0],50,[],[]
1483,10299,1,[3338],[500],50,[],[]
1484,10299,2,[17298],[1000],50,[],[]
1485,10301,0,[42],[1000],50,[],[]
1486,10301,1,[173],[50],100,[],[]
1487,10302,0,[42],[1000],50,[],[]
1488,10304,0,[215],[500],100,[],[]
1489,10304,1,[2073],[500],50,[],[]
1490,10304,2,[213],[250],50,[],[]
1491,10305,0,[2024],[500],100,[],[]
1492,10305,1,[17444],[200],50,[],[]
1493,10305,2,[2073],[500],50,[],[]
