"rownum","Id","WorldAreasKeys","i32","i32","BossMonsterSpawnChance","BossMonsterCount","BossMonster_MonsterVarietiesKeys","bool","i32","[string]","TagsKeys","MinLevel","MaxLevel","WorldAreas2","i32","PackFormation","i32","bool"
1263,"breach-physical-map2","[1061,1066,1071,1076]",7,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1264,"breach-physical-map3","[1061,1066,1071,1076]",7,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1265,"breach-chaos-map1","[1062,1067,1072,1077]",7,9,75,1,[5043],"",1,[],[],0,100,[],0,"",0,""
1266,"breach-chaos-map2","[1062,1067,1072,1077]",7,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1267,"breach-chaos-map3","[1062,1067,1072,1077]",7,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1268,"breach-uber-fire-map1",[1083],7,9,100,1,[5031],"",1,[],[],0,100,[],0,"",0,""
1269,"breach-uber-fire-map2",[1083],7,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1270,"breach-uber-fire-map3",[1083],7,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1271,"breach-uber-cold-map1",[1084],7,9,100,1,[5051],"",1,[],[],0,100,[],0,"",0,""
1272,"breach-uber-cold-map2",[1084],7,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1273,"breach-uber-cold-map3",[1084],7,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1274,"breach-uber-lightning-map1",[1085],7,9,100,1,[5056],"",1,[],[],0,100,[],0,"",0,""
1275,"breach-uber-lightning-map2",[1085],7,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1276,"breach-uber-lightning-map3",[1085],7,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1277,"breach-uber-physical-map1",[1081],7,9,100,1,[5066],"",1,[],[],0,100,[],0,"",0,""
1278,"breach-uber-physical-map2",[1081],7,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1279,"breach-uber-physical-map3",[1081],7,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1280,"breach-uber-chaos-map1",[1082],7,9,100,1,[5044],"",1,[],[],0,100,[],0,"",0,""
1281,"breach-uber-chaos-map2",[1082],7,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1282,"breach-uber-chaos-map3",[1082],7,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1283,"p2-crossroads-traps",[104],2,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1284,"rampage-leaguestone",[0],10,14,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1285,"mudflats-karui",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1286,"parasite-bandits",[0],5,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1287,"a10q1-bannon-cultists",[148],6,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1288,"harbinger-tigers1","[1087,1088,1089,1253,1254,1255]",3,6,50,1,"[5540,5541,5542,5543,5544]","",1,[],[],0,100,[],0,"",0,""
1289,"harbinger-cannibals1","[1087,1088,1089,1253,1254,1255]",4,8,50,1,"[2693,5540,5541,5542,5543,5544]","",1,[],[],0,100,[],0,"",0,""
1290,"harbinger-cannibals2","[1087,1088,1089,1253,1254,1255]",4,8,50,1,"[5540,5541,5542,5543,5544]","",1,[],[],0,100,[],0,"",0,""
1291,"harbinger-shieldcrab1","[1087,1088,1089,1253,1254,1255]",5,9,50,1,"[5540,5541,5542,5543,5544]","",1,[],[],0,100,[],0,"",0,""
1292,"harbinger-crabs1","[1087,1088,1089,1253,1254,1255]",6,10,50,1,"[5540,5541,5542,5543,5544]","",1,[],[],0,100,[],0,"",0,""
1293,"harbinger-tigers2",[1256],3,6,50,1,"[5546,5547,5548,5549,5550]","",1,[],[],0,100,[],0,"",0,""
1294,"harbinger-cannibals3",[1256],4,8,50,1,"[2693,5546,5547,5548,5549,5550]","",1,[],[],0,100,[],0,"",0,""
1295,"harbinger-cannibals4",[1256],4,8,50,1,"[5546,5547,5548,5549,5550]","",1,[],[],0,100,[],0,"",0,""
1296,"harbinger-shieldcrab2",[1256],5,9,50,1,"[5546,5547,5548,5549,5550]","",1,[],[],0,100,[],0,"",0,""
1297,"harbinger-crabs2",[1256],6,10,50,1,"[5546,5547,5548,5549,5550]","",1,[],[],0,100,[],0,"",0,""
1298,"abyss_skeletons",[0],1,1,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1299,"abyss_chasm1",[0],1,1,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1300,"machinarium_vaal1",[1126],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1301,"machinarium_vaal2",[1126],6,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1302,"machinarium_vaal3",[1126],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1303,"machinarium_vaal4",[1126],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1304,"shaperinfluence-golems1",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1305,"shaperinfluence-golems2",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1306,"shaperinfluence-golems3",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1307,"shaperinfluence-golems4",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1308,"shaperinfluence-citystalkers1",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1309,"shaperinfluence-citystalkers2",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1310,"chaos-spacecitystalkers1",[166],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1311,"shaperinfluence-bosspack1",[0],5,8,100,1,[2010],1,0,[],[],0,100,[],0,"",0,""
1312,"shaperinfluence-bosspack2",[0],5,8,100,1,[2011],1,0,[],[],0,100,[],0,"",0,""
1313,"zanaatlasquest5elderpack",[0],4,6,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1314,"laboratory-ambushpack1",[0],4,4,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1315,"laboratory-ambushpack2",[0],4,4,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1316,"elderinfluence-portal1",[0],5,8,100,1,[6049],"",0,[],[],0,100,[],0,"",0,""
1317,"elderinfluence-portal2",[0],5,8,100,1,[6050],"",0,[],[],0,100,[],0,"",0,""
1318,"elderinfluence-portal3",[0],5,8,100,1,[6051],"",0,[],[],0,100,[],0,"",0,""
1319,"elderinfluence-tentacleminion1",[0],5,10,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1320,"Master_TH_Shipgraveyard-entrypack",[1501],6,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1321,"Master_TH_Shipgraveyard-piratepack1",[1501],6,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1322,"bestiary_hellion",[0],4,6,0,0,[],"",0,[],"[92,57,102,96]",0,100,[],0,"",0,""
1323,"bestiary_rhoa",[0],4,6,0,0,[],"",0,[],"[90,92,57,113]",0,100,[],0,"",0,""
1324,"bestiary_tiger",[0],4,6,0,0,[],"",0,[],"[96,57,102,100,108]",0,100,[],0,"",0,""
1325,"bestiary_hellion2",[0],4,6,0,0,[],"",0,[],"[67,57,102,114,115]",0,100,[],0,"",0,""
1326,"bestiary_lynx",[0],4,6,0,0,[],"",0,[],"[67,57,111,98]",0,100,[],0,"",0,""
1327,"bestiary_chieftain",[0],4,6,0,0,[],"",0,[],"[96,57,97,100]",0,100,[],0,"",0,""
1328,"bestiary_monkey",[0],4,6,0,0,[],"",0,[],"[96,57,97,100]",0,100,[],0,"",0,""
1329,"bestiary_goatmen",[0],4,6,0,0,[],"",0,[],"[92,57,67,96]",0,100,[],0,"",0,""
1330,"bestiary_wolf",[0],4,6,0,0,[],"",0,[],"[67,95,57,94]",0,100,[],0,"",0,""
1331,"bestiary_hound",[0],4,6,0,0,[],"",0,[],"[111,57,102,108,112]",0,100,[],0,"",0,""
1332,"bestiary_pitbull",[0],4,6,0,0,[],"",0,[],"[111,57,94,105]",0,100,[],0,"",0,""
1333,"bestiary_beast",[0],4,6,0,0,[],"",0,[],"[95,57,99,96,97,100]",0,100,[],0,"",0,""
1334,"bestiary_ursa",[0],4,6,0,0,[],"",0,[],"[96,95,57,104]",0,100,[],0,"",0,""
1335,"bestiary_bull",[0],4,6,0,0,[],"",0,[],"[67,57,105,113]",0,100,[],0,"",0,""
1336,"bestiary_spiker",[0],4,6,0,0,[],"",0,[],"[113,57,115,114]",0,100,[],0,"",0,""
1337,"bestiary_kiweth",[0],4,6,0,0,[],"",0,[],"[113,92,111,57,114]",0,100,[],0,"",0,""
1338,"bestiary_vulture",[0],4,6,0,0,[],"",0,[],"[93,109,57,98]",0,100,[],0,"",0,""
1339,"bestiary_rhex",[0],4,6,0,0,[],"",0,[],"[67,103,57,92]",0,100,[],0,"",0,""
1340,"bestiary_forestsnake",[0],4,6,0,0,[],"",0,[],"[96,57,97,100,110]",0,100,[],0,"",0,""
1341,"bestiary_sandsnake",[0],4,6,0,0,[],"",0,[],"[67,104,57,103,105]",0,100,[],0,"",0,""
1342,"bestiary_iguana",[0],4,6,0,0,[],"",0,[],"[67,104,57,103,105,115]",0,100,[],0,"",0,""
1343,"bestiary_carrionqueen",[0],4,6,0,0,[],"",0,[],"[103,104,105,57,92]",0,100,[],0,"",0,""
1344,"bestiary_sandleaper",[0],4,6,0,0,[],"",0,[],"[109,111,57,103]",0,100,[],0,"",0,""
1345,"bestiary_devourer",[0],4,6,0,0,[],"",0,[],"[96,57,101,98,107,110]",0,100,[],0,"",0,""
1346,"bestiary_plaguespider",[0],4,6,0,0,[],"",0,[],"[95,110,57,107,101]",0,100,[],0,"",0,""
1347,"bestiary_platedspider",[0],4,6,0,0,[],"",0,[],"[95,93,57,107,101]",0,100,[],0,"",0,""
1348,"bestiary_spider",[0],4,6,0,0,[],"",0,[],"[96,57,101,107,98]",0,100,[],0,"",0,""
1349,"bestiary_scorpion",[0],4,6,0,0,[],"",0,[],"[104,67,57,92,113]",0,100,[],0,"",0,""
1350,"bestiary_parasiticsquid",[0],4,6,0,0,[],"",0,[],"[95,93,57,110,114]",0,100,[],0,"",0,""
1351,"bestiary_sirenspawn",[0],4,6,0,0,[],"",0,[],"[95,90,109,57,112,108]",0,100,[],0,"",0,""
1352,"bestiary_squid",[0],4,6,0,0,[],"",0,[],"[95,93,99,112,57,108]",0,100,[],0,"",0,""
1353,"bestiary_sandspitter",[0],4,6,0,0,[],"",0,[],"[57,90,92,95,110]",0,100,[],0,"",0,""
1354,"bestiary_shieldcrab",[0],4,6,0,0,[],"",0,[],"[57,90,92,95,110]",0,100,[],0,"",0,""
1355,"bestiary_crab",[0],4,6,0,0,[],"",0,[],"[97,96,57]",0,100,[],0,"",0,""
1356,"bestiary_crab2",[0],4,6,0,0,[],"",0,[],"[90,64,103,57,111]",0,100,[],0,"",0,""
1357,"bestiary_frog",[0],4,6,0,0,[],"",0,[],"[110,112,57,105,108]",0,100,[],0,"",0,""
1358,"bestiary_gemfrog",[0],4,6,0,0,[],"",0,[],"[108,57,114,115]",0,100,[],0,"",0,""
1359,"bestiary_tigerboss",[0],1,1,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1360,"bestiary_rhexboss",[0],1,1,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1361,"bestiary_scorpionboss",[0],1,1,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1362,"bestiary_crabboss",[0],1,1,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1363,"bestiary_purgehound",[0],4,6,0,0,[],"",0,[],"[57,103,104,105,93]",0,100,[],0,"",0,""
1364,"bestiary_harvest_beast_red",[0],4,7,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1365,"bestiary_harvest_hellion_red",[0],4,7,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1366,"bestiary_harvest_bramblehulk_red",[0],4,7,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1367,"bestiary_harvest_squid_green",[0],4,7,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1368,"bestiary_harvest_vultureparasite_green",[0],5,7,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1369,"bestiary_harvest_platedscorpion_green",[0],4,7,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1370,"bestiary_harvest_rhex_blue",[0],4,7,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1371,"bestiary_harvest_nessacrab_blue",[0],4,7,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1372,"bestiary_harvest_goatman_blue",[0],4,7,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1373,"tigerboss-spiritworld",[1294],6,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1374,"birdboss-snakepacks",[1297],6,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1375,"birdboss-avianpacks",[1297],6,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1376,"birdboss-chimeralpacks",[1297],6,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1377,"birdboss-rhexpacks",[1297],6,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1378,"BestiaryLeague_CrabBoss-miscpack",[1295],6,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1379,"royale_beach1",[1370],3,5,0,0,[],"",1,"[""BeachBottomWet""]",[],0,100,[],0,"",0,""
1380,"royale_beach2",[1370],3,5,0,0,[],"",1,"[""BeachBottomWet""]",[],0,100,[],0,"",0,""
1381,"royale_beach3",[1370],3,5,0,0,[],"",1,"[""BeachBottomWet""]",[],0,100,[],0,"",0,""
1382,"royale_plains1",[1370],4,8,0,0,[],"",1,"[""RoyalePlains""]",[],0,100,[],0,"",0,""
1383,"royale_desert1",[1370],4,8,0,0,[],"",1,"[""RoyaleDesert""]",[],0,100,[],0,"",0,""
1384,"royale_desert2",[1370],4,8,0,0,[],"",1,"[""RoyaleDesert""]",[],0,100,[],0,"",0,""
1385,"royale_iceberg1",[1370],4,8,0,0,[],"",1,"[""RoyaleIceberg""]",[],0,100,[],0,"",0,""
1386,"royale_iceberg2",[1370],4,8,0,0,[],"",1,"[""RoyaleIceberg""]",[],0,100,[],0,"",0,""
1387,"royale_boiling1",[1370],4,8,0,0,[],"",1,"[""RoyaleBoilingLake""]",[],0,100,[],0,"",0,""
1388,"royale_boiling2",[1370],4,8,0,0,[],"",1,"[""RoyaleBoilingLake""]",[],0,100,[],0,"",0,""
1389,"royale_swamp1",[1370],4,8,0,0,[],"",1,"[""RoyaleSwamp""]",[],0,100,[],0,"",0,""
1390,"royale_swamp2",[1370],4,8,0,0,[],"",1,"[""RoyaleSwamp""]",[],0,100,[],0,"",0,""
1391,"royale_forest1",[1370],6,9,0,0,[],"",1,"[""RoyaleForest""]",[],0,100,[],0,"",0,""
1392,"royale_city1",[1370],3,8,0,0,[],"",1,"[""RoyaleCity""]",[],0,100,[],0,"",0,""
1393,"royale_city2",[1370],5,9,0,0,[],"",1,"[""RoyaleCity""]",[],0,100,[],0,"",0,""
1394,"royale_city3",[1370],7,13,0,0,[],"",1,"[""RoyaleCity""]",[],0,100,[],0,"",0,""
1395,"incursion-temple-fire1","[295,296,297,298,299,300,301]",5,8,0,0,[],"",1,"[""IncursionFloorOld""]",[],0,100,[],0,"",0,""
1396,"incursion-temple-lightning1","[295,296,297,298,299,300,301]",5,8,0,0,[],"",1,"[""IncursionFloorOld""]",[],0,100,[],0,"",0,""
1397,"incursion-temple-blood1","[299,300,301]",5,8,0,0,[],"",1,"[""IncursionFloorOld""]",[],0,100,[],0,"",0,""
1398,"incursion-temple-construct1","[295,296,297,298,299,300,301]",5,8,0,0,[],"",1,"[""IncursionFloorOld""]",[],0,100,[],0,"",0,""
1399,"incursion-temple-snake1","[295,296,297,298,299,300,301]",5,8,0,0,[],"",1,"[""ForestFloor""]",[],0,100,[],0,"",0,""
1400,"incursion-temple-snake2","[295,296,297,298,299,300,301]",5,8,0,0,[],"",1,"[""IncursionFloorOld""]",[],0,100,[],0,"",0,""
1401,"incursion-temple-fragment1","[295,296,297,298,299,300,301]",5,8,0,0,[],"",1,"[""IncursionFloorOld""]",[],0,100,[],0,"",0,""
1402,"incursion-temple-gemmonsters1","[295,296,297,298,299,300,301]",5,8,0,0,[],"",1,"[""ForestFloor""]",[],0,100,[],0,"",0,""
1403,"incursion-temple-monkeys1","[295,296,297,298,299,300,301]",8,12,0,0,[],"",1,"[""ForestFloor""]",[],0,100,[],0,"",0,""
1404,"incursion-temple-wraiths1","[295,296,297,298,299,300,301]",5,8,0,0,[],"",1,"[""IncursionFloorOld""]",[],0,100,[],0,"",0,""
1405,"incursion-temple-map-fire1","[302,303,304]",5,8,0,0,[],"",1,"[""IncursionFloorOld""]",[],0,100,[],0,"",0,""
1406,"incursion-temple-map-lightning1","[302,303,304]",5,8,0,0,[],"",1,"[""IncursionFloorOld""]",[],0,100,[],0,"",0,""
1407,"incursion-temple-map-blood1","[302,303,304]",5,8,0,0,[],"",1,"[""IncursionFloorOld""]",[],0,100,[],0,"",0,""
1408,"incursion-temple-map-chaos1","[302,303,304]",5,8,0,0,[],"",1,"[""IncursionFloorOld""]",[],0,100,[],0,"",0,""
1409,"incursion-temple-map-construct1","[302,303,304]",5,8,0,0,[],"",1,"[""IncursionFloorOld""]",[],0,100,[],0,"",0,""
1410,"incursion-temple-map-snake1","[302,303,304]",5,8,0,0,[],"",1,"[""ForestFloor""]",[],0,100,[],0,"",0,""
1411,"incursion-temple-map-snake2","[302,303,304]",5,8,0,0,[],"",1,"[""IncursionFloorOld""]",[],0,100,[],0,"",0,""
1412,"incursion-temple-map-fragment1","[302,303,304]",5,8,0,0,[],"",1,"[""IncursionFloorOld""]",[],0,100,[],0,"",0,""
1413,"incursion-temple-map-gemmonsters1","[302,303,304]",5,8,0,0,[],"",1,"[""ForestFloor""]",[],0,100,[],0,"",0,""
1414,"incursion-temple-map-monkeys1","[302,303,304]",8,12,0,0,[],"",1,"[""ForestFloor""]",[],0,100,[],0,"",0,""
1415,"incursion-temple-map-wraiths1","[302,303,304]",5,8,0,0,[],"",1,"[""IncursionFloorOld""]",[],0,100,[],0,"",0,""
1416,"incursion-temple-map-minions1",[0],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1417,"delve-amplifier-pack",[0],4,6,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1418,"delve-skeleton-pack",[0],8,12,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1419,"delve-essence-pack",[0],8,12,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1420,"delve-azurite-weta-pack",[0],3,5,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1421,"delve-azurite-spider-pack",[0],3,5,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1422,"delve-azurite-monkey-pack",[0],4,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1423,"delve-azurite-bat-pack",[0],4,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1424,"delve-rhoa-pack",[0],6,10,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1425,"delve-rhoa-pack2",[0],4,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1426,"delve-wolf-pack",[0],6,10,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1427,"delve-furyhound-pack",[0],6,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1428,"delve-mossmonster-pack",[0],4,6,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1429,"delve-crab-pack",[0],5,10,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1430,"delve-hellion-pack",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1431,"delve-ghostpirate-pack",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1432,"delve-cavedweller",[0],3,6,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1433,"delve-bat",[0],4,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1434,"delve-monkey",[0],4,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1435,"delve-qiongqi",[0],2,4,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1436,"delve-weta",[0],4,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1437,"delve-spider",[0],4,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1438,"delve-skeleton-fire",[0],8,12,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1439,"delve-skeleton-phys",[0],8,12,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1440,"delve-skeleton-cold",[0],8,12,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1441,"betrayal-siegepack1",[0],5,8,25,1,[6979],"",0,[],[],0,100,[],0,"",0,""
1442,"betrayal-siegepack2",[0],5,10,25,1,[6979],"",0,[],[],0,100,[],0,"",0,""
1443,"betrayal-siegepack3",[0],6,10,25,1,[6979],"",0,[],[],0,100,[],0,"",0,""
1444,"betrayal-cartguard1",[0],4,6,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1445,"betrayal-cartguard2",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1446,"einhar-beast1",[0],3,6,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1447,"einhar-beast2",[0],3,6,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1448,"einhar-beast3",[0],3,6,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1449,"einhar-beast4",[0],4,6,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1450,"einhar-monkey1",[0],8,12,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1451,"einhar-monkey2",[0],8,12,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1452,"einhar-monkey3",[0],8,12,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1453,"einhar-cavespiders1",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1454,"einhar-cavespiders2",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1455,"einhar-cavespiders3",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1456,"einhar-cavespiders4",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1457,"einhar-dropbear1",[0],4,6,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1458,"einhar-dropbear2",[0],4,6,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1459,"einhar-dropbear3",[0],4,6,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1460,"einhar-snake1",[0],4,6,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1461,"einhar-snake2",[0],4,6,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1462,"einhar-snake3",[0],4,6,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1463,"einhar-thornspiders1",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1464,"einhar-thornspiders2",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1465,"einhar-rhoa1",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1466,"einhar-rhoa2",[0],3,6,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1467,"einhar-bonerhoa1",[0],3,6,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1468,"einhar-bonerhoa2",[0],3,6,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1469,"einhar-insectspawner1",[0],6,9,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1470,"einhar-spiker1",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1471,"einhar-kiweth1",[0],3,6,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1472,"einhar-kiweth2",[0],4,6,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1473,"einhar-chimeral1",[0],4,7,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1474,"einhar-chimeral2",[0],4,7,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1475,"einhar-vultureparasite1",[0],4,7,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1476,"einhar-vultureparasite2",[0],4,7,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1477,"einhar-vultureparasite3",[0],4,7,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1478,"einhar-sandleaper1",[0],8,12,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1479,"einhar-sandleaper2",[0],8,12,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1480,"einhar-sandleaper3",[0],8,12,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1481,"einhar-furyhound1",[0],4,7,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1482,"einhar-furyhound2",[0],4,7,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1483,"einhar-bull1",[0],4,7,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1484,"einhar-bull2",[0],4,7,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1485,"einhar-goatman1",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1486,"einhar-goatman2",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1487,"einhar-mountaingoatman1",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1488,"einhar-shieldcrab1",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1489,"einhar-shieldcrab2",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1490,"einhar-shieldcrab3",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1491,"einhar-shieldcrab4",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1492,"einhar-crabparasite1",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1493,"einhar-crabparasite2",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1494,"einhar-parasite1",[0],6,9,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1495,"einhar-parasite2",[0],6,9,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1496,"einhar-parasite3",[0],6,9,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1497,"einhar-scorpion1",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1498,"einhar-scorpion2",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1499,"einhar-scorpion3",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1500,"betrayal-safehouse-fortress1",[417],5,8,50,1,"[6979,6982,6980]","",1,[],[],0,100,[],0,"",0,""
1501,"betrayal-safehouse-fortress2",[417],5,8,50,1,"[6979,6982,6980]","",1,[],[],0,100,[],0,"",0,""
1502,"betrayal-safehouse-fortress3",[417],5,8,50,1,"[6979,6982,6980]","",1,[],[],0,100,[],0,"",0,""
1503,"betrayal-safehouse-fortress4",[417],5,8,50,1,"[6979,6982,6980]","",1,[],[],0,100,[],0,"",0,""
1504,"betrayal-safehouse-fortress5",[417],5,8,50,1,"[6979,6982,6980]","",1,[],[],0,100,[],0,"",0,""
1505,"betrayal-safehouse-cart1",[419],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1506,"betrayal-safehouse-cart2",[419],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1507,"betrayal-safehouse-cart3",[419],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1508,"betrayal-safehouse-cart4",[419],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1509,"betrayal-safehouse-raid1",[420],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1510,"betrayal-safehouse-raid2",[420],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
