3425,"TutorialPanelAurasAndHeraldsVideo1","Art/Videos/Tutorial_BlasphemyTempChains.bk2","","",841063018,""
3426,"TutorialPanelAurasAndHeraldsContent2","Some auras instead affect your nearby enemies. The 'Blasphemy Support' turns any supported curse into an aura that reserves some mana and curses any enemy that enters its radius.","","",-1797707953,""
3427,"TutorialPanelAurasAndHeraldsContent3","Reserved mana can't be used or recovered until whatever is reserving it is disabled, so consider whether you will be able to use your skills with the mana you have remaining. Things that change how skills interact with your mana (like 'Blood Magic') also apply to mana reservation.\r\n \r\nHeralds also reserve mana and grant benefits that are similar to some of the aura skills, however they only affect you. Heralds also have special behaviours that interact with ailments.\r\n\r\nSome auras don't reserve mana or don't persist indefinitely. This is true of Vaal versions of auras such as Vaal Grace.\r\n\r\nVaal auras have a limited duration but grant very powerful bonuses for the short time they are active.","","",-719003681,""
3428,"TutorialPanelAurasAndHeraldsVideo2","Art/Videos/Tutorial_Heralds.bk2","","",-12901059,""
3429,"TutorialPanelAurasAndHeraldsCaption1","Each Herald skill interacts in some way with its associated ailment.","","",1687345639,""
3430,"TutorialPanelJewelsTitle1","Jewels","","",1758462325,""
3431,"TutorialPanelJewelsContent1","Jewels are items that have mods just like your weapons and armour. However, instead of being equipped, they are socketed in the passive skill tree.\r\n\r\nJewels only work when they're socketed in a jewel socket that has been allocated with a passive point. If they are in an unallocated socket, the jewel won't do anything.","","",1803575636,""
3432,"TutorialPanelJewelsImage1","Art/2DArt/UIImages/InGame/TutorialPictures/Jewels1","","",-1905917918,""
3433,"TutorialPanelJewelsContent2","Just like other items, jewels can be normal, magic, rare or unique. They can be modified with currencies like other items, though unlike your weapons and armour, a rare jewel can only have up to four mods. \r\n\r\nCluster jewels are a type of jewel that can only be socketed in the outer rim of your passive tree. These come in 3 sizes, small, medium and large, and allow you to expand your passive tree with new passive nodes, notables and even more jewel sockets!\r\n\r\nSome unique jewels, such as Efficient Training above, can modify the passive skills around them:","","",6612020,""
3434,"TutorialPanelJewelsImage2","Art/2DArt/UIImages/InGame/TutorialPictures/Jewels2","","",-1200990481,""
3435,"TutorialPanelJewelsImage3","Art/2DArt/UIImages/InGame/TutorialPictures/Jewels3","","",-1245106563,""
3436,"TutorialPanelJewelsCaption3","Some unique jewels have a radius and change the behaviour of passive skills within that radius.","","",-1234526846,""
3437,"TutorialPanelJewelsContent3","The colour of a jewel affects the likelihood of it having certain mods, but has no effect on your ability to socket it.\r\n\r\nSince the number of jewels you can socket is only limited by the number of jewel sockets you've allocated, some unique jewels have limits placed on them. If you have more of that type of jewel than the limit allows, the extra jewels won't have any effect.","","",-1246807623,""
3438,"TutorialPanelForsakenMastersTitle1","The Forsaken Masters","","",1180406759,""
3439,"TutorialPanelForsakenMastersContent1","Throughout your journeys you will encounter other exiles. The Forsaken Masters are a set of such exiles who, when found, will offer you a quest for the area you're in. Each Master has a different style of quest, and within those quests there are many randomised features, so although you might have a general idea of what your task may be, the specifics may vary greatly. Be prepared!\r\n\r\nIf you succeed in helping one of these Masters, they will gain experience and eventually level up. Whenever a master levels up, you unlock something within their realm of expertise.","","",-380943289,""
3440,"TutorialPanelForsakenMastersSubtitle1","Levelled-Up Masters","","",-342808212,""
3441,"TutorialPanelForsakenMastersContent2","When a Master reaches level 3, they can grant you the ability to create a Hideout -- a place all to yourself that you can decorate as you see fit. If you have a Hideout, a Master of level 2 or higher can also give you their crafting bench.","","",-1543924949,""
3442,"TutorialPanelForsakenMastersContent3","Each Master's crafting bench offers different crafting options. Elreon's Blessing Font primarily works with rings and amulets, for example, while Vagan's Sharpening Wheel improves melee weapons. As you level up the associated Master, their crafting bench options grow.","","",409046451,""
3443,"TutorialPanelForsakenMastersContent4","Masters also buy and sell items. At high levels, some of the items they offer can't be found anywhere else. They will also sell Hideout decorations in exchange for favour, which is earned as you help them. Their range of decorations for sale also grows as they level up.","","",-688054554,""
3444,"TutorialPanelForsakenMastersSubtitle2","Daily Missions","","",-1642198810,""
3445,"TutorialPanelForsakenMastersContent5","Masters in your Hideout can also offer you a daily mission. Daily missions take the same structure as their ordinary missions but offer significantly more Master experience and favour. Whenever you complete a Master's daily mission their inventory of wares for sale changes.\r\n\r\nBe sure to check your Hideout daily if you want to rapidly level up your Masters!","","",-1168873928,""
3446,"TutorialPanelForsakenMastersVideo1","Art/Videos/Tutorial_Masters.bk2","","",-1126758528,""
3447,"TutorialPanelVendorRecipesTitle1","Vendor Recipes","","",1894854123,""
3448,"TutorialPanelVendorRecipesContent1","You may have noticed that sometimes when you sell some items to an NPC you get something unexpected. You may have encountered a 'vendor recipe'!\r\n\r\nItems with certain properties, or specific combinations of items, can be sold together to fulfil a recipe. Listed below are a few useful examples:","","",714871544,""
3449,"TutorialPanelVendorRecipesImage1","Art/2DArt/UIImages/InGame/TutorialPictures/Recipes1","","",-1003046074,""
3450,"TutorialPanelVendorRecipesImage2","Art/2DArt/UIImages/InGame/TutorialPictures/Recipes2","","",-578084763,""
3451,"TutorialPanelVendorRecipesImage3","Art/2DArt/UIImages/InGame/TutorialPictures/Recipes3","","",-1104770621,""
3452,"TutorialPanelVendorRecipesImage4","Art/2DArt/UIImages/InGame/TutorialPictures/Recipes4","","",-1965876117,""
3453,"TutorialPanelVendorRecipesImage5","Art/2DArt/UIImages/InGame/TutorialPictures/Recipes5","","",607794966,""
3454,"TutorialPanelVendorRecipesImage6","Art/2DArt/UIImages/InGame/TutorialPictures/Recipes6","","",1557566113,""
3455,"TutorialPanelVendorRecipesImage7","Art/2DArt/UIImages/InGame/TutorialPictures/Recipes7","","",-28397626,""
3456,"TutorialPanelVendorRecipesImage8","Art/2DArt/UIImages/InGame/TutorialPictures/Recipes8","","",186119491,""
3457,"TutorialPanelVendorRecipesContent2","There are many more than these, some of which are complex and result in powerful unique items or valuable currency. \r\n\r\nTry experimenting with different combinations of items. You might just stumble upon a new recipe.","","",1425260388,""
3458,"TutorialPanelTheLabyrinthTitle","The Labyrinth","","",621836171,""
3459,"TutorialPanelTheLabyrinthContent1","The Labyrinth is a dungeon unlike any other in Path of Exile. It is filled with perilous traps, valuable secrets, tricky puzzles, and objectives that may require you to do things across several areas. \r\n\t\t\t\r\nTo gain access to the Labyrinth, you must complete the six prerequisite trials that are scattered across the first three acts. A portal to the Aspirants' Plaza will then appear in the centre of the Sarn Encampment, and it is in the Aspirants' Plaza that all versions of the Labyrinth can be reached.","","",-293079269,""
3460,"TutorialPanelTheLabyrinthVideo1","Art/Videos/Tutorial_LabTrials.bk2","","",1064055760,""
3461,"TutorialPanelTheLabyrinthCaption1","Best each of the six trials and you can enter the Aspirants' Plaza via the Sarn Encampment.","","",2091428328,""
3462,"TutorialPanelTheLabyrinthContent2","Successfully navigating the Labyrinth ultimately leads to a sequence of fights with the Labyrinth's creator, Izaro. Failure to survive the Labyrinth means starting again, so be careful where you step.\r\n \r\nIf you manage to make it to the end, you'll be rewarded with treasure, an opportunity to enhance an item, and the ability to select your Ascendancy class.","","",455350147,""
3463,"TutorialPanelTheLabyrinthImage1","Art/2DArt/UIImages/InGame/TutorialPictures/AscendancyLab1","","",-1646166589,""
3464,"TutorialPanelTheLabyrinthCaption2","The Labyrinth's structure changes every day, but you can view the sequence of chambers as you progress through them, as well as what features they may hold.","","",1099462268,""
3465,"TutorialPanelTheLabyrinthContent3","There are four versions of the Labyrinth, each with a different set of entry requirements, and each reward you with two Ascendancy points upon completing it for the first time. \r\n\r\nUnlike most areas in Path of Exile, the Labyrinth's structure does not change greatly between runs during the same day, but once a day the layout is randomised.","There are four versions of the Labyrinth, each with a different set of entry requirements, and each reward you with two Ascendancy points upon completing it for the first time. \r\n\r\nUnlike most areas in Path of Exile, the Labyrinth's structure does not change greatly between runs during the same day, but once a day the layout is randomised.","",706362059,""
3466,"TutorialPanelAscendanciesTitle","Ascendancy Classes","","",13992945,""
3467,"TutorialPanelAscendanciesContent1","Although any class in Path of Exile can eventually reach any passive skill on the passive skill tree, each class has their own distinct set of Ascendancy classes. A Witch can, for example, eventually become an Elementalist, but a Templar cannot. \r\n \r\nYou can unlock your Ascendancy class by completing the Labyrinth and using the Altar of Ascendancy in the final room. Higher-tier Labyrinths then grant two more Ascendancy points when you reach the Altar of Ascendancy, for a total of 8 points.","","",1377594827,""
3468,"TutorialPanelParentLeaguesTitle","\r\n\t\t\t\t\r\nStandard, Hardcore\r\n\t\tand Solo Self-Found","","",-673190685,""
3469,"TutorialPanelParentLeaguesContent1","\r\n\t\t\t\t\t\t\t\r\n\t\t\t\t\r\n\t\t\t\t\r\n\t\t\t\t\r\n\t\t\t\t\r\n\t\t\t\t\r\nThe two primary modes for playing Path of Exile are Standard and Hardcore. In Standard, if your character dies, you respawn at a nearby checkpoint and have the opportunity to try again. At higher levels you will start to lose a portion of your experience when you die. Don't worry, you can't go down in level from dying too much.\r\n \r\nIn Hardcore, however, one death means you're out. Characters that die in Hardcore are sent to Standard, along with any items they were carrying. To reach a high level in Hardcore is a big achievement -- one that even very experienced players struggle with.","","",2010197226,""
3470,"TutorialPanelParentLeaguesContent2","\r\n\t\t\t\t\r\n\t\t\t\t\r\n\t\t\t\t\r\nBoth of these modes also have a Solo Self-Found (SSF) variant. In these SSF leagues players cannot team up or trade with any other players. That means the only items they have access to are the ones they've found or made. Players in SSF leagues can opt-out at any time and join the community of players in Standard (if they were playing Standard SSF), or Hardcore (if they were playing Hardcore SSF). \r\n \r\nThere is no tangible benefit to playing Hardcore or SSF -- only the prestige. So if the idea of not being able to play with others or being booted out of your league if you die doesn't appeal, don't worry. It's the same game no matter how you choose to play.","","",58659717,""
3471,"TutorialPanelParentLeaguesImage1","Art/2DArt/UIImages/InGame/TutorialPictures/Standard1","","",-781030369,""
3472,"TutorialPanelParentLeaguesImage2","Art/2DArt/UIImages/InGame/TutorialPictures/Hardcore1","","",599420372,""
3473,"TutorialPanelChallengeLeaguesTitle1","Challenge Leagues","","",-563338112,""
3474,"TutorialPanelChallengeLeaguesContent1","Path of Exile launches new temporary challenge leagues several times a year. These temporary leagues always have some twist or new gameplay mechanic that changes how you play, and a fresh economy. Everyone starts with nothing in their stash or on their character, other than a few flasks and scrolls. These leagues usually last about three months.","","",894495519,""
3475,"TutorialPanelChallengeLeaguesImage1","Art/2DArt/UIImages/InGame/TutorialPictures/ChallengeLeagues3","","",1727498767,""
3476,"TutorialPanelChallengeLeaguesCaption1","Many favourite Path of Exile features started out as challenge league mechanics: strongboxes, essences, breaches and tormented spirits, just to name a few. ","","",1347891232,""
3477,"TutorialPanelChallengeLeaguesContent2","Challenge leagues also come with a set of special challenges (hence the name!). If you complete enough, you can earn exclusive microtransactions and Hideout decorations that are only available from that league.\r\n\r\nWhen a challenge league ends, all of the items, characters, Atlas progress, and virtually anything else you can think of, transfer to their parent leagues, the permanent Standard and Hardcore leagues. Once everything has transferred across to Standard or Hardcore, you can continue playing those characters where you left off.\r\n\r\nThe start date of a new challenge league is usually announced several weeks in advance, and the first day of a new league is always very exciting, and bustling with players. The great majority of Path of Exile players play in these temporary challenge leagues. If you've never had a chance to experience it, we recommend joining us for the next one!","Challenge leagues also come with a set of special challenges (hence the name!). If you complete enough, you can earn exclusive microtransactions and Hideout decorations that are only available from that league.\r\n\r\nWhen a challenge league ends, all of the items, characters, Atlas progress, and virtually anything else you can think of, transfer to their parent leagues, the permanent Standard and Hardcore leagues. Once everything has transferred across to Standard or Hardcore, you can continue playing those characters where you left off.\r\n\r\nThe first day of a new league is always very exciting, and bustling with players. The great majority of Path of Exile players play in these temporary challenge leagues. If you've never had a chance to experience it, we recommend joining us for the next one! ","",1510099977,""
3478,"TutorialPanelChallengeLeaguesImage2","Art/2DArt/UIImages/InGame/TutorialPictures/ChallengeLeagues2","","",1095358155,""
3479,"TutorialPanelChallengeLeaguesCaption2","Complete enough challenges within a league and you can earn an exclusive Hideout decoration.","","",1358748115,""
3480,"TutorialPanelDivinationCardsTitle","\r\n\t\t\t\t\r\n\t\t\t\tDivination Cards","","",670818270,""
3481,"TutorialPanelDivinationCardsContent1","\r\n\t\t\t\t\t\t\t\t\r\n\t\t\t\t\r\n\t\t\t\r\nDivination cards are items found throughout Path of Exile that can be turned in for a reward. Different divination cards reward you with different things, including currency, specific item basetypes, other divination cards, and even unique items that can't normally be found. There are even some items that can only be obtained by collecting the right cards.\r\n \r\nEvery divination card was designed with the help of our supporters, though the rarity and drop locations were determined by Path of Exile developers.\r\n\r\nSome divination cards can only be found in certain locations or from certain enemies, so pay attention to where you are when you find them. If there's one you really like, you might consider visiting that area frequently to find more.","","",-1033289682,""
3482,"TutorialPanelDivinationCardsImage1","Art/2DArt/UIImages/InGame/TutorialPictures/DivinationCards2","","",-454104024,""
3483,"TutorialPanelDivinationCardsContent2","The number of cards you need to turn in for the reward is visible on the card itself. If you have a full stack of cards in your inventory or stash, the value on the icon will be blue instead of the usual white. Once you have enough, Tasuni in Highgate or Lilly Roth in your Hideout will accept them and reward you with the prize on the card.","","",305728933,""
3484,"TutorialPanelDivinationCardsVideo1","Art/Videos/Tutorial_DivCards_PC.bk2","Art/Videos/Tutorial_DivCards_Xbox.bk2","Art/Videos/Tutorial_DivCards_Xbox.bk2",-233255098,"Art/Videos/Tutorial_DivCards_PS4.BK2"
3485,"TutorialPanelMicrotransactionsTitle1","Microtransactions and the Shop","","",1128438630,""
3486,"TutorialPanelMicrotransactionsContent1","Path of Exile is completely free to play. You can't buy items, experience boosts, or anything that provides power, and you can do every bit of content without ever spending a cent. That said, we greatly appreciate our supporters as they allow us to continue to develop the game we love.","","",469464012,""
3487,"TutorialPanelMicrotransactionsContent2","To that end, cosmetic items and stash tabs can be purchased from the Microtransaction shop. If you run out of stash space, the store sells extra stash tabs (you can even buy them in bulk!). If you would like to organise your stash to a greater degree, premium stash tabs and specialised stash tabs such as the Currency tab are available for purchase.\r\n\r\nThere's also a wide variety of cosmetic items available for purchase. Some replace the appearance of an item, while some add to the appearance of the items you're already wearing. Some even completely change the way a particular skill looks. After you buy a cosmetic microtransaction, you can proudly display it by opening your inventory panel and navigating to the Cosmetics tab. From here you have the ability to display any cosmetic microtransaction you own in its appropriate slot.","","",-1173869030,""
3488,"TutorialPanelMicrotransactionsSubtitle1","Supporter Packs","","",2023660162,""
3489,"TutorialPanelMicrotransactionsImage1","Art/2DArt/UIImages/InGame/TutorialPictures/MicrotransactionsTab1","","",1985641341,""
3490,"TutorialPanelMicrotransactionsCaption1","The Cosmetics tab is accessible from the Inventory screen.","","",-1498418920,""
3491,"TutorialPanelMicrotransactionsContent3","\r\nMany players who want to support Path of Exile opt to buy Supporter Packs, which contain points for purchasing microtransactions as well as forum titles, player portrait frames, exclusive cosmetics that are only available from those packs, and more. Each Supporter Pack is only available for a limited time. Once it gets taken off the market, it never returns.\r\n \r\nIf you would like to support us and the continued development of Path of Exile, please consider visiting our Shop.","","",-1346685523,""
3492,"TutorialPanelMicrotransactionsVideo1","Art/Videos/Tutorial_Microtransactions.bk2","","",1240309433,""
3493,"TutorialPanelPantheonTitle1","The Pantheon","","",-1577964044,""
3494,"TutorialPanelPantheonContent1","The Pantheon lets you selectively enhance your character for the dangers that lay ahead. By defeating any of the major or minor gods in Part 2, your character gains access to that god's Pantheon power.\r\n\r\nYou can have one major and one minor Pantheon power active at any given time. Each Pantheon power only enhances a narrow aspect of your character's survivability, so carefully consider what you are likely to soon face, and select a power that'll best help you.\r\n\r\nYou can only change which Pantheon powers are active in a Town or Hideout, but doing so is entirely free.","","",1914234830,""
3495,"TutorialPanelPantheonSubtitle1","Enhancing Your Pantheon","","",117982390,""
3496,"TutorialPanelPantheonContent2","At later levels you can upgrade each power, broadening the protection it provides. To do so, you have to obtain a Divine Vessel and put it in your map device, then open a map that contains one of the map bosses displayed on the Pantheon.","","",-360999956,""
3497,"TutorialPanelPantheonImage1","Art/2DArt/UIImages/InGame/TutorialPictures/Pantheon1","","",-1265646759,""
3498,"TutorialPanelPantheonCaption1","Once you've defeated the map boss, your filled Divine Vessel will be waiting for you in the map device.","","",-1330218095,""
3499,"TutorialPanelMappingTitle1","Mapping and the Atlas","","",717511474,""
3500,"TutorialPanelMappingContent1","Although the main storyline ends at Act 10, hundreds (if not thousands!) of hours of fun still lay ahead, by way of a special kind of item called maps.","","",1041943926,""
3501,"TutorialPanelMappingSubtitle1","Exploring Maps","","",-2081262392,""
3502,"TutorialPanelMappingContent2","Maps are items that open up brand new areas through the Map Device, located in the Epilogue area. High level monsters in the last few Acts can drop the earliest maps, but higher tier maps can only be found within other maps. \r\n\r\nLike other items, maps can be normal, magic, rare or unique, and have a wide pool of mods that affect both the difficulty and reward of the areas they open. Carefully crafting your maps for challenges that suit your build is an important part of Path of Exile's map system. It's always worth checking the mods on a map before you try to complete it. Some of them can be very punishing!","","",502644176,""
3503,"TutorialPanelMappingSubtitle2","Using the Atlas","","",1395976568,""
3504,"TutorialPanelMappingContent3","You can view which maps you have completed in your Atlas (default hotkey G). You can also further influence the properties of each map by applying a sextant to the Atlas icon. Sextants last for a limited number of maps and affect every map within its radius. While in a map, enemies can drop any maps of a lower tier that you have previously completed, as well as maps of a higher tier that the map you are in is connected to. Map bosses have an especially high chance to drop a map. \r\n\r\nMaps also have a bonus objective; usually to complete the map as a specific rarity. Completing this bonus objective increases the chances of finding higher tier maps. The higher the map tier, however, the harder it is to obtain even higher tier maps.","You can view which maps you have completed in your Atlas (press <<xbox_button_menu>> while in your Hideout or the Templar Laboratory once the atlas is unlocked). You can also further influence the properties of each map by applying a sextant to the Atlas icon. Sextants last for a limited number of maps and affect every map within its radius. While in a map, enemies can drop any maps of a lower tier that you have previously completed, as well as maps of a higher tier that the map you are in is connected to. Map bosses have an especially high chance to drop a map. \r\n\r\nMaps also have a bonus objective; usually to complete the map as a specific rarity. Completing this bonus objective increases the chances of finding higher tier maps. The higher the map tier, however, the harder it is to obtain even higher tier maps.","",-120944441,""
3505,"TutorialPanelMappingContent4","Later, you'll find Shaper's Orbs which let you upgrade the tier of a map, increasing the difficulty and levels of the monsters within.\r\n\r\nMost players aim to work their way towards the centre of the Atlas in the hopes of challenging The Shaper, a very difficult but rewarding boss.","","",-678954758,""
3506,"TutorialPanelMappingVideo1","Art/Videos/Tutorial_MapOpen_PC.bk2","Art/Videos/Tutorial_MapOpen_Xbox.bk2","Art/Videos/Tutorial_MapOpen_Xbox.bk2",-319181413,"Art/Videos/Tutorial_MapOpen_PS4.BK2"
3507,"TutorialPanelMappingVideo2","Art/Videos/Tutorial_Atlas_PC.bk2","Art/Videos/Tutorial_Atlas_Xbox.bk2","Art/Videos/Tutorial_Atlas_Xbox.bk2",842448160,"Art/Videos/Tutorial_Atlas_PS4.BK2"
3508,"TutorialPanelPvPTitle1","Player VS Player","","",850457886,""
3509,"TutorialPanelPvPContent1","Path of Exile features several player-versus-player (or PvP) modes. At the top of the Sarn Encampment is an entrance to Sarn Arena, an area for open, unstructured player-slaying.\r\n\r\nWant something more structured? You can duel individual players, or form a team and fight as a group. Path of Exile also supports a Capture the Flag game mode.\r\n\r\nThere are two main PvP brackets -- Open PvP, which has no limits on player level, and Low Level Dueling (LLD) which is limited to players of level 28 or below.\r\n\r\nLeo Redmane in the Sarn Encampment offers daily PvP missions, and rewards active PvPers with Hideout decorations and crafting options, similar to other Forsaken Masters.\r\n\r\nDying in a PvP area on a Hardcore league does not send you to Standard, but if you die to another player outside of a PvP area, such as during the Act 2 Bandit questline, you will be sent to Standard as normal.\r\n\r\nNote that special damage scaling rules are in place for PvP to level the playing field to some degree. Even so, the difference in both player skill and gear can be extreme, so don't become discouraged if you get slaughtered on your first try.","","",-1440510879,""
3510,"TutorialPanelCustomerSupportTitle1","Customer Support","","",-1005420979,""
3511,"TutorialPanelCustomerSupportContent1","Path of Exile's customer support team is available 24 hours a day, 7 days a week. If you experience abuse or harassment while playing Path of Exile, you can report the abusive players by right-clicking their name in the chat window, and the support team will investigate the issue.\r\n\r\nIf you have a question or problem, try searching the Path of Exile forums to see if someone else has had a similar experience that has been resolved before you contact support. If you cannot find a resolution to the problem you are facing, please email support@grindinggear.com.\r\n\r\nIf you're experiencing payment or microtransaction problems or account issues, please email support@grindinggear.com. Someone will be in contact with you as soon as they can. We aim to have an extremely quick response time, but rest assured if there's any delay we're working to respond as soon as we can.\r\n\r\nIf you're experiencing technical issues, please try searching the Technical Support section of the Path of Exile forums for possible solutions.","Path of Exile's customer support team is available 24 hours a day, 7 days a week. If you experience abuse or harassment while playing Path of Exile, you can report the abusive players and the support team will investigate the issue.\r\n\r\nIf you have a question or problem, try searching the Path of Exile forums to see if someone else has had a similar experience that has been resolved before you contact support. If you cannot find a resolution to the problem you are facing, please email support@grindinggear.com.\r\n\r\nIf you're experiencing payment or microtransaction problems or account issues, please email support@grindinggear.com. Someone will be in contact with you as soon as they can. We aim to have an extremely quick response time, but rest assured if there's any delay we're working to respond as soon as we can.\r\n\r\nIf you're experiencing technical issues, please try searching the Technical Support section of the Path of Exile forums for possible solutions.","",-299186595,""
3512,"MtxPopupCountLabel","Count:","","",486093442,""
3513,"ObjectDisplayTextAreaTransitionOssuary","The Bone Pits","","",-1151626992,""
3514,"ItemDescriptionUniqueFragment","This item will transform when correctly arranged with other items.","","",-1966150472,""
3515,"TutorialPanelHelpIntro","The Help Panel","","",1455556061,""
3516,"TutorialPanelHelpTitle","Art/2DArt/UIImages/InGame/TutorialPictures/Welcome1","","",690642003,""
3517,"TutorialPanelHelpContent1","The Help Panel is designed to introduce you to Path of Exile's many features, and provide you with enough information to start engaging with them. This is not a comprehensive guide, and we encourage learning through experimentation to discover the depths that each part of the game has to offer. \r\n\r\nEach page of the Help panel is unlocked as you encounter the associated feature or reach an appropriate level. \r\n\r\nIf you are looking for something specific and can't find it here, you may not have encountered it yet, or we may not have made a Help page for it. If you have any questions not answered here, please visit our official forums at www.pathofexile.com/forum.","","",651555229,""
3518,"AudioOptionsChatAlertVolumeLabel","Chat Alerts Volume","","",2023080749,""
3519,"ConsoleMarketPanelLegendSearchNavigation","Navigate Search Tabs","","",1323726463,""
3520,"ConsoleMarketPanelLegendChangeSearchOption","","<<xbox_button_x>>Modify Search Term","",-1488964577,""
3521,"ConsoleMarketPanelLegendSearch","Search","","",-1785458844,""
3522,"ConsoleMarketPanelLegendNext","Next","","",-1688174706,""
3523,"ConsoleCategorySelectWindowInfo","Select a category","","",-563125531,""
3524,"ConsoleCategorySelectAll","All","","",-975341259,""
3525,"ConsoleOfferPageShowItemPopup","Show Item Popup","","",-815679643,""
3526,"ConsoleMarketMakeOffer","Make An Offer","","",2129763668,""
3527,"ConsoleSetItemNoteLabel","Set Item Note","","",-1474112815,""
3528,"ConsoleNext","Next Offer","","",-341316296,""
3529,"ConsolePrevious","Previous Offer","","",236399053,""
3530,"LabyrinthRequiredLevel","Required Level: {0}","","",1839088640,""
3531,"AtlasNodePantheonText","{0} can be captured for {1}","","",-1258217162,""
3532,"XboxPlayerContextMenuInvite","Invite to Group","","",-1585077682,""
3533,"XboxPlayerContextMenuLeave","Leave","","",1529019093,""
3534,"XboxPlayerContextMenuMute","Mute","","",592660177,""
3535,"XboxPlayerContextMenuViewProfile","View Profile","","",-1589028270,""
3536,"XboxPlayerContextMenuVisitHideout","Visit Hideout","","",-243730984,""
3537,"XboxPlayerContextMenuTrade","Trade","","",1459370569,""
3538,"XboxPlayerContextMenuKick","Kick","","",-1000084730,""
3539,"PantheonTabPopupRequirementsNotMet","Requirements not met","","",-1686014101,""
3540,"TencentHudEventButtonLabel","Event Book","","",-338378659,""
3541,"TencentHubEventButtonHover","Open Events Portal","","",-860074535,""
3542,"OptionsGraphicsTabLightingQualityDescription","Number of Lights","","",-1486391259,""
3543,"OptionsGraphicsTabLightingQualityOptionLow","Low","","",-108687038,""
3544,"OptionsGraphicsTabLightingQualityOptionMedium","Medium (Default)","","",871309792,""
3545,"OptionsGraphicsTabLightingQualityOptionHigh","High","","",927531071,""
3546,"TutorialPanelAscendanciesContent2","Once you've chosen your Ascendancy, you can change it by returning to the Labyrinth, refunding any allocated Ascendancy points (Refunding an Ascendancy point costs five refund points each), and selecting a new class at the Altar of Ascendancy.","","",1340273135,""
3547,"TutorialPanelAscendanciesVideo1","Art/Videos/Tutorial_Ascend_PC.bk2","Art/Videos/Tutorial_Ascend_Xbox.bk2","Art/Videos/Tutorial_Ascend_Xbox.bk2",919659001,"Art/Videos/Tutorial_Ascendancy_PS4.BK2"
3548,"TutorialPanelHideoutTitle","Your Hideout","","",-1370055502,""
3549,"TutorialPanelHideoutContent1","Once you have rescued Helena from the Chamber of Sins in Act 2, she will offer you a quest to claim and populate a Hideout. Your Hideout is your own private space, and is shared by all of the characters on your account, regardless of league (though access to certain things within your Hideout is still restricted by league). It comes with a stash, a guild stash if you're in a guild, a waypoint, and a crafting bench. \r\n\r\nThe crafting bench comes with several basic recipes by default, but many more can be unlocked as you journey through the campaign and participate in side content such as the Azurite Mine and the Eternal Labyrinth. Typically an item may only have one crafted mod at a time, but any existing crafted mod can be replaced via the Crafting Bench for a small additional cost.\r\n\r\nYou can also invite the masters to your Hideout. There are currently 5 masters -- Einhar, Niko, Alva, Jun and Zana -- although you can invite Helena and Navali to your Hideout as well. Each master has a gameplay mechanic associated with them, such as capturing beasts for Einhar.","","",-46325735,""
3550,"TutorialPanelHideoutContent2","Besides the functional objects within your Hideout, you can place hundreds of special Hideout decorations. Some of these come with your Hideout, but many more can be purchased with Favour, a resource earned by helping masters like Einhar and Niko. Each master has their own Hideout decorations they can sell, though what is available is limited by the master's decoration level. Each master has a different requirement for raising their decoration level. You can see the requirement by hovering over their level when talking to them. \r\n\r\nYour Hideout, the masters within it, and all your decorations, both placed and stored, are all shared across all leagues. That means your Hideout will be the same on Standard as it is in a challenge league. The recipes available on your Hideouts crafting bench are not, and must be rediscovered in temporary leagues.","","",833516964,""
3551,"TutorialPanelHideoutContent3","Not happy with the look of your Hideout? Many new Hideouts can be found through exploration and gameplay, including some very rare ones found exclusively in the Atlas of Worlds, so keep your eyes peeled. Others can be purchased directly from the Microtransactions store.\r\n\r\nYou can swap your Hideout to any you've unlocked by talking to Helena. Any decorations you've placed in your old Hideout will remain there until reclaimed, so you can swap between Hideouts safely without fear of your time spent decorating going to waste!","","",2055254882,""
3552,"TutorialPanelHideoutSubtitle1","More Hideouts","","",-1856957931,""
3553,"TutorialPanelHideoutVideo1","Art/Videos/Tutorial_Hideouts_PC.bk2","","",-1911962043,""
3554,"TutorialPanelHideoutVideo2","Art/Videos/Tutorial_MasterCrafting_PC.bk2","Art/Videos/Tutorial_MasterCrafting_Xbox.bk2","Art/Videos/Tutorial_MasterCrafting_Xbox.bk2",-620911874,"Art/Videos/Tutorial_MasterCraft_PS4.BK2"
3555,"UnholySubBossDomainDoedre","Doedre's Despair","","",1017109034,""
3556,"UnholySubBossDomainMaligaro","Maligaro's Misery","","",-744214648,""
3557,"UnholySubBossDomainShavronne","Shavronne's Sorrow","","",1836249657,""
3558,"MtxPopupGiftedBy","Received from {0}","","",-858709964,""
3559,"ConsoleEnterHideoutEditMode","","Edit Hideout","",-526437173,""
3560,"ConsoleExitHideoutEditMode","","Exit Editing Mode","",-1870906206,""
3561,"ConsoleSelectDoodad","","Select Doodad","",989985485,""
3562,"ConsoleOpenHideoutStash","","Open Hideout Stash","",243707242,""
3563,"ConsoleHideoutChangeVariation","","Change Variation","",1817599164,""
3564,"TutorialPanelHarbinger","Harbingers","","",-1510835620,""
3565,"TutorialPanelHarbingerTitle","Harbingers","","",-986138681,""
