"rownum","Id","BuffDefinitionsKey","Buff_StatValues","AuraRadius","[i32]","[i32]","BuffVisualsKey","f32","bool","StatsKey","i32","i32","bool","rid"
521,"RadianceSentinelEnemiesTaunted",1482,[],20,[3],[19],"",0,1,[],1,0,"",""
522,"CoverInAshNearbyEnemies",1482,[],30,[3],[20],"",0,1,[],1,0,"",""
523,"KilledAMetamorphInTheLast10Seconds",2177,[],0,[],[],"",10,"",[],1,0,"",""
524,"AncestrialTrialDestroyTotem",2182,[10000],0,[],[],"",0,1,[],1,0,"",""
525,"AncestralJadeEncaseEnemy",2190,"[100,-100]",0,[],[],"",5,"",[],3,0,"",""
526,"AncestralJadeEncaseAlly",2191,[-100],0,[],[],"",10,"",[],3,0,"",""
527,"KilledAHarbingerInTheLast10Seconds",2192,[],0,[],[],"",10,"",[],1,0,"",""
528,"ChieftainStationaryNearbyEnemiesFireDotResist",2197,"[-20,0]",0,[],[],"",0,1,[],1,0,"",""
529,"ChieftainStationaryNearbyEnemiesFireDotResistHardMode",2197,"[0,1]",0,[],[],"",0,1,[],1,0,"",""
530,"GuardianAlliesSpawnRelicsForYouOnKill",2203,[25],60,"[1,2]",[],"",0,1,[],1,0,"",""
531,"NgamahusEmbrace",2215,[0],1,[9],[],"",0,1,[18784],1,0,"",""
532,"KitavasEmbrace",2216,[0],1,[9],[],"",0,1,[18785],1,0,"",""
533,"TukohamasEmbrace",2217,[0],1,[9],[],"",0,1,[18786],1,0,"",""
534,"RongokuraisEmbrace",2218,"[0,0]",1,[9],[],"",0,1,"[18787,18787]",1,0,"",""
535,"TasaliosEmbrace",2219,[0],1,[9],[],"",0,1,[18788],1,0,"",""
536,"ArohonguisEmbrace",2220,[0],1,[9],[],"",0,1,[18789],1,0,"",""
537,"RamakosEmbrace",2221,[0],1,[9],[],"",0,1,[18790],1,0,"",""
538,"HinekorasEmbrace",2222,[0],1,[9],[],"",0,1,[18791],1,0,"",""
539,"TawhoasEmbrace",2223,[0],1,[9],[],"",0,1,[18792],1,0,"",""
540,"ValakosEmbrace",2224,"[0,0,0]",1,[9],[],"",0,1,"[18793,18793,18793]",1,0,"",""
541,"AncestralTailwind",1066,[-8],60,"[1,2]",[],"",0,1,[],1,0,"",""
542,"AncestralEnemiesCantRegenerateLife",2226,[],60,[3],[],"",0,1,[],1,0,"",""
543,"AncestralHinder",1484,[1],35,[3],[],1993,0,1,[],1,0,"",""
544,"AncestralFlaskGain",2227,[6],60,"[2,5]",[],"",0,1,[],1,0,"",""
545,"AncestralFireExposure",2229,[-10],22,[3],[],"",0,1,[],1,0,"",""
546,"AncestralLightningRetaliation",2235,[],0,[],[],"",0,1,[],1,0,"",""
547,"AncestralOmenSoulEater",267,"[2,5,5,-2,1]",70,[3],[],"",300,"",[],1,0,"",""
548,"AncestralOmenAvoidDamage",2230,[75],0,[],[],"",4,"",[],1,0,"",""
549,"UniqueEnemyPhysicalDamageConvertedToFire",2240,[25],60,[3],[],"",0,1,[],1,0,"",""
550,"AncestralOmenRecoupLife",2241,[100],0,[],[],"",4,"",[],1,0,"",""
551,"AncestralOmenShadeForm",990,"[1,100]",0,[],[],"",3,"",[],1,0,"",""
552,"AncestralOmenExperience",2242,[100],0,[],[],"",60,"",[],1,0,"",""
553,"AncestralKaomCoveredInAsh",790,"[-20,30]",0,[],[],"",10,"",[],1,0,"",""
554,"CoverInAshWhileStationary",2248,[2],0,[],[],"",0,1,[],1,0,"",""
555,"AncestralOmenEnemyMoreDamageTaken",2251,[25],0,[],[],"",0,1,[],1,0,"",""
556,"AncestralOmenActivation",375,[],0,[],[],2005,1.2,"",[],1,0,"",""
557,"AncestralJadeHornOnslaught",212,"[20,20,20]",0,[],[],"",20,"",[],1,0,"",""
558,"AncestralHinekorahornRespawnIncrease",2253,[],0,[],[],"",5,"",[],1,0,"",""
559,"AncestralHinekoraHornRespawnPause",2254,[],0,[],[],"",5,"",[],1,0,"",""
560,"AncestralJadeEncaseEnemyFieldItem",2190,"[100,-100]",0,[],[],"",10,"",[],3,0,"",""
561,"AncestralHinekorahornRespawnIncreaseTotem",2255,[-40],0,[],[],"",5,"",[],1,0,"",""
562,"SupporterMapInstability",2271,[],0,[],"[300,7000,20,50,100]","",3,"",[],1,0,"",""
563,"SupporterMadnessDamageTaken",1465,[6],0,[],[],"",10,"",[],1,0,"",""
564,"SupporterMadnessActionSpeed",1464,[6],0,[],[],"",10,"",[],1,0,"",""
565,"SupporterMadnessFlasks",1466,"[-9,-9]",0,[],[],"",10,"",[],1,0,"",""
566,"SupporterMadnessRecoveryRate",1463,"[-9,-9]",0,[],[],"",10,"",[],1,0,"",""
567,"SupporterMapUnionOfSouls",2273,"[40,10]",0,[],[],"",0,1,[],1,0,"",""
568,"AzmeriOakEnduranceChargeShare",28,[],0,[],[],"",10,"",[],3,0,"",""
569,"AzmeriEffigyBuffExperience",2316,[100],0,[],[],"",300,"",[],1,0,"",""
570,"AzmeriEffigyBuffMagicFind",2317,"[200,200]",0,[],[],"",300,"",[],1,0,"",""
571,"AzmeriEffigyBuffGodMode",2318,"[30,-50,1,100,300]",0,[],[],"",300,"",[],1,0,"",""
572,"AzmeriAltarBat",2334,"[100,1,150]",0,[],[],"",0,1,[],1,0,"",""
573,"AzmeriAltarBear",2335,"[30,1,0]",0,[],[],"",0,1,[],1,0,"",""
574,"AzmeriAltarCat",2336,"[1,1,-50,-50,-50]",0,[],[],"",0,1,[],1,0,"",""
575,"AzmeriAltarCrow",2337,"[-25,1,1]",0,[],[],"",0,1,[],1,0,"",""
576,"AzmeriAltarDeer",2338,"[25,50,0]",0,[],[],"",0,1,[],1,0,"",""
577,"AzmeriAltarLemur",2339,"[25,100,0]",0,[],[],"",0,1,[],1,0,"",""
578,"AzmeriAltarRabbit",2340,"[100,50,1]",0,[],[],"",0,1,[],1,0,"",""
579,"AzmeriAltarRaccoon",2341,"[50,-20,0]",0,[],[],"",0,1,[],1,0,"",""
580,"AzmeriAltarRat",2342,[300],0,[],[],"",0,1,[],1,0,"",""
581,"AzmeriAltarToad",2343,"[200,-80]",0,[],[],"",0,1,[],1,0,"",""
582,"AzmeriAltarBearHardMode",2335,"[0,1,40]",0,[],[],"",0,1,[],1,0,"",""
583,"AzmeriAltarDeerHardMode",2338,"[0,50,20]",0,[],[],"",0,1,[],1,0,"",""
584,"AzmeriAltarLemurHardMode",2339,"[0,100,20]",0,[],[],"",0,1,[],1,0,"",""
585,"AzmeriAltarRaccoonHardMode",2341,"[0,-20,40]",0,[],[],"",0,1,[],1,0,"",""
586,"NearbyAlliesHaveFortifyAzmeriAdmiral",1440,[10],30,"[2,10]",[],"",0,1,[],1,0,"",""
587,"NearbyAlliesReducedColdDamageTakenAzmeriAdmiral",2432,[-5],30,"[2,10]",[],"",0,1,[],1,0,"",""
588,"AzmeriDruidFlaskCharges",2300,[1],1,[9],[],"",0,1,[],1,0,"",""
589,"AzmeriTankyZombieMinionLife",2304,[40],1,[9],[],"",0,1,[],1,0,"",""
590,"AzmeriMegaSkeletonMaximumAttackDamageFinal",2313,[5],1,[9],[],"",0,1,[],1,0,"",""
591,"AzmeriTurtlePhysicalDamageReductionMid",2319,[3],1,[9],[],"",0,1,[],1,0,"",""
592,"AzmeriTurtlePhysicalDamageReductionHigh",2319,[5],1,[9],[],"",0,1,[],1,0,"",""
593,"AzmeriSpiderLeaderWitherEffect",2322,[10],1,[9],[],"",0,1,[],1,0,"",""
594,"AzmeriBarrageDemonImpaleEffect",2326,[10],1,[9],[],"",0,1,[],1,0,"",""
595,"AzmeriCycloneDemonMaimEffect",2327,[10],1,[9],[],"",0,1,[],1,0,"",""
596,"AzmeriDualStrikeDemonPhysAsExtraFire",2329,[5],1,[9],[],"",0,1,[],1,0,"",""
597,"AzmeriKudukuLuckyLightningDamage",2347,[1],60,"[2,1]",[],"",0,1,[],1,0,"",""
598,"AzmeriSwordImpaleEffect",2348,[30],60,"[2,1]",[],"",0,1,[],1,0,"",""
599,"AzmeriSwordAdditionalImpale",2349,[1],60,"[2,1]",[],"",0,1,[],1,0,"",""
600,"AzmeriSwordAttackImpaleChance",2350,[20],60,"[2,1]",[],"",0,1,[],1,0,"",""
601,"AzmeriDustVisualWarden",375,[],0,[],[],2041,0,1,[],1,0,"",""
602,"AzmeriDustVisualVoodoo",375,[],0,[],[],2042,0,1,[],1,0,"",""
603,"AzmeriDustVisualPrimal",375,[],0,[],[],2043,0,1,[],1,0,"",""
604,"AzmeriDustVisualWardenForest",375,[],0,[],[],2075,0,1,[],1,0,"",""
605,"AzmeriDustVisualVoodooForest",375,[],0,[],[],2076,0,1,[],1,0,"",""
606,"AzmeriDustVisualPrimalForest",375,[],0,[],[],2077,0,1,[],1,0,"",""
607,"AzmeriGolemSkillEffectDuation",2352,[20],1,[9],[],"",0,1,[],1,0,"",""
608,"AzmeriVikingOnslaught",212,"[20,20,20]",60,"[2,1]",[],"",0,1,[],1,0,"",""
609,"GemlingRageNecropolis",1032,[],0,[],[],"",0,1,[],60,0,"",""
610,"MonsterPackAliveDamage",2357,[],0,[],[],"",0,1,[],1,0,"",""
611,"EnhanceStrongestPackMember",2362,[0],0,[],[0],"",0,1,[19597],1,0,"",""
612,"EnhanceStrongestPackMemberAlivePack",2362,[0],0,[],[1],"",0,1,[19597],1,0,"",""
613,"MonsterNecropolisCollectable",2365,[],0,[],[],"",0,1,[],1,0,"",""
614,"BeyondBossBuff1",2366,"[20,100,40]",0,[],[],"",0,1,[],1,0,"",""
615,"BeyondBossBuff2",2367,"[30,1,10,10]",0,[],[],"",0,1,[],1,0,"",""
616,"BeyondBossBuff3",2368,"[20,-15,100]",0,[],[],"",0,1,[],1,0,"",""
617,"BestialRageStack",2370,"[10,5,10,20]",0,[],[],"",0,1,[],1,0,"",""
618,"HuntersCunningStack",2371,"[5,5,-2,10,1]",0,[],[],"",0,1,[],1,0,"",""
619,"LegionMultipleBreakoutBuff",2400,"[100,15,1600,800]",0,[],[],"",0,1,[],1,0,"",""
620,"UberMapPlayerMarkedForDeath",2375,[50],0,[],[],"",10,"",[],1,0,"",19844
621,"MtxApplyCrystalHitEffect",2377,[],0,[],[0],"",0,1,[],1,0,"",""
622,"NecropolisAtlasBuff",2393,"[1000,10,10]",0,[],[],"",30,"",[],1,0,"",""
623,"MtxApplyJadeHitEffect",2396,[],0,[],[1],"",0,1,[],1,0,"",""
624,"MtxApplyObsidianlHitEffect",2397,[],0,[],[2],"",0,1,[],1,0,"",""
625,"NecropolisAdrenaline",1062,"[1,100,25,25,25,10]",0,[],[],"",0,1,[],1,0,"",""
626,"NecropolisAccelerationShrine",236,"[-60,100,1]",0,[],[],"",0,1,[],1,0,"",""
627,"uber_uber_rarity_storm_player",430,"[0,0,50,50,50]",0,[],"[0,-5,-100]","",20,"",[],1,0,"",""
628,"uber_uber_rarity_storm_monster",430,"[10000,10000,0,0,1000]",0,[],"[0,-5,-100]","",20,"",[],1,0,"",""
629,"TinctureManaBurn",2418,[60],0,[],[],"",0,1,[],1,0,"",""
630,"TinctureLifeBurn",2443,[60],0,[],[],"",0,1,[],1,0,"",""
631,"WarlordShrineBuff",2433,"[80,5]",0,[],[],"",0,1,[],1,0,"",""
632,"CrusaderShrineBuff",2434,"[80,5]",0,[],[],"",0,1,[],1,0,"",""
633,"HunterShrineBuff",2435,"[80,5]",0,[],[],"",0,1,[],1,0,"",""
634,"RedeemerShrineBuff",2436,"[80,5]",0,[],[],"",0,1,[],1,0,"",""
635,"VaalShrineBuff",2437,[15],0,[],[],"",0,1,[],1,0,"",""
636,"UpgradeShrineBuff",2438,[5],0,[],[],"",0,1,[],1,0,"",""
637,"HauntedItemBuff",2439,[],0,[],[],"",0,1,[],1,0,"",""
638,"RitualWispBuff",2441,[50],0,[],[],"",0,1,[],1,0,"",""
639,"BlightTouchedMapConvertBuff",2447,[50],0,[],[],"",60,"",[],1,0,"",""
640,"DivCardTouchedMonsterBuff",2462,[],0,[],[],"",0,1,[],1,0,"",""
641,"bismuth_epk",2463,[],0,[],[],"",0,1,[],1,0,"",""
642,"CustomAscendancyHarbingerVisual",2484,[1],0,[],[],"",0,1,[],1,0,"",""
643,"CustomAscendancyIllegalFisherman",2485,"[30,30,30,20,1,1]",0,[],[],"",0,1,[],1,0,"",""
644,"CustomAscendancyNearbyEnemiesIncreasedElementalDamageTaken",2486,[25],60,[3],[],"",0,1,[],1,0,"",""
645,"CustomAscendancyNearbyEnemyLifeReserved",2115,[20],60,"[3,4]",[],"",0,1,[],1,0,"",""
646,"CustomAscendancyEnemyPhysicalDamageConvertedToFire",2487,[50],60,[3],[],"",0,1,[],1,0,"",""
647,"CustomAscendancyDeathGrip",1865,[],60,[3],[],"",0,1,[],1,0,"",""
648,"CustomAscendancyMalediction",1482,[],60,[3],[12],"",0,1,[],1,0,"",""
649,"CustomAscendancyNoChaosResistance",2113,[1],60,[3],[],"",0,1,[],1,0,"",""
