"rownum","WordsKey","ItemVisualIdentityKey","UniqueStashTypesKey","i32_48","i32_52","OverrideWidth","OverrideHeight","ShowIfEmptyChallengeLeague","ShowIfEmptyStandard","RenamedVersion","BaseVersion","IsAlternateArt"
1071,1205,11534,19,134,0,0,0,1,1,"","",""
1072,1208,13447,14,128,0,0,0,1,1,"","",""
1073,1213,13449,13,130,0,0,0,1,1,"","",""
1074,1210,13444,16,180,0,0,0,1,1,"","",""
1075,1211,13445,16,182,0,0,0,1,1,"","",""
1076,1212,13446,16,184,0,0,0,1,1,"","",""
1077,1214,13450,15,162,0,0,0,1,1,"","",""
1078,1215,13451,1,88,0,0,0,1,1,"","",""
1079,1220,13456,12,92,0,0,0,1,1,"","",""
1080,1225,13461,13,132,0,0,0,1,1,"","",""
1081,1219,13455,17,124,0,0,0,1,1,"","",""
1082,1216,13452,1,89,0,0,0,1,1,"","",""
1083,1217,13453,16,186,0,0,0,1,1,"","",""
1084,1221,13457,17,126,0,0,0,1,1,"","",""
1085,1227,13462,12,94,0,0,0,1,1,"","",""
1086,1228,13463,2,103,0,0,0,1,1,"","",""
1087,1229,13464,2,104,0,0,0,1,1,"","",""
1088,1218,13454,15,164,0,0,0,1,1,"","",""
1089,1223,13459,13,134,0,0,0,1,1,"","",""
1090,1231,13466,1,90,0,0,0,1,1,"","",""
1091,1233,13468,16,188,0,0,0,1,1,"","",""
1092,1230,13465,6,112,0,0,0,1,1,"","",""
1093,1224,13460,8,98,0,0,0,1,1,"","",""
1094,1232,13467,19,135,0,0,0,1,1,"","",""
1095,1189,13427,18,22,0,0,0,1,1,"","",""
1096,1190,13428,18,23,0,0,0,1,1,"","",""
1097,1191,13429,18,24,0,0,0,1,1,"","",""
1098,1192,13430,18,25,0,0,0,1,1,"","",""
1099,1193,13431,18,26,0,0,0,1,1,"","",""
1100,1234,13472,20,0,0,0,0,1,1,"","",""
1101,1235,13473,20,1,0,0,0,1,1,"","",""
1102,1236,13474,20,2,0,0,0,1,1,"","",""
1103,1237,13475,20,3,0,0,0,1,1,"","",""
1104,1238,13476,20,4,0,0,0,1,1,"","",""
1105,1239,13477,20,5,0,0,0,1,1,"","",""
1106,1240,13478,20,6,0,0,0,1,1,"","",""
1107,1244,13609,2,105,0,0,0,1,1,"","",""
1108,1245,13610,19,136,0,0,0,1,1,"","",""
1109,1246,13611,19,137,0,0,0,1,1,"","",""
1110,1247,13612,19,138,0,0,0,1,1,"","",""
1111,1248,13613,19,139,0,0,0,1,1,"","",""
1112,1249,13614,19,140,0,0,0,1,1,"","",""
1113,1251,13616,19,141,0,0,0,1,1,"","",""
1114,1252,13617,19,142,0,0,0,1,1,"","",""
1115,1255,13618,19,143,0,0,0,1,1,"","",""
1116,1254,13619,19,144,0,0,0,1,1,"","",""
1117,1253,13620,19,145,0,0,0,1,1,"","",""
1118,1241,13469,13,136,0,0,0,1,1,"","",""
1119,1242,13470,15,166,0,0,0,1,1,"","",""
1120,1243,13471,16,190,0,0,0,1,1,"","",""
1121,1256,13621,14,130,0,0,0,1,1,"","",""
1122,1256,13622,14,132,0,0,0,1,1,"","",""
1123,1256,13623,14,134,0,0,0,1,1,"","",""
1124,1258,13625,2,106,0,0,0,1,1,"","",""
1125,1261,13628,15,168,0,0,0,1,1,"","",""
1126,1260,13627,13,138,0,0,0,1,1,"","",""
1127,1267,13634,17,128,0,0,0,1,1,"","",""
1128,1262,13629,16,192,0,0,0,1,1,"","",""
1129,1266,13633,15,170,0,0,0,1,1,"","",""
1130,1270,13637,10,70,0,0,0,1,1,"","",""
1131,1265,13632,11,40,0,0,0,1,1,"","",""
1132,1274,12817,6,114,0,0,0,1,1,"",670,""
1133,1271,12818,12,96,0,0,0,1,1,"",671,""
1134,1276,12819,17,130,0,0,0,1,1,"",672,""
1135,1272,12820,11,42,0,0,0,1,1,"",673,""
1136,1273,12821,16,194,0,0,0,1,1,"",674,""
1137,1275,12822,10,72,0,0,0,1,1,"",675,""
1138,1268,13635,1,91,0,0,0,1,1,"","",""
1139,1264,13631,13,140,0,0,0,1,1,"","",""
1140,1280,12802,18,27,0,0,0,1,1,"",684,""
1141,1277,12823,1,92,0,0,0,1,1,"","",""
1142,1278,12824,16,196,0,0,0,1,1,"","",""
1143,1279,12825,12,98,0,0,0,1,1,"","",""
1144,1269,13636,3,36,0,0,0,1,1,"","",""
1145,204,9648,16,198,0,0,0,1,1,"",136,""
1146,653,12150,8,100,0,0,0,1,1,"",474,""
1147,87,7930,14,136,0,0,0,1,1,"",39,""
1148,647,12161,9,58,0,0,0,1,1,"",470,""
1149,116,8928,15,172,0,0,0,1,1,"",68,""
1150,1173,13378,11,44,0,0,0,1,1,"",863,""
1151,361,9943,13,142,0,0,0,1,1,"",232,""
1152,195,9639,13,144,0,0,0,1,1,"",132,""
1153,857,12632,17,132,0,0,0,1,1,"",619,""
1154,698,12219,0,31,0,0,0,1,1,"",504,""
1155,1288,12833,7,58,0,0,0,1,1,"","",""
1156,1287,12832,12,100,0,0,0,1,1,"","",""
1157,1283,12828,15,174,0,0,0,1,1,"","",""
1158,1282,12826,6,116,0,0,0,1,1,"","",""
1159,73,7916,15,176,0,0,0,1,1,"",26,""
1160,69,7912,1,93,0,0,0,1,1,"",23,""
1161,216,9662,1,94,0,0,0,1,1,"",142,""
1162,668,12180,1,95,0,0,0,1,1,"",493,""
1163,428,10828,12,102,0,0,0,1,1,"",280,""
1164,859,12630,12,104,0,0,0,1,1,"",618,""
1165,411,10836,2,107,0,0,0,1,1,"",270,""
1166,444,11380,2,108,0,0,0,1,1,"",295,""
1167,595,12059,2,109,0,0,0,1,1,"",427,""
1168,352,9931,2,110,0,0,0,1,1,"",224,""
1169,381,10052,11,46,0,0,0,1,1,"",248,""
1170,830,12603,15,178,0,0,0,1,1,"",593,""
1171,1041,13022,15,180,0,0,0,1,1,"",771,""
1172,1003,12974,15,182,0,0,0,1,1,"",734,""
1173,729,12378,14,138,0,0,0,1,1,"",527,""
1174,943,12798,13,146,0,0,0,1,1,"",681,""
1175,182,9625,16,200,0,0,0,1,1,"",121,""
1176,1263,13630,16,202,0,0,0,"","","",1128,""
1177,236,9680,7,60,0,0,0,"","","",151,""
1178,405,10301,7,62,0,0,0,1,1,"",266,""
1179,138,8948,9,60,0,0,0,1,1,"",85,""
1180,260,9756,9,62,0,0,0,1,1,"",171,""
1181,567,11594,4,19,0,0,0,1,1,"",400,""
1182,131,8941,4,20,0,0,0,1,1,"",80,""
1183,1207,13443,4,21,0,0,0,1,1,"",1069,""
1184,1149,13175,6,118,0,0,0,1,1,"",841,""
1185,538,11563,19,146,0,0,0,"","","",374,""
1186,693,12214,6,120,0,0,0,1,1,"",500,""
1187,725,12248,6,122,0,0,0,1,1,"",526,""
1188,620,12120,19,147,0,0,0,1,1,"",449,""
1189,482,11439,15,184,0,0,0,1,1,"",323,""
1190,1285,12830,14,140,0,0,0,1,1,"","",""
1191,1284,12829,1,96,0,0,0,1,1,"","",""
1192,1169,13374,1,97,0,0,0,1,1,"",860,""
1193,63,7906,2,111,0,0,0,1,1,"",19,""
1194,1201,13439,12,106,0,0,0,1,1,"",1066,""
1195,307,9837,12,108,0,0,0,1,1,"",202,""
1196,1032,13013,15,186,0,0,0,1,1,"",763,""
1197,1144,13170,15,188,0,0,0,1,1,"",847,""
1198,349,9927,14,142,0,0,0,1,1,"",222,""
1199,1209,13448,14,144,0,0,0,1,1,"",1072,""
1200,802,12558,14,146,0,0,0,1,1,"",572,""
1201,759,12408,13,148,0,0,0,1,1,"",551,""
1202,919,12789,13,150,0,0,0,1,1,"",664,""
1203,267,9770,16,204,0,0,0,1,1,"",175,""
1204,1222,13458,17,134,0,0,0,1,1,"",1084,""
1205,722,12245,17,136,0,0,0,1,1,"",524,""
1206,211,9657,3,38,0,0,0,1,1,"",140,""
1207,170,9557,4,22,0,0,0,1,1,"",113,""
1208,395,10154,6,124,0,0,0,1,1,"",257,""
1209,1104,13054,8,102,0,0,0,1,1,"",801,""
1210,287,9808,6,126,0,0,0,1,1,"",185,""
1211,827,12600,5,22,0,0,0,1,1,"",591,""
1212,513,11539,19,148,0,0,0,"","","",354,""
1213,981,12976,19,149,0,0,0,"","","",707,""
1214,423,10824,10,74,0,0,0,1,1,"",277,""
1215,1292,12837,2,112,0,0,0,1,1,"","",""
1216,1299,12844,16,206,0,0,0,1,1,"","",""
1217,841,12614,14,148,0,0,0,1,1,"",603,""
1218,134,8944,14,150,0,0,0,1,1,"",82,""
1219,917,12785,14,152,0,0,0,1,1,"",661,""
1220,304,9842,0,32,0,0,0,1,1,"",200,""
1221,341,9907,16,208,0,0,0,1,1,"",215,""
1222,519,11544,19,150,0,0,0,"","","",358,""
1223,426,10826,12,110,0,0,0,1,1,"",279,""
1224,678,12192,3,40,0,0,0,1,1,"",494,""
1225,598,12064,3,42,0,0,0,1,1,"",428,""
1226,691,12212,8,104,0,0,0,1,1,"",499,""
1227,687,12208,8,106,0,0,0,1,1,"",496,""
1228,871,12677,10,76,0,0,0,1,1,"",629,""
1229,338,9904,10,78,0,0,0,1,1,"",213,""
1230,491,11510,5,23,0,0,0,1,1,"",336,""
1231,143,8953,5,24,0,0,0,1,1,"",89,""
1232,393,10152,0,33,0,0,0,1,1,"",256,""
1233,715,12238,19,151,0,0,0,"","","",518,""
1234,549,11574,19,152,0,0,0,"","","",383,""
1235,1194,13432,18,28,0,0,0,1,1,"",1099,""
1236,970,12806,18,29,0,0,0,1,1,"",703,""
1237,208,9654,18,30,0,0,0,1,1,"",333,""
1238,709,12232,19,153,0,0,0,"","","",513,""
1239,813,12575,19,154,0,0,0,1,1,"",579,""
1240,1313,12851,12,112,0,0,0,1,1,"","",""
1241,1286,12831,13,152,0,0,0,1,1,"","",""
1242,1300,12845,17,138,0,0,0,1,1,"","",""
1243,1296,12841,15,190,0,0,0,1,1,"","",""
1244,1290,12835,12,114,0,0,0,1,1,"","",""
1245,249,9746,8,108,0,0,0,1,1,"",161,""
1246,1157,13362,8,110,0,0,0,1,1,"",854,""
1247,280,9784,7,64,0,0,0,1,1,"",173,""
1248,1293,12838,2,113,0,0,0,1,1,"","",""
1249,151,8961,9,64,0,0,0,1,1,"",95,""
1250,1310,12848,17,140,0,0,0,1,1,"","",""
1251,1307,13826,19,155,0,0,0,"","","","",""
1252,1307,13827,19,156,0,0,0,"","","","",""
1253,1307,13828,19,157,0,0,0,"","","","",""
1254,1295,12840,15,192,0,0,0,1,1,"","",""
1255,1312,12850,16,210,0,0,0,1,1,"","",""
1256,1314,12852,1,98,0,0,0,1,1,"","",""
1257,1308,12846,19,158,0,0,0,1,1,"","",""
1258,1309,12847,19,159,0,0,0,1,1,"","",""
1259,1291,12836,19,160,0,0,0,"","","","",""
1260,1301,13723,21,0,0,0,0,"","","","",""
1261,1302,13722,21,1,0,0,0,1,1,"","",""
1262,1303,13724,21,2,0,0,0,1,1,"","",""
1263,1304,13726,21,3,0,0,0,1,1,"","",""
1264,1305,13725,21,4,0,0,0,1,1,"","",""
1265,1306,13727,21,5,0,0,0,1,1,"","",""
1266,1289,12834,16,212,0,0,0,1,1,"","",""
1267,1294,12839,4,23,0,0,0,1,1,"","",""
1268,1297,12842,16,214,0,0,0,1,1,"","",""
1269,1311,12849,17,142,0,0,0,1,1,"","",""
1270,1298,12843,10,80,0,0,0,1,1,"","",""
1271,1315,12853,17,144,0,0,0,1,1,"","",""
1272,1316,12854,2,114,0,0,0,1,1,"","",""
1273,1318,12856,12,116,0,0,0,1,1,"","",""
1274,1317,12855,13,154,0,0,0,1,1,"","",""
1275,1325,12864,2,115,0,0,0,1,1,"","",""
1276,1320,12858,4,24,0,0,0,1,1,"","",""
1277,1326,12865,16,216,0,0,0,1,1,"","",""
1278,1322,12861,12,118,0,0,0,1,1,"","",""
1279,1323,12862,12,120,0,0,0,1,1,"","",""
1280,1324,12863,12,122,0,0,0,1,1,"","",""
1281,1327,12866,14,154,0,0,0,1,1,"","",""
1282,1319,12857,16,218,0,0,0,1,1,"","",""
1283,1321,12859,15,194,0,0,0,1,1,"","",""
1284,1329,13931,20,7,0,0,0,1,1,"","",""
1285,1330,13932,20,8,0,0,0,1,1,"","",""
1286,1333,13933,20,9,0,0,0,1,1,"","",""
1287,1336,13934,20,10,0,0,0,1,1,"","",""
1288,1332,13935,20,11,0,0,0,1,1,"","",""
1289,1331,13936,20,12,0,0,0,1,1,"","",""
1290,1334,13937,20,13,0,0,0,1,1,"","",""
1291,1335,13938,20,14,0,0,0,1,1,"","",""
1292,1337,14026,17,146,0,0,0,1,1,"","",""
1293,1338,14027,13,156,0,0,0,1,1,"","",""
1294,1339,14028,8,112,0,0,0,1,1,"","",""
1295,1340,14029,14,156,0,0,0,1,1,"","",""
1296,1341,14030,16,220,0,0,0,1,1,"","",""
1297,1342,14031,5,25,0,0,0,1,1,"","",""
1298,1343,14032,10,82,0,0,0,1,1,"","",""
1299,1344,14033,2,116,0,0,0,1,1,"","",""
1300,1345,14034,10,84,0,0,0,1,1,"","",""
1301,1346,14035,19,161,0,0,0,1,1,"","",""
1302,1347,14036,19,162,0,0,0,1,1,"","",""
1303,1348,14037,19,163,0,0,0,1,1,"","",""
1304,1349,14038,19,164,0,0,0,1,1,"","",""
1305,1350,14039,11,48,0,0,0,1,1,"","",""
1306,1351,14040,17,148,0,0,0,1,1,"","",""
1307,1257,13624,16,222,0,0,0,1,1,"","",""
1308,1352,14041,13,158,0,0,0,1,1,"","",""
1309,1353,14042,13,160,0,0,0,1,1,"","",""
1310,1354,14045,16,224,0,0,0,1,1,"","",""
1311,1355,14046,16,226,0,0,0,1,1,"","",""
1312,1356,14043,14,158,0,0,0,1,1,"","",""
1313,1357,14044,14,160,0,0,0,1,1,"","",""
1314,1358,14047,0,34,0,0,0,1,1,"","",""
1315,1359,14048,0,35,0,0,0,1,1,"","",""
1316,1360,14049,0,36,0,0,0,1,1,"","",""
1317,1361,14050,0,37,0,0,0,1,1,"","",""
1318,1362,14051,13,162,0,0,0,1,1,"","",""
1319,1363,14052,1,99,0,0,0,1,1,"","",""
1320,1364,14053,12,124,0,0,0,1,1,"","",""
1321,1365,14054,15,196,0,0,0,1,1,"","",""
1322,1366,14055,1,100,0,0,0,1,1,"","",""
1323,1367,14056,17,150,0,0,0,1,1,"","",""
1324,1368,14057,17,152,0,0,0,1,1,"","",""
1325,1369,14058,19,165,0,0,0,1,1,"","",""
1326,1370,14059,19,166,0,0,0,1,1,"","",""
1327,1371,14060,1,101,0,0,0,1,1,"","",""
1328,1372,14061,1,102,0,0,0,1,1,"","",""
1329,1373,14062,10,86,0,0,0,1,1,"","",""
1330,1374,14063,9,66,0,0,0,1,1,"","",""
1331,1375,14064,13,164,0,0,0,1,1,"","",""
1332,1376,14065,16,228,0,0,0,1,1,"","",""
1333,1377,14066,2,117,0,0,0,1,1,"","",""
1334,1378,14067,13,166,0,0,0,1,1,"","",""
1335,1379,14068,14,162,0,0,0,1,1,"","",""
1336,1380,14069,17,154,0,0,0,1,1,"","",""
1337,1381,14070,19,167,0,0,0,1,1,"","",""
1338,1382,14071,19,168,0,0,0,1,1,"","",""
1339,1383,14072,19,169,0,0,0,"","","","",""
1340,1384,14073,12,126,0,0,0,1,1,"","",""
1341,1385,14074,16,230,0,0,0,1,1,"","",""
1342,1386,14075,1,103,0,0,0,1,1,"","",""
1343,1387,14076,2,118,0,0,0,1,1,"","",""
1344,1388,14077,19,170,0,0,0,1,1,"","",""
1345,1389,14078,19,171,0,0,0,1,1,"","",""
1346,1408,14120,18,31,0,0,0,"","","","",""
1347,1407,14096,13,168,0,0,0,1,1,"","",""
1348,1409,14121,13,170,0,0,0,1,1,"","",""
1349,1415,14097,15,198,0,0,0,1,1,"","",""
1350,1416,14098,16,232,0,0,0,1,1,"","",""
1351,1417,14099,16,234,0,0,0,1,1,"","",""
1352,1419,14101,11,50,0,0,0,1,1,"","",""
1353,732,14209,19,172,0,0,0,1,1,"","",""
1354,732,14210,19,173,0,0,0,1,1,"","",""
1355,732,14211,19,174,0,0,0,1,1,"","",""
1356,732,14212,19,175,0,0,0,1,1,"","",""
1357,732,14213,19,176,0,0,0,1,1,"","",""
1358,732,14214,19,177,0,0,0,1,1,"","",""
1359,1420,9908,2,119,0,0,0,1,1,"","",""
1360,1430,14108,19,178,0,0,0,1,1,"","",""
1361,1429,14109,19,179,0,0,0,1,1,"","",""
1362,1428,14110,19,180,0,0,0,1,1,"","",""
1363,1434,14112,19,181,0,0,0,1,1,"","",""
1364,1421,14102,0,38,0,0,0,1,1,"","",""
1365,1418,14100,14,164,0,0,0,1,1,"","",""
1366,1424,14104,13,172,0,0,0,1,1,"","",""
1367,1425,14105,0,39,0,0,0,1,1,"","",""
1368,1423,14103,2,120,0,0,0,1,1,"","",""
1369,1422,14215,19,182,0,0,0,1,1,"","",""
1370,1431,14111,10,88,0,0,0,1,1,"","",""
1371,1436,14118,19,183,0,0,0,1,1,"","",""
1372,1437,14119,16,236,0,0,0,1,1,"","",""
1373,1426,14106,1,104,0,0,0,1,1,"","",""
1374,1410,14122,14,166,0,0,0,1,1,"","",""
1375,1432,14113,2,121,0,0,0,1,1,"","",""
1376,1433,14116,1,105,0,0,0,1,1,"","",""
1377,1435,14117,6,128,0,0,0,1,1,"","",""
1378,1427,14107,16,238,0,0,0,1,1,"","",""
1379,1445,14114,2,122,0,0,0,1,1,"","",""
1380,1449,14115,16,240,0,0,0,1,1,"","",""
1381,1450,14123,1,106,0,0,0,1,1,"","",""
1382,1451,14124,19,184,0,0,0,1,1,"","",""
1383,1452,14125,13,174,0,0,0,1,1,"","",""
1384,1453,14126,9,68,0,0,0,1,1,"","",""
1385,1454,14127,12,128,0,0,0,1,1,"","",""
1386,1455,14128,13,176,0,0,0,1,1,"","",""
1387,1456,14129,14,168,0,0,0,1,1,"","",""
1388,1457,14130,19,185,0,0,0,1,1,"","",""
1389,1458,14131,15,200,0,0,0,1,1,"","",""
1390,1459,14132,2,123,0,0,0,1,1,"","",""
1391,1460,14133,1,107,0,0,0,1,1,"","",""
1392,1461,14134,12,130,0,0,0,1,1,"","",""
1393,1462,14135,16,242,0,0,0,"","","","",""
1394,1463,14136,10,90,0,0,0,"","","","",""
1395,1464,14137,6,130,0,0,0,"","","","",""
1396,1106,13115,1,108,0,0,0,1,1,"","",""
1397,1465,14138,14,170,0,0,0,1,1,"","",""
1398,1466,14139,12,132,0,0,0,1,1,"","",""
1399,1467,14140,16,244,0,0,0,1,1,"","",""
1400,1468,14141,6,132,0,0,0,1,1,"","",""
1401,1469,14142,11,52,0,0,0,1,1,"","",""
1402,1470,14143,17,156,0,0,0,1,1,"","",""
1403,1471,14144,2,124,0,0,0,1,1,"","",""
1404,1472,14145,1,109,0,0,0,1,1,"","",""
1405,1473,14146,8,114,0,0,0,1,1,"","",""
1406,1474,14147,15,202,0,0,0,1,1,"","",""
1407,1475,14148,12,134,0,0,0,1,1,"","",""
1408,1476,14149,1,110,0,0,0,1,1,"","",""
1409,1477,14150,2,125,0,0,0,"","","","",""
1410,1478,14151,19,186,0,0,0,"","","","",""
1411,1482,14152,19,187,0,0,0,1,1,"","",""
1412,1483,14153,1,111,0,0,0,1,1,"","",""
1413,1484,14154,15,204,0,0,0,1,1,"","",""
1414,1485,14155,10,92,0,0,0,1,1,"","",""
1415,1486,14156,19,188,0,0,0,"","","","",""
1416,1487,14157,16,246,0,0,0,1,1,"","",""
1417,1488,14158,6,134,0,0,0,1,1,"","",""
1418,1489,14159,17,158,0,0,0,1,1,"","",""
1419,1490,14160,2,126,0,0,0,1,1,"","",""
1420,1491,14161,14,172,0,0,0,1,1,"","",""
1421,1492,14162,15,206,0,0,0,1,1,"",104,""
1422,1493,14163,1,112,0,0,0,1,1,"",1065,""
1423,1494,14164,0,40,0,0,0,1,1,"",575,""
1424,1495,14165,15,208,0,0,0,1,1,"",25,""
1425,1496,14166,19,189,0,0,0,1,1,"",385,""
1426,1497,14167,19,190,0,0,0,1,1,"",386,""
1427,1498,14168,19,191,0,0,0,1,1,"",387,""
1428,1499,14169,16,248,0,0,0,1,1,"",28,""
1429,1500,14170,1,113,0,0,0,1,1,"",534,""
1430,1501,14171,15,210,0,0,0,1,1,"","",""
1431,1502,14172,16,250,0,0,0,1,1,"","",""
1432,1503,14173,14,174,0,0,0,1,1,"","",""
1433,1504,14174,5,26,0,0,0,1,1,"","",""
1434,1505,14175,16,252,0,0,0,1,1,"","",""
1435,1506,14176,12,136,0,0,0,1,1,"","",""
1436,1507,14177,13,178,0,0,0,1,1,"","",""
1437,1508,14178,1,114,0,0,0,1,1,"","",""
1438,1509,14179,12,138,0,0,0,1,1,"","",""
1439,1510,14180,13,180,0,0,0,1,1,"","",""
1440,1511,14181,14,176,0,0,0,1,1,"","",""
1441,1512,14182,2,127,0,0,0,1,1,"","",""
1442,1513,14183,19,192,0,0,0,"","","","",""
1443,1518,14184,2,128,0,0,0,1,1,"","",""
1444,1519,14185,2,129,0,0,0,1,1,"","",""
1445,1520,14186,2,130,0,0,0,1,1,"","",""
1446,1521,14187,2,131,0,0,0,1,1,"","",""
1447,1522,14156,19,193,0,0,0,1,1,"","",""
1448,1531,14196,22,0,0,0,0,1,1,"","",""
1449,1532,14197,22,1,0,0,0,1,1,"","",""
1450,1533,14198,22,2,0,0,0,1,1,"","",""
1451,1534,14199,22,3,0,0,0,1,1,"","",""
1452,1535,14200,22,4,0,0,0,1,1,"","",""
1453,1523,14188,17,160,0,0,0,1,"","","",""
1454,1524,14189,6,136,0,0,0,1,"","","",""
1455,1525,14190,13,182,0,0,0,1,"","","",""
1456,1526,14191,8,116,0,0,0,1,"","","",""
1457,1528,14193,12,140,0,0,0,1,"","","",""
1458,1529,14194,8,118,0,0,0,1,"","","",""
1459,1527,14192,16,0,2,0,0,1,"","","",""
