"rownum","StatSet","GemLevel","PlayerLevelReq","SpellCritChance","AttackCritChance","BaseMultiplier","DamageEffectiveness","BaseResolvedValues","AdditionalStatsValues","GrantedEffects","AdditionalFlags","FloatStats","InterpolationBases","AdditionalStats","StatInterpolations","FloatStatsValues"
28422,3991,6,20,0,0,0,0,"[47,71]","[25,110,3000,-35]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28423,3991,7,24,0,0,0,0,"[67,101]","[26,112,3000,-34]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28424,3991,8,28,0,0,0,0,"[93,140]","[27,114,3000,-33]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28425,3991,9,29,0,0,0,0,"[101,152]","[28,116,3000,-32]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28426,3991,10,32,0,0,0,0,"[129,193]","[29,118,3000,-31]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28427,3991,11,36,0,0,0,0,"[176,263]","[30,120,3000,-30]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28428,3991,12,40,0,0,0,0,"[238,357]","[31,122,3000,-29]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28429,3991,13,45,0,0,0,0,"[345,517]","[32,124,3000,-28]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28430,3991,14,49,0,0,0,0,"[461,691]","[33,126,3000,-27]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28431,3991,15,50,0,0,0,0,"[495,743]","[34,128,3000,-26]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28432,3991,16,52,0,0,0,0,"[571,857]","[35,130,3000,-25]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28433,3991,17,56,0,0,0,0,"[758,1136]","[36,132,3000,-24]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28434,3991,18,60,0,0,0,0,"[1001,1502]","[37,134,3000,-23]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28435,3991,19,64,0,0,0,0,"[1319,1978]","[38,136,3000,-22]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28436,3991,20,65,0,0,0,0,"[1412,2118]","[39,138,2000,-21]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28437,3991,21,66,0,0,0,0,"[1512,2268]","[40,140,2000,-20]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28438,3991,22,67,0,0,0,0,"[1619,2428]","[44,142,2000,-20]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28439,3991,23,68,0,0,0,0,"[1732,2598]","[47,144,2000,-20]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28440,3991,24,69,0,0,0,0,"[1854,2781]","[50,146,2000,-20]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28441,3991,25,70,0,0,0,0,"[1983,2975]","[53,148,2000,-20]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28442,3991,26,71,0,0,0,0,"[2122,3182]","[56,150,2000,-20]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28443,3991,27,72,0,0,0,0,"[2269,3404]","[59,150,2000,-20]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28444,3991,28,73,0,0,0,0,"[2427,3640]","[62,150,2000,-20]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28445,3991,29,74,0,0,0,0,"[2595,3892]","[65,150,2000,-20]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28446,3991,30,75,0,0,0,0,"[2774,4161]","[68,150,2000,-20]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28447,3991,31,76,0,0,0,0,"[2966,4448]","[71,150,2000,-20]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28448,3991,32,77,0,0,0,0,"[3170,4754]","[74,150,2000,-20]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28449,3991,33,78,0,0,0,0,"[3387,5081]","[77,150,2000,-20]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28450,3991,34,79,0,0,0,0,"[3619,5429]","[80,150,2000,-20]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28451,3991,35,80,0,0,0,0,"[3867,5800]","[83,150,2000,-20]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28452,3991,36,81,0,0,0,0,"[4131,6196]","[86,150,2000,-20]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28453,3991,37,82,0,0,0,0,"[4412,6619]","[89,150,2000,-20]",[3996],[],"[1468,1469]","[0,0]","[2473,2476,356,5750]","[3,3,1,1,1,1]","[0.8,1.2]"
28454,3992,1,3,0,0,0,0,"[14,22]",[],[3997],[],"[1468,1469]","[0,0]",[],"[3,3]","[0.8,1.2]"
28455,3993,1,3,0,0,0,0,"[12,18]",[],[3998],[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]"
28456,3994,1,3,0,0,0,0,"[10,30]",[],[3999],[],"[1472,1473]","[0,0]",[],"[3,3]","[0.5,1.5]"
28457,3995,1,3,0,0,0,0,"[8,12]","[16,48,4000]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28458,3995,2,5,0,0,0,0,"[10,15]","[16,50,3950]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28459,3995,3,8,0,0,0,0,"[15,22]","[17,51,3900]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28460,3995,4,11,0,0,0,0,"[20,30]","[17,53,3850]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28461,3995,5,15,0,0,0,0,"[30,45]","[18,54,3800]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28462,3995,6,20,0,0,0,0,"[47,71]","[18,56,3750]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28463,3995,7,24,0,0,0,0,"[67,101]","[18,58,3700]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28464,3995,8,28,0,0,0,0,"[93,140]","[18,59,3650]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28465,3995,9,29,0,0,0,0,"[101,152]","[19,61,3600]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28466,3995,10,32,0,0,0,0,"[129,193]","[19,62,3550]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28467,3995,11,36,0,0,0,0,"[176,263]","[20,64,3500]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28468,3995,12,40,0,0,0,0,"[238,357]","[20,66,3450]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28469,3995,13,45,0,0,0,0,"[345,517]","[21,67,3400]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28470,3995,14,49,0,0,0,0,"[461,691]","[21,69,3350]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28471,3995,15,50,0,0,0,0,"[495,743]","[22,70,3300]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28472,3995,16,52,0,0,0,0,"[571,857]","[22,72,3250]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28473,3995,17,56,0,0,0,0,"[758,1136]","[22,74,3200]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28474,3995,18,60,0,0,0,0,"[1001,1502]","[22,75,3150]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28475,3995,19,64,0,0,0,0,"[1319,1978]","[23,77,3100]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28476,3995,20,65,0,0,0,0,"[1412,2118]","[23,78,3050]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28477,3995,21,66,0,0,0,0,"[1512,2268]","[24,80,3000]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28478,3995,22,67,0,0,0,0,"[1619,2428]","[25,80,2950]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28479,3995,23,68,0,0,0,0,"[1732,2598]","[26,80,2900]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28480,3995,24,69,0,0,0,0,"[1854,2781]","[26,80,2850]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28481,3995,25,70,0,0,0,0,"[1983,2975]","[27,80,2800]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28482,3995,26,71,0,0,0,0,"[2122,3182]","[28,80,2700]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28483,3995,27,72,0,0,0,0,"[2269,3404]","[29,80,2650]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28484,3995,28,73,0,0,0,0,"[2427,3640]","[30,80,2550]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28485,3995,29,74,0,0,0,0,"[2595,3892]","[30,80,2500]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28486,3995,30,75,0,0,0,0,"[2774,4161]","[31,80,2450]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28487,3995,31,76,0,0,0,0,"[2966,4448]","[32,80,2350]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28488,3995,32,77,0,0,0,0,"[3170,4754]","[33,80,2300]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28489,3995,33,78,0,0,0,0,"[3387,5081]","[34,80,2200]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28490,3995,34,79,0,0,0,0,"[3619,5429]","[34,80,2150]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28491,3995,35,80,0,0,0,0,"[3867,5800]","[35,80,2050]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28492,3995,36,81,0,0,0,0,"[4131,6196]","[35,80,1950]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28493,3995,37,82,0,0,0,0,"[4412,6619]","[36,80,1800]",[4000],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28494,3996,1,3,0,0,0,0,"[8,12]",[],[4001],[],"[1468,1469]","[0,0]",[],"[3,3]","[0.8,1.2]"
28495,3997,1,3,0,0,0,0,"[13,18]",[],[4002],[],"[1468,1469]","[0,0]",[],"[3,3]","[1.2,1.6]"
28496,3998,1,3,0,0,0,0,"[17,22]","[3,40,4500]",[4003],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[1.2,1.6]"
28497,3998,2,58,0,0,0,0,"[761,1015]","[4,50,4000]",[4003],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[1.2,1.6]"
28498,3998,3,70,0,0,0,0,"[1435,1913]","[5,60,3500]",[4003],[],"[1468,1469]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[1.2,1.6]"
28499,4025,1,1,0,0,0,0,"[7,10]",[],[4030],[],"[1468,1469]","[0,0]",[],"[3,3]","[0.8,1.2]"
28500,3999,1,65,0,0,0,0,"[425,638]",[],[4004],[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]"
28501,4000,1,3,0,0,0,0,"[8,12]",[],[4005],[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]"
28502,4001,1,3,0,0,0,0,"[8,12]",[],[4006],[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]"
28503,4002,1,30,0,0,0,0,"[69,103]",[10],[4007],[],"[1470,1471]","[0,0]",[1842],"[3,3,1]","[0.8,1.2]"
28504,4002,2,52,0,0,0,0,"[225,338]",[15],[4007],[],"[1470,1471]","[0,0]",[1842],"[3,3,1]","[0.8,1.2]"
28505,4002,3,65,0,0,0,0,"[425,638]",[20],[4007],[],"[1470,1471]","[0,0]",[1842],"[3,3,1]","[0.8,1.2]"
28506,4003,1,3,0,0,0,0,"[11,14]",[],[4008],[],"[1470,1471]","[0,0]",[],"[3,3]","[1.2,1.6]"
28507,4004,1,3,0,0,0,0,"[14,18]","[3,40,4500]",[4009],[],"[1470,1471]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[1.2,1.6]"
28508,4004,2,58,0,0,0,0,"[623,830]","[4,50,4000]",[4009],[],"[1470,1471]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[1.2,1.6]"
28509,4004,3,70,0,0,0,0,"[1174,1565]","[5,60,3500]",[4009],[],"[1470,1471]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[1.2,1.6]"
28510,4005,1,1,0,0,0,0,"[7,11]",[],[4010],[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]"
28511,4006,1,1,0,0,0,0,"[7,10]",[],[4011],[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]"
28512,4007,1,65,0,0,0,0,"[478,717]",[],[4012],[],"[1472,1473]","[0,0]",[],"[3,3]","[0.8,1.2]"
28513,4014,1,3,0,0,0,0,"[8,15]",[],[4019],[],"[1472,1473]","[0,0]",[],"[3,3]","[0.7,1.3]"
28514,4015,1,3,0,0,0,0,"[8,15]",[4],[4020],[],"[1472,1473]","[0,0]",[2473],"[3,3,1]","[0.7,1.3]"
28515,4015,2,20,0,0,0,0,"[47,87]",[6],[4020],[],"[1472,1473]","[0,0]",[2473],"[3,3,1]","[0.7,1.3]"
28516,4015,3,40,0,0,0,0,"[234,435]",[8],[4020],[],"[1472,1473]","[0,0]",[2473],"[3,3,1]","[0.7,1.3]"
28517,4015,4,56,0,0,0,0,"[746,1385]",[10],[4020],[],"[1472,1473]","[0,0]",[2473],"[3,3,1]","[0.7,1.3]"
28518,4008,1,3,0,0,0,0,"[10,15]","[3,50]",[4013],[],"[1472,1473]","[0,0]","[2473,2476]","[3,3,1,1]","[0.8,1.2]"
28519,4008,2,29,0,0,0,0,"[84,126]","[4,50]",[4013],[],"[1472,1473]","[0,0]","[2473,2476]","[3,3,1,1]","[0.8,1.2]"
28520,4008,3,36,0,0,0,0,"[130,195]","[4,60]",[4013],[],"[1472,1473]","[0,0]","[2473,2476]","[3,3,1,1]","[0.8,1.2]"
28521,4008,4,52,0,0,0,0,"[329,494]","[5,60]",[4013],[],"[1472,1473]","[0,0]","[2473,2476]","[3,3,1,1]","[0.8,1.2]"
28522,4008,5,69,0,0,0,0,"[817,1226]","[6,65]",[4013],[],"[1472,1473]","[0,0]","[2473,2476]","[3,3,1,1]","[0.8,1.2]"
28523,4008,6,77,0,0,0,0,"[1232,1848]","[7,70]",[4013],[],"[1472,1473]","[0,0]","[2473,2476]","[3,3,1,1]","[0.8,1.2]"
28524,4009,1,60,0,0,0,0,"[376,564]",[],[4014],[],"[1472,1473]","[0,0]",[],"[3,3]","[0.8,1.2]"
28525,4010,1,3,0,0,0,0,"[15,20]",[],[4015],[],"[1472,1473]","[0,0]",[],"[3,3]","[1.2,1.6]"
28526,4011,1,3,0,0,0,0,"[19,25]","[3,40,4500]",[4016],[],"[1472,1473]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[1.2,1.6]"
28527,4011,2,58,0,0,0,0,"[856,1142]","[4,50,4000]",[4016],[],"[1472,1473]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[1.2,1.6]"
28528,4011,3,70,0,0,0,0,"[1614,2152]","[5,60,3500]",[4016],[],"[1472,1473]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[1.2,1.6]"
28529,4012,1,1,0,0,0,0,"[8,12]",[],[4017],[],"[1472,1473]","[0,0]",[],"[3,3]","[0.8,1.2]"
28530,4013,1,65,0,0,0,0,"[425,638]",[],[4018],[],"[1468,1469]","[0,0]",[],"[3,3]","[0.8,1.2]"
28531,4016,1,3,0,0,0,0,"[11,16]","[5,40]",[4021],[],"[1466,1467]","[0,0]","[2473,2476]","[3,3,1,1]","[0.8,1.2]"
28532,4016,2,24,0,0,0,0,"[55,82]","[6,44]",[4021],[],"[1466,1467]","[0,0]","[2473,2476]","[3,3,1,1]","[0.8,1.2]"
28533,4016,3,45,0,0,0,0,"[170,255]","[7,48]",[4021],[],"[1466,1467]","[0,0]","[2473,2476]","[3,3,1,1]","[0.8,1.2]"
28534,4016,4,64,0,0,0,0,"[413,619]","[8,52]",[4021],[],"[1466,1467]","[0,0]","[2473,2476]","[3,3,1,1]","[0.8,1.2]"
28535,4016,5,70,0,0,0,0,"[537,806]","[9,56]",[4021],[],"[1466,1467]","[0,0]","[2473,2476]","[3,3,1,1]","[0.8,1.2]"
28536,4016,6,76,0,0,0,0,"[696,1044]","[10,60]",[4021],[],"[1466,1467]","[0,0]","[2473,2476]","[3,3,1,1]","[0.8,1.2]"
28537,4017,1,3,0,0,0,0,"[11,16]","[20,60,4000]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28538,4017,2,5,0,0,0,0,"[13,20]","[20,62,3950]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28539,4017,3,8,0,0,0,0,"[18,26]","[21,64,3900]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28540,4017,4,11,0,0,0,0,"[22,34]","[21,66,3850]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28541,4017,5,15,0,0,0,0,"[30,45]","[22,68,3800]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28542,4017,6,20,0,0,0,0,"[43,64]","[22,70,3750]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28543,4017,7,24,0,0,0,0,"[55,82]","[23,72,3700]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28544,4017,8,28,0,0,0,0,"[69,104]","[23,74,3650]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28545,4017,9,29,0,0,0,0,"[73,110]","[24,76,3600]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28546,4017,10,32,0,0,0,0,"[87,130]","[24,78,3550]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28547,4017,11,36,0,0,0,0,"[107,161]","[25,80,3500]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28548,4017,12,40,0,0,0,0,"[132,198]","[25,82,3450]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28549,4017,13,45,0,0,0,0,"[170,255]","[26,84,3400]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28550,4017,14,49,0,0,0,0,"[206,310]","[26,86,3350]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28551,4017,15,50,0,0,0,0,"[217,325]","[27,88,3300]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28552,4017,16,52,0,0,0,0,"[238,357]","[27,90,3250]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28553,4017,17,56,0,0,0,0,"[287,431]","[28,92,3200]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28554,4017,18,60,0,0,0,0,"[345,517]","[28,94,3150]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28555,4017,19,64,0,0,0,0,"[413,619]","[29,96,3100]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28556,4017,20,65,0,0,0,0,"[431,647]","[29,98,3050]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28557,4017,21,66,0,0,0,0,"[451,676]","[30,100,3000]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28558,4017,22,67,0,0,0,0,"[471,707]","[31,100,2950]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28559,4017,23,68,0,0,0,0,"[492,739]","[32,100,2900]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28560,4017,24,69,0,0,0,0,"[514,772]","[33,100,2850]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28561,4017,25,70,0,0,0,0,"[537,806]","[34,100,2800]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28562,4017,26,71,0,0,0,0,"[561,842]","[35,100,2700]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28563,4017,27,72,0,0,0,0,"[586,879]","[36,100,2650]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28564,4017,28,73,0,0,0,0,"[612,918]","[37,100,2550]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28565,4017,29,74,0,0,0,0,"[639,958]","[38,100,2500]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28566,4017,30,75,0,0,0,0,"[667,1000]","[39,100,2450]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28567,4017,31,76,0,0,0,0,"[696,1044]","[40,100,2350]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28568,4017,32,77,0,0,0,0,"[726,1089]","[41,100,2300]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28569,4017,33,78,0,0,0,0,"[758,1137]","[42,100,2200]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28570,4017,34,79,0,0,0,0,"[791,1186]","[43,100,2150]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28571,4017,35,80,0,0,0,0,"[825,1237]","[44,100,2050]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28572,4017,36,81,0,0,0,0,"[860,1290]","[45,100,1950]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28573,4017,37,82,0,0,0,0,"[897,1346]","[46,100,1800]",[4022],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28574,4018,1,3,0,0,0,0,"[11,16]","[10,60,4000]",[4023],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28575,4018,2,5,0,0,0,0,"[13,19]","[10,62,3950]",[4023],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28576,4018,3,8,0,0,0,0,"[17,25]","[11,64,3900]",[4023],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28577,4018,4,11,0,0,0,0,"[21,32]","[11,66,3850]",[4023],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28578,4018,5,15,0,0,0,0,"[28,42]","[12,68,3800]",[4023],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28579,4018,6,20,0,0,0,0,"[38,57]","[12,70,3750]",[4023],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
28580,4018,7,24,0,0,0,0,"[47,71]","[13,72,3700]",[4023],[],"[1466,1467]","[0,0]","[2473,2476,356]","[3,3,1,1,1]","[0.8,1.2]"
