"rownum","Id","HASH16","ModTypeKey","Level","StatsKey1","StatsKey2","StatsKey3","StatsKey4","Domain","Name","GenerationType","Families","Stat1Min","Stat1Max","Stat2Min","Stat2Max","Stat3Min","Stat3Max","Stat4Min","Stat4Max","SpawnWeight_TagsKeys","SpawnWeight_Values","TagsKeys","GrantedEffectsPerLevelKeys","[i32]","MonsterMetadata","MonsterKillAchievements","ChestModType","Stat5Min","Stat5Max","StatsKey5","FullAreaClear_AchievementItemsKey","AchievementItemsKey","GenerationWeight_TagsKeys","GenerationWeight_Values","ModifyMapsAchievements","IsEssenceOnlyModifier","Stat6Min","Stat6Max","StatsKey6","MaxLevel","bool","CraftingItemClassRestrictions","MonsterOnDeath","i32","[rid]","Heist_SubStatValue1","Heist_SubStatValue2","Heist_StatsKey0","Heist_StatsKey1","Heist_AddStatValue1","Heist_AddStatValue2","InfluenceTypes","ImplicitTagsKeys","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","BuffTemplate","ArchnemesisMinionMod","HASH32","[rid]","i32","[rid]"
15478,"MeleePhysicalDamagePerStrengthWhileFortifiedUber1",52829,5505,1,6938,"","","",1,"",3,[2752],1,1,0,0,0,0,0,0,"[268,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[659,1143,632,313,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1799595294,[],0,[]
15479,"IncreasedEvasionRatingWhileLeechingUber1",3840,5506,1,6930,"","","",1,"",3,[2753],20,20,0,0,0,0,0,0,"[270,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[1143,317,627]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1310671135,[],0,[]
15480,"IncreasedEvasionRatingIfHitEnemyRecentlyUber1",49710,5507,1,6932,"","","",1,"",3,[2754],20,20,0,0,0,0,0,0,"[271,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[1143,317,627]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1665638761,[],0,[]
15481,"CriticalStrikeMultiplierIfHaventCritRecentlyUber1",1734,5510,1,6935,"","","",1,"",3,[2756],50,50,0,0,0,0,0,0,"[274,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[1143,632,625]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",77005393,[],0,[]
15482,"CriticalStrikeChanceAgainstBleedingEnemiesUber1",2637,5511,1,4721,"","","",1,"",3,[2757],70,70,0,0,0,0,0,0,"[277,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[1143,625]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-957100866,[],0,[]
15483,"AreaOfEffectWith500StrengthUber1",47782,5513,1,6980,"","","",1,"",3,[2759],30,30,0,0,0,0,0,0,"[269,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,[1143],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1933625830,[],0,[]
15484,"HitsCantBeEvadedIfBlockedRecentlyUber1_",28813,5517,1,6986,"","","",1,"",3,[132],1,1,0,0,0,0,0,0,"[247,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[1143,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1126773669,[],0,[]
15485,"AttackSpeedIfBlockedRecentlyUber1",4439,5520,1,6990,"","","",1,"",3,[2763],20,20,0,0,0,0,0,0,"[247,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[1143,319,324]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",477695278,[],0,[]
15486,"AreaOfEffectWhileFortifiedUber1",63460,5521,1,6992,"","","",1,"",3,[2764],25,25,0,0,0,0,0,0,"[265,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,[1143],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",98824711,[],0,[]
15487,"MeleeWeaponRangeWhileFortifiedUber1",23695,5523,1,6994,"","","",1,"",3,[2766],2,2,0,0,0,0,0,0,"[265,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[1143,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1333072890,[],0,[]
15488,"StunDurationPerStrengthUber1",17139,5524,1,6995,"","","",1,"",3,[2767],2,2,0,0,0,0,0,0,"[278,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,[1143],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-501440273,[],0,[]
15489,"ReducedStunThresholdWith500StrengthUber1",20664,5525,1,6996,"","","",1,"",3,[2768],30,30,0,0,0,0,0,0,"[278,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,[1143],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",285688255,[],0,[]
15490,"AreaDamagePerStrengthUber1",52370,5527,1,6998,"","","",1,"",3,[2770],1,1,0,0,0,0,0,0,"[279,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[1143,632]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",384817789,[],0,[]
15491,"IncreasedDamageAgainstTauntedEnemiesUber1",61357,5528,1,6999,"","","",1,"",3,[2771],50,50,0,0,0,0,0,0,"[276,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[1143,632]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-625658600,[],0,[]
15492,"BleedingDamagePerEnduranceChargeUber1",58274,5529,1,7002,"","","",1,"",3,[2772],5,5,0,0,0,0,0,0,"[277,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[659,315,1143,632,313,319,636]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-3859353,[],0,[]
15493,"MovementSpeedWhileFortifiedUber1",21304,5530,1,3566,"","","",1,"",3,[2773],15,15,0,0,0,0,0,0,"[264,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[1143,324]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1152980866,[],0,[]
15494,"MeleeWeaponRangeAtMaximumFrenzyChargesUber1_",39195,5532,1,7004,"","","",1,"",3,[2775],3,3,0,0,0,0,0,0,"[265,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[1143,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1340987126,[],0,[]
15495,"BlindEnemiesWhenHitUber1__",40722,5534,1,6931,"","","",1,"",3,[2777],20,20,0,0,0,0,0,0,"[270,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,[1143],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1609023733,[],0,[]
15496,"PoisonDamageAgainstBleedingEnemiesUber1",51018,5535,1,7005,"","","",1,"",3,[2779],50,50,0,0,0,0,0,0,"[275,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[706,314,1143,632,312,636]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",841282926,[],0,[]
15497,"ChanceToBleedOnTauntedEnemiesUber1",25860,5537,1,7001,"","","",1,"",3,[2781],20,20,0,0,0,0,0,0,"[276,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[315,1143,313,319,636]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1608727272,[],0,[]
15498,"AreaOfEffectPerPowerChargeUber1",22943,5538,1,423,"","","",1,"",3,[2782],3,3,0,0,0,0,0,0,"[280,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,[1143],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1559168369,[],0,[]
15499,"BleedDamageAgainstPoisonedEnemiesUber1",50372,5568,1,7058,"","","",1,"",3,[2801],50,50,0,0,0,0,0,0,"[275,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[659,315,1143,632,313,319,636]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",857995239,[],0,[]
15500,"GainEnduranceChargeOnStunChanceUber1",46071,5570,1,7056,"","","",1,"",3,[2803],25,25,0,0,0,0,0,0,"[278,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[631,1143]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",567710241,[],0,[]
15501,"FortifyEffectWhileStationaryUber1",18869,5572,1,7054,"","","",1,"",3,[2805],20,20,0,0,0,0,0,0,"[264,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,[1143],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-504584103,[],0,[]
15502,"FortifyDurationPerStrengthUber1",32402,5573,1,7050,"","","",1,"",3,[2806],1,1,0,0,0,0,0,0,"[268,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,[1143],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",360213482,[],0,[]
15503,"ReducedElementalDamageTakenPerEnduranceChargeUber1",7142,5575,1,7063,"","","",1,"",3,[2808],-1,-1,0,0,0,0,0,0,"[282,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[1143,318]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",35789252,[],0,[]
15504,"AreaOfEffectIfBlockedRecentlyUber1",14048,5576,1,7059,"","","",1,"",3,[2809],20,20,0,0,0,0,0,0,"[281,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,[1143],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1549691583,[],0,[]
15505,"ElementalDamagePer12IntelligenceUber1",64794,5578,1,7061,"","","",1,"",3,[2811],1,1,0,0,0,0,0,0,"[283,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[658,1143,632,318]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-965526679,[],0,[]
15506,"AdditionalBlockChanceIfCritRecentlyUber1__",3370,5579,1,7064,"","","",1,"",3,[2812],5,5,0,0,0,0,0,0,"[280,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[635,1143]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",844971895,[],0,[]
15507,"ElementalDamagePer12StrengthUber1",52123,5580,1,7062,"","","",1,"",3,[2813],1,1,0,0,0,0,0,0,"[282,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[658,1143,632,318]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",288021169,[],0,[]
15508,"ElementalDamagePerPowerChargeUber1",45276,5581,1,7060,"","","",1,"",3,[2814],5,5,0,0,0,0,0,0,"[283,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[658,1143,632,318]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-67286239,[],0,[]
15509,"CullingStrikeIfCritRecentlyUber1",48026,5583,1,7069,"","","",1,"",3,[2816],1,1,0,0,0,0,0,0,"[267,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[1143,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-529048595,[],0,[]
15510,"CritsHaveCullingStrikeUber1",47270,5585,1,7016,"","","",1,"",3,[2818],1,1,0,0,0,0,0,0,"[274,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[1143,319,625]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",269330603,[],0,[]
15511,"GainEnduranceChargeOnLosingFortifyUber1",63318,5600,1,7135,"","","",1,"",3,[2827],100,100,0,0,0,0,0,0,"[268,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[631,1143]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1596958841,[],0,[]
15512,"LifeGainOnHitWhileLeechingUber1",9126,5601,1,7126,"","","",1,"",3,[2828],30,50,0,0,0,0,0,0,"[271,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[660,1143,316,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1551335378,[],0,[]
15513,"ShaperInfluenceAnomaliesWithPacks",30923,5393,1,6858,"","","",5,"",3,[2712],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",437871314,[],0,[]
15514,"ShaperInfluenceShaperFriendSpawns",53923,5394,1,6859,"","","",5,"",3,[2712],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1119719455,[],0,[]
15515,"ShaperInfluenceAdditionalClockworkGolems",20399,5395,1,6860,2211,"","",5,"",3,[2712],1,1,4,8,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1948859271,[],0,[]
15516,"ShaperInfluenceAdditionalClockworkGolemsFire",49058,5395,1,6860,2211,"","",5,"",3,[2712],2,2,4,8,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-103856531,[],0,[]
15517,"ShaperInfluenceAdditionalClockworkGolemsLightning",8945,5395,1,6860,2211,"","",5,"",3,[2712],3,3,4,8,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1059790298,[],0,[]
15518,"ShaperInfluenceAdditionalClockworkGolemsCold",23480,5395,1,6860,2211,"","",5,"",3,[2712],4,4,4,8,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1610220610,[],0,[]
15519,"ShaperInfluenceAdditionalCitystalkers1",44067,5395,1,6860,2211,"","",5,"",3,[2712],5,5,4,8,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",942314505,[],0,[]
15520,"ShaperInfluenceAdditionalCitystalkers2_",61197,5395,1,6860,2211,"","",5,"",3,[2712],6,6,4,8,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",580439445,[],0,[]
15521,"ShaperInfluenceAdditionalBossPack1",17634,5396,1,6861,"","","",5,"",3,[2712],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2124102265,[],0,[]
15522,"ShaperInfluenceAdditionalBossPack2",15744,5396,1,6861,"","","",5,"",3,[2712],2,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1722506027,[],0,[]
15523,"ShaperInfleunceSpawnMaelstromCell_",61652,5397,1,6862,"","","",5,"",3,[2712],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",443804327,[],0,[]
15524,"ElderInfluenceTentacleFiendsWithPacks",24282,5398,1,6905,"","","",5,"",3,[2713],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-2118262937,[],0,[]
15525,"CannotBeIgnitedWithStrHigherThanDexUnique__1",30118,5448,1,6867,"","","",1,"",3,[2725],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,309,636]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",628773084,[],0,[]
15526,"CannotBeFrozenWithDexHigherThanIntUnique__1",3355,5449,1,6868,"","","",1,"",3,[2726],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,310,636]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1067856573,[],0,[]
15527,"CannotBeShockedWithIntHigherThanStrUnique__1",33095,5450,1,6869,"","","",1,"",3,[2727],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,311,636]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-24215607,[],0,[]
15528,"IncreasedDamagePerLowestAttributeUnique__1",1997,5451,85,6870,"","","",1,"",3,[2728],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[632],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",436280780,[],0,[]
15529,"IncreasedAilmentDurationUnique__1",35525,5452,1,6067,"","","",1,"",3,[2729],40,40,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[636],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1145032442,[],0,[]
15530,"IncreasedAilmentDurationUnique__2",48832,5452,88,6067,"","","",1,"",3,[2729],-30,-30,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[636],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1078328965,[],0,[]
15531,"IncreasedAilmentDurationUnique__3_",49184,5452,1,6067,"","","",1,"",3,[2729],10,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[636],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1573559786,[],0,[]
15532,"IncreasedAilmentDurationUnique__4",8248,5452,1,6067,"","","",1,"",3,[2729],5,25,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[636],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",532384200,[],0,[]
15533,"FasterAilmentDamageUnique__1",59282,2396,1,10602,"","","",1,"",3,[4841],5,25,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[636],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1528067988,[],0,[]
15534,"SharedSufferingUnique__1",32268,5454,1,6894,"","","",1,"",3,[145],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1970342781,[],0,[]
15535,"CreateSmokeCloudWhenTrapTriggeredUnique__1",3346,5455,1,6991,"","","",1,"",3,[2731],20,20,0,0,0,0,0,0,[],[],[],[43396],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[638],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1878745833,[],0,[]
15536,"FlammabilityReservationCostUnique__1",10541,5475,1,15039,"","","",1,"",3,[2737],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[34,640]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-485045701,[],0,[]
15537,"FrostbiteReservationCostUnique__1",37802,5477,1,15038,"","","",1,"",3,[2737],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[34,640]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-97162849,[],0,[]
15538,"ConductivityReservationCostUnique__1",37105,5479,1,15037,"","","",1,"",3,[2737],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[34,640]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1251793518,[],0,[]
15539,"VulnerabilityReservationCostUnique__1_",28786,5481,1,15036,"","","",1,"",3,[2737],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[34,640]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1072058261,[],0,[]
15540,"DespairReservationCostUnique__1",44794,5483,1,15040,"","","",1,"",3,[2737],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[34,640]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1085468232,[],0,[]
15541,"TemporalChainsReservationCostUnique__1",46354,5485,1,15041,"","","",1,"",3,[2737],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[34,640]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1963311128,[],0,[]
15542,"TemporalChainsReservationCostUnique__2",48809,5485,1,15041,"","","",1,"",3,[2737],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[34,640]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-388229567,[],0,[]
15543,"PunishmentReservationCostUnique__1",45657,5487,1,15043,"","","",1,"",3,[2737],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[34,640]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1885654134,[],0,[]
15544,"EnfeebleReservationCostUnique__1",27113,5486,1,15042,"","","",1,"",3,[2737],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[34,640]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-80488152,[],0,[]
15545,"ElementalWeaknessReservationCostUnique__1",37599,5488,1,15044,"","","",1,"",3,[2737],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[34,640]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-189475215,[],0,[]
15546,"ElderShockNovaActionSpeed",18203,2266,1,345,"","","",3,"",3,[1285],50,50,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",434659059,[],0,[]
15547,"ChanceToDodgeWhileOffhandIsEmpty",10138,5491,1,6939,"","","",1,"",3,[2738],30,40,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",888804192,[],0,[]
