"rownum","Id","Text","SoundFile","ParrotSoundFile","i32","i32"
5312,"Str4b_Gameplay_A3_76","I will endure your flame!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_76.ogg","",10000,0
5313,"Str4b_Gameplay_A3_77","I do not fear the fire. It is mine to shape.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_77.ogg","",10000,0
5314,"Str4b_Gameplay_A3_78","It's rising!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_78.ogg","",10000,0
5315,"Str4b_Gameplay_A3_79","What new wonder is this?","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_79.ogg","",10000,0
5316,"Str4b_Gameplay_A3_80","Father will never believe this...","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_80.ogg","",10000,0
5317,"Str4b_Gameplay_A3_81","The city as it was. Do they know their fate?","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_81.ogg","",10000,0
5318,"Str4b_Gameplay_A3_82","Corruption beats within this heart.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_82.ogg","",10000,0
5319,"Str4b_Gameplay_A3_83","There'll be no talking our way past this.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_83.ogg","",10000,0
5320,"Str4b_Gameplay_A3_84","As expected!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_84.ogg","",10000,0
5321,"Str4b_Gameplay_A3_85","That was no death. What <i>{was} that?","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_85.ogg","",10000,0
5322,"Str4b_Gameplay_A3_86","So this is the woman that will end this Empire.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_86.ogg","",10000,0
5323,"Str4b_Gameplay_A3_87","These people are already doomed. I will kill whoever I must.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_87.ogg","",10000,0
5324,"Str4b_Gameplay_A3_88","Ugh, a place of savagery.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_88.ogg","",10000,0
5325,"Str4b_Gameplay_A3_89","Heh. There is power in brutality.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_89.ogg","",10000,0
5326,"Str4b_Gameplay_A3_90","So, this is Doryani. How... arrogant.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_90.ogg","",10000,0
5327,"Str4b_Gameplay_A3_91","Vaal cleverness no longer surprises me.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_91.ogg","",10000,0
5328,"Str4b_Gameplay_A3_92","Easier said than done, thaumaturge.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_92.ogg","",10000,0
5329,"Str4b_Gameplay_A3_93","I'm not here for <i>{you,} fool!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_93.ogg","",10000,0
5330,"Str4b_Gameplay_A3_95","Yes, face me with your true might!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_95.ogg","",10000,0
5331,"Str4b_Gameplay_A3_96","Enough! This is over!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_96.ogg","",10000,0
5332,"Str4b_Gameplay_A3_97","I don't trust you, but you do have my respect.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_97.ogg","",10000,0
5333,"Str4b_Gameplay_A3_98","I can handle any challenge.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_98.ogg","",10000,0
5334,"Str4b_Gameplay_A3_99","The Vaal do love their mechanisms.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_99.ogg","",10000,0
5335,"Str4b_Gameplay_A3_100","Farrul, lend me your might!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_100.ogg","",10000,0
5336,"Str4b_Gameplay_A3_101","Nothing can stand against those graced by the First Ones.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_101.ogg","",10000,0
5337,"Str4b_Gameplay_A3_102","Saqawal, lend me your strength!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_102.ogg","",10000,0
5338,"Str4b_Gameplay_A3_103","The skies belong to the First Ones.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_103.ogg","",10000,0
5339,"Str4b_Gameplay_A3_104","Fenumus, lend me your venom!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_104.ogg","",10000,0
5340,"Str4b_Gameplay_A3_105","You never stood a chance, creature.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_105.ogg","",10000,0
5341,"Str4b_Gameplay_A3_106","As it should be.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_106.ogg","",10000,0
5342,"Str4b_Gameplay_A3_107","I have passed your tests. This is over.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_107.ogg","",10000,0
5343,"Str4b_Gameplay_A3_108","I will carry the wisdom of the Vaal.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_108.ogg","",10000,0
5344,"Str4b_Gameplay_A3_109","A tragic fate.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_109.ogg","",10000,0
5345,"Str4b_Gameplay_A3_110","They're under attack!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_110.ogg","",10000,0
5346,"Str4b_Gameplay_A3_111","They're lucky I was here.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_111.ogg","",10000,0
5347,"Str4b_Gameplay_A3_112","I can't save everyone.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_112.ogg","",10000,0
5348,"Str4b_Gameplay_A3_113","They shouldn't have been out here unprepared.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_113.ogg","",10000,0
5349,"Str4b_Gameplay_A3_114","Of course. I would have done the same for anyone.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_114.ogg","",10000,0
5350,"Str4b_Gameplay_A3_115","They need assistance!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_115.ogg","",10000,0
5351,"Str4b_Gameplay_A3_116","No deaths... this time.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_116.ogg","",10000,0
5352,"Str4b_Gameplay_A3_117","If only I'd been sooner...","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_117.ogg","",10000,0
5353,"Str4b_Gameplay_A3_118","Why were they out here like this?","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_118.ogg","",10000,0
5354,"Str4b_Gameplay_A3_119","Go with the First Ones.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_119.ogg","",10000,0
5355,"Str4b_Gameplay_A3_121","What manner of nest is this?","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_121.ogg","",10000,0
5356,"Str4b_Gameplay_A3_122","Disgusting!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_122.ogg","",10000,0
5357,"Str4b_Gameplay_A3_123","These plants are deadly...","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_123.ogg","",10000,0
5358,"Str4b_Gameplay_A3_124","This isn't the same fungus from back home... is it?","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_124.ogg","",10000,0
5359,"Str4b_Gameplay_A3_125","This is... curious...","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_125.ogg","",10000,0
5360,"Str4b_Gameplay_A3_126","Ahh... so this is why the treasure hunters do it!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_126.ogg","",10000,0
5361,"Str4b_Gameplay_A3_127","This needs power.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_127.ogg","",10000,0
5362,"Str4b_Gameplay_A3_128","This altar... it's active...","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_128.ogg","",10000,0
5363,"Str4b_Gameplay_A3_129","I'm... not sure what I expected.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_129.ogg","",10000,0
5364,"Str4b_Gameplay_A3_130","Sickening rituals.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_130.ogg","",10000,0
5365,"Str4b_Gameplay_A3_131","The children... they whisper... they cry for help...","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_131.ogg","",10000,0
5366,"Str4b_Gameplay_A3_132","Ambush!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_132.ogg","",10000,0
5367,"Str4b_Gameplay_A3_133","Greatwolf, take my senses! The smell!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_133.ogg","",10000,0
5368,"Str4b_Gameplay_A3_134","My head feels strange down here...","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_134.ogg","",10000,0
5369,"Str4b_Gameplay_A3_135","I'm going to kill every last creature down here.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_135.ogg","",10000,0
5370,"Str4b_Gameplay_A3_136","This mushroom is different.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_136.ogg","",10000,0
5371,"Str4b_Gameplay_A3_137","Something curious about this one...","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_137.ogg","",10000,0
5372,"Str4b_Gameplay_A3_138","That's three.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_138.ogg","",10000,0
5373,"Str4b_Gameplay_A3_139","What is she cooking there?","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_139.ogg","",10000,0
5374,"Str4b_Gameplay_A3_140","Oh. She just needs mushrooms.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_140.ogg","",10000,0
5375,"Str4b_Gameplay_A3_141","I need to find more ingredients.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_141.ogg","",10000,0
5376,"Str4b_Gameplay_A3_142","Here are the mushrooms you seek.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_142.ogg","",10000,0
5377,"Str4b_Gameplay_A3_143","This is certainly unexpected.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_143.ogg","",10000,0
5378,"Str4b_Gameplay_A3_144","This might allow me to cross the molten gold.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_144.ogg","",10000,0
5379,"Str4b_Gameplay_A3_145","That works.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_145.ogg","",10000,0
5380,"Str4b_Gameplay_A3_146","I should bring this to Oswald.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_146.ogg","",10000,0
5381,"Str4b_Gameplay_A3_147","I wonder what this is worth?","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_147.ogg","",10000,0
5382,"Str4b_Gameplay_A3_148","Another interesting artefact.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_148.ogg","",10000,0
5383,"Str4b_Gameplay_A3_149","Hmm, this one must be worth something, too.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_149.ogg","",10000,0
5384,"Str4b_Gameplay_A3_150","What is this?","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_150.ogg","",10000,0
5385,"Str4b_Gameplay_A3_151","These pieces... they connect... but something's missing.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_151.ogg","",10000,0
5386,"Str4b_Gameplay_A3_152","The puzzle is solved. But what is it for?","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_152.ogg","",10000,0
5387,"Str4b_Gameplay_A3_153","Hah. A leader must live here.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_153.ogg","",10000,0
5388,"Str4b_Gameplay_A3_155","This is wrong. Very wrong.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A3_155.ogg","",10000,0
5389,"Str4b_Gameplay_Endgame_01","At least we know this Ziggurat survives.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_01.ogg","",10000,0
5390,"Str4b_Gameplay_Endgame_02","I take it that wasn't a nightmare...","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_02.ogg","",10000,0
5391,"Str4b_Gameplay_Endgame_03","A man should not know his own fate.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_03.ogg","",10000,0
5392,"Str4b_Gameplay_Endgame_04","With allies like these, who needs enemies?","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_04.ogg","",10000,0
5393,"Str4b_Gameplay_Endgame_05","These invaders will not find an easy conquest.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_05.ogg","",10000,0
5394,"Str4b_Gameplay_Endgame_06","Wraeclast is protected. Tell your master.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_06.ogg","",10000,0
5395,"Str4b_Gameplay_Endgame_07","Finally, you show yourself!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_07.ogg","",10000,0
5396,"Str4b_Gameplay_Endgame_08","Let this be a message to your kind.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_08.ogg","",10000,0
5397,"Str4b_Gameplay_Endgame_09","Strange energies surround this...","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_09.ogg","",10000,0
5398,"Str4b_Gameplay_Endgame_10","Voices... barely heard...","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_10.ogg","",10000,0
5399,"Str4b_Gameplay_Endgame_11","I do not scare easily.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_11.ogg","",10000,0
5400,"Str4b_Gameplay_Endgame_12","I put my faith in the First Ones. Not luck.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_12.ogg","",10000,0
5401,"Str4b_Gameplay_Endgame_13","Courage takes many forms.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_13.ogg","",10000,0
5402,"Str4b_Gameplay_Endgame_14","We must share songs when the opportunity arises.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_14.ogg","",10000,0
5403,"Str4b_Gameplay_Endgame_15","That's the cynicism of a veteran.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_15.ogg","",10000,0
5404,"Str4b_Gameplay_Endgame_17","Now I see why they need a warrior!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_17.ogg","",10000,0
5405,"Str4b_Gameplay_Endgame_18","I will finish this, or die trying.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_18.ogg","",10000,0
5406,"Str4b_Gameplay_Endgame_19","Hopefully... this makes a difference.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_19.ogg","",10000,0
5407,"Str4b_Gameplay_Endgame_20","These woods crawl.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_20.ogg","",10000,0
5408,"Str4b_Gameplay_Endgame_21","There is nowhere I will not brave.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_21.ogg","",10000,0
5409,"Str4b_Gameplay_Endgame_22","Unstable ground won't stop me.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_22.ogg","",10000,0
5410,"Str4b_Gameplay_Endgame_23","Feels like the heat of the forge.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_23.ogg","",10000,0
5411,"Str4b_Gameplay_Endgame_24","Onward without hesitation.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_24.ogg","",10000,0
5412,"Str4b_Gameplay_Endgame_25","I must keep my guard up, even here.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_25.ogg","",10000,0
5413,"Str4b_Gameplay_Endgame_26","I've had enough of places like this.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_26.ogg","",10000,0
5414,"Str4b_Gameplay_Endgame_27","Like the Red Vale back home...","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_27.ogg","",10000,0
5415,"Str4b_Gameplay_Endgame_28","Deceptive beauty.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_28.ogg","",10000,0
5416,"Str4b_Gameplay_Endgame_29","Simple stone will not stop me.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_29.ogg","",10000,0
5417,"Str4b_Gameplay_Endgame_30","Better death than imprisonment.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_30.ogg","",10000,0
5418,"Str4b_Gameplay_Endgame_31","Who built this place?","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_31.ogg","",10000,0
5419,"Str4b_Gameplay_Endgame_32","This is my kind of place.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_32.ogg","",10000,0
5420,"Str4b_Gameplay_Endgame_33","More swamps. More trudging.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_33.ogg","",10000,0
5421,"Str4b_Gameplay_Endgame_34","What kind of temple is this?","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_34.ogg","",10000,0
5422,"Str4b_Gameplay_Endgame_35","Enemies abound in this place.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_35.ogg","",10000,0
5423,"Str4b_Gameplay_Endgame_36","What shaped the land like this?","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_36.ogg","",10000,0
5424,"Str4b_Gameplay_Endgame_37","It's not as hot here as it should be.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_37.ogg","",10000,0
5425,"Str4b_Gameplay_Endgame_38","I shall endure.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_38.ogg","",10000,0
5426,"Str4b_Gameplay_Endgame_39","A cursed forest.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_39.ogg","",10000,0
5427,"Str4b_Gameplay_Endgame_40","This is no river I know.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_40.ogg","",10000,0
5428,"Str4b_Gameplay_Endgame_41","The very air is poison.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_41.ogg","",10000,0
5429,"Str4b_Gameplay_Endgame_42","A dangerous climb lies ahead.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_42.ogg","",10000,0
5430,"Str4b_Gameplay_Endgame_43","Unknown shores make for dangerous travels.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_43.ogg","",10000,0
5431,"Str4b_Gameplay_Endgame_44","The wind brings death.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_44.ogg","",10000,0
5432,"Str4b_Gameplay_Endgame_45","This is like no forest I've seen.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_45.ogg","",10000,0
5433,"Str4b_Gameplay_Endgame_46","There is beauty to be found in this deadly land.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_46.ogg","",10000,0
5434,"Str4b_Gameplay_Endgame_47","The earth boils from beneath.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_47.ogg","",10000,0
5435,"Str4b_Gameplay_Endgame_48","It has not rained here for many months.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_48.ogg","",10000,0
5436,"Str4b_Gameplay_Endgame_49","A forgotten space under the earth.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_49.ogg","",10000,0
5437,"Str4b_Gameplay_Endgame_50","The dead reign here.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_50.ogg","",10000,0
5438,"Str4b_Gameplay_Endgame_51","This vast wound in the land may never heal.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_51.ogg","",10000,0
5439,"Str4b_Gameplay_Endgame_52","The living do not belong here.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_52.ogg","",10000,0
5440,"Str4b_Gameplay_Endgame_53","What is this?","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_53.ogg","",10000,0
5441,"Str4b_Gameplay_Endgame_54","Interesting.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_54.ogg","",10000,0
5442,"Str4b_Gameplay_Endgame_55","That's new.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_55.ogg","",10000,0
5443,"Str4b_Gameplay_Endgame_56","That's intriguing.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_Endgame_56.ogg","",10000,0
5444,"Str4b_Intro_SalesPitch_01_01","I wanted very little for myself. A forge, a bed. They  took all that away when they burned down my home. Give me one good hammer, and they will find out that there is nothing more dangerous than a man of peace roused to war!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Intro_SalesPitch_01_01.ogg","",10000,0
5445,"Str4b_BossQuestItem_01_01","I feel... different.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_BossQuestItem_01_01.ogg","",10000,200000
5446,"Str4b_BossQuestItem_01_02","I feel... different.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_BossQuestItem_01_02.ogg","",10000,200000
5447,"Str4b_BossQuestItem_01_03","I feel... different.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_BossQuestItem_01_03.ogg","",10000,200000
5448,"Str4b_BossQuestItem_01_04","I feel... different.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_BossQuestItem_01_04.ogg","",10000,200000
5449,"Str4b_BossQuestItem_02_01","Nothing ventured, nothing gained.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_BossQuestItem_02_01.ogg","",10000,200000
5450,"Str4b_BossQuestItem_02_02","Nothing ventured, nothing gained.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_BossQuestItem_02_02.ogg","",10000,200000
5451,"Str4b_BossQuestItem_03_01","I'll make use of this gift.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_BossQuestItem_03_01.ogg","",10000,200000
5452,"Str4b_BossQuestItem_03_02","I'll make use of this gift.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_BossQuestItem_03_02.ogg","",10000,200000
5453,"Str4b_BossQuestItem_03_03","I'll make use of this gift.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_BossQuestItem_03_03.ogg","",10000,200000
5454,"Str4b_Cooldown_01_01","I need more time!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_Cooldown_01_01.ogg","",10000,200000
5455,"Str4b_Cooldown_01_02","I need more time!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_Cooldown_01_02.ogg","",10000,200000
