"rownum","Id","BaseItem","UniqueCraft","bool_40","i32_41","CraftItemType","Name","Name (French)","Name (German)","Name (Japanese)","Name (Korean)","Name (Portuguese)","Name (Russian)","Name (Spanish)","Name (Thai)","Name (Traditional Chinese)","CraftTag","bool_85"
503,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier19",532,"","",0,17,"","","","","","","","","","","",""
504,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier20",533,"","",0,17,"","","","","","","","","","","",""
505,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier21",534,"","",0,17,"","","","","","","","","","","",""
506,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier22",535,"","",0,17,"","","","","","","","","","","",""
507,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/RapierM3",536,"","",0,17,"","","","","","","","","","","",""
508,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace1",537,"","",0,12,"","","","","","","","","","","",""
509,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace2",538,"","",0,12,"","","","","","","","","","","",""
510,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace3",539,"","",0,12,"","","","","","","","","","","",""
511,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace4",540,"","",0,12,"","","","","","","","","","","",""
512,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace5",541,"","",0,12,"","","","","","","","","","","",""
513,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace6",542,"","",0,12,"","","","","","","","","","","",""
514,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace7",543,"","",0,12,"","","","","","","","","","","",""
515,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace8",544,"","",0,12,"","","","","","","","","","","",""
516,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMaceM1",545,"","",0,12,"","","","","","","","","","","",""
517,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace9",546,"","",0,12,"","","","","","","","","","","",""
518,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace10",547,"","",0,12,"","","","","","","","","","","",""
519,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace11",548,"","",0,12,"","","","","","","","","","","",""
520,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace12",549,"","",0,12,"","","","","","","","","","","",""
521,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace13",550,"","",0,12,"","","","","","","","","","","",""
522,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace14",551,"","",0,12,"","","","","","","","","","","",""
523,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace15",552,"","",0,12,"","","","","","","","","","","",""
524,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMaceM2",553,"","",0,12,"","","","","","","","","","","",""
525,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace16",554,"","",0,12,"","","","","","","","","","","",""
526,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace17",555,"","",0,12,"","","","","","","","","","","",""
527,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace18",556,"","",0,12,"","","","","","","","","","","",""
528,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace19",557,"","",0,12,"","","","","","","","","","","",""
529,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace20",558,"","",0,12,"","","","","","","","","","","",""
530,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace21",559,"","",0,12,"","","","","","","","","","","",""
531,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace22",560,"","",0,12,"","","","","","","","","","","",""
532,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMaceM3",561,"","",0,12,"","","","","","","","","","","",""
533,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre1",565,"","",0,13,"","","","","","","","","","","",""
534,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre2",566,"","",0,13,"","","","","","","","","","","",""
535,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre3",567,"","",0,13,"","","","","","","","","","","",""
536,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre4",568,"","",0,13,"","","","","","","","","","","",""
537,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre5",569,"","",0,13,"","","","","","","","","","","",""
538,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre6",570,"","",0,13,"","","","","","","","","","","",""
539,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre7",571,"","",0,13,"","","","","","","","","","","",""
540,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre8",572,"","",0,13,"","","","","","","","","","","",""
541,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreM1",573,"","",0,13,"","","","","","","","","","","",""
542,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre9",574,"","",0,13,"","","","","","","","","","","",""
543,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre10",575,"","",0,13,"","","","","","","","","","","",""
544,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre11",576,"","",0,13,"","","","","","","","","","","",""
545,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre12",577,"","",0,13,"","","","","","","","","","","",""
546,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre13",578,"","",0,13,"","","","","","","","","","","",""
547,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre14",579,"","",0,13,"","","","","","","","","","","",""
548,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre15",580,"","",0,13,"","","","","","","","","","","",""
549,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreM2",581,"","",0,13,"","","","","","","","","","","",""
550,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre16",582,"","",0,13,"","","","","","","","","","","",""
551,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre17",583,"","",0,13,"","","","","","","","","","","",""
552,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre18",584,"","",0,13,"","","","","","","","","","","",""
553,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre19",585,"","",0,13,"","","","","","","","","","","",""
554,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre20",586,"","",0,13,"","","","","","","","","","","",""
555,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre21",587,"","",0,13,"","","","","","","","","","","",""
556,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre22",588,"","",0,13,"","","","","","","","","","","",""
557,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreM3",589,"","",0,13,"","","","","","","","","","","",""
558,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow1",593,"","",0,10,"","","","","","","","","","","",""
559,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow2",594,"","",0,10,"","","","","","","","","","","",""
560,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow3",595,"","",0,10,"","","","","","","","","","","",""
561,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow4",596,"","",0,10,"","","","","","","","","","","",""
562,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow5",597,"","",0,10,"","","","","","","","","","","",""
563,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow6",598,"","",0,10,"","","","","","","","","","","",""
564,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow7",599,"","",0,10,"","","","","","","","","","","",""
565,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow8",600,"","",0,10,"","","","","","","","","","","",""
566,"Metadata/Items/Weapons/TwoHandWeapons/Bows/BowM1",601,"","",0,10,"","","","","","","","","","","",""
567,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow9",602,"","",0,10,"","","","","","","","","","","",""
568,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow10",603,"","",0,10,"","","","","","","","","","","",""
569,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow11",604,"","",0,10,"","","","","","","","","","","",""
570,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow12",605,"","",0,10,"","","","","","","","","","","",""
571,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow13",606,"","",0,10,"","","","","","","","","","","",""
572,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow14",607,"","",0,10,"","","","","","","","","","","",""
573,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow15",608,"","",0,10,"","","","","","","","","","","",""
574,"Metadata/Items/Weapons/TwoHandWeapons/Bows/BowM2",609,"","",0,10,"","","","","","","","","","","",""
575,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow16",610,"","",0,10,"","","","","","","","","","","",""
576,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow17",611,"","",0,10,"","","","","","","","","","","",""
577,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow18",612,"","",0,10,"","","","","","","","","","","",""
578,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow19",613,"","",0,10,"","","","","","","","","","","",""
579,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow20",614,"","",0,10,"","","","","","","","","","","",""
580,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow21",615,"","",0,10,"","","","","","","","","","","",""
581,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow22",616,"","",0,10,"","","","","","","","","","","",""
582,"Metadata/Items/Weapons/TwoHandWeapons/Bows/BowM3",617,"","",0,10,"","","","","","","","","","","",""
583,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff1",622,"","",0,19,"","","","","","","","","","","",""
584,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff2",623,"","",0,19,"","","","","","","","","","","",""
585,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff3",624,"","",0,19,"","","","","","","","","","","",""
586,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff4",625,"","",0,20,"","","","","","","","","","","",""
587,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff5",626,"","",0,20,"","","","","","","","","","","",""
588,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff6",627,"","",0,19,"","","","","","","","","","","",""
589,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff7",628,"","",0,20,"","","","","","","","","","","",""
590,"Metadata/Items/Weapons/TwoHandWeapons/Staves/StaffM1",629,"","",0,19,"","","","","","","","","","","",""
591,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff8",630,"","",0,19,"","","","","","","","","","","",""
592,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff9",631,"","",0,19,"","","","","","","","","","","",""
593,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff10",632,"","",0,20,"","","","","","","","","","","",""
594,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff11",633,"","",0,20,"","","","","","","","","","","",""
595,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff12",634,"","",0,19,"","","","","","","","","","","",""
596,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff13",635,"","",0,20,"","","","","","","","","","","",""
597,"Metadata/Items/Weapons/TwoHandWeapons/Staves/StaffM2",636,"","",0,19,"","","","","","","","","","","",""
598,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff14",637,"","",0,19,"","","","","","","","","","","",""
599,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff15",638,"","",0,19,"","","","","","","","","","","",""
600,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff16",639,"","",0,20,"","","","","","","","","","","",""
601,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff17",640,"","",0,20,"","","","","","","","","","","",""
602,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff18",641,"","",0,19,"","","","","","","","","","","",""
603,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff19",642,"","",0,20,"","","","","","","","","","","",""
604,"Metadata/Items/Weapons/TwoHandWeapons/Staves/StaffM3",643,"","",0,19,"","","","","","","","","","","",""
605,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe1",650,"","",0,16,"","","","","","","","","","","",""
606,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe2",651,"","",0,16,"","","","","","","","","","","",""
607,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe3",652,"","",0,16,"","","","","","","","","","","",""
608,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe4",653,"","",0,16,"","","","","","","","","","","",""
609,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe5",654,"","",0,16,"","","","","","","","","","","",""
610,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe6",655,"","",0,16,"","","","","","","","","","","",""
611,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe7",656,"","",0,16,"","","","","","","","","","","",""
612,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeM1",657,"","",0,16,"","","","","","","","","","","",""
613,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe8",658,"","",0,16,"","","","","","","","","","","",""
614,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe9",659,"","",0,16,"","","","","","","","","","","",""
615,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe10",660,"","",0,16,"","","","","","","","","","","",""
616,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe11",661,"","",0,16,"","","","","","","","","","","",""
617,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe12",662,"","",0,16,"","","","","","","","","","","",""
618,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe13",663,"","",0,16,"","","","","","","","","","","",""
619,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeM2",664,"","",0,16,"","","","","","","","","","","",""
620,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe14",665,"","",0,16,"","","","","","","","","","","",""
621,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe15",666,"","",0,16,"","","","","","","","","","","",""
622,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe16",667,"","",0,16,"","","","","","","","","","","",""
623,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe17",668,"","",0,16,"","","","","","","","","","","",""
624,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe18",669,"","",0,16,"","","","","","","","","","","",""
625,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe19",670,"","",0,16,"","","","","","","","","","","",""
626,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeM3",671,"","",0,16,"","","","","","","","","","","",""
627,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword1",675,"","",0,18,"","","","","","","","","","","",""
628,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword2",676,"","",0,18,"","","","","","","","","","","",""
629,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword3",677,"","",0,18,"","","","","","","","","","","",""
630,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword4",678,"","",0,18,"","","","","","","","","","","",""
631,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword5",679,"","",0,18,"","","","","","","","","","","",""
632,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword6",680,"","",0,18,"","","","","","","","","","","",""
633,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword7",681,"","",0,18,"","","","","","","","","","","",""
634,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordM1",682,"","",0,18,"","","","","","","","","","","",""
635,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword8",683,"","",0,18,"","","","","","","","","","","",""
636,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword9",684,"","",0,18,"","","","","","","","","","","",""
637,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword10",685,"","",0,18,"","","","","","","","","","","",""
638,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword11",686,"","",0,18,"","","","","","","","","","","",""
639,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword12",687,"","",0,18,"","","","","","","","","","","",""
640,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword13",688,"","",0,18,"","","","","","","","","","","",""
641,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordM2",689,"","",0,18,"","","","","","","","","","","",""
642,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword14",690,"","",0,18,"","","","","","","","","","","",""
643,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword15",691,"","",0,18,"","","","","","","","","","","",""
644,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword16",692,"","",0,18,"","","","","","","","","","","",""
645,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword17",693,"","",0,18,"","","","","","","","","","","",""
646,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword18",694,"","",0,18,"","","","","","","","","","","",""
647,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword19",695,"","",0,18,"","","","","","","","","","","",""
648,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordM3",696,"","",0,18,"","","","","","","","","","","",""
649,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace1",700,"","",0,14,"","","","","","","","","","","",""
650,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace2",701,"","",0,14,"","","","","","","","","","","",""
651,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace3",702,"","",0,14,"","","","","","","","","","","",""
652,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace4",703,"","",0,14,"","","","","","","","","","","",""
653,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace5",704,"","",0,14,"","","","","","","","","","","",""
654,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace6",705,"","",0,14,"","","","","","","","","","","",""
655,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace7",706,"","",0,14,"","","","","","","","","","","",""
656,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceM1",707,"","",0,14,"","","","","","","","","","","",""
657,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace8",708,"","",0,14,"","","","","","","","","","","",""
658,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace9",709,"","",0,14,"","","","","","","","","","","",""
659,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace10",710,"","",0,14,"","","","","","","","","","","",""
660,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace11",711,"","",0,14,"","","","","","","","","","","",""
661,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace12",712,"","",0,14,"","","","","","","","","","","",""
662,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace13",713,"","",0,14,"","","","","","","","","","","",""
663,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceM2",714,"","",0,14,"","","","","","","","","","","",""
664,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace14",715,"","",0,14,"","","","","","","","","","","",""
665,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace15",716,"","",0,14,"","","","","","","","","","","",""
666,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace16",717,"","",0,14,"","","","","","","","","","","",""
667,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace17",718,"","",0,14,"","","","","","","","","","","",""
668,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace18",719,"","",0,14,"","","","","","","","","","","",""
669,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace19",720,"","",0,14,"","","","","","","","","","","",""
670,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceM3",721,"","",0,14,"","","","","","","","","","","",""
671,"Metadata/Items/Quivers/QuiverNew1",1386,"","",0,11,"","","","","","","","","","","",""
672,"Metadata/Items/Quivers/QuiverNew2",1387,"","",0,11,"","","","","","","","","","","",""
673,"Metadata/Items/Quivers/QuiverNew3",1388,"","",0,11,"","","","","","","","","","","",""
674,"Metadata/Items/Quivers/QuiverNew4",1389,"","",0,11,"","","","","","","","","","","",""
675,"Metadata/Items/Quivers/QuiverNew5",1390,"","",0,11,"","","","","","","","","","","",""
676,"Metadata/Items/Quivers/QuiverNew6",1391,"","",0,11,"","","","","","","","","","","",""
677,"Metadata/Items/Quivers/QuiverNew7",1392,"","",0,11,"","","","","","","","","","","",""
678,"Metadata/Items/Quivers/QuiverNew8",1393,"","",0,11,"","","","","","","","","","","",""
679,"Metadata/Items/Quivers/QuiverNew9",1394,"","",0,11,"","","","","","","","","","","",""
680,"Metadata/Items/Quivers/QuiverNew10",1395,"","",0,11,"","","","","","","","","","","",""
681,"Metadata/Items/Quivers/QuiverNew11",1396,"","",0,11,"","","","","","","","","","","",""
682,"Metadata/Items/Quivers/QuiverNew12",1397,"","",0,11,"","","","","","","","","","","",""
683,"Metadata/Items/Quivers/QuiverNew13",1398,"","",0,11,"","","","","","","","","","","",""
684,"Metadata/Items/Belts/Belt1",824,"","",0,5,"","","","","","","","","","",20051,1
685,"Metadata/Items/Belts/Belt2",825,"","",0,5,"","","","","","","","","","",20051,1
686,"Metadata/Items/Belts/Belt3",826,"","",0,5,"","","","","","","","","","",20051,1
687,"Metadata/Items/Belts/Belt4",827,"","",0,5,"","","","","","","","","","",20051,1
688,"Metadata/Items/Belts/Belt5",828,"","",0,5,"","","","","","","","","","",20051,1
689,"Metadata/Items/Belts/Belt6",829,"","",0,5,"","","","","","","","","","",20051,1
690,"Metadata/Items/Amulets/Amulet1",769,"","",0,6,"","","","","","","","","","",20050,1
691,"Metadata/Items/Amulets/Amulet2",770,"","",0,6,"","","","","","","","","","",20050,1
692,"Metadata/Items/Amulets/Amulet3",771,"","",0,6,"","","","","","","","","","",20050,1
693,"Metadata/Items/Amulets/Amulet4",772,"","",0,6,"","","","","","","","","","",20050,1
694,"Metadata/Items/Amulets/Amulet5",773,"","",0,6,"","","","","","","","","","",20050,1
695,"Metadata/Items/Amulets/Amulet6",774,"","",0,6,"","","","","","","","","","",20050,1
696,"Metadata/Items/Amulets/Amulet7",775,"","",0,6,"","","","","","","","","","",20050,1
697,"Metadata/Items/Amulets/Amulet8",776,"","",0,6,"","","","","","","","","","",20050,1
698,"Metadata/Items/Amulets/Amulet9",777,"","",0,6,"","","","","","","","","","",20050,1
699,"Metadata/Items/Amulets/Amulet10",778,"","",0,6,"","","","","","","","","","",20050,1
700,"Metadata/Items/Rings/Ring1",727,"","",0,7,"","","","","","","","","","",20049,1
701,"Metadata/Items/Rings/Ring2",728,"","",0,7,"","","","","","","","","","",20049,1
702,"Metadata/Items/Rings/Ring3",729,"","",0,7,"","","","","","","","","","",20049,1
703,"Metadata/Items/Rings/Ring4",730,"","",0,7,"","","","","","","","","","",20049,1
704,"Metadata/Items/Rings/Ring5",731,"","",0,7,"","","","","","","","","","",20049,1
705,"Metadata/Items/Rings/Ring6",732,"","",0,7,"","","","","","","","","","",20049,1
706,"Metadata/Items/Rings/Ring7",733,"","",0,7,"","","","","","","","","","",20049,1
707,"Metadata/Items/Rings/Ring9",735,"","",0,7,"","","","","","","","","","",20049,1
708,"Metadata/Items/Rings/Ring10",736,"","",0,7,"","","","","","","","","","",20049,1
709,"Metadata/Items/Rings/Ring11",737,"","",0,7,"","","","","","","","","","",20049,1
710,"Metadata/Items/Rings/Ring12",738,"","",0,7,"","","","","","","","","","",20049,1
711,"Metadata/Items/Rings/Ring13",739,"","",0,7,"","","","","","","","","","",20049,1
712,"Metadata/Items/Rings/Ring14",740,"","",0,7,"","","","","","","","","","",20049,1
713,"Metadata/Items/Rings/Ring15",741,"","",0,7,"","","","","","","","","","",20049,1
714,"Metadata/Items/Rings/Ring16",742,"","",0,7,"","","","","","","","","","",20049,1
715,"Metadata/Items/Rings/RingAtlas3",760,"",1,0,7,"","","","","","","","","","","",1
716,"Metadata/Items/Rings/RingAtlas1",758,"",1,0,7,"","","","","","","","","","","",1
717,"Metadata/Items/Rings/RingAtlas2",759,"",1,0,7,"","","","","","","","","","","",1
718,"Metadata/Items/Rings/RingAtlas5",762,"",1,0,7,"","","","","","","","","","","",1
719,"Metadata/Items/Rings/RingAtlas4",761,"",1,0,7,"","","","","","","","","","","",1
720,"Metadata/Items/Rings/BreachRing",764,"",1,0,7,"","","","","","","","","","","",1
721,"Metadata/Items/Belts/BeltAbyss",836,"",1,0,5,"","","","","","","","","","","",1
722,"Talisman","","",1,0,28,"Talisman","Talisman","Talisman","タリスマン","부적","Talisman","Талисман","Talismán","สร้อยเครื่องราง","魔符聯盟（標準）","",1
723,"Metadata/Items/Armours/Helmets/HelmetStrDexRitual1",992,"",1,0,0,"","","","","","","","","","",20238,1
724,"Metadata/Items/Armours/Helmets/HelmetStrDexRitual2",993,"",1,0,0,"","","","","","","","","","",20238,1
725,"Metadata/Items/Armours/Helmets/HelmetStrDexRitual3",994,"",1,0,0,"","","","","","","","","","",20238,1
726,"Metadata/Items/Armours/Helmets/HelmetStrIntRitual1",1008,"",1,0,0,"","","","","","","","","","",20238,1
727,"Metadata/Items/Armours/Helmets/HelmetStrIntRitual2",1009,"",1,0,0,"","","","","","","","","","",20238,1
728,"Metadata/Items/Armours/Helmets/HelmetStrIntRitual3",1010,"",1,0,0,"","","","","","","","","","",20238,1
729,"Metadata/Items/Armours/Helmets/HelmetDexIntRitual1",1025,"",1,0,0,"","","","","","","","","","",20238,1
730,"Metadata/Items/Armours/Helmets/HelmetDexIntRitual2",1026,"",1,0,0,"","","","","","","","","","",20238,1
731,"Metadata/Items/Armours/Helmets/HelmetDexIntRitual3",1027,"",1,0,0,"","","","","","","","","","",20238,1
732,"Metadata/Items/Armours/Boots/BootsStrRitual1",1169,"",1,0,3,"","","","","","","","","","",20238,1
733,"Metadata/Items/Armours/Boots/BootsStrRitual2",1170,"",1,0,3,"","","","","","","","","","",20238,1
734,"Metadata/Items/Armours/Boots/BootsStrRitual3",1171,"",1,0,3,"","","","","","","","","","",20238,1
