"rownum","GrantedEffect","Level","PlayerLevelReq","CostMultiplier","StoredUses","Cooldown","CooldownBypassType","VaalSouls","VaalStoredUses","CooldownGroup","i32_52","SoulGainPreventionDuration","AttackSpeedMultiplier","i32_64","CostAmounts","CostTypes","ManaReservationFlat","ManaReservationPercent","LifeReservationFlat","LifeReservationPercent","AttackTime"
39901,5138,30,90,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
39902,5138,31,91,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
39903,5138,32,92,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
39904,5138,33,93,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
39905,5138,34,94,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
39906,5138,35,95,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
39907,5138,36,96,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
39908,5138,37,97,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
39909,5138,38,98,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
39910,5138,39,99,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
39911,5138,40,100,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
39912,5139,1,28,100,0,0,4,0,0,36,0,0,0,0,[7],[0],0,0,0,0,0
39913,5139,2,31,100,0,0,4,0,0,36,0,0,0,0,[8],[0],0,0,0,0,0
39914,5139,3,34,100,0,0,4,0,0,36,0,0,0,0,[8],[0],0,0,0,0,0
39915,5139,4,37,100,0,0,4,0,0,36,0,0,0,0,[8],[0],0,0,0,0,0
39916,5139,5,40,100,0,0,4,0,0,36,0,0,0,0,[8],[0],0,0,0,0,0
39917,5139,6,42,100,0,0,4,0,0,36,0,0,0,0,[8],[0],0,0,0,0,0
39918,5139,7,44,100,0,0,4,0,0,36,0,0,0,0,[8],[0],0,0,0,0,0
39919,5139,8,46,100,0,0,4,0,0,36,0,0,0,0,[8],[0],0,0,0,0,0
39920,5139,9,48,100,0,0,4,0,0,36,0,0,0,0,[9],[0],0,0,0,0,0
39921,5139,10,50,100,0,0,4,0,0,36,0,0,0,0,[9],[0],0,0,0,0,0
39922,5139,11,52,100,0,0,4,0,0,36,0,0,0,0,[9],[0],0,0,0,0,0
39923,5139,12,54,100,0,0,4,0,0,36,0,0,0,0,[9],[0],0,0,0,0,0
39924,5139,13,56,100,0,0,4,0,0,36,0,0,0,0,[9],[0],0,0,0,0,0
39925,5139,14,58,100,0,0,4,0,0,36,0,0,0,0,[9],[0],0,0,0,0,0
39926,5139,15,60,100,0,0,4,0,0,36,0,0,0,0,[9],[0],0,0,0,0,0
39927,5139,16,62,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
39928,5139,17,64,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
39929,5139,18,66,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
39930,5139,19,68,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
39931,5139,20,70,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
39932,5139,21,72,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
39933,5139,22,74,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
39934,5139,23,76,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
39935,5139,24,78,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
39936,5139,25,80,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
39937,5139,26,82,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
39938,5139,27,84,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
39939,5139,28,86,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
39940,5139,29,88,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
39941,5139,30,90,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
39942,5139,31,91,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
39943,5139,32,92,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
39944,5139,33,93,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
39945,5139,34,94,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
39946,5139,35,95,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
39947,5139,36,96,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
39948,5139,37,97,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
39949,5139,38,98,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
39950,5139,39,99,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
39951,5139,40,100,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
39952,5140,1,28,100,0,0,4,0,0,36,0,0,-20,0,[9],[0],0,0,0,0,0
39953,5140,2,31,100,0,0,4,0,0,36,0,0,-20,0,[9],[0],0,0,0,0,0
39954,5140,3,34,100,0,0,4,0,0,36,0,0,-20,0,[9],[0],0,0,0,0,0
39955,5140,4,37,100,0,0,4,0,0,36,0,0,-20,0,[9],[0],0,0,0,0,0
39956,5140,5,40,100,0,0,4,0,0,36,0,0,-20,0,[10],[0],0,0,0,0,0
39957,5140,6,42,100,0,0,4,0,0,36,0,0,-20,0,[10],[0],0,0,0,0,0
39958,5140,7,44,100,0,0,4,0,0,36,0,0,-20,0,[10],[0],0,0,0,0,0
39959,5140,8,46,100,0,0,4,0,0,36,0,0,-20,0,[10],[0],0,0,0,0,0
39960,5140,9,48,100,0,0,4,0,0,36,0,0,-20,0,[10],[0],0,0,0,0,0
39961,5140,10,50,100,0,0,4,0,0,36,0,0,-20,0,[11],[0],0,0,0,0,0
39962,5140,11,52,100,0,0,4,0,0,36,0,0,-20,0,[11],[0],0,0,0,0,0
39963,5140,12,54,100,0,0,4,0,0,36,0,0,-20,0,[11],[0],0,0,0,0,0
39964,5140,13,56,100,0,0,4,0,0,36,0,0,-20,0,[11],[0],0,0,0,0,0
39965,5140,14,58,100,0,0,4,0,0,36,0,0,-20,0,[11],[0],0,0,0,0,0
39966,5140,15,60,100,0,0,4,0,0,36,0,0,-20,0,[12],[0],0,0,0,0,0
39967,5140,16,62,100,0,0,4,0,0,36,0,0,-20,0,[12],[0],0,0,0,0,0
39968,5140,17,64,100,0,0,4,0,0,36,0,0,-20,0,[12],[0],0,0,0,0,0
39969,5140,18,66,100,0,0,4,0,0,36,0,0,-20,0,[12],[0],0,0,0,0,0
39970,5140,19,68,100,0,0,4,0,0,36,0,0,-20,0,[12],[0],0,0,0,0,0
39971,5140,20,70,100,0,0,4,0,0,36,0,0,-20,0,[13],[0],0,0,0,0,0
39972,5140,21,72,100,0,0,4,0,0,36,0,0,-20,0,[13],[0],0,0,0,0,0
39973,5140,22,74,100,0,0,4,0,0,36,0,0,-20,0,[13],[0],0,0,0,0,0
39974,5140,23,76,100,0,0,4,0,0,36,0,0,-20,0,[13],[0],0,0,0,0,0
39975,5140,24,78,100,0,0,4,0,0,36,0,0,-20,0,[13],[0],0,0,0,0,0
39976,5140,25,80,100,0,0,4,0,0,36,0,0,-20,0,[14],[0],0,0,0,0,0
39977,5140,26,82,100,0,0,4,0,0,36,0,0,-20,0,[14],[0],0,0,0,0,0
39978,5140,27,84,100,0,0,4,0,0,36,0,0,-20,0,[14],[0],0,0,0,0,0
39979,5140,28,86,100,0,0,4,0,0,36,0,0,-20,0,[14],[0],0,0,0,0,0
39980,5140,29,88,100,0,0,4,0,0,36,0,0,-20,0,[14],[0],0,0,0,0,0
39981,5140,30,90,100,0,0,4,0,0,36,0,0,-20,0,[15],[0],0,0,0,0,0
39982,5140,31,91,100,0,0,4,0,0,36,0,0,-20,0,[15],[0],0,0,0,0,0
39983,5140,32,92,100,0,0,4,0,0,36,0,0,-20,0,[15],[0],0,0,0,0,0
39984,5140,33,93,100,0,0,4,0,0,36,0,0,-20,0,[15],[0],0,0,0,0,0
39985,5140,34,94,100,0,0,4,0,0,36,0,0,-20,0,[15],[0],0,0,0,0,0
39986,5140,35,95,100,0,0,4,0,0,36,0,0,-20,0,[15],[0],0,0,0,0,0
39987,5140,36,96,100,0,0,4,0,0,36,0,0,-20,0,[15],[0],0,0,0,0,0
39988,5140,37,97,100,0,0,4,0,0,36,0,0,-20,0,[15],[0],0,0,0,0,0
39989,5140,38,98,100,0,0,4,0,0,36,0,0,-20,0,[15],[0],0,0,0,0,0
39990,5140,39,99,100,0,0,4,0,0,36,0,0,-20,0,[15],[0],0,0,0,0,0
39991,5140,40,100,100,0,0,4,0,0,36,0,0,-20,0,[16],[0],0,0,0,0,0
39992,5141,1,28,100,0,0,4,0,0,36,0,0,0,0,[7],[0],0,0,0,0,0
39993,5141,2,31,100,0,0,4,0,0,36,0,0,0,0,[8],[0],0,0,0,0,0
39994,5141,3,34,100,0,0,4,0,0,36,0,0,0,0,[8],[0],0,0,0,0,0
39995,5141,4,37,100,0,0,4,0,0,36,0,0,0,0,[8],[0],0,0,0,0,0
39996,5141,5,40,100,0,0,4,0,0,36,0,0,0,0,[8],[0],0,0,0,0,0
39997,5141,6,42,100,0,0,4,0,0,36,0,0,0,0,[8],[0],0,0,0,0,0
39998,5141,7,44,100,0,0,4,0,0,36,0,0,0,0,[8],[0],0,0,0,0,0
39999,5141,8,46,100,0,0,4,0,0,36,0,0,0,0,[8],[0],0,0,0,0,0
40000,5141,9,48,100,0,0,4,0,0,36,0,0,0,0,[9],[0],0,0,0,0,0
40001,5141,10,50,100,0,0,4,0,0,36,0,0,0,0,[9],[0],0,0,0,0,0
40002,5141,11,52,100,0,0,4,0,0,36,0,0,0,0,[9],[0],0,0,0,0,0
40003,5141,12,54,100,0,0,4,0,0,36,0,0,0,0,[9],[0],0,0,0,0,0
40004,5141,13,56,100,0,0,4,0,0,36,0,0,0,0,[9],[0],0,0,0,0,0
40005,5141,14,58,100,0,0,4,0,0,36,0,0,0,0,[9],[0],0,0,0,0,0
40006,5141,15,60,100,0,0,4,0,0,36,0,0,0,0,[9],[0],0,0,0,0,0
40007,5141,16,62,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
40008,5141,17,64,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
40009,5141,18,66,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
40010,5141,19,68,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
40011,5141,20,70,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
40012,5141,21,72,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
40013,5141,22,74,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
40014,5141,23,76,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
40015,5141,24,78,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
40016,5141,25,80,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
40017,5141,26,82,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
40018,5141,27,84,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
40019,5141,28,86,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
40020,5141,29,88,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
40021,5141,30,90,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
40022,5141,31,91,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
40023,5141,32,92,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
40024,5141,33,93,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
40025,5141,34,94,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
40026,5141,35,95,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
40027,5141,36,96,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
40028,5141,37,97,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
40029,5141,38,98,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
40030,5141,39,99,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
40031,5141,40,100,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
40032,5142,1,4,100,0,0,4,0,0,36,-30,0,0,0,[6],[0],0,0,0,0,0
40033,5142,2,6,100,0,0,4,0,0,36,-30,0,0,0,[6],[0],0,0,0,0,0
40034,5142,3,9,100,0,0,4,0,0,36,-30,0,0,0,[6],[0],0,0,0,0,0
40035,5142,4,12,100,0,0,4,0,0,36,-30,0,0,0,[6],[0],0,0,0,0,0
40036,5142,5,16,100,0,0,4,0,0,36,-30,0,0,0,[6],[0],0,0,0,0,0
40037,5142,6,20,100,0,0,4,0,0,36,-30,0,0,0,[6],[0],0,0,0,0,0
40038,5142,7,24,100,0,0,4,0,0,36,-30,0,0,0,[6],[0],0,0,0,0,0
40039,5142,8,28,100,0,0,4,0,0,36,-30,0,0,0,[6],[0],0,0,0,0,0
40040,5142,9,32,100,0,0,4,0,0,36,-30,0,0,0,[6],[0],0,0,0,0,0
40041,5142,10,36,100,0,0,4,0,0,36,-30,0,0,0,[6],[0],0,0,0,0,0
40042,5143,1,1,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40043,5144,1,15,100,1,5000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40044,5146,1,1,100,1,5000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40045,5147,1,68,100,1,5000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40046,5148,1,15,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40047,5145,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40048,5149,1,1,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40049,5150,1,1,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40050,5151,1,1,100,1,400,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40051,5152,1,1,100,1,2000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40052,5153,1,1,100,1,6000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40053,5154,1,1,100,1,5000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40054,5155,1,1,100,1,5000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40055,5156,1,1,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40056,5156,2,2,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40057,5156,3,4,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40058,5156,4,7,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40059,5156,5,11,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40060,5156,6,16,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40061,5156,7,20,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40062,5156,8,24,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40063,5156,9,28,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40064,5156,10,32,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40065,5156,11,36,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40066,5156,12,40,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40067,5156,13,44,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40068,5156,14,48,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40069,5156,15,52,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40070,5156,16,56,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40071,5156,17,60,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40072,5156,18,64,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40073,5156,19,67,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40074,5156,20,70,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40075,5156,21,72,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40076,5156,22,74,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40077,5156,23,76,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40078,5156,24,78,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40079,5156,25,80,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40080,5156,26,82,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40081,5156,27,84,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40082,5156,28,86,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40083,5156,29,88,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40084,5156,30,90,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40085,5157,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40086,5158,1,1,100,1,8000,4,0,0,36,0,0,0,5000,[],[],0,0,0,0,0
40087,5158,2,83,100,1,8000,4,0,0,36,0,0,0,5000,[],[],0,0,0,0,0
40088,5159,1,1,100,1,8000,4,0,0,36,0,0,0,5000,[],[],0,0,0,0,0
40089,5159,2,83,100,1,8000,4,0,0,36,0,0,0,5000,[],[],0,0,0,0,0
40090,5160,1,0,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40091,5161,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40092,5161,2,2,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40093,5161,3,4,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40094,5161,4,7,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40095,5161,5,11,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40096,5161,6,16,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40097,5161,7,20,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40098,5161,8,24,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40099,5161,9,28,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40100,5161,10,32,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40101,5161,11,36,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40102,5161,12,40,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40103,5161,13,44,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40104,5161,14,48,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40105,5161,15,52,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40106,5161,16,56,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40107,5161,17,60,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40108,5161,18,64,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40109,5161,19,67,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40110,5161,20,70,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40111,5161,21,72,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40112,5161,22,74,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40113,5161,23,76,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40114,5161,24,78,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40115,5161,25,80,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40116,5161,26,82,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40117,5161,27,84,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40118,5161,28,86,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40119,5161,29,88,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40120,5161,30,90,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40121,5161,31,91,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40122,5161,32,92,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40123,5161,33,93,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40124,5161,34,94,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40125,5161,35,95,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40126,5161,36,96,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40127,5161,37,97,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40128,5161,38,98,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40129,5161,39,99,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40130,5161,40,100,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
40131,5162,1,1,100,0,0,4,0,0,36,0,0,0,0,[6],[0],0,0,0,0,0
40132,5162,2,2,100,0,0,4,0,0,36,0,0,0,0,[6],[0],0,0,0,0,0
40133,5162,3,4,100,0,0,4,0,0,36,0,0,0,0,[6],[0],0,0,0,0,0
40134,5162,4,7,100,0,0,4,0,0,36,0,0,0,0,[6],[0],0,0,0,0,0
40135,5162,5,11,100,0,0,4,0,0,36,0,0,0,0,[6],[0],0,0,0,0,0
40136,5162,6,16,100,0,0,4,0,0,36,0,0,0,0,[7],[0],0,0,0,0,0
40137,5162,7,20,100,0,0,4,0,0,36,0,0,0,0,[7],[0],0,0,0,0,0
40138,5162,8,24,100,0,0,4,0,0,36,0,0,0,0,[7],[0],0,0,0,0,0
40139,5162,9,28,100,0,0,4,0,0,36,0,0,0,0,[7],[0],0,0,0,0,0
40140,5162,10,32,100,0,0,4,0,0,36,0,0,0,0,[8],[0],0,0,0,0,0
40141,5162,11,36,100,0,0,4,0,0,36,0,0,0,0,[8],[0],0,0,0,0,0
40142,5162,12,40,100,0,0,4,0,0,36,0,0,0,0,[8],[0],0,0,0,0,0
40143,5162,13,44,100,0,0,4,0,0,36,0,0,0,0,[8],[0],0,0,0,0,0
40144,5162,14,48,100,0,0,4,0,0,36,0,0,0,0,[9],[0],0,0,0,0,0
40145,5162,15,52,100,0,0,4,0,0,36,0,0,0,0,[9],[0],0,0,0,0,0
40146,5162,16,56,100,0,0,4,0,0,36,0,0,0,0,[9],[0],0,0,0,0,0
40147,5162,17,60,100,0,0,4,0,0,36,0,0,0,0,[9],[0],0,0,0,0,0
40148,5162,18,64,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
40149,5162,19,67,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
40150,5162,20,70,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
40151,5162,21,72,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
40152,5162,22,74,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
40153,5162,23,76,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
40154,5162,24,78,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
40155,5162,25,80,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
40156,5162,26,82,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
40157,5162,27,84,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
40158,5162,28,86,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
40159,5162,29,88,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
40160,5162,30,90,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
40161,5162,31,91,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
40162,5162,32,92,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
40163,5162,33,93,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
40164,5162,34,94,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
40165,5162,35,95,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
40166,5162,36,96,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
40167,5162,37,97,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
40168,5162,38,98,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
40169,5162,39,99,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
40170,5162,40,100,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
40171,5163,1,1,100,0,0,4,0,0,36,0,0,0,0,[6],[0],0,0,0,0,0
40172,5163,2,2,100,0,0,4,0,0,36,0,0,0,0,[6],[0],0,0,0,0,0
40173,5163,3,4,100,0,0,4,0,0,36,0,0,0,0,[6],[0],0,0,0,0,0
40174,5163,4,7,100,0,0,4,0,0,36,0,0,0,0,[6],[0],0,0,0,0,0
40175,5163,5,11,100,0,0,4,0,0,36,0,0,0,0,[6],[0],0,0,0,0,0
40176,5163,6,16,100,0,0,4,0,0,36,0,0,0,0,[7],[0],0,0,0,0,0
40177,5163,7,20,100,0,0,4,0,0,36,0,0,0,0,[7],[0],0,0,0,0,0
40178,5163,8,24,100,0,0,4,0,0,36,0,0,0,0,[7],[0],0,0,0,0,0
40179,5163,9,28,100,0,0,4,0,0,36,0,0,0,0,[7],[0],0,0,0,0,0
40180,5163,10,32,100,0,0,4,0,0,36,0,0,0,0,[8],[0],0,0,0,0,0
40181,5163,11,36,100,0,0,4,0,0,36,0,0,0,0,[8],[0],0,0,0,0,0
40182,5163,12,40,100,0,0,4,0,0,36,0,0,0,0,[8],[0],0,0,0,0,0
40183,5163,13,44,100,0,0,4,0,0,36,0,0,0,0,[8],[0],0,0,0,0,0
40184,5163,14,48,100,0,0,4,0,0,36,0,0,0,0,[9],[0],0,0,0,0,0
40185,5163,15,52,100,0,0,4,0,0,36,0,0,0,0,[9],[0],0,0,0,0,0
40186,5163,16,56,100,0,0,4,0,0,36,0,0,0,0,[9],[0],0,0,0,0,0
40187,5163,17,60,100,0,0,4,0,0,36,0,0,0,0,[9],[0],0,0,0,0,0
40188,5163,18,64,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
40189,5163,19,67,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
40190,5163,20,70,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
