"rownum","RewardOffer","i32_16","Characters","Reward","RewardLevel","rid_56","i32_72","string_76","[rid]_84","RewardStack","bool_104","bool_105","[rid]_106","i32_122","i32_126","[rid]_130","i32_146","rid_150","i32_166","[rid]_170"
614,24,44,[4],2053,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
615,24,45,[4],2073,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
616,24,46,[4],2299,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
617,24,47,[4],2312,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
618,24,48,[3],1611,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
619,24,49,[3],1719,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
620,24,50,[3],1841,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
621,24,51,[3],1843,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
622,24,52,[3],1842,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
623,24,53,[3],1861,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
624,24,54,[3],1970,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
625,24,55,[3],2043,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
626,24,56,[3],2091,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
627,24,57,[5],2043,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
628,24,58,[5],1714,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
629,24,59,[5],1715,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
630,24,60,[5],1594,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
631,24,61,[5],1842,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
632,24,62,[5],1844,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
633,24,63,[5],1861,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
634,24,64,[5],1869,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
635,24,65,[5],1922,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
636,24,66,[5],1986,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
637,24,67,[5],1948,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
638,24,68,[5],1923,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
639,24,69,[5],2042,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
640,24,70,[5],2061,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
641,24,71,[5],2063,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
642,24,72,[5],5101,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
643,24,73,[2],1713,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
644,24,74,[2],1714,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
645,24,75,[2],1715,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
646,24,76,[2],1611,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
647,24,77,[2],1841,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
648,24,78,[2],1842,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
649,24,79,[2],1844,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
650,24,80,[2],1948,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
651,24,81,[2],1952,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
652,24,82,[2],2061,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
653,24,83,[2],1687,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
654,24,84,[2],2073,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
655,24,85,[],327,1,"",0,"",[],1,"","",[],1586,0,[],2,"",0,[]
656,6,0,[],1435,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
657,25,0,[],728,30,2,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
658,25,1,[],729,30,2,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
659,25,2,[],730,30,2,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
660,25,3,[],728,30,1,0,"",[],1,"","",[],1586,0,[],2,"",0,[]
661,25,4,[],729,30,1,0,"",[],1,"","",[],1586,0,[],2,"",0,[]
662,25,5,[],742,30,1,0,"",[],1,"","",[],1586,0,[],2,"",0,[]
663,9,0,[],1434,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
664,11,0,[],1437,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
665,26,0,[],1439,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
666,20,0,[],1442,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
667,5,0,[],1436,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
668,12,0,[],1438,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
669,27,0,[],1,1,"",0,"WWW",[],1,"","",[],1586,0,[],0,310,0,[]
670,27,1,[],1,1,"",0,"WWW",[],1,"","",[],1586,0,[],0,313,0,[]
671,27,2,[],1,1,"",10,"WWW",[],1,"","",[],1586,0,[],0,311,0,[]
672,27,3,[],1,1,"",0,"WWW",[],1,"","",[],1586,0,[],0,314,0,[]
673,27,4,[],1,1,"",0,"WWW",[],1,"","",[],1586,0,[],0,316,0,[]
674,27,5,[],1,1,"",0,"WWW",[],1,"","",[],1586,0,[],0,315,0,[]
675,27,6,[],1,1,"",0,"WWW",[],1,"","",[],1586,0,[],0,317,0,[]
676,27,7,[],1,1,"",0,"WWW",[],1,"","",[],1586,0,[],0,384,0,[]
677,27,8,[],1,1,"",0,"WWW",[],1,"","",[],1586,0,[],0,385,0,[]
678,28,0,[],1,1,"",0,"WWW",[],1,"","",[],1586,0,[],0,310,0,[]
679,28,1,[],1,1,"",0,"WWW",[],1,"","",[],1586,0,[],0,312,0,[]
680,28,2,[],1,1,"",0,"WWW",[],1,"","",[],1586,0,[],0,313,0,[]
681,28,3,[],1,1,"",0,"WWW",[],1,"","",[],1586,0,[],0,318,0,[]
682,28,4,[],1,1,"",20,"",[],1,"","",[],1586,0,[],0,319,0,[]
683,28,5,[],1,1,"",0,"WWW",[],1,"","",[],1586,0,[],0,385,0,[]
684,28,6,[],1,1,"",0,"",[],1,"","",[],1586,0,[],0,596,0,[]
685,29,0,[1],1727,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
686,29,1,[1],1726,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
687,29,2,[1],1591,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
688,29,3,[1],1717,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
689,29,4,[1],1597,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
690,29,5,[1],1889,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
691,29,6,[1],1893,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
692,29,7,[1],1931,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
693,29,8,[1],2114,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
694,29,9,[1],1953,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
695,29,10,[6],1727,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
696,29,11,[6],1726,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
697,29,12,[6],1591,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
698,29,13,[6],1717,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
699,29,14,[6],1597,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
700,29,15,[6],1884,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
701,29,16,[6],1939,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
702,29,17,[6],1953,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
703,29,18,[6],2045,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
704,29,19,[6],2044,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
705,29,20,[6],2303,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
706,29,21,[6],2295,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
707,29,22,[0],1727,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
708,29,23,[0],1726,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
709,29,24,[0],1591,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
710,29,25,[0],1717,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
711,29,26,[0],1597,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
712,29,27,[0],1895,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
713,29,28,[0],1939,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
714,29,29,[0],2044,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
715,29,30,[0],2092,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
716,29,31,[0],2111,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
717,29,32,[0],2294,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
718,29,33,[0],2311,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
719,29,34,[4],1727,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
720,29,35,[4],1726,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
721,29,36,[4],1591,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
722,29,37,[4],1717,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
723,29,38,[4],1597,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
724,29,39,[4],1593,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
725,29,40,[4],1992,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
726,29,41,[4],2044,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
727,29,42,[4],2092,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
728,29,43,[4],2294,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
729,29,44,[3],1727,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
730,29,45,[3],1726,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
731,29,46,[3],1591,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
732,29,47,[3],1717,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
733,29,48,[3],1597,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
734,29,49,[3],1930,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
735,29,50,[3],1593,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
736,29,51,[3],1992,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
737,29,52,[3],1720,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
738,29,53,[3],2313,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
739,29,54,[5],1727,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
740,29,55,[5],1726,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
741,29,56,[5],1591,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
742,29,57,[5],1717,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
743,29,58,[5],1597,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
744,29,59,[5],1891,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
745,29,60,[5],1930,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
746,29,61,[5],1931,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
747,29,62,[5],1871,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
748,29,63,[5],1879,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
749,29,64,[5],1953,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
750,29,65,[5],1593,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
751,29,66,[5],1992,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
752,29,67,[5],1720,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
753,29,68,[2],1727,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
754,29,69,[2],1726,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
755,29,70,[2],1591,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
756,29,71,[2],1717,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
757,29,72,[2],1597,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
758,29,73,[2],1889,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
759,29,74,[2],1893,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
760,29,75,[2],1953,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
761,29,76,[2],1593,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
762,29,77,[2],1992,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
763,29,78,[2],1720,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
764,29,79,[2],2303,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
765,29,80,[],1355,38,0,0,"",[],1,"","",[],1586,0,[],2,"",0,[]
766,29,81,[],1356,38,0,0,"",[],1,"","",[],1586,0,[],2,"",0,[]
767,29,82,[],1357,38,0,0,"",[],1,"","",[],1586,0,[],2,"",0,[]
768,29,83,[],1360,38,0,0,"",[],1,"","",[],1586,0,[],2,"",0,[]
769,30,0,[1],1828,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
770,30,1,[1],1829,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
771,30,2,[1],1830,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
772,30,3,[1],1859,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
773,30,4,[1],1831,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
774,30,5,[1],1976,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
775,30,6,[1],2059,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
776,30,7,[1],2055,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
777,30,8,[1],2057,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
778,30,9,[1],2065,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
779,30,10,[6],1828,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
780,30,11,[6],1829,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
781,30,12,[6],1830,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
782,30,13,[6],1859,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
783,30,14,[6],1831,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
784,30,15,[6],1976,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
785,30,16,[6],2059,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
786,30,17,[6],2055,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
787,30,18,[6],2057,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
788,30,19,[6],2065,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
789,30,20,[6],2275,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
790,30,21,[0],1828,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
791,30,22,[0],1829,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
792,30,23,[0],1830,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
793,30,24,[0],1859,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
794,30,25,[0],1831,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
795,30,26,[0],1961,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
796,30,27,[4],1828,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
797,30,28,[4],1829,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
798,30,29,[4],1830,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
799,30,30,[4],1859,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
800,30,31,[4],1831,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
801,30,32,[3],1828,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
802,30,33,[3],1829,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
803,30,34,[3],1830,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
804,30,35,[3],1859,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
805,30,36,[3],1831,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
806,30,37,[3],2101,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
807,30,38,[3],2293,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
808,30,39,[5],1828,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
809,30,40,[5],1829,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
810,30,41,[5],1830,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
811,30,42,[5],1859,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
812,30,43,[5],1831,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
813,30,44,[5],2100,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
814,30,45,[5],2055,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
815,30,46,[5],2057,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
816,30,47,[5],2101,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
817,30,48,[5],2085,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
818,30,49,[2],1828,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
819,30,50,[2],1829,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
820,30,51,[2],1830,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
821,30,52,[2],1859,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
822,30,53,[2],1831,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
823,30,54,[2],2055,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
824,30,55,[2],2057,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
825,30,56,[2],2103,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
826,30,57,[2],2104,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
827,30,58,[2],2107,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
828,31,0,[],1492,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
829,34,0,[],731,41,2,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
830,34,1,[],732,41,2,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
831,34,2,[],733,41,2,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
832,34,3,[],738,41,2,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
833,34,4,[],739,41,2,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
834,34,5,[],740,41,2,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
835,34,6,[],731,41,1,0,"",[],1,"","",[],1586,0,[],2,"",0,[]
836,34,7,[],732,41,1,0,"",[],1,"","",[],1586,0,[],2,"",0,[]
837,34,8,[],733,41,1,0,"",[],1,"","",[],1586,0,[],2,"",0,[]
838,35,0,[],1355,42,1,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
839,35,1,[],1356,42,1,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
840,35,2,[],1357,42,1,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
841,35,3,[],1360,42,1,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
842,35,4,[],1358,42,1,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
843,35,5,[],1362,42,1,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
844,35,6,[],1354,42,1,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
845,35,7,[],1354,42,0,0,"",[],1,"","",[],1586,0,[],2,"",0,[]
846,35,8,[],1358,42,0,0,"",[],1,"","",[],1586,0,[],2,"",0,[]
847,35,9,[],1362,42,0,0,"",[],1,"","",[],1586,0,[],2,"",0,[]
848,36,0,[],1499,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
849,37,0,[],2317,42,2,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
850,37,1,[],2318,42,2,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
851,37,2,[],2319,42,2,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
852,37,3,[],327,1,"",0,"",[],1,"","",[],1586,0,[],2,"",0,[]
853,38,0,[0],464,44,2,0,"3",[],1,"","",[],1586,0,[],1,"",0,[]
854,38,1,[0],660,44,2,0,"4",[],1,"","",[],1586,0,[],1,"",0,[]
855,38,2,[0],547,44,2,0,"3",[],1,"","",[],1586,0,[],1,"",0,[]
856,38,3,[0],710,44,2,0,"4",[],1,"","",[],1586,0,[],1,"",0,[]
857,38,4,[0],494,44,2,0,"3",[],1,"","",[],1586,0,[],1,"",0,[]
858,38,5,[0],846,44,2,0,"3",[],1,"","",[],1586,0,[],1,"",0,[]
859,38,6,[4],603,44,2,0,"4",[],1,"","",[],1586,0,[],1,"",0,[]
860,38,7,[4],494,44,2,0,"3",[],1,"","",[],1586,0,[],1,"",0,[]
861,38,8,[4],685,44,2,0,"4",[],1,"","",[],1586,0,[],1,"",0,[]
862,38,9,[4],547,44,2,0,"3",[],1,"","",[],1586,0,[],1,"",0,[]
863,38,10,[4],464,44,2,0,"3",[],1,"","",[],1586,0,[],1,"",0,[]
864,38,11,[4],903,44,2,0,"3",[],1,"","",[],1586,0,[],1,"",0,[]
865,38,12,[3],603,44,2,0,"4",[],1,"","",[],1586,0,[],1,"",0,[]
866,38,13,[3],1391,44,2,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
867,38,14,[3],522,44,2,0,"3",[],1,"","",[],1586,0,[],1,"",0,[]
868,38,15,[3],405,44,2,0,"3",[],1,"","",[],1586,0,[],1,"",0,[]
869,38,16,[3],494,44,2,0,"3",[],1,"","",[],1586,0,[],1,"",0,[]
870,38,17,[3],866,44,2,0,"3",[],1,"","",[],1586,0,[],1,"",0,[]
871,38,18,[5],436,44,2,0,"3",[],1,"","",[],1586,0,[],1,"",0,[]
872,38,19,[5],405,44,2,0,"3",[],1,"","",[],1586,0,[],1,"",0,[]
873,38,20,[5],379,44,2,0,"3",[],1,"","",[],1586,0,[],1,"",0,[]
874,38,21,[5],603,44,2,0,"4",[],1,"","",[],1586,0,[],1,"",0,[]
875,38,22,[5],1391,44,2,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
876,38,23,[5],929,44,2,0,"3",[],1,"","",[],1586,0,[],1,"",0,[]
877,38,24,[1],379,44,2,0,"3",[],1,"","",[],1586,0,[],1,"",0,[]
878,38,25,[1],632,44,2,0,"4",[],1,"","",[],1586,0,[],1,"",0,[]
879,38,26,[1],575,44,2,0,"3",[],1,"","",[],1586,0,[],1,"",0,[]
880,38,27,[1],405,44,2,0,"3",[],1,"","",[],1586,0,[],1,"",0,[]
881,38,28,[1],436,44,2,0,"3",[],1,"","",[],1586,0,[],1,"",0,[]
882,38,29,[1],885,44,2,0,"3",[],1,"","",[],1586,0,[],1,"",0,[]
883,38,30,[6],632,44,2,0,"4",[],1,"","",[],1586,0,[],1,"",0,[]
884,38,31,[6],575,44,2,0,"3",[],1,"","",[],1586,0,[],1,"",0,[]
885,38,32,[6],547,44,2,0,"3",[],1,"","",[],1586,0,[],1,"",0,[]
886,38,33,[6],710,44,2,0,"4",[],1,"","",[],1586,0,[],1,"",0,[]
887,38,34,[6],379,44,2,0,"3",[],1,"","",[],1586,0,[],1,"",0,[]
888,38,35,[6],916,44,2,0,"3",[],1,"","",[],1586,0,[],1,"",0,[]
889,38,36,[2],632,44,2,0,"4",[],1,"","",[],1586,0,[],1,"",0,[]
890,38,37,[2],379,44,2,0,"3",[],1,"","",[],1586,0,[],1,"",0,[]
891,38,38,[2],464,44,2,0,"3",[],1,"","",[],1586,0,[],1,"",0,[]
892,38,39,[2],685,44,2,0,"4",[],1,"","",[],1586,0,[],1,"",0,[]
893,38,40,[2],603,44,2,0,"4",[],1,"","",[],1586,0,[],1,"",0,[]
894,38,41,[2],1391,44,2,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
895,38,42,[0],464,44,1,0,"",[],1,"",1,[],1586,0,[],2,"",0,[]
896,38,43,[0],660,44,1,0,"",[],1,"",1,[],1586,0,[],2,"",0,[]
897,38,44,[0],547,44,1,0,"",[],1,"",1,[],1586,0,[],2,"",0,[]
898,38,45,[0],710,44,1,0,"",[],1,"",1,[],1586,0,[],2,"",0,[]
899,38,46,[0],494,44,1,0,"",[],1,"",1,[],1586,0,[],2,"",0,[]
900,38,47,[0],846,44,1,0,"",[],1,"",1,[],1586,0,[],2,"",0,[]
901,38,48,[4],603,44,1,0,"",[],1,"",1,[],1586,0,[],2,"",0,[]
902,38,49,[4],494,44,1,0,"",[],1,"",1,[],1586,0,[],2,"",0,[]
903,38,50,[4],685,44,1,0,"",[],1,"",1,[],1586,0,[],2,"",0,[]
904,38,51,[4],547,44,1,0,"",[],1,"",1,[],1586,0,[],2,"",0,[]
905,38,52,[4],464,44,1,0,"",[],1,"",1,[],1586,0,[],2,"",0,[]
906,38,53,[4],903,44,1,0,"",[],1,"",1,[],1586,0,[],2,"",0,[]
907,38,54,[3],603,44,1,0,"",[],1,"",1,[],1586,0,[],2,"",0,[]
908,38,55,[3],1391,44,1,0,"",[],1,"",1,[],1586,0,[],2,"",0,[]
909,38,56,[3],522,44,1,0,"",[],1,"",1,[],1586,0,[],2,"",0,[]
910,38,57,[3],405,44,1,0,"",[],1,"",1,[],1586,0,[],2,"",0,[]
911,38,58,[3],494,44,1,0,"",[],1,"",1,[],1586,0,[],2,"",0,[]
912,38,59,[3],866,44,1,0,"",[],1,"",1,[],1586,0,[],2,"",0,[]
913,38,60,[5],436,44,1,0,"",[],1,"",1,[],1586,0,[],2,"",0,[]
914,38,61,[5],405,44,1,0,"",[],1,"",1,[],1586,0,[],2,"",0,[]
915,38,62,[5],379,44,1,0,"",[],1,"",1,[],1586,0,[],2,"",0,[]
916,38,63,[5],603,44,1,0,"",[],1,"",1,[],1586,0,[],2,"",0,[]
917,38,64,[5],1391,44,1,0,"",[],1,"",1,[],1586,0,[],2,"",0,[]
918,38,65,[5],929,44,1,0,"",[],1,"",1,[],1586,0,[],2,"",0,[]
919,38,66,[1],379,44,1,0,"",[],1,"",1,[],1586,0,[],2,"",0,[]
920,38,67,[1],632,44,1,0,"",[],1,"",1,[],1586,0,[],2,"",0,[]
921,38,68,[1],575,44,1,0,"",[],1,"",1,[],1586,0,[],2,"",0,[]
922,38,69,[1],405,44,1,0,"",[],1,"",1,[],1586,0,[],2,"",0,[]
