"rownum","GrantedEffect","Level","PlayerLevelReq","CostMultiplier","StoredUses","Cooldown","CooldownBypassType","VaalSouls","VaalStoredUses","CooldownGroup","i32_52","SoulGainPreventionDuration","AttackSpeedMultiplier","i32_64","CostAmounts","CostTypes","ManaReservationFlat","ManaReservationPercent","LifeReservationFlat","LifeReservationPercent","AttackTime"
41405,5269,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41406,5270,1,32,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41407,5271,1,53,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41408,5272,1,66,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41409,5273,1,75,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41410,5274,1,32,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41411,5275,1,53,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41412,5276,1,66,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41413,5277,1,75,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41414,5278,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41415,5279,1,32,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41416,5280,1,53,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41417,5281,1,66,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41418,5282,1,75,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41419,5283,1,32,100,1,10000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41420,5284,1,53,100,1,10000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41421,5285,1,66,100,1,10000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41422,5286,1,75,100,1,10000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41423,5287,1,32,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41424,5288,1,53,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41425,5289,1,66,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41426,5290,1,75,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41427,5291,1,32,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41428,5292,1,53,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41429,5293,1,66,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41430,5294,1,75,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41431,5295,1,32,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41432,5296,1,53,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41433,5297,1,66,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41434,5298,1,75,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41435,5299,1,3,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41436,5300,1,34,100,1,6000,4,0,0,36,0,0,0,0,[30],[0],0,0,0,0,0
41437,5300,2,36,100,1,6000,4,0,0,36,0,0,0,0,[32],[0],0,0,0,0,0
41438,5300,3,38,100,1,6000,4,0,0,36,0,0,0,0,[34],[0],0,0,0,0,0
41439,5300,4,40,100,1,6000,4,0,0,36,0,0,0,0,[36],[0],0,0,0,0,0
41440,5300,5,42,100,1,6000,4,0,0,36,0,0,0,0,[38],[0],0,0,0,0,0
41441,5300,6,44,100,1,6000,4,0,0,36,0,0,0,0,[40],[0],0,0,0,0,0
41442,5300,7,46,100,1,6000,4,0,0,36,0,0,0,0,[42],[0],0,0,0,0,0
41443,5300,8,48,100,1,6000,4,0,0,36,0,0,0,0,[44],[0],0,0,0,0,0
41444,5300,9,50,100,1,6000,4,0,0,36,0,0,0,0,[44],[0],0,0,0,0,0
41445,5300,10,52,100,1,6000,4,0,0,36,0,0,0,0,[46],[0],0,0,0,0,0
41446,5300,11,54,100,1,6000,4,0,0,36,0,0,0,0,[48],[0],0,0,0,0,0
41447,5300,12,56,100,1,6000,4,0,0,36,0,0,0,0,[48],[0],0,0,0,0,0
41448,5300,13,58,100,1,6000,4,0,0,36,0,0,0,0,[50],[0],0,0,0,0,0
41449,5300,14,60,100,1,6000,4,0,0,36,0,0,0,0,[50],[0],0,0,0,0,0
41450,5300,15,62,100,1,6000,4,0,0,36,0,0,0,0,[52],[0],0,0,0,0,0
41451,5300,16,64,100,1,6000,4,0,0,36,0,0,0,0,[52],[0],0,0,0,0,0
41452,5300,17,66,100,1,6000,4,0,0,36,0,0,0,0,[52],[0],0,0,0,0,0
41453,5300,18,68,100,1,6000,4,0,0,36,0,0,0,0,[52],[0],0,0,0,0,0
41454,5300,19,69,100,1,6000,4,0,0,36,0,0,0,0,[54],[0],0,0,0,0,0
41455,5300,20,70,100,1,6000,4,0,0,36,0,0,0,0,[54],[0],0,0,0,0,0
41456,5300,21,72,100,1,6000,4,0,0,36,0,0,0,0,[56],[0],0,0,0,0,0
41457,5300,22,74,100,1,6000,4,0,0,36,0,0,0,0,[56],[0],0,0,0,0,0
41458,5300,23,76,100,1,6000,4,0,0,36,0,0,0,0,[58],[0],0,0,0,0,0
41459,5300,24,78,100,1,6000,4,0,0,36,0,0,0,0,[58],[0],0,0,0,0,0
41460,5300,25,80,100,1,6000,4,0,0,36,0,0,0,0,[60],[0],0,0,0,0,0
41461,5300,26,82,100,1,6000,4,0,0,36,0,0,0,0,[60],[0],0,0,0,0,0
41462,5300,27,84,100,1,6000,4,0,0,36,0,0,0,0,[60],[0],0,0,0,0,0
41463,5300,28,86,100,1,6000,4,0,0,36,0,0,0,0,[60],[0],0,0,0,0,0
41464,5300,29,88,100,1,6000,4,0,0,36,0,0,0,0,[62],[0],0,0,0,0,0
41465,5300,30,90,100,1,6000,4,0,0,36,0,0,0,0,[62],[0],0,0,0,0,0
41466,5300,31,91,100,1,6000,4,0,0,36,0,0,0,0,[62],[0],0,0,0,0,0
41467,5300,32,92,100,1,6000,4,0,0,36,0,0,0,0,[63],[0],0,0,0,0,0
41468,5300,33,93,100,1,6000,4,0,0,36,0,0,0,0,[63],[0],0,0,0,0,0
41469,5300,34,94,100,1,6000,4,0,0,36,0,0,0,0,[63],[0],0,0,0,0,0
41470,5300,35,95,100,1,6000,4,0,0,36,0,0,0,0,[63],[0],0,0,0,0,0
41471,5300,36,96,100,1,6000,4,0,0,36,0,0,0,0,[64],[0],0,0,0,0,0
41472,5300,37,97,100,1,6000,4,0,0,36,0,0,0,0,[64],[0],0,0,0,0,0
41473,5300,38,98,100,1,6000,4,0,0,36,0,0,0,0,[64],[0],0,0,0,0,0
41474,5300,39,99,100,1,6000,4,0,0,36,0,0,0,0,[64],[0],0,0,0,0,0
41475,5300,40,100,100,1,6000,4,0,0,36,0,0,0,0,[64],[0],0,0,0,0,0
41476,5301,1,34,100,1,2000,4,0,0,36,0,0,0,0,[30],[0],0,0,0,0,0
41477,5301,2,36,100,1,2000,4,0,0,36,0,0,0,0,[32],[0],0,0,0,0,0
41478,5301,3,38,100,1,2000,4,0,0,36,0,0,0,0,[34],[0],0,0,0,0,0
41479,5301,4,40,100,1,2000,4,0,0,36,0,0,0,0,[36],[0],0,0,0,0,0
41480,5301,5,42,100,1,2000,4,0,0,36,0,0,0,0,[38],[0],0,0,0,0,0
41481,5301,6,44,100,1,2000,4,0,0,36,0,0,0,0,[40],[0],0,0,0,0,0
41482,5301,7,46,100,1,2000,4,0,0,36,0,0,0,0,[42],[0],0,0,0,0,0
41483,5301,8,48,100,1,2000,4,0,0,36,0,0,0,0,[44],[0],0,0,0,0,0
41484,5301,9,50,100,1,2000,4,0,0,36,0,0,0,0,[44],[0],0,0,0,0,0
41485,5301,10,52,100,1,2000,4,0,0,36,0,0,0,0,[46],[0],0,0,0,0,0
41486,5301,11,54,100,1,2000,4,0,0,36,0,0,0,0,[48],[0],0,0,0,0,0
41487,5301,12,56,100,1,2000,4,0,0,36,0,0,0,0,[48],[0],0,0,0,0,0
41488,5301,13,58,100,1,2000,4,0,0,36,0,0,0,0,[50],[0],0,0,0,0,0
41489,5301,14,60,100,1,2000,4,0,0,36,0,0,0,0,[50],[0],0,0,0,0,0
41490,5301,15,62,100,1,2000,4,0,0,36,0,0,0,0,[52],[0],0,0,0,0,0
41491,5301,16,64,100,1,2000,4,0,0,36,0,0,0,0,[52],[0],0,0,0,0,0
41492,5301,17,66,100,1,2000,4,0,0,36,0,0,0,0,[52],[0],0,0,0,0,0
41493,5301,18,68,100,1,2000,4,0,0,36,0,0,0,0,[52],[0],0,0,0,0,0
41494,5301,19,69,100,1,2000,4,0,0,36,0,0,0,0,[54],[0],0,0,0,0,0
41495,5301,20,70,100,1,2000,4,0,0,36,0,0,0,0,[54],[0],0,0,0,0,0
41496,5301,21,72,100,1,2000,4,0,0,36,0,0,0,0,[56],[0],0,0,0,0,0
41497,5301,22,74,100,1,2000,4,0,0,36,0,0,0,0,[56],[0],0,0,0,0,0
41498,5301,23,76,100,1,2000,4,0,0,36,0,0,0,0,[58],[0],0,0,0,0,0
41499,5301,24,78,100,1,2000,4,0,0,36,0,0,0,0,[58],[0],0,0,0,0,0
41500,5301,25,80,100,1,2000,4,0,0,36,0,0,0,0,[60],[0],0,0,0,0,0
41501,5301,26,82,100,1,2000,4,0,0,36,0,0,0,0,[60],[0],0,0,0,0,0
41502,5301,27,84,100,1,2000,4,0,0,36,0,0,0,0,[60],[0],0,0,0,0,0
41503,5301,28,86,100,1,2000,4,0,0,36,0,0,0,0,[60],[0],0,0,0,0,0
41504,5301,29,88,100,1,2000,4,0,0,36,0,0,0,0,[62],[0],0,0,0,0,0
41505,5301,30,90,100,1,2000,4,0,0,36,0,0,0,0,[62],[0],0,0,0,0,0
41506,5301,31,91,100,1,2000,4,0,0,36,0,0,0,0,[62],[0],0,0,0,0,0
41507,5301,32,92,100,1,2000,4,0,0,36,0,0,0,0,[63],[0],0,0,0,0,0
41508,5301,33,93,100,1,2000,4,0,0,36,0,0,0,0,[63],[0],0,0,0,0,0
41509,5301,34,94,100,1,2000,4,0,0,36,0,0,0,0,[63],[0],0,0,0,0,0
41510,5301,35,95,100,1,2000,4,0,0,36,0,0,0,0,[63],[0],0,0,0,0,0
41511,5301,36,96,100,1,2000,4,0,0,36,0,0,0,0,[64],[0],0,0,0,0,0
41512,5301,37,97,100,1,2000,4,0,0,36,0,0,0,0,[64],[0],0,0,0,0,0
41513,5301,38,98,100,1,2000,4,0,0,36,0,0,0,0,[64],[0],0,0,0,0,0
41514,5301,39,99,100,1,2000,4,0,0,36,0,0,0,0,[64],[0],0,0,0,0,0
41515,5301,40,100,100,1,2000,4,0,0,36,0,0,0,0,[64],[0],0,0,0,0,0
41516,5302,1,34,100,1,15000,4,0,0,36,0,0,0,0,[30],[0],0,0,0,0,0
41517,5302,2,36,100,1,15000,4,0,0,36,0,0,0,0,[32],[0],0,0,0,0,0
41518,5302,3,38,100,1,15000,4,0,0,36,0,0,0,0,[34],[0],0,0,0,0,0
41519,5302,4,40,100,1,15000,4,0,0,36,0,0,0,0,[36],[0],0,0,0,0,0
41520,5302,5,42,100,1,15000,4,0,0,36,0,0,0,0,[38],[0],0,0,0,0,0
41521,5302,6,44,100,1,15000,4,0,0,36,0,0,0,0,[40],[0],0,0,0,0,0
41522,5302,7,46,100,1,15000,4,0,0,36,0,0,0,0,[42],[0],0,0,0,0,0
41523,5302,8,48,100,1,15000,4,0,0,36,0,0,0,0,[44],[0],0,0,0,0,0
41524,5302,9,50,100,1,15000,4,0,0,36,0,0,0,0,[44],[0],0,0,0,0,0
41525,5302,10,52,100,1,15000,4,0,0,36,0,0,0,0,[46],[0],0,0,0,0,0
41526,5302,11,54,100,1,15000,4,0,0,36,0,0,0,0,[48],[0],0,0,0,0,0
41527,5302,12,56,100,1,15000,4,0,0,36,0,0,0,0,[48],[0],0,0,0,0,0
41528,5302,13,58,100,1,15000,4,0,0,36,0,0,0,0,[50],[0],0,0,0,0,0
41529,5302,14,60,100,1,15000,4,0,0,36,0,0,0,0,[50],[0],0,0,0,0,0
41530,5302,15,62,100,1,15000,4,0,0,36,0,0,0,0,[52],[0],0,0,0,0,0
41531,5302,16,64,100,1,15000,4,0,0,36,0,0,0,0,[52],[0],0,0,0,0,0
41532,5302,17,66,100,1,15000,4,0,0,36,0,0,0,0,[52],[0],0,0,0,0,0
41533,5302,18,68,100,1,15000,4,0,0,36,0,0,0,0,[52],[0],0,0,0,0,0
41534,5302,19,69,100,1,15000,4,0,0,36,0,0,0,0,[54],[0],0,0,0,0,0
41535,5302,20,70,100,1,15000,4,0,0,36,0,0,0,0,[54],[0],0,0,0,0,0
41536,5302,21,72,100,1,15000,4,0,0,36,0,0,0,0,[56],[0],0,0,0,0,0
41537,5302,22,74,100,1,15000,4,0,0,36,0,0,0,0,[56],[0],0,0,0,0,0
41538,5302,23,76,100,1,15000,4,0,0,36,0,0,0,0,[58],[0],0,0,0,0,0
41539,5302,24,78,100,1,15000,4,0,0,36,0,0,0,0,[58],[0],0,0,0,0,0
41540,5302,25,80,100,1,15000,4,0,0,36,0,0,0,0,[60],[0],0,0,0,0,0
41541,5302,26,82,100,1,15000,4,0,0,36,0,0,0,0,[60],[0],0,0,0,0,0
41542,5302,27,84,100,1,15000,4,0,0,36,0,0,0,0,[60],[0],0,0,0,0,0
41543,5302,28,86,100,1,15000,4,0,0,36,0,0,0,0,[60],[0],0,0,0,0,0
41544,5302,29,88,100,1,15000,4,0,0,36,0,0,0,0,[62],[0],0,0,0,0,0
41545,5302,30,90,100,1,15000,4,0,0,36,0,0,0,0,[62],[0],0,0,0,0,0
41546,5302,31,91,100,1,15000,4,0,0,36,0,0,0,0,[62],[0],0,0,0,0,0
41547,5302,32,92,100,1,15000,4,0,0,36,0,0,0,0,[63],[0],0,0,0,0,0
41548,5302,33,93,100,1,15000,4,0,0,36,0,0,0,0,[63],[0],0,0,0,0,0
41549,5302,34,94,100,1,15000,4,0,0,36,0,0,0,0,[63],[0],0,0,0,0,0
41550,5302,35,95,100,1,15000,4,0,0,36,0,0,0,0,[63],[0],0,0,0,0,0
41551,5302,36,96,100,1,15000,4,0,0,36,0,0,0,0,[64],[0],0,0,0,0,0
41552,5302,37,97,100,1,15000,4,0,0,36,0,0,0,0,[64],[0],0,0,0,0,0
41553,5302,38,98,100,1,15000,4,0,0,36,0,0,0,0,[64],[0],0,0,0,0,0
41554,5302,39,99,100,1,15000,4,0,0,36,0,0,0,0,[64],[0],0,0,0,0,0
41555,5302,40,100,100,1,15000,4,0,0,36,0,0,0,0,[64],[0],0,0,0,0,0
41556,5303,1,1,100,1,1500,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41557,5304,1,1,100,1,5000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41558,5305,1,32,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41559,5306,1,53,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41560,5307,1,66,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41561,5308,1,75,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41562,5309,1,32,100,1,10000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41563,5310,1,53,100,1,10000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41564,5311,1,66,100,1,10000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41565,5312,1,75,100,1,10000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41566,5313,1,75,100,1,3000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41567,5314,1,1,100,1,3000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41568,5315,1,1,100,1,5000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41569,5316,1,32,100,1,10000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41570,5317,1,53,100,1,10000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41571,5318,1,66,100,1,10000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41572,5319,1,75,100,1,10000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41573,5320,1,32,100,1,10000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41574,5321,1,53,100,1,10000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41575,5322,1,66,100,1,10000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41576,5323,1,75,100,1,10000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41577,5324,1,32,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41578,5325,1,53,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41579,5326,1,66,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41580,5327,1,75,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41581,5328,1,32,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41582,5329,1,53,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41583,5330,1,66,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41584,5331,1,75,100,1,5000,4,0,0,36,-80,0,0,0,[],[],0,0,0,0,0
41585,5332,1,1,100,1,5000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41586,5333,1,16,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41587,5333,2,20,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41588,5333,3,24,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41589,5333,4,28,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41590,5333,5,31,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41591,5333,6,34,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41592,5333,7,37,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41593,5333,8,40,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41594,5333,9,43,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41595,5333,10,46,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41596,5333,11,49,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41597,5333,12,52,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41598,5333,13,55,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41599,5333,14,58,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41600,5333,15,60,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41601,5333,16,62,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41602,5333,17,64,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41603,5333,18,66,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41604,5333,19,68,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41605,5333,20,70,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41606,5333,21,72,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41607,5333,22,74,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41608,5333,23,76,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41609,5333,24,78,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41610,5333,25,80,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41611,5333,26,82,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41612,5333,27,84,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41613,5333,28,86,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41614,5333,29,88,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41615,5333,30,90,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41616,5334,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41617,5334,2,3,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41618,5334,3,6,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41619,5334,4,9,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41620,5334,5,12,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41621,5334,6,16,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41622,5334,7,20,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41623,5334,8,24,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41624,5334,9,28,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41625,5334,10,32,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41626,5334,11,36,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41627,5334,12,40,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41628,5334,13,44,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41629,5334,14,48,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41630,5334,15,52,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41631,5334,16,56,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41632,5334,17,60,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41633,5334,18,64,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41634,5334,19,66,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41635,5334,20,67,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41636,5334,21,68,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41637,5334,22,69,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41638,5334,23,70,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41639,5334,24,71,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41640,5334,25,72,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41641,5334,26,73,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41642,5334,27,74,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41643,5334,28,75,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41644,5334,29,76,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41645,5334,30,77,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41646,5334,31,78,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41647,5334,32,79,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41648,5334,33,80,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41649,5334,34,81,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41650,5334,35,82,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41651,5335,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41652,5335,2,3,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41653,5335,3,6,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41654,5335,4,9,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41655,5335,5,12,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41656,5335,6,16,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41657,5335,7,20,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41658,5335,8,24,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41659,5335,9,28,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41660,5335,10,32,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41661,5335,11,36,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41662,5335,12,40,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41663,5335,13,44,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41664,5335,14,48,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41665,5335,15,52,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41666,5335,16,56,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41667,5335,17,60,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41668,5335,18,64,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41669,5335,19,66,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41670,5335,20,67,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41671,5335,21,68,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41672,5335,22,69,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41673,5335,23,70,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41674,5335,24,71,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41675,5335,25,72,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41676,5335,26,73,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41677,5335,27,74,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41678,5335,28,75,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41679,5335,29,76,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41680,5335,30,77,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41681,5335,31,78,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41682,5335,32,79,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41683,5335,33,80,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41684,5335,34,81,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41685,5335,35,82,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41686,5336,1,28,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41687,5336,2,31,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41688,5336,3,34,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41689,5336,4,37,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41690,5336,5,40,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41691,5336,6,42,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41692,5336,7,44,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41693,5336,8,46,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
41694,5336,9,48,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
