"rownum","Id","IsSupport","AllowedActiveSkillTypes","SupportGemLetter","Attribute","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32_70","[i32]_74","CannotBeSupported","i32_91","CastTime","ActiveSkill","IgnoreMinionTypes","bool_116","AddedMinionActiveSkillTypes","Animation","MultiPartAchievement","bool_165","SupportWeaponRestrictions","RegularVariant","i32_190","i32_194","i32_198","bool_202","StatSet","[rid]_219"
5864,"WarHeroCasterGhostOrb","",[],"",4,[],[],"",0,[],"",2,1000,897,"","",[],"","","",[],"",0,2,0,"",5859,[]
5865,"MasterTHGhostOrb","",[],"",4,[],[],"",0,[],"",2,1000,897,"","",[],"","","",[],"",0,2,0,"",5860,[]
5866,"BoulderdashRockOrb","",[],"",4,[],[],"",0,[],"",2,2300,897,"","",[],"","","",[],"",0,4,0,"",5861,[]
5867,"BlightMinerRockOrb","",[],"",4,[],[],"",0,[],"",2,1000,897,"","",[],"","","",[],"",0,4,0,"",5862,[]
5868,"DelveRockOrb","",[],"",4,[],[],"",0,[],"",2,2300,897,"","",[],"","","",[],"",0,5,0,"",5863,[]
5869,"DelveTormentGhostOrb","",[],"",4,[],[],"",0,[],"",2,1000,897,"","",[],"","","",[],"",0,1,0,"",5864,[]
5870,"SuperGoatEmerge","",[],"",4,[],[],"",0,[],"",2,3000,896,"","",[],"","","",[],"",0,0,0,"",5865,[]
5871,"NavaliGoatEmergeExplosion","",[],"",4,[],[],"",0,[],"",2,1670,1234,"","",[],"","","",[],"",789,1,0,"",5866,[]
5872,"HydraTurretProjectile","",[],"",4,[],[],"",0,[],"",2,1000,898,"","",[],"","","",[],"",0,0,0,"",5867,[]
5873,"AtlasFrostboltVortex","",[],"",4,[],[],"",0,[],"",2,1000,899,"","",[],"","","",[],"",0,0,0,"",5868,[]
5874,"AtlasFrostboltVortexInfluence","",[],"",4,[],[],"",0,[],"",2,1000,899,"","",[],"","","",[],"",0,0,0,"",5869,[]
5875,"AtlasFrostboltVortexInfluenceDaemon","",[],"",4,[],[],"",0,[],"",2,1000,899,"","",[],"","","",[],"",0,0,0,"",5870,[]
5876,"AtlasFrostboltVortexSuper","",[],"",4,[],[],"",0,[],"",2,1000,899,"","",[],"","","",[],"",0,0,0,"",5871,[]
5877,"TriggerSpawnersMapGeofri","",[],"",4,[],[],"",0,[],"",2,1000,380,"","",[],"","","",[],"",0,0,0,"",5872,[]
5878,"TriggerSpawnersMagicMapGeofri","",[],"",4,[],[],"",0,[],"",2,1000,380,"","",[],"","","",[],"",0,0,0,"",5873,[]
5879,"TriggerSpawnersRareMapGeofri","",[],"",4,[],[],"",0,[],"",2,1000,380,"","",[],"","","",[],"",0,0,0,"",5874,[]
5880,"TriggerSpawnersMapChieftain","",[],"",4,[],[],"",0,[],"",2,1000,380,"","",[],"","","",[],"",0,0,0,"",5875,[]
5881,"TriggerSpawnersMagicMapChieftain","",[],"",4,[],[],"",0,[],"",2,1000,380,"","",[],"","","",[],"",0,0,0,"",5876,[]
5882,"TriggerSpawnersUniqueMapChieftain","",[],"",4,[],[],"",0,[],"",2,1000,380,"","",[],"","","",[],"",0,0,0,"",5877,[]
5883,"TriggerSpawnersMagicMapBandit","",[],"",4,[],[],"",0,[],"",2,1000,380,"","",[],"","","",[],"",0,0,0,"",5878,[]
5884,"TriggerSpawnersMapMaleStatue","",[],"",4,[],[],"",0,[],"",2,1000,380,"","",[],"","","",[],"",0,0,0,"",5879,[]
5885,"TriggerSpawnersMapFemaleStatue","",[],"",4,[],[],"",0,[],"",2,1000,380,"","",[],"","","",[],"",0,0,0,"",5880,[]
5886,"TriggerSpawnersAliraCauldron","",[],"",4,[],[],"",0,[],"",2,1000,380,"","",[],"","","",[],"",0,0,0,"",5881,[]
5887,"PhoenixFlameVortex","",[],"",4,[],[],"",0,[],"",2,650,121,"","",[],"","","",[],"",2,0,0,"",5882,[]
5888,"PhoenixFlameVortexStandalone1","",[],"",4,[],[],"",0,[],"",2,650,121,"","",[],"","","",[],"",1,0,0,"",5883,[]
5889,"PhoenixFlameVortexStandalone2","",[],"",4,[],[],"",0,[],"",2,650,121,"","",[],"","","",[],"",1,0,0,"",5884,[]
5890,"PhoenixFlameVortexStandalone3","",[],"",4,[],[],"",0,[],"",2,650,121,"","",[],"","","",[],"",1,0,0,"",5885,[]
5891,"PhoenixFlameVortexStandalone4","",[],"",4,[],[],"",0,[],"",2,650,121,"","",[],"","","",[],"",1,0,0,"",5886,[]
5892,"PhoenixFlameVortexStandalone5","",[],"",4,[],[],"",0,[],"",2,650,121,"","",[],"","","",[],"",1,0,0,"",5887,[]
5893,"SolarisChampionFlameVortex","",[],"",4,[],[],"",0,[],"",2,650,121,"","",[],"","","",[],"",2,0,0,"",5888,[]
5894,"AfflictionFireDemonMiniFlamenado","",[],"",4,[],[],"",0,[],"",2,1000,121,"","",[],"","","",[],"",2,0,0,"",5889,[]
5895,"SanctumMiniFlamenado","",[],"",4,[],[],"",0,[],"",2,2000,121,"","",[],"","","",[],"",2,0,0,"",5890,[]
5896,"GroundEffectsSlam","",[],"",4,[],[],"",0,[],"",2,1000,900,"","",[],"","","",[],"",0,8,0,"",5891,[]
5897,"GroundEffectsSlamInfluence","",[],"",4,[],[],"",0,[],"",2,1000,900,"","",[],"","","",[],"",0,8,0,"",5892,[]
5898,"GroundEffectsSlamDockworkerChampion","",[],"",4,[],[],"",0,[],"",2,1000,900,"","",[],"","","",[],"",0,8,0,"",5893,[]
5899,"HydraBarrage","",[],"",4,[],[],"",0,[],"",2,2400,901,"","",[],"","","",[],"",0,0,0,"",5894,[]
5900,"AzmeriHydraBarrage","",[],"",4,[],[],"",0,[],"",2,2400,901,"","",[],"","","",[],"",0,0,0,"",5895,[]
5901,"MinotaurArcTrap","",[],"",4,[],[],"",0,[],"",2,1000,902,"","",[],"","","",[],"",0,0,0,"",5896,[]
5902,"GeneralAdusLightningGrid","",[],"",4,[],[],"",0,[],"",2,1000,902,"","",[],"","","",[],"",0,1,0,"",5897,[]
5903,"IncursionTempleLightningGrid","",[],"",4,[],[],"",0,[],"",2,1000,902,"","",[],"","","",[],"",0,2,0,"",5898,[]
5904,"TemplarVaultTotemArcGrid","",[],"",4,[],[],"",0,[],"",2,1000,902,"","",[],"","","",[],"",0,3,0,"",5899,[]
5905,"ElderGuardianLightningGrid1","",[],"",4,[],[],"",0,[],"",2,1000,902,"","",[],"","","",[],"",0,1,0,"",5900,[]
5906,"ElderGuardianSpellNova1","",[],"",4,[],[],"",0,[],"",2,1000,1115,"","",[],"","","",[],"",0,7,0,"",5901,[]
5907,"BestiarySpiderExplosion","",[],"",4,[],[],"",0,[],"",2,1000,1235,"","",[],"","","",[],"",13,0,0,"",5902,[]
5908,"BestiarySandLeaperExplosion","",[],"",4,[],[],"",0,[],"",2,2660,1235,"","",[],"","","",[],"",16,0,0,"",5903,[]
5909,"ElderGuardianStormburst1","",[],"",3,[],[],"",0,[],"",2,650,1050,"","",[],"","","",[],"",1,0,0,"",5904,[]
5910,"IceWarp","",[],"",4,[],[],"",0,[],"",2,1000,903,"","",[],"","","",[],"",0,0,0,"",5905,[]
5911,"AtlasRiftwalk","",[],"",4,[],[],"",0,[],"",2,1000,904,"","",[],"","","",[],"",0,0,0,"",5906,[]
5912,"HydraTeleportShot","",[],"",4,[],[],"",0,[],"",2,1000,905,"","",[],"","","",[],"",0,0,0,"",5907,[]
5913,"AzmeriHydraTeleportShot","",[],"",4,[],[],"",0,[],"",2,1000,905,"","",[],"","","",[],"",1,0,0,"",5908,[]
5914,"HydraTeleportShotStandalone","",[],"",4,[],[],"",0,[],"",2,1000,905,"","",[],"","","",[],"",1,0,0,"",5909,[]
5915,"ScorchingRayTotemMercenary","",[],"",3,[],[],"",0,[],"",2,250,906,"","",[],"","","",[],"",0,0,0,"",5910,[]
5916,"ScorchingRay","",[],"",3,[],[],"",-1984148027,[],"",2,250,906,"","",[],"","","",[],"",0,0,0,"",5911,[]
5917,"ScorchingRayAltX","",[],"",3,[],[],"",46897984,[],"",2,180,907,"","",[],"","","",[],"",6,0,0,"",5912,[]
5918,"ScorchingRayAltY","",[],"",3,[],[],"",-904675857,[],"",2,250,908,"","",[],"","","",[],"",0,0,0,"",5913,[]
5919,"ScorchingRayDivineUnique","",[],"",3,[],[],"",-290220737,[],"",2,250,906,"","",[],"","","",[],"",0,2,0,"",5914,[]
5920,"KaomFireBeamTotem","",[],"",3,[],[],"",0,[],"",2,500,906,"","",[],"","","",[],"",0,1,0,"",5915,[]
5921,"KaomFireBeamTotemSpectre","",[],"",3,[],[],"",0,[],"",2,500,906,"","",[],"","","",[],"",0,1,0,"",5916,[]
5922,"MapKaomFireBeamTotem","",[],"",3,[],[],"",0,[],"",2,500,906,"","",[],"","","",[],"",0,1,0,"",5917,[]
5923,"DawnFireBeamDivine","",[],"",3,[],[],"",0,[],"",2,500,906,"","",[],"","","",[],"",0,2,0,"",5918,[]
5924,"DawnFireBeamDivineMap","",[],"",3,[],[],"",0,[],"",2,500,906,"","",[],"","","",[],"",0,2,0,"",5919,[]
5925,"TukohamaTotemFireBeam","",[],"",3,[],[],"",0,[],"",2,500,906,"","",[],"","","",[],"",0,0,0,"",5920,[]
5926,"TukohamaTotemFireBeamMap","",[],"",3,[],[],"",0,[],"",2,500,906,"","",[],"","","",[],"",0,0,0,"",5921,[]
5927,"ElderGuardianFireBeamDivine","",[],"",3,[],[],"",0,[],"",2,500,906,"","",[],"","","",[],"",0,2,0,"",5922,[]
5928,"TeleportMarker","",[],"",4,[],[],"",0,[],"",2,1000,909,"","",[],"","","",[],"",0,0,0,"",5923,[]
5929,"TeleportMarkerBreachLightning","",[],"",4,[],[],"",0,[],"",2,300,909,"","",[],"","","",[],"",0,2,0,"",5924,[]
5930,"TeleportMarkerFireSeawitch","",[],"",4,[],[],"",0,[],"",2,1000,909,"","",[],91,"","",[],"",0,0,0,"",5925,[]
5931,"TeleportMarker2","",[],"",4,[],[],"",0,[],"",2,1000,909,"","",[],"","","",[],"",0,0,0,"",5926,[]
5932,"TeleportMarker2FireSeawitch","",[],"",4,[],[],"",0,[],"",2,1000,909,"","",[],91,"","",[],"",0,0,0,"",5927,[]
5933,"TeleportMarkerFireSeawitchStandalone","",[],"",4,[],[],"",0,[],"",2,1000,909,"","",[],91,"","",[],"",0,0,0,"",5928,[]
5934,"TeleportMarkerMiddle","",[],"",4,[],[],"",0,[],"",2,1000,909,"","",[],"","","",[],"",0,0,0,"",5929,[]
5935,"TeleportMarkerMiddleGravicius","",[],"",4,[],[],"",0,[],"",2,1000,909,"","",[],"","","",[],"",0,0,0,"",5930,[]
5936,"TeleportMarkerBanshee","",[],"",4,[],[],"",0,[],"",2,200,909,"","",[],32,"","",[],"",0,3,0,"",5931,[]
5937,"TeleportMarkerStandaloneShavronne","",[],"",4,[],[],"",0,[],"",2,1000,910,"","",[],"","","",[],"",0,4,0,"",5932,[]
5938,"SupportAddedFireDamageEssence1",1,"[6,0]","",4,[],[],"",-2062439270,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",5933,[]
5939,"SupportAttackAndCastSpeedFinalEssence1",1,"[0,1]","",4,[],[],"",1902617256,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",5934,[]
5940,"SupportAttackAndCastSpeedFinalEssenceNew1",1,"[0,1]","",4,[],[],"",-1609973675,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",5935,[]
5941,"SupportPhysicalDamageToAddAsLightningEssence1",1,"[6,0]","",4,[],[],"",-268554703,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",5936,[]
5942,"SupportElementalDamageFinalEssence1",1,"[6,0,34]","",4,[],[],"",-699611370,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",5937,[]
5943,"SupportCriticalStrikeChanceEssence1",1,"[6,0]","",4,[],[],"",-1563369429,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",5938,[]
5944,"SupportChanceToIgniteEssence1",1,"[6,0]","",4,[],[],"",1908179499,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",5939,[]
5945,"SupportDamageOnLowLifeEssence1",1,"[6,0,34]","",4,[],[],"",624322245,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",5940,[]
5946,"SupportAuraEffectEssence1",1,[38],"",4,[],[],"",-776659560,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",5941,[]
5947,"MinotaurSlam","",[],"",4,[],[],"",0,[],"",2,3000,911,"","",[],"","","",[],"",0,0,0,"",5942,[]
5948,"AtlasBossRetreat","",[],"",4,[],[],"",0,[],"",2,2000,912,"","",[],"","","",[],"",0,0,0,"",5943,[]
5949,"AtlasBossPortalWarp","",[],"",4,[],[],"",0,[],"",2,2000,913,"","",[],"","","",[],"",0,0,0,"",5944,[]
5950,"AtlasBossFlickerSlam","",[],"",4,[],[],"",0,[],"",2,2000,914,"","",[],"",100,"",[],"",0,0,0,"",5945,[]
5951,"AtlasBossTeleportPlayer","",[],"",4,[],[],"",0,[],"",2,1000,915,"","",[],"","","",[],"",0,0,0,"",5946,[]
5952,"AtlasBossCelestialBeam","",[],"",4,[],[],"",0,[],"",2,1000,916,"","",[],"","","",[],"",0,0,0,"",5947,[]
5953,"AtlasBossCelestialBeamFragment","",[],"",4,[],[],"",0,[],"",2,1000,916,"","",[],"",100,"",[],"",0,0,0,"",5948,[]
5954,"BurrowMercenary","",[],"",1,[],[],"",0,[],"",2,1000,917,"","",[],"","","",[],"",0,0,0,"",5949,[]
5955,"MinotaurBurrow","",[],"",4,[],[],"",0,[],"",2,1000,917,"","",[],"","","",[],"",0,0,0,"",5950,[]
5956,"ScorpionBurrow","",[],"",4,[],[],"",0,[],"",2,1000,917,"","",[],"","","",[],"",0,1,0,"",5951,[]
5957,"BestiaryScorpionBurrow","",[],"",4,[],[],"",0,[],"",2,1000,917,"","",[],"","","",[],"",0,1,0,"",5952,[]
5958,"ShakariBurrowOnce","",[],"",4,[],[],"",0,[],"",2,1000,917,"","",[],"","","",[],"",1,2,0,"",5953,[]
5959,"ShakariBurrowOnceStuck","",[],"",4,[],[],"",0,[],"",2,1000,918,"","",[],"","","",[],"",2,2,0,"",5954,[]
5960,"HarvestScorpionBurrow","",[],"",4,[],[],"",0,[],"",2,830,917,"","",[],"","","",[],"",3,3,0,"",5955,[]
5961,"HarvestPlatedScorpionBurrow","",[],"",4,[],[],"",0,[],"",2,1000,917,"","",[],"","","",[],"",3,4,0,"",5956,[]
5962,"RyslathaStandaloneBurrow","",[],"",4,[],[],"",0,[],"",2,1000,917,"","",[],"","","",[],"",3,5,0,"",5957,[]
5963,"MonsterSmokeTrap","",[],"",4,[],[],"",0,[],"",2,1000,919,"","",[],"","","",[],"",0,0,0,"",5958,[]
5964,"MinotaurSweep","",[],"",4,[],[],"",0,[],"",2,2400,920,"","",[],"","","",[],"",0,0,0,"",5959,[]
5965,"AtlasBossAcceleratingProjectiles","",[],"",4,[],[],"",0,[],"",2,1400,921,"","",[],"",153,"",[],"",0,0,0,"",5960,[]
5966,"AtlasBossAcceleratingProjectilesFragment","",[],"",4,[],[],"",0,[],"",2,1400,921,"","",[],"",100,"",[],"",0,0,0,"",5961,[]
5967,"AtlasBossAcceleratingProjectilesFragmentInfluence","",[],"",4,[],[],"",0,[],"",2,1400,921,"","",[],"","","",[],"",0,0,0,"",5962,[]
5968,"AtlasBossAcceleratingProjectilesFragmentInfluenceUber","",[],"",4,[],[],"",0,[],"",2,1400,921,"","",[],"","","",[],"",0,0,0,"",5963,[]
5969,"ChimeraHideAttack","",[],"",4,[],[],"",0,[],"",2,1000,922,"","",[],"","","",[],"",0,0,0,"",5964,[]
5970,"AtlasBulletHell","",[],"",4,[],[],"",0,[],"",2,5000,923,"","",[],"",100,"",[],"",0,0,0,"",5965,[]
5971,"AtlasBulletHellUberPhase1","",[],"",4,[],[],"",0,[],"",2,5000,923,"","",[],"",100,"",[],"",0,0,0,"",5966,[]
5972,"AtlasBulletHellUberPhase2","",[],"",4,[],[],"",0,[],"",2,5000,923,"","",[],"",100,"",[],"",0,0,0,"",5967,[]
5973,"AtlasBulletHellUberPhase3","",[],"",4,[],[],"",0,[],"",2,5000,923,"","",[],"",100,"",[],"",0,0,0,"",5968,[]
5974,"AtlasBulletHellUberElder","",[],"",4,[],[],"",0,[],"",2,5000,923,"","",[],"","","",[],"",0,0,0,"",5969,[]
5975,"ChimeraFlickerLance","",[],"",4,[],[],"",0,[],"",2,2000,924,"","",[],"","","",[],"",0,0,0,"",5970,[]
5976,"FireBurstOnHit","",[],"",4,[],[],"",1279900867,[],"",2,1000,925,"","",[],"","","",[],"",0,0,0,"",5971,[]
5977,"IgnitionBlast","",[],"",4,[],[],"",1764114364,[],"",2,1000,926,"","",[],"","","",[],"",0,0,0,"",5972,[]
5978,"AtlasCharge","",[],"",1,[],[],"",0,[],"",2,1000,14,"","",[],"","","",[],"",1,1,0,"",5973,[]
5979,"AtlasTableCharge","",[],"",1,[],[],"",0,[],"",2,1000,13,"","",[],"","","",[],"",1,1,0,"",5974,[]
5980,"StormCascade","",[],"",3,[],[],"",0,[],"",2,2000,928,"","",[],"","","",[],"",0,0,0,"",5975,[]
5981,"SpectralSpirits","",[],"",3,[],[],"",-1707782203,[],"",2,1000,929,"","",[],"","","",[],"",0,0,0,"",5976,[]
5982,"SummonSpecificBarrels","",[],"",4,[],[],"",0,[],"",2,1000,930,"","",[],"","","",[],"",0,0,0,"",5977,[]
5983,"SummonSpecificBarrelsInFront","",[],"",4,[],[],"",0,[],"",2,1000,931,"","",[],"","","",[],"",0,0,0,"",5978,[]
5984,"SummonSpecificBarrelsInFrontBurningGround","",[],"",4,[],[],"",0,[],"",2,1000,931,"","",[],"","","",[],"",0,0,0,"",5979,[]
5985,"SummonSpecificBarrelsInFrontTar","",[],"",4,[],[],"",0,[],"",2,1000,931,"","",[],"","","",[],"",0,0,0,"",5980,[]
5986,"SummonSpecificBarrelsFromMortar","",[],"",4,[],[],"",0,[],"",2,1800,932,"","",[],"","","",[],"",0,0,0,"",5981,[]
5987,"SummonSpecificBarrelsFromMortarBurningGround","",[],"",4,[],[],"",0,[],"",2,1800,932,"","",[],"","","",[],"",0,0,0,"",5982,[]
5988,"SummonSpecificBarrelsFromMortarTar","",[],"",4,[],[],"",0,[],"",2,1800,932,"","",[],"","","",[],"",0,0,0,"",5983,[]
5989,"SummonSpecificBarrelsArchnemesisWealthUrn","",[],"",4,[],[],"",0,[],"",2,1000,930,"","",[],"","","",[],"",0,0,0,"",5984,[]
5990,"SummonSpecificBarrelsArchnemesisWealthUrnEmpty","",[],"",4,[],[],"",0,[],"",2,1000,930,"","",[],"","","",[],"",0,0,0,"",5985,[]
5991,"ChimeraComboAttack","",[],"",4,[],[],"",0,[],"",2,2600,933,"","",[],"","","",[],"",0,0,0,"",5986,[]
5992,"HellfireBarrage","",[],"",4,[],[],"",0,[],"",2,1000,934,"","",[],"","","",[],"",0,0,0,"",5987,[]
5993,"VaultBossDelayedBlast","",[],"",4,[],[],"",0,[],"",2,1000,934,"","",[],"",61,"",[],"",0,1,0,"",5988,[]
5994,"VaultBossDelayedBlastStandalone","",[],"",4,[],[],"",0,[],"",2,1000,350,"","",[],"","","",[],"",0,0,0,"",5989,[]
5995,"ElderDelayedBlast","",[],"",4,[],[],"",0,[],"",2,1000,934,"","",[],"","","",[],"",0,1,0,"",5990,[]
5996,"AbberathFireBombBarrage","",[],"",4,[],[],"",0,[],"",2,1000,934,"","",[],"","","",[],"",0,3,0,"",5991,[]
5997,"ElderHellfireBarrage1","",[],"",4,[],[],"",0,[],"",2,1000,934,"","",[],"","","",[],"",0,4,0,"",5992,[]
5998,"ElderHellfireBarrage2","",[],"",4,[],[],"",0,[],"",2,1000,934,"","",[],"","","",[],"",0,4,0,"",5993,[]
5999,"AbberathHellfireBarrageA","",[],"",4,[],[],"",0,[],"",2,2000,934,"","",[],"","","",[],"",0,3,0,"",5994,[]
6000,"AbberathHellfireBarrageB","",[],"",4,[],[],"",0,[],"",2,2000,934,"","",[],"","","",[],"",0,3,0,"",5995,[]
6001,"AbberathHellfireBarrageC","",[],"",4,[],[],"",0,[],"",2,2000,934,"","",[],"","","",[],"",0,3,0,"",5996,[]
6002,"AbberathHellfireBarrageD","",[],"",4,[],[],"",0,[],"",2,2000,934,"","",[],"","","",[],"",0,3,0,"",5997,[]
6003,"AbberathHellfireBarrageE","",[],"",4,[],[],"",0,[],"",2,2000,934,"","",[],"","","",[],"",0,3,0,"",5998,[]
6004,"BreachHellfireBarrageBone","",[],"",4,[],[],"",0,[],"",2,1000,934,"","",[],"","","",[],"",0,2,0,"",5999,[]
6005,"BreachHellfireBarrageBone2","",[],"",4,[],[],"",0,[],"",2,1000,934,"","",[],"","","",[],"",0,2,0,"",6000,[]
6006,"BreachHellfireBarrageBone3","",[],"",4,[],[],"",0,[],"",2,1000,934,"","",[],"","","",[],"",0,2,0,"",6001,[]
6007,"BreachHellfireBarrageBone4","",[],"",4,[],[],"",0,[],"",2,1000,934,"","",[],"","","",[],"",0,2,0,"",6002,[]
6008,"ChangeStance","",[],"",4,[],[],"",0,[],"",2,1000,935,"","",[],"","","",[],"",0,1,0,"",6003,[]
6009,"ChangeStanceChaosBreach","",[],"",4,[],[],"",0,[],"",2,1000,935,"","",[],"","","",[],"",0,1,0,"",6004,[]
6010,"ChangeStanceChaosBreachWild","",[],"",4,[],[],"",0,[],"",2,1000,935,"","",[],"","","",[],"",0,1,0,"",6005,[]
6011,"ChangeStanceVaultGolem","",[],"",4,[],[],"",0,[],"",2,1000,935,"","",[],"","","",[],"",0,1,0,"",6006,[]
6012,"ChieftainEnrage","",[],"",4,[],[],"",0,[],"",2,700,936,"","",[],"","","",[],"",0,0,0,"",6007,[]
6013,"BlightChieftainEnrage","",[],"",4,[],[],"",0,[],"",2,700,936,"","",[],"","","",[],"",0,0,0,"",6008,[]
6014,"PirateBossBreakChest","",[],"",4,[],[],"",0,[],"",2,5000,937,"","",[],"","","",[],"",0,0,0,"",6009,[]
6015,"SupportDamageOverTime",1,"[6,0,34]","",4,[],[],"",-691947880,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",6010,[]
6016,"ChimeraChargedAttack","",[],"",4,[],[],"",0,[],"",2,2600,938,"","",[],"","","",[],"",0,0,0,"",6011,[]
6017,"BetrayalSecretPoliceChargedAttack","",[],"",4,[],[],"",0,[],"",2,2200,938,"","",[],"","","",[],"",0,1,0,"",6012,[]
6018,"FireStormCascade","",[],"",4,[],[],"",0,[],"",2,1000,939,"","",[],"","","",[],"",0,0,0,"",6013,[]
6019,"FrostfireMageFireStormCascade","",[],"",4,[],[],"",0,[],"",2,1000,939,"","",[],"","","",[],"",0,3,0,"",6014,[]
6020,"ExileRangerFireStormCascade","",[],"",4,[],[],"",0,[],"",2,1000,939,"","",[],"","","",[],"",0,3,0,"",6015,[]
6021,"FrostfireMageFrostStormCascade","",[],"",4,[],[],"",0,[],"",2,1000,939,"","",[],"","","",[],"",0,4,0,"",6016,[]
6022,"IguanaFrostStormCascade","",[],"",4,[],[],"",0,[],"",2,1000,939,"","",[],53,"","",[],"",0,4,0,"",6017,[]
6023,"SwordStormCascade","",[],"",4,[],[],"",0,[],"",2,1000,939,"","",[],"","","",[],"",0,8,0,"",6018,[]
6024,"AzmeriSwordStormCascade","",[],"",4,[],[],"",0,[],"",2,1000,939,"","",[],"","","",[],"",0,8,0,"",6019,[]
6025,"TotemMapBossLightningStormCascade","",[],"",4,[],[],"",0,[],"",2,1000,939,"","",[],"","","",[],"",0,2,0,"",6020,[]
6026,"SentinelGolemLightningStormCascade","",[],"",4,[],[],"",0,[],"",2,1000,939,"","",[],"","","",[],"",0,2,0,"",6021,[]
6027,"MachinariumLightningStormCascade","",[],"",4,[],[],"",0,[],"",2,1000,939,"","",[],"","","",[],"",0,10,0,"",6022,[]
6028,"WestLightningStormCascade","",[],"",4,[],[],"",0,[],"",2,1000,939,"","",[],"","","",[],"",0,10,0,"",6023,[]
6029,"SupportUniqueCosprisMaliceColdSpellsCastOnMeleeCriticalStrike",1,"[1,29,31,73,73]","",4,"[36,89]","[32,35,25,38,49]","",1642435158,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",6024,[]
6030,"AtlasSplitForm","",[],"",4,[],[],"",0,[],"",2,1000,940,"","",[],"","","",[],"",0,0,0,"",6025,[]
6031,"BonePrison","",[],"",4,[],[],"",0,[],"",2,700,941,"","",[],"","","",[],"",2,0,0,"",6026,[]
6032,"StrangleCharmColdSnap","",[],"",4,[],[],"",0,[],"",2,700,72,"","",[],"","","",[],"",0,0,0,"",6027,[]
6033,"BlightTowerIcePrison","",[],"",4,[],[],"",0,[],"",2,350,941,"","",[],33,"","",[],"",1,2,0,"",6028,[]
6034,"BlightTowerIcePrison_buff1","",[],"",4,[],[],"",0,[],"",2,350,941,"","",[],33,"","",[],"",1,2,0,"",6029,[]
6035,"BlightTowerIcePrison_buff2","",[],"",4,[],[],"",0,[],"",2,350,941,"","",[],33,"","",[],"",1,2,0,"",6030,[]
6036,"BlightTowerIcePrison_buff3","",[],"",4,[],[],"",0,[],"",2,350,941,"","",[],33,"","",[],"",1,2,0,"",6031,[]
6037,"ArchnemesisGlacialCage","",[],"",4,[],[],"",0,[],"",2,100,941,"","",[],"","","",[],"",2,2,0,"",6032,[]
6038,"CrucibleSkeletonBonePrison","",[],"",4,[],[],"",0,[],"",2,1500,941,"","",[],"","","",[],"",2,0,0,"",6026,[]
6039,"CrucibleSkeletonBonePrisonAtlasUber","",[],"",4,[],[],"",0,[],"",2,1500,941,"","",[],"","","",[],"",2,0,0,"",6034,[]
6040,"EssenceWrathMortarProjectile","",[],"",4,[],[],"",0,[],"",2,1000,942,"","",[],"","","",[],"",0,0,0,"",6035,[]
6041,"NewBladeVortex","",[],"",2,[],[],"",-2062727875,[],"",2,500,943,"","",[],"","","",[],"",0,0,0,"",6036,[]
6042,"HydraForkArrowMercenary","",[],"",2,[],[],"",0,[],"",2,2000,944,"","",[],"","","",[],"",0,0,0,"",6037,[]
6043,"HydraForkArrow","",[],"",4,[],[],"",0,[],"",2,2330,944,"","",[],"","","",[],"",0,0,0,"",6038,[]
6044,"AzmeriHydraForkArrow","",[],"",4,[],[],"",0,[],"",2,2330,944,"","",[],"","","",[],"",0,0,0,"",6039,[]
6045,"Restore","",[],"",4,[],[],"",0,[],"",2,1000,945,"","",[],"","","",[],"",0,0,0,"",6040,[]
6046,"RestoreEnergyShield","",[],"",4,[],[],"",0,[],"",2,1000,945,"","",[],"","","",[],"",0,1,0,"",6041,[]
6047,"ZanaRestoreLife","",[],"",4,[],[],"",0,[],"",2,1000,945,"","",[],"","","",[],"",0,0,0,"",6042,[]
6048,"GemlingRestoreLife","",[],"",4,[],[],"",0,[],"",2,1000,945,"","",[],"","","",[],"",0,0,0,"",6043,[]
6049,"MasterTHRestoreLife","",[],"",4,[],[],"",0,[],"",2,1000,945,"","",[],"","","",[],"",0,0,0,"",6044,[]
6050,"AxisCasterRestoreLife","",[],"",4,[],[],"",0,[],"",2,1000,945,"","",[],"","","",[],"",0,0,0,"",6045,[]
6051,"AxisCasterRestoreLifeUnique","",[],"",4,[],[],"",0,[],"",2,1000,945,"","",[],"","","",[],"",0,0,0,"",6046,[]
6052,"NecromancerSkeletalHeal","",[],"",4,[],[],"",0,[],"",2,1000,945,"","",[],"","","",[],"",0,0,0,"",6047,[]
6053,"ChangeToStance1","",[],"",4,[],[],"",0,[],"",2,1000,946,"","",[],"","","",[],"",0,0,0,"",6048,[]
6054,"ChangeToStance2","",[],"",4,[],[],"",0,[],"",2,1000,947,"","",[],"","","",[],"",0,0,0,"",6049,[]
