"rownum","StatSet","GemLevel","PlayerLevelReq","SpellCritChance","AttackCritChance","BaseMultiplier","DamageEffectiveness","BaseResolvedValues","AdditionalStatsValues","GrantedEffects","AdditionalFlags","FloatStats","InterpolationBases","AdditionalStats","StatInterpolations","FloatStatsValues"
40918,5195,25,80,600,0,0,20000,"[2318,3477]",[22],[5200],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40919,5195,26,82,600,0,0,20000,"[2577,3866]",[22],[5200],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40920,5195,27,84,600,0,0,20000,"[2864,4296]",[23],[5200],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40921,5195,28,86,600,0,0,20000,"[3182,4773]",[23],[5200],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40922,5195,29,88,600,0,0,20000,"[3533,5299]",[24],[5200],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40923,5195,30,90,600,0,0,20000,"[3921,5882]",[24],[5200],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40924,5195,31,91,600,0,0,20000,"[4130,6195]",[25],[5200],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40925,5195,32,92,600,0,0,20000,"[4350,6525]",[25],[5200],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40926,5195,33,93,600,0,0,20000,"[4581,6872]",[25],[5200],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40927,5195,34,94,600,0,0,20000,"[4824,7237]",[25],[5200],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40928,5195,35,95,600,0,0,20000,"[5080,7620]",[26],[5200],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40929,5195,36,96,600,0,0,20000,"[5348,8023]",[26],[5200],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40930,5195,37,97,600,0,0,20000,"[5631,8446]",[26],[5200],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40931,5195,38,98,600,0,0,20000,"[5927,8891]",[26],[5200],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40932,5195,39,99,600,0,0,20000,"[6239,9358]",[27],[5200],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40933,5195,40,100,600,0,0,20000,"[6566,9849]",[27],[5200],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40934,5196,1,12,600,0,0,-7000,"[3,5]",[0],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40935,5196,2,15,600,0,0,-7000,"[4,6]",[0],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40936,5196,3,19,600,0,0,-7000,"[6,9]",[0],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40937,5196,4,23,600,0,0,-7000,"[8,12]",[0],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40938,5196,5,27,600,0,0,-7000,"[11,16]",[0],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40939,5196,6,31,600,0,0,-7000,"[14,21]",[0],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40940,5196,7,35,600,0,0,-7000,"[18,27]",[0],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40941,5196,8,38,600,0,0,-7000,"[22,33]",[1],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40942,5196,9,41,600,0,0,-7000,"[26,40]",[1],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40943,5196,10,44,600,0,0,-7000,"[32,48]",[1],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40944,5196,11,47,600,0,0,-7000,"[38,57]",[1],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40945,5196,12,50,600,0,0,-7000,"[45,68]",[1],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40946,5196,13,53,600,0,0,-7000,"[54,81]",[1],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40947,5196,14,56,600,0,0,-7000,"[64,96]",[1],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40948,5196,15,59,600,0,0,-7000,"[76,114]",[2],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40949,5196,16,62,600,0,0,-7000,"[90,135]",[2],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40950,5196,17,64,600,0,0,-7000,"[101,151]",[2],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40951,5196,18,66,600,0,0,-7000,"[113,169]",[2],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40952,5196,19,68,600,0,0,-7000,"[126,189]",[2],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40953,5196,20,70,600,0,0,-7000,"[140,211]",[2],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40954,5196,21,72,600,0,0,-7000,"[157,235]",[2],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40955,5196,22,74,600,0,0,-7000,"[174,262]",[3],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40956,5196,23,76,600,0,0,-7000,"[194,291]",[3],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40957,5196,24,78,600,0,0,-7000,"[216,324]",[3],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40958,5196,25,80,600,0,0,-7000,"[241,361]",[3],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40959,5196,26,82,600,0,0,-7000,"[267,401]",[3],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40960,5196,27,84,600,0,0,-7000,"[297,446]",[3],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40961,5196,28,86,600,0,0,-7000,"[330,495]",[3],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40962,5196,29,88,600,0,0,-7000,"[367,550]",[4],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40963,5196,30,90,600,0,0,-7000,"[407,610]",[4],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40964,5196,31,91,600,0,0,-7000,"[429,643]",[4],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40965,5196,32,92,600,0,0,-7000,"[451,677]",[4],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40966,5196,33,93,600,0,0,-7000,"[475,713]",[4],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40967,5196,34,94,600,0,0,-7000,"[501,751]",[4],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40968,5196,35,95,600,0,0,-7000,"[527,791]",[4],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40969,5196,36,96,600,0,0,-7000,"[555,832]",[4],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40970,5196,37,97,600,0,0,-7000,"[584,876]",[4],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40971,5196,38,98,600,0,0,-7000,"[615,923]",[4],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40972,5196,39,99,600,0,0,-7000,"[647,971]",[4],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40973,5196,40,100,600,0,0,-7000,"[681,1022]",[4],[5201],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40974,5197,1,1,600,0,0,-7000,"[1,2]",[0],[5202],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40975,5197,2,2,600,0,0,-7000,"[1,2]",[0],[5202],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40976,5197,3,4,600,0,0,-7000,"[2,3]",[0],[5202],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40977,5197,4,7,600,0,0,-7000,"[2,4]",[0],[5202],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40978,5197,5,11,600,0,0,-7000,"[3,5]",[0],[5202],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40979,5197,6,16,600,0,0,-7000,"[5,8]",[0],[5202],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40980,5197,7,20,600,0,0,-7000,"[7,10]",[0],[5202],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40981,5197,8,24,600,0,0,-7000,"[9,13]",[1],[5202],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40982,5197,9,28,600,0,0,-7000,"[11,17]",[1],[5202],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40983,5197,10,32,600,0,0,-7000,"[14,21]",[1],[5202],[],"[1466,1467]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
40984,5198,1,3,600,0,0,-8000,"[4,6]",[],[5203],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
40985,5199,1,3,600,0,0,-8000,"[3,4]",[],[5204],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
40986,5200,1,1,600,0,0,-8000,"[4,6]",[],[5205],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
40987,5201,1,1,600,0,0,-8000,"[6,9]",[],[5206],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
40988,5202,1,1,600,0,0,-8000,"[6,9]",[],[5207],[],"[1472,1473]","[0,0]",[],"[3,3]","[0.8,1.2]"
40989,5203,1,3,600,0,0,-8000,"[3,5]","[5,-60]",[5208],[],"[1466,1467]","[0,0]","[3318,1210]","[3,3,1,1]","[0.8,1.2]"
40990,5203,2,66,600,0,0,-8000,"[119,179]","[10,-50]",[5208],[],"[1466,1467]","[0,0]","[3318,1210]","[3,3,1,1]","[0.8,1.2]"
40991,5204,1,3,600,0,0,-8000,"[3,5]","[10000,5,-60]",[5209],[],"[1466,1467]","[0,0]","[356,3318,1210]","[3,3,1,1,1]","[0.8,1.2]"
40992,5204,2,66,600,0,0,-8000,"[119,179]","[14000,10,-50]",[5209],[],"[1466,1467]","[0,0]","[356,3318,1210]","[3,3,1,1,1]","[0.8,1.2]"
40993,5205,1,3,600,0,0,-8000,"[3,5]",[],[5210],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
40994,5206,1,3,600,0,0,-8000,"[3,5]",[],[5211],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
40995,5207,1,3,600,0,0,-8000,"[3,5]",[3],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
40996,5207,2,5,600,0,0,-8000,"[4,6]",[5],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
40997,5207,3,8,600,0,0,-8000,"[5,8]",[8],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
40998,5207,4,10,600,0,0,-8000,"[6,9]",[10],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
40999,5207,5,12,600,0,0,-8000,"[7,10]",[12],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41000,5207,6,14,600,0,0,-8000,"[8,12]",[14],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41001,5207,7,17,600,0,0,-8000,"[10,15]",[17],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41002,5207,8,20,600,0,0,-8000,"[12,18]",[20],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41003,5207,9,25,600,0,0,-8000,"[16,24]",[25],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41004,5207,10,28,600,0,0,-8000,"[19,29]",[28],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41005,5207,11,31,600,0,0,-8000,"[23,34]",[31],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41006,5207,12,36,600,0,0,-8000,"[30,45]",[36],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41007,5207,13,41,600,0,0,-8000,"[38,57]",[41],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41008,5207,14,46,600,0,0,-8000,"[49,73]",[46],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41009,5207,15,51,600,0,0,-8000,"[61,92]",[51],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41010,5207,16,52,600,0,0,-8000,"[64,96]",[52],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41011,5207,17,57,600,0,0,-8000,"[81,121]",[57],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41012,5207,18,65,600,0,0,-8000,"[114,172]",[65],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41013,5207,19,66,600,0,0,-8000,"[119,179]",[66],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41014,5207,20,67,600,0,0,-8000,"[125,187]",[67],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41015,5207,21,68,600,0,0,-8000,"[130,195]",[68],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41016,5207,22,69,600,0,0,-8000,"[136,203]",[69],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41017,5207,23,70,600,0,0,-8000,"[141,212]",[70],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41018,5207,24,71,600,0,0,-8000,"[147,221]",[71],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41019,5207,25,72,600,0,0,-8000,"[154,231]",[72],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41020,5207,26,73,600,0,0,-8000,"[160,240]",[73],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41021,5207,27,74,600,0,0,-8000,"[167,251]",[74],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41022,5207,28,75,600,0,0,-8000,"[174,261]",[75],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41023,5207,29,76,600,0,0,-8000,"[182,272]",[76],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41024,5207,30,77,600,0,0,-8000,"[189,284]",[77],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41025,5207,31,78,600,0,0,-8000,"[197,296]",[78],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41026,5207,32,79,600,0,0,-8000,"[205,308]",[79],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41027,5207,33,80,600,0,0,-8000,"[214,321]",[80],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41028,5207,34,81,600,0,0,-8000,"[223,334]",[81],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41029,5207,35,82,600,0,0,-8000,"[232,348]",[82],[5212],[],"[1466,1467]","[0,0]",[881],"[3,3,1]","[0.8,1.2]"
41030,5208,1,3,600,0,0,-8000,"[4,6]",[],[5213],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
41031,5209,1,3,600,0,0,-8000,"[4,6]",[],[5214],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
41032,5210,1,3,600,0,0,-8000,"[4,6]",[],[5215],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
41033,5211,1,3,600,0,0,-8000,"[4,6]","[50,2]",[5216],[],"[1466,1467]","[0,0]","[1210,2271]","[3,3,1,1]","[0.8,1.2]"
41034,5211,2,65,600,0,0,-8000,"[207,311]","[75,3]",[5216],[],"[1466,1467]","[0,0]","[1210,2271]","[3,3,1,1]","[0.8,1.2]"
41035,5211,3,75,600,0,0,-8000,"[335,502]","[100,4]",[5216],[],"[1466,1467]","[0,0]","[1210,2271]","[3,3,1,1]","[0.8,1.2]"
41036,5212,1,3,600,0,0,0,"[2,4]",[],[5217],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
41037,5212,2,68,600,0,0,0,"[157,235]",[],[5217],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.88,1.32]"
41038,5213,1,3,600,0,0,0,"[2,4]",[],[5218],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
41039,5214,1,3,600,0,0,0,"[2,3]","[3,25]",[5219],[],"[1466,1467]","[0,0]","[214,216]","[3,3,1,1]","[0.8,1.2]"
41040,5214,2,41,600,0,0,0,"[28,43]","[4,50]",[5219],[],"[1466,1467]","[0,0]","[214,216]","[3,3,1,1]","[0.8,1.2]"
41041,5214,3,72,600,0,0,0,"[114,172]","[5,65]",[5219],[],"[1466,1467]","[0,0]","[214,216]","[3,3,1,1]","[0.8,1.2]"
41042,5215,1,3,600,0,0,0,"[2,4]",[],[5220],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
41043,5216,1,3,600,0,0,0,"[2,4]",[],[5221],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
41044,5217,1,47,600,0,0,0,"[40,60]",[],[5222],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
41045,5218,1,1,600,0,0,0,"[2,3]",[],[5223],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
41046,5219,1,4,600,0,0,7000,"[10,16]",[0],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41047,5219,2,6,600,0,0,7000,"[13,20]",[0],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41048,5219,3,9,600,0,0,8000,"[18,27]",[1],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41049,5219,4,12,600,0,0,8000,"[24,36]",[1],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41050,5219,5,16,600,0,0,9000,"[35,52]",[1],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41051,5219,6,20,600,0,0,9000,"[49,73]",[2],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41052,5219,7,24,600,0,0,10000,"[67,101]",[2],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41053,5219,8,28,600,0,0,11000,"[91,137]",[3],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41054,5219,9,32,600,0,0,12000,"[123,184]",[3],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41055,5219,10,36,600,0,0,13000,"[164,246]",[3],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41056,5219,11,40,600,0,0,13000,"[216,325]",[4],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41057,5219,12,44,600,0,0,14000,"[284,426]",[4],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41058,5219,13,48,600,0,0,15000,"[371,557]",[4],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41059,5219,14,52,600,0,0,16000,"[482,724]",[5],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41060,5219,15,55,600,0,0,17000,"[586,878]",[5],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41061,5219,16,58,600,0,0,18000,"[709,1064]",[6],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41062,5219,17,61,600,0,0,19000,"[857,1286]",[6],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41063,5219,18,64,600,0,0,19000,"[1035,1552]",[6],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41064,5219,19,67,600,0,0,20000,"[1246,1870]",[7],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41065,5219,20,70,600,0,0,21000,"[1499,2249]",[7],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41066,5219,21,72,600,0,0,21000,"[1694,2541]",[7],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41067,5219,22,74,600,0,0,21000,"[1914,2870]",[8],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41068,5219,23,76,600,0,0,21000,"[2160,3240]",[8],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41069,5219,24,78,600,0,0,21000,"[2437,3656]",[8],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41070,5219,25,80,600,0,0,21000,"[2748,4122]",[9],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41071,5219,26,82,600,0,0,21000,"[3097,4646]",[9],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41072,5219,27,84,600,0,0,21000,"[3489,5234]",[10],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41073,5219,28,86,600,0,0,21000,"[3929,5893]",[10],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41074,5219,29,88,600,0,0,21000,"[4422,6633]",[10],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41075,5219,30,90,600,0,0,21000,"[4975,7462]",[11],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41076,5219,31,91,600,0,0,21000,"[5276,7914]",[11],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41077,5219,32,92,600,0,0,21000,"[5595,8392]",[11],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41078,5219,33,93,600,0,0,21000,"[5932,8898]",[11],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41079,5219,34,94,600,0,0,21000,"[6289,9434]",[11],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41080,5219,35,95,600,0,0,21000,"[6668,10001]",[12],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41081,5219,36,96,600,0,0,21000,"[7068,10602]",[12],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41082,5219,37,97,600,0,0,21000,"[7491,11237]",[12],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41083,5219,38,98,600,0,0,21000,"[7939,11909]",[12],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41084,5219,39,99,600,0,0,21000,"[8414,12621]",[12],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41085,5219,40,100,600,0,0,21000,"[8916,13374]",[13],[5224],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41086,5220,1,4,600,0,0,7000,"[9,13]",[0],[5225],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41087,5220,2,6,600,0,0,7000,"[11,16]",[0],[5225],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41088,5220,3,9,600,0,0,8000,"[15,22]",[1],[5225],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41089,5220,4,12,600,0,0,8000,"[20,30]",[1],[5225],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41090,5220,5,16,600,0,0,9000,"[29,44]",[1],[5225],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41091,5220,6,20,600,0,0,9000,"[41,62]",[2],[5225],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41092,5220,7,24,600,0,0,10000,"[57,86]",[2],[5225],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41093,5220,8,28,600,0,0,11000,"[79,118]",[3],[5225],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41094,5220,9,32,600,0,0,12000,"[106,160]",[3],[5225],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41095,5220,10,36,600,0,0,13000,"[143,214]",[3],[5225],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41096,5220,11,40,600,0,0,13000,"[190,285]",[4],[5225],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41097,5220,12,44,600,0,0,14000,"[252,377]",[4],[5225],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41098,5220,13,48,600,0,0,15000,"[331,496]",[4],[5225],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41099,5220,14,52,600,0,0,16000,"[433,650]",[5],[5225],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41100,5220,15,55,600,0,0,17000,"[529,793]",[5],[5225],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41101,5220,16,58,600,0,0,18000,"[644,966]",[6],[5225],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
41102,5220,17,61,600,0,0,19000,"[782,1174]",[6],[5225],[],"[1470,1471]","[0,0]",[18295],"[3,3,1]","[0.8,1.2]"
