"rownum","Id","bool","IsLocal","IsWeaponLocal","Semantic","Text","bool","IsVirtual","MainHandAlias_Stat","OffHandAlias_Stat","bool","HASH32","BelongsActiveSkills","Category","bool","bool","IsScalable","ContextFlags","DotFlag","WeaponHandCheck"
8058,"local_flask_avoid_stun_chance_%_during_flask_effect","",1,"",1,"","","","","",1,2879953175,[],"","","",1,[],[],""
8059,"local_flask_skill_mana_cost_+%_during_flask_effect","",1,"",1,"","","","","",1,1566172229,[],"","","",1,[],[],""
8060,"local_flask_item_found_rarity_+%_during_flask_effect","",1,"",1,"","","","","",1,321496646,[],"","","",1,[],[],""
8061,"local_flask_critical_strike_chance_+%_during_flask_effect","",1,"",1,"","","","","",1,725307549,[],"","","",1,[],[],""
8062,"energy_shield_recharges_on_skill_use_chance_%",1,"","",1,"",1,"","","",1,143246509,[],9,"","",1,[],[],""
8063,"avoid_elemental_damage_chance_%_during_soul_gain_prevention","","","",1,"","","","","",1,4257398889,[],"","","",1,[],[],""
8064,"physical_damage_reduction_rating_during_soul_gain_prevention","","","",3,"","","","","",1,4091735485,[],"","","",1,[],[],""
8065,"gain_onslaught_during_soul_gain_prevention","","","",4,"","","","","",1,1266851337,[],"","","","",[],[],""
8066,"damage_+%_with_non_vaal_skills_during_soul_gain_prevention","","","",1,"","","","","",1,1681792741,[],"","","",1,[],[],""
8067,"chance_to_deal_double_damage_%_while_focused","","","",1,"","","","","",1,391778980,[],"","","",1,[],[],""
8068,"attack_and_cast_speed_+%_while_focused","","","",1,"","","","","",1,4147147469,[],"","","",1,[],[],""
8069,"status_ailments_you_inflict_duration_+%_while_focused","","","",1,"","","","","",1,309563700,[],"","","",1,[],[],""
8070,"immune_to_status_ailments_while_focused","","","",4,"","","","","",1,145690285,[],"","","","",[],[],""
8071,"max_fortification_while_focused_+1_per_5","","","",3,"","","","","",1,3697749595,[],"","","",1,[],[],""
8072,"trigger_socketed_spells_when_you_focus_%","","","",1,"","","","","",1,3759133432,[],"","","",1,[],[],""
8073,"damage_removed_from_mana_before_life_%_while_focused","","","",1,"","","","","",1,2683800171,[],"","","",1,[],[],""
8074,"minions_recover_%_maximum_life_when_you_focus",1,"","",1,"","","","","",1,10234613,[],"","","",1,[],[],""
8075,"skills_cost_no_mana_while_focused","","","",4,"","","","","",1,913114833,[],"","","","",[],[],""
8076,"virtual_spell_critical_strike_chance_+%","","","",1,"","",1,"","","",1753711565,[],4,"","",1,[3],[],""
8077,"master_damage_+%_final_vs_unique_monsters","","","",1,"","","","","",1,1181183583,[],"","","",1,[],[],""
8078,"grant_focus_skill",1,"","",4,"","","","","",1,2721729361,[],"","","","",[],[],""
8079,"local_display_trigger_level_X_offering_every_5_seconds","",1,"",3,"","","","","",1,4161934519,[],"","","","",[],[],""
8080,"local_display_trigger_level_X_feast_of_flesh_every_5_seconds","",1,"",3,"","","","","",1,4082357606,[],"","","","",[],[],""
8081,"triggered_by_item_buff","","","",4,"","","","","",1,1983975424,[],"",1,"","",[],[],""
8082,"number_of_corpses_to_consume","","","",3,"",1,"","","",1,1814639660,[],"","","",1,[],[],""
8083,"feast_of_flesh_gain_X_life_per_corpse_consumed","","","",3,"","","","","",1,282159752,[],"","","",1,[],[],""
8084,"feast_of_flesh_gain_X_mana_per_corpse_consumed","","","",3,"","","","","",1,3778350690,[],"","","",1,[],[],""
8085,"feast_of_flesh_gain_X_energy_shield_per_corpse_consumed","","","",3,"","","","","",1,972665694,[],"","","",1,[],[],""
8086,"map_music_override",1,"","",3,"","","","","",1,1771009628,[],"","","","",[],[],""
8087,"summon_2_totems",1,"","",4,"","","","","",1,2189307485,[],"","","","",[],[],""
8088,"support_additional_totem_damage_+%_final","","","",1,"","","","","",1,2883885782,[],"","","",1,[],[],""
8089,"ignores_totem_cooldown_limit",1,"","",4,"",1,"","","",1,917124228,[],"","","","",[],[],""
8090,"number_of_additional_totems_to_summon",1,"","",3,"",1,1,"","",1,4231106953,[],"","","",1,[1],[],""
8091,"local_socketed_gem_quality_+",1,1,"",3,"","","","","",1,3085497169,[],"","","",1,[],[],""
8092,"gain_frenzy_charge_on_critical_strike_%","","","",1,"","","","","",1,1536918202,[],"","","",1,[],[],""
8093,"elemental_damage_+%_if_have_crit_recently","","","",1,"","","","","",1,1746257899,[],1,"","",1,[],[],""
8094,"minimum_added_chaos_damage_if_have_crit_recently","","","",3,"","","","","",1,3048558136,[],"","","",1,[],[],""
8095,"maximum_added_chaos_damage_if_have_crit_recently","","","",3,"","","","","",1,3064897573,[],"","","",1,[],[],""
8096,"number_of_nearby_rare_monsters","","","",3,"","","","","",1,3510406029,[],"","","",1,[],[],""
8097,"number_of_nearby_unique_monsters","","","",3,"","","","","",1,2884797570,[],"","","",1,[],[],""
8098,"critical_strike_multiplier_+_if_rare_or_unique_enemy_nearby","","","",3,"","","","","",1,190556923,[],"","","",1,[],[],""
8099,"attack_speed_+%_if_rare_or_unique_enemy_nearby","","","",1,"","","","","",1,2671669819,[],3,"","",1,[],[],""
8100,"energy_shield_regeneration_rate_per_minute_if_rare_or_unique_enemy_nearby","","","",3,"","","","","",1,3088467650,[],"","","",1,[],[],""
8101,"trigger_after_spending_200_mana_%_chance","","","",1,"","","","","",1,3257017703,[],"",1,"",1,[],[],""
8102,"display_trigger_arcane_wake_after_spending_200_mana_%_chance",1,"","",1,"","","","","",1,3793973513,[],"","","",1,[],[],""
8103,"apply_taser_debuff_action_speed_-%_on_hit",1,"","",1,"","","","","",1,4185022801,[],"","",1,1,[],[],""
8104,"sigil_attached_target_hit_damage_+%_final","","","",1,"","","","","",1,1200468812,[],"","","",1,[],[],""
8105,"sigil_attached_target_damage_+%","","","",1,"","","","","",1,4022643683,[],1,"","",1,[],[],""
8106,"map_no_magic_items_drop",1,"","",4,"","","","","",1,4034465607,[],"","","","",[],[],""
8107,"map_no_rare_items_drop",1,"","",4,"","","","","",1,1410205711,[],"","","","",[],[],""
8108,"map_players_resist_all_%",1,"","",1,"","","","","",1,705842018,[],"","","",1,[],[],""
8109,"map_no_stashes",1,"","",4,"","","","","",1,1507010487,[],"","","","",[],[],""
8110,"map_no_vendors",1,"","",4,"","","","","",1,1756025999,[],"","","","",[],[],""
8111,"current_removable_endurance_charges",1,"","",3,"",1,1,"","",1,332363312,[],"","","",1,[0],[],""
8112,"current_removable_frenzy_charges",1,"","",3,"",1,1,"","",1,3117390655,[],"","","",1,[0],[],""
8113,"current_removable_power_charges",1,"","",3,"",1,1,"","",1,2081342429,[],"","","",1,[0],[],""
8114,"map_spawn_hideout_subareas",1,"","",4,"","","","","",1,1027395030,[],"","","","",[],[],""
8115,"support_reduce_enemy_block_and_spell_block_%","","","",1,"","","","","",1,957493862,[],"","","",1,[],[],""
8116,"two_handed_reduce_enemy_block_and_spell_block_%","","","",1,"","","","","",1,550204938,[],"","","",1,[],[],""
8117,"support_overpowered_base_duration_ms","","","",3,"","","","","",1,2285552476,[],"","","",1,[],[],""
8118,"support_overpowered_duration_ms","","","",3,"","",1,"","",1,1914000686,[],"","","",1,[34],[],""
8119,"apply_overpowered_on_enemy_block_reduced_block_and_spell_block_%","","","",1,"","","","","",1,2921207956,[],"","","",1,[],[],""
8120,"additional_weapon_base_attack_time_ms","","","",3,"","","","","",1,1926950632,[],"","","",1,[],[],""
8121,"local_double_damage_with_attacks","",1,1,4,"","","",3953,3954,1,4141224871,[],"","","","",[],[],""
8122,"local_chance_to_bleed_%_while_you_do_not_have_avatar_of_fire","",1,1,4,"","","",8123,8124,1,1249472519,[],"","","","",[],[],""
8123,"main_hand_local_chance_to_bleed_%_while_you_do_not_have_avatar_of_fire","",1,"",4,"","","","","",1,805782509,[],"","","","",[],[],1
8124,"off_hand_local_chance_to_bleed_%_while_you_do_not_have_avatar_of_fire","",1,"",4,"","","","","",1,2904318741,[],"","","","",[],[],1
8125,"life_regeneration_rate_per_minute_for_each_equipped_uncorrupted_item","","","",3,"","","","","",1,3386807281,[],"","","",1,[],[],""
8126,"skill_mana_cost_+_for_each_equipped_corrupted_item","","","",3,"","","","","",1,2516045372,[],"","","",1,[],[],""
8127,"focus_cooldown_modifier_ms",1,"","",3,"","","","","",1,1122811761,[],"",1,"",1,[],[],""
8128,"chill_nearby_enemies_when_you_focus",1,"","",4,"","","","","",1,1675400516,[],"","","","",[],[],""
8129,"elemental_damage_+%_while_in_area_affected_by_sextant","","","",1,"","","","","",1,1906884572,[],"","","",1,[],[],""
8130,"elemental_damage_+%_per_sextant_affecting_area","","","",1,"","","","","",1,1526638103,[],"","","",1,[],[],""
8131,"local_unique_flask_additional_maximum_all_elemental_resistances_%_while_healing","",1,"",5,"","","","","",1,1472745330,[],"","","",1,[],[],""
8132,"cold_dot_multiplier_+","","","",3,"","","","","",1,1151081339,[],1,"","",1,[],[],""
8133,"shattering_steel_hit_damage_+%_final_scaled_by_projectile_distance_per_ammo_consumed","","","",1,"","","","","",1,3436538340,[],"","","",1,[],[],""
8134,"map_prophecy_plugin_hash",1,"","",3,"","","","","",1,801382065,[],"","","","",[],[],""
8135,"map_enable_monster_logging",1,"","",4,"","","","","",1,1181977615,[],"","","","",[],[],""
8136,"display_attack_time_+%","","","",1,"","","","","",1,1305530745,[],"","","",1,[],[],""
8137,"main_hand_total_base_attack_duration_ms",1,"","",3,"",1,1,"","",1,2579658665,[],"","","",1,[22],[],""
8138,"off_hand_total_base_attack_duration_ms",1,"","",3,"",1,1,"","",1,3897095617,[],"","","",1,[22],[],""
8139,"sigil_damage_+%","","","",1,"","","","","",1,366489584,[],1,"","",1,[],[],""
8140,"sigil_critical_strike_chance_+%","","","",1,"","","","","",1,3592758853,[],1,"","",1,[],[],""
8141,"sigil_critical_strike_multiplier_+","","","",3,"","","","","",1,1416332340,[],1,"","",1,[],[],""
8142,"sigil_duration_+%","","","",1,"","","","","",1,3568816911,[],1,"","",1,[],[],""
8143,"sigil_target_search_range_+%","","","",1,"",1,"","","",1,2094379398,[],1,"","",1,[],[],""
8144,"recall_sigil_target_search_range_+%","","","",1,"",1,"","","",1,3733454058,[],1,"","",1,[],[],""
8145,"attack_speed_+%_per_explicit_map_mod_affecting_area","","","",1,"","","","","",1,1310178084,[],"","","",1,[],[],""
8146,"physical_damage_+%_per_explicit_map_mod_affecting_area","","","",1,"","","","","",1,1913586827,[],"","","",1,[],[],""
8147,"player_number_of_explicit_map_mods_affecting_area","","","",3,"","","","","",1,1875444279,[],"","","",1,[],[],""
8148,"skill_is_brand_skill","","","",4,"","","","","",1,3390489925,[],"","","","",[],[],""
8149,"you_and_nearby_allies_life_regeneration_rate_per_minute_%_if_have_blocked_recently","","","",1,"","","","","",1,4209140977,[],"","","",1,[],[],""
8150,"track_have_rampaged_recently","","","",4,"","",1,"","","",3467202939,[],"","","","",[36],[],""
8151,"have_rampaged_recently","","","",4,"","","","","",1,1106943149,[],"","","","",[],[],""
8152,"virtual_number_of_vaal_souls_to_gain_on_kill","","","",3,"","",1,"","","",2364364934,[],"","","",1,[0],[],""
8153,"number_of_vaal_souls_to_gain_on_kill","","","",3,"","","","","",1,2653570903,[],"","","",1,[],[],""
8154,"gain_an_additional_vaal_soul_on_kill_if_have_rampaged_recently","","","",4,"","","","","",1,719279109,[],"","","","",[],[],""
8155,"bleed_on_crit_%_with_attacks","","","",1,"","","","","",1,4051731769,[],2,"","",1,[],[],""
8156,"maim_on_crit_%_with_attacks","","","",1,"","","","","",1,4257337386,[],18,"","",1,[],[],""
8157,"enemies_you_bleed_grant_flask_charges_+%","","","",1,"","","","","",1,3294785937,[],"","","",1,[],[],""
8158,"projectile_distance_variance","","","",3,"",1,"","","",1,3115965847,[],"","","",1,[],[],""
8159,"current_number_of_active_conduit_sigils",1,"","",3,"","","","","",1,3853489016,[],"","","",1,[],[],""
8160,"current_number_of_inactive_conduit_sigils",1,"","",3,"","","","","",1,2391963982,[],"","","",1,[],[],""
8161,"current_number_of_active_cataclysm_sigils",1,"","",3,"","","","","",1,773880103,[],"","","",1,[],[],""
8162,"current_number_of_inactive_cataclysm_sigils",1,"","",3,"","","","","",1,357967450,[],"","","",1,[],[],""
8163,"ground_tar_on_block_base_area_of_effect_radius",1,"","",3,"","","","","",1,2584475466,[],"","","",1,[],[],""
8164,"ground_tar_on_block_duration_ms",1,"","",3,"","","","","",1,2225297585,[],"","","",1,[],[],""
8165,"sigil_recall_cooldown_speed_+%",1,"","",1,"","","","","",1,2946487511,[],1,"","",1,[],[],""
8166,"current_total_number_of_sigils","","","",3,"",1,1,"","",1,2113767480,[],"","","",1,[0],[],""
8167,"number_of_totems_to_summon","","","",3,"","",1,"","",1,1758039436,[],"","","",1,[1],[],""
8168,"temporal_chains_mana_reservation_+%",1,"","",1,"","","","","",1,3430417451,"[""temporal_chains""]","","","",1,[],[],""
8169,"buff_time_passed_+%",1,"","",1,"",1,"","","",1,1836264383,[],18,"","",1,[],[],""
8170,"virtual_projectiles_fork",1,"","",4,"",1,1,"","",1,3204520344,[],"","","","",[32],[],""
8171,"projectiles_from_spells_fork","","","",4,"","","","","",1,1754452454,[],"","","","",[],[],""
8172,"virtual_projectiles_cannot_fork",1,"","",4,"",1,1,"","",1,596572883,[],"","","","",[32],[],""
8173,"projectiles_from_spells_cannot_fork","","","",4,"","","","","",1,1140284873,[],"","","","",[],[],""
8174,"virtual_number_of_chains_for_projectiles",1,"","",3,"",1,1,"","",1,2895701132,[],"","","",1,[32],[],""
8175,"number_of_additional_chains_for_spell_projectiles","","","",3,"","","","","",1,671799013,[],"","","",1,[],[],""
8176,"virtual_projectiles_cannot_chain",1,"","",4,"",1,1,"","",1,2213986202,[],"","","","",[32],[],""
8177,"projectiles_from_spells_cannot_chain","","","",4,"","","","","",1,1832352151,[],"","","","",[],[],""
8178,"local_left_ring_slot_projectiles_from_spells_cannot_chain","",1,"",4,"","","","","",1,3135742664,[],"","","","",[],[],""
8179,"local_right_ring_slot_projectiles_from_spells_cannot_fork","",1,"",4,"","","","","",1,3683067796,[],"","","","",[],[],""
8180,"local_left_ring_slot_projectiles_from_spells_fork","",1,"",4,"","","","","",1,330994793,[],"","","","",[],[],""
8181,"local_right_ring_slot_number_of_additional_chains_for_spell_projectiles","",1,"",3,"","","","","",1,2333698047,[],"","","",1,[],[],""
8182,"virtual_projectiles_cannot_pierce",1,"","",4,"",1,1,"","",1,4056282976,[],"","","","",[32],[],""
8183,"projectiles_from_spells_cannot_pierce",1,"","",4,"","","","","",1,2825176014,[],"","","","",[],[],""
8184,"summoned_spider_grants_attack_speed_+%","","","",1,"","","","","",1,1121197188,[],"","","",1,[],[],""
8185,"skill_triggered_when_you_focus_chance_%",1,"","",1,"","","","","",1,1174772760,[],"",1,"",1,[],[],""
8186,"volley_additional_projectiles_fire_parallel_x_dist",1,"","",3,"",1,"","","",1,3236481235,[],"","","",1,[],[],""
8187,"greater_volley_additional_projectiles_fire_parallel_x_dist",1,"","",3,"",1,"","","",1,28370098,[],"","","",1,[],[],""
8188,"local_flask_enemies_ignited_during_flask_effect_damage_taken_+%",1,1,"",1,"","","","","",1,209435274,[],"","","",1,[],[],""
8189,"local_flask_gain_X_charges_on_consuming_ignited_corpse",1,1,"",3,"","","","","",1,4235700905,[],"","","",1,[],[],""
8190,"local_flask_recover_%_maximum_life_on_kill_during_flask_effect",1,1,"",1,"","","","","",1,104084093,[],"","","",1,[],[],""
8191,"local_flask_recover_%_maximum_mana_on_kill_during_flask_effect",1,1,"",1,"","","","","",1,76559814,[],"","","",1,[],[],""
8192,"local_flask_recover_%_maximum_energy_shield_on_kill_during_flask_effect",1,1,"",1,"","","","","",1,1909458305,[],"","","",1,[],[],""
8193,"ignited_enemies_damage_taken_+%","","","",1,"","","","","",1,3044346289,[],"","","",1,[],[],""
8194,"betrayal_siege_cannon_beam_damage_+%_final","","","",1,"","","","","",1,3728264243,[],"","","",1,[],[],""
8195,"trigger_socketed_spell_on_skill_use_%","","",1,1,"","","",8196,8197,1,956300105,[],"","","",1,[],[],""
8196,"main_hand_trigger_socketed_spell_on_skill_use_%","","","",1,"","","","","",1,1160322187,[],"","","",1,[],[],1
8197,"off_hand_trigger_socketed_spell_on_skill_use_%","","","",1,"","","","","",1,3509635539,[],"","","",1,[],[],1
8198,"local_item_quality_+",1,1,"",1,"","","","","",1,3868577740,[],"","","",1,[],[],""
8199,"local_display_trigger_level_1_blood_rage_on_kill_chance_%","",1,"",1,"","","","","",1,363607355,[],"","","","",[],[],""
8200,"gain_arcane_surge_on_kill_chance_%",1,"","",1,"","","","","",1,3864407489,[],18,"","",1,[],[],""
8201,"fire_and_chaos_damage_resistance_%","","","",1,"","","","","",1,96372388,[],"","","",1,[],[],""
8202,"cold_and_chaos_damage_resistance_%","","","",1,"","","","","",1,100295567,[],"","","",1,[],[],""
8203,"lightning_and_chaos_damage_resistance_%","","","",1,"","","","","",1,202968608,[],"","","",1,[],[],""
8204,"utility_flask_fire_damage_taken_+%_final",1,"","",1,"","","","","",1,4073145623,[],"","","",1,[],[],""
8205,"utility_flask_cold_damage_taken_+%_final",1,"","",1,"","","","","",1,624028751,[],"","","",1,[],[],""
8206,"utility_flask_lightning_damage_taken_+%_final",1,"","",1,"","","","","",1,2683589050,[],"","","",1,[],[],""
8207,"spell_damage_+%_if_have_crit_in_past_8_seconds","","","",1,"","","","","",1,2064445306,[],"","","",1,[],[],""
8208,"life_regeneration_rate_per_minute_%_while_using_flask","","","",3,"","","","","",1,3219510480,[],17,"","",1,[],[],""
8209,"physical_damage_+%_vs_ignited_enemies",1,"","",1,"","","","","",1,3663434041,[],"","","",1,[],[],""
8210,"fire_damage_+%_vs_bleeding_enemies","","","",1,"","","","","",1,1908897562,[],"","","",1,[],[],""
8211,"shattering_steel_fortify_on_hit_close_range",1,"","",4,"","","","","",1,2705055266,[],"","","","",[],[],""
8212,"fortify_on_hit_close_range",1,"","",4,"","","","","",1,1967423363,[],"","","","",[],[],""
8213,"is_scorched",1,"","",4,"","",1,"","",1,3079389722,[],"","","","",[],[],""
8214,"is_frostburned",1,"","",4,"","",1,"","",1,2569064543,[],"","","","",[],[],""
8215,"is_sapped",1,"","",4,"","",1,"","",1,4248875503,[],"","","","",[],[],""
8216,"chance_to_scorch_%",1,"","",1,"","","","","",1,3160148982,[],"","","",1,[],[],""
8217,"chance_to_inflict_frostburn_%","","","",1,"","","","","",1,3148748178,[],"","","",1,[],[],""
8218,"chance_to_inflict_sapped_%","","","",1,"","","","","",1,2520086432,[],"","","",1,[],[],""
8219,"never_freeze_or_chill",1,"","",4,"","","","","",1,4064371254,[],"","","","",[],[],""
8220,"virtual_never_freeze",1,"","",4,"","",1,"","",1,3895557961,[],"","","","",[20],[],""
8221,"virtual_never_chill",1,"","",4,"","",1,"","",1,2593674360,[],"","","","",[20],[],""
8222,"sapped_damage_+%_final","","","",1,"","","","","",1,1497993621,[],"","","",1,[],[],""
8223,"ground_consecration_art_variation",1,"","",3,"",1,"","","",1,2617346945,[],"","","","",[],[],""
8224,"additional_chain_chance_%",1,"","",1,"",1,"","","",1,1497135132,[],"","","",1,[],[],""
8225,"storm_brand_additional_chain_chance_%",1,"","",1,"","","","","",1,129214923,"[""storm_brand""]","","","",1,[],[],""
8226,"sigil_attached_target_fire_penetration_%",1,"","",1,"",1,"","","",1,2274146186,[],"","","",1,[],[],""
8227,"sigil_attached_target_lightning_penetration_%",1,"","",1,"",1,"","","",1,150986257,[],"","","",1,[],[],""
8228,"armageddon_brand_attached_target_fire_penetration_%",1,"","",1,"","","","","",1,1681817684,"[""armageddon_brand""]","","","",1,[],[],""
8229,"storm_brand_attached_target_lightning_penetration_%",1,"","",1,"","","","","",1,2236209565,"[""storm_brand""]","","","",1,[],[],""
8230,"active_skill_minion_physical_damage_+%_final",1,"","",1,"","","","","",1,2484126627,[],"",1,"",1,[],[],""
8231,"hit_damage_+%_while_chilled","","","",1,"","","","","",1,562791104,[],"","","",1,[],[],""
8232,"damage_over_time_+%_while_hindered","","","",1,"","","","","",1,929829545,[],"","","",1,[],[],""
8233,"minimum_added_physical_damage_per_impaled_on_enemy","","","",3,"","","","","",1,2597190861,[],"","","",1,[],[],""
8234,"maximum_added_physical_damage_per_impaled_on_enemy","","","",3,"","","","","",1,1775870914,[],"","","",1,[],[],""
8235,"sigil_attached_target_damage_taken_+%","","","",3,"","","","","",1,2391374156,[],1,"","",1,[],[],""
8236,"every_1_second_nearby_enemies_withered_for_X_ms","","","",3,"","","","","",1,1842850589,[],"","","",1,[],[],""
8237,"current_impaled_stacks","","","",3,"","","","","",1,3139597879,[],"","","",1,[],[],""
8238,"banner_skills_reserve_no_mana",1,"","",4,"","","","","",1,3689539705,"[""banner_war"",""banner_dread"",""banner_armour_evasion""]","","","","",[],[],""
8239,"you_and_nearby_allies_armour_+_if_have_impaled_recently",1,"","",3,"","","","","",1,491968249,[],"","","",1,[],[],""
8240,"frost_fury_damage_+%",1,"","",1,"","","","","",1,3358394834,[],"","","",1,[],[],""
8241,"storm_brand_damage_+%",1,"","",1,"","","","","",1,1556055804,"[""storm_brand""]","","","",1,[],[],""
8242,"armageddon_brand_damage_+%",1,"","",1,"","","","","",1,1498497927,"[""armageddon_brand""]","","","",1,[],[],""
8243,"armageddon_brand_repeat_frequency_+%",1,"","",1,"","","","","",1,891464137,"[""armageddon_brand""]","","","",1,[],[],""
8244,"shattering_steel_damage_+%",1,"","",1,"","","","","",1,1683149727,[],"","","",1,[],[],""
8245,"shattering_steel_number_of_additional_projectiles",1,"","",3,"","","","","",1,791459488,[],"","","",1,[],[],""
8246,"lancing_steel_damage_+%",1,"","",1,"","","","","",1,2272415967,[],"","","",1,[],[],""
8247,"frost_bolt_nova_cooldown_speed_+%",1,"","",1,"","","","","",1,2047575011,"[""frost_bolt_nova""]","","","",1,[],[],""
8248,"ice_spear_number_of_additional_projectiles",1,"","",3,"","","","","",1,2298684423,"[""ice_spear""]","","","",1,[],[],""
8249,"virtual_cannot_gain_souls",1,"","",4,"","",1,"","",1,2093191366,[],"","","","",[0],[],""
8250,"has_soul_gain_prevention",1,"","",4,"","","","","",1,1505661746,[],"","","","",[],[],""
8251,"rare_or_unique_monster_dropped_item_rarity_+%","","","",1,"","","","","",1,1883797568,[],"","","",1,[],[],""
8252,"critical_strike_multiplier_+_if_enemy_shattered_recently","","","",3,"","","","","",1,1355527874,[],"","","",1,[],[],""
8253,"virtual_chill_minimum_slow_%","","","",1,"","",1,"","",1,3564959682,[],"","","",1,[20],[],""
8254,"chill_minimum_slow_%_from_skill","","","",1,"","","","","",1,1362974829,[],"","","",1,[],[],""
8255,"ice_nova_chill_minimum_slow_%",1,"","",1,"","","","","",1,567300353,"[""ice_nova""]","","","",1,[],[],""
8256,"physical_damage_+%_final_for_herald_minion","","","",1,"","","","","",1,1867642800,[],"","","",1,[],[],""
8257,"on_planting_banner_you_and_nearby_allies_recover_permyriad_maximum_life_per_stage","","","",1,"","","","","",1,3023935852,[],"","","",1,[],[],""
8258,"on_casting_banner_recover_%_of_planted_banner_stages","","","",1,"","","","","",1,2526063811,[],"","","",1,[],[],""
8259,"display_map_mission_id","","","",3,"","","","","",1,264923940,[],"","","","",[],[],""
8260,"ice_spear_distance_before_form_change_+%",1,"","",1,"",1,"","","",1,2957611566,[],"","","",1,[],[],""
8261,"fixed_skill_effect_duration","","","",4,"","","","","",1,105715216,[],"","","","",[],[],""
8262,"display_skill_fixed_duration_buff","","","",4,"","","","","",1,2432476835,[],"","","","",[],[],""
8263,"attack_damage_+%_per_explicit_map_mod_affecting_area","","","",1,"","","","","",1,1152036647,[],"","","",1,[],[],""
8264,"virtual_immune_to_poison",1,"","",4,"","",1,"","",1,3769196621,[],"","","","",[0],[],""
8265,"local_display_trigger_level_18_summon_spectral_wolf_on_kill_10%_chance","",1,"",4,"","","","","",1,3901825362,[],"","","","",[],[],""
8266,"dread_banner_aura_effect_+%",1,"","",1,"","","","","",1,3003082003,"[""banner_dread""]","","","",1,[],[],""
8267,"war_banner_aura_effect_+%",1,"","",1,"","","","","",1,1099663094,"[""banner_war""]","","","",1,[],[],""
8268,"map_owner_sulphite_gained_+%",1,"","",1,"","","","","",1,3021038954,[],"","","",1,[],[],""
8269,"map_shaper_rare_chance_+%",1,"","",1,"","","","","",1,1743404513,[],"","","",1,[],[],""
8270,"map_elder_rare_chance_+%",1,"","",1,"","","","","",1,2929351574,[],"","","",1,[],[],""
8271,"map_additional_red_beasts",1,"","",4,"","","","","",1,2302189791,[],"","","","",[],[],""
8272,"focus_cooldown_speed_+%",1,"","",1,"","","","","",1,1401048439,[],"","","",1,[],[],""
8273,"map_betrayal_safehouse_data",1,"","",3,"","","","","",1,2449770389,[],"","","","",[],[],""
8274,"lancing_steel_primary_proj_pierce_num",1,"","",3,"","","","","",1,1999493679,[],"","","",1,[],[],""
8275,"primary_projectile_display_targets_to_pierce",1,"","",3,"","",1,"","",1,392500244,[],"","","",1,[32],[],""
8276,"primary_projectile_base_targets_to_pierce_+",1,"","",3,"",1,"","","",1,1325731085,[],"","","",1,[],[],""
8277,"lancing_steel_impale_chance_%",1,"","",1,"","","","","",1,3385391913,[],"","","",1,[],[],""
8278,"primary_projectile_impale_chance_%",1,"","",1,"","","","","",1,484220599,[],"","","",1,[],[],""
8279,"decelerating_projectile_speed_variation_+%",1,"","",1,"",1,"","","",1,3969503522,[],"","","",1,[],[],""
8280,"map_atlas_information",1,"","",3,"","","","","",1,1630011397,[],"","","","",[],[],""
8281,"is_capturable_monster",1,"","",4,"",1,"","","",1,3680763289,[],"","","","",[],[],""
8282,"npc_master_damage_+%_final_vs_capturable_monsters",1,"","",1,"","","","","",1,1823929243,[],"","","",1,[],[],""
8283,"can_be_culled","","","",4,"","","","","",1,1610721536,[],"","","","",[],[],""
8284,"map_map_item_drop_chance_+%",1,"","",1,"","","","","",1,1218341371,[],"","","",1,[],[],""
8285,"map_unique_item_drop_chance_+%",1,"","",1,"","","","","",1,2600656528,[],"","","",1,[],[],""
8286,"map_divination_card_drop_chance_+%",1,"","",1,"","","","","",1,1000797322,[],"","","",1,[],[],""
8287,"sigil_recall_extend_base_skill_effect_duration","","","",3,"",1,"","","",1,4150085891,[],"","","",1,[],[],""
8288,"sigil_recall_extend_base_secondary_skill_effect_duration","","","",3,"",1,"","","",1,2944220762,[],"","","",1,[],[],""
8289,"map_num_terrain_failures",1,"","",3,"","","","","",1,800639729,[],"","","","",[],[],""
8290,"map_num_betrayal_fort_terrain_failures",1,"","",3,"","","","","",1,1248415954,[],"","","","",[],[],""
8291,"base_delve_darkness_damage_taken_per_minute","","","",1,"","","","","",1,1758795080,[],"","","",1,[],[],""
8292,"map_delve_flat_degeneration_per_minute",1,"","",1,"","","","","",1,3825948526,[],"","","",1,[],[],""
8293,"arctic_breath_chilling_area_movement_velocity_+%",1,"","",1,"","","","","",1,3776180881,"[""arctic_breath""]","","","",1,[],[],""
8294,"chilling_area_movement_velocity_+%","","","",1,"","","","","",1,4212982407,[],"","","",1,[],[],""
8295,"created_slipstream_action_speed_+%","","","",1,"","","","","",1,485066337,[],"","","",1,[],[],""
8296,"frost_fury_additional_max_number_of_stages",1,"","",3,"","","","","",1,1474617496,[],"","","",1,[],[],""
8297,"frost_fury_area_of_effect_+%_per_stage",1,"","",1,"","","","","",1,3799289332,[],"","","",1,[],[],""
8298,"area_of_effect_+%_per_frost_fury_stage","","","",1,"",1,"","","",1,1252775826,[],"","","",1,[],[],""
8299,"local_chaos_penetration_%","",1,1,1,"","","",8300,8301,1,4119043614,[],"","","",1,[],[],""
8300,"main_hand_chaos_penetration_%",1,"","",1,"","","","","",1,866073936,[],"","","",1,[],[],1
8301,"off_hand_chaos_penetration_%",1,"","",1,"","","","","",1,1460918242,[],"","","",1,[],[],1
8302,"monster_gets_item_stats","","","",4,"","","","","",1,4219513785,[],"","","","",[],[],""
