"rownum","Id","SoundFile","BankFile","HASH16","IsAvailableInHideout","Name","string","MusicCategories","bool","i32"
407,"A4_HinekorasPassageIntro","Audio/Music/A4/A4_HallsOfDead/A4_HinekorasPassageIntro","Music_Act4_pt2.bank",13032,"","","",[],1,0
408,"A4_HinekorasPassage","Audio/Music/A4/A4_HallsOfDead/A4_HinekorasPassage","Music_Act4_pt2.bank",39291,"","","",[],1,0
409,"A4_HallsOfDead","Audio/Music/A4/A4_HallsOfDead/A4_HallsOfDead","Music_Act4_pt2.bank",19412,"","","",[],1,0
410,"A4_UpperPrison","Audio/Music/A4/A4_Prison/A4_UpperPrison","Music_Act4_pt2.bank",10168,"","","",[],1,0
411,"A4_LowerPrison","Audio/Music/A4/A4_Prison/A4_LowerPrison","Music_Act4_pt2.bank",30771,"","","",[],1,0
412,"A4_VahiLoa","Audio/Music/A4/A4_VahiLoa/A4_VahiLoa","Music_Act4_pt2.bank",51674,"","","",[],1,0
413,"A4_ShrikeIsland","Audio/Music/A4/A4_ShrikeIsland/A4_ShrikeIsland","Music_Act4_pt2.bank",49473,"","","",[],1,0
414,"A4_EnclaveNeutral","Audio/Music/A4/A4_Enclave/A4_EnclaveNeutral","Music_Act4_pt3.bank",27916,"","","",[],1,0
415,"A4_EnclaveHostile","Audio/Music/A4/A4_Enclave/A4_EnclaveHostile","Music_Act4_pt3.bank",15980,"","","",[],1,0
416,"A4_PrecursorRuins","Audio/Music/A4/A4_Precursors/A4_PrecursorRuins","Music_Act4_pt3.bank",38737,"","","",[],1,0
417,"A4_PrecursorForge","Audio/Music/A4/A4_Precursors/A4_PrecursorForge","Music_Act4_pt3.bank",13804,"","","",[],1,0
418,"A4_IsleOfDecay","Audio/Music/A4/A4_IsleOfDecay/A4_IsleOfDecay","Music_Act4_pt3.bank",18821,"","","",[],1,0
419,"A4_NgatiTenua","Audio/Music/A4/A4_NgatiTenua/A4_NgatiTenua","Music_Act4_pt3.bank",53996,"","","",[],1,0
420,"A4_NgatiTenuaBF","Audio/Music/A4/A4_NgatiTenua/A4_NgatiTenuaBF","Music_Act4_pt3.bank",20253,"","","",[],1,0
421,"A4_BloodFever","Audio/Music/A4/A4_NgatiTenua/A4_BloodFever","Music_Act4_pt3.bank",24792,"","","",[],1,0
422,"A5_Town","Audio/Music/A5/A5_Town/A5_Town","Music_Act5_pt1.bank",30237,"","","",[],1,0
423,"A5_Cemetery","Audio/Music/A5/A5_Cemetery/A5_Cemetery","Music_Act5_pt3.bank",42615,"","","",[],1,0
424,"A5_IceCistern","Audio/Music/A5/A5_Cisterns/A5_IceCistern","Music_Act5_pt1.bank",63329,"","","",[],1,0
425,"A5_Cistern","Audio/Music/A5/A5_Cisterns/A5_Cistern","Music_Act5_pt1.bank",19273,"","","",[],1,0
426,"A5_OpulentCrypt","Audio/Music/A5/A5_OpulentCrypt/A5_OpulentCrypt","Music_Act5_pt3.bank",46185,"","","",[],1,0
427,"A5_Gardens","Audio/Music/A5/A5_Gardens/A5_Gardens","Music_Act5_pt2.bank",47781,"","","",[],1,0
428,"A5_DenOfPleasure","Audio/Music/A5/A5_DenOfPleasure/A5_DenOfPleasure","Music_Act5_pt2.bank",18295,"","","",[],1,0
429,"A5_Harbour","Audio/Music/A5/A5_Harbour/A5_Harbour","Music_Act5_pt1.bank",3358,"","","",[],1,0
430,"A5_Cellar","Audio/Music/A5/A5_Cellar/A5_Cellar","Music_Act5_pt1.bank",39860,"","","",[],1,0
431,"A5_DominusEstate","Audio/Music/A5/A5_DominusEstate/A5_DominusEstate","Music_Act5_pt2.bank",11141,"","","",[],1,0
432,"A5_Estates","Audio/Music/A5/A5_Estates/A5_Estates","Music_Act5_pt2.bank",37326,"","","",[],1,0
433,"A5_Cradle","Audio/Music/A5/A5_Cradle/A5_Cradle","Music_Act5_pt3.bank",57941,"","","",[],1,0
434,"A5_Arena","Audio/Music/A5/A5_Arena/A5_Arena","Music_Act5_pt2.bank",45894,"","","",[],1,0
435,"A5_Temples","Audio/Music/A5/A5_Temples/A5_Temples","Music_Act5_pt2.bank",29754,"","","",[],1,0
436,"A5_Plaza","Audio/Music/A5/A5_Plaza/A5_Plaza","Music_Act5_pt3.bank",54533,"","","",[],1,0
437,"A5_Rooftops","Audio/Music/A5/A5_Rooftops/A5_Rooftops","Music_Act5_pt3.bank",13854,"","","",[],1,0
438,"A5_Square","Audio/Music/A5/A5_Square/A5_Square","Music_Act5_Square.bank",16857,"","","",[],1,0
439,"A5_ProcessionHalls","Audio/Music/A5/A5_ProcessionHalls/A5_ProcessionHalls","Music_Act5_pt3.bank",43006,"","","",[],1,0
440,"A5_Slums","Audio/Music/A5/A5_Slums/A5_Slums","Music_Act5_pt1.bank",56112,"","","",[],1,0
441,"A6_DoryanisDream","Audio/Music/A6/A6_DoryanisDream/A6_DoryanisDream","Music_Act6_DoryanisDream.bank",51380,"","","",[],1,0
442,"A6_Asala","Audio/Music/A6/A6_Asala/A6_Asala","Music_Act6_Asala.bank",31583,"","","",[],1,0
443,"A6_CountessDream","Audio/Music/A6/A6_CountessDream/A6_CountessDream","Music_Act6_CountessDream.bank",6285,"","","",[],1,0
444,"A6_BeastNexus","Audio/Music/A6/A6_BeastNexus/A6_BeastNexus","Music_Act6_BeastNexus.bank",57345,"","","",[],1,0
445,"A6_BeastCorruption","Audio/Music/A6/A6_BeastCorruption/A6_BeastCorruption","Music_Act6_BeastCorruption.bank",34633,"","","",[],1,0
446,"A6_Encampment","Audio/Music/A6/A6_Encampment/A6_Encampment","Music_Act6_Encampment.bank",56952,"","","",[],1,0
447,"A6_JadePalace","Audio/Music/A6/A6_JadePalace/A6_JadePalace","Music_Act6_JadePalace.bank",5567,"","","",[],1,0
448,"Town_Ziggurat","Audio/Music/Endgame/Town/Town_Ziggurat","Music_Endgame_TownZiggurat.bank",23016,"","","",[],1,0
449,"russell1","Audio/Music/RussellTest/russell1","Russell.bank",11252,"","","",[],1,0
450,"M1_TutorialArena","Audio/Music/Mobile/M1/TutorialArena/TutorialArena","Mobile_Music_Act1.bank",871,"","","",[],1,0
451,"M2_ChimeraBoss","Audio/Music/Mobile/M2/M2_ChimeraBoss","Mobile_Music_Act2.bank",51642,"","","",[],1,0
452,"M1_Town","Audio/Music/Mobile/M1/M1_Town","Mobile_Music_Act1.bank",52314,"","","",[],1,0
453,"M1_1_2_Alleyways","Audio/Music/Mobile/M1/M1_1_2_Alleyways","Mobile_Music_Act1.bank",44582,"","","",[],1,0
454,"M1_2_AbberantCanyon","Audio/Music/Mobile/M1/M1_2_AbberantCanyon","Mobile_Music_Act1.bank",6560,"","","",[],1,0
455,"M1_10_Citadel","Audio/Music/Mobile/M1/M1_10_Citadel","Mobile_Music_Act1.bank",14090,"","","",[],1,0
456,"M1_IndoorCorridors","Audio/Music/Mobile/M1/M1_IndoorCorridors","Mobile_Music_Act1.bank",12152,"","","",[],1,0
457,"M1_OutdoorIce","Audio/Music/Mobile/M1/M1_OutdoorIce","Mobile_Music_Act1.bank",14526,"","","",[],1,0
458,"M1_OutdoorForestBattle","Audio/Music/Mobile/M1/M1_OutdoorForestBattle","Mobile_Music_Act1.bank",58019,"","","",[],1,0
459,"M1_OutdoorForest","Audio/Music/Mobile/M1/M1_OutdoorForest","Mobile_Music_Act1.bank",45875,"","","",[],1,0
460,"M_DeathResolve","Audio/Music/Mobile/General/M_DeathResolve","Mobile_Music_General.bank",25518,"","","",[],1,0
461,"M1_OutdoorGraveyard","Audio/Music/Mobile/M1/M1_OutdoorGraveyard","Mobile_Music_Act1.bank",62467,"","","",[],1,0
462,"M1_OutdoorRough","Audio/Music/Mobile/M1/M1_OutdoorRough","Mobile_Music_Act1.bank",50251,"","","",[],1,0
463,"M_MenuTheme","Audio/Music/Mobile/General/M_MenuTheme","Mobile_Music_General.bank",4560,"","","",[],1,0
464,"M1_IndoorCave","Audio/Music/Mobile/M1/M1_IndoorCave","Mobile_Music_Act1.bank",48614,"","","",[],1,0
465,"M1_IndoorCryptBattle","Audio/Music/Mobile/M1/M1_IndoorCryptBattle","Mobile_Music_Act1.bank",9119,"","","",[],1,0
466,"M2_Town","Audio/Music/Mobile/M2/M2_Town","Mobile_Music_Act2.bank",12373,"","","",[],1,0
467,"FourMap_Abyss","Audio/Music/Endgame/Endgame_Maps/Abyss/Map_Abyss","Endgame_Maps01.bank",41716,"","","",[],1,0
468,"FourMap_Augury","Audio/Music/Endgame/Endgame_Maps/Augury/Map_Augury","Endgame_Maps01.bank",43737,"","","",[],1,0
469,"FourMap_Backwash","Audio/Music/Endgame/Endgame_Maps/Backwash/Map_Backwash","Endgame_Maps01.bank",40041,"","","",[],1,0
470,"FourMap_Bloodwood","Audio/Music/Endgame/Endgame_Maps/Bloodwood/Map_Bloodwood","Endgame_Maps01.bank",14656,"","","",[],1,0
471,"FourMap_BloomingField","Audio/Music/Endgame/Endgame_Maps/BloomingField/Map_BloomingField","Endgame_Maps01.bank",31435,"","","",[],1,0
472,"FourMap_BurialBog","Audio/Music/Endgame/Endgame_Maps/BurialBog/Map_BurialBog","Endgame_Maps02.bank",64466,"","","",[],1,0
473,"FourMap_Cenotes","Audio/Music/Endgame/Endgame_Maps/Cenotes/Map_Cenotes","Endgame_Maps02.bank",10314,"","","",[],1,0
474,"FourMap_CrimsonShores","Audio/Music/Endgame/Endgame_Maps/CrimsonShores/Map_CrimsonShores","Endgame_Maps02.bank",52544,"","","",[],1,0
475,"FourMap_Crypt","Audio/Music/Endgame/Endgame_Maps/Crypt/Map_Crypt","Endgame_Maps02.bank",12525,"","","",[],1,0
476,"FourMap_Forge","Audio/Music/Endgame/Endgame_Maps/Forge/Map_Forge","Endgame_Maps02.bank",6570,"","","",[],1,0
477,"FourMap_Fortress","Audio/Music/Endgame/Endgame_Maps/Fortress/Map_Fortress","Endgame_Maps03.bank",60193,"","","",[],1,0
478,"FourMap_GothicCity","Audio/Music/Endgame/Endgame_Maps/GothicCity/Map_GothicCity","Endgame_Maps03.bank",1740,"","","",[],1,0
479,"FourMap_Headland","Audio/Music/Endgame/Endgame_Maps/Headland/Map_Headland","Endgame_Maps03.bank",54124,"","","",[],1,0
480,"FourMap_HiddenGrotto","Audio/Music/Endgame/Endgame_Maps/HiddenGrotto/Map_HiddenGrotto","Endgame_Maps03.bank",9944,"","","",[],1,0
481,"FourMap_Hive","Audio/Music/Endgame/Endgame_Maps/Hive/Map_Hive","Endgame_Maps03.bank",31785,"","","",[],1,0
482,"FourMap_Inferno","Audio/Music/Endgame/Endgame_Maps/Inferno/Map_Inferno","Endgame_Maps04.bank",23783,"","","",[],1,0
483,"FourMap_LoftySummit","Audio/Music/Endgame/Endgame_Maps/LoftySummit/Map_LoftySummit","Endgame_Maps04.bank",56969,"","","",[],1,0
484,"FourMap_LostTowers","Audio/Music/Endgame/Endgame_Maps/LostTowers/Map_LostTowers","Endgame_Maps04.bank",32577,"","","",[],1,0
485,"FourMap_Mire","Audio/Music/Endgame/Endgame_Maps/Mire/Map_Mire","Endgame_Maps04.bank",21058,"","","",[],1,0
486,"FourMap_Necropolis","Audio/Music/Endgame/Endgame_Maps/Necropolis/Map_Necropolis","Endgame_Maps04.bank",33031,"","","",[],1,0
487,"FourMap_Penitentiary","Audio/Music/Endgame/Endgame_Maps/Penitentiary/Map_Penitentiary","Endgame_Maps05.bank",31665,"","","",[],1,0
488,"FourMap_Ravine","Audio/Music/Endgame/Endgame_Maps/Ravine/Map_Ravine","Endgame_Maps05.bank",37758,"","","",[],1,0
489,"FourMap_Riverside","Audio/Music/Endgame/Endgame_Maps/Riverside/Map_Riverside","Endgame_Maps05.bank",8380,"","","",[],1,0
490,"FourMap_Rustbowl","Audio/Music/Endgame/Endgame_Maps/Rustbowl/Map_Rustbowl","Endgame_Maps05.bank",63333,"","","",[],1,0
491,"FourMap_Sandspit","Audio/Music/Endgame/Endgame_Maps/Sandspit/Map_Sandspit","Endgame_Maps05.bank",34651,"","","",[],1,0
492,"FourMap_Savanna","Audio/Music/Endgame/Endgame_Maps/Savanna/Map_Savanna","Endgame_Maps06.bank",9415,"","","",[],1,0
493,"FourMap_Seepage","Audio/Music/Endgame/Endgame_Maps/Seepage/Map_Seepage","Endgame_Maps06.bank",30776,"","","",[],1,0
494,"FourMap_Slick","Audio/Music/Endgame/Endgame_Maps/Slick/Map_Slick","Endgame_Maps06.bank",23794,"","","",[],1,0
495,"FourMap_SpiderWoods","Audio/Music/Endgame/Endgame_Maps/SpiderWoods/Map_SpiderWoods","Endgame_Maps06.bank",46689,"","","",[],1,0
496,"FourMap_SteamingSprings","Audio/Music/Endgame/Endgame_Maps/SteamingSprings/Map_SteamingSprings","Endgame_Maps06.bank",11722,"","","",[],1,0
497,"FourMap_Steppe","Audio/Music/Endgame/Endgame_Maps/Steppe/Map_Steppe","Endgame_Maps07.bank",41503,"","","",[],1,0
498,"FourMap_SulphuricCaverns","Audio/Music/Endgame/Endgame_Maps/SulphuricCaverns/Map_SulphuricCaverns","Endgame_Maps07.bank",13998,"","","",[],1,0
499,"FourMap_Sump","Audio/Music/Endgame/Endgame_Maps/Sump/Map_Sump","Endgame_Maps07.bank",63014,"","","",[],1,0
500,"FourMap_VaalCity","Audio/Music/Endgame/Endgame_Maps/VaalCity/Map_VaalCity","Endgame_Maps07.bank",18712,"","","",[],1,0
501,"FourMap_Wetlands","Audio/Music/Endgame/Endgame_Maps/Wetlands/Map_Wetlands","Endgame_Maps07.bank",59585,"","","",[],1,0
502,"FourMap_Willow","Audio/Music/Endgame/Endgame_Maps/Willow/Map_Willow","Endgame_Maps08.bank",1295,"","","",[],1,0
503,"FourMap_Woodland","Audio/Music/Endgame/Endgame_Maps/Woodland/Map_Woodland","Endgame_Maps08.bank",3038,"","","",[],1,0
504,"FourExpedition_Encounter","Audio/Music/Endgame/Leagues/Expedition/Expedition_Encounter","Expedition_Encounter.bank",25995,"","","",[],1,0
505,"FourExpedition_Logbook","Audio/Music/Endgame/Leagues/Expedition/Expedition_Logbook","Expedition_Logbooks.bank",33281,"","","",[],1,0
506,"FourExpedition_Olroth","Audio/Music/Endgame/Leagues/Expedition/Expedition_Olroth","Expedition_Logbooks.bank",22947,"","","",[],1,0
507,"FourExpedition_Tomb","Audio/Music/Endgame/Leagues/Expedition/Expedition_Tomb","Expedition_Logbooks.bank",46648,"","","",[],1,0
508,"FourExpedition_LogbookPreAmb","Audio/Music/Endgame/Leagues/Expedition/Expedition_LogbookPreAmb","Expedition_Logbooks.bank",13174,"","","",[],1,0
509,"SekhemaTrialsHub","Audio/Music/Ascendancy/SekhemaTrials/SekhemaTrials_Hub","SekhemaTrialsHub.bank",42081,"","","",[],1,0
510,"SekhemaTrialsEncounter","Audio/Music/Ascendancy/SekhemaTrials/SekhemaTrials_Encounter","SekhemaTrialsEncounter.bank",57162,"","","",[],1,0
511,"SekhemaTrialsTimedEncounter","Audio/Music/Ascendancy/SekhemaTrials/SekhemaTrials_TimedEncounter","SekhemaTrialsEncounter.bank",64397,"","","",[],1,0
512,"SekhemaTrialsBossFinal","Audio/Music/Ascendancy/SekhemaTrials/SekhemaTrials_BossFinal","SekhemaTrialsBoss.bank",8056,"","","",[],1,0
513,"SekhemaTrialsBoss","Audio/Music/Ascendancy/SekhemaTrials/SekhemaTrials_Boss","SekhemaTrialsBoss.bank",14758,"","","",[],1,0
514,"SekhemaTrialsTreasureRoom","Audio/Music/Ascendancy/SekhemaTrials/SekhemaTrials_TreasureRoom","SekhemaTrialsEncounter.bank",8084,"","","",[],1,0
515,"SekhemaTrialsTreasureRoomBoss","Audio/Music/Ascendancy/SekhemaTrials/SekhemaTrials_TreasureRoomBoss","SekhemaTrialsBoss.bank",10520,"","","",[],1,0
516,"SekhemaTrialsTreasureRoomFinal","Audio/Music/Ascendancy/SekhemaTrials/SekhemaTrials_TreasureRoomFinal","SekhemaTrialsBoss.bank",5737,"","","",[],1,0
517,"VaalTrialsEncounter","Audio/Music/Ascendancy/VaalTrials/VaalTrials_Encounter","VaalTrialsEncounter.bank",34070,"","","",[],1,0
518,"VaalTrialsBoss","Audio/Music/Ascendancy/VaalTrials/VaalTrials_Boss","VaalTrialsBoss.bank",6430,"","","",[],1,0
519,"VaalTrialsTrialmaster","Audio/Music/Ascendancy/VaalTrials/VaalTrials_Trialmaster","VaalTrialsBoss.bank",33584,"","","",[],1,0
520,"VaalTrialsChimera","Audio/Music/Ascendancy/VaalTrials/VaalTrials_Chimera","VaalTrialsChimera.bank",8744,"","","",[],1,0
521,"FourEndgame_SacredFlameBossAmbient","Audio/Music/Endgame/Boss/Monolith","Music_SacredFlame.bank",25796,"","","",[],1,0
522,"FourEndgame_SacredFlameBoss","Audio/Music/Endgame/Boss/SacredFlame","Music_SacredFlame.bank",27087,"","","",[],1,0
523,"FourDelirium_Encounter","Audio/Music/Endgame/Leagues/Delirium/Delirium_Encounter","Delirium_Encounter.bank",49384,"","","",[],1,0
524,"FourDelirium_Simulacrum","Audio/Music/Endgame/Leagues/Delirium/Delirium_Simulacrum","Delirium_Simulacrum.bank",33518,"","","",[],1,0
525,"FourDelirium_Boss","Audio/Music/Endgame/Leagues/Delirium/Delirium_Boss","Delirium_Simulacrum.bank",10984,"","","",[],1,0
526,"FourBreach_MapEncounter","Audio/Music/Endgame/Leagues/Breach/Breach_Encounter","Breach_Encounter.bank",41076,"","","",[],1,0
527,"FourBreach_DomainPreFight","Audio/Music/Endgame/Leagues/Breach/Breach_DomainPreFight","Breach_Domain.bank",21577,"","","",[],1,0
528,"FourBreach_DomainBoss","Audio/Music/Endgame/Leagues/Breach/Breach_DomainBoss","Breach_Domain.bank",21215,"","","",[],1,0
529,"FourBreach_Domain","Audio/Music/Endgame/Leagues/Breach/Breach_Domain","Breach_Domain.bank",64766,"","","",[],1,0
530,"HO_BeaconOfSalvation","Audio/Music/Hideout/HideoutBase/HO_BeaconOfSalvation","HO_BeaconOfSalvation.bank",29156,"","","",[],1,0
531,"HO_Dreadnought","Audio/Music/Hideout/HideoutBase/HO_Dreadnought","HO_Dreadnought.bank",42253,"","","",[],1,0
532,"HO_Limestone","Audio/Music/Hideout/HideoutBase/HO_Limestone","HO_Limestone.bank",22398,"","","",[],1,0
533,"HO_Canal","Audio/Music/Hideout/HideoutBase/HO_Canal","HO_Canal.bank",65419,"","","",[],1,0
534,"HO_Shrine","Audio/Music/Hideout/HideoutBase/HO_Shrine","HO_Shrine.bank",7434,"","","",[],1,0
535,"HO_Felled","Audio/Music/Hideout/HideoutBase/HO_Felled","HO_Felled.bank",29013,"","","",[],1,0
536,"FourMap_UberCountArea","Audio/Music/Endgame/Boss/Uber/ActBosses/UberCountArea","Map_UberCount.bank",5703,"","","",[],1,0
537,"FourMap_UberCount","Audio/Music/Endgame/Boss/Uber/ActBosses/UberCount","Map_UberCount.bank",7104,"","","",[],1,0
538,"FourMap_UberPerennialKingArea","Audio/Music/Endgame/Boss/Uber/ActBosses/UberPerennialKingArea","Map_UberPerennialKing.bank",39775,"","","",[],1,0
539,"FourMap_UberPerennialKing","Audio/Music/Endgame/Boss/Uber/ActBosses/UberPerennialKing","Map_UberPerennialKing.bank",30416,"","","",[],1,0
540,"FourMap_UberDoryaniArea","Audio/Music/Endgame/Boss/Uber/ActBosses/UberDoryaniArea","Map_UberDoryani.bank",57136,"","","",[],1,0
541,"FourMap_UberDoryani","Audio/Music/Endgame/Boss/Uber/ActBosses/UberDoryani","Map_UberDoryani.bank",62779,"","","",[],1,0
542,"FourMap_AlpineRidge","Audio/Music/Endgame/Endgame_Maps/AlpineRidge/Map_AlpineRidge","Endgame_Maps08.bank",16625,"","","",[],1,0
543,"FourMap_Template","Audio/Music/Endgame/Endgame_Maps/Template/Map_Template","Endgame_Maps08.bank",5538,"","","",[],1,0
544,"FourMap_Bastille","Audio/Music/Endgame/Endgame_Maps/Bastille/Map_Bastille","Endgame_Maps08.bank",65017,"","","",[],1,0
545,"FourMap_Creek","Audio/Music/Endgame/Endgame_Maps/Creek/Map_Creek","Endgame_Maps09.bank",53355,"","","",[],1,0
546,"FourMap_Decay","Audio/Music/Endgame/Endgame_Maps/Decay/Map_Decay","Endgame_Maps09.bank",43437,"","","",[],1,0
547,"FourMap_Deserted","Audio/Music/Endgame/Endgame_Maps/Deserted/Map_Deserted","Endgame_Maps09.bank",5901,"","","",[],1,0
548,"FourMap_Mineshaft","Audio/Music/Endgame/Endgame_Maps/Mineshaft/Map_Mineshaft","Endgame_Maps09.bank",40609,"","","",[],1,0
549,"FourMap_Oasis","Audio/Music/Endgame/Endgame_Maps/Oasis/Map_Oasis","Endgame_Maps09.bank",53567,"","","",[],1,0
550,"FourMap_Outlands","Audio/Music/Endgame/Endgame_Maps/Outlands/Map_Outlands","Endgame_Maps10.bank",53673,"","","",[],1,0
551,"FourMap_Rockpools","Audio/Music/Endgame/Endgame_Maps/Rockpools/Map_Rockpools","Endgame_Maps10.bank",2024,"","","",[],1,0
552,"FourMap_VaalVillage","Audio/Music/Endgame/Endgame_Maps/VaalVillage/Map_VaalVillage","Endgame_Maps10.bank",58774,"","","",[],1,0
553,"FourMap_VoidReliquary","Audio/Music/Endgame/Endgame_Maps/VoidReliquary/Map_VoidReliquary","Endgame_Maps10.bank",50570,"","","",[],1,0
554,"FourMap_SunTemple","Audio/Music/Endgame/Endgame_Maps/SunTemple/Map_SunTemple","Endgame_Maps10.bank",24292,"","","",[],1,0
555,"FourMap_Channel","Audio/Music/Endgame/Endgame_Maps/Channel/Map_Channel","Endgame_Maps11.bank",33662,"","","",[],1,0
556,"FourMap_VaalFactory","Audio/Music/Endgame/Endgame_Maps/VaalFactory/Map_VaalFactory","Endgame_Maps11.bank",46533,"","","",[],1,0
557,"FourMap_VaalFoundry","Audio/Music/Endgame/Endgame_Maps/VaalFoundry/Map_VaalFoundry","Endgame_Maps11.bank",11914,"","","",[],1,0
558,"FourUniqueMap_Castaway","Audio/Music/Endgame/Endgame_Maps/UniqueMaps/Castaway/MapUnique_Castaway","MapUniqueCastaway.bank",29836,"","","",[],1,0
559,"FourUniqueMap_UntaintedParadise","Audio/Music/Endgame/Endgame_Maps/UniqueMaps/UntaintedParadise/MapUnique_UntaintedParadise","MapUniqueUntaintedParadise.bank",34452,"","","",[],1,0
560,"FourUniqueMap_VaultsOfKamasa","Audio/Music/Endgame/Endgame_Maps/UniqueMaps/VaultsOfKamasa/MapUnique_VaultsOfKamasa","MapUniqueVaultsOfKamasa.bank",58798,"","","",[],1,0
561,"FourMap_MerchantChimeral","Audio/Music/Endgame/Endgame_Maps/UniqueMaps/Merchants/MerchantChimeral/MapUnique_MerchantChimeral","Map_Merchants01.bank",63032,"","","",[],1,0
562,"FourMap_MerchantOasis","Audio/Music/Endgame/Endgame_Maps/UniqueMaps/Merchants/MerchantOasis/MapUnique_MerchantOasis","Map_Merchants01.bank",39281,"","","",[],1,0
563,"FourMap_MerchantSandswept","Audio/Music/Endgame/Endgame_Maps/UniqueMaps/Merchants/MerchantSandswept/MapUnique_MerchantSandswept","Map_Merchants01.bank",46011,"","","",[],1,0
564,"FourMap_MerchantCrimson","Audio/Music/Endgame/Endgame_Maps/UniqueMaps/Merchants/MerchantCrimson/MapUnique_MerchantCrimson","Map_Merchants01.bank",25092,"","","",[],1,0
565,"FourMap_MerchantFarmland","Audio/Music/Endgame/Endgame_Maps/UniqueMaps/Merchants/MerchantFarmland/MapUnique_MerchantFarmland","Map_Merchants01.bank",18667,"","","",[],1,0
566,"FourMap_MerchantRiverbank","Audio/Music/Endgame/Endgame_Maps/UniqueMaps/Merchants/MerchantRiverbank/MapUnique_MerchantRiverbank","Map_Merchants02.bank",543,"","","",[],1,0
567,"FourMap_MerchantBeach","Audio/Music/Endgame/Endgame_Maps/UniqueMaps/Merchants/MerchantBeach/MapUnique_MerchantBeach","Map_Merchants02.bank",2857,"","","",[],1,0
568,"FourMap_MerchantRaft","Audio/Music/Endgame/Endgame_Maps/UniqueMaps/Merchants/MerchantRaft/MapUnique_MerchantRaft","Map_Merchants02.bank",58804,"","","",[],1,0
569,"FourMap_MerchantTropical","Audio/Music/Endgame/Endgame_Maps/UniqueMaps/Merchants/MerchantTropical/MapUnique_MerchantTropical","Map_Merchants02.bank",65110,"","","",[],1,0
570,"HO_VastiriRacecourse","Audio/Music/Hideout/HideoutBase/VastiriRacecourse/HO_VastiriRacecourse","",8236,"","","",[],1,0
