"rownum","EffectBaseType","VisualEffect","VisualIdentity","Stats","ItemClasses","[rid]","bool","[i32]","[i32]","bool","[rid]","bool","[rid]","[rid]","[rid]","[rid]","rid","bool","rid","rid"
1826,2565,"",5862,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1827,2566,"",5863,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1828,2567,"",5864,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1829,2568,"",5865,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1830,2569,"",5866,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1831,2570,"",5867,[],"[9,10,15]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
1832,2571,"",5868,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1833,2572,"","","[346,9287,2673]",[],[6660],"","[1,1,4]",[37],"",[],"",[],[],[],[],"","",0,""
1834,1879,"","",[318],[4],[],"",[93],[14],"",[],"",[],[],[],[],"","","",""
1835,1880,"","","[346,9159]",[],"[6700,6826,6701,6702,6703,6825,6704,6824,6705,6706,6707,6708,6712,6823,6775,6777,6779,6856,7042,6776,6778,6780,6961,6960,6973,6975,6996,6992,7091,7092,7093,7094,7102]","","[-34,37]",[37],"",[],"",[],[],[],[],"","",0,""
1836,2573,"","","[1220,18940]",[],"[6736,7014,7018,6876]","","[12,-1]",[37],"",[],"",[],[],[],[],"","",1,""
1837,2575,149,"",[1366],[23],[],"",[67],[13],"",[],"",[],[],[],[],"","","",""
1838,2576,"",5869,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1839,2577,"",5870,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1840,2578,"",5871,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1841,2579,"",5872,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1842,2580,"",5873,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1843,2581,"",5874,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1844,2582,"",5875,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1845,2583,"",5876,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1846,2584,"",5877,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1847,2585,"",5878,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1848,2586,150,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
1849,2589,"",5879,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1850,2590,"",5880,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1851,2591,"",5881,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1852,2592,"",5882,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1853,2594,"",5883,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1854,2595,151,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
1855,2597,"",5884,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1856,2598,"",5885,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1857,2599,"",5886,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1858,2600,"",5887,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1859,2602,"",5888,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1860,2603,"",5889,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1861,2604,"",5890,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1862,2605,"",5891,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
1863,2606,"",5892,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1864,2607,"",5893,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1865,2608,"",5894,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1866,2609,"",5895,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1867,2610,"",5896,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1868,2611,"",5897,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1869,2612,"",5898,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1870,2613,"",5899,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1871,2614,"",5900,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1872,2615,"",5901,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1873,2616,"",5902,[],"[6,7,56,8,9,10,11,12,15,16,17,32]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
1874,2617,"","",[346],[],"[6700,6826,6701,6702,6703,6825,6704,6824,6705,6706,6707,6708,6712,6823,6775,6777,6779,6856,7042,6776,6778,6780,6961,6960,6973,6975,6996,6992,7091,7092,7093,7094,7102]","",[-38],[37],"",[],"",[],[],[],[],"","",0,""
1875,2618,"","",[346],[],[6604],"",[5],[37],"",[],"",[],[],[],[],"","",0,""
1876,2619,152,"",[1366],[23],[],"",[68],[13],"",[],"",[],[],[],[],"","","",""
1877,2620,"",5903,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1878,2621,153,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
1879,2623,"","","[346,1300,12001]",[],[6890],"","[6,4,50]",[37],"",[],"",[],[],[],[],"","",0,""
1880,2624,"","",[346],[],[6888],"",[6],[37],"",[],"",[],[],[],[],"","",0,""
1881,2625,"","","[346,1300]",[],"[6889,6945]","","[4,4]",[37],"",[],"",[],[],[],[],"","",0,""
1882,2626,"","","[346,1300]",[],[6887],"","[5,4]",[37],"",[],"",[],[],[],[],"","",0,""
1883,2627,"","","[346,1300]",[],[6968],"","[3,4]",[37],"",[],"",[],[],[],[],"","",0,""
1884,2628,"",5904,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1885,2629,"",5905,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1886,2630,"",5906,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1887,2631,"",5907,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1888,2632,"",5908,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1889,2633,"",5909,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1890,2634,"",5910,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1891,2635,"",5911,[],"[9,10,11,12,15,16,17,32]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
1892,2636,"","","[346,9159]",[],"[6700,6826,6701,6702,6703,6825,6704,6824,6705,6706,6707,6708,6712,6823,6775,6777,6779,6856,7042,6776,6778,6780,6961,6960,6973,6975,6996,6992,7091,7092,7093,7094,7102]","","[-37,32]",[37],"",[],"",[],[],[],[],"","",0,""
1893,2637,"","","[346,1300,2673,3593]",[],[6862],"","[9,9,1,9]",[37],"",[],"",[],[],[],[],"","",0,""
1894,2638,154,"",[1366],[23],[],"",[69],[13],"",[],"",[],[],[],[],"","","",""
1895,2639,"",5912,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1896,2640,155,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
1897,2642,"","","[346,1300,12001]",[],[6890],"","[5,3,51]",[37],"",[],"",[],[],[],[],"","",0,""
1898,2643,"","",[346],[],[6888],"",[4],[37],"",[],"",[],[],[],[],"","",0,""
1899,2644,"","","[346,1300]",[],"[6889,6945]","","[3,8]",[37],"",[],"",[],[],[],[],"","",0,""
1900,2645,"","","[346,1300]",[],[6887],"","[4,9]",[37],"",[],"",[],[],[],[],"","",0,""
1901,2646,"","","[346,1300]",[],[6968],"","[2,7]",[37],"",[],"",[],[],[],[],"","",0,""
1902,2647,"",5914,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1903,2648,"",5913,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1904,2649,"",5915,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1905,2650,"",5916,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1906,2651,"",5917,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1907,2652,"",5918,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1908,2653,"",5919,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1909,2654,"",5920,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
1910,2655,156,"",[1366],[23],[],"",[70],[13],"",[],"",[],[],[],[],"","","",""
1911,2657,"",5921,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
1912,2658,"","",[346],[],[7061],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
1913,2659,"",5922,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1914,2660,"",5923,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1915,2661,"",5924,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1916,2662,"",5925,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1917,2663,"",5926,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1918,2664,"","",[346],[],"[6700,6826,6701,6702,6703,6825,6704,6824,6705,6706,6707,6708,6712,6823,6775,6777,6779,6856,7042,6776,6778,6780,6961,6960,6973,6975,6996,6992,7091,7092,7093,7094,7102]","",[-35],[37],"",[],"",[],[],[],[],"","",0,""
1919,2666,"","","[346,1300]",[],[7062],"","[2,2]",[37],"",[],"",[],[],[],[],"","",0,""
1920,2667,"","",[346],[],[6875],"",[5],[37],"",[],"",[],[],[],[],"","",0,""
1921,2668,"","",[346],[],[6730],"",[5],[37],"",[],"",[],[],[],[],"","",0,""
1922,2669,"","","[346,1300]",[],[7062],"","[1,1]",[37],"",[],"",[],[],[],[],"","",0,""
1923,2670,"","",[346],[],[6875],"",[6],[37],"",[],"",[],[],[],[],"","",0,""
1924,2671,"","","[346,9159]",[],"[6878,6880]","","[6,48]",[37],"",[],"",[],[],[],[],"","",0,""
1925,2672,"","",[346],[],[6730],"",[4],[37],"",[],"",[],[],[],[],"","",0,""
1926,2673,"","",[346],[],"[6773,7307]","",[1],[37],"",[],"",[],[],[],[],"","",0,""
1927,2674,"","",[346],[],"[6696,6805]","",[1],[37],"",[],"",[],[],[],[],"","",0,""
1928,2675,"",5927,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1929,2676,"",5928,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1930,2677,"",5929,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1931,2678,"",5930,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1932,2679,"",5931,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1933,2680,"",5932,[],"[9,10,11,12,15,16,17,32]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
1934,2681,"",5933,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1935,2683,"","",[346],[],"[6886,6944]","",[10],[37],"",[],"",[],[],[],[],"","",0,""
1936,2684,"","",[346],[],[6896],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
1937,2685,"",5935,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1938,2686,"",5936,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1939,2687,"",5937,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1940,2688,"",5938,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1941,2689,"",5939,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1942,2690,"",5940,[],"[9,10,11,12,14,57,15,32]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
1943,2691,159,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
1944,2692,"",5941,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1945,2694,"","",[346],[],[6969],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
1946,2696,"",5934,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
1947,2697,"",5942,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1948,2698,"",5943,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1949,2699,"",5944,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1950,2700,"",5945,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1951,2701,"",5946,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1952,2702,"",5947,[],"[9,10,11,12,15,32]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
1953,2703,"","",[346],[],"[6700,6826,6701,6702,6703,6825,6704,6824,6705,6706,6707,6708,6712,6823,6775,6777,6779,6856,7042,6776,6778,6780,6961,6960,6973,6975,6996,6992,7091,7092,7093,7094,7102]","",[-36],[37],"",[],"",[],[],[],[],"","",0,""
1954,2704,157,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
1955,2705,"","",[346],[],"[6822,7298]","",[5],[37],"",[],"",[],[],[],[],"","",0,""
1956,2706,"","",[346],[],[6929],"",[3],[37],"",[],"",[],[],[],[],"","",0,""
1957,2708,"",5948,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1958,2709,"",5949,[],"[9,10,11,12,15,16,17,32]",[],"",[],"[1,4]",1,[],"",[],[],[],[],"","","",""
1959,2711,"",5956,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1960,2712,"",5957,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1961,2713,"",5958,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1962,2714,"",5959,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1963,2715,160,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
1964,2717,"",5954,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1965,2718,"",5955,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1966,2720,"",5950,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1967,2721,"",5951,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1968,2722,"",5952,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1969,2723,"",5953,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1970,2724,161,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
1971,2725,"",5960,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1972,2726,"",5961,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1973,2727,"",5962,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1974,2728,"",5963,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1975,2729,"",5964,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1976,2730,"",5965,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1977,2731,"",5966,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1978,2732,"",5967,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","","",""
1979,2733,"",5968,[],[20],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
1980,2734,"",5969,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
1981,2735,"",5970,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1982,2736,162,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
1983,2737,163,"",[1366],[23],[],"",[71],[13],"",[],"",[],[],[],[],"","","",""
1984,2739,"","","[346,9159]",[],"[6700,6826,6701,6702,6703,6825,6704,6824,6705,6706,6707,6708,6712,6823,6775,6777,6779,6856,7042,6776,6778,6780,6961,6960,6973,6975,6996,6992,7091,7092,7093,7094,7102]","","[-39,35]",[37],"",[],"",[],[],[],[],"","",0,""
1985,2740,"","",[346],[],"[6599,6804]","",[3],[37],"",[],"",[],[],[],[],"","",0,""
1986,2741,"",5971,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1987,2742,"",5972,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1988,2743,"",5973,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1989,2744,"",5974,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1990,2745,"",5975,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1991,2746,"",5976,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1992,2747,"",5977,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1993,2748,"",5978,[],"[14,57,16,17]",[],"",[],[1],"",[],"",[],[],[],[],"","","",""
1994,2749,"",5979,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
1995,2750,"",5980,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1996,2751,164,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
1997,2752,165,"",[1366],[23],[],"",[72],[13],"",[],"",[],[],[],[],"","","",""
1998,2754,"","","[346,9159]",[],"[6700,6826,6701,6702,6703,6825,6704,6824,6705,6706,6707,6708,6712,6823,6775,6777,6779,6856,7042,6776,6778,6780,6961,6960,6973,6975,6996,6992,7091,7092,7093,7094,7102]","","[-40,36]",[37],"",[],"",[],[],[],[],"","",0,""
1999,2755,"","","[346,1300,3593,2673]",[],[6862],"","[10,10,10,12]",[37],"",[],"",[],[],[],[],"","",0,""
2000,2756,"",5981,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2001,2757,"",5982,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2002,2758,"",5983,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
2003,2759,"",5984,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
2004,2760,"",5985,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
2005,2761,"",5986,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2006,2762,"",5987,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2007,2763,166,"",[1366],[23],[],"",[73],[13],"",[],"",[],[],[],[],"","","",""
2008,2765,"",5988,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
2009,2766,"",5989,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2010,2767,167,"",[1366],[23],[],"",[74],[13],"",[],"",[],[],[],[],"","","",""
2011,2768,"",5990,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2012,2770,"",5991,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2013,2771,"",5992,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2014,2772,"",5993,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
2015,2773,"",5994,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
2016,2774,"",5995,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
2017,2775,"",5996,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2018,2776,"",5997,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2019,2777,"",5998,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2020,2778,"",5999,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2021,2779,"",6000,[],"[6,7,56,8]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
2022,2780,"",6001,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
2023,2781,"","",[346],[],"[6837,6838,6839,6841,6840]","",[18],[37],"",[],"",[],[],[],[],"","",0,""
2024,2782,"","",[346],[],"[6858,6859,7075,7070,7071,6860,6595,7106,6678]","",[3],[37],"",[],"",[],[],[],[],"","",0,""
2025,2783,"","",[346],[],[6857],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
2026,2784,"",6002,[],"[6,7,56,8,9,10,11,12,13,15,16,17,32,14,57]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
2027,2785,"",6003,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
2028,2786,158,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
2029,2789,"",6004,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2030,2790,"",6005,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","","",""
2031,2791,"",6006,[],[20],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
2032,2792,"",6007,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2033,2797,"",6008,[],"[9,10,11,14,57,15]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
2034,2800,"",6009,[12307],[25],[],"",[1],[7],"",[],"",[],[],[],[],"","","",""
2035,2801,"",6010,[12307],[25],[],"",[1],[7],"",[],"",[],[],[],[],"","","",""
2036,2802,"",6011,[12307],[23],[],"",[1],[12],"",[],"",[],[],[],[],"","","",""
2037,2803,"",6012,[12307],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","","",""
2038,2804,"",6013,[12307],[24],[],"",[1],[9],"",[],"",[],[],[],[],"","","",""
2039,2805,"",6014,[12307],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","","",""
2040,2806,"",6015,[12307],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","","",""
2041,2807,"",6016,[12308],"[6,7,56,8,9,10,15,14,57,11,12,32]",[],"",[1],"[1,4]",1,[],"",[],[],[],[],"","","",""
2042,2808,169,"",[12309],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[1],"[2,5]",1,[],"",[],[],[],[],"","","",""
2043,2809,"",6017,[12307],[21],[],"",[1],[15],"",[],"",[],[],[],[],"","","",""
2044,2810,170,"","[1366,12307]",[23],[],"","[75,1]",[13],"",[],"",[],[],[],[],"","","",""
2045,2812,"","","[318,12307]",[4],[],"","[165,1]",[14],"",[],"",[],[],[],[],"","","",""
2046,2813,"",6018,[12307],[25],[],"",[1],[7],"",[],"",[],[],[],[],"","","",""
2047,2814,"",6019,[12307],[23],[],"",[1],[12],"",[],"",[],[],[],[],"","","",""
2048,2815,"",6020,[12307],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","","",""
2049,2816,"",6021,[12307],[24],[],"",[1],[9],"",[],"",[],[],[],[],"","","",""
2050,2817,"",6022,[12308],"[6,7,56,8,9,10,15,14,57,11,12,32]",[],"",[1],"[1,4]",1,[],"",[],[],[],[],"","","",""
2051,2818,183,"",[12309],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[1],"[2,5]",1,[],"",[],[],[],[],"","","",""
2052,2819,"",6023,[12307],[21],[],"",[1],[15],"",[],"",[],[],[],[],"","","",""
2053,2820,184,"","[1366,12307]",[23],[],"","[80,1]",[13],"",[],"",[],[],[],[],"","","",""
2054,2821,"",6024,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
2055,2831,"",6025,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
2056,2822,"",6026,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
2057,2823,"",6027,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
2058,2824,"",6028,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
2059,2825,"",6029,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
2060,2826,"","",[346],[],"[6773,7307]","",[2],[37],"",[],"",[],[],[],[],"","",0,""
2061,2827,"","","[346,9287]",[],"[6773,7307]","","[3,-1]",[37],"",[],"",[],[],[],[],"","",0,""
2062,2828,"","",[346],[],"[6773,7307]","",[4],[37],"",[],"",[],[],[],[],"","",0,""
2063,2829,"","","[346,2183,9159]",[],[6791],"","[3,3,38]",[37],"",[],"",[],[],[],[],"","",0,""
2064,2830,"","",[346],[],"[6749,6806]","",[10],[37],"",[],"",[],[],[],[],"","",0,""
2065,2838,"",6030,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
2066,2839,"",6031,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
2067,2840,"",6032,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
2068,2841,"",6033,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2069,2842,"","","[346,9159]",[],"[6586,6807]","","[1,48]",[37],"",[],"",[],[],[],[],"","",0,""
2070,2843,"","",[346],[],"[6586,6807]","",[2],[37],"",[],"",[],[],[],[],"","",0,""
2071,2844,"",6034,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
2072,2845,"",6035,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
2073,2846,168,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
2074,2847,"",6036,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2075,2848,"","",[318],[4],[],"",[164],[14],"",[],"",[],[],[],[],"","","",""
2076,2849,"",6037,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2077,2850,"",6038,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
2078,2851,"",6039,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
2079,2852,"",6040,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
2080,2853,"",6041,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2081,2854,"",6042,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
2082,2855,"","",[318],[4],[],"",[170],[14],"",[],"",[],[],[],[],"","","",""
2083,2858,"",6045,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","","",""
2084,2859,"",6046,[],[20],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
2085,2856,"",6043,[],"[9,11,12,32,10]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
2086,2857,"",6044,[],"[16,17,15]",[],"",[],[1],"",[],"",[],[],[],[],"","","",""
2087,2860,229,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
2088,2861,"",6047,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
2089,2862,230,"",[1366],[23],[],"",[96],[13],"",[],"",[],[],[],[],"","","",""
