"rownum","Id","HASH16","ModTypeKey","Level","StatsKey1","StatsKey2","StatsKey3","StatsKey4","Domain","Name","GenerationType","Families","Stat1Min","Stat1Max","Stat2Min","Stat2Max","Stat3Min","Stat3Max","Stat4Min","Stat4Max","SpawnWeight_TagsKeys","SpawnWeight_Values","TagsKeys","GrantedEffectsPerLevelKeys","[i32]","MonsterMetadata","MonsterKillAchievements","ChestModType","Stat5Min","Stat5Max","StatsKey5","FullAreaClear_AchievementItemsKey","AchievementItemsKey","GenerationWeight_TagsKeys","GenerationWeight_Values","ModifyMapsAchievements","IsEssenceOnlyModifier","Stat6Min","Stat6Max","StatsKey6","MaxLevel","bool","CraftingItemClassRestrictions","MonsterOnDeath","i32","[rid]","Heist_SubStatValue1","Heist_SubStatValue2","Heist_StatsKey0","Heist_StatsKey1","Heist_AddStatValue1","Heist_AddStatValue2","InfluenceTypes","ImplicitTagsKeys","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","BuffTemplate","ArchnemesisMinionMod","HASH32","[rid]","i32","[rid]"
14847,"IncreasedBurningDamageSupportedUber1",55397,5430,68,209,6571,"","",1,"of the Elder",2,[2718],20,25,16,16,0,0,0,0,"[251,0]","[800,0]",[],[21189],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[639,658,1143,632,318,309,27]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1454345931,[],0,[]
14848,"IncreasedBurningDamageSupportedUber2",43208,5430,75,209,6571,"","",1,"of the Elder",2,[2718],26,30,18,18,0,0,0,0,"[251,0]","[800,0]",[],[21191],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[639,658,1143,632,318,309,27]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1188163097,[],0,[]
14849,"IncreasedBurningDamageSupportedUber3",29887,5430,82,209,6571,"","",1,"of the Elder",2,[2718],31,35,20,20,0,0,0,0,"[251,0]","[800,0]",[],[21193],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[639,658,1143,632,318,309,27]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",199982932,[],0,[]
14850,"ChanceToGainPowerChargeOnKillUber1",64346,1195,68,1394,"","","",1,"The Shaper's",1,[594],4,6,0,0,0,0,0,0,"[250,280,288,0]","[400,400,400,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[629,1143]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-2054521136,[],0,[]
14851,"ChanceToGainPowerChargeOnKillUber2",32570,1195,84,1394,"","","",1,"The Shaper's",1,[594],7,10,0,0,0,0,0,0,"[250,280,288,0]","[400,400,400,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[629,1143]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",559308396,[],0,[]
14852,"SupportedByLessDurationUber1",33906,5431,68,6578,"","","",1,"The Elder's",1,[1661],20,20,0,0,0,0,0,0,"[251,0]","[800,0]",[],[23323],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[639,1143,27]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",682732739,[],0,[]
14853,"SpellAddedFireDamageUber1",37428,2678,68,1586,1587,"","",1,"The Elder's",1,[2722],17,22,33,39,0,0,0,0,"[251,0]","[400,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[658,661,1143,632,318,309,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1658777835,[],0,[]
14854,"SpellAddedFireDamageUber2",49230,2678,75,1586,1587,"","",1,"The Elder's",1,[2722],21,28,42,49,0,0,0,0,"[251,0]","[400,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[658,661,1143,632,318,309,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1487509736,[],0,[]
14855,"SpellAddedFireDamageUber3",27499,2678,82,1586,1587,"","",1,"The Elder's",1,[2722],25,34,51,59,0,0,0,0,"[251,0]","[400,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[658,661,1143,632,318,309,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1690439593,[],0,[]
14856,"SpellAddedColdDamageUber1",61840,2679,68,1588,1589,"","",1,"The Shaper's",1,[2723],14,18,27,32,0,0,0,0,"[250,0]","[400,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[658,661,1143,632,318,310,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1225832577,[],0,[]
14857,"SpellAddedColdDamageUber2",13953,2679,75,1588,1589,"","",1,"The Shaper's",1,[2723],17,23,34,40,0,0,0,0,"[250,0]","[400,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[658,661,1143,632,318,310,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1832803263,[],0,[]
14858,"SpellAddedColdDamageUber3",31109,2679,83,1588,1589,"","",1,"The Shaper's",1,[2723],21,28,41,48,0,0,0,0,"[250,0]","[400,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[658,661,1143,632,318,310,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",632970303,[],0,[]
14859,"SpellAddedLightningDamageUber1",34401,2680,68,1590,1591,"","",1,"The Shaper's",1,[2724],2,5,58,61,0,0,0,0,"[250,0]","[400,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[658,661,1143,632,318,311,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1317390564,[],0,[]
14860,"SpellAddedLightningDamageUber2",56845,2680,75,1590,1591,"","",1,"The Shaper's",1,[2724],2,6,73,77,0,0,0,0,"[250,0]","[400,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[658,661,1143,632,318,311,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",792981838,[],0,[]
14861,"SpellAddedLightningDamageUber3",31637,2680,84,1590,1591,"","",1,"The Shaper's",1,[2724],2,7,88,93,0,0,0,0,"[250,0]","[400,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[658,661,1143,632,318,311,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1270689833,[],0,[]
14862,"SpellAddedPhysicalDamageUber1",65451,2677,68,1584,1585,"","",1,"The Elder's",1,[2721],17,22,33,39,0,0,0,0,"[251,0]","[400,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[659,661,1143,632,313,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1994099057,[],0,[]
14863,"SpellAddedPhysicalDamageUber2",6959,2677,75,1584,1585,"","",1,"The Elder's",1,[2721],21,28,42,49,0,0,0,0,"[251,0]","[400,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[659,661,1143,632,313,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1847227701,[],0,[]
14864,"SpellAddedPhysicalDamageUber3",26149,2677,85,1584,1585,"","",1,"The Elder's",1,[2721],25,34,51,59,0,0,0,0,"[251,0]","[400,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[659,661,1143,632,313,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1822558855,[],0,[]
14865,"SpellAddedChaosDamageUber1",29960,1903,68,1592,1593,"","",1,"The Elder's",1,[1097],14,18,27,32,0,0,0,0,"[251,0]","[400,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[661,706,1143,632,312,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1972764830,[],0,[]
14866,"SpellAddedChaosDamageUber2",53071,1903,75,1592,1593,"","",1,"The Elder's",1,[1097],17,23,34,40,0,0,0,0,"[251,0]","[400,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[661,706,1143,632,312,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",871759034,[],0,[]
14867,"SpellAddedChaosDamageUber3",10903,1903,85,1592,1593,"","",1,"The Elder's",1,[1097],21,28,41,48,0,0,0,0,"[251,0]","[400,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[661,706,1143,632,312,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",145039922,[],0,[]
14868,"ManaRegenerationUber1",50320,107,68,130,"","","",1,"of Shaping",2,[32],41,55,0,0,0,0,0,0,"[250,0]","[800,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[660,1143,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1715774165,[],0,[]
14869,"ManaRegenerationUber2",24432,107,75,130,"","","",1,"of Shaping",2,[32],56,70,0,0,0,0,0,0,"[250,0]","[800,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[660,1143,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1425410950,[],0,[]
14870,"AddedManaRegenerationUber1",9945,1426,68,131,"","","",1,"of Shaping",2,[32],180,300,0,0,0,0,0,0,"[250,0]","[800,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[660,1143,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1174168358,[],0,[]
14871,"AddedManaRegenerationUber2",23253,1426,80,131,"","","",1,"of Shaping",2,[32],360,480,0,0,0,0,0,0,"[250,0]","[800,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[660,1143,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1232868265,[],0,[]
14872,"AdditionalSpellBlockChanceUber1",52518,1697,68,2088,"","","",1,"of the Elder",2,[983],3,4,0,0,0,0,0,0,"[251,0]","[800,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[635,1143]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1834524798,[],0,[]
14873,"AdditionalSpellBlockChanceUber2",36006,1697,80,2088,"","","",1,"of the Elder",2,[983],5,6,0,0,0,0,0,0,"[251,0]","[800,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[635,1143]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-183404105,[],0,[]
14874,"SocketedSpellCriticalStrikeChanceUber1_",1100,5419,68,6892,"","","",1,"of Shaping",2,[2733],100,100,0,0,0,0,0,0,"[250,0]","[400,0]",[171],[44567],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[638,1143,34,625,27]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-970603927,[],0,[]
14875,"SocketedSpellCriticalStrikeChanceUber2",26218,5419,75,6892,"","","",1,"of Shaping",2,[2733],200,200,0,0,0,0,0,0,"[250,0]","[400,0]",[171],[44568],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[638,1143,34,625,27]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-542262841,[],0,[]
14876,"SocketedSpellCriticalStrikeChanceUber3",4254,5419,84,6892,"","","",1,"of Shaping",2,[2733],300,300,0,0,0,0,0,0,"[250,0]","[400,0]",[171],[44569],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[638,1143,34,625,27]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-982133269,[],0,[]
14877,"SocketedAttackCriticalStrikeChanceUber1__",7109,5420,68,6890,"","","",1,"of the Elder",2,[2733],100,100,0,0,0,0,0,0,"[251,0]","[400,0]",[172],[44559],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[638,1143,319,625,27]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-82845494,[],0,[]
14878,"SocketedAttackCriticalStrikeChanceUber2",52250,5420,75,6890,"","","",1,"of the Elder",2,[2733],200,200,0,0,0,0,0,0,"[251,0]","[400,0]",[172],[44560],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[638,1143,319,625,27]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-2129310449,[],0,[]
14879,"SocketedAttackCriticalStrikeChanceUber3",40829,5420,83,6890,"","","",1,"of the Elder",2,[2733],300,300,0,0,0,0,0,0,"[251,0]","[400,0]",[172],[44561],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[638,1143,319,625,27]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2140070131,[],0,[]
14880,"EnemyPhysicalDamageTakenAuraUber1_",45235,6379,85,8165,544,"","",1,"of the Elder",2,[3135],9,9,9,9,0,0,0,0,"[251,0]","[400,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[659,1143,632,313]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,"",1596583834,[],0,[]
14881,"EnemyElementalDamageTakenAuraUber1",5251,6380,85,11614,3488,"","",1,"of Shaping",2,[3136],6,6,6,6,0,0,0,0,"[250,0]","[400,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[658,1143,632,318]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,"",697580823,[],0,[]
14882,"LocalIncreaseSocketedActiveGemLevelUber1",33683,1928,80,2400,"","","",1,"The Shaper's",1,[1116],1,1,0,0,0,0,0,0,"[252,0]","[400,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[1143,27]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1860234612,[],0,[]
14883,"LocalIncreaseSocketedSupportGemLevelUber1",42364,1744,80,2216,"","","",1,"The Elder's",1,[116],1,1,0,0,0,0,0,0,"[253,0]","[400,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[1143,27]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1117448166,[],0,[]
14884,"PhysicalDamageTakenAsFirePercentUber1",45475,5441,68,1047,"","","",1,"The Elder's",1,[2719],5,10,0,0,0,0,0,0,"[253,0]","[400,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[1143,313,318,309]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",103462793,[],0,[]
14885,"PhysicalDamageTakenAsFirePercentUber2",46338,5441,84,1047,"","","",1,"The Elder's",1,[2719],11,15,0,0,0,0,0,0,"[253,0]","[400,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[1143,313,318,309]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2072628875,[],0,[]
14886,"PhysicalDamageTakenAsColdPercentUber1",28466,5443,68,1048,"","","",1,"The Shaper's",1,[2719],5,10,0,0,0,0,0,0,"[252,0]","[400,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[1143,313,318,310]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-346127252,[],0,[]
14887,"PhysicalDamageTakenAsColdPercentUber2",45962,5443,83,1048,"","","",1,"The Shaper's",1,[2719],11,15,0,0,0,0,0,0,"[252,0]","[400,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[1143,313,318,310]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",461416458,[],0,[]
14888,"PhysicalDamageTakenAsLightningPercentUber1",32451,5445,68,1049,"","","",1,"The Shaper's",1,[2719],5,10,0,0,0,0,0,0,"[252,0]","[400,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[1143,313,318,311]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1126710764,[],0,[]
14889,"PhysicalDamageTakenAsLightningPercentUber2___",51166,5445,82,1049,"","","",1,"The Shaper's",1,[2719],11,15,0,0,0,0,0,0,"[252,0]","[400,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[1143,313,318,311]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-2134161643,[],0,[]
14890,"ReducedElementalReflectTakenUber1",45593,5435,68,10908,"","","",1,"The Shaper's",1,[980],-100,-100,0,0,0,0,0,0,"[252,0]","[200,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[1143,318]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-831488919,[],0,[]
14891,"ReducedElementalReflectTakenUber2",10745,5435,75,10908,"","","",1,"The Shaper's",1,[980],-100,-100,0,0,0,0,0,0,"[252,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[1143,318]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",86912215,[],0,[]
14892,"ReducedPhysicalReflectTakenUber1",285,5437,68,10907,"","","",1,"The Elder's",1,[980],-100,-100,0,0,0,0,0,0,"[253,0]","[200,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[1143,313]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-834547876,[],0,[]
14893,"ReducedPhysicalReflectTakenUber2",4538,5437,75,10907,"","","",1,"The Elder's",1,[980],-100,-100,0,0,0,0,0,0,"[253,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[1143,313]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1740666491,[],0,[]
14894,"MaximumLifeUber1",37751,205,68,124,"","","",1,"The Elder's",1,[63],5,8,0,0,0,0,0,0,"[253,0]","[400,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[660,1143,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1734210603,[],0,[]
14895,"MaximumLifeUber2",45074,205,85,124,"","","",1,"The Elder's",1,[63],9,12,0,0,0,0,0,0,"[253,0]","[400,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[660,1143,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-534097864,[],0,[]
14896,"MaximumManaBodyUber1",5390,405,68,128,"","","",1,"The Shaper's",1,[138],9,11,0,0,0,0,0,0,"[252,0]","[400,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[660,1143,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2062446560,[],0,[]
14897,"MaximumManaBodyUber2",5842,405,75,128,"","","",1,"The Shaper's",1,[138],12,15,0,0,0,0,0,0,"[252,0]","[400,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[660,1143,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1343112924,[],0,[]
14898,"DamageTakenFromManaBeforeLifeUber1_",29409,1312,80,1922,"","","",1,"The Shaper's",1,[685],5,10,0,0,0,0,0,0,"[252,0]","[0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[660,1143,316,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-241532037,[],0,[]
14899,"MaximumLifeOnKillPercentUber1",25145,3745,68,3307,"","","",1,"of the Elder",2,[1649],3,4,0,0,0,0,0,0,"[253,0]","[800,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[660,1143,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",417626845,[],0,[]
14900,"MaximumLifeOnKillPercentUber2__",11662,3745,75,3307,"","","",1,"of the Elder",2,[1649],5,6,0,0,0,0,0,0,"[253,0]","[800,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[660,1143,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1492612473,[],0,[]
14901,"MaximumManaOnKillPercentUber1",28048,3747,68,6329,"","","",1,"of Shaping",2,[1650],3,4,0,0,0,0,0,0,"[252,0]","[800,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[660,1143,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",18640012,[],0,[]
14902,"MaximumManaOnKillPercentUber2",39805,3747,75,6329,"","","",1,"of Shaping",2,[1650],5,6,0,0,0,0,0,0,"[252,0]","[800,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[660,1143,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-949199855,[],0,[]
14903,"MaximumEnergyShieldOnKillPercentUber1",57131,3749,68,7122,"","","",1,"of Shaping",2,[1651],3,4,0,0,0,0,0,0,"[252,0]","[800,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[1143,317,628]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",220647949,[],0,[]
14904,"MaximumEnergyShieldOnKillPercentUber2",20972,3749,75,7122,"","","",1,"of Shaping",2,[1651],5,6,0,0,0,0,0,0,"[252,0]","[800,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[1143,317,628]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-524701355,[],0,[]
14905,"PercentageStrengthUber1_",21369,370,68,2028,"","","",1,"of the Elder",2,[1246],5,8,0,0,0,0,0,0,"[253,0]","[800,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[1143,634]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1831812694,[],0,[]
14906,"PercentageStrengthUber2__",10928,370,83,2028,"","","",1,"of the Elder",2,[1246],9,12,0,0,0,0,0,0,"[253,0]","[800,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[1143,634]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-451227734,[],0,[]
14907,"PercentageDexterityUber1",62558,374,68,2027,"","","",1,"of the Elder",2,[1247],5,8,0,0,0,0,0,0,"[253,0]","[800,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[1143,634]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1795202910,[],0,[]
14908,"PercentageDexterityUber2",60451,374,83,2027,"","","",1,"of the Elder",2,[1247],9,12,0,0,0,0,0,0,"[253,0]","[800,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[1143,634]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1396162324,[],0,[]
14909,"PercentageIntelligenceUber1",731,2213,68,2029,"","","",1,"of Shaping",2,[1248],5,8,0,0,0,0,0,0,"[252,0]","[800,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[1143,634]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-285938641,[],0,[]
14910,"PercentageIntelligenceUber2",475,2213,83,2029,"","","",1,"of Shaping",2,[1248],9,12,0,0,0,0,0,0,"[252,0]","[800,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,0,"[1143,634]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1198278328,[],0,[]
14911,"LifeRegenerationRatePercentUber1",27481,310,68,450,"","","",1,"of the Elder",2,[109],60,90,0,0,0,0,0,0,"[253,255,0]","[0,0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[660,1143,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1699155486,[],0,[]
14912,"LifeRegenerationRatePercentUber2",42927,310,75,450,"","","",1,"of the Elder",2,[109],96,120,0,0,0,0,0,0,"[253,255,0]","[0,0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,1,"[660,1143,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",557942510,[],0,[]
