"rownum","RewardOffer","i32","Character","Reward","RewardLevel","rid","i32","string","[rid]","RewardStack","bool","bool","[rid]","i32","i32","[rid]","i32","rid","i32"
675,32,46,3,5672,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
676,32,47,5,5407,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
677,32,48,5,5406,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
678,32,49,5,5275,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
679,32,50,5,5397,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
680,32,51,5,5281,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
681,32,52,5,5571,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
682,32,53,5,5610,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
683,32,54,5,5611,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
684,32,55,5,5551,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
685,32,56,5,5559,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
686,32,57,5,5633,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
687,32,58,5,5277,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
688,32,59,5,5672,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
689,32,60,2,5407,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
690,32,61,2,5406,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
691,32,62,2,5275,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
692,32,63,2,5397,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
693,32,64,2,5281,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
694,32,65,2,5569,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
695,32,66,2,5573,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
696,32,67,2,5633,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
697,32,68,2,5277,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
698,32,69,2,5672,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
699,33,0,1,5508,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
700,33,1,1,5509,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
701,33,2,1,5510,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
702,33,3,1,5539,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
703,33,4,1,5511,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
704,33,5,1,5656,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
705,33,6,1,5736,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
706,33,7,1,5732,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
707,33,8,1,5734,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
708,33,9,1,5742,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
709,33,10,6,5508,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
710,33,11,6,5509,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
711,33,12,6,5510,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
712,33,13,6,5539,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
713,33,14,6,5511,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
714,33,15,6,5656,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
715,33,16,6,5736,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
716,33,17,6,5732,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
717,33,18,6,5734,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
718,33,19,6,5742,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
719,33,20,0,5508,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
720,33,21,0,5509,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
721,33,22,0,5510,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
722,33,23,0,5539,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
723,33,24,0,5511,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
724,33,25,0,5641,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
725,33,26,4,5508,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
726,33,27,4,5509,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
727,33,28,4,5510,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
728,33,29,4,5539,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
729,33,30,4,5511,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
730,33,31,3,5508,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
731,33,32,3,5509,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
732,33,33,3,5510,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
733,33,34,3,5539,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
734,33,35,3,5511,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
735,33,36,3,5778,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
736,33,37,5,5508,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
737,33,38,5,5509,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
738,33,39,5,5510,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
739,33,40,5,5539,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
740,33,41,5,5511,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
741,33,42,5,5777,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
742,33,43,5,5732,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
743,33,44,5,5734,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
744,33,45,5,5778,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
745,33,46,5,5762,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
746,33,47,2,5508,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
747,33,48,2,5509,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
748,33,49,2,5510,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
749,33,50,2,5539,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
750,33,51,2,5511,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
751,33,52,2,5732,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
752,33,53,2,5734,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
753,33,54,2,5780,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
754,33,55,2,5781,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
755,33,56,2,5784,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
756,34,0,"",5178,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
757,41,0,"",4495,41,2,0,"",[],1,"","",[],1203,0,[],0,"",0
758,41,1,"",4496,41,2,0,"",[],1,"","",[],1203,0,[],0,"",0
759,41,2,"",4497,41,2,0,"",[],1,"","",[],1203,0,[],0,"",0
760,41,3,"",4502,41,2,0,"",[],1,"","",[],1203,0,[],0,"",0
761,41,4,"",4503,41,2,0,"",[],1,"","",[],1203,0,[],0,"",0
762,41,5,"",4504,41,2,0,"",[],1,"","",[],1203,0,[],0,"",0
763,42,0,"",5043,42,1,0,"",[],1,"","",[],1203,0,[],0,"",0
764,42,1,"",5044,42,1,0,"",[],1,"","",[],1203,0,[],0,"",0
765,42,2,"",5045,42,1,0,"",[],1,"","",[],1203,0,[],0,"",0
766,42,3,"",5048,42,1,0,"",[],1,"","",[],1203,0,[],0,"",0
767,42,4,"",5046,42,1,0,"",[],1,"","",[],1203,0,[],0,"",0
768,42,5,"",5050,42,1,0,"",[],1,"","",[],1203,0,[],0,"",0
769,42,6,"",5042,42,1,0,"",[],1,"","",[],1203,0,[],0,"",0
770,43,0,"",5185,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
771,44,0,"",5943,42,2,0,"",[],1,"","",[],1203,0,[],0,"",0
772,44,1,"",5944,42,2,0,"",[],1,"","",[],1203,0,[],0,"",0
773,44,2,"",5945,42,2,0,"",[],1,"","",[],1203,0,[],0,"",0
774,45,0,"",5943,1,"",0,"",[],1,"","",[],1203,0,[],0,520,0
775,45,1,"",5944,1,"",0,"",[],1,"","",[],1203,0,[],0,521,0
776,45,2,"",5945,1,"",0,"",[],1,"","",[],1203,0,[],0,522,0
777,46,0,"",5186,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
778,47,0,0,4692,47,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
779,47,1,0,4736,47,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
780,47,2,0,4723,47,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
781,47,3,6,4692,47,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
782,47,4,6,4736,47,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
783,47,5,6,4713,47,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
784,47,6,1,4713,47,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
785,47,7,1,4750,47,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
786,47,8,1,4736,47,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
787,47,9,5,4702,47,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
788,47,10,5,4713,47,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
789,47,11,5,4750,47,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
790,47,12,3,4702,47,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
791,47,13,3,4723,47,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
792,47,14,3,4750,47,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
793,47,15,4,4692,47,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
794,47,16,4,4702,47,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
795,47,17,4,4723,47,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
796,47,18,2,4692,47,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
797,47,19,2,4702,47,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
798,47,20,2,4713,47,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
799,47,21,2,4723,47,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
800,47,22,2,4736,47,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
801,47,23,2,4750,47,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
802,48,0,"",5190,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
803,49,0,"",5191,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
804,51,0,"",5192,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
805,52,0,"",5193,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
806,50,0,"",4573,45,2,0,"",[],1,"","",[],1203,0,[],0,"",0
807,50,1,"",4574,45,2,0,"",[],1,"","",[],1203,0,[],0,"",0
808,50,2,"",4575,45,2,0,"",[],1,"","",[],1203,0,[],0,"",0
809,50,3,"",4576,45,2,0,"",[],1,"","",[],1203,0,[],0,"",0
810,50,4,"",4526,45,2,0,"",[],1,"","",[],1203,0,[],0,"",0
811,50,5,"",4527,45,2,0,"",[],1,"","",[],1203,0,[],0,"",0
812,50,6,"",4528,45,2,0,"",[],1,"","",[],1203,0,[],0,"",0
813,53,0,"",5207,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
814,54,0,0,4876,53,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
815,54,1,0,4920,53,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
816,54,2,0,4912,53,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
817,54,3,6,4876,53,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
818,54,4,6,4920,53,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
819,54,5,6,4901,53,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
820,54,6,1,4901,53,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
821,54,7,1,4929,53,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
822,54,8,1,4920,53,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
823,54,9,5,4889,53,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
824,54,10,5,4929,53,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
825,54,11,5,4901,53,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
826,54,12,3,4889,53,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
827,54,13,3,4929,53,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
828,54,14,3,4912,53,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
829,54,15,4,4876,53,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
830,54,16,4,4912,53,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
831,54,17,4,4889,53,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
832,54,18,2,4876,53,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
833,54,19,2,4889,53,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
834,54,20,2,4901,53,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
835,54,21,2,4912,53,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
836,54,22,2,4920,53,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
837,54,23,2,4929,53,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
838,55,0,"",5195,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
839,56,0,"",5042,54,1,0,"",[],1,"","",[],1203,0,[],0,"",0
840,56,1,"",5046,54,1,0,"",[],1,"","",[],1203,0,[],0,"",0
841,56,2,"",5050,54,1,0,"",[],1,"","",[],1203,0,[],0,"",0
842,56,3,"",5054,54,1,0,"",[],1,"","",[],1203,0,[],0,"",0
843,56,4,"",5049,54,1,0,"",[],1,"","",[],1203,0,[],0,"",0
844,56,5,"",5052,54,1,0,"",[],1,"","",[],1203,0,[],0,"",0
845,56,6,"",5058,54,1,0,"",[],1,"","",[],1203,0,[],0,"",0
846,57,0,"",5209,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
847,58,0,"",4524,57,2,0,"",[],1,"","",[],1203,0,[],0,"",0
848,58,1,"",4525,57,2,0,"",[],1,"","",[],1203,0,[],0,"",0
849,58,2,"",4526,57,2,0,"",[],1,"","",[],1203,0,[],0,"",0
850,58,3,"",4527,57,2,0,"",[],1,"","",[],1203,0,[],0,"",0
851,58,4,"",4528,57,2,0,"",[],1,"","",[],1203,0,[],0,"",0
852,59,0,"",5198,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
853,60,0,"",5210,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
854,61,0,"",4502,59,2,0,"",[],1,"","",[],1203,0,[],0,"",0
855,61,1,"",4503,59,2,0,"",[],1,"","",[],1203,0,[],0,"",0
856,61,2,"",4504,59,2,0,"",[],1,"","",[],1203,0,[],0,"",0
857,61,3,"",4505,59,2,0,"",[],1,"","",[],1203,0,[],0,"",0
858,63,0,"",5943,1,"",0,"",[],1,"","",[],1203,0,[],0,523,0
859,63,1,"",5944,1,"",0,"",[],1,"","",[],1203,0,[],0,525,0
860,63,2,"",5945,1,"",0,"",[],1,"","",[],1203,0,[],0,526,0
861,62,0,"",5215,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
862,64,0,"",5216,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
863,65,0,"",5217,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
864,66,0,"",5224,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
865,67,0,0,4237,61,2,0,"3",[],1,"","",[],1203,0,[],0,"",0
866,67,1,0,4430,61,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
867,67,2,0,4320,61,2,0,"3",[],1,"","",[],1203,0,[],0,"",0
868,67,3,0,4481,61,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
869,67,4,0,4267,61,2,0,"3",[],1,"","",[],1203,0,[],0,"",0
870,67,5,0,4601,61,2,0,"3",[],1,"","",[],1203,0,[],0,"",0
871,67,6,4,4376,61,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
872,67,7,4,4267,61,2,0,"3",[],1,"","",[],1203,0,[],0,"",0
873,67,8,4,4456,61,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
874,67,9,4,4320,61,2,0,"3",[],1,"","",[],1203,0,[],0,"",0
875,67,10,4,4237,61,2,0,"3",[],1,"","",[],1203,0,[],0,"",0
876,67,11,4,4655,61,2,0,"3",[],1,"","",[],1203,0,[],0,"",0
877,67,12,3,4376,61,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
878,67,13,3,5072,61,2,0,"",[],1,"","",[],1203,0,[],0,"",0
879,67,14,3,4294,61,2,0,"3",[],1,"","",[],1203,0,[],0,"",0
880,67,15,3,4178,61,2,0,"3",[],1,"","",[],1203,0,[],0,"",0
881,67,16,3,4267,61,2,0,"3",[],1,"","",[],1203,0,[],0,"",0
882,67,17,3,4620,61,2,0,"3",[],1,"","",[],1203,0,[],0,"",0
883,67,18,5,4208,61,2,0,"3",[],1,"","",[],1203,0,[],0,"",0
884,67,19,5,4178,61,2,0,"3",[],1,"","",[],1203,0,[],0,"",0
885,67,20,5,4149,61,2,0,"3",[],1,"","",[],1203,0,[],0,"",0
886,67,21,5,4376,61,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
887,67,22,5,5072,61,2,0,"",[],1,"","",[],1203,0,[],0,"",0
888,67,23,5,4681,61,2,0,"3",[],1,"","",[],1203,0,[],0,"",0
889,67,24,1,4149,61,2,0,"3",[],1,"","",[],1203,0,[],0,"",0
890,67,25,1,4402,61,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
891,67,26,1,4348,61,2,0,"3",[],1,"","",[],1203,0,[],0,"",0
892,67,27,1,4178,61,2,0,"3",[],1,"","",[],1203,0,[],0,"",0
893,67,28,1,4208,61,2,0,"3",[],1,"","",[],1203,0,[],0,"",0
894,67,29,1,4639,61,2,0,"3",[],1,"","",[],1203,0,[],0,"",0
895,67,30,6,4402,61,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
896,67,31,6,4348,61,2,0,"3",[],1,"","",[],1203,0,[],0,"",0
897,67,32,6,4320,61,2,0,"3",[],1,"","",[],1203,0,[],0,"",0
898,67,33,6,4481,61,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
899,67,34,6,4149,61,2,0,"3",[],1,"","",[],1203,0,[],0,"",0
900,67,35,6,4668,61,2,0,"3",[],1,"","",[],1203,0,[],0,"",0
901,67,36,2,4402,61,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
902,67,37,2,4149,61,2,0,"3",[],1,"","",[],1203,0,[],0,"",0
903,67,38,2,4237,61,2,0,"3",[],1,"","",[],1203,0,[],0,"",0
904,67,39,2,4456,61,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
905,67,40,2,4376,61,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
906,67,41,2,5072,61,2,0,"",[],1,"","",[],1203,0,[],0,"",0
907,68,0,"",5225,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
908,69,0,"",5226,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
909,70,0,"",5223,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
910,71,0,"",5019,65,1,0,"",[],1,"","",[],1203,0,[],0,"",0
911,71,1,"",5034,65,1,0,"",[],1,"","",[],1203,0,[],0,"",0
912,71,2,"",5055,65,1,0,"",[],1,"","",[],1203,0,[],0,"",0
913,71,3,"",5054,65,1,0,"",[],1,"","",[],1203,0,[],0,"",0
914,71,4,"",5051,65,1,0,"",[],1,"","",[],1203,0,[],0,"",0
915,71,5,"",5053,65,1,0,"",[],1,"","",[],1203,0,[],0,"",0
916,71,6,"",5049,65,1,0,"",[],1,"","",[],1203,0,[],0,"",0
917,71,7,"",5052,65,1,0,"",[],1,"","",[],1203,0,[],0,"",0
918,71,8,"",5058,65,1,0,"",[],1,"","",[],1203,0,[],0,"",0
919,72,0,0,4779,66,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
920,72,1,0,4831,66,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
921,72,2,0,4847,66,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
922,72,3,6,4779,66,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
923,72,4,6,4814,66,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
924,72,5,6,4847,66,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
925,72,6,1,4814,66,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
926,72,7,1,4847,66,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
927,72,8,1,4864,66,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
928,72,9,5,4797,66,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
929,72,10,5,4814,66,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
930,72,11,5,4864,66,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
931,72,12,3,4797,66,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
932,72,13,3,4831,66,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
933,72,14,3,4864,66,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
934,72,15,4,4779,66,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
935,72,16,4,4797,66,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
936,72,17,4,4831,66,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
937,72,18,2,4779,66,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
938,72,19,2,4797,66,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
939,72,20,2,4814,66,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
940,72,21,2,4831,66,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
941,72,22,2,4847,66,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
942,72,23,2,4864,66,2,0,"4",[],1,"","",[],1203,0,[],0,"",0
943,73,0,"",5230,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
944,74,0,"",5231,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
945,75,0,"",4573,66,2,0,"",[],1,"","",[],1203,0,[],0,"",0
946,75,1,"",4574,66,2,0,"",[],1,"","",[],1203,0,[],0,"",0
947,75,2,"",4575,66,2,0,"",[],1,"","",[],1203,0,[],0,"",0
948,75,3,"",4576,66,2,0,"",[],1,"","",[],1203,0,[],0,"",0
949,75,4,"",4577,66,2,0,"",[],1,"","",[],1203,0,[],0,"",0
950,75,5,"",4578,66,2,0,"",[],1,"","",[],1203,0,[],0,"",0
951,76,0,"",5232,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
952,77,0,"",6338,68,1,0,"",[],1,"","",[],1203,0,[],0,"",0
953,77,1,"",6391,68,1,0,"",[],1,"","",[],1203,0,[],0,"",0
954,77,2,"",6367,68,1,0,"",[],1,"","",[],1203,0,[],0,"",0
955,77,3,"",6418,68,1,0,"",[],1,"","",[],1203,0,[],0,"",0
956,40,0,"",5138,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
957,40,1,"",5136,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
958,40,2,"",5137,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
959,40,3,"",5135,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
960,78,0,"",8515,1,0,0,"",[],1,"","",[],1203,0,[],0,"",0
961,79,0,"",8653,1,0,0,"",[],1,"","",[],1203,0,[],0,"",0
962,80,0,"",8654,1,0,0,"",[],1,"","",[],1203,0,[],0,"",0
963,81,0,"",8656,1,0,0,"",[],1,"","",[],1203,0,[],0,"",0
964,82,0,"",8664,1,0,0,"",[],1,"","",[],1203,0,[],0,"",0
965,83,0,"",8679,1,0,0,"",[],1,"","",[],1203,0,[],0,"",0
966,84,0,"",8492,1,"",0,"",[],10000,"","",[],1203,0,[],0,"",0
967,85,0,"",8492,1,"",0,"",[],450,"","",[],1203,0,[],0,"",0
968,86,0,"",8492,1,"",0,"",[],600,"","",[],1203,0,[],0,"",0
969,87,0,"",8492,1,"",0,"",[],1000,"","",[],1203,0,[],0,"",0
970,88,0,"",8492,1,"",0,"",[],450,"","",[],1203,0,[],0,"",0
971,89,0,"",8492,1,"",0,"",[],1000,"","",[],1203,0,[],0,"",0
972,90,0,"",8492,1,"",0,"",[],600,"","",[],1203,0,[],0,"",0
973,91,0,"",8492,1,"",0,"",[],1000,"","",[],1203,0,[],0,"",0
974,92,0,"",8492,1,"",0,"",[],750,"","",[],1203,0,[],0,"",0
975,93,0,"",8492,1,"",0,"",[],1500,"","",[],1203,0,[],0,"",0
976,94,0,"",8492,1,"",0,"",[],1000,"","",[],1203,0,[],0,"",0
977,95,0,"",8492,1,"",0,"",[],3000,"","",[],1203,0,[],0,"",0
978,96,0,"",8492,1,"",0,"",[],600,"","",[],1203,0,[],0,"",0
979,97,0,"",8492,1,"",0,"",[],1000,"","",[],1203,0,[],0,"",0
980,98,0,"",8492,1,"",0,"",[],1000,"","",[],1203,0,[],0,"",0
981,99,0,"",8492,1,"",0,"",[],1500,"","",[],1203,0,[],0,"",0
982,100,0,"",8492,1,"",0,"",[],1000,"","",[],1203,0,[],0,"",0
983,101,0,"",8492,1,"",0,"",[],3000,"","",[],1203,0,[],0,"",0
984,102,0,"",8492,1,"",0,"",[],450,"","",[],1203,0,[],0,"",0
985,103,0,"",8492,1,"",0,"",[],600,"","",[],1203,0,[],0,"",0
986,104,0,"",8492,1,"",0,"",[],3000,"","",[],1203,0,[],0,"",0
987,105,0,"",8492,1,"",0,"",[],750,"","",[],1203,0,[],0,"",0
988,106,0,"",8492,1,"",0,"",[],1500,"","",[],1203,0,[],0,"",0
989,107,0,"",8492,1,"",0,"",[],3000,"","",[],1203,0,[],0,"",0
990,108,0,"",8492,1,"",0,"",[],750,"","",[],1203,0,[],0,"",0
991,109,0,"",8492,1,"",0,"",[],1500,"","",[],1203,0,[],0,"",0
992,110,0,"",8492,1,"",0,"",[],3000,"","",[],1203,0,[],0,"",0
993,111,0,"",8492,1,"",0,"",[],750,"","",[],1203,0,[],0,"",0
994,112,0,"",8492,1,"",0,"",[],1500,"","",[],1203,0,[],0,"",0
995,113,0,"",8492,1,"",0,"",[],3000,"","",[],1203,0,[],0,"",0
996,114,0,"",8492,1,"",0,"",[],1000,"","",[],1203,0,[],0,"",0
997,115,0,"",8492,1,"",0,"",[],1500,"","",[],1203,0,[],0,"",0
998,116,0,"",8492,1,"",0,"",[],1500,"","",[],1203,0,[],0,"",0
999,117,0,"",5234,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
1000,118,0,"",8477,1,"",0,"",[],1,"","",[],219,0,[],0,"",0
1001,118,1,"",8478,1,"",0,"",[],1,"","",[],220,0,[],0,"",0
1002,118,2,"",8479,1,"",0,"",[],1,"","",[],221,0,[],0,"",0
1003,118,3,"",8480,1,"",0,"",[],1,"","",[],222,0,[],0,"",0
1004,119,0,"",5141,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
1005,120,0,"",5140,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
1006,121,0,"",5142,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
1007,122,0,"",5143,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
