"rownum","MonsterVarietiesKey","[rid]","[i32]","Name"
1227,3842,"[1086,9560]","[20,10]","The Brittle Emperor"
1228,3765,[],[],"The Winged Death"
1229,4339,[],[],"Rama, The Kinslayer"
1230,4342,[],[],"Kalria, The Fallen"
1231,4351,[],[],"Invari, The Bloodshaper"
1232,4353,[],[],"Lokan, The Deceiver"
1233,4356,[],[],"Marchak, The Betrayer"
1234,4358,[],[],"Berrots, The Breaker"
1235,4360,[],[],"Vessider, The Unrivaled"
1236,4362,[],[],"Morgrants, The Deafening"
1237,4300,[],[],"Yorishi, Aurora-sage"
1238,4303,[],[],"Jeinei Yuushu"
1239,4306,[],[],"Otesha, the Giantslayer"
1240,4326,[],[],"Uruk Baleh"
1241,4329,[],[],"El'Abin, Bloodeater"
1242,4331,[],[],"Leli Goya, Daughter of Ash"
1243,4333,[],[],"Bin'aia, Crimson Rain"
1244,4272,"[1086,9560]","[30,15]","Musky \""Two-Eyes\"" Grenn"
1245,4275,[],[],"Susara, Siren of Pondium"
1246,4277,"[2091,9560]","[20,10]","Lussi \""Rotmother\"" Roth"
1247,2294,[],[],"The Blacksmith"
1248,1150,[],[],"Tolman, the Exhumer"
1249,749,[717],[50],"Volkuur's Frostguard"
1250,750,[717],[50],"Volkuur's Frostguard"
1251,762,[717],[50],"Volkuur's Flameguard"
1252,763,[717],[50],"Volkuur's Flameguard"
1253,786,[717],[50],"Volkuur's Stormguard"
1254,787,[717],[50],"Volkuur's Stormguard"
1255,4801,[717],[50],"Volkuur, the Unbreathing Queen"
1256,4827,[717],[50],"Rania Skyborne"
1257,4830,[717],[50],"Lora, the Contender"
1258,4833,[717],[50],"Terese Napora"
1259,6084,[],[],"Farrul, First of the Plains"
1260,6092,[],[],"Craiceann, First of the Deep"
1261,6120,[],[],"Fenumus, First of the Night"
1262,6039,[],[],"Saqawal, First of the Sky"
1263,8043,[],[],"Melur Thornmaul"
1264,8046,[],[],"Elida Blisterclaw"
1265,8049,[],[],"Orvi Acidbeak"
