"rownum","Id","IsSupport","AllowedActiveSkillTypes","BaseEffectiveness","IncrementalEffectiveness","SupportGemLetter","i32","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32","[i32]","bool","i32","CastTime","ActiveSkill","bool","bool","[i32]","rid","MultiPartAchievement","bool","SupportWeaponRestrictions","GrantedEffect"
6038,"AtlasBasiliskDashSlash","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6039,"AtlasWarlordPitbullSlash","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],1,"","",[],""
6040,"AtlasWarlordPitbullSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],44,"","",[],""
6041,"AtlasWarlordCascadeSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6042,"AtlasCrusaderFallenAngelCleave1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6043,"AtlasCrusaderFallenAngelCleave2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6044,"AtlasEyrieArcherCrystalImpact","",[],2.5,0.04,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6045,"AtlasEyrieBirdBreath","",[],1,0.04,"",4,[],[],"",0,[],"",2,1500,987,"","",[],20,"","",[],""
6046,"AtlasEyrieBirdBreathNoEffects","",[],1,0.04,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6047,"AtlasEyrieFighterSlash","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6048,"AtlasWarlordSpearImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6049,"AtlasBasiliskDualProjectileImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6050,"AtlasBasiliskWyvernGroundCollide","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6051,"AtlasWarlordDoubleHands1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6052,"AtlasWarlordDoubleHands2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6053,"AtlasOrionDeathZoneShockwave","",[],0.25,0.03,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6054,"AtlasOrionDeathZoneShockwave2","",[],0.25,0.03,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6055,"AtlasOrionDeathZoneShockwave3","",[],0.25,0.03,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6056,"AtlasOrionDeathZoneShockwave4","",[],0.25,0.03,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6057,"AtlasOrionDeathZoneShockwave5","",[],0.25,0.03,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6058,"AtlasOrionDeathZoneShockwave6","",[],0.25,0.03,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6059,"AtlasOrionDeathZoneShockwave7","",[],0.25,0.03,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6060,"AtlasOrionDeathZoneShockwave8","",[],0.25,0.03,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6061,"AfflictionBossPhysSprayExplode","",[],0,0,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6062,"AfflictionDemonLeapSlamImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6063,"AfflictionDemonLeapSlamImpactUnique","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6064,"AfflictionMinionNoodleImpact","",[],2,0.045,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6065,"GAHarvestSpiderLacerateRight","",[],0,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6066,"GAHarvestSpiderLacerateLeft","",[],0,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6067,"GSHarvestPlatedScorpionSpikeCascade","",[],2.2,0.035,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6068,"GAHarvestScorpionBigStab","",[],0,0,"",4,[],[],"",0,[],"",2,2000,986,"","",[],22,"","",[],""
6069,"GAHarvestScorpionCleave","",[],1,0,"",4,[],[],"",0,[],"",2,1300,986,"","",[],51,"","",[],""
6070,"GSHarvestMonkeyMine","",[],3.5,0.043,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6071,"GAHarvestCrabDashSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6072,"GSHarvestSandLeaperSnipe","",[],5,0.045,"",4,[],[],"",0,[],"",2,2533,987,"","",[],"","","",[],""
6073,"GAHarvestBeastSlam1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6074,"GAHarvestBeastSlam2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6075,"GAHarvestWebMortarImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6076,"GAHarvestHulkSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1570,986,"","",[],"","","",[],""
6077,"GAHarvestRhoaChargeImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6078,"GAHarvestRhexDashSlash","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6079,"GSHarvestRhexScreech","",[],1.2,0.04,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6080,"GSHarvestIguanaSpikeRain","",[],1.35,0.04,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6081,"GAHarvestDevourerSnakeBite","",[],1,0,"",4,[],[],"",0,[],"",2,1500,986,"","",[],13,"","",[],""
6082,"GSHarvestGoatmanDelayedBlast","",[],3,0.048,"",4,[],[],"",0,[],"",2,1170,987,"","",[],"","","",[],""
6083,"GAHarvestSabreSpiderDualStrike","",[],1,0,"",4,[],[],"",0,[],"",2,1870,986,"","",[],51,"","",[],""
6084,"GAHarvestBirddogLeapslam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6085,"GSHarvestKitavaDemonExplosion","",[],4.5,0.05,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6086,"GAHarvestKitavaDemonEarthquakeSmall","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6087,"GAHarvestKitavaDemonEarthquakeBig","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6088,"GSHarvestSquidNoodleImpact","",[],1.1,0.04,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6089,"GSHarvestInsectSpawnerVomit","",[],3,0.048,"",4,[],[],"",0,[],"",2,2000,987,"","",[],40,"","",[],""
6090,"GAHarvestVultureCleave","",[],1,0,"",4,[],[],"",0,[],"",2,2700,986,"","",[],9,"","",[],""
6091,"GAHarvestVultureLeapSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6092,"GAHarvestMinerHammerSlam","",[],1,0,"",4,[],[],"",0,[],"",2,2670,986,"","",[],13,"","",[],""
6093,"GAHarvestChieftainMoltenStrike","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6094,"GAHarvestParasiteTailWhip","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6095,"GAHarvestInsectEmergeExplosion","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6096,"GAHarvestBeastTrample","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6097,"GAHarvestCatStunner","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6098,"GSHarvestBirdDashZap","",[],2,0.04,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6099,"GAHeistPolearmDashZap","",[],2,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6100,"GAHeistTemplarMeleeThrust","",[],1,0,"",4,[],[],"",0,[],"",2,2000,986,"","",[],51,"","",[],""
6101,"GAHeistTemplarMelee2HSlash","",[],1,0,"",4,[],[],"",0,[],"",2,800,1304,"","",[],93,"","",[],""
6102,"GAHeistTemplarMelee2HSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1670,986,"","",[],13,"","",[],""
6103,"GAHeistTemplarMelee2HSlamMiniboss","",[],1,0,"",4,[],[],"",0,[],"",2,1670,986,"","",[],13,"","",[],""
6104,"GAHeistTemplarDashStab","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6105,"GAHeistTemplarDashStabMiniboss","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6106,"GSHeistTemplarCasterChannelledBlast","",[],3.5,0.045,"",4,[],[],"",0,[],"",2,499,1303,"","",[],93,"","",[],""
6107,"GAProjectZombieGroundImpact","",[],1.3,0.042,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"",123,"",[],""
6108,"TEMP_GSHeistNilesMineControlChannelled","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1303,"","",[],93,"","",[],""
6109,"GSHeistVinderiBarrelExplode","",[],8,0.05,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6110,"GSHeistVinderiBarrelExplodeChest","",[],5,0.05,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6111,"GSHeistRedCanisterExplode","",[],2.5,0.044,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6112,"GAHeistProjectZombieSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6113,"GSHeistLightningVolatileExplode","",[],5,0.05,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6114,"GSHeistDumpingPortalHit","",[],0.35,0.04,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6115,"GSHeistMilitaryCasterBallLightning","",[],3,0.04,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6116,"GSHeistLightningWaterfallHit","",[],0.4,0.04,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6117,"GAHeistMilitaryMinibossBounce","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6118,"GAHeistTemplarShieldBash","",[],1,0,"",4,[],[],"",0,[],"",2,499,1304,"","",[],93,"","",[],""
6119,"GAHeistTemplarShieldBashElite","",[],1,0,"",4,[],[],"",0,[],"",2,499,1304,"","",[],93,"","",[],""
6120,"GAHeistTemplarShieldBashMiniboss","",[],1,0,"",4,[],[],"",0,[],"",2,499,1304,"","",[],93,"","",[],""
6121,"GAHeistTemplarPolearmDoubleSpin","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6122,"GAHeistTemplarSpearThrust","",[],1,0,"",4,[],[],"",0,[],"",2,499,1304,"","",[],93,"","",[],""
6123,"GAHeistTemplarHeavyStrike","",[],1,0,"",4,[],[],"",0,[],"",2,1500,986,"","",[],"","","",[],""
6124,"GAHeistMilitaryChargeImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6125,"GSHeistGoldenShowerHit","",[],0.8,0.04,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6126,"GSHeistThugTorchBomb","",[],3.5,0.043,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6127,"GSHeistRobotSpiderLaser","",[],3.2,0.042,"",4,[],[],"",0,[],"",2,1400,987,"","",[],45,"","",[],""
6128,"GAHeistRoboDogChargeImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6129,"GAHeistRoboDogSlamCircle","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6130,"GAHeistRoboDogSlamRectangle","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6131,"GAHeistMilitaryCrossbowSnipeImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6132,"GSHeistScienceSawbladeSparks","",[],0.35,0.04,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6133,"GAHeistThugMinibossSlam","",[],1,0,"",4,[],[],"",0,[],"",2,2748,986,"","",[],13,"","",[],""
6134,"GAHeistThugMinibossLeapSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6135,"GAHeistMilitaryMinibossCleave","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6136,"GAHeistMilitarySpearThrust2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6137,"GSHeistScienceLabradorExplosionGreen","",[],3.9,0.0375,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6138,"GSHeistScienceLabradorExplosionYellow","",[],2,0.0375,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6139,"GSHeistSceinceMachineryBeamImpact","",[],1.6,0.04,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6140,"GAHeistThugMelee2Slam","",[],1,0,"",4,[],[],"",0,[],"",2,2000,986,"","",[],13,"","",[],""
6141,"GAHeistThugMelee2SlamElite","",[],1,0,"",4,[],[],"",0,[],"",2,2000,986,"","",[],51,"","",[],""
6142,"GAHeistThugMelee3LacerateLeft","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6143,"GAHeistThugMelee3LacerateRight","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6144,"GAHeistThugRangedArrowShotgun","",[],1,0,"",4,[],[],"",0,[],"",2,3000,986,"","",[],45,"","",[],""
6145,"GSHeistThugTrapperPlacedBombExplosion","",[],3,0.04,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6146,"GSHeistThugTorchBombLightning","",[],3.5,0.043,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6147,"GAHeistSkeletonCleave","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],9,"","",[],""
6148,"GSHeistThugTrapperLightningGridLightning","",[],3,0.04,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6149,"GAHeistMilitaryMinibossFireThrust","",[],1,0,"",4,[],[],"",0,[],"",2,2000,986,"","",[],"","","",[],""
6150,"GAHeistThugSpearThrust","",[],1,0,"",4,[],[],"",0,[],"",2,330,1304,"","",[],93,"","",[],""
6151,"GAHeistThugGroundSlam","",[],1,0,"",4,[],[],"",0,[],"",2,800,1304,"","",[],93,"","",[],""
6152,"GAHeistThugCleaveWave","",[],1,0,"",4,[],[],"",0,[],"",2,330,986,"","",[],93,"","",[],""
6153,"GAHeistThugCleaveWaveWithShield","",[],1,0,"",4,[],[],"",0,[],"",2,470,1304,"","",[],93,"","",[],""
6154,"GAHeistThugRangedShotgun","",[],1,0,"",4,[],[],"",0,[],"",2,330,1304,"","",[],93,"","",[],""
6155,"GAHeistThugGroundslamMiniboss","",[],1,0,"",4,[],[],"",0,[],"",2,1065,1304,"","",[],93,"","",[],""
6156,"GAHeistVinderiTriggeredExplosion","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6157,"GAHeistTibbsSlam","",[],1,0,"",4,[],[],"",0,[],"",2,2166,986,"","",[],51,"","",[],""
6158,"GAHeistTibbsSlamObjectives","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6159,"GAHeistTibbsChargeStun","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6160,"GAHeistRobotHoundStomp","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6161,"GAHeistThugMinibossLeapSlamEnraged","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6162,"GAHeistThugMinibossGroundSlamEnraged","",[],1,0,"",4,[],[],"",0,[],"",2,2070,986,"","",[],"","","",[],""
6163,"GAHeistThugMinibossGroundSlamEnragedDonut","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6164,"GSHeistSceinceCanisterDetonationProjectileImpact","",[],2.25,0.04,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6165,"GSHeistNilesPulse","",[],3.5,0.07,"",4,[],[],"",0,[],"",2,1500,987,"","",[],25,"","",[],""
6166,"GAHeistRobotStormcallerSlam1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6167,"GAHeistRobotStormcallerSlam2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6168,"GSHeistRobotPyreBeamBlast","",[],3.2,0.04,"",4,[],[],"",0,[],"",2,1500,987,"","",[],24,"","",[],""
6169,"GSHeistRobotPyreNukeBeam","",[],4,0.05,"",4,[],[],"",0,[],"",2,4500,987,"","",[],32,"","",[],""
6170,"GSHeistRobotPyreNukeBeamChannelled","",[],4,0.045,"",4,[],[],"",0,[],"",2,540,1303,"","",[],93,"","",[],""
6171,"GSHeistRobotPyreBeamSweepBeam","",[],2.5,0.04,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6172,"GSHeistRobotAutomatonBombBlast","",[],7,0.05,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6173,"GSHeistRobotAutomatonSnap","",[],3,0.045,"",4,[],[],"",0,[],"",2,2000,987,"","",[],33,"","",[],""
6174,"GSHeistRobotSkitterExplodeOnDeath","",[],3,0.038,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6175,"GSHeistRobotTotemColdSnap","",[],4,0.042,"",4,[],[],"",0,[],"",2,1000,987,"","",[],22,"","",[],""
6176,"GSHeistRobotTotemFireSnap","",[],4,0.042,"",4,[],[],"",0,[],"",2,1000,987,"","",[],22,"","",[],""
6177,"GSHeistCultistMachineryExplode","",[],4.5,0.042,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6178,"GAHeistThugMelee2LeapSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6179,"GSHeistCultistCanisterGreenHit","",[],0.26,0.042,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6180,"GAHeistRobotArgusSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1333,986,"","",[],13,"","",[],""
6181,"GAHeistCultistUnarmedLeapImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1333,986,"","",[],"","","",[],""
6182,"GAHeistJamanraCleave","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],9,"","",[],""
6183,"GAHeistJamanraCleaveEnraged","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],9,"","",[],""
6184,"GAHeistJamanraGroundSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],13,"","",[],""
6185,"GSHeistScienceUndeadPortalChannel","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1303,"","",[],93,"","",[],""
6186,"GSHeistScienceLightningDashImpact","",[],1.5,0.042,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6187,"GAHeistFriedrichLeapslamSwing","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6188,"GAHeistFriedrichLeapslamSmash","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6189,"GAHeistFreidrichAttackSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6190,"GAHeistFreidrichEnragedMeleeSlash","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6191,"GSReaperWraithCoffinExplosionTrigger","",[],4.2,0.042,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6192,"GSReaperWraithCoffinPush","",[],1.5,0.03,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6193,"GSReaperWraithCoffinObjectExplode","",[],3,0.04,"",4,[],[],"",0,[],"",2,1130,987,"","",[],22,"","",[],""
6194,"GSReaperWraithFrontalBlast","",[],2,0.039,"",4,[],[],"",0,[],"",2,1500,987,"","",[],20,"","",[],""
6195,"GASpikerBullSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],13,"","",[],""
6196,"GASpikerBullTrample","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6197,"GASpikerBullLeapSlamImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6198,"GSIceSaplingRuneExplosion","",[],3.85,0.038,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6199,"GSThaumaturgyChannelBuff","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1303,"","",[],93,"","",[],""
6200,"GSReaperWraithSelfNova","",[],3.6,0.039,"",4,[],[],"",0,[],"",2,2000,987,"","",[],22,"","",[],""
6201,"GSReaperWraithCoffinExplosionSummon","",[],3,0.04,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6202,"GABrutusStandaloneCageImpact","",[],0.35,0.048,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6203,"GSRitualMeteorImpact","",[],11,0.042,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6204,"GSIceSaplingOrbRuneBarrage","",[],2,0.045,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6205,"GSStandaloneShavronneTeleportExplode","",[],2.125,0.053,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6206,"GSStandaloneBrineKingStormcall","",[],5,0.035,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6207,"GSStandaloneAbberathHellfireBarrage","",[],4.2222,0.04,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6208,"GSIceSaplingBallPush","",[],3.75,0.042,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6209,"GSIceSaplingBallPushReturn","",[],3.75,0.042,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6210,"GABeehiveBehemothVineSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6211,"GSRitualTriggeredDischargeFire","",[],4.2222,0.05,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6212,"GSRitualTriggeredDischargeCold","",[],4.2222,0.05,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6213,"GSRitualTriggeredDischargeLightning","",[],4.2222,0.05,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6214,"GSRitualLightningPylonBeam","",[],4.5,0.05,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6215,"GARitualAtziriSpearImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6216,"GSSwampBehemothPodExplosion","",[],1.875,0.035,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6217,"GSSwampBehemothRockSmash","",[],4,0.0485,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6218,"GSStandaloneKitavaXNuke","",[],3.15,0.04,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6219,"GSThauamturgistBasicProjectileImpact","",[],0.75,0.04,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6220,"GSThatumaturgyZombieExplode","",[],1.8,0.045,"",4,[],[],"",0,[],"",2,1800,987,"","",[],"","","",[],""
6221,"GSReaperWraithCoffinZoneTrigger","",[],3,0.04,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6222,"GSRitualChaosPulse","",[],2.5,0.04,"",4,[],[],"",0,[],"",2,1800,987,"","",[],"","","",[],""
6223,"GSExpeditionApparitionOrbExplosion","",[],4,0.05,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
6224,"GAExpeditionScytheRight","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6225,"GAExpeditionScytheLeft","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6226,"GAExpeditionScytheDTT","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1304,"","",[],"","","",[],""
6227,"GAExpeditionRatDTT","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1304,"","",[],"","","",[],""
6228,"GARunningLeapSlamDTT","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1304,"","",[],"","","",[],""
6229,"GARhoaBossChargeStomp","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6230,"GASummonReaperUltimateLeftSlash","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6231,"GASummonReaperUltimateRightSlash","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6232,"GASummonReaperComboWhirl","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6233,"GASummonReaperComboLeftSlash","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6234,"GASummonReaperComboRightSlash","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6235,"GASummonReaperDashImpactSlash","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6236,"GASummonReaperDash","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6237,"GAExpeditionVoranaLacerate","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6238,"GAVoranaComboLeftSlash","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6239,"GAVoranaComboRightSlash","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6240,"GAVoranaDash","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6241,"GAVoranaDashImpactSlash","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6242,"GAVoranaCycloneImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6243,"GAVoranaComboWhirl","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
6244,"GSBlindingGaze","",[],4.01,0.035,"",4,[],[],"",0,[],"",2,2670,987,"","",[],34,"","",[],""
6245,"GSBlindingGazeInvasion","",[],4.01,0.035,"",4,[],[],"",0,[],"",2,2670,987,"","",[],34,"","",[],""
6246,"GSBlindingGazeWb","",[],4.01,0.035,"",4,[],[],"",0,[],"",2,2670,987,"","",[],34,"","",[],""
6247,"GSBlindingGazeBossSideArea","",[],4.3125,0.0485,"",4,[],[],"",0,[],"",2,2670,987,"","",[],34,"","",[],""
