"rownum","Id","Name","GrantedEffect","GrantedEffectHardmode","GrantedEffect2","GrantedEffect2Hardmode","SupportText","SupportName","GemTags","Consumed_ModsKey","ItemColor"
553,"ShadowBlades","",5183,"","","","","","[10,25,4,5]","",3
554,"VoidManipulationSupport","",5192,"","","","Supports any skill that deals damage.","","[3,10,16]",14046,3
555,"ControlledDestructionSupport","",5193,"","","","Supports attack skills, or spell skills that deal damage.","","[4,47,11,16]",14074,3
556,"RapidDecaySupport","",5194,"","","","Supports any skill that has a duration, or can hit enemies to inflict ailments on them.","","[10,16,15]",14047,3
557,"ClusterTrapSupport","",5203,"","","","Supports traps skills, making them throw extra traps randomly around the targeted location.","","[20,10,16]",14048,3
558,"MeleeTotem","",5204,"","","","","","[9,25,13,19,7,36]","",3
559,"MeleeTotemAltX","[DNT] MeleeTotemAltX",5205,"","","","","","[9,25,13,19,7,36]","",1
560,"MeleeTotemAltY","[DNT] MeleeTotemAltY",5206,"","","","","","[9,25,13,19,7,36]","",2
561,"SlashTotem","",5552,"","","","","","[9,25,13,19,14,7]","",3
562,"AncestralWarchief","",5553,"","","","","","[9,25,13,19,14,40,7]","",3
563,"AncestralWarchiefAltX","[DNT] AncestralWarchiefAltX",5554,"","","","","","[9,25,13,19,14,40,7]","",1
564,"AncestralWarchiefAltY","[DNT] AncestralWarchiefAltY",5555,"","","","","","[9,25,13,19,14,40,7]","",2
565,"Sunder","",10383,"","","","","","[9,25,13,14,40,7]","",3
566,"SunderAltX","Sunder of Earthbreaking",10384,"","","","","","[9,25,13,14,40,7]","",1
567,"SunderAltY","[DNT] SunderAltY",10385,"","","","","","[9,25,13,14,40,7]","",2
568,"FrostBolt","",5417,"","","","","","[11,25,4,5,1]","",3
569,"FrostBoltAltX","[DNT] FrostBoltAltX",5418,"","","","","","[11,25,4,5,1]","",1
570,"FrostBoltAltY","[DNT] FrostBoltAltY",5419,"","","","","","[11,25,4,5,1]","",2
571,"FrostBoltNova","",5444,"","","","","","[11,25,4,14,1,15,38]","",3
572,"FrostBoltNovaAltX","Vortex of Projection",5445,"","","","","","[11,25,4,14,1,15,38]","",1
573,"FrostBoltNovaAltY","[DNT] FrostBoltNovaAltY",5446,"","","","","","[11,25,4,14,1,15,38]","",2
574,"ElementalFocusSupport","",5474,"","","","Supports any skill that hits or burns enemies, or inflicts elemental ailments.","","[11,16]",14049,3
575,"MinefieldSupport","",5475,"","","","Supports skills which throw mines.","","[11,16,21]",14050,3
576,"TrapCooldownSupport","",5490,"","","","Supports skills which throw traps.","","[20,10,16]",14051,3
577,"DoomArrow","",5516,"","","","","","[10,25,13,14,6]","",3
578,"ElementalProjectiles","",5567,"","","","","","[11,25,4,14]","",3
579,"DarkPact","",5570,"","","","","","[8,11,25,4,14,18,3,38]","",3
580,"DarkPactAltX","[DNT] DarkPactAltX",5571,"","","","","","[8,11,25,4,14,18,3,38]","",1
581,"DarkPactAltY","[DNT] DarkPactAltY",5572,"","","","","","[8,11,25,4,14,18,3,38]","",2
582,"FireBeam","",5669,"","","","","","[11,25,4,0,15,30]","",3
583,"FireBeamAltX","Scorching Ray of Immolation",5670,"","","","","","[11,25,4,0,15,30]","",1
584,"FireBeamAltY","[DNT] FireBeamAltY",5671,"","","","","","[11,25,4,0,15,30]","",2
585,"CastWhileChannellingSupport","",6055,"",6057,"","Must support both a channelling skill and a non-channelling spell skill to work. The channelling skill will trigger a spell periodically while channelling. Cannot support skills used by totems, traps, or mines. Vaal skills and skills with a reservation cannot be triggered.","","[11,16,30,4,26]",14052,3
586,"VaalSoulHarvestingSupport","",6178,"","","","","",[16],"",3
587,"SummonSkeletonsChannelled","",6182,"","","","","","[11,25,4,8,15,30]","",3
588,"IgniteProliferationSupport","",6475,"","","","Supports any skill that hits enemies.","","[0,11,16,14]",14053,3
589,"ChanceToBleedSupport","",6476,"","","","Supports attack skills. Cannot support skills that create minions.","","[13,33,9,16]",14054,3
590,"LesserPoisonSupport","",6478,"","","","Supports any skill that hits enemies.","","[3,10,16]",13984,3
591,"DeadlyAilmentsSupport","",6479,"","","","Supports any skill that hits enemies.","","[10,16]",14055,3
592,"TemporaryForTutorialSupport","",7200,"","","","","","[9,16]","",3
593,"DecaySupport","",7247,"","","","Supports any skill that hits enemies.","","[3,11,16]",14056,3
594,"EfficacySupport","",7248,"","","","Supports any skill that deals damage or has a duration.","","[11,16,15]",14057,3
595,"VileToxinsSupport","",7249,"","","","Supports any skill that hits enemies.","","[10,16]",13995,3
596,"MaimSupport","",7250,"","","","Supports attack skills, or other skills that can maim enemies.","","[13,33,9,16]",14058,3
597,"ImmolateSupport","",7252,"","","","Supports any skill that hits enemies.","","[0,11,16]",14059,3
598,"UnboundAilmentsSupport","",7253,"","","","Supports any skill that hits enemies or inflicts ailments","","[11,16]",14060,3
599,"BrutalitySupport","",7254,"","","","Supports any skill that deals damage.","","[33,9,16]",14061,3
600,"RuthlessSupport","",7778,"","","","Supports melee strike or slam skills. Every third time you use a supported attack, that use of the skill will be more powerful.","","[40,9,16,7,13,36]",14062,3
601,"OnslaughtSupport","",7779,"","","","Supports attack skills that aren't triggered.","","[13,10,16,15]",14063,3
602,"ArcaneSurgeSupport","",7780,"","","","Each supported spell will track how much mana you spend on it, granting a buff when the total mana spent reaches a threshold. Cannot support skills used by totems, traps, mines or skills with a reservation.","","[46,11,16,4,15]",14064,3
603,"InfernalSweep","",8105,"","","","","","[9,25,13,14,0,7]","",3
604,"CorpseEruption","",8107,"","","","","","[10,25,4,14,0,15,5,44]","",3
605,"CorpseEruptionAltX","Cremation of Exhuming",8108,"","","","","","[10,25,4,14,0,15,5,44]","",1
606,"CorpseEruptionAltY","Cremation of the Volcano",8109,"","","","","","[10,25,4,14,0,15,5,44]","",2
607,"CorpseWarp","",8167,"","","","","","[11,25,22,4,14,0,35]","",3
608,"CorpseWarpAltX","Bodyswap of Sacrifice",8168,"","","","","","[11,25,22,4,14,0,35,8]","",1
609,"CorpseWarpAltY","[DNT] CorpseWarpAltY",8169,"","","","","","[11,25,22,4,14,0,35]","",2
610,"SpectralSpinningWeapon","",8205,"","","","","","[10,25,4,5,30,14]","",3
611,"TectonicSlam","",8266,"","","","","","[0,9,25,13,14,40,7]","",3
612,"TectonicSlamAltX","Tectonic Slam of Cataclysm",8267,"","","","","","[0,9,25,13,14,40,7]","",1
613,"TectonicSlamAltY","[DNT] TectonicSlamAltY",8268,"","","","","","[0,9,25,13,14,40,7]","",2
614,"StormBarrierSupport","",8326,"","","","Supports any channelling skill, protecting you from damage while you channel it. Cannot support skills used by totems. Cannot modify the skills of minions.","","[11,16,30,15]",14080,3
615,"ParallelProjectilesSupport","",8327,"","","","Supports skills that fire projectiles from the user. Does not affect projectiles fired from other locations as secondary effects. Does not support skills that fire projectiles in a spiral.","","[10,16,5]",14081,3
616,"SpellCascadeSupport","",8329,"","","","Supports spell skills that apply an effect to an area around a targeted location. Cannot support Vaal skills or skills used by totems, traps, or mines. Cannot modify the skills of minions.","","[14,4,11,16]",14083,3
617,"SpiritStrikeSupport","",8331,"","","","Supports melee strike skills, causing them to also strike at extra targets simultaneously. The extra targets must be a minimum distance from the user. If supporting a minion attack skill, the minion's skills will not also strike extra targets. Cannot support Vaal skills or triggered skills.","","[9,16,7,13,36]",14084,3
618,"SummonGhostOnKillSupport","",8333,"","","","Supports skills that can hit enemies, or create minions. When those skills or minions kill enemies, or hit rare or unique enemies they will have a chance to summon a Phantasm minion, which uses a piercing projectile spell that deals physical damage.","","[11,16,8]",14085,3
619,"MirageArcherSupport","",8364,"","","","Supports attack skills that can be used with bows. Supported skills can only be used with bows. Cannot support Vaal skills, minion skills, movement skills, or skills used by totems, traps, or mines.","","[6,13,10,16,15]",14086,3
620,"NewVulnerability","",1137,"","","","","","[9,25,4,14,15,17,33,42]","",3
621,"CaptureMonster","",8719,"","","","","","[29,25]","",3
622,"ShrapnelTrap","",8731,"","","","","","[20,10,25,4,14,0,33]","",3
623,"ShrapnelTrapAltX","Explosive Trap of Shrapnel",8732,"","","","","","[20,10,25,4,14,0,33]","",1
624,"ShrapnelTrapAltY","Explosive Trap of Magnitude",8733,"","","","","","[20,10,25,4,14,33]","",2
625,"IceSiphonTrap","",8744,"","","","","","[20,11,25,4,15,14,1]","",3
626,"IceSiphonTrapAltX","[DNT] IceSiphonTrapAltX",8745,"","","","","","[20,11,25,4,15,14,1]","",1
627,"IceSiphonTrapAltY","[DNT] IceSiphonTrapAltY",8746,"","","","","","[20,11,25,4,15,14,1]","",2
628,"FlamethrowerTrap","",8734,"","","","","","[20,10,25,4,15,14,0]","",3
629,"FlamethrowerTrapAltX","[DNT] FlamethrowerTrapAltX",8735,"","","","","","[20,10,25,4,15,14,0]","",1
630,"FlamethrowerTrapAltY","[DNT] FlamethrowerTrapAltY",8736,"","","","","","[20,10,25,4,15,14,0]","",2
631,"LightningTowerTrap","",8739,"","","","","","[20,47,11,25,4,15,14,2]","",3
632,"LightningTowerTrapAltX","Lightning Spire Trap of Zapping",8740,"","","","","","[20,11,25,4,15,14,2]","",1
633,"LightningTowerTrapAltY","Lightning Spire Trap of Overloading",8741,"","","","","","[20,11,25,4,15,14,2]","",2
634,"PhysCascadeTrap","",8748,"","","","","","[20,10,25,4,15,14,33]","",3
635,"PhysCascadeTrapAltX","Seismic Trap of Swells",8749,"","","","","","[20,10,25,4,14,33]","",1
636,"PhysCascadeTrapAltY","[DNT] PhysCascadeTrapAltY",8750,"","","","","","[20,10,25,4,15,14,33]","",2
637,"VaalFleshOffering","",8761,"",3116,"","","","[11,25,4,15,8,24]","",3
638,"VaalEarthquake","",8885,"",5122,"","","","[9,25,13,14,15,24,40,7]","",3
639,"VaalEarthquakeAltX","Vaal Earthquake",8885,"",5123,"","","","[9,25,13,14,15,24,40,7]","",1
640,"VaalEarthquakeAltY","Vaal Earthquake",8885,"",5124,"","","","[9,25,13,14,15,24,40,7]","",2
641,"VaalBlight","",8768,"",5476,"","","","[11,25,4,3,14,15,24,38,30]","",3
642,"VaalBlightAltX","Vaal Blight",8768,"",5477,"","","","[11,25,4,3,14,15,24,38,30]","",1
643,"VaalBlightAltY","Vaal Blight",8768,"",5478,"","","","[11,25,4,3,14,15,24,38,30]","",2
644,"FrenzyPowerOnTrapTriggerSupport","",8789,"","","","Supports skills which throw traps.","","[47,10,16,20]",14087,3
645,"ChargedMinesSupport","",9995,"","","","Supports skills which throw mines.","","[47,11,16,21]",14105,3
646,"VaalAncestralWarchief","",8845,"",5553,"","","","[9,25,13,19,14,24,7,40]","",3
647,"VaalAncestralWarchiefAltX","Vaal Ancestral Warchief",8845,"",5554,"","","","[9,25,13,19,14,24,7,40]","",1
648,"VaalAncestralWarchiefAltY","Vaal Ancestral Warchief",8845,"",5555,"","","","[9,25,13,19,14,24,7,40]","",2
649,"ConsecratedPath","",8886,"","","","","","[0,9,25,13,14,22,15,40,7]","",3
650,"ConsecratedPathAltX","Consecrated Path of Endurance",8887,"","","","","","[0,9,25,13,14,22,15,40,7]","",1
651,"ConsecratedPathAltY","[DNT] ConsecratedPathAltY",8888,"","","","","","[0,9,25,13,14,22,15,40,7]","",2
652,"Smite","",8891,"","","","","","[2,9,25,13,14,15,7,36,12]","",3
653,"SmiteAltX","Smite of Divine Judgement",8892,"","","","","","[2,9,25,13,14,7,36]","",1
654,"SmiteAltY","[DNT] SmiteAltY",8893,"","","","","","[2,9,25,13,14,15,7,36,12]","",2
655,"ScourgeArrow","",9021,"","","","","","[10,25,13,5,30,3,6]","",3
656,"ScourgeArrowAltX","Scourge Arrow of Menace",9022,"","","","","","[10,25,13,5,3,6]","",1
657,"ScourgeArrowAltY","[DNT] ScourgeArrowAltY",9023,"","","","","","[10,25,13,5,30,3,6]","",2
658,"ToxicRain","",9030,"","","","","","[10,25,13,14,3,15,5,6]","",3
659,"ToxicRainAltX","Toxic Rain of Sporeburst",9031,"","","","","","[10,25,13,14,3,15,5,6]","",1
660,"ToxicRainAltY","Toxic Rain of Withering",9032,"","","","","","[10,25,13,14,3,15,5,6]","",2
661,"SummonRelic","",9039,"","","","","","[11,25,8,4]","",3
662,"SummonRelicAltX","Summon Holy Relic of Conviction",9040,"","","","","","[11,25,8,4]","",1
663,"SummonRelicAltY","[DNT] SummonRelicAltY",9041,"","","","","","[11,25,8,4]","",2
664,"ChaosAttacksSupport","",9167,"","","","Supports attack skills.","","[3,33,13,10,16,15]",14088,3
665,"BonechillSupport","",9197,"","","","Supports any skill that can chill enemies or create chilling areas.","","[1,11,16]",14089,3
666,"WinterOrb","",9226,"","","","","","[1,11,25,4,30,14,15,5,44]","",3
667,"WinterOrbAltX","[DNT] WinterOrbAltX",9227,"","","","","","[1,11,25,4,30,14,15,5,44]","",1
668,"WinterOrbAltY","[DNT] WinterOrbAltY",9228,"","","","","","[1,11,25,4,30,14,15,5,44]","",2
669,"RendingSteel","",9238,"","","","","","[9,25,13,14,33,7]","",3
670,"LancingSteel","",9239,"","","","","","[10,25,13,5,33]","",3
671,"LancingSteelAltX","Lancing Steel of Spraying",9240,"","","","","","[10,25,13,5,33]","",1
672,"LancingSteelAltY","[DNT] LancingSteelAltY",9241,"","","","","","[10,25,13,5,33]","",2
673,"StormBrand","",9242,"","","","","","[2,11,25,4,14,18,15,32]","",3
674,"StormBrandAltX","Storm Brand of Indecision",9243,"","","","","","[2,11,25,4,14,18,15,32]","",1
675,"StormBrandAltY","[DNT] StormBrandAltY",9244,"","","","","","[2,11,25,4,14,18,15,32]","",2
676,"WarBanner","",9248,"","","","","","[9,25,14,4,15,12,33,39]","",3
677,"DreadBanner","",9249,"","","","","","[9,25,14,4,15,12,33,39]","",3
678,"ShatteringSteel","",9260,"","","","","","[10,25,13,5,14,33]","",3
679,"ShatteringSteelAltX","Shattering Steel of Ammunition",9261,"","","","","","[10,25,13,5,14,33,15]","",1
680,"ShatteringSteelAltY","[DNT] ShatteringSteelAltY",9262,"","","","","","[10,25,13,5,14,33]","",2
681,"MultiTotemSupport","",9264,"","","","Supports skills which summon totems.","","[19,9,16]",14090,3
682,"ArmageddonBrand","",9291,"","","","","","[11,25,4,14,0,15,32]","",3
683,"ArmageddonBrandAltX","Armageddon Brand of Volatility",9292,"","","","","","[11,25,4,14,0,15,32]","",1
684,"ArmageddonBrandAltY","Armageddon Brand of Recall",9293,"","","","","","[11,25,4,14,0,15,32]","",2
685,"RecallBrands","",9295,"","","","","","[32,11,25,4]","",3
686,"Sanctify","",9580,"","","","","","[0,11,25,4,14,15,33]","",3
687,"SanctifyAltX","Purifying Flame of Revelations",9581,"","","","","","[0,11,25,4,14,15,33]","",1
688,"SanctifyAltY","[DNT] SanctifyAltY",9582,"","","","","","[0,11,25,4,14,15,33]","",2
689,"Soulrend","",9588,"","","","","","[3,11,25,4,14,15,5]","",3
690,"SoulrendAltX","Soulrend of Reaping",9589,"","","","","","[3,11,25,4,5]","",1
691,"SoulrendAltY","Soulrend of the Spiral",9590,"","","","","","[3,11,25,4,14,15,5]","",2
692,"DarkRitual","",9640,"",9643,"","","","[3,26,11,25,4,14,15,42]","",3
693,"DarkRitualAltX","Bane of Condemnation",9641,"",9644,"","","","[3,26,11,25,4,14,15,42]","",1
694,"DarkRitualAltY","[DNT] DarkRitualAltY",9642,"",9643,"","","","[3,26,11,25,4,14,15,42]","",2
695,"EnergyShieldLeechSupport","",9650,"","","","Supports any skill that hits enemies, causing those hits to leech energy shield based on damage dealt.","","[11,16]",14091,3
696,"Purge","",9645,"","","","","","[0,2,11,25,4,14,15,33]","",3
697,"PurgeAltX","[DNT] PurgeAltX",9646,"","","","","","[0,2,11,25,4,14,15,33]","",1
698,"PurgeAltY","[DNT] PurgeAltY",9647,"","","","","","[0,2,11,25,4,14,15,33]","",2
699,"SpellDamageAura","",9651,"","","","","","[12,47,11,25,4,14]","",3
700,"DivineTempest","",9656,"","","","","","[2,11,25,4,14,30,33]","",3
701,"DivineTempestAltX","Divine Ire of Holy Lightning",9657,"","","","","","[2,11,25,4,14,30,33]","",1
702,"DivineTempestAltY","Divine Ire of Disintegration",9658,"","","","","","[2,11,25,4,14,30,33]","",2
703,"DamageOverTimeAura","",9660,"","","","","","[12,11,25,4,14]","",3
704,"HandcastRapidFireSupport","",9662,"","","","","","[11,16]","",3
705,"HandcastSpellBoostSupport","",9743,"","","","Supports spell skills that you cast yourself. Cannot support triggered skills, Vaal skills, instant skills, channelling skills, skills with a reservation or which create minions, or skills used by totems, traps, or mines.","","[14,4,11,16]",14092,3
706,"HandcastAnticipationSupport","",9744,"","","","Supports spell skills, making their effect reoccur when cast. Cannot support skills with cooldowns, triggered skills, Brand skills, Vaal skills, channelling skills, skills with a reservation, or skills used by totems, traps, or mines. Cannot modify the skills of minions.","","[4,11,16]",14093,3
707,"Steelskin","",9767,"","","","","","[9,25,4,15,34]","",3
708,"BoneArmour","",9949,"","","","","","[11,25,4,15,34,8]","",3
709,"Dash","",9770,9771,"","","","","[10,25,4,22,35,37]","",3
710,"QuickBlock","",9776,"","","","","","[9,25,13,15,14,7,6]","",3
711,"Replicate","",9777,"",9778,"","","","[26,10,25,8,4,15]","",3
712,"Bladestorm","",9779,"","","","","","[9,25,13,14,15,7]","",3
713,"BladestormAltX","Bladestorm of Uncertainty",9780,"","","","","","[9,25,13,14,15,7]","",1
714,"BladestormAltY","[DNT] BladestormAltY",9781,"","","","","","[9,25,13,14,15,7]","",2
715,"BloodAndSand","",9783,"","","","","","[29,9,25,4,41]","",3
716,"Berserk","",9785,"","","","","","[9,25,4]","",3
717,"Perforate","",9786,"","","","","","[33,9,25,13,14,40,7]","",3
718,"PerforateAltX","Perforate of Duality",9787,"","","","","","[33,9,25,13,14,40,7]","",1
719,"PerforateAltY","Perforate of Bloodshed",9788,"","","","","","[33,9,25,13,14,40,7]","",2
720,"ChainHook","",9790,"","","","","","[9,25,13,14,22,7]","",3
721,"ChainHookAltX","[DNT] Chain Hook of Pulling",9791,"","","","","","[9,25,13,14,7]","",1
722,"ChainHookAltY","[DNT] ChainHookAltY",9792,"","","","","","[9,25,13,14,22,7]","",2
723,"Blitz","",9795,"","","","","","[9,25,13,7,36,33]","",3
724,"CloseCombatSupport","",9797,"","","","Supports melee attack skills. Cannot support skills which create minions.","","[10,16,7,13,15]",14097,3
725,"ShockwaveSupport","",9798,"",9799,"","Supports melee attack skills. Cannot support triggered attacks, attacks used by things other than you, or skills which create minions.","","[9,16,7,13,25,14]",14098,3
726,"Frostblink","",9802,9805,"","","","","[11,25,4,22,15,1,35,37,14]","",3
727,"FrostblinkAltX","Frostblink of Wintry Blast",9803,"","","","","","[11,25,4,22,1,35,14]","",1
728,"FrostblinkAltY","[DNT] FrostblinkAltY",9804,9805,"","","","","[11,25,4,22,15,1,35,37,14]","",2
729,"Precision","",9747,"","","","","","[12,47,10,25,4,14]","",3
730,"FleshAndStone","",9827,"","","","","","[9,25,4,12,14,41]","",3
731,"ImpaleSupport","",9828,"","","","Supports attack skills.","","[13,33,10,16]",14094,3
732,"SliceAndDice","",9829,"","","","","","[9,25,13,7,36,33]","",3
733,"Pride","",9830,"","","","","","[9,25,4,14,12,33]","",3
734,"PulveriseSupport","",9860,"","","","Supports melee attack skills.","","[14,9,16,7,13]",14095,3
735,"RageSupport","",9895,"","","","Supports melee attack skills. Minions cannot gain rage.","","[9,16,7,13]",14096,3
736,"CobraLash","",9936,"","","","","","[10,25,13,5,3]","",3
737,"CobraLashAltX","[DNT] CobraLashAltX",9937,"","","","","","[10,25,13,5,3]","",1
738,"CobraLashAltY","[DNT] CobraLashAltY",9938,"","","","","","[10,25,13,5,3]","",2
739,"SummonCarrionGolem","",9940,"","","","","","[11,25,33,8,4,28]","",3
740,"SummonCarrionGolemAltX","Summon Carrion Golem of Hordes",9941,"","","","","","[11,25,33,8,4,28]","",1
741,"SummonCarrionGolemAltY","Summon Carrion Golem of Scavenging",9942,"","","","","","[11,25,33,8,4,28]","",2
742,"WitheringStep","",9947,"","","","","","[10,25,35,14,3,22,37,4,15]","",3
743,"PlagueBearer","",9948,"","","","","","[10,25,4,3,14]","",3
744,"FeedingFrenzySupport","",9950,"","","","Supports skills which create Minions.","","[11,16,8,15]",14099,3
745,"DeathmarkSupport","",9951,"",9952,"","Supports skills which create Minions.","","[11,16,8,25,4,15]",14101,3
746,"SerpentStrike","",9953,"","","","","","[10,25,13,7,36,22]","",3
747,"NightbladeSupport","",9955,"","","","Supports attack skills. Cannot support skills which create minions.","","[13,47,10,16]",14102,3
748,"MeatShieldSupport","",9956,"","","","Supports skills which create Minions.","","[11,16,8]",14100,3
749,"CoilingAssault","",9957,"","","","","","[10,25,13,22,5]","",3
750,"StormblastMine","",9961,"","","","","","[21,11,25,4,14,2,12,38]","",3
751,"StormblastMineAltX","[DNT] StormblastMineAltX",9962,"","","","","","[21,11,25,4,14,2,12,38]","",1
752,"StormblastMineAltY","[DNT] StormblastMineAltY",9963,"","","","","","[21,11,25,4,14,2,12,38]","",2
753,"SummonSkitterbots","",9967,"","","","","","[20,21,11,25,4,8,1,2,14,12]","",3
754,"HighImpactMineSupportSupport","",9984,"","","","Supports spells, or attacks that use bows or wands. Instead of using that skill, you will throw a mine that will use the skill for you when you detonate it. Mines cannot use channelling skills.","","[21,11,16,14,12]",13991,3
755,"InfernalLegionSupport","",9985,"","","","Supports skills which create Minions.","","[0,14,11,16,8]",14103,3
756,"PestilentStrike","",9987,"","","","","","[10,25,13,7,36,14,15,3]","",3
757,"PestilentStrikeAltX","[DNT] PestilentStrikeAltX",9988,"","","","","","[10,25,13,7,36,14,15,3]","",1
758,"PestilentStrikeAltY","[DNT] PestilentStrikeAltY",9989,"","","","","","[10,25,13,7,36,14,15,3]","",2
759,"VenomGyre","",9990,"","","","","","[10,25,13,5,3,15]","",3
760,"VenomGyreAltX","[DNT] VenomGyreAltX",9991,"","","","","","[10,25,13,5,3,15]","",1
761,"VenomGyreAltY","[DNT] VenomGyreAltY",9992,"","","","","","[10,25,13,5,3,15]","",2
762,"SwiftAssemblySupport","",9996,"","","","Supports skills which throw Traps or Mines.","","[10,16,20,21]",14104,3
763,"ShrapnelBallista","",10005,"","","","","","[10,25,13,5,19,33,6]","",3
764,"ShrapnelBallistaAltX","Shrapnel Ballista of Steel",10006,"","","","","","[10,25,13,5,19,33,6]","",1
765,"ShrapnelBallistaAltY","[DNT] ShrapnelBallistaAltY",10007,"","","","","","[10,25,13,5,19,33,6]","",2
766,"ArrowNovaSupport","",10008,"","","","Supports bow attack skills that fire arrows forwards as projectiles. These skills will instead fire a payload arrow into the air to land at a targeted location. The supported skills' arrows will then fire out in a circle from where it lands. Cannot support skills that already fire arrows into the air, channelled skills, or skills that create Minions.","","[6,13,10,16,5]",14066,3
767,"BarrageSupport","",10010,"","","","Supports projectile attack skills that use bows or wands. Cannot support triggered skills, channelled skills, or skills that create Minions.","","[6,13,10,16,5]",14065,3
768,"EnsnaringArrow","",10011,"","","","","","[10,25,13,5,14,6]","",3
769,"EnsnaringArrowAltX","[DNT] EnsnaringArrowAltX",10012,"","","","","","[10,25,13,5,14,6]","",1
770,"EnsnaringArrowAltY","[DNT] EnsnaringArrowAltY",10013,"","","","","","[10,25,13,5,14,6]","",2
771,"ArtilleryBallista","",10020,"","","","","","[10,25,13,19,14,0,5,6]","",3
772,"ArtilleryBallistaAltX","Artillery Ballista of Cross Strafe",10021,"","","","","","[10,25,13,19,14,0,5,6]","",1
773,"ArtilleryBallistaAltY","Artillery Ballista of Focus Fire",10022,"","","","","","[10,25,13,19,14,0,5,6]","",2
774,"GreaterVolleySupport","",9246,"","","","Supports skills that fire projectiles from the user. Does not affect projectiles fired from other locations as secondary effects. Does not support skills that fire projectiles in a spiral.","","[10,16,5]",14082,3
775,"AddedFireDamagePlusSupport","",10024,"","","","Supports any skill that hits enemies.","","[0,33,51,9,16]",14106,3
776,"AncestralCallPlusSupport","",10025,"","","","Supports melee strike skills, causing them to also strike at extra targets simultaneously. The extra targets must be a minimum distance from the user. If supporting a minion attack skill, the minion's skills will not also strike extra targets. Cannot support Vaal skills or triggered skills.","","[51,9,16,7,13,36]",14107,3
777,"BrutalityPlusSupport","",10026,"","","","Supports any skill that deals damage.","","[33,51,9,16]",14108,3
778,"BurningDamagePlusSupport","",10027,"","","","Supports any skill that hits enemies, or can deal burning damage directly.","","[0,51,9,16]",14109,3
779,"WeaponElementalDamagePlusSupport","",10028,"","","","Supports attack skills.","","[13,51,9,16]",14110,3
780,"FirePenetrationPlusSupport","",10029,"","","","Supports any skill that hits enemies, making those hits penetrate enemy fire resistance.","","[0,51,9,16]",14111,3
781,"GenerosityPlusSupport","",10030,"","","","Supports aura skills that affect you and allies, increasing the aura's effect on allies, but preventing it from affecting you at all. Cannot support curse auras, or other auras that only affect enemies. Cannot support skills used by totems. Cannot modify the skills of minions.","","[51,9,16,12]",14112,3
782,"MeleePhysicalDamagePlusSupport","",10031,"","","","Supports melee attack skills.","","[7,33,51,9,16,13]",14113,3
783,"MeleeSplashPlusSupport","",10032,"","","","Supports melee strike skills, causing their melee strike to deal splash damage around each target hit.","","[51,9,16,7,13,36,14]",14114,3
784,"MultistrikePlusSupport","",10033,"","","","Supports melee attack skills, making them repeat three times when used, targeting a random enemy each time. Cannot support Vaal skills, channelling skills or triggered skills.","","[13,7,51,9,16]",14115,3
785,"AddedColdDamagePlusSupport","",10034,"","","","Supports any skill that hits enemies.","","[1,51,10,16]",14116,3
786,"ArrowNovaPlusSupport","",10035,"","","","Supports bow attack skills that fire arrows forwards as projectiles. These skills will instead fire a payload arrow into the air to land at a targeted location. The supported skills' arrows will then fire out in a circle from where it lands. Cannot support skills that already fire arrows into the air, channelled skills, or skills that create Minions.","","[6,13,51,10,16,5]",14117,3
787,"CastOnCritPlusSupport","",10036,"",10037,"","Must support both an attack skill and a spell skill to work. The attack skill will trigger a spell when it critically strikes an enemy. Cannot support totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.","","[47,51,10,16,4,26]",14118,3
788,"ChainPlusSupport","",10038,"","","","Supports projectile skills, and any other skills that chain.","","[51,10,16,18,5]",14119,3
789,"ColdPenetrationPlusSupport","",10039,"","","","Supports any skill that hits enemies, making those hits penetrate enemy cold resistance.","","[1,51,10,16]",14120,3
790,"DeadlyAilmentsPlusSupport","",10040,"","","","Supports any skill that hits enemies.","","[51,10,16]",14121,3
791,"ForkPlusSupport","",10041,"","","","Supports projectile skills, making their projectiles fork into two projectiles the first two times they hit an enemy and don't pierce it.","","[51,10,16,5]",14122,3
792,"GreaterMultipleProjectilesPlusSupport","",10042,"","","","Supports projectile skills.","","[51,10,16,5]",14123,3
793,"SwiftAfflictionPlusSupport","",10043,"","","","Supports any skill that has a duration, or can hit enemies to inflict ailments on them.","","[51,10,16,15]",14124,3
794,"VoidManipulationPlusSupport","",10044,"","","","Supports any skill that deals damage.","","[3,51,10,16]",14125,3
795,"ViciousProjectilesPlusSupport","",10045,"","","","Supports projectile attack skills.","","[5,13,33,3,51,10,16]",14126,3
796,"AddedChaosDamagePlusSupport","",10046,"","","","Supports any skill that hits enemies.","","[3,51,11,16]",14127,3
797,"AddedLightningDamagePlusSupport","",10047,"","","","Supports any skill that hits enemies.","","[2,51,11,16]",14128,3
798,"BlasphemyPlusSupport","",10048,"","","","Supports hex curse skills, turning them into auras that will apply their effect to all enemies in an area around you.","","[51,11,16,42,12]",14129,3
799,"CastWhileChannellingPlusSupport","",10049,"",10050,"","Must support both a channelling skill and a non-channelling spell skill to work. The channelling skill will trigger a spell periodically while channelling. Cannot support skills used by totems, traps, or mines. Vaal skills and skills with a reservation cannot be triggered.","","[51,11,16,30,4,26]",14130,3
800,"ControlledDestructionPlusSupport","",10051,"","","","Supports attack skills, or spell skills that deal damage.","","[4,47,51,11,16]",14131,3
