"rownum","BaseItemType","StrengthRequirementPercent","DexterityRequirementPercent","IntelligenceRequirementPercent","VaalVariant_BaseItemType","IsVaalVariant","MinionGlobalSkillLevelStat","GemType","bool_65","bool_66","Awakened","GemColour","MinLevelReq","ItemExperienceType","CraftingTypes","MtxSlotTypes","bool_139","GemEffects","bool_156","TutorialVideo","UI_Image","i32_173","CraftingLevel","bool_181","i32_182","bool_186","[rid]_187"
329,3102,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[331],"","","",0,1,"",0,"",[4]
330,3108,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[332],"","","",0,3,"",0,"",[4]
331,3109,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[333],"","","",0,3,"",0,"",[4]
332,3047,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[334],"","","",0,1,"",0,"",[1]
333,3046,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[335],"","","",0,2,"",0,"",[1]
334,3149,0,0,100,"","","",0,1,1,"",3,11,0,[7],[0],"",[336],"","","",0,4,"",2,"",[]
335,3090,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[337],"","","",0,1,"",0,"",[4]
336,3040,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[338],"","","",0,1,"",0,"",[1]
337,3099,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[339],"","","",0,3,"",0,"","[4,2,3]"
338,3111,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[340],"","","",0,3,"",0,"","[6,4]"
339,3101,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[341],"","","",0,1,1,0,"",[4]
340,3105,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[342],"","","",0,2,"",0,"","[4,2,3]"
341,3162,0,100,0,"","","",0,1,1,"",2,1,0,[8],[0],"",[343],"","Art/Videos/SkillTutorials/Twisters.bk2","",0,1,"",2,"",[]
342,3163,0,100,0,"","","",0,1,1,"",2,1,17,[],[0],"",[344],"","","",0,0,"",0,"",[]
343,3164,0,100,0,"","","",0,1,1,"",2,1,0,[8],[0],"",[345],"","Art/Videos/SkillTutorials/ExplosiveSpear.bk2","",0,1,"",2,"",[]
344,3165,0,100,0,"","","",0,1,1,"",2,32,0,[],[0],"",[346],"","","",0,0,"",2,"",[]
345,3166,0,100,0,"","","",0,1,1,"",2,7,0,[],[0],"",[347],"","","",0,0,"",2,"",[]
346,3167,0,100,0,"","","",0,1,1,"",2,32,0,[8],[0],"",[348],"","Art/Videos/SkillTutorials/ThunderousLeap.bk2","",0,9,"",2,"",[]
347,3168,0,100,0,"","","",0,1,1,"",2,11,0,"[2,8]",[0],"",[349],"","","",0,4,"",2,"",[]
348,3058,0,100,0,"","","",1,1,1,"",2,1,17,[10],[0],"",[350],"","","",0,3,"",0,"",[1]
349,3060,0,100,0,"","","",1,1,1,"",2,1,17,[],[0],"",[351],"","","",0,0,"",0,"","[1,2,3]"
350,3112,0,0,100,"","","",1,1,1,"",3,1,0,[7],[0],"",[352],"","","",0,2,"",0,"",[4]
351,3061,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[353],"","","",0,1,"",0,"","[1,2,3]"
352,2994,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[354],"","","",0,1,"",0,"","[0,2,3]"
353,3048,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[355],"","","",0,3,"",0,"",[1]
354,3051,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[356],"","","",0,1,"",0,"",[1]
355,3098,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[357],"","","",0,1,"",0,"",[4]
356,3169,0,0,100,"","","",0,1,1,"",3,23,0,[1],[0],"",[358],"","Art/Videos/SkillTutorials/ProfaneRitual.bk2","Art/Textures/Interface/2D/2DArt/UIImages/InGame/SmartHover/GemHoverImage/GemHoverImageProfaneRitual.dds",0,7,"",2,"",[]
357,3170,0,0,100,"","","",0,1,1,"",3,53,0,[1],[0],"",[359],"","Art/Videos/SkillTutorials/SoulOffering.bk2","Art/Textures/Interface/2D/2DArt/UIImages/InGame/SmartHover/GemHoverImage/GemHoverImagePowerOffering.dds",1,13,"",2,"",[]
358,3171,0,0,100,"","","",0,1,1,"",3,32,0,[1],[0],"",[360],"","Art/Videos/SkillTutorials/DarkEffigy.bk2","Art/Textures/Interface/2D/2DArt/UIImages/InGame/SmartHover/GemHoverImage/GemHoverImageDarkEffigy.dds",2,9,"",2,"",[]
359,3063,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[361],"","","",0,3,"",0,"",[1]
360,3064,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[362],"","","",0,3,"",0,"",[1]
361,3172,0,0,100,"","",9633,0,1,1,"",3,1,0,[],[0],"",[88],"","Art/Videos/SkillTutorials/SkeletalWarrior.bk2","Art/Textures/Interface/2D/2DArt/UIImages/InGame/SmartHover/GemHoverImage/GemHoverImageSkeletalWarrior.dds",0,0,"",2,"",[]
362,3117,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[363],"","","",0,1,"",0,"",[4]
363,3015,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[364],"","","",0,1,"",0,"",[0]
364,3121,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[365],"","","",0,1,"",0,"","[4,2,3]"
365,3122,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[366],"","","",0,2,"",0,"",[4]
366,3125,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[367],"","","",0,1,"",0,"","[4,2,3]"
367,3126,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[368],"","","",0,2,"",0,"","[4,2,3]"
368,3127,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[369],"","","",0,2,"",0,"",[4]
369,3128,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[370],"","","",0,1,"",0,"",[4]
370,3129,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[371],"","","",0,1,"",0,"",[4]
371,3067,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[372],"","","",0,1,"",0,"",[1]
372,3068,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[373],"","","",0,3,"",0,"",[1]
373,3174,0,0,100,"","","",0,1,1,"",3,11,0,[],[0],"",[374],"","","",0,0,"",2,"",[]
374,3071,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[375],"","","",0,1,"",0,"",[1]
375,3175,0,0,100,"","","",2,1,1,"",3,27,0,[1],[0],"",[376],"","","",0,8,"",2,"",[]
376,3073,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[377],"","","",0,1,"",0,"",[1]
377,3072,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[378],"","","",0,1,"",0,"","[1,2,3]"
378,3021,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[379],"","","",0,1,"",0,"","[0,2,3]"
379,3074,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[380],"","","",0,1,"",0,"","[1,2,3]"
380,3176,100,0,0,"","","",0,1,1,"",1,11,0,[6],[0],"",[381],"","","",0,4,"",2,"",[]
381,3177,100,0,0,"","","",0,1,1,"",1,32,0,[],[0],"",[382],"","","",0,0,"",2,"",[]
382,3178,0,0,100,"","","",0,1,1,"",3,1,0,[],[0],"",[383],"","","",0,0,"",2,"",[]
383,3179,0,0,100,"","","",0,1,1,"",3,1,0,[],[0],"",[384],"","","",0,0,"",2,"",[]
384,3180,0,0,100,"","","",0,1,1,"",3,59,0,[7],[0],"",[385],"","","",1,14,"",2,"",[]
385,3181,100,0,0,"","","",0,1,1,"",1,15,0,[6],[0],"",[386],"","Art/Videos/SkillTutorials/MoltenBlast.bk2","",1,5,"",2,"",[]
386,3182,25,0,75,"","","",0,1,1,"",3,1,0,[],[0],"",[387],"","","",0,0,"",2,"",[]
387,3183,0,0,100,"","","",2,1,1,"",3,27,38,[],[0],"",[388],"","","",0,0,"",2,"",[]
388,3184,100,0,0,"","","",0,1,1,"",1,53,0,[6],[0],"",[389],"","Art/Videos/SkillTutorials/HammerOfTheGods.bk2","",0,13,"",2,"",[]
389,3185,0,0,100,"","","",0,1,1,"",3,1,0,[],[0],"",[390],"","","",0,0,"",2,"",[]
390,3186,100,0,0,"","","",0,1,1,"",1,42,0,[6],[0],"",[391],"","Art/Videos/SkillTutorials/Stampede.bk2","",0,11,"",2,"",[]
391,3187,100,0,0,"","","",0,1,1,"",1,23,0,[6],[0],"",[392],"","Art/Videos/SkillTutorials/ShieldWall.bk2","",0,7,"",2,"",[]
392,3188,100,0,0,"","","",0,1,1,"",1,15,0,[],[0],"",[393],"","","",0,0,"",2,"",[]
393,3189,0,0,100,"","","",0,1,1,"",3,7,0,[7],[0],"",[394],"","Art/Videos/SkillTutorials/EmberFusillade.bk2","",0,3,"",2,"",[]
394,3190,50,50,0,"","","",0,1,1,"",4,7,0,[9],[0],"",[395],"","Art/Videos/SkillTutorials/HighVelocityRounds.bk2","",0,3,"",2,"",[]
395,3191,50,50,0,"","","",0,1,1,"",4,1,0,[9],[0],"",[396],"","Art/Videos/SkillTutorials/FragmentationRounds.bk2","",0,1,"",2,"",[]
396,3192,50,50,0,"","","",0,1,1,"",4,53,0,[9],[0],"",[397],"","Art/Videos/SkillTutorials/SiegeCascade.bk2","",0,13,"",2,"",[]
397,3193,50,50,0,"","","",0,1,1,"",4,1,0,[9],[0],"",[398],"","Art/Videos/SkillTutorials/ArmourPiercingRounds.bk2","",0,1,"",2,"",[]
398,3194,50,50,0,"","","",0,1,1,"",4,23,0,[9],[0],"",[399],"","Art/Videos/SkillTutorials/ExplosiveShot.bk2","",0,7,"",2,"",[]
399,3195,50,50,0,"","","",0,1,1,"",4,7,0,[9],[0],"",[400],"","Art/Videos/SkillTutorials/IncendiaryShot.bk2","",0,3,"",2,"",[]
400,3196,50,50,0,"","","",0,1,1,"",4,15,0,[9],[0],"",[401],"","Art/Videos/SkillTutorials/RapidShot.bk2","",0,5,"",2,"",[]
401,3197,50,50,0,"","","",0,1,1,"",4,23,0,[9],[0],"",[402],"","Art/Videos/SkillTutorials/GlacialBolt.bk2","",0,7,"",2,"",[]
402,3198,50,50,0,"","","",0,1,1,"",4,1,0,[9],[0],"",[403],"","Art/Videos/SkillTutorials/PermafrostBolts.bk2","",0,1,"",2,"",[]
403,3199,50,50,0,"","","",0,1,1,"",4,42,0,[9],[0],"",[404],"","Art/Videos/SkillTutorials/HailstormRounds.bk2","",0,11,"",2,"",[]
404,3200,50,50,0,"","","",0,1,1,"",4,15,0,[9],[0],"",[405],"","Art/Videos/SkillTutorials/IceShards.bk2","",0,5,"",2,"",[]
405,3201,50,50,0,"","","",0,1,1,"",4,53,0,[9],[0],"",[406],"","Art/Videos/SkillTutorials/PlasmaBlast.bk2","",0,13,"",2,"",[]
406,3202,50,50,0,"","","",0,1,1,"",4,15,0,[9],[0],"",[407],"","Art/Videos/SkillTutorials/GalvanicShards.bk2","",0,5,"",2,"",[]
407,3203,50,50,0,"","","",0,1,1,"",4,32,0,[9],[0],"",[408],"","Art/Videos/SkillTutorials/StormblastBolts.bk2","",0,9,"",2,"",[]
408,3204,50,50,0,"","","",0,1,1,"",4,42,0,[9],[0],"",[409],"","Art/Videos/SkillTutorials/ShockburstRounds.bk2","",0,11,"",2,"",[]
409,3022,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[410],"","","",0,2,"",0,"",[0]
410,3023,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[411],"","","",0,2,"",0,"",[0]
411,3024,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[412],"","","",0,3,"",0,"",[0]
412,3205,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[413],"","","",0,0,"",0,"",[]
413,3206,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[414],"","","",0,0,"",0,"",[]
414,3207,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[415],"","","",0,0,"",0,"",[]
415,3208,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[416],"","","",0,0,"",0,"",[]
416,3209,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[417],"","","",0,0,"",0,"",[]
417,3210,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[418],"","","",0,0,"",0,"",[]
418,3211,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[419],"","","",0,0,"",0,"",[]
419,3212,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[420],"","","",0,0,"",0,"",[]
420,3213,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[421],"","","",0,0,"",0,"",[]
421,3214,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[422],"","","",0,0,"",0,"",[]
422,3215,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[423],"","","",0,0,"",0,"",[]
423,3216,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[424],"","","",0,0,"",0,"",[]
424,3217,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[425],"","","",0,0,"",0,"",[]
425,3218,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[426],"","","",0,0,"",0,"",[]
426,3219,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[427],"","","",0,0,"",0,"",[]
427,3220,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[428],"","","",0,0,"",0,"",[]
428,3221,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[429],"","","",0,0,"",0,"",[]
429,3222,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[430],"","","",0,0,"",0,"",[]
430,3223,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[431],"","","",0,0,"",0,"",[]
431,3224,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[432],"","","",0,0,"",0,"",[]
432,3225,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[433],"","","",0,0,"",0,"",[]
433,3226,0,0,0,"","","",0,1,1,"",4,1,47,[],[0],"",[434],"","","",0,0,"",0,"",[]
434,3227,0,0,0,"","","",0,1,1,"",4,1,47,[],[0],"",[435],"","","",0,0,"",0,"",[]
435,3228,0,0,0,"","","",0,1,1,"",4,1,47,[],[0],"",[436],"","","",0,0,"",0,"",[]
436,3233,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[437],"","","",0,0,"",0,"",[]
437,3234,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[438],"","","",0,0,"",0,"",[]
438,3235,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[439],"","","",0,0,"",0,"",[]
439,3236,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[440],"","","",0,0,"",0,"",[]
440,3237,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[441],"","","",0,0,"",0,"",[]
441,3238,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[442],"","","",0,0,"",0,"",[]
442,3239,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[443],"","","",0,0,"",0,"",[]
443,3240,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[444],"","","",0,0,"",0,"",[]
444,3241,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[498],"","","",0,0,"",0,"",[]
445,3242,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[501],"","","",0,0,"",0,"",[]
446,3263,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[503],"","","",0,0,"",0,"",[]
447,3243,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[504],"","","",0,0,"",0,"",[]
448,3244,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[505],"","","",0,0,"",0,"",[]
449,3245,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[502],"","","",0,0,"",0,"",[]
450,3264,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[506],"","","",0,0,"",0,"",[]
451,3246,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[507],"","","",0,0,"",0,"",[]
452,3274,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[512],"","","",0,0,"",0,"",[]
453,3275,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[513],"","","",0,0,"",0,"",[]
454,3247,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[514],"","","",0,0,"",0,"",[]
455,3248,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[711],"","","",0,0,"",0,"",[]
456,3520,0,0,0,"","","",2,1,1,"",4,1,0,[],[0],"",[736],"","","",0,0,"",0,"",[]
457,3521,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[737],"","","",0,0,"",0,"",[]
458,3523,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[739],"","","",0,0,"",0,"",[]
459,3522,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[738],"","","",0,0,"",0,"",[]
460,3524,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[742],"","","",0,0,"",0,"",[]
461,3025,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[445],"","","",0,2,"",0,"",[0]
462,3026,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[446],"","","",0,1,"",0,"",[0]
463,3076,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[447],"","","",0,1,"",0,"",[1]
464,3006,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[448],"","","",0,3,"",0,"",[0]
465,3054,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[449],"","","",0,3,"",0,"",[1]
466,3104,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[450],"","","",0,3,"",0,"",[4]
467,3077,0,100,0,"","","",1,1,1,"",2,1,0,[2],[0],"",[451],"","","",0,3,"",0,"",[1]
468,3028,100,0,0,"","","",1,1,1,"",1,1,0,[6],[0],"",[452],"","","",0,3,"",0,"",[0]
469,3027,100,0,0,"","","",1,1,1,"",1,1,0,[6],[0],"",[453],"","","",0,1,"",0,"",[0]
470,3078,0,100,0,"","","",1,1,1,"",2,1,0,[2],[0],"",[454],"","","",0,1,"",0,"",[1]
471,3135,0,0,100,"","","",1,1,1,"",3,1,0,[7],[0],"",[455],"","","",0,3,"",0,"",[4]
472,3136,0,0,100,"","","",1,1,1,"",3,1,0,[7],[0],"",[456],"","","",0,3,"",0,"",[4]
473,3137,0,0,100,"","","",1,1,1,"",3,1,0,[7],[0],"",[457],"","","",0,3,"",0,"",[4]
474,3138,0,0,100,"","","",1,1,1,"",3,1,0,[7],[0],"",[458],"","","",0,3,"",0,"",[4]
475,3139,0,0,100,"","","",1,1,1,"",3,1,0,[7],[0],"",[459],"","","",0,3,"",0,"",[4]
476,3140,0,0,100,"","","",1,1,1,"",3,1,0,[7],[0],"",[460],"","","",0,3,"",0,"",[4]
477,3229,0,100,0,"","","",0,1,1,"",2,42,0,[2],[0],"",[461],"","Art/Videos/SkillTutorials/ShockchainArrow.bk2","",1,11,"",2,"",[]
478,3230,0,50,50,"","","",0,1,1,"",4,7,0,[10],[0],"",[462],"","Art/Videos/SkillTutorials/VaultingImpact.bk2","",0,3,"",2,"",[]
479,3231,0,50,50,"","","",0,1,1,"",4,23,0,[10],[0],"",[463],"","Art/Videos/SkillTutorials/StormWave.bk2","",2,7,"",2,"",[]
480,3232,0,50,50,"","","",0,1,1,"",4,32,0,[10],[0],"",[464],"","Art/Videos/SkillTutorials/MantraOfDestruction.bk2","",0,9,"",2,"",[]
481,3079,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[465],"","","",0,1,"",0,"",[1]
482,3142,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[466],"","","",0,2,"",0,"",[4]
483,3143,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[467],"","","",0,3,"",0,"",[4]
484,3141,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[468],"","","",0,3,"",0,"",[4]
485,3144,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[469],"","","",0,2,"",0,"","[4,5]"
486,3080,0,100,0,"","","",1,1,1,"",2,1,17,[],[0],"",[470],"","","",0,0,"",0,"",[1]
487,3081,0,100,0,"","","",1,1,1,"",2,1,0,[2],[0],"",[471],"","","",0,1,"",0,"",[1]
488,3082,0,100,0,"","","",1,1,1,"",2,1,0,[2],[0],"",[472],"","","",0,1,"",0,"",[1]
489,3088,0,100,0,"","","",1,1,1,"",2,1,0,[2],[0],"",[473],"","","",0,1,"",0,"","[1,7]"
490,3148,0,0,100,"","","",1,1,1,"",3,1,0,[7],[0],"",[474],"","","",0,1,"",0,"","[4,7]"
491,3033,100,0,0,"","","",1,1,1,"",1,1,0,[6],[0],"",[475],"","","",0,1,"",0,"","[0,7]"
492,3034,100,0,0,"","","",1,1,1,"",1,1,0,[6],[0],"",[476],"","","",0,2,"",0,"","[0,7]"
493,3035,100,0,0,"","","",1,1,1,"",1,1,0,[6],[0],"",[477],"","","",0,3,"",0,"","[0,7]"
494,3255,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[478],"","","",0,0,"",0,"",[]
495,3146,0,0,100,"","","",1,1,1,"",3,1,0,[],[0],"",[479],"","","",0,0,"",0,"",[4]
496,3030,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[480],"","","",0,3,"",0,"",[0]
497,3084,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[481],"","","",0,3,"",0,"",[1]
498,3145,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[482],"","","",0,1,"",0,"",[4]
499,3029,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[483],"","","",0,2,"",0,"",[0]
500,3083,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[484],"","","",0,2,"",0,"","[1,2,3]"
501,3085,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[485],"","","",0,3,"",0,"",[1]
502,3086,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[486],"","","",0,2,"",0,"",[1]
503,3031,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[487],"","","",0,3,"",0,"","[0,2,3]"
504,3147,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[488],"","","",0,3,"",0,"",[4]
505,3032,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[489],"","","",0,2,"",0,"","[0,2,3]"
506,3087,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[490],"","","",0,2,"",0,"","[1,2,3]"
507,3256,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[491],"","","",0,0,"",0,"",[]
508,3257,0,100,0,"","","",0,1,1,"",2,32,0,[2],[0],"",[492],"","Art/Videos/SkillTutorials/IceShot.bk2","",0,9,"",2,"",[]
509,3258,50,50,0,"","","",0,1,1,"",4,11,0,[9],[0],"",[493],"","","",2,4,"",2,"",[]
510,3259,50,50,0,"","","",0,1,1,"",4,27,0,[9],[0],"",[494],"","","",2,8,"",2,"",[]
511,3281,50,50,0,"","","",0,1,1,"",4,59,0,"[9,6]",[0],"",[495],"","","",2,14,"",2,"",[]
512,3260,0,50,50,"","","",0,1,1,"",4,23,0,[10],[0],"",[496],"","Art/Videos/SkillTutorials/FreezingMark.bk2","",0,7,"",2,"",[]
513,3261,0,100,0,"","","",0,1,1,"",2,23,0,[2],[0],"",[497],"","Art/Videos/SkillTutorials/VoltaicMark.bk2","",0,7,"",2,"",[]
514,3262,0,50,50,"","","",2,1,1,"",4,32,0,[10],[0],"",[499],"","Art/Videos/SkillTutorials/HandOfChayula.bk2","",0,9,"",2,"",[]
515,3265,100,0,0,"","","",0,1,1,"",1,37,0,[6],[0],"",[508],"","","",0,8,"",2,"",[]
516,3266,0,50,50,"","","",2,1,1,"",4,27,0,[10],[0],"",[509],"","","",0,8,"",2,"",[]
517,3272,50,50,0,"","","",0,1,1,"",4,59,0,"[9,2,8]",[0],"",[510],"","","",0,14,"",2,"",[]
518,3273,0,0,100,"","","",0,1,1,"",3,59,0,[7],[0],"",[511],"","","",3,14,"",2,"",[]
519,3276,50,50,0,"","","",0,1,1,"",4,42,0,[9],[0],"",[515],"","Art/Videos/SkillTutorials/EmergencyReload.bk2","",0,11,"",2,"",[]
520,3277,100,0,0,"","","",1,1,1,"",1,1,17,[7],[0],"",[516],"","","",0,2,"",0,"",[0]
521,3278,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[517],"","","",0,2,"",0,"",[4]
522,3279,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[518],"","","",0,3,"",0,"",[0]
523,3036,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[519],"","","",0,2,"",0,"",[0]
524,3280,50,50,0,"","","",0,1,1,"",4,53,0,[9],[0],"",[520],"","Art/Videos/SkillTutorials/ClusterGrenade.bk2","",3,13,"",2,"",[]
525,3282,0,100,0,"","","",0,1,1,"",2,42,0,[2],[0],"",[522],"","Art/Videos/SkillTutorials/TornadoShot.bk2","",0,11,"",2,"",[]
526,3304,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[523],"","","",0,0,"",0,"",[]
527,3305,0,50,50,"","","",0,1,1,"",4,59,0,[10],[0],"",[524],"","","",0,14,"",2,"",[]
528,3306,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[525],"","","",0,2,"",0,"",[0]
529,3307,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[526],"","","",0,3,"",0,"",[4]
530,3308,50,50,0,"","","",0,1,1,"",4,27,0,[9],[0],"",[527],"","","",0,8,"",2,"",[]
531,3309,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[528],"","","",0,1,"",0,"","[0,8]"
532,3310,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[529],"","","",0,2,"",0,"",[0]
533,3311,0,100,0,"","","",1,1,1,"",2,1,17,[9],[0],"",[530],"","","",0,1,"",0,"",[1]
534,3312,0,100,0,"","","",1,1,1,"",2,1,17,[9],[0],"",[531],"","","",0,3,"",0,"","[1,8]"
535,3313,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[532],"","","",0,2,"",0,"","[0,8]"
536,3314,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[533],"","","",0,1,"",0,"","[4,9,10,11,12]"
537,3315,100,0,0,"","","",0,1,1,"",1,27,0,"[6,9]",[0],"",[534],"","","",0,8,"",2,"",[]
538,3316,0,100,0,"","","",0,1,1,"",2,59,0,[2],[0],"",[535],"","","",0,14,"",2,"",[]
539,3317,0,50,50,"","","",2,1,1,"",4,59,0,[10],[0],"",[536],"","","",0,14,"",2,"",[]
540,3318,0,0,100,"","","",0,1,1,"",3,59,0,[1],[0],"",[537],"","","",0,14,"",2,"",[]
541,3319,0,0,100,"","","",0,1,1,"",3,59,0,[7],[0],"",[538],"","","",2,14,"",2,"",[]
542,3320,0,100,0,"","","",0,1,1,"",2,53,0,[2],[0],"",[539],"","Art/Videos/SkillTutorials/MagneticSalvo.bk2","",3,13,"",2,"",[]
543,3321,0,100,0,"","","",0,1,1,"",2,15,0,[2],[0],"",[540],"","Art/Videos/SkillTutorials/FreezingSalvo.bk2","",3,5,"",2,"",[]
544,3322,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[541],"","","",0,0,"",0,"",[]
