"rownum","GrantedEffect","Level","CostMultiplier","StoredUses","Cooldown","CooldownBypassType","VaalSouls","VaalStoredUses","CooldownGroup","PvPDamageMultiplier","SoulGainPreventionDuration","AttackSpeedMultiplier","i32_60","i32_64","i32_68","i32_72","i32_76","AttackTime","Reservation","i32_88","CostAmounts","ActorLevel","EffectOnPlayer"
13177,393,18,100,1,30000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[20],83.612,100
13178,393,19,100,1,30000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[20],90.543,100
13179,393,20,100,1,30000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[20],97.7,100
13180,393,21,100,1,30000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[20],105.083,100
13181,393,22,100,1,30000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[20],112.692,100
13182,393,23,100,1,30000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[20],120.527,100
13183,393,24,100,1,30000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[20],128.588,100
13184,393,25,100,1,30000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[20],136.875,100
13185,393,26,100,1,30000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[20],145.388,100
13186,393,27,100,1,30000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[20],154.127,100
13187,393,28,100,1,30000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[20],163.092,100
13188,393,29,100,1,30000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[20],172.283,100
13189,393,30,100,1,30000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[20],181.7,100
13190,393,31,100,1,30000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[20],191.343,100
13191,393,32,100,1,30000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[20],201.212,100
13192,393,33,100,1,30000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[20],211.307,100
13193,393,34,100,1,30000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[20],221.628,100
13194,393,35,100,1,30000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[20],232.175,100
13195,393,36,100,1,30000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[20],242.948,100
13196,393,37,100,1,30000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[20],253.947,100
13197,393,38,100,1,30000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[20],265.172,100
13198,393,39,100,1,30000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[20],276.623,100
13199,393,40,100,1,30000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[20],288.3,100
13200,394,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
13201,394,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],3.452,100
13202,394,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],6.767,100
13203,394,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],10.308,100
13204,394,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],14.075,100
13205,394,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],18.068,100
13206,394,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],22.287,100
13207,394,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],26.732,100
13208,394,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],31.403,100
13209,394,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],36.3,100
13210,394,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],41.423,100
13211,394,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],46.772,100
13212,394,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],52.347,100
13213,394,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],58.148,100
13214,394,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],64.175,100
13215,394,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],70.428,100
13216,394,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],76.907,100
13217,394,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],83.612,100
13218,394,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],90.543,100
13219,394,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],97.7,100
13220,394,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],105.083,100
13221,394,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],112.692,100
13222,394,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],120.527,100
13223,394,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],128.588,100
13224,394,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],136.875,100
13225,394,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],145.388,100
13226,394,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],154.127,100
13227,394,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],163.092,100
13228,394,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],172.283,100
13229,394,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],181.7,100
13230,394,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],191.343,100
13231,394,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],201.212,100
13232,394,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],211.307,100
13233,394,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],221.628,100
13234,394,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],232.175,100
13235,394,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],242.948,100
13236,394,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],253.947,100
13237,394,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],265.172,100
13238,394,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],276.623,100
13239,394,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],288.3,100
13240,395,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[13],1,100
13241,395,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[15],3.452,100
13242,395,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[17],6.767,100
13243,395,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[19],10.308,100
13244,395,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[22],14.075,100
13245,395,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[25],18.068,100
13246,395,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[28],22.287,100
13247,395,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[32],26.732,100
13248,395,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[37],31.403,100
13249,395,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[41],36.3,100
13250,395,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[47],41.423,100
13251,395,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[53],46.772,100
13252,395,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[60],52.347,100
13253,395,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[68],58.148,100
13254,395,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[77],64.175,100
13255,395,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[88],70.428,100
13256,395,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[99],76.907,100
13257,395,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[112],83.612,100
13258,395,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[127],90.543,100
13259,395,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[144],97.7,100
13260,395,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[163],105.083,100
13261,395,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[185],112.692,100
13262,395,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[209],120.527,100
13263,395,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[237],128.588,100
13264,395,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[268],136.875,100
13265,395,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[303],145.388,100
13266,395,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[343],154.127,100
13267,395,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[388],163.092,100
13268,395,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[439],172.283,100
13269,395,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[497],181.7,100
13270,395,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[563],191.343,100
13271,395,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[637],201.212,100
13272,395,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[721],211.307,100
13273,395,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[816],221.628,100
13274,395,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[924],232.175,100
13275,395,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1045],242.948,100
13276,395,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1183],253.947,100
13277,395,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1339],265.172,100
13278,395,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1516],276.623,100
13279,395,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1715],288.3,100
13280,396,20,100,1,4000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[93],60,100
13281,397,1,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],1,100
13282,397,2,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],3.452,100
13283,397,3,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],6.767,100
13284,397,4,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],10.308,100
13285,397,5,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],14.075,100
13286,397,6,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],18.068,100
13287,397,7,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],22.287,100
13288,397,8,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],26.732,100
13289,397,9,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],31.403,100
13290,397,10,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],36.3,100
13291,397,11,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],41.423,100
13292,397,12,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],46.772,100
13293,397,13,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],52.347,100
13294,397,14,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],58.148,100
13295,397,15,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],64.175,100
13296,397,16,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],70.428,100
13297,397,17,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],76.907,100
13298,397,18,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],83.612,100
13299,397,19,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],90.543,100
13300,397,20,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],97.7,100
13301,397,21,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],105.083,100
13302,397,22,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],112.692,100
13303,397,23,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],120.527,100
13304,397,24,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],128.588,100
13305,397,25,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],136.875,100
13306,397,26,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],145.388,100
13307,397,27,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],154.127,100
13308,397,28,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],163.092,100
13309,397,29,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],172.283,100
13310,397,30,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],181.7,100
13311,397,31,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],191.343,100
13312,397,32,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],201.212,100
13313,397,33,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],211.307,100
13314,397,34,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],221.628,100
13315,397,35,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],232.175,100
13316,397,36,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],242.948,100
13317,397,37,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],253.947,100
13318,397,38,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],265.172,100
13319,397,39,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],276.623,100
13320,397,40,100,0,0,4,0,0,67,0,0,300,0,0,0,0,0,0,0,0,[],288.3,100
13321,398,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[23],1,100
13322,398,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[25],3.452,100
13323,398,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[28],6.767,100
13324,398,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[31],10.308,100
13325,398,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[34],14.075,100
13326,398,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[38],18.068,100
13327,398,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[42],22.287,100
13328,398,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[47],26.732,100
13329,398,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[52],31.403,100
13330,398,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[57],36.3,100
13331,398,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[64],41.423,100
13332,398,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[71],46.772,100
13333,398,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[78],52.347,100
13334,398,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[87],58.148,100
13335,398,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[96],64.175,100
13336,398,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[107],70.428,100
13337,398,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[118],76.907,100
13338,398,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[131],83.612,100
13339,398,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[145],90.543,100
13340,398,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[161],97.7,100
13341,398,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[179],105.083,100
13342,398,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[198],112.692,100
13343,398,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[220],120.527,100
13344,398,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[243],128.588,100
13345,398,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[270],136.875,100
13346,398,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[299],145.388,100
13347,398,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[331],154.127,100
13348,398,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[367],163.092,100
13349,398,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[407],172.283,100
13350,398,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[451],181.7,100
13351,398,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[500],191.343,100
13352,398,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[554],201.212,100
13353,398,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[614],211.307,100
13354,398,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[680],221.628,100
13355,398,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[754],232.175,100
13356,398,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[835],242.948,100
13357,398,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[925],253.947,100
13358,398,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1026],265.172,100
13359,398,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1136],276.623,100
13360,398,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1259],288.3,100
13361,399,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
13362,399,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],3.452,100
13363,399,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],6.767,100
13364,399,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],10.308,100
13365,399,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],14.075,100
13366,399,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],18.068,100
13367,399,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],22.287,100
13368,399,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],26.732,100
13369,399,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],31.403,100
13370,399,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],36.3,100
13371,399,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],41.423,100
13372,399,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],46.772,100
13373,399,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],52.347,100
13374,399,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],58.148,100
13375,399,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],64.175,100
13376,399,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],70.428,100
13377,399,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],76.907,100
13378,399,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],83.612,100
13379,399,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],90.543,100
13380,399,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],97.7,100
13381,399,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],105.083,100
13382,399,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],112.692,100
13383,399,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],120.527,100
13384,399,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],128.588,100
13385,399,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],136.875,100
13386,399,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],145.388,100
13387,399,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],154.127,100
13388,399,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],163.092,100
13389,399,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],172.283,100
13390,399,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],181.7,100
13391,399,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],191.343,100
13392,399,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],201.212,100
13393,399,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],211.307,100
13394,399,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],221.628,100
13395,399,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],232.175,100
13396,399,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],242.948,100
13397,399,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],253.947,100
13398,399,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],265.172,100
13399,399,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],276.623,100
13400,399,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],288.3,100
13401,400,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
13402,401,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
13403,402,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
13404,403,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
13405,404,1,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
13406,405,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
13407,406,1,110,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
13408,407,1,130,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
13409,408,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
13410,409,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
13411,410,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
13412,411,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
13413,412,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
13414,413,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
13415,414,1,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
13416,414,2,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],3.452,100
13417,414,3,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],6.767,100
13418,414,4,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],10.308,100
13419,414,5,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],14.075,100
13420,414,6,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],18.068,100
13421,414,7,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],22.287,100
13422,414,8,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],26.732,100
13423,414,9,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],31.403,100
13424,414,10,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],36.3,100
13425,414,11,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],41.423,100
13426,414,12,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],46.772,100
13427,414,13,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],52.347,100
13428,414,14,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],58.148,100
13429,414,15,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],64.175,100
13430,414,16,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],70.428,100
13431,414,17,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],76.907,100
13432,414,18,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],83.612,100
13433,414,19,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],90.543,100
13434,414,20,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],97.7,100
13435,414,21,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],105.083,100
13436,414,22,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],112.692,100
13437,414,23,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],120.527,100
13438,414,24,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],128.588,100
13439,414,25,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],136.875,100
13440,414,26,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],145.388,100
13441,414,27,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],154.127,100
13442,414,28,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],163.092,100
13443,414,29,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],172.283,100
13444,414,30,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],181.7,100
13445,414,31,120,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],191.343,100
