"rownum","RewardOffer","i32_16","Characters","Reward","RewardLevel","rid_56","i32_72","string_76","[rid]_84","RewardStack","bool_104","bool_105","[rid]_106","i32_122","i32_126","[rid]_130","i32_146","rid_150","i32_166","[rid]_170"
614,24,44,[4],2067,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
615,24,45,[4],2293,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
616,24,46,[4],2306,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
617,24,47,[3],1605,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
618,24,48,[3],1713,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
619,24,49,[3],1835,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
620,24,50,[3],1837,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
621,24,51,[3],1836,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
622,24,52,[3],1855,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
623,24,53,[3],1964,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
624,24,54,[3],2037,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
625,24,55,[3],2085,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
626,24,56,[5],2037,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
627,24,57,[5],1708,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
628,24,58,[5],1709,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
629,24,59,[5],1588,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
630,24,60,[5],1836,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
631,24,61,[5],1838,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
632,24,62,[5],1855,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
633,24,63,[5],1863,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
634,24,64,[5],1916,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
635,24,65,[5],1980,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
636,24,66,[5],1942,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
637,24,67,[5],1917,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
638,24,68,[5],2036,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
639,24,69,[5],2055,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
640,24,70,[5],2057,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
641,24,71,[2],1707,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
642,24,72,[2],1708,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
643,24,73,[2],1709,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
644,24,74,[2],1605,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
645,24,75,[2],1835,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
646,24,76,[2],1836,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
647,24,77,[2],1838,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
648,24,78,[2],1942,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
649,24,79,[2],1946,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
650,24,80,[2],2055,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
651,24,81,[2],1681,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
652,24,82,[2],2067,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
653,24,83,[],321,1,"",0,"",[],1,"","",[],1470,0,[],2,"",0,[]
654,6,0,[],1429,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
655,25,0,[],722,30,2,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
656,25,1,[],723,30,2,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
657,25,2,[],724,30,2,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
658,25,3,[],722,30,1,0,"",[],1,"","",[],1470,0,[],2,"",0,[]
659,25,4,[],723,30,1,0,"",[],1,"","",[],1470,0,[],2,"",0,[]
660,25,5,[],736,30,1,0,"",[],1,"","",[],1470,0,[],2,"",0,[]
661,9,0,[],1428,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
662,11,0,[],1431,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
663,26,0,[],1433,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
664,20,0,[],1436,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
665,5,0,[],1430,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
666,12,0,[],1432,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
667,27,0,[],1,1,"",0,"WWW",[],1,"","",[],1470,0,[],0,310,0,[]
668,27,1,[],1,1,"",0,"WWW",[],1,"","",[],1470,0,[],0,313,0,[]
669,27,2,[],1,1,"",10,"WWW",[],1,"","",[],1470,0,[],0,311,0,[]
670,27,3,[],1,1,"",0,"WWW",[],1,"","",[],1470,0,[],0,314,0,[]
671,27,4,[],1,1,"",0,"WWW",[],1,"","",[],1470,0,[],0,316,0,[]
672,27,5,[],1,1,"",0,"WWW",[],1,"","",[],1470,0,[],0,315,0,[]
673,27,6,[],1,1,"",0,"WWW",[],1,"","",[],1470,0,[],0,317,0,[]
674,27,7,[],1,1,"",0,"WWW",[],1,"","",[],1470,0,[],0,384,0,[]
675,27,8,[],1,1,"",0,"WWW",[],1,"","",[],1470,0,[],0,385,0,[]
676,28,0,[],1,1,"",0,"WWW",[],1,"","",[],1470,0,[],0,310,0,[]
677,28,1,[],1,1,"",0,"WWW",[],1,"","",[],1470,0,[],0,312,0,[]
678,28,2,[],1,1,"",0,"WWW",[],1,"","",[],1470,0,[],0,313,0,[]
679,28,3,[],1,1,"",0,"WWW",[],1,"","",[],1470,0,[],0,318,0,[]
680,28,4,[],1,1,"",20,"",[],1,"","",[],1470,0,[],0,319,0,[]
681,28,5,[],1,1,"",0,"WWW",[],1,"","",[],1470,0,[],0,385,0,[]
682,28,6,[],1,1,"",0,"",[],1,"","",[],1470,0,[],0,596,0,[]
683,29,0,[1],1721,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
684,29,1,[1],1720,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
685,29,2,[1],1585,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
686,29,3,[1],1711,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
687,29,4,[1],1591,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
688,29,5,[1],1883,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
689,29,6,[1],1887,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
690,29,7,[1],1925,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
691,29,8,[1],2108,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
692,29,9,[1],1947,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
693,29,10,[6],1721,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
694,29,11,[6],1720,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
695,29,12,[6],1585,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
696,29,13,[6],1711,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
697,29,14,[6],1591,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
698,29,15,[6],1878,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
699,29,16,[6],1933,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
700,29,17,[6],1947,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
701,29,18,[6],2039,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
702,29,19,[6],2038,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
703,29,20,[6],2297,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
704,29,21,[6],2289,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
705,29,22,[0],1721,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
706,29,23,[0],1720,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
707,29,24,[0],1585,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
708,29,25,[0],1711,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
709,29,26,[0],1591,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
710,29,27,[0],1889,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
711,29,28,[0],1933,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
712,29,29,[0],2038,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
713,29,30,[0],2086,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
714,29,31,[0],2105,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
715,29,32,[0],2288,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
716,29,33,[0],2305,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
717,29,34,[4],1721,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
718,29,35,[4],1720,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
719,29,36,[4],1585,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
720,29,37,[4],1711,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
721,29,38,[4],1591,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
722,29,39,[4],1587,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
723,29,40,[4],1986,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
724,29,41,[4],2038,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
725,29,42,[4],2086,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
726,29,43,[4],2288,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
727,29,44,[3],1721,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
728,29,45,[3],1720,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
729,29,46,[3],1585,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
730,29,47,[3],1711,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
731,29,48,[3],1591,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
732,29,49,[3],1924,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
733,29,50,[3],1587,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
734,29,51,[3],1986,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
735,29,52,[3],1714,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
736,29,53,[3],2307,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
737,29,54,[5],1721,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
738,29,55,[5],1720,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
739,29,56,[5],1585,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
740,29,57,[5],1711,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
741,29,58,[5],1591,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
742,29,59,[5],1885,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
743,29,60,[5],1924,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
744,29,61,[5],1925,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
745,29,62,[5],1865,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
746,29,63,[5],1873,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
747,29,64,[5],1947,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
748,29,65,[5],1587,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
749,29,66,[5],1986,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
750,29,67,[5],1714,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
751,29,68,[2],1721,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
752,29,69,[2],1720,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
753,29,70,[2],1585,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
754,29,71,[2],1711,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
755,29,72,[2],1591,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
756,29,73,[2],1883,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
757,29,74,[2],1887,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
758,29,75,[2],1947,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
759,29,76,[2],1587,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
760,29,77,[2],1986,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
761,29,78,[2],1714,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
762,29,79,[2],2297,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
763,29,80,[],1349,38,0,0,"",[],1,"","",[],1470,0,[],2,"",0,[]
764,29,81,[],1350,38,0,0,"",[],1,"","",[],1470,0,[],2,"",0,[]
765,29,82,[],1351,38,0,0,"",[],1,"","",[],1470,0,[],2,"",0,[]
766,29,83,[],1354,38,0,0,"",[],1,"","",[],1470,0,[],2,"",0,[]
767,30,0,[1],1822,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
768,30,1,[1],1823,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
769,30,2,[1],1824,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
770,30,3,[1],1853,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
771,30,4,[1],1825,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
772,30,5,[1],1970,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
773,30,6,[1],2053,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
774,30,7,[1],2049,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
775,30,8,[1],2051,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
776,30,9,[1],2059,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
777,30,10,[6],1822,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
778,30,11,[6],1823,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
779,30,12,[6],1824,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
780,30,13,[6],1853,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
781,30,14,[6],1825,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
782,30,15,[6],1970,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
783,30,16,[6],2053,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
784,30,17,[6],2049,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
785,30,18,[6],2051,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
786,30,19,[6],2059,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
787,30,20,[6],2269,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
788,30,21,[0],1822,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
789,30,22,[0],1823,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
790,30,23,[0],1824,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
791,30,24,[0],1853,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
792,30,25,[0],1825,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
793,30,26,[0],1955,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
794,30,27,[4],1822,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
795,30,28,[4],1823,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
796,30,29,[4],1824,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
797,30,30,[4],1853,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
798,30,31,[4],1825,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
799,30,32,[3],1822,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
800,30,33,[3],1823,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
801,30,34,[3],1824,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
802,30,35,[3],1853,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
803,30,36,[3],1825,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
804,30,37,[3],2095,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
805,30,38,[3],2287,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
806,30,39,[5],1822,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
807,30,40,[5],1823,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
808,30,41,[5],1824,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
809,30,42,[5],1853,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
810,30,43,[5],1825,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
811,30,44,[5],2094,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
812,30,45,[5],2049,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
813,30,46,[5],2051,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
814,30,47,[5],2095,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
815,30,48,[5],2079,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
816,30,49,[2],1822,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
817,30,50,[2],1823,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
818,30,51,[2],1824,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
819,30,52,[2],1853,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
820,30,53,[2],1825,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
821,30,54,[2],2049,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
822,30,55,[2],2051,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
823,30,56,[2],2097,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
824,30,57,[2],2098,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
825,30,58,[2],2101,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
826,31,0,[],1486,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
827,34,0,[],725,41,2,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
828,34,1,[],726,41,2,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
829,34,2,[],727,41,2,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
830,34,3,[],732,41,2,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
831,34,4,[],733,41,2,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
832,34,5,[],734,41,2,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
833,34,6,[],725,41,1,0,"",[],1,"","",[],1470,0,[],2,"",0,[]
834,34,7,[],726,41,1,0,"",[],1,"","",[],1470,0,[],2,"",0,[]
835,34,8,[],727,41,1,0,"",[],1,"","",[],1470,0,[],2,"",0,[]
836,35,0,[],1349,42,1,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
837,35,1,[],1350,42,1,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
838,35,2,[],1351,42,1,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
839,35,3,[],1354,42,1,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
840,35,4,[],1352,42,1,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
841,35,5,[],1356,42,1,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
842,35,6,[],1348,42,1,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
843,35,7,[],1348,42,0,0,"",[],1,"","",[],1470,0,[],2,"",0,[]
844,35,8,[],1352,42,0,0,"",[],1,"","",[],1470,0,[],2,"",0,[]
845,35,9,[],1356,42,0,0,"",[],1,"","",[],1470,0,[],2,"",0,[]
846,36,0,[],1493,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
847,37,0,[],2311,42,2,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
848,37,1,[],2312,42,2,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
849,37,2,[],2313,42,2,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
850,37,3,[],321,1,"",0,"",[],1,"","",[],1470,0,[],2,"",0,[]
851,38,0,[0],458,44,2,0,"3",[],1,"","",[],1470,0,[],1,"",0,[]
852,38,1,[0],654,44,2,0,"4",[],1,"","",[],1470,0,[],1,"",0,[]
853,38,2,[0],541,44,2,0,"3",[],1,"","",[],1470,0,[],1,"",0,[]
854,38,3,[0],704,44,2,0,"4",[],1,"","",[],1470,0,[],1,"",0,[]
855,38,4,[0],488,44,2,0,"3",[],1,"","",[],1470,0,[],1,"",0,[]
856,38,5,[0],840,44,2,0,"3",[],1,"","",[],1470,0,[],1,"",0,[]
857,38,6,[4],597,44,2,0,"4",[],1,"","",[],1470,0,[],1,"",0,[]
858,38,7,[4],488,44,2,0,"3",[],1,"","",[],1470,0,[],1,"",0,[]
859,38,8,[4],679,44,2,0,"4",[],1,"","",[],1470,0,[],1,"",0,[]
860,38,9,[4],541,44,2,0,"3",[],1,"","",[],1470,0,[],1,"",0,[]
861,38,10,[4],458,44,2,0,"3",[],1,"","",[],1470,0,[],1,"",0,[]
862,38,11,[4],897,44,2,0,"3",[],1,"","",[],1470,0,[],1,"",0,[]
863,38,12,[3],597,44,2,0,"4",[],1,"","",[],1470,0,[],1,"",0,[]
864,38,13,[3],1385,44,2,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
865,38,14,[3],516,44,2,0,"3",[],1,"","",[],1470,0,[],1,"",0,[]
866,38,15,[3],399,44,2,0,"3",[],1,"","",[],1470,0,[],1,"",0,[]
867,38,16,[3],488,44,2,0,"3",[],1,"","",[],1470,0,[],1,"",0,[]
868,38,17,[3],860,44,2,0,"3",[],1,"","",[],1470,0,[],1,"",0,[]
869,38,18,[5],430,44,2,0,"3",[],1,"","",[],1470,0,[],1,"",0,[]
870,38,19,[5],399,44,2,0,"3",[],1,"","",[],1470,0,[],1,"",0,[]
871,38,20,[5],373,44,2,0,"3",[],1,"","",[],1470,0,[],1,"",0,[]
872,38,21,[5],597,44,2,0,"4",[],1,"","",[],1470,0,[],1,"",0,[]
873,38,22,[5],1385,44,2,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
874,38,23,[5],923,44,2,0,"3",[],1,"","",[],1470,0,[],1,"",0,[]
875,38,24,[1],373,44,2,0,"3",[],1,"","",[],1470,0,[],1,"",0,[]
876,38,25,[1],626,44,2,0,"4",[],1,"","",[],1470,0,[],1,"",0,[]
877,38,26,[1],569,44,2,0,"3",[],1,"","",[],1470,0,[],1,"",0,[]
878,38,27,[1],399,44,2,0,"3",[],1,"","",[],1470,0,[],1,"",0,[]
879,38,28,[1],430,44,2,0,"3",[],1,"","",[],1470,0,[],1,"",0,[]
880,38,29,[1],879,44,2,0,"3",[],1,"","",[],1470,0,[],1,"",0,[]
881,38,30,[6],626,44,2,0,"4",[],1,"","",[],1470,0,[],1,"",0,[]
882,38,31,[6],569,44,2,0,"3",[],1,"","",[],1470,0,[],1,"",0,[]
883,38,32,[6],541,44,2,0,"3",[],1,"","",[],1470,0,[],1,"",0,[]
884,38,33,[6],704,44,2,0,"4",[],1,"","",[],1470,0,[],1,"",0,[]
885,38,34,[6],373,44,2,0,"3",[],1,"","",[],1470,0,[],1,"",0,[]
886,38,35,[6],910,44,2,0,"3",[],1,"","",[],1470,0,[],1,"",0,[]
887,38,36,[2],626,44,2,0,"4",[],1,"","",[],1470,0,[],1,"",0,[]
888,38,37,[2],373,44,2,0,"3",[],1,"","",[],1470,0,[],1,"",0,[]
889,38,38,[2],458,44,2,0,"3",[],1,"","",[],1470,0,[],1,"",0,[]
890,38,39,[2],679,44,2,0,"4",[],1,"","",[],1470,0,[],1,"",0,[]
891,38,40,[2],597,44,2,0,"4",[],1,"","",[],1470,0,[],1,"",0,[]
892,38,41,[2],1385,44,2,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
893,38,42,[0],458,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
894,38,43,[0],654,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
895,38,44,[0],541,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
896,38,45,[0],704,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
897,38,46,[0],488,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
898,38,47,[0],840,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
899,38,48,[4],597,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
900,38,49,[4],488,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
901,38,50,[4],679,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
902,38,51,[4],541,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
903,38,52,[4],458,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
904,38,53,[4],897,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
905,38,54,[3],597,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
906,38,55,[3],1385,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
907,38,56,[3],516,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
908,38,57,[3],399,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
909,38,58,[3],488,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
910,38,59,[3],860,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
911,38,60,[5],430,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
912,38,61,[5],399,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
913,38,62,[5],373,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
914,38,63,[5],597,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
915,38,64,[5],1385,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
916,38,65,[5],923,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
917,38,66,[1],373,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
918,38,67,[1],626,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
919,38,68,[1],569,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
920,38,69,[1],399,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
921,38,70,[1],430,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
922,38,71,[1],879,44,1,0,"",[],1,"",1,[],1470,0,[],2,"",0,[]
