"rownum","Id","Tier","Mod","[i32]","[rid]","Icon","Type","Achievements"
1290,"FireResistanceReducedLightningResistance",3,34020,[2],[0],"Art/2DArt/SkillIcons/passives/FireResistNode.dds",0,[]
1291,"ColdResistanceReducedFireResistance",1,34021,[2],[1],"Art/2DArt/SkillIcons/passives/ColdResistNode.dds",0,[]
1292,"ColdResistanceReducedFireResistance",2,34022,[2],[1],"Art/2DArt/SkillIcons/passives/ColdResistNode.dds",0,[]
1293,"ColdResistanceReducedFireResistance",3,34023,[2],[1],"Art/2DArt/SkillIcons/passives/ColdResistNode.dds",0,[]
1294,"ColdResistanceReducedLightningResistance",1,34024,[2],[1],"Art/2DArt/SkillIcons/passives/ColdResistNode.dds",0,[]
1295,"ColdResistanceReducedLightningResistance",2,34025,[2],[1],"Art/2DArt/SkillIcons/passives/ColdResistNode.dds",0,[]
1296,"ColdResistanceReducedLightningResistance",3,34026,[2],[1],"Art/2DArt/SkillIcons/passives/ColdResistNode.dds",0,[]
1297,"LightningResistanceReducedColdResistance",1,34027,[2],[3],"Art/2DArt/SkillIcons/passives/LightningResistNode.dds",0,[]
1298,"LightningResistanceReducedColdResistance",2,34028,[2],[3],"Art/2DArt/SkillIcons/passives/LightningResistNode.dds",0,[]
1299,"LightningResistanceReducedColdResistance",3,34029,[2],[3],"Art/2DArt/SkillIcons/passives/LightningResistNode.dds",0,[]
1300,"LightningResistanceReducedFireResistance",1,34030,[2],[3],"Art/2DArt/SkillIcons/passives/LightningResistNode.dds",0,[]
1301,"LightningResistanceReducedFireResistance",2,34031,[2],[3],"Art/2DArt/SkillIcons/passives/LightningResistNode.dds",0,[]
1302,"LightningResistanceReducedFireResistance",3,34032,[2],[3],"Art/2DArt/SkillIcons/passives/LightningResistNode.dds",0,[]
1303,"ChaosResistanceReducedElementalResistance",1,34033,[2],[4],"Art/2DArt/SkillIcons/passives/ChaosResistNode.dds",0,[]
1304,"ChaosResistanceReducedElementalResistance",2,34034,[2],[4],"Art/2DArt/SkillIcons/passives/ChaosResistNode.dds",0,[]
1305,"ChaosResistanceReducedElementalResistance",3,34035,[2],[4],"Art/2DArt/SkillIcons/passives/ChaosResistNode.dds",0,[]
1306,"ElementalResistanceReducedChaosResistance",1,34036,[2],"[0,1,3]","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds",0,[]
1307,"ElementalResistanceReducedChaosResistance",2,34037,[2],"[0,1,3]","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds",0,[]
1308,"ElementalResistanceReducedChaosResistance",3,34038,[2],"[0,1,3]","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds",0,[]
1309,"ElementalResistanceReducedLocalDefences",1,34039,[2],"[0,1,3]","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds",0,[]
1310,"ElementalResistanceReducedLocalDefences",2,34040,[2],"[0,1,3]","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds",0,[]
1311,"ElementalResistanceReducedLocalDefences",3,34041,[2],"[0,1,3]","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds",0,[]
1312,"ElementalResistanceReducedLocalBlock",1,34042,[2],"[0,1,3]","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds",0,[]
1313,"ElementalResistanceReducedLocalBlock",2,34043,[2],"[0,1,3]","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds",0,[]
1314,"ElementalResistanceReducedLocalBlock",3,34044,[2],"[0,1,3]","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds",0,[]
1315,"ChaosResistanceReducedMaximumLife",1,34045,[2],[4],"Art/2DArt/SkillIcons/passives/ChaosResistNode.dds",0,[]
1316,"ChaosResistanceReducedMaximumLife",2,34046,[2],[4],"Art/2DArt/SkillIcons/passives/ChaosResistNode.dds",0,[]
1317,"ChaosResistanceReducedMaximumLife",3,34047,[2],[4],"Art/2DArt/SkillIcons/passives/ChaosResistNode.dds",0,[]
1318,"MaximumFireResistanceReducedMaximumColdResistance",1,34048,[2],[0],"Art/2DArt/SkillIcons/passives/FireResistNode.dds",0,[]
1319,"MaximumFireResistanceReducedMaximumColdResistance",2,34049,[2],[0],"Art/2DArt/SkillIcons/passives/FireResistNode.dds",0,[]
1320,"MaximumFireResistanceReducedMaximumLightningResistance",1,34050,[2],[0],"Art/2DArt/SkillIcons/passives/FireResistNode.dds",0,[]
1321,"MaximumFireResistanceReducedMaximumLightningResistance",2,34051,[2],[0],"Art/2DArt/SkillIcons/passives/FireResistNode.dds",0,[]
1322,"MaximumColdResistanceReducedMaximumFireResistance",1,34052,[2],[1],"Art/2DArt/SkillIcons/passives/ColdResistNode.dds",0,[]
1323,"MaximumColdResistanceReducedMaximumFireResistance",2,34053,[2],[1],"Art/2DArt/SkillIcons/passives/ColdResistNode.dds",0,[]
1324,"MaximumColdResistanceReducedMaximumLightningResistance",1,34054,[2],[1],"Art/2DArt/SkillIcons/passives/ColdResistNode.dds",0,[]
1325,"MaximumColdResistanceReducedMaximumLightningResistance",2,34055,[2],[1],"Art/2DArt/SkillIcons/passives/ColdResistNode.dds",0,[]
1326,"MaximumLightningResistanceMaximumColdResistance",1,34056,[2],[3],"Art/2DArt/SkillIcons/passives/LightningResistNode.dds",0,[]
1327,"MaximumLightningResistanceMaximumColdResistance",2,34057,[2],[3],"Art/2DArt/SkillIcons/passives/LightningResistNode.dds",0,[]
1328,"MaximumLightningResistanceMaximumFireResistance",1,34058,[2],[3],"Art/2DArt/SkillIcons/passives/LightningResistNode.dds",0,[]
1329,"MaximumLightningResistanceMaximumFireResistance",2,34059,[2],[3],"Art/2DArt/SkillIcons/passives/LightningResistNode.dds",0,[]
1330,"MaximumElementalResistanceReducedMaximumChaosResistance",1,34060,[2],"[0,1,3]","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds",0,[]
1331,"MaximumElementalResistanceReducedMaximumChaosResistance",2,34061,[2],"[0,1,3]","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds",0,[]
1332,"MaximumChaosResistanceReducedMaximumElementalResistance",1,34062,[2],[4],"Art/2DArt/SkillIcons/passives/ChaosResistNode.dds",0,[]
1333,"MaximumChaosResistanceReducedMaximumElementalResistance",2,34063,[2],[4],"Art/2DArt/SkillIcons/passives/ChaosResistNode.dds",0,[]
1334,"KeystoneMinionInstability",1,34064,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneMinionInstability.dds",0,[9484]
1335,"KeystoneResoluteTechnique",1,34065,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneResoluteTechnique.dds",0,[9484]
1336,"KeystoneBloodMagic",1,34066,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneBloodMagic.dds",0,[9484]
1337,"KeystonePainAttunement",1,34067,[2],[5],"Art/2DArt/SkillIcons/passives/KeystonePainAttunement.dds",0,[9484]
1338,"KeystoneElementalEquilibrium",1,34068,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneElementalEquilibrium.dds",0,[9484]
1339,"KeystoneIronGrip",1,34069,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneIronGrip.dds",0,[9484]
1340,"KeystonePointBlank",1,34070,[2],[5],"Art/2DArt/SkillIcons/passives/KeystonePointBlankArcher.dds",0,[9484]
1341,"KeystoneAcrobatics",1,34071,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneAcrobatics.dds",0,[9484]
1342,"KeystoneGhostReaver",1,34072,[2],[5],"Art/2DArt/SkillIcons/passives/ghostreaver.dds",0,[9484]
1343,"KeystoneVaalPact",1,34073,[2],[5],"Art/2DArt/SkillIcons/passives/vaalpact.dds",0,[9484]
1344,"KeystoneElementalOverload",1,34074,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneElementalOverload.dds",0,[9484]
1345,"KeystoneAvatarOfFire",1,34075,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneAvatarOfFire.dds",0,[9484]
1346,"KeystoneEldritchBattery",1,34076,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneEldritchBattery.dds",0,[9484]
1347,"KeystoneAncestralBond",1,34077,[2],[5],"Art/2DArt/SkillIcons/passives/totemmax.dds",0,[9484]
1348,"KeystoneCrimsonDance",1,34078,[2],[5],"Art/2DArt/SkillIcons/passives/CrimsonDance.dds",0,[9484]
1349,"KeystonePerfectAgony",1,34079,[2],[5],"Art/2DArt/SkillIcons/passives/CritAilments.dds",0,[9484]
1350,"KeystoneRunebinder",1,34080,[2],[5],"Art/2DArt/SkillIcons/passives/BrandKeystone.dds",0,[9484]
1351,"KeystoneGlancingBlows",1,34081,[2],[5],"Art/2DArt/SkillIcons/passives/GlancingBlows.dds",0,[9484]
1352,"KeystoneCallToArms",1,34082,[2],[5],"Art/2DArt/SkillIcons/passives/CallToArms.dds",0,[9484]
1353,"KeystoneTheAgnostic",1,34083,[2],[5],"Art/2DArt/SkillIcons/passives/MiracleMaker.dds",0,[9484]
1354,"KeystoneSupremeEgo",1,34084,[2],[5],"Art/2DArt/SkillIcons/passives/SupremeEgo.dds",0,[9484]
1355,"KeystoneTheImpaler",1,34085,[2],[5],"Art/2DArt/SkillIcons/passives/ImpaleKeystone.dds",0,[9484]
1356,"KeystoneDoomsday",1,34086,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneHexMaster.dds",0,[9484]
1357,"KeystoneLetheShade",1,34087,[2],[5],"Art/2DArt/SkillIcons/passives/MomentofRespite.dds",0,[9484]
1358,"KeystoneGhostDance",1,34088,[2],[5],"Art/2DArt/SkillIcons/passives/Trickster/AcrobaticWillpower.dds",0,[9484]
1359,"KeystoneVersatileCombatant",1,34089,[2],[5],"Art/2DArt/SkillIcons/passives/VersatileCombatant.dds",0,[9484]
1360,"KeystoneMagebane",1,34090,[2],[5],"Art/2DArt/SkillIcons/passives/Deaden.dds",0,[9484]
1361,"KeystoneSolipsism",1,34091,[2],[5],"Art/2DArt/SkillIcons/passives/Resilience.dds",0,[9484]
1362,"KeystoneDivineShield",1,34092,[2],[5],"Art/2DArt/SkillIcons/passives/EnergisedFortress.dds",0,[9484]
1363,"KeystoneIronWill",1,34093,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneIronWill.dds",0,[9484]
1364,"KeystoneWickedWard",1,34094,[2],[5],"Art/2DArt/SkillIcons/passives/Occultist/EldrichBarrier.dds",0,[9484]
1365,"KeystoneWindDancer",1,34095,[2],[5],"Art/2DArt/SkillIcons/passives/WindDancer.dds",0,[9484]
1366,"KeystoneConduit",1,34096,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneConduit.dds",0,[9484]
1367,"KeystoneArrowDancing",1,34097,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneArrowDodging.dds",0,[9484]
1368,"KeystonePreciseTechnique",1,34098,[2],[5],"Art/2DArt/SkillIcons/passives/PreciseTechnique.dds",0,[9484]
1369,"KeystoneIronReflexes",1,34099,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneIronReflexes.dds",0,[9484]
1370,"KeystoneUnwaveringStance",1,34100,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneUnwaveringStance.dds",0,[9484]
1371,"KeystoneImbalancedGuard",1,34101,[2],[5],"Art/2DArt/SkillIcons/passives/SacredBastionKeystone.dds",0,[9484]
1372,"KeystoneEternalYouth",1,34102,[2],[5],"Art/2DArt/SkillIcons/passives/EternalYouth.dds",0,[9484]
1373,"KeystoneMindoverMatter",1,34103,[2],[5],"Art/2DArt/SkillIcons/passives/heroicspirit.dds",0,[9484]
1374,"KeystoneZealotsOath",1,34104,[2],[5],"Art/2DArt/SkillIcons/passives/liferegentoenergyshield.dds",0,[9484]
1375,"NotableBowAvatarOfTheHunt",1,34105,[2],[5],"Art/2DArt/SkillIcons/passives/AvataroftheHunt2.dds",0,[9483]
1376,"NotableBowDeadlyDraw",1,34106,[2],[5],"Art/2DArt/SkillIcons/passives/deadlydraw.dds",0,[9483]
1377,"NotableBowHeavyDraw",1,34107,[2],[5],"Art/2DArt/SkillIcons/passives/heavydraw.dds",0,[9483]
1378,"NotableBowFarsight",1,34108,[2],[5],"Art/2DArt/SkillIcons/passives/attackspeedbow.dds",0,[9483]
1379,"NotableBowMasterFletcher",1,34109,[2],[5],"Art/2DArt/SkillIcons/passives/masterfletcher.dds",0,[9483]
1380,"NotableBowKingOfTheHill",1,34110,[2],[5],"Art/2DArt/SkillIcons/passives/kingofthehill.dds",0,[9483]
1381,"NotableBowAspectOfTheEagle",1,34111,[2],[5],"Art/2DArt/SkillIcons/passives/AspectoftheEagle.dds",0,[9483]
1382,"NotableBowHuntersGambit",1,34112,[2],[5],"Art/2DArt/SkillIcons/passives/ProjectilesNotable.dds",0,[9483]
1383,"NotableStaffCounterweight",1,34113,[2],[5],"Art/2DArt/SkillIcons/passives/StaffCrit.dds",0,[9483]
1384,"NotableStaffSmashingStrikes",1,34114,[2],[5],"Art/2DArt/SkillIcons/passives/stunstaff.dds",0,[9483]
1385,"NotableStaffWhirlingBarrier",1,34115,[2],[5],"Art/2DArt/SkillIcons/passives/whirlingstaff.dds",0,[9483]
1386,"NotableStaffSteelwoodStance",1,34116,[2],[5],"Art/2DArt/SkillIcons/passives/StaffNotable3.dds",0,[9483]
1387,"NotableStaffSafeguard",1,34117,[2],[5],"Art/2DArt/SkillIcons/passives/GenericSpellBlockNotable.dds",0,[9483]
1388,"NotableStaffBluntTrauma",1,34118,[2],[5],"Art/2DArt/SkillIcons/passives/hammerblows.dds",0,[9483]
1389,"NotableStaffOneWithTheRiver",1,34119,[2],[5],"Art/2DArt/SkillIcons/passives/StaffNotable2.dds",0,[9483]
1390,"NotableStaffSerpentStance",1,34120,[2],[5],"Art/2DArt/SkillIcons/passives/serpentstance.dds",0,[9483]
1391,"NotableStaffEnigmaticDefence",1,34121,[2],[5],"Art/2DArt/SkillIcons/passives/StaffNotable.dds",0,[9483]
1392,"NotableStaffEnigmaticReach",1,34122,[2],[5],"Art/2DArt/SkillIcons/passives/StaffNotable.dds",0,[9483]
1393,"NotableSwordBladeOfCunning",1,34123,[2],[5],"Art/2DArt/SkillIcons/passives/legendaryswordsman.dds",0,[9483]
1394,"NotableSwordRazorsEdge",1,34124,[2],[5],"Art/2DArt/SkillIcons/passives/razorsedge.dds",0,[9483]
1395,"NotableSwordBladeMaster",1,34125,[2],[5],"Art/2DArt/SkillIcons/passives/blademaster.dds",0,[9483]
1396,"NotableSwordBladeDancer",1,34126,[2],[5],"Art/2DArt/SkillIcons/passives/SwordNotable1.dds",0,[9483]
1397,"NotableSwordFatalBlade",1,34127,[2],[5],"Art/2DArt/SkillIcons/passives/FatalBlade.dds",0,[9483]
1398,"NotableSwordBrutalBlade",1,34128,[2],[5],"Art/2DArt/SkillIcons/passives/cruelblade.dds",0,[9483]
1399,"NotableSwordBladeOfCunning2H",1,34129,[2],[5],"Art/2DArt/SkillIcons/passives/legendaryswordsman.dds",0,[9483]
1400,"NotableSwordRazorsEdge2H",1,34130,[2],[5],"Art/2DArt/SkillIcons/passives/razorsedge.dds",0,[9483]
1401,"NotableSwordBladeMaster2H",1,34131,[2],[5],"Art/2DArt/SkillIcons/passives/blademaster.dds",0,[9483]
1402,"NotableSwordBladeDancer2H",1,34132,[2],[5],"Art/2DArt/SkillIcons/passives/SwordNotable1.dds",0,[9483]
1403,"NotableSwordFatalBlade2H",1,34133,[2],[5],"Art/2DArt/SkillIcons/passives/FatalBlade.dds",0,[9483]
1404,"NotableSwordBrutalBlade2H",1,34134,[2],[5],"Art/2DArt/SkillIcons/passives/cruelblade.dds",0,[9483]
1405,"NotableAxeFellerOfFoes",1,34135,[2],[5],"Art/2DArt/SkillIcons/passives/AxeNotable2.dds",0,[9483]
1406,"NotableAxeHatchetMaster",1,34136,[2],[5],"Art/2DArt/SkillIcons/passives/AxesandAttackSpeed.dds",0,[9483]
1407,"NotableAxeHarvesterOfFoes",1,34137,[2],[5],"Art/2DArt/SkillIcons/passives/AxeNotable1.dds",0,[9483]
1408,"NotableAxeCleaving",1,34138,[2],[5],"Art/2DArt/SkillIcons/passives/hatchetmaster.dds",0,[9483]
1409,"NotableAxeSlaughter",1,34139,[2],[5],"Art/2DArt/SkillIcons/passives/fellingtheweak.dds",0,[9483]
1410,"NotableAxeFellerOfFoes2H",1,34140,[2],[5],"Art/2DArt/SkillIcons/passives/AxeNotable2.dds",0,[9483]
1411,"NotableAxeHatchetMaster2H",1,34141,[2],[5],"Art/2DArt/SkillIcons/passives/AxesandAttackSpeed.dds",0,[9483]
1412,"NotableAxeHarvesterOfFoes2H",1,34142,[2],[5],"Art/2DArt/SkillIcons/passives/AxeNotable1.dds",0,[9483]
1413,"NotableAxeCleaving2H",1,34143,[2],[5],"Art/2DArt/SkillIcons/passives/hatchetmaster.dds",0,[9483]
1414,"NotableAxeSlaughter2H",1,34144,[2],[5],"Art/2DArt/SkillIcons/passives/fellingtheweak.dds",0,[9483]
1415,"NotableMaceRibcageCrusher",1,34145,[2],[5],"Art/2DArt/SkillIcons/passives/BloodyBludgeon.dds",0,[9483]
1416,"NotableMaceSpinecruncher",1,34146,[2],[5],"Art/2DArt/SkillIcons/passives/stunmace.dds",0,[9483]
1417,"NotableMaceSkullcracking",1,34147,[2],[5],"Art/2DArt/SkillIcons/passives/skullcracking.dds",0,[9483]
1418,"NotableMaceBoneBreaker",1,34148,[2],[5],"Art/2DArt/SkillIcons/passives/macedmg.dds",0,[9483]
1419,"NotableMaceBlacksmithsClout",1,34149,[2],[5],"Art/2DArt/SkillIcons/passives/MaceNotable1.dds",0,[9483]
1420,"NotableMaceGalvanicHammer",1,34150,[2],[5],"Art/2DArt/SkillIcons/passives/galvanichammer.dds",0,[9483]
1421,"NotableMacePainForger",1,34151,[2],[5],"Art/2DArt/SkillIcons/passives/MaceNotable2.dds",0,[9483]
1422,"NotableMaceRibcageCrusher2H",1,34152,[2],[5],"Art/2DArt/SkillIcons/passives/BloodyBludgeon.dds",0,[9483]
1423,"NotableMaceSpinecruncher2H",1,34153,[2],[5],"Art/2DArt/SkillIcons/passives/stunmace.dds",0,[9483]
1424,"NotableMaceSkullcracking2H",1,34154,[2],[5],"Art/2DArt/SkillIcons/passives/skullcracking.dds",0,[9483]
1425,"NotableMaceBoneBreaker2H",1,34155,[2],[5],"Art/2DArt/SkillIcons/passives/macedmg.dds",0,[9483]
1426,"NotableMaceBlacksmithsClout2H",1,34156,[2],[5],"Art/2DArt/SkillIcons/passives/MaceNotable1.dds",0,[9483]
1427,"NotableMaceGalvanicHammer2H",1,34157,[2],[5],"Art/2DArt/SkillIcons/passives/galvanichammer.dds",0,[9483]
1428,"NotableMacePainForger2H",1,34158,[2],[5],"Art/2DArt/SkillIcons/passives/MaceNotable2.dds",0,[9483]
1429,"NotableClawPoisonousFangs",1,34159,[2],[5],"Art/2DArt/SkillIcons/passives/ClawNotable2.dds",0,[9483]
1430,"NotableClawLifeRaker",1,34160,[2],[5],"Art/2DArt/SkillIcons/passives/ClawNotable1.dds",0,[9483]
1431,"NotableClawClawsOfTheHawk",1,34161,[2],[5],"Art/2DArt/SkillIcons/passives/talonsofmurder.dds",0,[9483]
1432,"NotableClawClawsOfTheMagpie",1,34162,[2],[5],"Art/2DArt/SkillIcons/passives/ClawsOfTheMagpie.dds",0,[9483]
1433,"NotableClawClawsOfTheFalcon",1,34163,[2],[5],"Art/2DArt/SkillIcons/passives/eagletalons.dds",0,[9483]
1434,"NotableDaggerAddersTouch",1,34164,[2],[5],"Art/2DArt/SkillIcons/passives/adderstouch.dds",0,[9483]
1435,"NotableDaggerFromTheShadows",1,34165,[2],[5],"Art/2DArt/SkillIcons/passives/daggerpenetration.dds",0,[9483]
1436,"NotableDaggerBackstabbing",1,34166,[2],[5],"Art/2DArt/SkillIcons/passives/DaggerNotable1.dds",0,[9483]
1437,"NotableDaggerFlaying",1,34167,[2],[5],"Art/2DArt/SkillIcons/passives/flaying.dds",0,[9483]
1438,"NotableDaggerNightstalker",1,34168,[2],[5],"Art/2DArt/SkillIcons/passives/nightstalker.dds",0,[9483]
1439,"NotableWandTempestBlast",1,34169,[2],[5],"Art/2DArt/SkillIcons/passives/TempestBlast.dds",0,[9483]
1440,"NotableWandFusillade",1,34170,[2],[5],"Art/2DArt/SkillIcons/passives/fussilade.dds",0,[9483]
1441,"NotableWandDisintegration",1,34171,[2],[5],"Art/2DArt/SkillIcons/passives/masterywand.dds",0,[9483]
1442,"NotableWandElderPower",1,34172,[2],[5],"Art/2DArt/SkillIcons/passives/elderpower.dds",0,[9483]
1443,"NotableWandWandslinger",1,34173,[2],[5],"Art/2DArt/SkillIcons/passives/wandslingersprowess.dds",0,[9483]
1444,"NotableWandPrismWeave",1,34174,[2],[5],"Art/2DArt/SkillIcons/passives/masterywand.dds",0,[9483]
1445,"NotableShieldTestudo",1,34175,[2],[5],"Art/2DArt/SkillIcons/passives/barricade.dds",0,[9483]
1446,"NotableShieldRetaliation",1,34176,[2],[5],"Art/2DArt/SkillIcons/passives/Retaliation.dds",0,[9483]
1447,"NotableShieldDeflection",1,34177,[2],[5],"Art/2DArt/SkillIcons/passives/HoldingShieldDamage.dds",0,[9483]
1448,"NotableShieldDefiance",1,34178,[2],[5],"Art/2DArt/SkillIcons/passives/shieldwall.dds",0,[9483]
1449,"NotableShieldCommandOfSteel",1,34179,[2],[5],"Art/2DArt/SkillIcons/passives/CommandofSteel.dds",0,[9483]
1450,"NotableShieldAggresiveBastion",1,34180,[2],[5],"Art/2DArt/SkillIcons/passives/ShieldAttackDamage.dds",0,[9483]
1451,"NotableShieldSantuary",1,34181,[2],[5],"Art/2DArt/SkillIcons/passives/Sanctuary.dds",0,[9483]
1452,"NotableShieldSafeguard",1,34182,[2],[5],"Art/2DArt/SkillIcons/passives/GenericSpellBlockNotable.dds",0,[9483]
1453,"NotableShieldArcaneSantuary",1,34183,[2],[5],"Art/2DArt/SkillIcons/passives/ShieldNotable.dds",0,[9483]
1454,"WeaponQuality",1,34184,[2],[2],"Art/2DArt/SkillIcons/passives/strongarm.dds",0,[]
1455,"WeaponQuality",2,34185,[2],[2],"Art/2DArt/SkillIcons/passives/strongarm.dds",0,[]
1456,"WeaponQuality",3,34186,[2],[2],"Art/2DArt/SkillIcons/passives/strongarm.dds",0,[]
1457,"FireDoTMultiplierReducedFireResistance",1,34187,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
1458,"FireDoTMultiplierReducedFireResistance",2,34188,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
1459,"FireDoTMultiplierReducedFireResistance2h",1,34189,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
1460,"FireDoTMultiplierReducedFireResistance2h",2,34190,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
1461,"ColdDoTMultiplierReducedColdResisatance",1,34191,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
1462,"ColdDoTMultiplierReducedColdResisatance",2,34192,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
1463,"ColdDoTMultiplierReducedColdResisatance2h",1,34193,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
1464,"ColdDoTMultiplierReducedColdResisatance2h",2,34194,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
1465,"ChaosDoTMultiplierReducedChaosResistance",1,34195,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/HeartofChaos.dds",0,[]
1466,"ChaosDoTMultiplierReducedChaosResistance",2,34196,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/HeartofChaos.dds",0,[]
1467,"ChaosDoTMultiplierReducedChaosResistance2h",1,34197,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/HeartofChaos.dds",0,[]
1468,"ChaosDoTMultiplierReducedChaosResistance2h",2,34198,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/HeartofChaos.dds",0,[]
1469,"PhysicalDoTMultiplierEnemyOverwhelm",1,34199,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimeHybrid.dds",0,[]
1470,"PhysicalDoTMultiplierEnemyOverwhelm",2,34200,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimeHybrid.dds",0,[]
1471,"PhysicalDoTMultiplierEnemyOverwhelm2h",1,34201,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimeHybrid.dds",0,[]
1472,"PhysicalDoTMultiplierEnemyOverwhelm2h",2,34202,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimeHybrid.dds",0,[]
1473,"LocalElementalPenetrationReducedElementalResistance",1,34203,"[3,4]","[0,1,3]","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds",0,[]
1474,"LocalElementalPenetrationReducedElementalResistance",2,34204,"[3,4]","[0,1,3]","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds",0,[]
1475,"LocalChaosPenetrationReducedChaosResistance",1,34205,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/HeartofChaos.dds",0,[]
1476,"LocalChaosPenetrationReducedChaosResistance",2,34206,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/HeartofChaos.dds",0,[]
1477,"AreaOfEffectIfKilledRecentlyReducedAreaOfEffect",1,34207,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/blastradius.dds",0,[]
1478,"AreaOfEffectIfKilledRecentlyReducedAreaOfEffect",2,34208,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/blastradius.dds",0,[]
1479,"AreaOfEffectIfKilledRecentlyReducedAreaOfEffect2h",1,34209,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/blastradius.dds",0,[]
1480,"AreaOfEffectIfKilledRecentlyReducedAreaOfEffect2h",2,34210,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/blastradius.dds",0,[]
1481,"AreaOfEffectReducedAreaOfEffectIfKilledRecently",1,34211,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/blastradius.dds",0,[]
1482,"AreaOfEffectReducedAreaOfEffectIfKilledRecently",2,34212,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/blastradius.dds",0,[]
1483,"AreaOfEffectReducedAreaOfEffectIfKilledRecently2h",1,34213,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/blastradius.dds",0,[]
1484,"AreaOfEffectReducedAreaOfEffectIfKilledRecently2h",2,34214,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/blastradius.dds",0,[]
1485,"ProjectileSpeedReducedProjectileDamage",1,34215,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/BarragingProjectilesNotable.dds",0,[]
1486,"ProjectileSpeedReducedProjectileDamage",2,34216,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/BarragingProjectilesNotable.dds",0,[]
1487,"ProjectileSpeedReducedProjectileDamage2h",1,34217,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/BarragingProjectilesNotable.dds",0,[]
1488,"ProjectileSpeedReducedProjectileDamage2h",2,34218,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/BarragingProjectilesNotable.dds",0,[]
1489,"ArrowsChainChainingRange2h",1,34219,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/ChainingProjectiles.dds",0,[]
1490,"ChainingRange",1,34220,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/ChainingProjectiles.dds",0,[]
1491,"ChainingRange",2,34221,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/ChainingProjectiles.dds",0,[]
