"rownum","Id","Name","GrantedEffect","GrantedEffectHardmode","GrantedEffect2","GrantedEffect2Hardmode","SupportText","SupportName","GemTags","Consumed_ModsKey","ItemColor"
555,"SupportControlledDestruction","",5198,"","","","Supports attack skills, or spell skills that deal damage.","","[4,47,11,16]",14143,3
556,"SupportSwiftAffliction","",5199,"","","","Supports any skill that has a duration, or can hit enemies to inflict ailments on them.","","[10,16,15]",14116,3
557,"SupportClusterTraps","",5208,"","","","Supports traps skills, making them throw extra traps randomly around the targeted location.","","[20,10,16]",14117,3
558,"AncestralProtector","",5209,"","","","","","[9,25,13,19,7,36]","",3
559,"AncestralProtectorAltX","[DNT] MeleeTotemAltX",5210,"","","","","","[9,25,13,19,7,36]","",1
560,"AncestralProtectorAltY","[DNT] MeleeTotemAltY",5211,"","","","","","[9,25,13,19,7,36]","",2
561,"AncestorTotemSlash","",5561,"","","","","","[9,25,13,19,14,7]","",3
562,"AncestralWarchief","",5562,"","","","","","[9,25,13,19,14,40,7]","",3
563,"AncestralWarchiefAltX","[DNT] AncestralWarchiefAltX",5563,"","","","","","[9,25,13,19,14,40,7]","",1
564,"AncestralWarchiefAltY","[DNT] AncestralWarchiefAltY",5564,"","","","","","[9,25,13,19,14,40,7]","",2
565,"Sunder","",10425,"","","","","","[9,25,13,14,40,7]","",3
566,"SunderAltX","Sunder of Earthbreaking",10426,"","","","","","[9,25,13,14,40,7]","",1
567,"SunderAltY","[DNT] SunderAltY",10427,"","","","","","[9,25,13,14,40,7]","",2
568,"FrostBolt","",5426,"","","","","","[11,25,4,5,1]","",3
569,"FrostBoltAltX","[DNT] FrostBoltAltX",5427,"","","","","","[11,25,4,5,1]","",1
570,"FrostBoltAltY","[DNT] FrostBoltAltY",5428,"","","","","","[11,25,4,5,1]","",2
571,"Vortex","",5453,"","","","","","[11,25,4,14,1,15,38]","",3
572,"VortexAltX","Vortex of Projection",5454,"","","","","","[11,25,4,14,1,15,38]","",1
573,"VortexAltY","[DNT] FrostBoltNovaAltY",5455,"","","","","","[11,25,4,14,1,15,38]","",2
574,"SupportElementalFocus","",5483,"","","","Supports any skill that hits or burns enemies, or inflicts elemental ailments.","","[11,16]",14118,3
575,"SupportMinefield","",5484,"","","","Supports skills which throw mines.","","[11,16,21]",14119,3
576,"SupportAdvancedTraps","",5499,"","","","Supports skills which throw traps.","","[20,10,16]",14120,3
577,"DoomArrow","",5525,"","","","","","[10,25,13,14,6]","",3
578,"ElementalProjectiles","",5576,"","","","","","[11,25,4,14]","",3
579,"DarkPact","",5579,"","","","","","[8,11,25,4,14,18,3,38]","",3
580,"DarkPactAltX","[DNT] DarkPactAltX",5580,"","","","","","[8,11,25,4,14,18,3,38]","",1
581,"DarkPactAltY","[DNT] DarkPactAltY",5581,"","","","","","[8,11,25,4,14,18,3,38]","",2
582,"ScorchingRay","",5678,"","","","","","[11,25,4,0,15,30]","",3
583,"ScorchingRayAltX","Scorching Ray of Immolation",5679,"","","","","","[11,25,4,0,15,30]","",1
584,"ScorchingRayAltY","[DNT] FireBeamAltY",5680,"","","","","","[11,25,4,0,15,30]","",2
585,"SupportCastWhileChannelling","",6064,"",6066,"","Must support both a channelling skill and a non-channelling spell skill to work. The channelling skill will trigger a spell periodically while channelling. Cannot support skills used by totems, traps, or mines. Vaal skills and skills with a reservation cannot be triggered.","","[11,16,30,4,26]",14121,3
586,"SupportVaalSoulHarvesting","",6187,"","","","","",[16],"",3
587,"SummonSkeletonsChannelled","",6191,"","","","","","[11,25,4,8,15,30]","",3
588,"SupportIgniteProliferation","",6484,"","","","Supports any skill that hits enemies.","","[0,11,16,14]",14122,3
589,"SupportChancetoBleed","",6485,"","","","Supports attack skills.","","[13,33,9,16]",14123,3
590,"SupportChancetoPoison","",6487,"","","","Supports any skill that hits enemies.","","[3,10,16]",14053,3
591,"SupportDeadlyAilments","",6488,"","","","Supports any skill that hits enemies.","","[10,16]",14124,3
592,"SupportLesserReducedManaCost","",7225,"","","","","","[9,16]","",3
593,"SupportDecay","",7272,"","","","Supports any skill that hits enemies.","","[3,11,16]",14125,3
594,"SupportEfficacy","",7273,"","","","Supports any skill that deals damage or has a duration.","","[11,16,15]",14126,3
595,"SupportVileToxins","",7274,"","","","Supports any skill that hits enemies.","","[10,16]",14064,3
596,"SupportMaim","",7275,"","","","Supports attack skills, or other skills that can maim enemies.","","[13,33,9,16]",14127,3
597,"SupportImmolate","",7277,"","","","Supports any skill that hits enemies.","","[0,11,16]",14128,3
598,"SupportUnboundAilments","",7278,"","","","Supports any skill that hits enemies or inflicts ailments","","[11,16]",14129,3
599,"SupportBrutality","",7279,"","","","Supports any skill that deals damage.","","[33,9,16]",14130,3
600,"SupportRuthless","",7805,"","","","Supports melee strike or slam skills. Every third time you use a supported attack, that use of the skill will be more powerful.","","[40,9,16,7,13,36]",14131,3
601,"SupportMomentum","",7806,"","","","Supports attack skills that aren't triggered.","","[13,10,16,15]",14132,3
602,"SupportArcaneSurge","",7807,"","","","Each supported spell will track how much mana you spend on it, granting a buff when the total mana spent reaches a threshold. Cannot support skills used by totems, traps, mines or skills with a reservation.","","[46,11,16,4,15]",14133,3
603,"InfernalSweep","",8137,"","","","","","[9,25,13,14,0,7]","",3
604,"Cremation","",8139,"","","","","","[10,25,4,14,0,15,5,44]","",3
605,"CremationAltX","Cremation of Exhuming",8140,"","","","","","[10,25,4,14,0,15,5,44]","",1
606,"CremationAltY","Cremation of the Volcano",8141,"","","","","","[10,25,4,14,0,15,5,44]","",2
607,"Bodyswap","",8199,"","","","","","[11,25,22,4,14,0,35]","",3
608,"BodyswapAltX","Bodyswap of Sacrifice",8200,"","","","","","[11,25,22,4,14,0,35,8]","",1
609,"BodyswapAltY","[DNT] CorpseWarpAltY",8201,"","","","","","[11,25,22,4,14,0,35]","",2
610,"SpectralSpinningWeapon","",8237,"","","","","","[10,25,4,5,30,14]","",3
611,"TectonicSlam","",8298,"","","","","","[0,9,25,13,14,40,7]","",3
612,"TectonicSlamAltX","Tectonic Slam of Cataclysm",8299,"","","","","","[0,9,25,13,14,40,7]","",1
613,"TectonicSlamAltY","[DNT] TectonicSlamAltY",8300,"","","","","","[0,9,25,13,14,40,7]","",2
614,"SupportInfusedChannelling","",8358,"","","","Supports any channelling skill, protecting you from damage while you channel it. Cannot modify the skills of minions.","","[11,16,30]",14149,3
615,"SupportVolley","",8359,"","","","Supports skills that fire projectiles from the user. Does not affect projectiles fired from other locations as secondary effects. Does not support skills that fire projectiles in a spiral.","","[10,16,5]",14150,3
616,"SupportSpellCascade","",8361,"","","","Supports spell skills that apply an effect to an area around a targeted location. Cannot support Vaal skills or skills used by totems, traps, or mines. Cannot modify the skills of minions.","","[14,4,11,16]",14152,3
617,"SupportAncestralCall","",8363,"","","","Supports melee strike skills, causing them to also strike at extra targets simultaneously. The extra targets must be a minimum distance from the user. If supporting a minion attack skill, the minion's skills will not also strike extra targets. Cannot support Vaal skills or triggered skills.","","[9,16,7,13,36]",14153,3
618,"SupportSummonPhantasm","",8365,"","","","Supports skills that can hit enemies, or create minions. When those skills or minions kill enemies, or hit rare or unique enemies they will have a chance to summon a Phantasm minion, which uses a piercing projectile spell that deals physical damage.","","[11,16,8]",14154,3
619,"SupportMirageArcher","",8396,"","","","Supports attack skills that can be used with bows. Supported skills can only be used with bows. Cannot support Vaal skills, minion skills, movement skills, or skills used by totems, traps, or mines.","","[6,13,10,16,15]",14155,3
620,"Vulnerability","",1138,"","","","","","[9,25,4,14,15,17,33,42]","",3
621,"CaptureMonster","",8751,"","","","","","[29,25]","",3
622,"ExplosiveTrap","",8763,"","","","","","[20,10,25,4,14,0,33]","",3
623,"ExplosiveTrapAltX","Explosive Trap of Shrapnel",8764,"","","","","","[20,10,25,4,14,0,33]","",1
624,"ExplosiveTrapAltY","Explosive Trap of Magnitude",8765,"","","","","","[20,10,25,4,14,33]","",2
625,"SiphoningTrap","",8776,"","","","","","[20,11,25,4,15,14,1]","",3
626,"SiphoningTrapAltX","[DNT] IceSiphonTrapAltX",8777,"","","","","","[20,11,25,4,15,14,1]","",1
627,"SiphoningTrapAltY","[DNT] IceSiphonTrapAltY",8778,"","","","","","[20,11,25,4,15,14,1]","",2
628,"FlamethrowerTrap","",8766,"","","","","","[20,10,25,4,15,14,0]","",3
629,"FlamethrowerTrapAltX","[DNT] FlamethrowerTrapAltX",8767,"","","","","","[20,10,25,4,15,14,0]","",1
630,"FlamethrowerTrapAltY","[DNT] FlamethrowerTrapAltY",8768,"","","","","","[20,10,25,4,15,14,0]","",2
631,"LightningSpireTrap","",8771,"","","","","","[20,47,11,25,4,15,14,2]","",3
632,"LightningSpireTrapAltX","Lightning Spire Trap of Zapping",8772,"","","","","","[20,11,25,4,15,14,2]","",1
633,"LightningSpireTrapAltY","Lightning Spire Trap of Overloading",8773,"","","","","","[20,11,25,4,15,14,2]","",2
634,"SeismicTrap","",8780,"","","","","","[20,10,25,4,15,14,33]","",3
635,"SeismicTrapAltX","Seismic Trap of Swells",8781,"","","","","","[20,10,25,4,14,33]","",1
636,"SeismicTrapAltY","[DNT] PhysCascadeTrapAltY",8782,"","","","","","[20,10,25,4,15,14,33]","",2
637,"VaalFleshOffering","",8793,"",3118,"","","","[11,25,4,15,8,24]","",3
638,"VaalEarthquake","",8917,"",5127,"","","","[9,25,13,14,15,24,40,7]","",3
639,"VaalEarthquakeAltX","Vaal Earthquake",8917,"",5128,"","","","[9,25,13,14,15,24,40,7]","",1
640,"VaalEarthquakeAltY","Vaal Earthquake",8917,"",5129,"","","","[9,25,13,14,15,24,40,7]","",2
641,"VaalBlight","",8800,"",5485,"","","","[11,25,4,3,14,15,24,38,30]","",3
642,"VaalBlightAltX","Vaal Blight",8800,"",5486,"","","","[11,25,4,3,14,15,24,38,30]","",1
643,"VaalBlightAltY","Vaal Blight",8800,"",5487,"","","","[11,25,4,3,14,15,24,38,30]","",2
644,"SupportChargedTraps","",8821,"","","","Supports skills which throw traps.","","[47,10,16,20]",14156,3
645,"SupportChargedMines","",10037,"","","","Supports skills which throw mines.","","[47,11,16,21]",14174,3
646,"VaalAncestralWarchief","",8877,"",5562,"","","","[9,25,13,19,14,24,7,40]","",3
647,"VaalAncestralWarchiefAltX","Vaal Ancestral Warchief",8877,"",5563,"","","","[9,25,13,19,14,24,7,40]","",1
648,"VaalAncestralWarchiefAltY","Vaal Ancestral Warchief",8877,"",5564,"","","","[9,25,13,19,14,24,7,40]","",2
649,"ConsecratedPath","",8918,"","","","","","[0,9,25,13,14,22,15,40,7]","",3
650,"ConsecratedPathAltX","Consecrated Path of Endurance",8919,"","","","","","[0,9,25,13,14,22,15,40,7]","",1
651,"ConsecratedPathAltY","[DNT] ConsecratedPathAltY",8920,"","","","","","[0,9,25,13,14,22,15,40,7]","",2
652,"Smite","",8923,"","","","","","[2,9,25,13,14,15,7,36,12]","",3
653,"SmiteAltX","Smite of Divine Judgement",8924,"","","","","","[2,9,25,13,14,7,36]","",1
654,"SmiteAltY","[DNT] SmiteAltY",8925,"","","","","","[2,9,25,13,14,15,7,36,12]","",2
655,"ScourgeArrow","",9053,"","","","","","[10,25,13,5,30,3,6]","",3
656,"ScourgeArrowAltX","Scourge Arrow of Menace",9054,"","","","","","[10,25,13,5,3,6]","",1
657,"ScourgeArrowAltY","[DNT] ScourgeArrowAltY",9055,"","","","","","[10,25,13,5,30,3,6]","",2
658,"ToxicRain","",9062,"","","","","","[10,25,13,14,3,15,5,6]","",3
659,"ToxicRainAltX","Toxic Rain of Sporeburst",9063,"","","","","","[10,25,13,14,3,15,5,6]","",1
660,"ToxicRainAltY","Toxic Rain of Withering",9064,"","","","","","[10,25,13,14,3,15,5,6]","",2
661,"SummonHolyRelic","",9071,"","","","","","[11,25,8,4]","",3
662,"SummonHolyRelicAltX","Summon Holy Relic of Conviction",9072,"","","","","","[11,25,8,4]","",1
663,"SummonHolyRelicAltY","[DNT] SummonRelicAltY",9073,"","","","","","[11,25,8,4]","",2
664,"SupportWitheringTouch","",9200,"","","","Supports attack skills.","","[3,33,13,10,16,15]",14157,3
665,"SupportBonechill","",9230,"","","","Supports any skill that can chill enemies or create chilling areas.","","[1,11,16]",14158,3
666,"WinterOrb","",9259,"","","","","","[1,11,25,4,30,14,15,5,44]","",3
667,"WinterOrbAltX","[DNT] WinterOrbAltX",9260,"","","","","","[1,11,25,4,30,14,15,5,44]","",1
668,"WinterOrbAltY","[DNT] WinterOrbAltY",9261,"","","","","","[1,11,25,4,30,14,15,5,44]","",2
669,"RendingSteel","",9271,"","","","","","[9,25,13,14,33,7]","",3
670,"LancingSteel","",9272,"","","","","","[10,25,13,5,33]","",3
671,"LancingSteelAltX","Lancing Steel of Spraying",9273,"","","","","","[10,25,13,5]","",1
672,"LancingSteelAltY","[DNT] LancingSteelAltY",9274,"","","","","","[10,25,13,5,33]","",2
673,"StormBrand","",9275,"","","","","","[2,11,25,4,14,18,15,32]","",3
674,"StormBrandAltX","Storm Brand of Indecision",9276,"","","","","","[2,11,25,4,14,18,15,32]","",1
675,"StormBrandAltY","[DNT] StormBrandAltY",9277,"","","","","","[2,11,25,4,14,18,15,32]","",2
676,"WarBanner","",9281,"","","","","","[9,25,14,4,15,12,33,39]","",3
677,"DreadBanner","",9282,"","","","","","[9,25,14,4,15,12,39]","",3
678,"ShatteringSteel","",9293,"","","","","","[10,25,13,5,14,33]","",3
679,"ShatteringSteelAltX","Shattering Steel of Ammunition",9294,"","","","","","[10,25,13,5,14,33,15]","",1
680,"ShatteringSteelAltY","[DNT] ShatteringSteelAltY",9295,"","","","","","[10,25,13,5,14,33]","",2
681,"SupportMultipleTotems","",9297,"","","","Supports skills which summon totems.","","[19,9,16]",14159,3
682,"ArmageddonBrand","",9324,"","","","","","[11,25,4,14,0,15,32]","",3
683,"ArmageddonBrandAltX","Armageddon Brand of Volatility",9325,"","","","","","[11,25,4,14,0,15,32]","",1
684,"ArmageddonBrandAltY","Armageddon Brand of Recall",9326,"","","","","","[11,25,4,14,0,15,32]","",2
685,"BrandRecall","",9328,"","","","","","[32,11,25,4]","",3
686,"PurifyingFlame","",9621,"","","","","","[0,11,25,4,14,15,33]","",3
687,"PurifyingFlameAltX","Purifying Flame of Revelations",9622,"","","","","","[0,11,25,4,14,15,33]","",1
688,"PurifyingFlameAltY","[DNT] SanctifyAltY",9623,"","","","","","[0,11,25,4,14,15,33]","",2
689,"Soulrend","",9629,"","","","","","[3,11,25,4,14,15,5]","",3
690,"SoulrendAltX","Soulrend of Reaping",9630,"","","","","","[3,11,25,4,5]","",1
691,"SoulrendAltY","Soulrend of the Spiral",9631,"","","","","","[3,11,25,4,14,15,5]","",2
692,"Bane","",9681,"",9684,"","","","[3,26,11,25,4,14,15,42]","",3
693,"BaneAltX","Bane of Condemnation",9682,"",9685,"","","","[3,26,11,25,4,14,15,42]","",1
694,"BaneAltY","[DNT] DarkRitualAltY",9683,"",9684,"","","","[3,26,11,25,4,14,15,42]","",2
695,"SupportEnergyLeech","",9691,"","","","Supports any skill that hits enemies, causing those hits to leech energy shield based on damage dealt.","","[11,16]",14160,3
696,"WaveOfConviction","",9686,"","","","","","[0,2,11,25,4,14,15,33]","",3
697,"WaveOfConvictionAltX","[DNT] PurgeAltX",9687,"","","","","","[0,2,11,25,4,14,15,33]","",1
698,"WaveOfConvictionAltY","[DNT] PurgeAltY",9688,"","","","","","[0,2,11,25,4,14,15,33]","",2
699,"Zealotry","",9692,"","","","","","[12,47,11,25,4,14]","",3
700,"DivineIre","",9697,"","","","","","[2,11,25,4,14,30,33]","",3
701,"DivineIreAltX","Divine Ire of Holy Lightning",9698,"","","","","","[2,11,25,4,14,30,33]","",1
702,"DivineIreAltY","Divine Ire of Disintegration",9699,"","","","","","[2,11,25,4,14,30,33]","",2
703,"Malevolence","",9701,"","","","","","[12,11,25,4,14]","",3
704,"HandcastRapidFireSupport","",9703,"","","","","","[11,16]","",3
705,"SupportIntensify","",9785,"","","","Supports spell skills that you cast yourself. Cannot support triggered skills, Vaal skills, instant skills, channelling skills, skills with a reservation or which create minions, or skills used by totems, traps, or mines.","","[14,4,11,16]",14161,3
706,"SupportUnleash","",9786,"","","","Supports spell skills, making their effect reoccur when cast. Cannot support skills with cooldowns, triggered skills, Brand skills, Vaal skills, channelling skills, skills with a reservation, or skills used by totems, traps, or mines. Cannot modify the skills of minions.","","[4,11,16]",14162,3
707,"QuickGuard","",9809,"","","","","","[9,25,4,15,34]","",3
708,"BoneArmour","",9991,"","","","","","[11,25,4,15,34,8]","",3
709,"Dash","",9812,9813,"","","","","[10,25,4,22,35,37]","",3
710,"QuickBlock","",9818,"","","","","","[9,25,13,15,14,7,6]","",3
711,"Replicate","",9819,"",9820,"","","","[26,10,25,8,4,15]","",3
712,"Bladestorm","",9821,"","","","","","[9,25,13,14,15,7]","",3
713,"BladestormAltX","Bladestorm of Uncertainty",9822,"","","","","","[9,25,13,14,15,7]","",1
714,"BladestormAltY","[DNT] BladestormAltY",9823,"","","","","","[9,25,13,14,15,7]","",2
715,"BloodAndSand","",9825,"","","","","","[29,9,25,4,41]","",3
716,"Berserk","",9827,"","","","","","[9,25,4]","",3
717,"Perforate","",9828,"","","","","","[9,25,13,14,40,7]","",3
718,"PerforateAltX","Perforate of Duality",9829,"","","","","","[9,25,13,14,40,7]","",1
719,"PerforateAltY","Perforate of Bloodshed",9830,"","","","","","[33,9,25,13,14,40,7]","",2
720,"ChainHook","",9832,"","","","","","[9,25,13,14,22,7]","",3
721,"ChainHookAltX","[DNT] Chain Hook of Pulling",9833,"","","","","","[9,25,13,14,7]","",1
722,"ChainHookAltY","[DNT] ChainHookAltY",9834,"","","","","","[9,25,13,14,22,7]","",2
723,"Blitz","",9837,"","","","","","[9,25,13,7,36,33]","",3
724,"SupportCloseCombat","",9839,"","","","Supports melee attack skills. Cannot support skills which create minions.","","[10,16,7,13,15]",14166,3
725,"SupportShockwave","",9840,"",9841,"","Supports melee attack skills. Cannot support triggered attacks, attacks used by things other than you, or skills which create minions.","","[9,16,7,13,25,14]",14167,3
726,"Frostblink","",9844,9847,"","","","","[11,25,4,22,15,1,35,37,14]","",3
727,"FrostblinkAltX","Frostblink of Wintry Blast",9845,"","","","","","[11,25,4,22,1,35,14]","",1
728,"FrostblinkAltY","[DNT] FrostblinkAltY",9846,9847,"","","","","[11,25,4,22,15,1,35,37,14]","",2
729,"Precision","",9789,"","","","","","[12,47,10,25,4,14]","",3
730,"FleshAndStone","",9869,"","","","","","[9,25,4,12,14,41,33]","",3
731,"SupportImpale","",9870,"","","","Supports attack skills.","","[13,33,10,16]",14163,3
732,"SliceAndDice","",9871,"","","","","","[9,25,13,7,36,33]","",3
733,"Pride","",9872,"","","","","","[9,25,4,14,12,33]","",3
734,"SupportPulverise","",9902,"","","","Supports melee attack skills.","","[14,9,16,7,13]",14164,3
735,"SupportRage","",9937,"","","","Supports melee attack skills. Minions cannot gain rage.","","[9,16,7,13]",14165,3
736,"CobraLash","",9978,"","","","","","[10,25,13,5,3]","",3
737,"CobraLashAltX","[DNT] CobraLashAltX",9979,"","","","","","[10,25,13,5,3]","",1
738,"CobraLashAltY","[DNT] CobraLashAltY",9980,"","","","","","[10,25,13,5,3]","",2
739,"SummonCarrionGolem","",9982,"","","","","","[11,25,33,8,4,28]","",3
740,"SummonCarrionGolemAltX","Summon Carrion Golem of Hordes",9983,"","","","","","[11,25,33,8,4,28]","",1
741,"SummonCarrionGolemAltY","Summon Carrion Golem of Scavenging",9984,"","","","","","[11,25,33,8,4,28]","",2
742,"WitheringStep","",9989,"","","","","","[10,25,35,14,3,22,37,4,15]","",3
743,"PlagueBearer","",9990,"","","","","","[10,25,4,3,14]","",3
744,"SupportFeedingFrenzy","",9992,"","","","Supports skills which create Minions.","","[11,16,8,15]",14168,3
745,"SupportPredator","",9993,"",9994,"","Supports skills which create Minions.","","[11,16,8,25,4,15]",14170,3
746,"SerpentStrike","",9995,"","","","","","[10,25,13,7,36,22]","",3
747,"SupportNightblade","",9997,"","","","Supports attack skills. Cannot support skills which create minions.","","[13,47,10,16]",14171,3
748,"SupportMeatShield","",9998,"","","","Supports skills which create Minions.","","[11,16,8]",14169,3
749,"CoilingAssault","",9999,"","","","","","[10,25,13,22,5]","",3
750,"StormblastMine","",10003,"","","","","","[21,11,25,4,14,2,12,38]","",3
751,"StormblastMineAltX","[DNT] StormblastMineAltX",10004,"","","","","","[21,11,25,4,14,2,12,38]","",1
752,"StormblastMineAltY","[DNT] StormblastMineAltY",10005,"","","","","","[21,11,25,4,14,2,12,38]","",2
753,"SummonSkitterbots","",10009,"","","","","","[20,21,11,25,4,8,1,2,14,12]","",3
754,"SupportHighImpactMine","",10026,"","","","Supports spells, or attacks that use bows or wands. Instead of using that skill, you will throw a mine that will use the skill for you when you detonate it. Mines cannot use channelling skills.","","[21,11,16,14,12]",14060,3
755,"SupportInfernalLegion","",10027,"","","","Supports skills which create Minions.","","[0,14,11,16,8]",14172,3
756,"PestilentStrike","",10029,"","","","","","[10,25,13,7,36,14,15,3]","",3
757,"PestilentStrikeAltX","[DNT] PestilentStrikeAltX",10030,"","","","","","[10,25,13,7,36,14,15,3]","",1
758,"PestilentStrikeAltY","[DNT] PestilentStrikeAltY",10031,"","","","","","[10,25,13,7,36,14,15,3]","",2
759,"VenomGyre","",10032,"","","","","","[10,25,13,5,3,15]","",3
760,"VenomGyreAltX","[DNT] VenomGyreAltX",10033,"","","","","","[10,25,13,5,3,15]","",1
761,"VenomGyreAltY","[DNT] VenomGyreAltY",10034,"","","","","","[10,25,13,5,3,15]","",2
762,"SupportSwiftAssembly","",10038,"","","","Supports skills which throw Traps or Mines.","","[10,16,20,21]",14173,3
763,"ShrapnelBallista","",10047,"","","","","","[10,25,13,5,19,6]","",3
764,"ShrapnelBallistaAltX","Shrapnel Ballista of Steel",10048,"","","","","","[10,25,13,5,19,33,6]","",1
765,"ShrapnelBallistaAltY","[DNT] ShrapnelBallistaAltY",10049,"","","","","","[10,25,13,5,19,6]","",2
766,"SupportArrowNova","",10050,"","","","Supports bow attack skills that fire arrows forwards as projectiles. These skills will instead fire a payload arrow into the air to land at a targeted location. The supported skills' arrows will then fire out in a circle from where it lands. Cannot support skills that already fire arrows into the air, channelled skills, or skills that create Minions.","","[6,13,10,16,5]",14135,3
767,"SupportBarrage","",10052,"","","","Supports projectile attack skills that use bows or wands. Cannot support triggered skills, channelled skills, or skills that create Minions.","","[6,13,10,16,5]",14134,3
768,"EnsnaringArrow","",10053,"","","","","","[10,25,13,5,14,6]","",3
769,"EnsnaringArrowAltX","[DNT] EnsnaringArrowAltX",10054,"","","","","","[10,25,13,5,14,6]","",1
770,"EnsnaringArrowAltY","[DNT] EnsnaringArrowAltY",10055,"","","","","","[10,25,13,5,14,6]","",2
771,"ArtilleryBallista","",10062,"","","","","","[10,25,13,19,14,0,5,6]","",3
772,"ArtilleryBallistaAltX","Artillery Ballista of Cross Strafe",10063,"","","","","","[10,25,13,19,14,0,5,6]","",1
773,"ArtilleryBallistaAltY","Artillery Ballista of Focus Fire",10064,"","","","","","[10,25,13,19,14,0,5,6]","",2
774,"SupportGreaterVolley","",9279,"","","","Supports skills that fire projectiles from the user. Does not affect projectiles fired from other locations as secondary effects. Does not support skills that fire projectiles in a spiral.","","[10,16,5]",14151,3
775,"SupportAwakenedAddedFireDamage","",10066,"","","","Supports any skill that hits enemies.","","[0,33,51,9,16]",14175,3
776,"SupportAwakenedAncestralCall","",10067,"","","","Supports melee strike skills, causing them to also strike at extra targets simultaneously. The extra targets must be a minimum distance from the user. If supporting a minion attack skill, the minion's skills will not also strike extra targets. Cannot support Vaal skills or triggered skills.","","[51,9,16,7,13,36]",14176,3
777,"SupportAwakenedBrutality","",10068,"","","","Supports any skill that deals damage.","","[33,51,9,16]",14177,3
778,"SupportAwakenedBurningDamage","",10069,"","","","Supports any skill that hits enemies, or can deal burning damage directly.","","[0,51,9,16]",14178,3
779,"SupportAwakenedElementalDamageWithAttacks","",10070,"","","","Supports attack skills.","","[13,51,9,16]",14179,3
780,"SupportAwakenedFirePenetration","",10071,"","","","Supports any skill that hits enemies, making those hits penetrate enemy fire resistance.","","[0,51,9,16]",14180,3
781,"SupportAwakenedGenerosity","",10072,"","","","Supports aura skills that affect you and allies, increasing the aura's effect on allies, but preventing it from affecting you at all. Cannot support curse auras, or other auras that only affect enemies. Cannot support skills used by totems. Cannot modify the skills of minions.","","[51,9,16,12]",14181,3
782,"SupportAwakenedMeleePhysicalDamage","",10073,"","","","Supports melee attack skills.","","[7,33,51,9,16,13]",14182,3
783,"SupportAwakenedMeleeSplash","",10074,"","","","Supports melee strike skills, causing their melee strike to deal splash damage around each target hit.","","[51,9,16,7,13,36,14]",14183,3
784,"SupportAwakenedMultistrike","",10075,"","","","Supports melee attack skills, making them repeat three times when used, targeting a random enemy each time. Cannot support Vaal skills, channelling skills, travel skills, retaliation skills or triggered skills.","","[13,7,51,9,16]",14184,3
785,"SupportAwakenedAddedColdDamage","",10076,"","","","Supports any skill that hits enemies.","","[1,51,10,16]",14185,3
786,"SupportAwakenedArrowNova","",10077,"","","","Supports bow attack skills that fire arrows forwards as projectiles. These skills will instead fire a payload arrow into the air to land at a targeted location. The supported skills' arrows will then fire out in a circle from where it lands. Cannot support skills that already fire arrows into the air, channelled skills, or skills that create Minions.","","[6,13,51,10,16,5]",14186,3
787,"SupportAwakenedCastOnCriticalStrike","",10078,"",10079,"","Must support both an attack skill and a spell skill to work. The attack skill will trigger a spell when it critically strikes an enemy. Cannot support totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.","","[47,51,10,16,4,26]",14187,3
788,"SupportAwakenedChain","",10080,"","","","Supports projectile skills, and any other skills that chain.","","[51,10,16,18,5]",14188,3
789,"SupportAwakenedColdPenetration","",10081,"","","","Supports any skill that hits enemies, making those hits penetrate enemy cold resistance.","","[1,51,10,16]",14189,3
790,"SupportAwakenedDeadlyAilments","",10082,"","","","Supports any skill that hits enemies.","","[51,10,16]",14190,3
791,"SupportAwakenedFork","",10083,"","","","Supports projectile skills, making their projectiles fork into two projectiles the first two times they hit an enemy and don't pierce it.","","[51,10,16,5]",14191,3
792,"SupportAwakenedGreaterMultipleProjectiles","",10084,"","","","Supports projectile skills.","","[51,10,16,5]",14192,3
793,"SupportAwakenedSwiftAffliction","",10085,"","","","Supports any skill that has a duration, or can hit enemies to inflict ailments on them.","","[51,10,16,15]",14193,3
794,"SupportAwakenedVoidManipulation","",10086,"","","","Supports any skill that deals damage.","","[3,51,10,16]",14194,3
795,"SupportAwakenedViciousProjectiles","",10087,"","","","Supports projectile attack skills.","","[5,13,33,3,51,10,16]",14195,3
796,"SupportAwakenedAddedChaosDamage","",10088,"","","","Supports any skill that hits enemies.","","[3,51,11,16]",14196,3
797,"SupportAwakenedAddedLightningDamage","",10089,"","","","Supports any skill that hits enemies.","","[2,51,11,16]",14197,3
798,"SupportAwakenedBlasphemy","",10090,"","","","Supports hex curse skills, turning them into auras that will apply their effect to all enemies in an area around you.","","[51,11,16,42,12]",14198,3
799,"SupportAwakenedCastWhileChannelling","",10091,"",10092,"","Must support both a channelling skill and a non-channelling spell skill to work. The channelling skill will trigger a spell periodically while channelling. Cannot support skills used by totems, traps, or mines. Vaal skills and skills with a reservation cannot be triggered.","","[51,11,16,30,4,26]",14199,3
800,"SupportAwakenedControlledDestruction","",10093,"","","","Supports attack skills, or spell skills that deal damage.","","[4,47,51,11,16]",14200,3
801,"SupportAwakenedHextouch","",10094,"",10095,"","Must support both a skill that hits enemies, and a hex curse skill to work. The hex will be applied when enemies are hit by the other skill. Cannot support totems, traps, or mines. Minions cannot apply hexes this way.","","[51,11,16,42,26]",14201,3
