"rownum","HideoutNPCsKey","Order","AddMod","Cost_BaseItemTypes","Cost_Values","RequiredLevel","Name","CraftingBenchCustomAction","ItemClasses","Links","SocketColours","Sockets","ItemQuantity","[i32]","Description","IsDisabled","IsAreaOption","RecipeIds","Tier","CraftingItemClassCategories","i32","UnlockCategory","UnveilsRequired","UnveilsRequired2","[rid]","[rid]","i32","i32","rid","AddEnchantment","SortCategory","rid","bool","i32","rid","rid","rid","MapDevice","[rid]","Tags"
272,3,181,18177,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[178],2,"[9,10]",1,"",0,0,[],[10413],1464,1464,"","",1,5,1,0,"","","","",[],[]
273,3,182,18183,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[158],1,"[1,3]",1,"",0,0,[],[10409],1464,1464,"","",1,45,1,0,"","","","",[],[]
274,3,183,18184,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[159],2,"[1,3]",1,"",0,0,[],[10413],1464,1464,"","",1,45,1,0,"","","","",[],[]
275,3,184,18185,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[160],3,"[1,3]",1,"",0,0,[],[10420],1464,1464,"","",1,45,1,0,"","","","",[],[1178]
276,3,185,18180,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[158],1,"[0,2]",1,"",0,0,[],[10409],1464,1464,"","",1,45,1,0,"","","","",[],[]
277,3,186,18181,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[159],2,"[0,2]",1,"",0,0,[],[10413],1464,1464,"","",1,45,1,0,"","","","",[],[]
278,3,187,18182,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[160],3,"[0,2]",1,"",0,0,[],[10420],1464,1464,"","",1,45,1,0,"","","","",[],[1178]
279,3,188,18186,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[158],1,"[9,10,13,7]",1,"",0,0,[],[10409],1464,1464,"","",1,16,1,0,"","","","",[],[]
280,3,189,18187,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[159],2,"[9,10,13]",1,"",0,0,[],[10420],1464,1464,"","",1,16,1,0,"","","","",[],[1178]
281,3,190,18188,[10],[6],0,"",7,[],0,"",0,0,[],"","","",[180],1,"[9,10,13,7]",1,"",0,0,[],[10409],1464,1464,"","",1,399,1,0,"","","","",[],[]
282,3,191,18189,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[181],2,"[9,10,13]",1,"",0,0,[],[10420],1464,1464,"","",1,399,1,0,"","","","",[],[1178]
283,3,192,18193,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[170],1,[1],1,"",0,0,[],[10409],1464,1464,"","",1,2690,1,0,"","","","",[],[]
284,3,193,18194,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[171],2,[1],1,"",0,0,[],[10413],1464,1464,"","",1,2690,1,0,"","","","",[],[]
285,3,194,18195,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[172],3,[1],1,"",0,0,[],[10420],1464,1464,"","",1,2690,1,0,"","","","",[],[1178]
286,3,195,18190,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[170],1,"[0,2]",1,"",0,0,[],[10409],1464,1464,"","",1,2690,1,0,"","","","",[],[]
287,3,196,18191,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[171],2,"[0,2]",1,"",0,0,[],[10413],1464,1464,"","",1,2690,1,0,"","","","",[],[]
288,3,197,18192,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[172],3,"[0,2]",1,"",0,0,[],[10420],1464,1464,"","",1,2690,1,0,"","","","",[],[1178]
289,3,198,18199,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[173],1,[1],1,"",0,0,[],[10409],1464,1464,"","",1,2692,1,0,"","","","",[],[]
290,3,199,18200,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[174],2,[1],1,"",0,0,[],[10413],1464,1464,"","",1,2692,1,0,"","","","",[],[]
291,3,200,18201,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[175],3,[1],1,"",0,0,[],[10420],1464,1464,"","",1,2692,1,0,"","","","",[],[1178]
292,3,201,18196,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[173],1,"[0,2]",1,"",0,0,[],[10409],1464,1464,"","",1,2692,1,0,"","","","",[],[]
293,3,202,18197,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[174],2,"[0,2]",1,"",0,0,[],[10413],1464,1464,"","",1,2692,1,0,"","","","",[],[]
294,3,203,18198,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[175],3,"[0,2]",1,"",0,0,[],[10420],1464,1464,"","",1,2692,1,0,"","","","",[],[1178]
295,3,204,18205,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[176],1,[1],1,"",0,0,[],[10409],1464,1464,"","",1,2694,1,0,"","","","",[],[]
296,3,205,18206,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[178],2,[1],1,"",0,0,[],[10413],1464,1464,"","",1,2694,1,0,"","","","",[],[]
297,3,206,18207,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[179],3,[1],1,"",0,0,[],[10420],1464,1464,"","",1,2694,1,0,"","","","",[],[1178]
298,3,207,18202,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[176],1,"[0,2]",1,"",0,0,[],[10409],1464,1464,"","",1,2694,1,0,"","","","",[],[]
299,3,208,18203,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[178],2,"[0,2]",1,"",0,0,[],[10413],1464,1464,"","",1,2694,1,0,"","","","",[],[]
300,3,209,18204,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[179],3,"[0,2]",1,"",0,0,[],[10420],1464,1464,"","",1,2694,1,0,"","","","",[],[1178]
301,3,210,18208,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[190],1,"[0,1,2,3]",1,"",0,0,[],[10411],1464,1464,"","",2,291,1,0,"","","","",[],[]
302,3,211,18209,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[191],2,"[0,1,2,3]",1,"",0,0,[],[10413],1464,1464,"","",2,291,1,0,"","","","",[],[]
303,3,212,18210,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[254],3,"[0,1,2,3]",1,"",0,0,[],[10420],1464,1464,"","",2,291,1,0,"","","","",[],[1178]
304,3,213,18211,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[190],1,"[0,1,2,3]",1,"",0,0,[],[10411],1464,1464,"","",2,223,1,0,"","","","",[],[]
305,3,214,18212,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[191],2,"[0,1,2,3]",1,"",0,0,[],[10413],1464,1464,"","",2,223,1,0,"","","","",[],[]
306,3,215,18213,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[254],3,"[0,1,2,3]",1,"",0,0,[],[10420],1464,1464,"","",2,223,1,0,"","","","",[],[1178]
307,3,216,18216,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[190],1,[1],1,"",0,0,[],[10411],1464,1464,"","",2,225,1,0,"","","","",[],[]
308,3,217,18217,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[191],2,[1],1,"",0,0,[],[10420],1464,1464,"","",2,225,1,0,"","","","",[],[1178]
309,3,218,18214,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[190],1,"[0,2]",1,"",0,0,[],[10411],1464,1464,"","",2,225,1,0,"","","","",[],[]
310,3,219,18215,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[191],2,"[0,2]",1,"",0,0,[],[10420],1464,1464,"","",2,225,1,0,"","","","",[],[1178]
311,3,220,18218,[11],[9],0,"",7,[],0,"",0,0,[],"","","",[190],1,"[13,10]",1,"",0,0,[],[10411],1464,1464,"","",2,215,1,0,"","","","",[],[]
312,3,221,18219,[2],[1],0,"",7,[],0,"",0,0,[],"","","",[191],2,"[13,10]",1,"",0,0,[],[10420],1464,1464,"","",2,215,1,0,"","","","",[],[1178]
313,3,222,18220,[17],[2],0,"",7,[],0,"",0,0,[],"","","",[192],1,[11],1,"",0,0,[],[10110],1464,1464,"","",2,474,1,0,"","","","",[],[]
314,3,223,18221,[17],[4],0,"",7,[],0,"",0,0,[],"","","",[193],2,[11],1,"",0,0,[],[10110],1464,1464,"","",2,474,1,0,"","","","",[],[]
315,3,224,18222,[14],[1],0,"",7,[],0,"",0,0,[],"","","",[194],1,"[5,7]",1,"",0,0,[],[10419],1464,1464,"","",2,2204,1,0,"","","","",[],[]
316,3,225,18223,[14],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,"[5,7]",1,"",0,0,[],[10419],1464,1464,"","",2,2204,1,0,"","","","",[],[]
317,3,226,18224,[2],[1],0,"",7,[],0,"",0,0,[],"","","",[194],1,"[8,4]",1,"",0,0,[],[10420],1464,1464,"","",2,2312,1,0,"","","","",[],[1178]
318,3,227,18225,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,"[8,4]",1,"",0,0,[],[10420],1464,1464,"","",2,2312,1,0,"","","","",[],[1178]
319,3,228,18226,[2],[1],0,"",7,[],0,"",0,0,[],"","","",[194],1,"[8,7]",1,"",0,0,[],[10420],1464,1464,"","",2,8327,1,0,"","","","",[],[1178]
320,3,229,18227,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,"[8,7]",1,"",0,0,[],[10420],1464,1464,"","",2,8327,1,0,"","","","",[],[1178]
321,3,230,18232,[11],[9],0,"",7,[],0,"",0,0,[],"","","",[196],1,[4],1,"",0,0,[],[10411],1464,1464,"","",1,1710,1,0,"","","","",[],[]
322,3,231,18233,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[197],2,[4],1,"",0,0,[],[10420],1464,1464,"","",1,1710,1,0,"","","","",[],[1178]
323,3,232,18234,[7],[4],0,"",7,[],0,"",0,0,[],"","","",[196],1,[4],1,"",0,0,[],[10412],1464,1464,"","",1,1711,1,0,"","","","",[],[]
324,3,233,18235,[14],[3],0,"",7,[],0,"",0,0,[],"","","",[197],2,[4],1,"",0,0,[],[10419],1464,1464,"","",1,1711,1,0,"","","","",[],[]
325,3,234,18236,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[198],1,"[5,7,8]",1,"",0,0,[],[10413],1464,1464,"","",2,1575,1,0,"","","","",[],[]
326,3,235,18237,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[199],2,"[5,7,8]",1,"",0,0,[],[10420],1464,1464,"","",2,1575,1,0,"","","","",[],[1178]
327,3,236,18238,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[198],1,"[6,4]",1,"",0,0,[],[10413],1464,1464,"","",2,3831,1,0,"","","","",[],[]
328,3,237,18239,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[199],2,"[6,4]",1,"",0,0,[],[10420],1464,1464,"","",2,3831,1,0,"","","","",[],[1178]
329,3,238,18240,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[198],1,"[5,7,8]",1,"",0,0,[],[10413],1464,1464,"","",2,1572,1,0,"","","","",[],[]
330,3,239,18241,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[199],2,"[5,7,8]",1,"",0,0,[],[10420],1464,1464,"","",2,1572,1,0,"","","","",[],[1178]
331,3,240,18242,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[198],1,"[6,4]",1,"",0,0,[],[10413],1464,1464,"","",2,1572,1,0,"","","","",[],[]
332,3,241,18243,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[199],2,"[6,4]",1,"",0,0,[],[10420],1464,1464,"","",2,1572,1,0,"","","","",[],[1178]
333,3,242,18244,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[198],1,"[5,7,8]",1,"",0,0,[],[10413],1464,1464,"","",2,109,1,0,"","","","",[],[]
334,3,243,18245,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[199],2,"[5,7,8]",1,"",0,0,[],[10420],1464,1464,"","",2,109,1,0,"","","","",[],[1178]
335,3,244,18246,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[198],1,"[6,4]",1,"",0,0,[],[10413],1464,1464,"","",2,133,1,0,"","","","",[],[]
336,3,245,18247,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[199],2,"[6,4]",1,"",0,0,[],[10420],1464,1464,"","",2,133,1,0,"","","","",[],[1178]
337,3,246,18250,[14],[2],0,"",7,[],0,"",0,0,[],"","","",[226],0,[4],1,"",0,0,[],[10419],1464,1464,"","",2,2202,1,0,"","","","",[],[]
338,3,247,18251,[2],[1],0,"",7,[],0,"",0,0,[],"","","",[227],0,[6],1,"",0,0,[],[10420],1464,1464,"","",1,2161,1,0,"","","","",[],[1178]
339,3,248,18252,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[227],0,"[5,9]",1,"",0,0,[],[10420],1464,1464,"","",2,2162,1,0,"","","","",[],[1178]
340,3,249,18253,[15],[4],0,"",7,[],0,"",0,0,[],"","","",[228],1,"[4,9]",1,"",0,0,[],[10410],1464,1464,"","",2,424,1,0,"","","","",[],[]
341,3,250,18254,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[229],2,[4],1,"",0,0,[],[10413],1464,1464,"","",2,424,1,0,"","","","",[],[]
342,3,251,18255,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[228],0,[7],1,"",0,0,[],[10420],1464,1464,"","",1,426,1,0,"","","","",[],[1178]
343,3,252,18256,[15],[4],0,"",7,[],0,"",0,0,[],"","","",[228],1,"[9,10]",1,"",0,0,[],[10410],1464,1464,"","",2,423,1,0,"","","","",[],[]
344,3,253,18257,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[229],2,"[9,10]",1,"",0,0,[],[10413],1464,1464,"","",2,423,1,0,"","","","",[],[]
345,3,254,18261,[15],[4],0,"",7,[],0,"",0,0,[],"","","",[228],1,"[1,3]",1,"",0,0,[],[10410],1464,1464,"","",1,436,1,0,"","","","",[],[]
346,3,255,18262,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[229],2,"[1,3]",1,"",0,0,[],[10413],1464,1464,"","",1,436,1,0,"","","","",[],[]
347,3,256,18263,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[255],3,"[1,3]",1,"",0,0,[],[10420],1464,1464,"","",1,436,1,0,"","","","",[],[1178]
348,3,257,18258,[15],[4],0,"",7,[],0,"",0,0,[],"","","",[228],1,"[0,2]",1,"",0,0,[],[10410],1464,1464,"","",1,436,1,0,"","","","",[],[]
349,3,258,18259,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[229],2,"[0,2]",1,"",0,0,[],[10413],1464,1464,"","",1,436,1,0,"","","","",[],[]
350,3,259,18260,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[255],3,"[0,2]",1,"",0,0,[],[10420],1464,1464,"","",1,436,1,0,"","","","",[],[1178]
351,3,260,18266,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[1,3]",1,"",0,0,[],[10413],1464,1464,"","",1,1370,1,0,"","","","",[],[]
352,3,261,18267,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[1,3]",1,"",0,0,[],[10420],1464,1464,"","",1,1370,1,0,"","","","",[],[1178]
353,3,262,18264,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[0,2]",1,"",0,0,[],[10413],1464,1464,"","",1,1370,1,0,"","","","",[],[]
354,3,263,18265,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[0,2]",1,"",0,0,[],[10420],1464,1464,"","",1,1370,1,0,"","","","",[],[1178]
355,3,264,18270,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[1,3]",1,"",0,0,[],[10413],1464,1464,"","",1,1371,1,0,"","","","",[],[]
356,3,265,18271,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[1,3]",1,"",0,0,[],[10420],1464,1464,"","",1,1371,1,0,"","","","",[],[1178]
357,3,266,18268,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[0,2]",1,"",0,0,[],[10413],1464,1464,"","",1,1371,1,0,"","","","",[],[]
358,3,267,18269,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[0,2]",1,"",0,0,[],[10420],1464,1464,"","",1,1371,1,0,"","","","",[],[1178]
359,3,268,18274,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[1,3]",1,"",0,0,[],[10410],1464,1464,"","",2,1372,1,0,"","","","",[],[]
360,3,269,18275,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[1,3]",1,"",0,0,[],[10413],1464,1464,"","",2,1372,1,0,"","","","",[],[]
361,3,270,18272,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[0,2]",1,"",0,0,[],[10410],1464,1464,"","",2,1372,1,0,"","","","",[],[]
362,3,271,18273,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[0,2]",1,"",0,0,[],[10413],1464,1464,"","",2,1372,1,0,"","","","",[],[]
363,3,272,18278,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[1,3]",1,"",0,0,[],[10410],1464,1464,"","",2,1373,1,0,"","","","",[],[]
364,3,273,18279,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[1,3]",1,"",0,0,[],[10413],1464,1464,"","",2,1373,1,0,"","","","",[],[]
365,3,274,18276,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[0,2]",1,"",0,0,[],[10410],1464,1464,"","",2,1373,1,0,"","","","",[],[]
366,3,275,18277,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[0,2]",1,"",0,0,[],[10413],1464,1464,"","",2,1373,1,0,"","","","",[],[]
367,3,276,18070,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[168],0,[9],1,"",0,0,[],[10413],1464,1464,"","",2,99,1,0,"","","","",[],[]
368,3,277,18072,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[168],1,"[4,10]",1,"",0,0,[],[10411],1464,1464,"","",2,96,1,0,"","","","",[],[]
369,3,278,18078,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[168],0,[10],1,"",0,0,[],[10411],1464,1464,"","",2,8296,1,0,"","","","",[],[]
370,3,279,22961,[6],[1],0,"",7,[],0,"",0,0,[],"","","",[147],0,"[9,10,11]",1,"",0,0,[],[10413],1464,1464,"","",2,8399,1,0,"","","","",[],[]
371,3,280,"","[10651,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1464,1464,"",25490,4,"",1,0,"","","","",[],"[1178,1174]"
372,3,281,"","[10651,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1464,1464,"",25491,4,"",1,0,"","","","",[],"[1178,1174]"
373,3,282,"","[10651,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1464,1464,"",25492,4,"",1,0,"","","","",[],"[1178,1174]"
374,3,283,"","[10651,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1464,1464,"",25493,4,"",1,0,"","","","",[],"[1178,1174]"
375,3,284,"","[10651,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1464,1464,"",25494,4,"",1,0,"","","","",[],"[1178,1174]"
376,3,285,"","[10651,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1464,1464,"",25496,4,"",1,0,"","","","",[],"[1178,1174]"
377,3,286,"","[10651,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1464,1464,"",25497,4,"",1,0,"","","","",[],"[1178,1174]"
378,3,287,"","[10651,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1464,1464,"",25498,4,"",1,0,"","","","",[],"[1178,1174]"
379,3,288,"","[10651,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1464,1464,"",25499,4,"",1,0,"","","","",[],"[1178,1174]"
380,3,289,"","[10651,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1464,1464,"",25500,4,"",1,0,"","","","",[],"[1178,1174]"
381,3,290,"","[10651,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1464,1464,"",25501,4,"",1,0,"","","","",[],"[1178,1174]"
382,3,291,"","[10651,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1464,1464,"",25502,4,"",1,0,"","","","",[],"[1178,1174]"
383,3,292,"","[10651,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1464,1464,"",25503,4,"",1,0,"","","","",[],"[1178,1174]"
384,3,293,"","[10651,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1464,1464,"",25504,4,"",1,0,"","","","",[],"[1178,1174]"
385,3,294,"","[10651,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[10110],1464,1464,"",25505,4,"",1,0,"","","","",[],"[1178,1174]"
386,3,295,"",[12],[3],0,"Remove Enchantments",1,[],0,"",0,0,[],"","","",[],0,"[12,0,1,2,3,6,7,8,5,4,11,10,9,13]",0,"",0,0,[],[10414],1464,1464,"","",3,"","",0,"","","","",[],"[1178,1169,1174]"
387,3,296,18280,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[194],0,"[4,13]",1,"",0,0,[],[10420],1464,1464,"","",2,3649,1,0,"","","","",[],[1178]
388,3,297,18281,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[226],1,[11],1,"",0,0,[],[10411],1464,1464,"","",2,6492,1,0,"","","","",[],[]
389,3,298,18282,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[226],2,[11],1,"",0,0,[],[10420],1464,1464,"","",2,6492,1,0,"","","","",[],[1178]
390,3,299,18283,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[194],1,[8],1,"",0,0,[],[10411],1464,1464,"","",2,5272,1,0,"","","","",[],[]
391,3,300,18284,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,[8],1,"",0,0,[],[10420],1464,1464,"","",2,5272,1,0,"","","","",[],[1178]
392,3,301,18285,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[194],1,[9],1,"",0,0,[],[10411],1464,1464,"","",2,5463,1,0,"","","","",[],[]
393,3,302,18286,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,[9],1,"",0,0,[],[10420],1464,1464,"","",2,5463,1,0,"","","","",[],[1178]
394,3,303,18287,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[194],1,[9],1,"",0,0,[],[10411],1464,1464,"","",2,2198,1,0,"","","","",[],[]
395,3,304,18288,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,[9],1,"",0,0,[],[10420],1464,1464,"","",2,2198,1,0,"","","","",[],[1178]
396,3,305,18289,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[194],1,[9],1,"",0,0,[],[10411],1464,1464,"","",2,8325,1,0,"","","","",[],[]
397,3,306,18290,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,[9],1,"",0,0,[],[10420],1464,1464,"","",2,8325,1,0,"","","","",[],[1178]
398,3,307,18291,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[194],1,[9],1,"",0,0,[],[10411],1464,1464,"","",2,1139,1,0,"","","","",[],[]
399,3,308,18292,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,[9],1,"",0,0,[],[10420],1464,1464,"","",2,1139,1,0,"","","","",[],[1178]
400,3,309,18293,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[194],1,[5],1,"",0,0,[],[10411],1464,1464,"","",2,9678,1,0,"","","","",[],[]
401,3,310,18294,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,[5],1,"",0,0,[],[10420],1464,1464,"","",2,9678,1,0,"","","","",[],[1178]
402,3,311,18158,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[170],1,[13],1,"",0,0,[],[10409],1464,1464,"","",1,1,1,0,"","","","",[],[]
403,3,312,18159,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[171],2,[13],1,"",0,0,[],[10413],1464,1464,"","",1,1,1,0,"","","","",[],[]
404,3,313,18168,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[173],1,[13],1,"",0,0,[],[10409],1464,1464,"","",1,4,1,0,"","","","",[],[]
405,3,314,18169,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[174],2,[13],1,"",0,0,[],[10413],1464,1464,"","",1,4,1,0,"","","","",[],[]
406,3,315,18178,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[176],1,[13],1,"",0,0,[],[10409],1464,1464,"","",1,5,1,0,"","","","",[],[]
407,3,316,18179,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[178],2,[13],1,"",0,0,[],[10413],1464,1464,"","",1,5,1,0,"","","","",[],[]
408,3,317,18295,[38],[1],0,"",7,[],0,"",0,0,[],"","","",[213],1,[7],1,"",0,0,[],[10110],1464,1464,"","",1,2602,1,0,"","","","",[],[]
409,3,318,18296,[6],[1],0,"",7,[],0,"",0,0,[],"","","",[214],1,[10],1,"",0,0,[],[10413],1464,1464,"","",2,110,1,0,"","","","",[],[]
410,3,319,18297,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[223],0,"[0,2,1,3]",1,"",0,0,[],[10420],1464,1464,"","",2,6698,1,0,"","","","",[],[]
411,5,0,16810,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,1,2,3]",0,68,1,1,[],[10413],1464,1464,17773,"",1,6527,1,0,"","","","",[],[1176]
412,5,1,16811,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1,2,3]",0,68,1,1,[],[10420],1464,1464,17773,"",1,6527,1,0,"","","","",[],"[1178,1176]"
413,5,2,16812,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,1,2,3]",0,68,1,1,[],[10420],1464,1464,17773,"",1,6527,1,0,"","","","",[],"[1178,1176]"
414,5,3,16813,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,1,2,3]",0,66,1,1,[],[10413],1464,1464,17774,"",1,6528,1,0,"","","","",[],[1176]
415,5,4,16814,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1,2,3]",0,66,1,1,[],[10420],1464,1464,17774,"",1,6528,1,0,"","","","",[],"[1178,1176]"
416,5,5,16815,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,1,2,3]",0,66,1,1,[],[10420],1464,1464,17774,"",1,6528,1,0,"","","","",[],"[1178,1176]"
417,5,6,16816,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,1,2,3]",0,67,1,1,[],[10413],1464,1464,17775,"",1,6529,1,0,"","","","",[],[1176]
418,5,7,16817,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1,2,3]",0,67,1,1,[],[10420],1464,1464,17775,"",1,6529,1,0,"","","","",[],"[1178,1176]"
419,5,8,16818,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,1,2,3]",0,67,1,1,[],[10420],1464,1464,17775,"",1,6529,1,0,"","","","",[],"[1178,1176]"
