"rownum","Id","Description","Invisible","Removable","Name","StatsKeys","bool","i32","bool","Maximum_StatsKey","Current_StatsKey","bool","i32","BuffVisualsKey","bool","bool","i32","bool","bool","bool","bool","BuffLimit","bool","Id2","IsRecovery","bool","rid","bool","i32","bool","bool","i32","[i32]","bool","bool","[rid]","bool","[rid]","BinaryStats","[rid]","[rid]","bool","bool","bool","bool","bool","rid","[i32]","string","[rid]","bool"
1056,"cold_beam_retaliation","Skill triggers when an enemy hits you.","","","Snow Bolt",[],1,2,"","","","",30,866,"","",18,"",1,1,"",0,"","TriggerDaemonWhenHitBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1057,"cold_beam_retaliation_large","Skill triggers when an enemy hits you.","","","Snow Bolt",[],1,2,"","","","",30,866,"","",18,"",1,1,"",0,"","TriggerDaemonWhenHitBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1058,"juggernaut_phys_damage_prevented_as_life_regen","",1,"","",[],"",3,"","","","",30,0,1,"",18,"","","","",0,"","PhysDamagePreventedLifeRegen","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1059,"animated_guardian_defence_tracking","",1,"","","[7564,7565,7566,14319,14320]",1,3,"","","","",30,0,1,"",18,"","","","",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[7564,7565,7566,14319,14320]",[],"","","","","","",[],"",[],""
1060,"recent_rage_tracker","",1,"","",[20520],1,9,"","","","",30,0,1,"",18,"","","","",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],[20520],[],"","","","","","",[],"",[],""
1061,"cannot_evade_attacks","",1,"","",[694],"",2,"","","","",30,0,"","",18,"","","","",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[694],[],"","","","","","",[],"",[],""
1062,"adrenaline","You deal increased Damage, and have increased Attack, Cast and Movement Speed and additional Physical Damage Reduction.","","","Adrenaline","[7594,24,70,216,177,1033]",1,3,"","","","",30,840,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[7594,24,70,216,177,1033]",[],"","","","","","",[],"",[],""
1063,"malediction","You are dealing reduced Damage and taking increased Damage","","","Malediction","[24,476]",1,3,"","","","",30,1343,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[24,476]",[],"","","","","","",[],"",[],""
1064,"spider_aspect_webs_resistance_and_damage","",1,"","","[24,7632]","",3,"","","","",30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[24,7632]",[],"","","","","","",[],"",[],""
1065,"bestiary_boss_growing_damage_aoe","",1,"","","[633,3880]","",1,"","","","",30,0,1,"",18,"",1,1,"",3,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[633,3880]",[],"","","","","","",[],"",[],""
1066,"tailwind","You are being granted Tailwind, increasing your Action Speed","","","Tailwind",[345],"",3,"","","","",30,849,1,"",1,"",1,1,"",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[7640],[345],[],"","","","","","",[],"",[],""
1067,"gathering_winds_stacking_buff","Winds gather around you.","","","Gale Force",[],"",1,1,"","","",30,1449,1,1,18,"",1,"","",10,"","","","","","",3,"","",0,[],"","",[],"",[],[13314],[],[],"","","","","","",[],"",[],""
1068,"block_chance_per_hit_blocked_past_10_sec","",1,"","",[],"",3,"","","","",30,0,1,"",18,"","","","",0,1,"ActionRecentlyCounterBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1069,"assassin_poison_duration","",1,"","",[],"",3,"","","","",30,0,1,"",18,"","","","",0,1,"ActionRecentlyCounterBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1070,"bestiary_cocoon","You can break free from the web","","","Trapped in cocoon","[6906,140,7295]","",3,"","","","",30,844,1,"",18,1,1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[6906,140,7295]",[],"","","","","","",[],"",[],""
1071,"bestiary_spider_hallucinate","You are Hallucinating","","","Hallucination",[],"",3,"","","","",30,848,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1072,"monster_menagerie_buff","",1,"","","[397,140,886,1302,2664]","",3,"","","","",30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[397,140,886,1302,2664]",[],"","","","","","",[],"",[],""
1073,"bestiary_agile_rhex_alternator","",1,"","","[7385,177]",1,10,"","","","",30,0,1,"",18,"","","","",0,"","GenericAlternatingBuff","","","","",5,"","",0,[],"","",[],"",[],[],"[7385,177]",[],"","","","","","",[],"",[],""
1074,"bestiary_agile_rhex_aura1","Allies have a chance to avoid damage.","","","Saqawine Presence",[7385],1,3,"","","","",30,850,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[7385],[],"","","","","","",[],"",[],""
1075,"bestiary_agile_rhex_aura2","Allies have increased movement speed.","","","Saqawine Presence",[177],1,3,"","","","",30,851,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[],"",[],""
1076,"bestiary_regen_ursa_alternator","",1,"","","[3382,700,24]",1,10,"","","","",30,0,1,"",18,"","","","",0,"","GenericAlternatingBuff","","","","",5,"","",0,[],"","",[],"",[],[],"[3382,700,24]",[],"","","","","","",[],"",[],""
1077,"bestiary_regen_ursa_aura1","Allies cannot be slowed or stunned.","","","Fertile Presence","[3382,700]",1,3,"","","","",30,852,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[3382,700]",[],"","","","","","",[],"",[],""
1078,"bestiary_regen_ursa_aura2","Allies deal increased damage.","","","Fertile Presence",[24],1,3,"","","","",30,853,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[24],[],"","","","","","",[],"",[],""
1079,"bestiary_fast_lynx_alternator","",1,"","","[70,84,553]",1,10,"","","","",30,0,1,"",18,"","","","",0,"","GenericAlternatingBuff","","","","",5,"","",0,[],"","",[],"",[],[],"[70,84,553]",[],"","","","","","",[],"",[],""
1080,"bestiary_fast_lynx_aura1","Allies have increased attack speed.","","","Farric Presence",[70],1,3,"","","","",30,854,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[70],[],"","","","","","",[],"",[],""
1081,"bestiary_fast_lynx_aura2","Allies have increased accuracy and critical strike chance.","","","Farric Presence","[84,553]",1,3,"","","","",30,855,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[84,553]",[],"","","","","","",[],"",[],""
1082,"bestiary_tank_crab_aura","Allies take reduced damage and chill enemies when hit.","","","Craicic Presence","[476,447]",1,3,"","","","",30,856,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[476,447]",[],"","","","","","",[],"",[],""
1083,"bestiary_cold_squid_aura","Allies deal extra cold damage and have a chance to blind on hit.","","","Deep One's Presence","[448,972]",1,3,"","","","",30,857,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[448,972]",[],"","","","","","",[],"",[],""
1084,"bestiary_poison_spider_aura","Allies poison on hit and deal extra chaos damage.","","","Fenumal Presence","[2300,7117]",1,3,"","","","",30,858,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[2300,7117]",[],"","","","","","",[],"",[],""
1085,"bestiary_tiger_boss_aura1","","","","","[70,84,553,95]",1,3,"","","","",30,854,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[70,84,553,95]",[],"","","","","","",[],"",[],""
1086,"elemental_warding_buff","You are immune to Curses","",1,"Elemental Warding",[744],1,3,"","","","",30,845,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[744],[],"","","","","","",[],"",[],""
1087,"bestiary_legendary_enrage","",1,"","","[24,70,216,177,476]",1,3,"","","","",30,349,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[24,70,216,177,476]",[],"","","","","","",[],"",[],""
1088,"royale_pain","You are dying from being outside of the active Royale combat zone. Follow the pointer underneath your character.","","","Death",[7703],1,1,"","","","",30,349,1,"",2,"",1,1,"",0,"","RoyalePain","","","","",5,"","",0,[],"","",[],"",[],[],[7703],[],"","","","","","",[],"",[],""
1089,"cold_snap_degen","You are taking cold damage over time from a Cold Snap","","","Cold Snap",[4930],1,3,"","","","",30,900,"","",2,"",1,1,"",0,"","ColdSnapExpandingDegen",1,"","","",5,"","",0,[],"","",[],"",[],[],[4930],[],"","","","","","",[],"",[7959],""
1090,"vaal_cold_snap_degen","You are taking cold damage over time from a Vaal Cold Snap","","","Vaal Cold Snap",[4930],"",3,"","","","",30,900,"","",2,"",1,1,"",0,"","ColdSnapExpandingDegen",1,"","","",5,"","",0,[],"","",[],"",[],[],[4930],[],"","","","","","",[],"",[7959],""
1091,"disable_vaal_souls","",1,"","",[3125],"",3,"","","",1,30,0,1,"",18,"","","","",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[3125],[],"","","","","","",[],"",[],""
1092,"ice_siphon_trap_debuff","You are taking Cold Damage over Time from a Siphoning Trap","","","Siphoning Trap","[4930,4930,1976,3886,3335]",1,3,"","","","",30,867,1,"",2,"",1,1,"",0,"","IceSiphonTrapDebuff",1,"","","",5,"","",0,[],"","",[],"",[],[],"[4930,4930,1976,3886,3335]",[],"","","","","","",[],"",[],""
1093,"ice_siphon_trap_regen_buff","You are regenerating Life and Mana from a Siphoning Trap","","","Siphoning Trap","[4930,4930,125,476,131,1408]",1,1,"","","","",30,868,1,"",1,"",1,1,"",0,"","IceSiphonTrapDebuff",1,"","","",5,"","",0,[],"","",[],"",[],[],"[4930,4930,125,476,131,1408]",[],"","","","","","",[],"",[],""
1094,"soul_regeneration","","","","",[],"",1,1,"","","",30,861,1,1,18,"",1,1,"",4,1,"SoulRegeneration","","","","",2,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1095,"charged_dash_damage","Your Charged Dash has more Damage when released.","","","Charged Dash",[7748],"",1,1,"","","",30,862,1,1,1,"",1,1,"",15,"","","","","","",2,"","",0,[],"","",[],"",[],[],[7748],[],"","","","","","",[],"",[],""
1096,"ignore_enemy_fire_resistance","Hits ignore your Fire Resistance","","","Impurity of Fire",[7753],"",3,"","","","",30,877,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[7753],[],"","","","","","",[],"",[],""
1097,"ignore_enemy_cold_resistance","Hits ignore your Cold Resistance","","","Impurity of Ice",[7754],"",3,"","","","",30,878,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[7754],[],"","","","","","",[],"",[],""
1098,"ignore_enemy_lightning_resistance","Hits ignore your Lightning Resistance","","","Impurity of Lightning",[7755],"",3,"","","","",30,879,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[7755],[],"","","","","","",[],"",[],""
1099,"physical_projectile_retaliation_large","","","","Physical Projectile Retaliation",[],1,2,"","","","",30,863,1,"",1,"",1,1,"",0,"","TriggerDaemonWhenHitBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1100,"infernal_blow_new_debuff","You will explode if killed, dealing fire damage based on your maximum life. If this debuff has charges, it will deal attack damage in an area around you when it expires or has 6 charges.","","","Infernal Blow",[1996],1,4,"","","","",30,884,1,"",2,"",1,1,"",6,"","","","","","",5,"","",0,[],"","",[],"",[],[],[1996],[],"","","","","","",[],"",[],""
1101,"infernal_blow_debuff_visual2","",1,"","",[],1,3,"","","","",30,885,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1102,"infernal_blow_debuff_visual3","",1,"","",[],1,3,"","","","",30,886,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1103,"life_regen_aura_from_corpse_consumption","",1,"","",[450],1,3,"","","","",30,0,1,"",1,"",1,1,"",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],[450],[],"","","","","","",[],"",[],""
1104,"vaal_lightning_strike_debuff","",1,"","",[1893],"",9,"","","","",30,869,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[1893],[],"","","","","","",[],"",[],""
1105,"cannot_gain_souls","",1,"","",[8689],1,3,"","","","",30,0,1,"",2,"",1,"","",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],[8689],[],"","","","","","",[],"",[],""
1106,"cannot_gain_vaal_souls_at_life_thresholds","",1,"","",[7791],1,9,"","","","",30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[7791],[],"","","","","","",[],"",[],""
1107,"fire_resistance_from_ignite","",1,"","",[144],"",3,"","","","",30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[144],[],"","","","","","",[],"",[],""
1108,"unique_flask_no_recovery_and_soul_gain","",1,"","","[7798,2641]","",3,"","","","",30,0,1,"",4,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[7798,2641]",[],"","","","","","",[],"",[],""
1109,"number_of_enemies_killed_recently","",1,"","",[],"",3,"","","",1,30,0,1,"",18,"","","","",0,1,"ActionRecentlyCounterBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1110,"have_used_a_vaal_skill_recently","",1,"","",[7833],"",9,"","","",1,30,0,1,"",18,"","","","",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],[7833],[],"","","","","","",[],"",[],""
1111,"ground_vaal_cold_snap","WIP","","","WIP","[1976,7959]",1,3,"","","","",30,613,"","",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[1976,7959]",[],"","","","","","",[],"",[],""
1112,"architect_healing_totem_buff","",1,"","",[450],"",1,"","","","",30,876,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[450],[],"","","","","","",[],"",[],""
1113,"number_of_frostbolts_destroyed_recently","",1,"","",[],1,1,"","","","",30,0,1,"",18,"","","","",0,1,"ActionRecentlyCounterBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1114,"elemental_hit_last_damage_type","",1,"","",[],"",2,"","","","",30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1115,"wild_strike_last_damage_type","",1,"","",[],"",2,"","","","",30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1116,"prismatic_rain_last_damage_type","",1,"","",[],"",2,"","","","",30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1117,"architect_ground_blood","You are taking Physical Damage over time","","","Boiling Blood",[353],1,3,"","","","",25,880,1,"",2,"",1,1,"",0,"","RefreshWhenRemoved","","","","",5,"","",0,[],"","",[],"",[],[],[353],[],"","","","","","",[],"",[],""
1118,"architect_ground_blood_fire","You are taking Fire Damage over time","","","Boiling Blood",[1974],1,3,"","","","",25,880,1,"",2,"",1,1,"",0,"","RefreshWhenRemoved","","","","",5,"","",0,[],"","",[],"",[],[],[1974],[],"","","","","","",[],"",[],""
1119,"vaal_righteous_fire_duration_aura","You are taking burning damage from being near an enemy using Vaal Righteous Fire","","","Vaal Righteous Fire","[1974,4930]","",3,"","","","",30,19,"","",2,"",1,1,"",0,"","VaalRighteousFireDurationBuff",1,"","","",5,1,"",0,[],"","",[],"",[],[],"[1974,4930]",[],"","","","","","",[],"",[],""
1120,"vaal_novasoul_immune","",1,"","","[397,140]","",3,"","","","",30,882,1,"",1,1,1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[16038],"[397,140]",[],"","","","","","",[],"",[],""
1121,"burning_damage_per_shocked_enemy","",1,"","",[],"",3,"","","",1,30,0,1,"",18,"","","","",0,1,"ActionRecentlyCounterBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1122,"incursion_demon_sacrifice_buff","",1,"","",[],1,3,"","","","",30,883,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1123,"arc_enhanced_behaviour","Your Arc Damage is Lucky","","","Lucky Arc",[7965],1,2,"","","","",30,898,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[7965],[],"","","","","","",[],"",[],""
1124,"incursion_construct_enrage","",1,"","",[],1,3,"","","","",30,887,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1125,"cold_snap_expanding_chilled_ground","Your actions are slowed while standing on chilled ground","","","Chilled Ground",[8400],1,3,"","","","",1,1623,"","",2,"",1,1,"",0,"","ColdSnapExpandingDegen",1,"","","",5,"","",0,[],"","",[],"",[],[],[8400],[],"","",1,1,"","",[],"","[3233,14503]",1
1126,"vaal_earthquake_display_buff","With each step, the earth trembles","","","Vaal Earthquake",[],1,3,1,"","","",30,888,1,"",18,"",1,"","",0,"","VaalEarthquakeDisplayBuff","","","","",2,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1127,"vaal_earthquake_stationary","",1,"","",[],1,3,"","","","",30,889,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1128,"master_buff_alva","You have increased Quantity and Rarity of Items found","",1,"Alva's Gift","[151,153]",1,3,"","","","",30,805,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[151,153]",[],"","","","","","",[],"",[],""
1129,"unique_flask_soul_catcher","",1,"","Soul Catcher","[2922,6147,7993,2938]",1,3,"","","","",30,0,1,"",4,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[2922,6147,7993,2938]",[],"","","","","","",[],"",[],""
1130,"unique_flask_soul_ripper","",1,"","Soul Ripper","[8011,7994,7997]",1,3,"","","","",30,0,1,"",4,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[8011,7994,7997]",[],"","","","","","",[],"",[],""
1131,"vaal_righteous_fire_duration","You deal more spell damage.","","","Vaal Righteous Fire","[8001,25,14077]",1,2,"","","",1,30,15,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[8001,25,14077]",[],"","","","","","",[],"",[],""
1132,"cannot_recover_life","",1,"","",[1889],"",3,"","","","",30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[1889],[],"","","","","","",[],"",[],""
1133,"omnitect_thrusters","You are taking more damage from the Omnitect's thruster the longer you stand underneath it.","","","Omnitect's Thruster",[8008],1,2,1,"","","",30,901,1,"",2,"",1,1,"",100,"","","","","","",5,"","",0,[],"","",[],"",[],[],[8008],[],"","","","","","",[],"",[],""
1134,"omnitect_turret_damage_buff","",1,"","","[56,42]","",1,"","","","",30,0,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[56,42]",[],"","","","","","",[],"",[],""
1135,"omnitect_cone_debuff","You have less Movement Speed and take increased Lightning Damage","","","Omnitect's Paralysis","[6863,3624]",1,1,"","","","",30,902,1,"",2,"",1,1,"",4,"","","","","","",2,"","",0,[],"","",[],"",[],[],"[6863,3624]",[],"","","","","","",[],"",[],""
1136,"delve_degen_aura","The darkness is overwhelming, you are dying. Get to the light!",1,"","","[4930,4930]","",3,"","","","",30,0,1,"",2,"",1,1,"",0,"","DelveDegenAura","","","","",5,"","",0,[],"","",[],"",[],[],"[4930,4930]",[],"","","","","","",[],"",[],""
1137,"delve_immunity","You are protected from the darkness while in the light.",1,"","Light",[8037],"",3,"","","","",30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[8037],[],"","","","","","",[],"",[],""
1138,"delve_degen_buff","The darkness is overwhelming, you are dying. Get to the light!","","","Darkness","[8326,8327,8733]","",4,1,8307,8306,"",30,907,1,"",2,"",1,1,"",0,"","DelveDegenBuff","","","","",2,"","",0,[],"","",[],"",[],[],"[8326,8327,8733]",[],"","","","","","",[],"",[],""
1139,"essence_stats","",1,"","",[],1,1,"","","","",30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1140,"delve_monster_light_weakness_aura","",1,"","",[],"",1,"","","","",30,0,"","",18,"",1,1,"",0,"","DelveMonsterLightWeaknessAura","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1141,"delve_monster_light_weakness_buff","",1,"","",[8063],"",1,"","","","",30,0,"","",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[8063],[],"","","","","","",[],"",[],""
1142,"smite_buff","Grants additional Lightning Damage and chance to Shock.","","","Smite Aura","[17426,658,57,58,1902,1033,24,1902,450,18512]",1,3,"","","","",30,912,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[17426,658,57,58,1902,1033,24,1902,450,18512]",[],"","","","","","",[],"",[],""
1143,"static_strike_buff","You are charged with static energy.","","","Static Strike",[],1,2,"","","","",30,924,1,"",6,"",1,1,"",3,"","","","","","",2,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1144,"herald_of_light","You deal more physical damage.","",1,"Herald of Purity",[11997],1,3,"","","",1,30,933,1,"",13,"",1,1,"",0,"","","",1,"","",5,"",1,0,[],"","",[],"",[],[8395],[11997],[],"","","","","","",[],"",[],""
1145,"herald_of_purity_summoning_effects","",1,"","","[8140,8141]",1,3,"","","",1,30,0,1,"",18,"","","","",0,"","","",1,"","",5,"","",0,[],"","",[],"",[],[],"[8140,8141]",[],"","","","","","",[],"",[],""
1146,"unique_nearby_allies_are_lucky","You are Lucky when Damaging Enemies.","","","Perquil's Toe",[],1,3,"","","","",30,923,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[8116],[],[8116],[],"","","","","","",[],"",[],""
1147,"delve_antilight","",1,"","Darkness",[8114],"",3,"","","","",30,0,1,"",2,"",1,1,"",0,"","DelveAntiLightAura","","","","",5,"","",0,[],"","",[],"",[],[],[8114],[],"","","","","","",[],"",[],""
1148,"herald_of_agony","You have additional chance to Poison and deal More Poison Damage.","",1,"Herald Of Agony","[3364,8120,8121]",1,3,"","","","",30,926,1,"",13,"",1,1,"",0,"","","",1,"","",5,"",1,0,[],"","",[],"",[],[8394],"[3364,8120,8121]",[],"","","","","","",[],"",[],""
1149,"herald_of_agony_stack","Your Agony Crawler minion gains bonuses based on your Virulence. Virulence is lost over time.","","","Virulence","[8122,8123,8124,8125]",1,3,1,"","","",30,932,1,1,6,"",1,1,"",0,"","HeraldOfAgonyStack","","","","",5,"","",0,[],"","",[],"",[],[],"[8122,8123,8124,8125]",[],"","","","","","",[],"",[],""
1150,"rain_of_spores_vines_aura","You're slowed and are taking Chaos Damage over time.","","","Toxic Rain Spore Pod","[8142,452]",1,1,1,"","","",30,779,"","",2,"",1,1,"",0,"","RainOfSporesAura",1,"","","",2,"","",0,[],"","",[],"",[],[],"[8142,452]",[],"","","","","","",[],"",[],""
1151,"virulent_arrow_counter","You're charging an arrow with verdant energy.","","","Scourge Arrow",[8288],1,4,1,"","",1,30,939,1,1,6,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[8288],[],"","","","","","",[],"",[],""
1152,"holy_relic_life_regen","You're regenerating life.","","","Holy Relic's Boon",[125],1,3,"","","","",30,925,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[125],[],"","","","","","",[],"",[],""
1153,"unique_added_fire_damage_from_red_sockets","",1,"","","[43,44]",1,3,"","","","",30,946,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[43,44]",[],"","","","","","",[],"",[],""
1154,"unique_added_cold_damage_from_green_sockets","",1,"","","[50,51]",1,3,"","","","",30,946,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[50,51]",[],"","","","","","",[],"",[],""
1155,"unique_added_lightning_damage_from_blue_sockets","",1,"","","[57,58]",1,3,"","","","",30,946,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[57,58]",[],"","","","","","",[],"",[],""
1156,"unique_added_chaos_damage_from_white_sockets","",1,"","","[64,65]",1,3,"","","","",30,946,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[64,65]",[],"","","","","","",[],"",[],""
1157,"machinarium_fire_beam_damage","You are taking fire damage over time.","","","Doryani's Conflagration",[1974],1,3,"","","",1,30,676,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[1974],[],"","","","","","",[],"",[],""
1158,"machinarium_fire_beam_debuff","You are taking increased fire damage the longer you are in the beam.","","","Doryani's Conflagration",[],1,1,"","","",1,30,675,1,"",2,"",1,1,"",0,"","AvariusBeamBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1159,"reduced_enemy_fire_resistance_from_item","You have reduced Fire Resistance.","","","Fire Resistance Loss",[144],1,3,"","","","",30,944,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[144],[],"","","","","","",[],"",[],""
1160,"reduced_enemy_cold_resistance_from_item","You have reduced Cold Resistance.","","","Cold Resistance Loss",[146],1,3,"","","","",30,944,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[146],[],"","","","","","",[],"",[],""
1161,"reduced_enemy_lightning_resistance_from_item","You have reduced Lightning Resistance.","","","Lightning Resistance Loss",[148],1,3,"","","","",30,944,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[148],[],"","","","","","",[],"",[],""
1162,"reduced_enemy_chaos_resistance_from_item","You have reduced Chaos Resistance.","","","Chaos Resistance Loss",[150],1,3,"","","","",30,944,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[150],[],"","","","","","",[],"",[],""
1163,"increased_enemy_physical_damage_taken_from_item","You take increased Physical Damage.","","","Physical Damage Taken Increase",[544],1,3,"","","","",30,944,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[544],[],"","","","","","",[],"",[],""
1164,"reduced_enemy_fire_resistance_from_hellscape_item","You have reduced Fire Resistance.","","","Fire Resistance Loss",[144],1,3,"","","","",30,944,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[144],[],"","","","","","",[],"",[],""
1165,"reduced_enemy_cold_resistance_from_hellscape_item","You have reduced Cold Resistance.","","","Cold Resistance Loss",[146],1,3,"","","","",30,944,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[146],[],"","","","","","",[],"",[],""
1166,"reduced_enemy_lightning_resistance_from_hellscape_item","You have reduced Lightning Resistance.","","","Lightning Resistance Loss",[148],1,3,"","","","",30,944,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[148],[],"","","","","","",[],"",[],""
